Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
109.0;58;37;?;2.0;-684.0;-477.0;-182;405;470.0;37;-42
19.0;59;-100;-296;-17.0;-687.0;-292.0;-141;296;465.0;-100;-42
-64.0;57;-342;-284;-16.0;-687.0;-38.0;?;284;460.0;-342;-41
?;54;-479;-174;-36.0;-688.0;-715.0;?;174;456.0;-479;-40
-205.0;52;?;?;-33.0;-685.0;-366.0;-29;-193;452.0;?;-40
-183.0;40;-43;112;-86.0;-683.0;-374.0;?;-112;453.0;-43;-40
-67.0;40;-47;111;-70.0;-679.0;-440.0;-76;-111;451.0;-47;-40
68.0;53;99;170;?;-670.0;-43.0;-64;-170;450.0;99;-41
136.0;42;-100;171;?;-662.0;-152.0;-62;-171;449.0;?;-41
73.0;20;-241;198;15.0;-653.0;-336.0;48;-198;448.0;-241;-41
?;14;-378;180;76.0;-643.0;-113.0;31;-180;446.0;-378;-41
-79.0;15;?;?;127.0;-634.0;64.0;-124;-94;447.0;-528;-42
-157.0;18;?;-21;71.0;-620.0;?;-143;21;448.0;-593;-42
-153.0;12;-767;-13;?;-602.0;88.0;-24;13;449.0;?;-41
-123.0;5;-953;?;81.0;-585.0;170.0;2;35;454.0;-953;-41
-101.0;8;-962;-85;?;-567.0;?;-76;85;458.0;-962;-41
?;5;?;-66;107.0;-546.0;27.0;-19;66;464.0;-992;-40
5.0;0;-1119;-39;121.0;-523.0;54.0;17;39;469.0;-1119;-39
72.0;2;-1109;-1;108.0;-499.0;27.0;28;1;471.0;-1109;-38
98.0;3;-745;?;114.0;-476.0;28.0;302;4;473.0;-745;-37
71.0;1;-269;2;75.0;?;2.0;281;-2;481.0;-269;-37
-35.0;-3;-19;33;112.0;-431.0;16.0;41;-33;482.0;-19;-37
-129.0;?;27;33;?;-409.0;-13.0;58;-33;484.0;27;-36
10.0;5;66;?;132.0;-391.0;-12.0;50;-34;483.0;66;-37
21.0;1;?;26;106.0;-370.0;-8.0;17;-26;?;140;-37
68.0;5;92;?;98.0;-352.0;-17.0;0;-16;489.0;92;-37
41.0;14;-29;0;116.0;-335.0;-2.0;-8;0;490.0;?;-37
-71.0;4;2;-31;138.0;-320.0;27.0;42;31;?;2;-37
-112.0;-3;1;-26;150.0;-311.0;17.0;34;26;491.0;?;-37
73.0;1;-36;12;142.0;-301.0;9.0;2;-12;494.0;-36;-37
74.0;?;86;24;151.0;-293.0;11.0;42;-24;492.0;86;-37
86.0;6;100;21;157.0;-293.0;32.0;61;-21;492.0;100;-37
53.0;3;175;26;152.0;-292.0;18.0;?;-26;492.0;175;-37
30.0;2;302;?;148.0;-292.0;29.0;66;-24;?;302;-37
-12.0;-5;?;82;172.0;-290.0;7.0;66;-82;489.0;?;-38
-4.0;?;581;182;?;-289.0;35.0;84;-182;481.0;581;-39
-52.0;9;632;309;138.0;-287.0;79.0;101;-309;477.0;632;-40
-20.0;-13;552;397;134.0;-286.0;88.0;-89;-397;472.0;552;-41
?;2;-452;108;150.0;-288.0;67.0;-347;-108;?;-452;-42
29.0;24;-919;-298;151.0;-293.0;-58.0;-444;298;468.0;-919;-41
-30.0;-15;-1029;-556;152.0;?;-106.0;-136;556;467.0;-1029;-39
-40.0;-5;-769;-813;?;-296.0;-206.0;?;813;466.0;-769;-37
?;5;?;-817;140.0;-294.0;-213.0;-510;817;465.0;?;-36
-25.0;-3;1740;-768;?;-294.0;-127.0;-421;768;463.0;1740;-37
1.0;4;61;-847;154.0;-290.0;-13.0;-69;847;462.0;61;-37
?;11;-228;-381;137.0;-288.0;-39.0;-25;?;462.0;-228;?
-21.0;4;-504;-77;158.0;-287.0;-215.0;98;77;464.0;-504;-38
-2.0;-7;-508;-95;135.0;?;-195.0;95;95;465.0;-508;-38
28.0;-8;112;644;152.0;-276.0;-152.0;129;-644;466.0;112;-41
?;-26;311;931;134.0;-267.0;-91.0;?;-931;?;311;-41
-2.0;6;217;854;136.0;-253.0;?;167;-854;469.0;217;-43
8.0;-14;375;1017;179.0;-237.0;-209.0;128;-1017;470.0;375;-46
-5.0;4;307;986;?;-223.0;-230.0;171;?;474.0;307;-46
20.0;80;445;912;154.0;-207.0;-193.0;?;-912;477.0;445;-49
?;9;958;914;164.0;-199.0;-211.0;238;?;479.0;958;-51
-39.0;97;692;1689;187.0;-190.0;-234.0;?;-1689;?;?;?
-38.0;103;1443;1665;195.0;-186.0;-215.0;?;-1665;482.0;1443;-53
?;?;2773;853;205.0;-181.0;?;?;?;481.0;2773;-53
64.0;61;3227;-211;202.0;-178.0;-79.0;606;211;481.0;3227;-53
60.0;25;3030;-1860;198.0;-178.0;-101.0;-597;1860;482.0;3030;-50
0.0;33;1115;-1608;195.0;-177.0;-100.0;-393;?;484.0;1115;-47
-60.0;134;174;-639;204.0;-178.0;-116.0;54;639;482.0;174;-46
-130.0;11;355;-461;204.0;-184.0;-195.0;-224;461;482.0;355;-45
-103.0;9;-151;-121;183.0;-192.0;-101.0;135;?;481.0;-151;-44
-153.0;201;-54;-55;186.0;-203.0;-28.0;-42;55;481.0;-54;?
-147.0;113;79;-73;159.0;-218.0;-83.0;-28;73;479.0;79;-44
-88.0;-18;89;-37;161.0;-246.0;-76.0;15;37;479.0;89;-44
68.0;139;104;-7;183.0;-272.0;?;-81;7;483.0;104;-44
66.0;273;-61;8;169.0;-303.0;-67.0;18;-8;487.0;-61;-44
165.0;228;-71;-6;?;-327.0;?;7;6;489.0;-71;-44
7.0;133;-20;24;189.0;-350.0;-87.0;10;-24;496.0;-20;-44
-49.0;0;37;-3;?;-377.0;-92.0;16;3;504.0;37;-44
70.0;-63;?;-3;168.0;-403.0;-8.0;?;3;514.0;55;-44
76.0;14;-9;?;135.0;-428.0;67.0;-7;8;527.0;-9;-44
95.0;-105;76;-59;164.0;-454.0;-67.0;-5;?;543.0;76;-44
127.0;?;198;?;120.0;-483.0;?;?;74;554.0;198;-44
93.0;-295;192;?;?;-506.0;?;10;75;565.0;192;-44
67.0;-213;242;-97;124.0;-522.0;?;11;97;573.0;242;-44
121.0;-46;207;-142;116.0;-542.0;-149.0;-2;142;?;207;-43
68.0;472;?;-151;84.0;-558.0;-170.0;18;151;577.0;165;-43
1.0;-20;157;-156;92.0;-568.0;-79.0;?;156;575.0;157;-43
7.0;351;141;-147;128.0;?;-33.0;-3;147;572.0;?;-43
109.0;-432;174;?;144.0;-586.0;-58.0;9;159;565.0;174;-42
184.0;?;202;-305;134.0;-586.0;-60.0;6;?;558.0;202;-41
261.0;1181;727;-618;146.0;-587.0;-11.0;277;618;547.0;727;-40
327.0;585;1624;-1379;138.0;-588.0;-65.0;291;1379;536.0;1624;-38
304.0;-1779;3276;?;139.0;-583.0;-45.0;-43;2330;523.0;3276;-36
204.0;1034;3258;-2946;128.0;-575.0;-66.0;165;2946;507.0;3258;-34
187.0;250;4392;-2804;?;-562.0;-68.0;-143;2804;493.0;4392;-29
232.0;-196;8261;-1712;127.0;-541.0;-54.0;?;1712;475.0;8261;-28
205.0;405;5072;-413;100.0;-520.0;-146.0;-944;413;459.0;5072;-30
150.0;-108;?;689;87.0;-492.0;-392.0;-180;-689;?;1200;-35
94.0;253;1296;1263;105.0;-465.0;-379.0;70;?;420.0;1296;-39
57.0;120;?;558;115.0;-432.0;-268.0;395;?;399.0;-476;-42
79.0;127;-577;165;138.0;-397.0;-153.0;337;-165;?;-577;-43
100.0;181;-239;438;161.0;-365.0;1.0;318;-438;358.0;-239;-43
25.0;117;-852;-885;161.0;-326.0;-285.0;186;885;341.0;-852;?
-28.0;136;-559;-1797;173.0;-287.0;-505.0;-70;?;325.0;-559;-38
-86.0;122;-426;-1856;213.0;?;-319.0;-68;1856;?;-426;-36
-95.0;124;-340;-1712;254.0;-211.0;-228.0;-59;1712;299.0;-340;-35
-49.0;?;134;-143;260.0;-169.0;-189.0;-63;?;?;134;-31
-11.0;118;814;?;?;-124.0;-233.0;-263;25;277.0;814;-30
-18.0;102;?;-1855;236.0;-77.0;-269.0;-299;1855;270.0;531;-28
-19.0;75;-2064;-3110;244.0;-31.0;?;19;3110;262.0;-2064;?
-50.0;57;-2597;-1850;225.0;15.0;-233.0;-149;1850;?;-2597;-20
-93.0;175;?;1589;209.0;55.0;-240.0;-662;-1589;246.0;1998;?
-139.0;214;4348;3424;185.0;?;-240.0;-90;-3424;?;4348;-22
-87.0;136;1716;3766;157.0;126.0;-150.0;1210;-3766;237.0;1716;-31
-86.0;468;298;4332;136.0;151.0;-174.0;1616;-4332;234.0;298;-33
-107.0;775;?;3190;?;?;-112.0;1379;-3190;228.0;?;-35
-96.0;688;800;913;132.0;201.0;-180.0;820;-913;222.0;800;-41
-90.0;1272;184;167;129.0;225.0;-464.0;133;-167;216.0;184;-42
-106.0;?;184;183;126.0;244.0;-197.0;112;-183;210.0;184;-42
-143.0;985;86;97;90.0;258.0;-359.0;74;-97;203.0;86;-43
-127.0;493;11;117;101.0;278.0;-170.0;-57;-117;200.0;11;-42
-65.0;710;31;81;110.0;297.0;-566.0;22;-81;199.0;31;-43
7.0;644;-15;86;85.0;317.0;-611.0;-1;-86;?;-15;?
?;659;-9;79;96.0;337.0;-87.0;6;-79;187.0;-9;-43
130.0;604;-24;50;111.0;354.0;108.0;19;-50;?;-24;-43
230.0;410;-30;109;133.0;370.0;-326.0;18;-109;169.0;-30;-43
292.0;111;-58;-14;113.0;389.0;-353.0;15;14;163.0;-58;?
88.0;54;-116;179;228.0;405.0;-155.0;28;-179;160.0;?;?
25.0;-1328;-144;?;414.0;417.0;-61.0;28;-137;?;-144;-43
76.0;-3277;-112;212;?;426.0;66.0;26;-212;143.0;-112;-43
?;-2000;-218;815;506.0;436.0;127.0;68;-815;132.0;-218;-45
?;-162;-508;882;324.0;450.0;29.0;-8;-882;129.0;-508;-44
193.0;?;-287;2899;291.0;468.0;149.0;-14;-2899;?;-287;-52
251.0;189;-547;4025;?;483.0;152.0;268;-4025;136.0;-547;?
259.0;292;?;4301;262.0;500.0;?;114;-4301;?;?;-58
238.0;-682;1321;7096;211.0;513.0;60.0;-133;-7096;?;1321;-81
226.0;-780;1030;6134;166.0;527.0;-8.0;324;?;152.0;1030;-85
209.0;?;?;?;165.0;539.0;0.0;349;-2109;155.0;141;-76
173.0;-421;-356;-304;?;?;-21.0;-74;304;?;?;-75
140.0;262;-191;-2176;?;557.0;-49.0;-207;2176;166.0;-191;?
24.0;103;943;-3462;79.0;?;-23.0;-306;3462;168.0;943;-74
?;102;?;-3930;40.0;573.0;-18.0;-227;3930;175.0;657;-73
-29.0;151;-297;-4294;71.0;580.0;54.0;-103;4294;183.0;-297;-71
-68.0;80;-194;-4698;122.0;585.0;37.0;?;4698;193.0;-194;-69
?;120;-779;-4335;161.0;588.0;333.0;4;4335;199.0;-779;-67
141.0;113;-685;?;?;?;?;-238;4840;?;-685;-55
229.0;116;-1231;-4149;133.0;600.0;628.0;-338;4149;210.0;-1231;-43
?;115;-1296;-4121;315.0;600.0;572.0;-344;4121;?;-1296;-42
198.0;146;1345;?;341.0;600.0;798.0;-1092;6769;?;1345;-29
40.0;159;39;-1590;372.0;605.0;52.0;-347;1590;233.0;39;-13
-101.0;200;2244;4603;327.0;602.0;-318.0;-1108;-4603;239.0;2244;-15
-189.0;322;4414;4801;327.0;602.0;-421.0;-347;-4801;?;4414;-23
-158.0;424;-165;4390;257.0;598.0;-144.0;2172;-4390;246.0;?;-32
-95.0;517;682;2180;?;?;13.0;-331;?;248.0;682;-38
?;?;1674;?;132.0;590.0;-224.0;-1294;-1586;242.0;1674;-38
-111.0;724;641;?;110.0;587.0;-310.0;-398;?;241.0;641;-38
-160.0;1626;1484;1875;101.0;587.0;-207.0;-1112;-1875;238.0;1484;-38
-97.0;?;850;1638;?;584.0;-194.0;-568;-1638;235.0;850;-39
-206.0;545;108;138;80.0;?;-396.0;69;-138;232.0;108;?
-53.0;687;-13;-57;76.0;?;-358.0;63;57;223.0;-13;-43
80.0;375;-71;144;88.0;583.0;-309.0;66;-144;219.0;-71;?
463.0;135;-29;34;100.0;587.0;-306.0;75;-34;215.0;-29;-43
359.0;105;-19;74;111.0;590.0;-659.0;48;-74;216.0;-19;-43
224.0;-65;-83;13;153.0;599.0;369.0;83;-13;216.0;-83;-43
235.0;?;-70;?;187.0;601.0;549.0;66;-57;217.0;-70;-43
163.0;-1340;-68;35;225.0;601.0;-29.0;?;?;?;-68;-43
-36.0;-2203;-75;226;335.0;603.0;-264.0;128;-226;219.0;-75;-44
34.0;-1836;-163;529;?;608.0;133.0;4;-529;216.0;-163;?
30.0;-235;-286;1429;418.0;616.0;-568.0;-179;-1429;?;-286;-46
?;-846;-254;837;340.0;623.0;557.0;-113;-837;215.0;-254;-46
-8.0;-2094;-259;1050;313.0;629.0;-533.0;?;-1050;223.0;-259;-46
79.0;444;440;5724;291.0;643.0;-160.0;?;-5724;230.0;440;-56
132.0;552;2001;7448;262.0;650.0;37.0;-376;-7448;238.0;2001;-71
212.0;-592;2091;4651;?;660.0;85.0;-221;-4651;247.0;2091;-80
?;60;555;?;173.0;669.0;-170.0;-167;-921;258.0;555;-80
203.0;-173;-197;-1186;156.0;675.0;10.0;-385;1186;266.0;-197;-78
211.0;?;186;-1430;137.0;?;77.0;-663;1430;272.0;186;-76
120.0;47;1025;-3038;109.0;681.0;31.0;-674;3038;283.0;?;-73
?;-116;1217;-3512;88.0;681.0;-25.0;-633;3512;292.0;1217;-73
47.0;-31;832;-3737;92.0;683.0;-35.0;-600;3737;303.0;832;-69
77.0;-58;-573;-4910;87.0;683.0;-6.0;-241;4910;?;-573;-61
5.0;-44;?;-4893;168.0;682.0;31.0;-296;?;317.0;?;-57
13.0;-50;-497;-4581;150.0;681.0;5.0;-242;4581;327.0;-497;-51
244.0;-46;-1742;-4054;181.0;679.0;?;295;?;330.0;-1742;-39
257.0;-40;1741;-5009;309.0;673.0;?;302;?;343.0;1741;-27
210.0;-38;?;-5848;360.0;?;-121.0;1679;5848;?;-4077;-13
?;-66;-6572;-947;389.0;667.0;-222.0;1600;947;351.0;-6572;-6
41.0;-1;3854;?;324.0;661.0;90.0;-1260;-5410;350.0;3854;?
-27.0;0;3694;5362;387.0;662.0;365.0;-1235;-5362;350.0;3694;?
-126.0;?;862;2317;?;660.0;-432.0;411;-2317;344.0;862;-18
-87.0;262;1188;?;190.0;660.0;-816.0;789;?;341.0;1188;-26
-85.0;467;201;676;135.0;659.0;-394.0;379;-676;339.0;201;-25
-110.0;433;?;334;130.0;661.0;-248.0;21;-334;331.0;517;-27
-148.0;?;135;?;107.0;?;-281.0;210;-138;327.0;135;-27
-119.0;368;?;75;88.0;660.0;?;249;-75;321.0;33;-27
-155.0;514;78;29;?;658.0;-540.0;214;-29;317.0;78;-27
-214.0;132;-20;38;44.0;660.0;-610.0;212;-38;315.0;-20;-27
-43.0;-222;?;43;78.0;657.0;-506.0;189;-43;313.0;27;-28
369.0;-374;39;21;83.0;653.0;-425.0;198;-21;308.0;39;-28
403.0;-403;28;24;60.0;654.0;-629.0;198;?;?;28;-28
403.0;-139;-22;35;98.0;654.0;216.0;208;-35;298.0;?;-28
397.0;-216;-41;26;163.0;654.0;-616.0;206;?;294.0;-41;-28
210.0;168;-12;?;327.0;653.0;?;217;-49;289.0;-12;-28
46.0;-571;-53;18;349.0;653.0;1078.0;181;-18;278.0;-53;-27
66.0;-1903;-38;64;369.0;654.0;571.0;117;-64;267.0;-38;-28
30.0;49;-73;10;376.0;650.0;-859.0;100;-10;263.0;?;-28
19.0;583;-110;93;289.0;650.0;-1402.0;49;-93;260.0;-110;-28
-28.0;-2621;-117;641;304.0;644.0;675.0;?;-641;259.0;-117;-30
-76.0;-1761;-495;915;397.0;636.0;-162.0;52;?;262.0;-495;-30
-56.0;?;101;2159;362.0;629.0;-493.0;-4;-2159;267.0;?;-36
-97.0;?;209;3073;286.0;623.0;-177.0;-148;?;272.0;209;-47
-187.0;-83;-942;1906;228.0;?;54.0;-310;-1906;279.0;-942;-52
-234.0;15;-800;1037;213.0;605.0;-271.0;-448;-1037;285.0;-800;-54
-189.0;-171;-641;662;199.0;595.0;-119.0;-464;-662;?;-641;-55
-279.0;12;-545;705;175.0;585.0;-6.0;-390;-705;304.0;-545;-54
-167.0;-116;-920;275;175.0;?;-24.0;-454;-275;310.0;?;-55
-110.0;-55;-1301;-934;179.0;569.0;75.0;-276;934;?;-1301;?
-66.0;-68;-520;-1244;184.0;562.0;135.0;33;1244;324.0;-520;-53
-176.0;-81;-464;-1261;207.0;560.0;12.0;50;1261;328.0;-464;-52
-223.0;-56;53;-1273;?;555.0;77.0;?;1273;332.0;53;-49
-252.0;?;454;-1290;288.0;?;-14.0;624;1290;339.0;454;-45
-203.0;-59;5;-893;378.0;546.0;-103.0;370;?;345.0;5;-43
-299.0;-35;75;-186;342.0;542.0;-34.0;316;186;?;75;-42
-211.0;-20;-143;8;325.0;537.0;-323.0;393;-8;352.0;-143;-42
-320.0;-28;-314;247;388.0;537.0;109.0;393;-247;347.0;-314;-42
-256.0;-33;-172;?;?;540.0;642.0;381;-338;347.0;?;-42
-304.0;-27;-504;312;389.0;542.0;?;401;?;346.0;-504;-43
-308.0;-34;-706;288;396.0;544.0;-877.0;359;?;347.0;-706;?
-256.0;-40;-481;161;418.0;543.0;-561.0;203;-161;345.0;-481;-46
-369.0;?;-558;148;405.0;544.0;-244.0;157;-148;345.0;-558;-46
-364.0;-31;-760;-53;414.0;547.0;-309.0;?;?;344.0;-760;-46
-452.0;-28;-890;-180;428.0;?;-383.0;206;180;342.0;-890;-46
-534.0;-21;-981;-224;437.0;545.0;-502.0;228;224;342.0;-981;-46
-591.0;-24;-1058;-337;437.0;547.0;-512.0;191;337;339.0;-1058;-46
?;-22;?;-277;414.0;543.0;-646.0;49;277;336.0;-1004;-45
-618.0;-19;-936;-285;378.0;546.0;?;?;285;332.0;?;-44
-498.0;-19;?;-358;360.0;548.0;-673.0;50;358;327.0;-1099;-43
-340.0;-23;-880;-309;352.0;553.0;227.0;-9;309;321.0;-880;-43
-425.0;-20;-840;-387;347.0;?;-1134.0;37;387;317.0;-840;-41
?;-25;-1056;-604;357.0;560.0;435.0;100;604;310.0;-1056;-40
-559.0;-20;-1119;-748;343.0;566.0;956.0;63;748;303.0;-1119;-38
-541.0;-5;-1621;-702;315.0;567.0;667.0;-53;702;298.0;-1621;-36
-561.0;-14;-2065;-537;291.0;575.0;-1002.0;-406;537;290.0;-2065;-35
-564.0;-11;?;-535;265.0;580.0;-366.0;-1016;535;283.0;-2160;-33
-634.0;-23;-2135;-252;250.0;?;69.0;-748;252;274.0;-2135;?
-669.0;4;-2663;238;235.0;592.0;-287.0;477;-238;267.0;-2663;-33
-622.0;111;?;466;236.0;596.0;-492.0;196;-466;258.0;-2406;-33
-650.0;194;-490;588;238.0;603.0;-161.0;-1001;-588;248.0;-490;-39
-661.0;434;114;395;249.0;608.0;-122.0;-374;-395;241.0;114;-41
-637.0;?;-154;146;241.0;609.0;-241.0;209;-146;229.0;-154;-40
-648.0;213;-6;75;223.0;614.0;-152.0;-91;-75;215.0;-6;?
-627.0;-423;-90;2;197.0;616.0;-126.0;47;-2;205.0;-90;-41
-557.0;?;-8;3;186.0;615.0;-176.0;42;-3;?;-8;-41
-523.0;335;15;54;165.0;?;-132.0;15;-54;181.0;15;-41
-522.0;505;-132;104;168.0;612.0;-104.0;69;-104;165.0;-132;-41
-439.0;689;-148;39;184.0;607.0;26.0;14;-39;154.0;?;?
-320.0;770;115;73;224.0;598.0;99.0;3;-73;146.0;115;-41
-298.0;?;?;135;212.0;593.0;81.0;8;-135;134.0;210;-41
-350.0;634;-17;?;192.0;585.0;?;13;-25;127.0;-17;?
-273.0;509;-4;36;180.0;568.0;45.0;?;-36;?;-4;-41
-304.0;?;17;77;172.0;556.0;-380.0;38;-77;?;17;?
-421.0;-79;-88;57;?;543.0;-432.0;14;?;120.0;-88;-42
-288.0;-591;51;144;178.0;525.0;-316.0;-1;-144;124.0;51;-42
-353.0;-563;61;139;158.0;506.0;-185.0;29;-139;?;61;-42
-263.0;-1067;?;159;147.0;?;-329.0;27;-159;128.0;47;-42
-258.0;-1766;113;412;151.0;461.0;-724.0;?;-412;134.0;113;-43
-282.0;-547;-260;953;143.0;442.0;-578.0;131;-953;134.0;-260;-45
-258.0;-532;-267;2647;150.0;?;?;240;-2647;137.0;-267;-49
-230.0;-135;-550;3750;139.0;402.0;-324.0;?;-3750;139.0;-550;-55
-290.0;907;-221;6131;123.0;379.0;-388.0;406;-6131;139.0;-221;-64
-252.0;-521;915;8200;98.0;361.0;-532.0;247;-8200;142.0;915;?
-285.0;?;-61;?;112.0;347.0;-479.0;270;-7108;143.0;-61;-82
-360.0;65;-915;7991;88.0;?;-404.0;837;-7991;146.0;-915;-82
-444.0;-226;-696;3245;58.0;327.0;-383.0;719;-3245;149.0;-696;?
-384.0;136;-1035;-3157;47.0;319.0;-407.0;?;3157;155.0;-1035;?
-423.0;?;-852;-1865;21.0;309.0;-383.0;294;1865;156.0;-852;-75
?;38;-454;-2519;11.0;297.0;-382.0;530;2519;160.0;-454;-75
-474.0;81;-412;?;51.0;286.0;-364.0;434;4200;164.0;-412;-74
?;22;-698;-4393;100.0;274.0;-435.0;461;4393;172.0;-698;?
?;56;-1941;-4545;145.0;262.0;-523.0;?;4545;180.0;-1941;-62
-477.0;43;-1414;-3747;96.0;249.0;-467.0;188;3747;188.0;-1414;-55
-427.0;46;455;-4271;134.0;240.0;-428.0;-110;4271;194.0;?;-45
-334.0;51;967;-5051;302.0;225.0;-426.0;?;5051;206.0;967;-33
-280.0;49;1119;-4709;329.0;?;?;-1155;4709;217.0;1119;-28
-387.0;58;?;-4604;?;216.0;-440.0;?;4604;222.0;-347;-18
-417.0;73;203;?;435.0;216.0;-409.0;?;1444;225.0;203;-8
-335.0;174;1042;?;437.0;206.0;-417.0;-471;-3342;226.0;1042;-9
-292.0;226;-140;5714;344.0;198.0;?;-728;-5714;229.0;-140;-16
-292.0;313;?;5578;?;188.0;-316.0;-1608;-5578;231.0;1126;-27
-221.0;310;782;1739;254.0;182.0;-309.0;-492;-1739;233.0;782;-36
-248.0;-189;-139;-212;234.0;181.0;-240.0;220;212;235.0;?;-37
-270.0;152;324;444;249.0;178.0;-295.0;-159;-444;238.0;324;-38
-230.0;613;-98;11;265.0;175.0;-263.0;-7;-11;240.0;-98;-38
-90.0;-127;-53;119;245.0;177.0;-156.0;-65;-119;240.0;-53;-38
-208.0;-424;-21;96;227.0;?;?;-74;-96;?;-21;-39
-193.0;-351;-82;-7;211.0;?;-59.0;-24;7;237.0;-82;-39
-364.0;-464;-46;83;198.0;183.0;-73.0;?;-83;?;-46;-39
?;?;?;2;228.0;186.0;273.0;-54;?;233.0;-122;-39
-312.0;-276;?;44;208.0;191.0;49.0;-67;-44;235.0;-77;-39
-218.0;-305;-30;24;234.0;197.0;-529.0;-57;-24;232.0;?;-39
-118.0;-262;?;?;299.0;202.0;166.0;-42;-1;233.0;5;-39
-58.0;-298;10;-1;399.0;200.0;373.0;-35;1;236.0;10;-39
?;-129;-14;6;615.0;200.0;-429.0;?;-6;233.0;?;-39
-122.0;?;-1;-5;594.0;195.0;-149.0;-42;5;226.0;-1;-39
-54.0;7;-7;-5;677.0;?;?;-38;5;221.0;-7;-39
-236.0;?;-40;13;648.0;166.0;24.0;?;-13;211.0;-40;-39
-338.0;36;-16;-22;675.0;155.0;83.0;-18;22;199.0;-16;-39
-326.0;111;-6;-18;731.0;141.0;-2.0;-16;18;188.0;-6;?
-345.0;102;32;52;762.0;129.0;-73.0;-30;?;173.0;32;-39
-213.0;-18;122;41;766.0;112.0;6.0;-32;-41;?;122;-39
-499.0;51;165;14;790.0;104.0;27.0;-28;-14;155.0;165;-39
-344.0;?;164;14;774.0;?;-21.0;-28;-14;147.0;164;-39
-494.0;19;83;-49;792.0;97.0;45.0;11;49;144.0;83;-39
-381.0;100;-20;-62;?;99.0;-29.0;27;62;144.0;-20;-39
-430.0;33;-14;?;786.0;112.0;-145.0;-2;23;?;-14;-39
-239.0;-85;-4;?;701.0;117.0;-58.0;-20;?;140.0;-4;-39
-76.0;-55;7;-20;693.0;116.0;-46.0;-16;20;139.0;7;-39
-164.0;?;68;?;742.0;118.0;-115.0;-2;39;139.0;68;-39
-235.0;-87;24;-55;772.0;119.0;?;4;55;138.0;24;-39
-312.0;-9;?;-47;741.0;121.0;-60.0;-1;47;142.0;-28;-39
-441.0;24;-6;-63;723.0;123.0;-173.0;-8;63;140.0;-6;-38
-435.0;-5;16;-55;712.0;126.0;-243.0;-7;55;138.0;16;?
-320.0;?;31;-31;719.0;126.0;-444.0;-1;31;138.0;31;-38
-294.0;8;23;-69;784.0;130.0;-66.0;-2;69;138.0;23;-38
-262.0;5;9;-86;777.0;133.0;-61.0;-8;86;143.0;9;-38
-220.0;5;55;-55;759.0;?;?;2;55;150.0;55;-38
-391.0;3;77;-78;746.0;159.0;-806.0;-22;78;160.0;77;-38
-371.0;-3;145;-48;736.0;173.0;?;31;48;165.0;145;-38
-345.0;-13;115;-76;726.0;189.0;-332.0;1;76;173.0;115;-38
-441.0;1;190;-288;705.0;204.0;?;-49;288;173.0;190;-39
-411.0;6;529;-419;694.0;217.0;-521.0;-73;?;177.0;529;-39
-455.0;-5;893;-441;682.0;229.0;-606.0;?;?;178.0;893;-38
-375.0;-6;2153;?;676.0;244.0;-558.0;-270;334;179.0;?;-37
-349.0;1;1471;-430;656.0;?;-391.0;95;430;?;1471;-37
-308.0;-2;-1279;-956;637.0;264.0;-457.0;?;?;180.0;-1279;-37
-254.0;-4;?;-1134;637.0;280.0;?;?;1134;180.0;-1234;-35
-193.0;9;527;?;609.0;295.0;-258.0;-173;629;178.0;527;-33
-282.0;?;2259;-66;598.0;?;-8.0;-381;66;177.0;2259;-32
-353.0;3;?;148;580.0;326.0;-826.0;-182;-148;?;2591;?
-358.0;?;2294;?;569.0;338.0;401.0;636;-925;171.0;2294;?
-378.0;-11;1735;?;554.0;?;320.0;1058;-1541;174.0;1735;-33
-249.0;-1;-368;737;536.0;363.0;-559.0;-52;-737;175.0;-368;-36
-287.0;6;-343;378;?;373.0;-843.0;-540;-378;175.0;-343;-37
-150.0;5;615;688;462.0;381.0;310.0;?;-688;178.0;615;?
-32.0;1;148;?;417.0;389.0;-329.0;-100;-435;174.0;148;-40
-187.0;-6;?;200;426.0;395.0;-489.0;62;-200;172.0;83;-40
-235.0;5;?;243;?;400.0;-295.0;?;-243;168.0;85;-41
-182.0;11;-24;185;422.0;404.0;-10.0;-28;-185;159.0;-24;-41
-164.0;3;?;61;420.0;406.0;-188.0;14;-61;?;50;-41
-174.0;-2;100;27;440.0;414.0;-76.0;-3;-27;135.0;100;-42
-133.0;-1;72;22;474.0;417.0;55.0;-21;-22;?;72;-42
-77.0;4;24;?;507.0;424.0;107.0;33;-40;102.0;24;-42
-69.0;4;10;47;?;430.0;61.0;?;-47;86.0;?;-42
3.0;-4;43;-15;581.0;446.0;90.0;-9;15;69.0;43;-42
18.0;12;50;-54;616.0;456.0;46.0;21;54;46.0;50;-42
17.0;32;36;-45;652.0;472.0;?;6;45;28.0;36;-42
17.0;14;42;?;708.0;489.0;?;0;43;10.0;42;-42
