InertialMeasurementUnit LUA Quaternion1;Accelerometer LWR accX;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RUA Quaternion2;Accelerometer LH accX
?;-233.0;-730.0;-80.0;-34.0;82.0;746.0
66.0;-230.0;-724.0;-69.0;-31.0;83.0;766.0
67.0;-168.0;-725.0;-3.0;-31.0;82.0;?
67.0;-228.0;-719.0;11.0;-32.0;80.0;665.0
?;?;-720.0;-42.0;-33.0;79.0;733.0
69.0;-198.0;-733.0;?;?;76.0;778.0
69.0;-242.0;-739.0;-92.0;-33.0;75.0;700.0
68.0;-196.0;-738.0;-67.0;-36.0;75.0;756.0
67.0;?;-744.0;-97.0;-36.0;75.0;716.0
66.0;-204.0;-745.0;-112.0;-37.0;74.0;924.0
64.0;-237.0;-745.0;-92.0;-39.0;75.0;739.0
62.0;-269.0;-750.0;-78.0;-42.0;75.0;832.0
?;?;-752.0;-126.0;?;74.0;1154.0
55.0;-262.0;-754.0;-127.0;-50.0;72.0;883.0
49.0;-177.0;-759.0;-98.0;-59.0;73.0;1326.0
42.0;-240.0;-750.0;-80.0;-73.0;?;404.0
33.0;-420.0;-733.0;-95.0;-86.0;77.0;515.0
24.0;-338.0;-714.0;-86.0;-98.0;79.0;560.0
12.0;?;-698.0;-98.0;-109.0;82.0;252.0
-1.0;-138.0;?;-80.0;-116.0;?;261.0
-16.0;113.0;-696.0;-76.0;-121.0;82.0;387.0
-31.0;64.0;-705.0;-75.0;-125.0;82.0;124.0
-47.0;125.0;-714.0;-63.0;-128.0;83.0;61.0
-64.0;60.0;-718.0;?;-128.0;83.0;891.0
?;-233.0;-728.0;-93.0;-122.0;?;1176.0
-100.0;?;-736.0;-76.0;-115.0;71.0;831.0
-102.0;-520.0;-745.0;-57.0;-105.0;58.0;708.0
?;-480.0;-767.0;-61.0;-92.0;40.0;638.0
-56.0;?;-788.0;-92.0;-78.0;22.0;?
-19.0;-753.0;-799.0;-79.0;-64.0;6.0;894.0
19.0;-948.0;-799.0;-43.0;-56.0;-5.0;?
49.0;-960.0;-778.0;-5.0;?;-10.0;625.0
70.0;-868.0;-745.0;-16.0;-51.0;-7.0;631.0
93.0;?;-717.0;-47.0;-50.0;?;720.0
122.0;-894.0;-689.0;-76.0;-47.0;9.0;819.0
148.0;-839.0;-661.0;-101.0;-41.0;16.0;722.0
176.0;-724.0;-636.0;-107.0;-31.0;20.0;540.0
206.0;-588.0;-601.0;?;-16.0;17.0;430.0
241.0;-509.0;-562.0;4.0;5.0;6.0;382.0
278.0;-486.0;-543.0;37.0;?;-11.0;343.0
?;-497.0;?;110.0;54.0;-30.0;388.0
350.0;-491.0;-532.0;162.0;78.0;-48.0;?
385.0;-452.0;-548.0;229.0;100.0;?;471.0
415.0;-433.0;-569.0;307.0;121.0;-73.0;509.0
441.0;-433.0;-592.0;370.0;145.0;-87.0;544.0
462.0;?;-615.0;344.0;178.0;-105.0;554.0
?;-432.0;-638.0;341.0;212.0;-123.0;?
494.0;-345.0;-655.0;352.0;244.0;-141.0;476.0
?;-382.0;-675.0;394.0;?;-157.0;592.0
517.0;-350.0;-689.0;315.0;295.0;-169.0;587.0
526.0;?;-690.0;243.0;314.0;-179.0;542.0
532.0;?;-690.0;?;333.0;-189.0;438.0
536.0;-225.0;-684.0;198.0;350.0;-200.0;521.0
539.0;-345.0;-675.0;?;365.0;-211.0;501.0
?;-359.0;-659.0;248.0;376.0;-222.0;691.0
546.0;-409.0;-645.0;273.0;385.0;-231.0;944.0
549.0;-409.0;-630.0;275.0;391.0;-237.0;1014.0
555.0;-473.0;-615.0;266.0;396.0;-243.0;910.0
561.0;-540.0;?;277.0;400.0;-248.0;?
569.0;-465.0;-587.0;257.0;402.0;-254.0;707.0
579.0;-401.0;?;227.0;403.0;-262.0;691.0
591.0;-398.0;-561.0;282.0;408.0;-274.0;631.0
605.0;-397.0;?;444.0;413.0;-287.0;571.0
614.0;-384.0;-530.0;364.0;418.0;-298.0;477.0
616.0;-398.0;?;280.0;428.0;-305.0;439.0
616.0;-401.0;-532.0;309.0;436.0;-311.0;645.0
619.0;-458.0;-549.0;398.0;?;?;764.0
351.0;-500.0;-607.0;592.0;259.0;-209.0;807.0
347.0;-401.0;-618.0;582.0;246.0;-200.0;?
344.0;-473.0;-633.0;?;236.0;-193.0;826.0
344.0;-531.0;?;584.0;228.0;-186.0;?
344.0;-571.0;-641.0;608.0;220.0;-178.0;?
343.0;-564.0;?;606.0;212.0;?;?
345.0;?;-653.0;609.0;200.0;-157.0;615.0
364.0;-573.0;-660.0;606.0;187.0;-143.0;680.0
388.0;-459.0;-665.0;597.0;174.0;-129.0;553.0
401.0;-415.0;-670.0;581.0;160.0;-116.0;608.0
411.0;-444.0;-674.0;589.0;?;-104.0;829.0
423.0;-469.0;-674.0;584.0;131.0;-92.0;807.0
435.0;-611.0;-672.0;547.0;116.0;-79.0;640.0
442.0;-545.0;-670.0;522.0;99.0;-67.0;727.0
441.0;-503.0;?;?;83.0;-54.0;852.0
433.0;-591.0;-674.0;502.0;66.0;-41.0;795.0
418.0;-564.0;-676.0;509.0;49.0;-28.0;847.0
401.0;?;-682.0;509.0;33.0;-14.0;716.0
381.0;-527.0;-686.0;489.0;19.0;1.0;627.0
356.0;-494.0;-690.0;497.0;7.0;15.0;722.0
329.0;-458.0;-695.0;505.0;-1.0;31.0;698.0
305.0;-484.0;-696.0;580.0;-1.0;49.0;671.0
?;-493.0;-700.0;511.0;13.0;67.0;606.0
?;-438.0;-694.0;335.0;33.0;81.0;498.0
228.0;?;?;265.0;57.0;90.0;636.0
191.0;-397.0;-672.0;193.0;?;99.0;?
151.0;-430.0;-655.0;221.0;103.0;110.0;784.0
109.0;-513.0;-635.0;169.0;123.0;121.0;858.0
68.0;?;-618.0;193.0;137.0;132.0;835.0
27.0;-562.0;?;?;142.0;145.0;1000.0
-15.0;-613.0;-602.0;?;141.0;157.0;788.0
-54.0;-680.0;-600.0;273.0;135.0;166.0;733.0
-91.0;-594.0;-603.0;270.0;122.0;178.0;949.0
?;-687.0;-608.0;285.0;106.0;188.0;1079.0
?;-743.0;-619.0;288.0;86.0;199.0;1160.0
-180.0;-854.0;-630.0;?;65.0;210.0;729.0
-201.0;-724.0;-640.0;?;43.0;221.0;1157.0
-219.0;-713.0;-652.0;321.0;23.0;230.0;799.0
?;-760.0;?;279.0;8.0;237.0;1228.0
?;-653.0;-664.0;273.0;-6.0;244.0;894.0
-262.0;-799.0;-670.0;246.0;-19.0;?;?
-272.0;-494.0;-678.0;278.0;-32.0;253.0;868.0
-283.0;-449.0;-682.0;271.0;-45.0;?;883.0
?;-515.0;-686.0;286.0;-58.0;254.0;909.0
-306.0;-588.0;-689.0;301.0;-71.0;?;769.0
-316.0;-579.0;-692.0;318.0;?;250.0;801.0
-326.0;-555.0;-696.0;299.0;-108.0;247.0;950.0
-338.0;?;-701.0;384.0;-134.0;247.0;?
?;-554.0;?;408.0;-155.0;245.0;756.0
-366.0;-678.0;-704.0;?;-167.0;245.0;727.0
-381.0;-544.0;-705.0;415.0;-169.0;?;764.0
-390.0;?;-701.0;380.0;-174.0;251.0;531.0
-392.0;-569.0;-696.0;388.0;-183.0;261.0;684.0
-389.0;-528.0;-687.0;437.0;-194.0;276.0;693.0
-387.0;-557.0;-676.0;458.0;-200.0;291.0;809.0
-384.0;-603.0;-668.0;445.0;-199.0;306.0;1003.0
-381.0;-511.0;-664.0;400.0;-194.0;319.0;2545.0
-382.0;-631.0;-659.0;332.0;-187.0;329.0;506.0
-384.0;-541.0;-659.0;331.0;-178.0;337.0;825.0
-383.0;-346.0;-659.0;317.0;-170.0;342.0;545.0
-377.0;-447.0;-661.0;239.0;-163.0;344.0;1000.0
-369.0;-574.0;-668.0;181.0;-159.0;345.0;606.0
-362.0;-539.0;-673.0;174.0;?;348.0;594.0
-351.0;-249.0;-676.0;245.0;-159.0;349.0;707.0
-338.0;-468.0;-682.0;229.0;-167.0;358.0;703.0
-319.0;-428.0;-684.0;147.0;?;363.0;?
-301.0;-377.0;-685.0;173.0;-178.0;353.0;674.0
-287.0;-436.0;-687.0;80.0;-186.0;343.0;639.0
-272.0;-405.0;?;-11.0;-196.0;335.0;642.0
-257.0;-394.0;?;-28.0;-205.0;325.0;673.0
-244.0;-468.0;-627.0;-93.0;-216.0;?;642.0
-224.0;-392.0;?;-140.0;-224.0;320.0;670.0
-204.0;-423.0;-513.0;-95.0;-231.0;?;603.0
-190.0;-436.0;-452.0;-69.0;-238.0;310.0;623.0
-183.0;-420.0;-398.0;-70.0;-243.0;302.0;656.0
-177.0;-448.0;-351.0;-128.0;-247.0;293.0;623.0
-167.0;-420.0;?;-114.0;-251.0;283.0;688.0
-157.0;-450.0;-284.0;-157.0;-256.0;275.0;632.0
-149.0;-433.0;-266.0;-148.0;-260.0;266.0;689.0
-140.0;-454.0;-256.0;-156.0;-264.0;258.0;663.0
-129.0;-475.0;-247.0;-178.0;-267.0;252.0;613.0
-119.0;-398.0;-230.0;-177.0;-271.0;248.0;685.0
-111.0;-423.0;-223.0;-177.0;-272.0;246.0;685.0
-104.0;-475.0;?;-151.0;-271.0;244.0;503.0
-98.0;?;-212.0;-153.0;-269.0;242.0;716.0
?;-442.0;-210.0;-206.0;-265.0;243.0;590.0
-90.0;-436.0;-214.0;-204.0;-259.0;242.0;691.0
-87.0;-387.0;-219.0;-224.0;-255.0;?;?
?;-432.0;-232.0;-188.0;-250.0;244.0;698.0
-80.0;-391.0;-249.0;?;-246.0;245.0;627.0
-77.0;-435.0;-262.0;-221.0;-240.0;247.0;666.0
-75.0;-455.0;-279.0;-216.0;-235.0;250.0;?
-74.0;-457.0;-296.0;-220.0;-230.0;253.0;697.0
-73.0;-494.0;?;-221.0;?;255.0;633.0
-71.0;-391.0;-310.0;-236.0;-221.0;256.0;621.0
-70.0;-396.0;-314.0;?;-219.0;?;611.0
-69.0;-409.0;-332.0;-173.0;-215.0;259.0;689.0
-69.0;-420.0;-360.0;-201.0;-208.0;255.0;638.0
-67.0;-413.0;-399.0;-294.0;-204.0;254.0;674.0
-66.0;-402.0;?;-290.0;-203.0;250.0;654.0
-64.0;-437.0;-422.0;-181.0;-207.0;250.0;586.0
-62.0;-426.0;-436.0;-185.0;-209.0;248.0;648.0
?;-412.0;-460.0;-225.0;-212.0;243.0;670.0
?;-434.0;-472.0;?;-215.0;242.0;645.0
-59.0;-411.0;-480.0;-375.0;-218.0;244.0;692.0
-58.0;-399.0;-473.0;-360.0;-222.0;249.0;648.0
-58.0;-426.0;-475.0;-249.0;-222.0;257.0;651.0
-58.0;-414.0;-473.0;-182.0;-222.0;257.0;621.0
-58.0;-408.0;?;-103.0;-224.0;?;645.0
-57.0;-409.0;-482.0;-120.0;-223.0;257.0;604.0
-57.0;-391.0;?;-208.0;?;255.0;?
-58.0;-398.0;-513.0;-238.0;-224.0;254.0;576.0
-57.0;?;-524.0;-209.0;-224.0;253.0;919.0
-58.0;-417.0;-541.0;-258.0;?;252.0;857.0
-58.0;-532.0;-543.0;-186.0;-228.0;250.0;633.0
-59.0;-347.0;-541.0;-249.0;-231.0;251.0;710.0
-60.0;?;-543.0;-238.0;-233.0;253.0;492.0
-60.0;-385.0;-537.0;?;?;255.0;451.0
-59.0;-327.0;-536.0;?;-235.0;?;?
-59.0;-334.0;-540.0;-210.0;-235.0;258.0;635.0
-58.0;-438.0;?;-214.0;-235.0;259.0;947.0
-58.0;-498.0;-535.0;?;?;259.0;1684.0
-58.0;-671.0;-525.0;-193.0;-236.0;262.0;584.0
-59.0;?;-516.0;-220.0;-234.0;263.0;745.0
-60.0;-530.0;-508.0;-243.0;-231.0;263.0;548.0
-61.0;-561.0;?;-195.0;-231.0;263.0;693.0
-61.0;-528.0;-458.0;-208.0;-233.0;?;637.0
-64.0;-641.0;-441.0;-224.0;-235.0;261.0;659.0
-64.0;?;-424.0;-209.0;-238.0;257.0;677.0
-67.0;?;-401.0;?;-243.0;252.0;724.0
-71.0;-788.0;-384.0;-192.0;-249.0;247.0;638.0
-75.0;-798.0;-371.0;-196.0;-256.0;242.0;713.0
-80.0;-741.0;-361.0;-191.0;-263.0;237.0;668.0
-86.0;-839.0;-359.0;-183.0;-270.0;230.0;727.0
-94.0;-766.0;-353.0;-198.0;-278.0;223.0;588.0
-109.0;-650.0;-342.0;-209.0;?;215.0;?
-126.0;-701.0;-326.0;-199.0;-296.0;207.0;596.0
-140.0;-743.0;-300.0;-207.0;-305.0;199.0;?
-152.0;-702.0;-263.0;-212.0;-314.0;191.0;406.0
-165.0;-679.0;-228.0;-198.0;-322.0;187.0;?
-178.0;-799.0;-195.0;?;-329.0;184.0;598.0
?;-805.0;-160.0;?;?;186.0;595.0
-211.0;-769.0;-136.0;-83.0;-349.0;190.0;434.0
-228.0;-710.0;-108.0;-23.0;-362.0;197.0;403.0
-244.0;-630.0;-78.0;11.0;-379.0;206.0;248.0
?;-566.0;-62.0;29.0;-397.0;?;593.0
-274.0;-670.0;-39.0;51.0;-415.0;228.0;471.0
-291.0;-804.0;-18.0;81.0;-433.0;242.0;336.0
-307.0;-773.0;-6.0;112.0;-452.0;259.0;224.0
-320.0;-838.0;9.0;144.0;-470.0;276.0;359.0
-333.0;-702.0;27.0;176.0;-489.0;294.0;404.0
-345.0;-632.0;42.0;150.0;-507.0;312.0;592.0
?;-480.0;64.0;165.0;-524.0;331.0;315.0
?;-643.0;93.0;?;-541.0;350.0;415.0
-375.0;-762.0;119.0;215.0;-557.0;371.0;348.0
-382.0;-698.0;156.0;246.0;?;390.0;?
-394.0;-601.0;197.0;279.0;-587.0;408.0;279.0
-408.0;-568.0;237.0;292.0;-601.0;424.0;305.0
-423.0;-561.0;280.0;289.0;?;?;360.0
-431.0;-661.0;321.0;339.0;-626.0;451.0;307.0
-430.0;-651.0;360.0;343.0;-637.0;460.0;357.0
-420.0;-595.0;396.0;300.0;-649.0;470.0;348.0
-411.0;-519.0;?;304.0;-662.0;478.0;394.0
-406.0;-693.0;?;318.0;-676.0;485.0;431.0
-409.0;-772.0;?;310.0;-688.0;491.0;?
-407.0;-758.0;499.0;?;-697.0;495.0;399.0
-409.0;-670.0;?;340.0;-702.0;498.0;343.0
-410.0;-568.0;500.0;361.0;-706.0;498.0;409.0
-411.0;-624.0;491.0;332.0;-711.0;498.0;471.0
-415.0;-663.0;479.0;271.0;-714.0;500.0;438.0
?;-577.0;?;257.0;-718.0;502.0;-109.0
?;-558.0;449.0;275.0;-721.0;504.0;1062.0
?;-900.0;423.0;292.0;-723.0;507.0;190.0
-434.0;-1087.0;406.0;312.0;-726.0;509.0;215.0
-436.0;-77.0;396.0;324.0;-730.0;511.0;902.0
-438.0;-1108.0;384.0;341.0;-735.0;513.0;289.0
-442.0;-510.0;373.0;352.0;-740.0;513.0;753.0
-444.0;-744.0;367.0;344.0;-746.0;513.0;638.0
-448.0;-550.0;367.0;313.0;-751.0;513.0;728.0
-450.0;-768.0;375.0;297.0;-756.0;513.0;585.0
-453.0;?;390.0;?;-763.0;?;347.0
-455.0;-600.0;408.0;346.0;-769.0;512.0;?
-458.0;-470.0;436.0;337.0;-776.0;511.0;20.0
-458.0;-351.0;461.0;337.0;-782.0;511.0;-77.0
-463.0;-574.0;481.0;?;-789.0;512.0;177.0
-451.0;-514.0;504.0;463.0;-795.0;?;552.0
-439.0;-408.0;522.0;525.0;-801.0;511.0;632.0
-453.0;-434.0;531.0;568.0;-806.0;?;?
?;-493.0;538.0;?;-811.0;?;516.0
-458.0;-518.0;544.0;428.0;-814.0;501.0;477.0
-460.0;-524.0;546.0;390.0;-817.0;501.0;399.0
-468.0;-564.0;543.0;433.0;-820.0;?;412.0
-483.0;-518.0;537.0;486.0;-821.0;506.0;?
-511.0;?;521.0;531.0;-822.0;?;?
-543.0;-462.0;?;554.0;-823.0;?;366.0
-577.0;-513.0;?;541.0;-824.0;518.0;361.0
-602.0;-546.0;468.0;510.0;-825.0;522.0;322.0
-622.0;-556.0;442.0;444.0;-826.0;528.0;380.0
-634.0;-561.0;428.0;419.0;?;535.0;390.0
-636.0;-495.0;412.0;391.0;-830.0;540.0;407.0
-636.0;-529.0;394.0;340.0;-832.0;?;385.0
-642.0;-574.0;381.0;325.0;-834.0;548.0;317.0
-654.0;-540.0;366.0;?;-834.0;?;208.0
-669.0;-456.0;346.0;422.0;-833.0;551.0;277.0
?;-440.0;317.0;402.0;-831.0;549.0;351.0
-702.0;-402.0;283.0;346.0;-829.0;545.0;363.0
-718.0;-334.0;250.0;291.0;-825.0;542.0;249.0
?;-256.0;222.0;264.0;-820.0;537.0;341.0
-741.0;-384.0;201.0;267.0;-814.0;533.0;328.0
-752.0;-316.0;186.0;305.0;-806.0;531.0;150.0
-760.0;-161.0;171.0;344.0;-797.0;529.0;158.0
-766.0;-18.0;153.0;368.0;-788.0;527.0;?
-769.0;6.0;134.0;379.0;-778.0;525.0;253.0
-770.0;-16.0;125.0;357.0;-767.0;524.0;184.0
-770.0;-16.0;118.0;?;-757.0;523.0;224.0
-769.0;-44.0;116.0;306.0;-746.0;?;306.0
-769.0;-120.0;113.0;227.0;-737.0;528.0;355.0
-770.0;?;114.0;137.0;-727.0;533.0;417.0
-775.0;-173.0;106.0;116.0;-718.0;535.0;418.0
-777.0;-202.0;90.0;73.0;?;535.0;456.0
-774.0;-226.0;60.0;35.0;-705.0;534.0;489.0
-770.0;-287.0;?;114.0;-698.0;532.0;522.0
-767.0;-321.0;-29.0;?;-693.0;532.0;503.0
-762.0;-321.0;-78.0;?;-691.0;535.0;474.0
-760.0;?;-114.0;?;-692.0;538.0;?
-760.0;-389.0;-141.0;117.0;-693.0;540.0;519.0
-760.0;-416.0;-161.0;74.0;-693.0;540.0;527.0
-761.0;-413.0;-179.0;32.0;-695.0;541.0;515.0
-763.0;-426.0;?;30.0;-694.0;541.0;534.0
-767.0;-402.0;-205.0;?;?;541.0;513.0
-772.0;-425.0;-216.0;115.0;-690.0;542.0;514.0
-778.0;-481.0;-223.0;143.0;-688.0;543.0;616.0
?;-556.0;?;140.0;-685.0;544.0;663.0
-790.0;-542.0;-230.0;119.0;-682.0;546.0;573.0
-796.0;-476.0;-234.0;96.0;-679.0;546.0;349.0
-803.0;-426.0;-244.0;85.0;-676.0;547.0;253.0
-809.0;-449.0;-251.0;75.0;-673.0;?;273.0
-815.0;-366.0;-254.0;71.0;-671.0;?;309.0
-819.0;-340.0;-255.0;73.0;-669.0;550.0;?
-823.0;-320.0;-255.0;?;?;550.0;212.0
-824.0;-321.0;-251.0;51.0;-666.0;550.0;136.0
-824.0;-306.0;-250.0;44.0;-664.0;549.0;77.0
-822.0;?;-250.0;65.0;-661.0;?;70.0
-817.0;-229.0;-250.0;103.0;-657.0;544.0;101.0
-809.0;-177.0;-255.0;143.0;-651.0;538.0;-18.0
-798.0;-174.0;-269.0;305.0;-646.0;531.0;93.0
-786.0;-174.0;-277.0;504.0;-644.0;525.0;137.0
-771.0;-163.0;-286.0;447.0;-648.0;523.0;186.0
-751.0;-249.0;-280.0;242.0;?;523.0;246.0
-729.0;-242.0;-272.0;169.0;-655.0;517.0;289.0
-707.0;-256.0;-284.0;242.0;?;508.0;370.0
?;-341.0;-318.0;252.0;-649.0;501.0;587.0
-671.0;-480.0;-345.0;226.0;-647.0;495.0;653.0
-657.0;?;-366.0;244.0;-645.0;?;?
-647.0;-486.0;-376.0;265.0;-645.0;482.0;?
-639.0;-402.0;-373.0;?;-644.0;477.0;362.0
-633.0;-313.0;-364.0;273.0;-642.0;?;339.0
-630.0;-273.0;-350.0;290.0;-638.0;472.0;449.0
-630.0;-315.0;-345.0;285.0;-635.0;469.0;487.0
-633.0;-403.0;-351.0;291.0;?;465.0;452.0
-637.0;-462.0;-355.0;274.0;-630.0;465.0;?
-645.0;?;-353.0;?;-629.0;465.0;341.0
-657.0;-409.0;-347.0;260.0;?;466.0;362.0
?;-380.0;-349.0;264.0;-620.0;465.0;380.0
-682.0;-382.0;-359.0;204.0;-615.0;466.0;377.0
-699.0;-395.0;-370.0;248.0;-615.0;467.0;346.0
-719.0;-364.0;-373.0;317.0;-615.0;469.0;318.0
-732.0;-338.0;-370.0;?;-616.0;471.0;315.0
-739.0;-341.0;-361.0;164.0;?;471.0;291.0
-747.0;-340.0;?;72.0;-624.0;470.0;267.0
-756.0;?;-335.0;76.0;-628.0;472.0;224.0
-764.0;?;-321.0;121.0;?;475.0;122.0
-769.0;-261.0;-314.0;138.0;-630.0;477.0;?
-773.0;-278.0;-311.0;142.0;-628.0;478.0;187.0
-773.0;-294.0;-317.0;124.0;-626.0;477.0;196.0
-773.0;?;-325.0;101.0;-624.0;477.0;151.0
-770.0;-307.0;-335.0;104.0;-621.0;478.0;49.0
-766.0;-277.0;-351.0;115.0;-618.0;479.0;102.0
-759.0;?;-368.0;118.0;-614.0;478.0;136.0
-750.0;-308.0;-382.0;138.0;?;474.0;?
-741.0;?;-408.0;193.0;-602.0;?;237.0
-730.0;-370.0;-436.0;?;-593.0;?;232.0
-717.0;?;-470.0;378.0;-583.0;451.0;203.0
-705.0;-322.0;-495.0;386.0;-572.0;438.0;206.0
-693.0;-346.0;-510.0;351.0;?;421.0;379.0
-683.0;-360.0;-522.0;325.0;-555.0;405.0;?
?;?;-533.0;?;-549.0;389.0;328.0
-673.0;-312.0;-543.0;365.0;-545.0;370.0;185.0
-672.0;-186.0;-556.0;455.0;-543.0;350.0;?
-671.0;-75.0;-564.0;555.0;-543.0;326.0;97.0
-670.0;?;-554.0;615.0;-545.0;302.0;67.0
-671.0;-40.0;-537.0;633.0;-546.0;278.0;87.0
-674.0;-78.0;-527.0;?;-545.0;254.0;127.0
-678.0;-91.0;-531.0;440.0;-546.0;232.0;126.0
-684.0;-73.0;?;408.0;-547.0;213.0;-17.0
-692.0;-40.0;-550.0;420.0;-547.0;196.0;26.0
-700.0;-23.0;-561.0;?;-548.0;187.0;78.0
-710.0;-54.0;-575.0;372.0;-547.0;184.0;129.0
?;-121.0;-587.0;408.0;-545.0;187.0;96.0
-732.0;-127.0;-597.0;424.0;-544.0;194.0;?
-736.0;-109.0;-603.0;396.0;-542.0;204.0;81.0
?;-116.0;-604.0;405.0;-539.0;215.0;97.0
-743.0;-156.0;-611.0;355.0;?;226.0;129.0
?;-144.0;-612.0;328.0;-530.0;238.0;128.0
-749.0;-151.0;-616.0;323.0;?;?;?
-750.0;-175.0;-616.0;348.0;-522.0;?;186.0
-750.0;-160.0;-616.0;337.0;-518.0;272.0;175.0
-750.0;-158.0;?;318.0;?;284.0;185.0
-750.0;-172.0;?;321.0;-513.0;297.0;?
-751.0;-193.0;-597.0;275.0;-509.0;308.0;184.0
-751.0;-190.0;-585.0;282.0;-507.0;321.0;177.0
?;-188.0;-577.0;290.0;-502.0;334.0;167.0
-749.0;-201.0;-576.0;?;-495.0;342.0;154.0
-748.0;-170.0;-588.0;287.0;-486.0;348.0;210.0
-748.0;?;?;243.0;?;354.0;229.0
?;-218.0;-599.0;255.0;-473.0;360.0;196.0
-748.0;-176.0;-603.0;242.0;-468.0;366.0;140.0
?;-203.0;-607.0;?;-463.0;372.0;158.0
-747.0;-194.0;-609.0;244.0;?;376.0;136.0
-747.0;-175.0;-611.0;242.0;-456.0;379.0;111.0
-747.0;-189.0;-615.0;232.0;-454.0;382.0;111.0
-748.0;-205.0;-612.0;208.0;-452.0;386.0;151.0
-749.0;-203.0;-616.0;196.0;-451.0;389.0;148.0
-750.0;-183.0;-615.0;194.0;-451.0;391.0;145.0
-750.0;-167.0;-614.0;206.0;-449.0;392.0;196.0
-751.0;-197.0;-616.0;208.0;-449.0;392.0;209.0
?;-171.0;-616.0;218.0;-449.0;392.0;?
?;-130.0;-617.0;220.0;-450.0;392.0;149.0
-750.0;-151.0;-613.0;204.0;-452.0;393.0;93.0
-751.0;?;-608.0;?;-455.0;396.0;55.0
-751.0;-96.0;-599.0;214.0;-458.0;398.0;21.0
-752.0;-88.0;-590.0;196.0;?;400.0;46.0
-753.0;-115.0;-581.0;182.0;-468.0;404.0;92.0
-755.0;-126.0;-572.0;?;-473.0;408.0;?
-756.0;-167.0;-556.0;243.0;-479.0;411.0;247.0
-758.0;-197.0;-541.0;209.0;-484.0;414.0;280.0
-759.0;-218.0;-520.0;189.0;-491.0;417.0;359.0
-762.0;-272.0;-489.0;113.0;-502.0;424.0;424.0
-763.0;?;-456.0;?;-518.0;434.0;437.0
-766.0;-320.0;-412.0;39.0;-537.0;447.0;494.0
-770.0;?;-358.0;-50.0;-558.0;464.0;564.0
-775.0;-426.0;-289.0;-115.0;-581.0;484.0;545.0
-781.0;-445.0;-204.0;-187.0;-606.0;?;555.0
-788.0;-454.0;-109.0;-254.0;-629.0;525.0;570.0
-796.0;-444.0;-18.0;?;?;540.0;579.0
-804.0;-454.0;81.0;-317.0;-665.0;551.0;563.0
-812.0;-472.0;177.0;-289.0;?;558.0;550.0
-820.0;?;275.0;-220.0;-684.0;564.0;519.0
-829.0;?;349.0;-141.0;-687.0;569.0;528.0
-836.0;-486.0;394.0;-95.0;-686.0;574.0;515.0
-843.0;-539.0;425.0;-99.0;-683.0;578.0;497.0
-849.0;-601.0;444.0;-106.0;-682.0;582.0;561.0
-853.0;?;?;-126.0;-681.0;587.0;606.0
?;-652.0;470.0;-192.0;-679.0;593.0;569.0
-857.0;-658.0;489.0;-155.0;-676.0;601.0;588.0
-856.0;-771.0;500.0;-123.0;?;608.0;622.0
-855.0;-775.0;514.0;-24.0;-672.0;614.0;512.0
-853.0;?;526.0;18.0;-674.0;615.0;472.0
-850.0;-857.0;539.0;1.0;-679.0;617.0;389.0
-846.0;-754.0;?;?;-680.0;622.0;308.0
-840.0;-682.0;561.0;?;-681.0;626.0;?
-835.0;-731.0;570.0;185.0;-682.0;630.0;384.0
-829.0;-845.0;571.0;133.0;-682.0;629.0;290.0
-821.0;?;573.0;-13.0;-683.0;626.0;277.0
-812.0;-729.0;572.0;33.0;-685.0;621.0;398.0
-802.0;-766.0;?;-12.0;?;615.0;526.0
-790.0;-564.0;549.0;-57.0;-684.0;612.0;221.0
-778.0;-633.0;527.0;28.0;-682.0;606.0;137.0
-765.0;-699.0;499.0;?;-681.0;599.0;778.0
-751.0;-741.0;471.0;142.0;-679.0;590.0;632.0
-736.0;-993.0;432.0;?;?;583.0;473.0
-719.0;-876.0;394.0;24.0;-675.0;?;429.0
-702.0;-778.0;356.0;25.0;-671.0;577.0;391.0
-684.0;-706.0;325.0;14.0;-667.0;572.0;485.0
-667.0;-725.0;305.0;46.0;-665.0;?;532.0
-650.0;-779.0;293.0;135.0;?;551.0;418.0
-635.0;-817.0;283.0;140.0;-663.0;538.0;516.0
-621.0;-760.0;285.0;136.0;-661.0;?;446.0
-610.0;-847.0;288.0;167.0;-659.0;525.0;446.0
-602.0;-773.0;284.0;253.0;-655.0;518.0;408.0
-598.0;?;259.0;331.0;-652.0;503.0;359.0
-596.0;-699.0;226.0;306.0;-648.0;485.0;340.0
-595.0;-623.0;186.0;299.0;-640.0;468.0;366.0
-594.0;-572.0;140.0;298.0;-628.0;450.0;?
?;-633.0;85.0;259.0;-614.0;430.0;418.0
-597.0;-571.0;14.0;260.0;-597.0;410.0;435.0
-604.0;-486.0;-78.0;302.0;-579.0;387.0;497.0
-612.0;-449.0;-179.0;367.0;?;364.0;408.0
-620.0;-458.0;-254.0;389.0;-542.0;341.0;404.0
-630.0;-394.0;-317.0;378.0;-527.0;?;341.0
-642.0;-349.0;?;442.0;-516.0;290.0;409.0
-656.0;-373.0;-428.0;431.0;-509.0;?;353.0
-672.0;-349.0;?;359.0;-505.0;245.0;344.0
-690.0;-304.0;?;391.0;?;224.0;310.0
