InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
210.0;?;-22;-231.0;-142;1024.0;-657.0
?;?;-22;-236.0;-142;983.0;-681.0
217.0;-545.0;-22;-241.0;?;?;-692.0
221.0;-540.0;-22;-247.0;-142;954.0;-689.0
225.0;-534.0;-22;-254.0;-142;942.0;-690.0
230.0;-524.0;-22;-259.0;-142;930.0;-709.0
233.0;-517.0;-22;-265.0;-142;887.0;-719.0
?;?;-22;-272.0;-142;973.0;-699.0
240.0;-499.0;-22;?;-142;1009.0;-701.0
244.0;-494.0;-22;-288.0;-141;1089.0;-696.0
249.0;-487.0;?;-296.0;?;?;-674.0
?;-480.0;-22;-304.0;-141;1108.0;-674.0
259.0;-474.0;?;-311.0;-141;1007.0;-694.0
263.0;-469.0;-22;-316.0;?;798.0;-681.0
266.0;-464.0;-22;-319.0;-141;898.0;-687.0
268.0;-459.0;-22;-322.0;-141;1101.0;-686.0
268.0;-456.0;-22;-324.0;-141;1103.0;-711.0
268.0;-454.0;-22;-324.0;-141;908.0;?
265.0;-458.0;-22;-322.0;-141;994.0;?
?;-464.0;-22;-318.0;-141;996.0;-709.0
260.0;-467.0;-22;-315.0;?;1018.0;?
257.0;-474.0;?;-311.0;-141;?;-660.0
254.0;-479.0;?;-306.0;-141;1033.0;-711.0
250.0;?;-22;-300.0;-141;1047.0;-697.0
?;-490.0;-23;-295.0;-140;1015.0;-702.0
239.0;-499.0;-22;-289.0;-141;998.0;-699.0
231.0;-507.0;?;-283.0;-140;?;-716.0
225.0;?;-25;-276.0;-140;1020.0;-717.0
219.0;-528.0;-25;-268.0;-140;1029.0;-724.0
213.0;-535.0;-26;-260.0;-139;1038.0;-702.0
207.0;-544.0;?;-252.0;?;1027.0;-693.0
201.0;?;-27;-243.0;-138;1032.0;-695.0
195.0;-562.0;-28;?;-136;1023.0;-688.0
189.0;-572.0;-27;-227.0;-135;1026.0;-683.0
?;-582.0;-21;-220.0;-118;?;-671.0
176.0;-589.0;-11;-214.0;-91;1002.0;?
170.0;-597.0;-3;?;-71;1029.0;-649.0
165.0;-604.0;?;-204.0;-55;?;-660.0
159.0;-609.0;9;-200.0;?;1020.0;-671.0
153.0;-615.0;8;-194.0;-47;1011.0;-678.0
149.0;-621.0;8;-189.0;-49;1009.0;-657.0
145.0;-623.0;7;-185.0;-50;?;-642.0
142.0;-625.0;7;-181.0;-51;1029.0;-598.0
141.0;-629.0;7;-178.0;-51;?;-608.0
141.0;-628.0;7;-177.0;-52;1033.0;-596.0
142.0;?;8;-178.0;-52;1031.0;-576.0
143.0;-625.0;8;-181.0;-52;1048.0;-576.0
145.0;-621.0;8;-184.0;-52;1016.0;-570.0
146.0;-619.0;8;-188.0;?;?;-593.0
148.0;-618.0;8;-192.0;-52;1025.0;-577.0
150.0;-613.0;8;-199.0;-52;1020.0;-615.0
152.0;-609.0;8;-206.0;-52;1012.0;-611.0
155.0;?;8;-214.0;-52;?;-610.0
157.0;?;8;-222.0;-52;1041.0;-569.0
159.0;-595.0;8;-230.0;-52;1050.0;-571.0
163.0;-586.0;8;-240.0;?;1028.0;-555.0
170.0;-577.0;8;?;?;1024.0;-539.0
177.0;-567.0;8;-263.0;-53;1023.0;-525.0
186.0;-554.0;8;-275.0;-53;1003.0;-539.0
196.0;-540.0;8;?;-53;1040.0;-542.0
206.0;-528.0;8;-303.0;-53;1016.0;-535.0
216.0;-511.0;8;?;-53;1019.0;-555.0
228.0;-492.0;8;-332.0;-53;?;-541.0
238.0;-478.0;8;-345.0;-54;?;-540.0
?;-461.0;8;-359.0;-54;1038.0;-534.0
260.0;?;8;-372.0;-54;1018.0;-520.0
270.0;-426.0;8;-387.0;-54;1031.0;-544.0
279.0;-408.0;8;-401.0;-55;1020.0;-578.0
287.0;-383.0;8;-414.0;-55;1040.0;-580.0
295.0;-362.0;8;-424.0;?;1012.0;-581.0
302.0;?;8;-435.0;-55;1032.0;-601.0
310.0;-314.0;8;-446.0;-55;1038.0;-596.0
318.0;-291.0;8;-457.0;-55;1024.0;-591.0
?;-266.0;8;?;-55;1039.0;-563.0
334.0;-235.0;?;-485.0;-56;1014.0;-539.0
345.0;-206.0;8;-500.0;-56;?;-670.0
356.0;-176.0;11;-516.0;-55;1023.0;-780.0
366.0;-146.0;?;-532.0;-53;1016.0;-857.0
376.0;-118.0;10;-548.0;-53;1037.0;-885.0
388.0;-92.0;8;-563.0;-51;1041.0;-874.0
398.0;-66.0;9;-578.0;-43;1031.0;-901.0
408.0;-47.0;12;?;-39;1047.0;-940.0
?;-29.0;17;-601.0;?;1015.0;-986.0
427.0;-14.0;22;-610.0;-36;1025.0;-1008.0
435.0;-3.0;26;-619.0;-36;1042.0;-1010.0
444.0;11.0;31;-629.0;-33;1031.0;-971.0
452.0;?;37;-638.0;-29;1041.0;-975.0
458.0;21.0;39;?;-28;1032.0;?
464.0;17.0;41;?;-28;1050.0;?
470.0;17.0;42;-662.0;-27;1037.0;-932.0
479.0;?;?;-667.0;-27;1000.0;-953.0
486.0;21.0;42;-671.0;-27;1017.0;-953.0
498.0;32.0;42;?;-27;1008.0;-941.0
511.0;53.0;42;-682.0;-27;1012.0;?
526.0;80.0;43;-687.0;-26;1104.0;-876.0
543.0;109.0;?;-693.0;-26;1004.0;-866.0
?;139.0;44;-696.0;?;880.0;-859.0
565.0;164.0;44;-698.0;-24;971.0;-829.0
572.0;185.0;45;-699.0;-23;1049.0;-816.0
577.0;?;45;-699.0;-23;965.0;-813.0
582.0;216.0;45;-698.0;-23;997.0;?
584.0;227.0;44;-696.0;-22;965.0;-824.0
585.0;236.0;44;-695.0;-22;962.0;-835.0
585.0;245.0;44;?;?;932.0;-953.0
585.0;253.0;44;-692.0;-22;945.0;-774.0
584.0;258.0;44;-691.0;-22;917.0;-863.0
581.0;260.0;44;-692.0;-22;845.0;?
578.0;260.0;44;-693.0;-22;845.0;-779.0
575.0;?;44;-695.0;-23;?;-828.0
574.0;255.0;43;-692.0;-23;769.0;-815.0
570.0;250.0;43;-693.0;-23;776.0;-819.0
569.0;248.0;43;-695.0;-23;779.0;?
568.0;248.0;?;-697.0;-23;945.0;?
567.0;244.0;43;?;-23;1199.0;-720.0
?;246.0;43;-702.0;-23;?;-792.0
565.0;?;43;-704.0;-23;993.0;-791.0
564.0;245.0;43;-707.0;-23;1374.0;-780.0
563.0;245.0;43;-710.0;?;1079.0;-768.0
562.0;246.0;43;-715.0;?;845.0;-773.0
562.0;?;43;-721.0;-24;1065.0;-778.0
562.0;250.0;?;-726.0;?;988.0;-786.0
563.0;254.0;43;-732.0;-24;886.0;-799.0
564.0;?;43;-737.0;-24;1018.0;?
566.0;262.0;?;-744.0;-25;860.0;-803.0
570.0;270.0;41;-750.0;-26;905.0;-814.0
574.0;276.0;41;-757.0;-26;953.0;-833.0
579.0;282.0;40;-762.0;-26;876.0;-833.0
582.0;293.0;39;-762.0;-27;?;-848.0
583.0;296.0;39;-765.0;?;907.0;?
586.0;?;?;-766.0;-27;946.0;-880.0
588.0;309.0;39;-768.0;-26;901.0;-870.0
589.0;312.0;40;-770.0;-24;929.0;-870.0
?;314.0;42;-772.0;-22;924.0;-882.0
594.0;?;46;-774.0;-18;924.0;?
595.0;?;52;-775.0;-16;884.0;-897.0
596.0;327.0;56;-777.0;-14;893.0;-891.0
596.0;328.0;58;-778.0;-13;892.0;-819.0
596.0;325.0;61;-779.0;?;907.0;-926.0
596.0;322.0;65;-780.0;-11;909.0;-908.0
597.0;316.0;73;-781.0;-9;923.0;-935.0
596.0;313.0;79;-782.0;-8;934.0;-901.0
597.0;306.0;83;-783.0;-7;913.0;-903.0
597.0;302.0;89;-783.0;-6;917.0;-898.0
596.0;290.0;91;-784.0;-6;894.0;-856.0
596.0;?;94;-787.0;-5;894.0;-808.0
595.0;278.0;103;-789.0;-2;925.0;?
592.0;265.0;104;-790.0;?;925.0;-875.0
586.0;247.0;103;?;-2;936.0;-890.0
577.0;227.0;102;-789.0;-2;936.0;-727.0
569.0;205.0;101;-788.0;-3;?;-767.0
562.0;179.0;101;-784.0;-4;933.0;?
555.0;157.0;101;-778.0;-4;923.0;-747.0
548.0;128.0;101;-770.0;-4;913.0;-737.0
541.0;?;101;-761.0;-4;924.0;-683.0
532.0;71.0;101;-755.0;-4;936.0;-531.0
522.0;36.0;101;?;-4;950.0;-509.0
511.0;-2.0;101;-739.0;-4;907.0;-510.0
500.0;-38.0;101;-732.0;-4;919.0;-494.0
?;-76.0;101;-728.0;-4;934.0;-458.0
483.0;-105.0;101;-725.0;-4;905.0;-425.0
476.0;-126.0;101;?;-4;?;-457.0
472.0;?;101;-728.0;-4;920.0;-451.0
472.0;-159.0;101;-730.0;-4;930.0;-468.0
477.0;-153.0;101;-731.0;-4;926.0;-490.0
485.0;-144.0;101;-730.0;-4;920.0;-470.0
494.0;-132.0;101;-728.0;-4;933.0;-454.0
?;-117.0;101;-727.0;-5;914.0;-418.0
507.0;-106.0;100;-729.0;?;923.0;-417.0
511.0;-91.0;100;-732.0;-5;922.0;-418.0
514.0;?;100;-737.0;-5;914.0;-456.0
518.0;-73.0;97;-743.0;-5;938.0;-431.0
523.0;-57.0;96;-748.0;-6;953.0;-474.0
533.0;-33.0;95;-750.0;-6;984.0;-467.0
542.0;-6.0;93;-747.0;-7;?;-613.0
552.0;23.0;93;-742.0;-7;950.0;-626.0
560.0;48.0;92;?;-8;982.0;-799.0
567.0;70.0;99;-733.0;-3;924.0;-532.0
574.0;91.0;115;-730.0;?;966.0;-470.0
579.0;115.0;128;-735.0;17;946.0;-491.0
585.0;134.0;136;-742.0;18;959.0;-508.0
590.0;154.0;144;-743.0;17;943.0;-449.0
595.0;177.0;147;?;16;939.0;?
598.0;191.0;145;-733.0;14;882.0;-450.0
602.0;202.0;151;-730.0;15;?;-466.0
604.0;218.0;145;-730.0;12;970.0;-347.0
607.0;224.0;151;-732.0;15;957.0;?
608.0;232.0;?;-734.0;?;1078.0;-416.0
?;239.0;161;-735.0;?;1211.0;-399.0
604.0;235.0;208;-732.0;-8;1101.0;-367.0
604.0;242.0;19;-727.0;-20;926.0;?
599.0;251.0;-258;-725.0;-23;1159.0;-466.0
595.0;254.0;-115;-725.0;?;993.0;-519.0
592.0;255.0;?;-723.0;-59;708.0;-550.0
587.0;255.0;?;-712.0;-67;969.0;-609.0
583.0;251.0;166;-696.0;-70;728.0;-789.0
581.0;251.0;187;-682.0;-74;903.0;-720.0
579.0;255.0;?;-670.0;-74;1060.0;-773.0
577.0;255.0;182;-662.0;?;858.0;-729.0
576.0;263.0;180;-656.0;-81;1112.0;-743.0
?;268.0;179;-647.0;-81;1077.0;-767.0
572.0;269.0;181;-634.0;-82;1032.0;-690.0
570.0;267.0;179;-619.0;-80;1092.0;-570.0
567.0;268.0;180;-604.0;-82;1111.0;-552.0
564.0;264.0;176;-591.0;-85;1163.0;-533.0
562.0;267.0;177;-583.0;-85;1111.0;-520.0
558.0;268.0;?;-578.0;-85;909.0;-540.0
554.0;266.0;?;-576.0;-86;913.0;-538.0
551.0;268.0;177;-578.0;-86;898.0;-534.0
548.0;270.0;176;-581.0;-86;?;-503.0
549.0;274.0;177;-587.0;?;828.0;-509.0
554.0;280.0;177;-595.0;-87;737.0;-500.0
561.0;292.0;176;-602.0;-87;753.0;-555.0
565.0;301.0;177;-607.0;-87;1453.0;-515.0
569.0;309.0;176;-612.0;-86;?;?
573.0;311.0;176;-618.0;-86;962.0;-855.0
582.0;313.0;175;-622.0;-85;941.0;-632.0
592.0;320.0;174;-628.0;-84;1001.0;-859.0
601.0;330.0;174;-638.0;-85;993.0;-816.0
605.0;333.0;173;?;-82;?;-879.0
606.0;334.0;175;-666.0;-88;941.0;-807.0
606.0;333.0;?;-680.0;-77;982.0;-806.0
?;333.0;154;-692.0;-46;1001.0;-752.0
605.0;332.0;154;-700.0;-45;942.0;?
603.0;327.0;157;-705.0;-49;963.0;-745.0
603.0;325.0;?;?;-41;986.0;-751.0
602.0;326.0;?;-701.0;-35;932.0;-740.0
600.0;328.0;151;-695.0;?;931.0;-709.0
597.0;328.0;150;?;-31;951.0;-702.0
594.0;333.0;?;-672.0;-31;976.0;-734.0
589.0;338.0;150;-657.0;-31;1066.0;-735.0
582.0;345.0;150;?;-32;1032.0;?
573.0;?;150;-622.0;-31;1111.0;-755.0
563.0;?;150;?;-32;1187.0;-827.0
?;349.0;?;-586.0;-31;1219.0;-867.0
531.0;341.0;150;-571.0;-30;1424.0;-836.0
517.0;332.0;149;-563.0;-34;1229.0;-783.0
506.0;?;153;?;-19;829.0;-797.0
499.0;326.0;158;-573.0;?;1642.0;-828.0
495.0;328.0;157;-588.0;-9;1698.0;-821.0
492.0;331.0;156;-605.0;-8;?;-851.0
491.0;333.0;156;-621.0;-7;1083.0;-822.0
491.0;337.0;156;-635.0;-8;1162.0;-820.0
491.0;339.0;156;-646.0;-7;1040.0;-789.0
492.0;341.0;156;-656.0;-8;889.0;-790.0
492.0;342.0;156;-666.0;-8;965.0;-776.0
493.0;349.0;156;-674.0;-8;936.0;-771.0
494.0;352.0;156;-681.0;-8;903.0;-764.0
495.0;?;?;?;-8;740.0;-743.0
?;363.0;156;-687.0;-8;877.0;-741.0
497.0;366.0;156;-687.0;-8;1145.0;-756.0
496.0;368.0;156;-684.0;-8;550.0;-758.0
494.0;368.0;156;-678.0;-8;386.0;-767.0
492.0;?;156;-671.0;-8;668.0;-767.0
488.0;363.0;156;-661.0;-8;879.0;-785.0
485.0;362.0;155;-653.0;-9;1252.0;?
?;362.0;155;-645.0;-10;?;-775.0
484.0;364.0;?;-637.0;-10;869.0;-740.0
485.0;365.0;?;-630.0;-10;1480.0;-780.0
487.0;364.0;155;-624.0;?;1028.0;-759.0
487.0;369.0;156;-619.0;-10;990.0;-758.0
488.0;369.0;156;-618.0;-10;1015.0;-741.0
489.0;371.0;156;-621.0;?;1087.0;-777.0
?;373.0;156;-628.0;-10;1008.0;?
490.0;375.0;156;-635.0;?;1007.0;-749.0
492.0;?;156;-642.0;-10;1032.0;-723.0
?;377.0;156;-649.0;-10;991.0;-739.0
494.0;378.0;156;-657.0;-10;978.0;-731.0
?;378.0;156;-663.0;-10;?;-737.0
496.0;378.0;156;-669.0;-10;?;-731.0
497.0;376.0;156;-672.0;-10;?;-744.0
500.0;374.0;156;-671.0;-9;948.0;-751.0
502.0;371.0;156;-669.0;-11;978.0;-741.0
504.0;369.0;156;-668.0;-12;943.0;-730.0
506.0;366.0;156;-669.0;-12;972.0;-750.0
509.0;363.0;156;-676.0;-12;1043.0;-740.0
513.0;363.0;156;-686.0;-12;1054.0;-751.0
517.0;359.0;156;-696.0;-12;976.0;-762.0
522.0;358.0;155;-705.0;-12;1015.0;?
?;353.0;155;-714.0;-12;1026.0;-700.0
?;351.0;154;-723.0;-11;1019.0;-701.0
543.0;348.0;154;-731.0;-11;1012.0;-700.0
550.0;?;154;-739.0;-11;1021.0;-694.0
554.0;335.0;154;?;-11;1010.0;-693.0
558.0;326.0;154;-758.0;-11;?;-707.0
?;318.0;154;-775.0;-11;1024.0;-711.0
564.0;307.0;154;-802.0;-11;1025.0;-707.0
567.0;303.0;154;-830.0;-11;997.0;-720.0
572.0;300.0;154;-850.0;-11;1021.0;-693.0
?;303.0;153;-861.0;-11;1025.0;-699.0
?;308.0;153;-865.0;-11;?;-700.0
579.0;?;154;?;-11;1028.0;-701.0
574.0;312.0;154;-856.0;-12;1012.0;?
569.0;309.0;154;-842.0;-12;?;-726.0
?;302.0;?;-835.0;-12;1039.0;-737.0
557.0;296.0;154;-834.0;-12;1022.0;-733.0
?;297.0;?;-831.0;-12;1003.0;-751.0
548.0;?;150;-831.0;-16;1018.0;-730.0
544.0;299.0;147;?;?;1021.0;-734.0
542.0;306.0;144;-834.0;-22;1021.0;-707.0
542.0;315.0;137;-841.0;-35;1020.0;?
?;320.0;137;-848.0;-30;1009.0;-677.0
542.0;?;133;-854.0;-52;1014.0;-643.0
545.0;336.0;119;-855.0;-80;1018.0;-641.0
544.0;342.0;113;-856.0;-75;1011.0;-621.0
544.0;?;?;-858.0;?;1024.0;-630.0
544.0;?;110;-859.0;-67;1037.0;-621.0
543.0;357.0;112;-860.0;-78;1031.0;-678.0
542.0;364.0;108;-862.0;-42;1016.0;-701.0
543.0;371.0;103;-864.0;12;1029.0;-594.0
544.0;378.0;104;-867.0;3;1024.0;-568.0
547.0;386.0;104;-869.0;3;1012.0;-544.0
551.0;395.0;104;-873.0;6;1011.0;-507.0
556.0;407.0;104;-876.0;3;1010.0;-576.0
562.0;423.0;104;-877.0;6;1030.0;-576.0
569.0;433.0;104;-879.0;4;1030.0;-577.0
577.0;?;104;-881.0;5;1001.0;-513.0
587.0;463.0;104;-881.0;5;1024.0;?
596.0;479.0;104;-879.0;4;1013.0;-539.0
601.0;492.0;104;-875.0;5;992.0;-531.0
605.0;?;104;-871.0;4;1016.0;-548.0
607.0;?;104;-871.0;?;1002.0;-580.0
609.0;513.0;104;-871.0;4;1010.0;?
613.0;518.0;?;-871.0;4;1024.0;-563.0
615.0;517.0;104;-872.0;4;1040.0;-567.0
620.0;519.0;104;-874.0;4;1025.0;-583.0
621.0;518.0;104;-874.0;4;1022.0;-655.0
622.0;513.0;?;-875.0;4;1003.0;-639.0
623.0;510.0;104;-876.0;4;1017.0;-673.0
624.0;505.0;104;-876.0;5;1012.0;-644.0
626.0;?;103;-875.0;6;1020.0;-617.0
626.0;495.0;?;-873.0;8;1031.0;-642.0
626.0;490.0;102;-869.0;10;1048.0;-576.0
625.0;483.0;101;-862.0;12;1009.0;-564.0
622.0;471.0;100;-850.0;13;1022.0;-562.0
?;458.0;97;-836.0;13;1005.0;-634.0
612.0;447.0;94;-822.0;11;1001.0;-603.0
606.0;437.0;89;-810.0;7;999.0;-570.0
601.0;427.0;85;-803.0;5;1007.0;-560.0
597.0;418.0;82;-798.0;4;1026.0;-559.0
595.0;413.0;76;-795.0;?;1012.0;?
592.0;408.0;71;-794.0;2;1050.0;-560.0
588.0;400.0;68;-791.0;1;1035.0;-527.0
584.0;393.0;69;-785.0;1;1015.0;?
578.0;382.0;65;-780.0;0;1030.0;-514.0
?;368.0;56;-775.0;-3;1031.0;-472.0
?;357.0;55;-767.0;-4;1022.0;-445.0
?;340.0;56;-758.0;-4;1031.0;-441.0
540.0;315.0;54;-746.0;-4;?;-430.0
526.0;289.0;?;-733.0;-3;1044.0;-433.0
512.0;262.0;?;-718.0;-5;957.0;-418.0
498.0;233.0;40;-704.0;-9;878.0;-431.0
485.0;?;40;-690.0;-9;836.0;-533.0
473.0;176.0;41;-672.0;-8;868.0;-757.0
459.0;140.0;40;-651.0;-9;987.0;?
443.0;102.0;41;-629.0;-8;1049.0;?
426.0;63.0;40;-607.0;-8;1103.0;-585.0
410.0;25.0;41;-585.0;-8;1055.0;-717.0
395.0;-15.0;41;-561.0;-8;1024.0;-603.0
382.0;-50.0;34;?;-9;900.0;-564.0
368.0;-82.0;31;-513.0;-9;1044.0;-514.0
356.0;-111.0;32;-491.0;-9;1038.0;-506.0
345.0;-141.0;31;-468.0;-9;1028.0;-535.0
333.0;-170.0;32;?;-9;934.0;-534.0
320.0;?;32;-419.0;-9;879.0;-522.0
308.0;-226.0;31;-399.0;-9;988.0;-512.0
299.0;-246.0;32;-381.0;-9;1357.0;-485.0
291.0;-262.0;?;-365.0;-9;1025.0;-451.0
286.0;-272.0;32;-356.0;-9;1152.0;-460.0
287.0;?;31;-352.0;-9;1079.0;-459.0
?;-266.0;31;-352.0;-9;1005.0;-438.0
293.0;-265.0;31;-353.0;-9;999.0;-474.0
291.0;-266.0;?;-353.0;-9;1005.0;-485.0
283.0;-275.0;31;-346.0;-9;964.0;-484.0
272.0;-286.0;31;-338.0;-8;1171.0;-470.0
263.0;-300.0;31;?;-8;964.0;-779.0
256.0;-311.0;31;-319.0;-7;977.0;-832.0
248.0;-322.0;33;-308.0;-7;1090.0;-1051.0
238.0;-332.0;33;-297.0;-5;967.0;-1063.0
230.0;-340.0;34;-288.0;?;971.0;-954.0
227.0;?;?;-282.0;-1;991.0;-947.0
225.0;-346.0;19;-277.0;-2;1023.0;-839.0
223.0;-344.0;19;-273.0;-1;1079.0;-861.0
222.0;-347.0;10;?;-6;1097.0;-898.0
220.0;-345.0;?;-269.0;-10;981.0;?
217.0;-346.0;3;-265.0;-14;971.0;-956.0
212.0;-351.0;2;-263.0;-16;?;-988.0
206.0;-353.0;2;-257.0;-17;990.0;-977.0
198.0;-359.0;6;-250.0;-30;954.0;-994.0
188.0;-367.0;6;-242.0;?;1026.0;-1057.0
179.0;-374.0;8;-235.0;-40;989.0;-988.0
172.0;-384.0;8;-228.0;-60;1055.0;-980.0
?;-396.0;4;-221.0;-61;1094.0;-977.0
165.0;-408.0;4;-214.0;-61;1499.0;-953.0
168.0;?;6;-211.0;-65;1199.0;-990.0
181.0;-421.0;6;-211.0;-62;880.0;-1073.0
202.0;-405.0;6;-209.0;-70;1059.0;-1031.0
221.0;-382.0;5;-201.0;-82;1333.0;-979.0
226.0;-370.0;4;-188.0;-85;1587.0;-1006.0
224.0;-365.0;0;-172.0;-95;1124.0;-1030.0
226.0;-365.0;-4;-157.0;-105;965.0;-1010.0
231.0;-366.0;-4;-150.0;-107;1000.0;-999.0
?;-353.0;-5;-139.0;-109;1178.0;-962.0
237.0;-347.0;-5;-117.0;-110;?;-945.0
239.0;-337.0;-4;-93.0;?;929.0;-1005.0
?;-327.0;-4;-78.0;-108;914.0;-1011.0
250.0;-320.0;-4;-68.0;-108;944.0;-977.0
256.0;-310.0;-4;?;-109;907.0;-950.0
258.0;-305.0;-4;-61.0;-108;880.0;?
263.0;-300.0;-4;-64.0;-108;579.0;-909.0
269.0;-300.0;-4;-73.0;-108;661.0;-918.0
278.0;-296.0;-4;-89.0;-108;?;-930.0
286.0;-289.0;-3;-100.0;-108;677.0;-940.0
286.0;-285.0;?;-101.0;?;700.0;-898.0
282.0;-274.0;-3;-104.0;-106;648.0;-888.0
287.0;?;-3;-113.0;-106;827.0;-890.0
297.0;-264.0;-3;-128.0;-106;1611.0;-869.0
303.0;?;?;-138.0;-105;1445.0;-822.0
307.0;-262.0;-3;-147.0;-104;846.0;-783.0
311.0;-272.0;-3;?;-104;1239.0;-811.0
317.0;-277.0;-3;-177.0;-104;1121.0;?
?;-287.0;-3;-189.0;-103;952.0;-786.0
321.0;-300.0;-3;-200.0;-103;1098.0;-771.0
321.0;-308.0;-3;-211.0;-103;705.0;-740.0
320.0;-312.0;?;-222.0;?;933.0;-831.0
322.0;-320.0;-3;-232.0;-102;823.0;?
320.0;-325.0;-3;-239.0;-103;931.0;-784.0
314.0;-335.0;-3;-244.0;-103;926.0;-866.0
307.0;?;-3;-246.0;-104;932.0;-772.0
298.0;-361.0;-3;-245.0;-104;?;-774.0
285.0;-380.0;-3;-243.0;-105;?;?
274.0;-401.0;?;-242.0;-105;930.0;-770.0
263.0;-417.0;-3;-245.0;-105;992.0;-884.0
256.0;-432.0;-4;-248.0;-105;937.0;-881.0
251.0;-445.0;-4;-249.0;-108;956.0;-841.0
246.0;-455.0;-4;-244.0;-108;968.0;-853.0
240.0;-467.0;-6;-237.0;-109;958.0;-938.0
230.0;-482.0;-7;-225.0;-110;946.0;-999.0
218.0;?;-6;-210.0;-109;971.0;-998.0
204.0;-522.0;-7;?;?;977.0;-973.0
184.0;-545.0;-13;-170.0;?;959.0;-994.0
161.0;?;-17;-144.0;-112;?;-998.0
135.0;-596.0;-19;-125.0;-111;?;-1005.0
120.0;-616.0;?;?;-111;?;-1051.0
110.0;-632.0;-23;-108.0;-111;901.0;-1057.0
104.0;-651.0;-23;-99.0;?;933.0;-1051.0
100.0;-663.0;-28;-87.0;-111;976.0;-1068.0
93.0;-678.0;-29;-68.0;-111;1023.0;-1090.0
81.0;-698.0;-28;-49.0;-111;1031.0;-1066.0
65.0;-711.0;-29;?;-111;1007.0;-1017.0
?;-724.0;-29;-10.0;-111;?;-1010.0
26.0;-733.0;-29;?;-111;979.0;-1046.0
?;-734.0;-29;?;-111;1023.0;-1117.0
-13.0;-729.0;-29;27.0;-111;993.0;-1153.0
-36.0;?;-28;38.0;-110;905.0;-1190.0
-57.0;-706.0;-30;49.0;-114;881.0;-1188.0
-73.0;-694.0;-31;58.0;-120;915.0;-1218.0
-91.0;-678.0;-31;?;-119;912.0;-1193.0
-111.0;-658.0;-31;85.0;-119;882.0;-1178.0
-131.0;-639.0;-31;100.0;-123;?;-1134.0
-152.0;-622.0;-32;120.0;-126;961.0;-1022.0
-172.0;-608.0;-31;138.0;-125;936.0;?
-191.0;-594.0;-32;155.0;?;688.0;-843.0
-206.0;-587.0;-36;171.0;-132;1103.0;-799.0
-219.0;-577.0;-39;185.0;-136;1065.0;-747.0
-228.0;-574.0;-40;194.0;-138;997.0;-741.0
-235.0;-573.0;-42;199.0;-144;1017.0;-738.0
-239.0;-570.0;-50;203.0;-157;832.0;-744.0
-240.0;?;-54;208.0;-156;835.0;-767.0
-239.0;-584.0;-54;212.0;-157;860.0;-787.0
-236.0;-592.0;-62;215.0;-167;714.0;?
-232.0;-605.0;-71;222.0;-159;589.0;?
-224.0;-629.0;-77;230.0;-184;622.0;-745.0
-211.0;-648.0;-82;232.0;-157;?;-725.0
-201.0;-678.0;-83;233.0;-187;961.0;-762.0
-190.0;-705.0;-83;232.0;-183;701.0;-880.0
-178.0;-724.0;-84;229.0;?;814.0;-786.0
-173.0;-745.0;-85;224.0;?;?;?
-170.0;-759.0;-84;208.0;?;969.0;-692.0
-165.0;-766.0;-83;188.0;188;809.0;-649.0
-159.0;-767.0;-82;177.0;173;919.0;-641.0
-158.0;-764.0;-82;167.0;174;657.0;-628.0
-168.0;-751.0;-82;164.0;179;883.0;?
-192.0;-727.0;?;171.0;173;922.0;?
-223.0;-689.0;-80;?;178;786.0;?
-246.0;-648.0;-80;?;175;802.0;-545.0
-257.0;-620.0;-80;234.0;176;817.0;-504.0
-260.0;-606.0;-80;233.0;176;754.0;-499.0
-257.0;-598.0;-79;224.0;175;839.0;-547.0
-252.0;-595.0;-79;217.0;?;741.0;-467.0
-247.0;-596.0;-79;210.0;175;836.0;-474.0
-240.0;-593.0;-79;205.0;174;807.0;-472.0
-231.0;-593.0;-79;200.0;?;787.0;-525.0
-225.0;-591.0;-79;194.0;174;?;-503.0
-223.0;-583.0;-79;188.0;174;815.0;-460.0
?;?;-79;180.0;174;810.0;-439.0
-229.0;-557.0;-79;174.0;174;778.0;-456.0
-235.0;-540.0;-79;175.0;174;819.0;-489.0
-243.0;-518.0;-80;181.0;174;828.0;-504.0
-253.0;-497.0;-81;194.0;173;846.0;-605.0
-267.0;-466.0;-81;212.0;?;837.0;-589.0
-283.0;-439.0;-81;?;168;790.0;-805.0
?;-407.0;-78;259.0;164;784.0;?
-316.0;-377.0;-76;280.0;166;744.0;-826.0
-329.0;-355.0;-38;300.0;157;763.0;-841.0
-341.0;-339.0;?;319.0;147;?;-846.0
-354.0;-323.0;59;339.0;154;874.0;-700.0
-368.0;-307.0;51;362.0;131;857.0;-616.0
-384.0;-291.0;103;387.0;130;840.0;-527.0
-400.0;-273.0;80;415.0;119;884.0;-463.0
-416.0;-254.0;90;442.0;?;952.0;-410.0
-431.0;?;?;467.0;174;814.0;-411.0
-444.0;-223.0;-31;488.0;-23;858.0;-418.0
-453.0;-214.0;-158;?;-251;870.0;-381.0
-457.0;-220.0;-87;514.0;-54;961.0;-413.0
-457.0;-227.0;-111;518.0;171;972.0;-474.0
