Accelerometer RKN_ accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA gyroX;Accelerometer HIP accX;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE Nav_Ax;Accelerometer BACK accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit L-SHOE Body_Az;Accelerometer LH accZ;Accelerometer RWR accZ;Accelerometer BACK accY
-403.0;-951.0;153.0;150.0;859.0;3;298.0;-219.0;635;-260.0;839.0;?
?;-962.0;149.0;148.0;850.0;?;308.0;-222.0;635;-386.0;759.0;707.0
-376.0;-957.0;91.0;141.0;834.0;1;288.0;-187.0;639;-358.0;720.0;735.0
-394.0;-958.0;-23.0;130.0;?;1;297.0;-171.0;642;-386.0;675.0;722.0
-392.0;-952.0;87.0;132.0;870.0;1;279.0;-171.0;641;?;779.0;722.0
-394.0;-946.0;83.0;148.0;870.0;1;287.0;-159.0;642;-391.0;681.0;726.0
-388.0;-958.0;115.0;130.0;901.0;1;283.0;-169.0;642;-339.0;719.0;698.0
-380.0;-951.0;188.0;136.0;889.0;1;314.0;-188.0;641;-522.0;800.0;717.0
-369.0;-942.0;226.0;147.0;877.0;1;304.0;-193.0;641;-397.0;724.0;704.0
-410.0;-940.0;279.0;156.0;899.0;1;316.0;-197.0;641;-496.0;734.0;720.0
-373.0;?;349.0;135.0;817.0;1;338.0;-217.0;641;-378.0;750.0;707.0
-360.0;-946.0;212.0;129.0;763.0;1;348.0;-219.0;641;-463.0;723.0;711.0
-390.0;-944.0;25.0;142.0;837.0;1;340.0;-222.0;642;?;749.0;718.0
-410.0;-945.0;111.0;158.0;?;?;323.0;-220.0;641;-397.0;766.0;706.0
-397.0;-936.0;132.0;137.0;840.0;?;301.0;-218.0;641;-429.0;?;713.0
-373.0;-944.0;163.0;130.0;809.0;1;282.0;-202.0;641;-419.0;740.0;716.0
-363.0;-951.0;?;137.0;792.0;1;260.0;-207.0;641;-375.0;739.0;716.0
?;-942.0;10.0;117.0;801.0;1;250.0;-202.0;642;-601.0;741.0;?
-381.0;?;-113.0;?;815.0;1;262.0;-215.0;642;-555.0;784.0;715.0
-376.0;-940.0;19.0;136.0;879.0;?;308.0;-213.0;641;-544.0;730.0;695.0
-393.0;-939.0;76.0;146.0;824.0;1;298.0;-221.0;641;-345.0;751.0;689.0
-381.0;-942.0;-63.0;125.0;794.0;1;292.0;-222.0;641;-314.0;787.0;697.0
-403.0;-946.0;59.0;123.0;875.0;1;301.0;-223.0;641;-239.0;808.0;697.0
-411.0;-943.0;144.0;?;795.0;1;?;-237.0;642;-379.0;764.0;697.0
-392.0;-940.0;104.0;138.0;809.0;1;302.0;-250.0;641;-261.0;815.0;717.0
-376.0;-946.0;84.0;129.0;826.0;?;311.0;-247.0;641;-236.0;743.0;711.0
-371.0;-936.0;116.0;148.0;852.0;0;?;?;641;-263.0;801.0;674.0
-375.0;-931.0;249.0;145.0;?;3;284.0;-206.0;640;-219.0;861.0;692.0
-369.0;-938.0;281.0;135.0;?;1;293.0;?;636;-161.0;770.0;695.0
-398.0;-940.0;350.0;127.0;763.0;-4;284.0;?;636;-340.0;756.0;?
-403.0;-941.0;243.0;?;715.0;-1;280.0;-159.0;643;-320.0;973.0;705.0
?;-951.0;120.0;114.0;?;0;252.0;-178.0;645;-396.0;960.0;707.0
-403.0;-943.0;?;129.0;718.0;-1;268.0;-204.0;?;-497.0;966.0;680.0
?;-942.0;-34.0;133.0;770.0;0;?;-200.0;644;-286.0;854.0;688.0
-394.0;-937.0;-2.0;127.0;851.0;0;?;-200.0;644;-375.0;824.0;696.0
-389.0;-933.0;173.0;131.0;849.0;0;269.0;-204.0;644;-417.0;844.0;687.0
-388.0;-936.0;248.0;149.0;718.0;0;304.0;-214.0;?;-523.0;884.0;688.0
-400.0;-941.0;137.0;117.0;684.0;0;287.0;-216.0;644;-484.0;995.0;687.0
-400.0;-936.0;?;112.0;777.0;0;288.0;-217.0;644;-646.0;?;702.0
-425.0;-931.0;106.0;?;711.0;0;292.0;-211.0;644;-646.0;959.0;670.0
-403.0;-931.0;17.0;138.0;790.0;0;321.0;?;644;-415.0;797.0;?
-406.0;-937.0;100.0;118.0;690.0;0;306.0;-198.0;644;-577.0;589.0;655.0
-390.0;-942.0;91.0;130.0;515.0;0;256.0;-182.0;644;-578.0;988.0;671.0
-380.0;-942.0;46.0;133.0;535.0;0;248.0;-176.0;?;-600.0;860.0;650.0
-391.0;-941.0;-80.0;106.0;574.0;?;261.0;-172.0;644;-576.0;?;?
-393.0;-935.0;-41.0;110.0;660.0;0;282.0;?;644;-507.0;738.0;738.0
-409.0;-935.0;66.0;125.0;569.0;0;231.0;-183.0;644;-582.0;951.0;695.0
-424.0;-937.0;-16.0;134.0;523.0;?;281.0;-192.0;644;-601.0;962.0;700.0
-393.0;?;-114.0;106.0;517.0;0;299.0;-183.0;644;-521.0;811.0;651.0
-404.0;-939.0;-184.0;96.0;522.0;0;258.0;-204.0;644;-611.0;858.0;717.0
-413.0;-935.0;-266.0;105.0;627.0;0;234.0;-205.0;644;-690.0;860.0;740.0
?;-943.0;?;107.0;652.0;0;281.0;-204.0;644;-708.0;912.0;707.0
-377.0;?;154.0;121.0;466.0;0;236.0;-210.0;644;-616.0;797.0;729.0
-377.0;-931.0;393.0;131.0;594.0;0;233.0;-204.0;644;-715.0;763.0;?
-401.0;-921.0;?;118.0;810.0;0;238.0;-226.0;644;-527.0;838.0;790.0
-413.0;-934.0;447.0;143.0;?;0;214.0;-176.0;644;-425.0;850.0;795.0
?;-907.0;?;?;710.0;0;236.0;-166.0;644;53.0;957.0;742.0
-405.0;-929.0;67.0;?;516.0;0;239.0;-188.0;644;-535.0;812.0;712.0
-411.0;-961.0;?;118.0;498.0;0;184.0;-169.0;644;190.0;1353.0;697.0
-427.0;-940.0;-485.0;131.0;643.0;0;239.0;-167.0;644;-929.0;?;682.0
-421.0;-932.0;-344.0;161.0;616.0;0;219.0;-209.0;644;-423.0;953.0;813.0
-395.0;-933.0;-300.0;165.0;617.0;0;170.0;-198.0;?;-804.0;683.0;?
-384.0;-962.0;?;154.0;?;0;166.0;-169.0;?;-633.0;717.0;785.0
-391.0;-965.0;121.0;142.0;512.0;0;187.0;-161.0;644;-620.0;865.0;827.0
-403.0;-962.0;254.0;115.0;480.0;0;211.0;-188.0;644;-327.0;849.0;802.0
-403.0;-958.0;162.0;89.0;451.0;0;191.0;-169.0;644;-316.0;?;792.0
-403.0;-953.0;-125.0;97.0;?;0;185.0;-146.0;644;-488.0;875.0;809.0
-403.0;?;-415.0;126.0;?;0;201.0;-174.0;644;-87.0;924.0;814.0
-402.0;-1002.0;-798.0;152.0;579.0;0;146.0;-150.0;644;?;893.0;838.0
-407.0;-961.0;-536.0;159.0;704.0;0;105.0;-172.0;644;590.0;893.0;?
-410.0;-958.0;-524.0;142.0;1044.0;0;116.0;-187.0;644;?;997.0;837.0
-402.0;-946.0;-117.0;119.0;1070.0;0;121.0;-82.0;644;389.0;942.0;808.0
-401.0;-911.0;-51.0;118.0;830.0;?;141.0;-157.0;644;259.0;998.0;816.0
-406.0;-1008.0;-496.0;?;786.0;0;146.0;-168.0;?;442.0;?;789.0
-396.0;?;-579.0;157.0;769.0;?;123.0;-106.0;644;210.0;1033.0;797.0
-385.0;-921.0;-97.0;91.0;818.0;5;384.0;-289.0;638;-920.0;927.0;693.0
-384.0;-920.0;?;87.0;756.0;3;410.0;?;?;-906.0;659.0;686.0
?;-921.0;235.0;97.0;719.0;5;384.0;-248.0;637;-942.0;760.0;?
-378.0;-923.0;57.0;98.0;662.0;2;371.0;-258.0;638;-898.0;785.0;703.0
-394.0;-927.0;-145.0;98.0;675.0;-8;384.0;-255.0;643;-828.0;788.0;721.0
?;-908.0;-425.0;88.0;602.0;-1;376.0;-247.0;640;-806.0;686.0;704.0
-399.0;-923.0;-443.0;97.0;915.0;1;376.0;-252.0;635;-826.0;642.0;724.0
-411.0;-930.0;-277.0;75.0;970.0;-3;365.0;-243.0;635;-783.0;667.0;707.0
-406.0;-928.0;-132.0;72.0;722.0;0;374.0;-232.0;633;-913.0;818.0;706.0
-401.0;-930.0;-350.0;94.0;751.0;-4;344.0;-222.0;?;?;840.0;694.0
-423.0;?;-531.0;94.0;702.0;-1;323.0;-242.0;644;?;861.0;707.0
-403.0;?;-479.0;91.0;694.0;4;308.0;-258.0;637;-876.0;846.0;751.0
-412.0;?;-379.0;98.0;1004.0;2;303.0;-257.0;635;-1056.0;922.0;718.0
-391.0;-936.0;-123.0;99.0;885.0;1;?;-262.0;640;-900.0;906.0;717.0
-393.0;-912.0;-222.0;90.0;813.0;?;306.0;?;639;?;838.0;735.0
-394.0;-905.0;-363.0;91.0;869.0;1;266.0;-262.0;638;-1236.0;931.0;733.0
-386.0;-919.0;-505.0;72.0;1010.0;1;251.0;-240.0;637;-932.0;998.0;735.0
?;-923.0;-393.0;83.0;1074.0;1;267.0;-247.0;637;?;?;726.0
-394.0;-912.0;-70.0;89.0;931.0;0;275.0;-250.0;637;-767.0;953.0;687.0
-391.0;-916.0;180.0;97.0;898.0;1;?;-260.0;637;-574.0;773.0;705.0
?;-909.0;?;89.0;895.0;1;262.0;-256.0;637;-370.0;621.0;742.0
?;-910.0;?;79.0;930.0;1;?;-255.0;?;-92.0;507.0;?
?;-910.0;477.0;80.0;956.0;1;279.0;-250.0;?;-164.0;?;761.0
-377.0;-907.0;573.0;98.0;908.0;1;279.0;-224.0;637;-286.0;614.0;736.0
-392.0;-931.0;680.0;84.0;883.0;2;309.0;-211.0;636;-223.0;635.0;745.0
-409.0;?;314.0;84.0;947.0;0;307.0;-197.0;?;-350.0;722.0;775.0
-423.0;-922.0;148.0;120.0;?;-2;323.0;-180.0;642;-542.0;755.0;827.0
-403.0;-935.0;62.0;121.0;745.0;3;317.0;-187.0;638;?;804.0;831.0
-401.0;-949.0;-110.0;107.0;840.0;0;305.0;-172.0;632;?;887.0;841.0
-372.0;-947.0;?;?;928.0;-5;324.0;-175.0;630;-50.0;806.0;844.0
-402.0;-945.0;-2.0;112.0;?;2;311.0;-196.0;633;64.0;727.0;822.0
-418.0;-940.0;93.0;87.0;516.0;-1;323.0;-212.0;638;48.0;722.0;829.0
?;-949.0;-219.0;94.0;520.0;-8;263.0;-206.0;640;119.0;743.0;813.0
-405.0;?;-410.0;127.0;365.0;-1;223.0;?;?;?;713.0;861.0
-426.0;-962.0;-468.0;120.0;322.0;5;234.0;-224.0;638;44.0;735.0;831.0
-414.0;-958.0;-720.0;101.0;368.0;7;?;-232.0;631;?;?;855.0
-393.0;-934.0;-968.0;80.0;410.0;5;189.0;-231.0;634;310.0;750.0;877.0
-401.0;-946.0;-1073.0;69.0;601.0;-1;174.0;-249.0;637;266.0;737.0;868.0
?;-938.0;-1153.0;60.0;656.0;-3;164.0;-262.0;?;241.0;691.0;857.0
-407.0;-948.0;-1194.0;92.0;635.0;-3;135.0;-279.0;638;90.0;808.0;867.0
-400.0;-968.0;-1235.0;?;642.0;0;126.0;-284.0;633;271.0;774.0;876.0
-373.0;-975.0;-1248.0;56.0;627.0;0;133.0;-257.0;636;400.0;729.0;873.0
-392.0;-971.0;-1162.0;46.0;601.0;3;101.0;-283.0;638;491.0;837.0;855.0
-403.0;-963.0;-1085.0;74.0;686.0;?;97.0;-279.0;628;643.0;791.0;857.0
-412.0;-961.0;-881.0;58.0;673.0;-1;76.0;-284.0;627;723.0;661.0;854.0
-390.0;-952.0;-796.0;24.0;?;6;73.0;-272.0;631;743.0;652.0;822.0
?;-973.0;-765.0;32.0;634.0;10;85.0;-223.0;630;765.0;640.0;817.0
-393.0;?;?;22.0;658.0;4;?;-225.0;635;780.0;764.0;831.0
?;-979.0;-624.0;-27.0;700.0;4;80.0;-224.0;634;745.0;813.0;860.0
-412.0;-979.0;-525.0;-10.0;746.0;4;68.0;-208.0;629;681.0;?;874.0
-409.0;-986.0;-290.0;25.0;731.0;-2;78.0;-173.0;636;?;856.0;859.0
-378.0;-977.0;-242.0;23.0;777.0;-2;85.0;-169.0;636;?;?;841.0
-386.0;-979.0;-13.0;-8.0;816.0;-1;42.0;-144.0;633;?;756.0;851.0
-424.0;-973.0;?;-20.0;642.0;-2;39.0;-150.0;632;582.0;745.0;867.0
-432.0;-981.0;23.0;-10.0;559.0;-3;20.0;-154.0;630;575.0;732.0;857.0
-401.0;-996.0;-129.0;-24.0;661.0;-1;29.0;-114.0;632;640.0;805.0;857.0
?;-988.0;?;-49.0;?;?;30.0;-100.0;638;698.0;802.0;858.0
-397.0;-975.0;-1236.0;-36.0;637.0;-2;22.0;-100.0;638;696.0;866.0;878.0
-420.0;-984.0;-1474.0;?;834.0;1;-5.0;?;?;670.0;866.0;870.0
?;-962.0;?;?;1004.0;1;36.0;-99.0;631;619.0;899.0;856.0
-394.0;-977.0;-747.0;-27.0;1132.0;-2;62.0;-87.0;637;554.0;770.0;837.0
-391.0;-975.0;-171.0;-19.0;1312.0;-1;?;-106.0;?;542.0;?;821.0
?;-994.0;?;-16.0;1241.0;1;29.0;-98.0;623;592.0;768.0;841.0
?;-1001.0;535.0;-9.0;1067.0;1;71.0;-93.0;623;654.0;?;809.0
-395.0;-997.0;260.0;-10.0;1003.0;1;69.0;-82.0;629;660.0;933.0;805.0
-398.0;-988.0;153.0;-22.0;998.0;-1;70.0;-64.0;631;638.0;796.0;805.0
-399.0;-981.0;363.0;-27.0;991.0;0;?;-55.0;630;637.0;803.0;792.0
?;-989.0;337.0;8.0;945.0;-2;17.0;-39.0;627;627.0;744.0;796.0
-397.0;-990.0;509.0;-16.0;933.0;1;43.0;-26.0;629;566.0;899.0;?
-405.0;-990.0;629.0;-29.0;1029.0;8;?;-29.0;635;457.0;871.0;818.0
-404.0;-995.0;?;-29.0;?;-7;39.0;?;?;468.0;899.0;847.0
-428.0;-1001.0;1381.0;-27.0;958.0;-5;59.0;-20.0;?;457.0;?;?
-388.0;-985.0;1772.0;15.0;?;7;96.0;-33.0;632;471.0;947.0;818.0
-408.0;-989.0;1952.0;14.0;?;-1;58.0;-62.0;632;368.0;967.0;?
?;-986.0;1837.0;5.0;692.0;-1;45.0;-76.0;627;271.0;904.0;797.0
-402.0;-993.0;2043.0;18.0;400.0;-1;61.0;-46.0;635;326.0;793.0;802.0
-422.0;-990.0;1795.0;15.0;130.0;-2;6.0;-58.0;638;687.0;662.0;764.0
-402.0;-986.0;1417.0;30.0;188.0;-4;69.0;-59.0;637;?;744.0;779.0
-377.0;-990.0;951.0;10.0;267.0;-3;150.0;-74.0;633;663.0;744.0;779.0
-355.0;-983.0;?;-14.0;235.0;-1;163.0;?;632;641.0;801.0;791.0
-376.0;-988.0;898.0;-6.0;247.0;-8;134.0;-21.0;?;198.0;908.0;803.0
-374.0;-994.0;702.0;30.0;192.0;-1;119.0;-39.0;632;-28.0;956.0;792.0
-402.0;-994.0;507.0;?;125.0;5;94.0;-51.0;628;-265.0;935.0;785.0
-373.0;?;344.0;2.0;263.0;-2;78.0;-35.0;633;-232.0;921.0;?
-381.0;-1001.0;323.0;-9.0;?;-4;68.0;-50.0;633;-273.0;884.0;792.0
?;-994.0;90.0;-19.0;352.0;-1;75.0;-77.0;635;-176.0;783.0;772.0
-373.0;-984.0;?;-39.0;370.0;?;96.0;-73.0;636;-384.0;752.0;800.0
-382.0;-984.0;-53.0;-29.0;432.0;3;115.0;-53.0;634;?;723.0;790.0
-374.0;-988.0;105.0;-29.0;450.0;3;114.0;-57.0;636;?;763.0;804.0
-381.0;?;110.0;-16.0;503.0;3;106.0;-7.0;631;-393.0;793.0;?
-375.0;-980.0;?;3.0;607.0;6;106.0;-48.0;621;-422.0;820.0;?
-382.0;-973.0;523.0;10.0;556.0;5;122.0;-127.0;623;-526.0;777.0;819.0
-413.0;-981.0;639.0;-8.0;543.0;0;137.0;-143.0;?;-418.0;724.0;808.0
-402.0;-982.0;669.0;-4.0;577.0;3;154.0;-128.0;629;-496.0;744.0;823.0
?;-987.0;543.0;-1.0;657.0;4;?;-103.0;?;-608.0;787.0;792.0
-384.0;?;457.0;37.0;686.0;2;109.0;-79.0;?;-651.0;776.0;810.0
-367.0;?;395.0;28.0;751.0;2;143.0;-52.0;632;-585.0;727.0;807.0
-382.0;-986.0;363.0;5.0;761.0;2;146.0;-64.0;634;?;836.0;808.0
-372.0;-982.0;390.0;6.0;?;1;123.0;-68.0;641;-484.0;769.0;776.0
-369.0;-986.0;242.0;-10.0;?;-2;142.0;-92.0;636;-404.0;719.0;785.0
-395.0;-989.0;52.0;-3.0;?;4;137.0;-108.0;632;-370.0;749.0;?
-410.0;-989.0;-183.0;27.0;543.0;11;125.0;?;636;-432.0;761.0;792.0
-407.0;-996.0;-66.0;20.0;612.0;9;115.0;-94.0;635;-421.0;742.0;763.0
-408.0;-991.0;43.0;20.0;644.0;9;106.0;-97.0;635;-316.0;805.0;775.0
-402.0;-983.0;33.0;18.0;583.0;10;?;?;635;-270.0;839.0;798.0
-381.0;-988.0;-41.0;12.0;578.0;9;131.0;-121.0;635;-148.0;?;770.0
-353.0;-990.0;-180.0;18.0;578.0;10;141.0;-142.0;635;?;800.0;785.0
-372.0;-983.0;-212.0;11.0;661.0;8;137.0;-135.0;635;-195.0;828.0;758.0
-363.0;-983.0;-95.0;3.0;660.0;?;145.0;-122.0;635;-340.0;802.0;749.0
-377.0;-987.0;-167.0;-4.0;593.0;10;173.0;-128.0;635;-289.0;819.0;762.0
-411.0;-992.0;-221.0;32.0;670.0;-3;181.0;?;637;?;807.0;751.0
-393.0;-980.0;-208.0;17.0;702.0;-1;130.0;-104.0;638;-349.0;?;782.0
-369.0;-997.0;?;12.0;763.0;4;115.0;?;631;-611.0;822.0;801.0
-376.0;-989.0;-196.0;10.0;727.0;8;106.0;-89.0;630;-685.0;?;819.0
-368.0;?;-146.0;10.0;708.0;4;126.0;-101.0;633;-688.0;918.0;?
-384.0;-996.0;-74.0;9.0;681.0;2;124.0;-111.0;635;-535.0;841.0;786.0
-372.0;-991.0;-40.0;-9.0;688.0;?;125.0;-96.0;?;-586.0;865.0;785.0
-408.0;-991.0;-16.0;13.0;651.0;3;109.0;-93.0;?;-635.0;839.0;790.0
-405.0;-988.0;-41.0;23.0;672.0;3;113.0;-90.0;633;-604.0;?;790.0
-403.0;-984.0;50.0;25.0;650.0;3;124.0;-100.0;634;-704.0;850.0;777.0
-391.0;-976.0;-127.0;?;648.0;3;107.0;-112.0;631;-659.0;892.0;784.0
-374.0;-979.0;-67.0;12.0;724.0;4;114.0;-96.0;635;-568.0;886.0;777.0
-395.0;?;18.0;9.0;718.0;4;136.0;-109.0;?;-561.0;876.0;790.0
-389.0;?;36.0;7.0;?;4;116.0;-112.0;627;-415.0;803.0;780.0
-384.0;-982.0;-13.0;-5.0;648.0;4;107.0;-113.0;634;-591.0;802.0;809.0
-380.0;?;-127.0;17.0;617.0;5;135.0;-115.0;633;-763.0;800.0;794.0
-389.0;-984.0;-189.0;12.0;600.0;4;?;-115.0;632;-781.0;851.0;783.0
-386.0;-977.0;-49.0;18.0;772.0;5;124.0;-115.0;636;-385.0;859.0;781.0
-393.0;-977.0;111.0;12.0;722.0;7;125.0;-126.0;633;-642.0;869.0;801.0
-396.0;-982.0;93.0;?;665.0;6;135.0;-127.0;633;-576.0;818.0;802.0
-375.0;?;64.0;10.0;675.0;6;137.0;-117.0;632;-546.0;848.0;807.0
?;-979.0;14.0;30.0;?;11;154.0;-125.0;628;-594.0;863.0;779.0
-380.0;-979.0;43.0;26.0;?;13;142.0;-120.0;628;-631.0;832.0;783.0
-411.0;-981.0;30.0;12.0;716.0;13;?;?;627;-596.0;797.0;782.0
-385.0;-978.0;?;19.0;733.0;12;135.0;-119.0;629;-691.0;837.0;793.0
-393.0;-984.0;?;?;?;4;151.0;?;?;-645.0;837.0;786.0
-404.0;-979.0;190.0;33.0;674.0;0;149.0;?;?;-684.0;810.0;780.0
?;?;137.0;6.0;642.0;-1;141.0;-120.0;631;-616.0;754.0;787.0
-404.0;-980.0;27.0;34.0;677.0;1;?;-130.0;?;?;784.0;782.0
-419.0;-979.0;96.0;34.0;?;6;162.0;?;630;-702.0;732.0;760.0
-372.0;-979.0;158.0;24.0;723.0;4;?;-128.0;632;-681.0;743.0;772.0
-376.0;-979.0;177.0;17.0;671.0;5;151.0;?;635;-697.0;719.0;756.0
?;-980.0;59.0;24.0;634.0;6;153.0;-139.0;635;-672.0;725.0;752.0
-374.0;-982.0;-35.0;-4.0;632.0;2;172.0;-149.0;637;-633.0;763.0;753.0
-371.0;-981.0;-134.0;?;657.0;5;154.0;-154.0;634;-652.0;820.0;763.0
-383.0;-978.0;-135.0;19.0;704.0;8;164.0;?;?;?;?;764.0
?;-977.0;-130.0;29.0;665.0;3;172.0;-153.0;631;-622.0;817.0;770.0
-394.0;-975.0;-134.0;20.0;722.0;2;175.0;-152.0;629;-560.0;795.0;751.0
-394.0;-976.0;-95.0;11.0;711.0;-1;183.0;-162.0;?;-753.0;781.0;754.0
-376.0;-977.0;18.0;18.0;695.0;?;164.0;-159.0;627;-768.0;841.0;753.0
-372.0;-973.0;-42.0;13.0;673.0;6;156.0;?;626;-802.0;758.0;?
-373.0;-974.0;?;30.0;691.0;-1;166.0;-169.0;635;-650.0;717.0;768.0
-373.0;-976.0;-143.0;?;?;1;182.0;-166.0;633;-754.0;701.0;757.0
-371.0;-967.0;?;26.0;747.0;3;167.0;-153.0;629;?;750.0;750.0
-367.0;-969.0;-92.0;27.0;768.0;3;147.0;-161.0;630;-722.0;795.0;?
-377.0;-965.0;63.0;35.0;798.0;4;130.0;-162.0;634;-710.0;?;780.0
-355.0;-967.0;112.0;31.0;753.0;2;131.0;-183.0;634;-731.0;804.0;782.0
-393.0;-969.0;75.0;9.0;730.0;0;143.0;-167.0;630;-719.0;?;774.0
-391.0;-967.0;55.0;18.0;738.0;0;144.0;-169.0;631;-737.0;804.0;?
?;-968.0;47.0;20.0;719.0;3;135.0;-170.0;631;-692.0;797.0;771.0
-375.0;-962.0;59.0;21.0;703.0;6;135.0;-177.0;?;?;801.0;791.0
-373.0;-961.0;-18.0;19.0;?;?;124.0;?;635;-705.0;763.0;780.0
-376.0;-967.0;53.0;29.0;772.0;0;115.0;-177.0;632;-684.0;?;771.0
-389.0;-971.0;68.0;10.0;716.0;5;145.0;-175.0;634;-683.0;834.0;760.0
?;-966.0;104.0;20.0;669.0;4;154.0;-178.0;633;-737.0;746.0;769.0
?;-971.0;-72.0;10.0;615.0;?;123.0;-174.0;629;-685.0;789.0;762.0
-386.0;-970.0;-190.0;21.0;714.0;2;135.0;-174.0;633;-721.0;782.0;763.0
?;-972.0;-99.0;21.0;757.0;2;122.0;-161.0;634;-689.0;805.0;780.0
-383.0;-975.0;-47.0;31.0;746.0;4;126.0;-153.0;628;-711.0;731.0;773.0
-381.0;?;?;26.0;705.0;5;130.0;-146.0;627;-684.0;760.0;?
-365.0;-974.0;?;15.0;737.0;2;137.0;-148.0;631;-716.0;804.0;762.0
-382.0;-975.0;-128.0;13.0;784.0;?;134.0;-144.0;633;-709.0;807.0;764.0
?;-978.0;-92.0;27.0;717.0;0;128.0;-141.0;633;-696.0;819.0;761.0
-351.0;-982.0;-36.0;29.0;?;-2;123.0;-143.0;632;-710.0;756.0;?
-366.0;-976.0;-89.0;25.0;737.0;-1;126.0;-144.0;634;-667.0;820.0;737.0
-396.0;-974.0;-39.0;16.0;718.0;-2;125.0;-140.0;635;-790.0;?;743.0
-372.0;-978.0;19.0;31.0;759.0;-2;153.0;-147.0;635;-895.0;720.0;783.0
-381.0;-981.0;57.0;2.0;651.0;-2;125.0;-154.0;635;-646.0;842.0;799.0
-375.0;-973.0;154.0;18.0;781.0;-1;121.0;-134.0;634;-913.0;782.0;?
-379.0;-973.0;107.0;10.0;?;?;112.0;-142.0;?;-714.0;809.0;789.0
-384.0;-976.0;19.0;?;?;1;149.0;-132.0;632;-626.0;782.0;784.0
?;-979.0;10.0;2.0;676.0;9;141.0;-132.0;624;-819.0;811.0;789.0
-403.0;-976.0;?;33.0;723.0;7;127.0;-144.0;619;-693.0;949.0;801.0
-393.0;-976.0;65.0;39.0;?;7;138.0;-144.0;617;-571.0;847.0;799.0
-403.0;-977.0;186.0;36.0;811.0;?;119.0;-153.0;?;-591.0;871.0;?
-380.0;-968.0;365.0;31.0;786.0;6;96.0;-144.0;617;-661.0;800.0;848.0
-353.0;-977.0;446.0;37.0;738.0;?;109.0;-139.0;591;-1220.0;1160.0;813.0
-366.0;-971.0;404.0;28.0;709.0;13;117.0;-129.0;601;-496.0;?;811.0
-372.0;-973.0;?;22.0;641.0;1;129.0;-131.0;624;-580.0;772.0;795.0
-395.0;-980.0;-376.0;0.0;681.0;10;99.0;-158.0;624;-680.0;595.0;774.0
-406.0;-985.0;-455.0;7.0;?;5;87.0;-144.0;623;-650.0;523.0;754.0
-378.0;-983.0;-352.0;5.0;768.0;-4;67.0;-128.0;631;-963.0;791.0;753.0
-410.0;-984.0;-302.0;-4.0;776.0;?;78.0;?;633;-546.0;755.0;752.0
?;-988.0;-419.0;4.0;725.0;-2;86.0;-144.0;631;-1096.0;824.0;?
?;-984.0;-497.0;-37.0;834.0;-1;101.0;-163.0;631;186.0;759.0;753.0
-399.0;-987.0;-360.0;-11.0;953.0;-2;111.0;-150.0;631;-15.0;812.0;770.0
?;-991.0;-102.0;11.0;826.0;3;78.0;-166.0;629;-1154.0;1079.0;792.0
-387.0;-1003.0;-115.0;48.0;814.0;5;?;?;629;-456.0;851.0;777.0
-394.0;-990.0;80.0;?;784.0;?;143.0;-126.0;626;?;866.0;787.0
-393.0;-981.0;?;12.0;964.0;8;118.0;-127.0;623;-773.0;955.0;792.0
-393.0;-995.0;567.0;10.0;811.0;2;116.0;-131.0;628;-548.0;913.0;822.0
-412.0;-981.0;?;23.0;648.0;?;153.0;-142.0;628;-675.0;788.0;836.0
-392.0;-981.0;230.0;-4.0;596.0;1;95.0;-139.0;626;?;809.0;779.0
-391.0;-965.0;-2.0;-22.0;662.0;-1;72.0;-125.0;627;-565.0;922.0;791.0
-370.0;-968.0;?;-16.0;819.0;1;93.0;-111.0;626;-1078.0;807.0;811.0
-376.0;-965.0;494.0;-2.0;836.0;3;?;-131.0;623;-583.0;726.0;?
-385.0;-958.0;?;-6.0;852.0;3;97.0;-133.0;621;-680.0;620.0;754.0
-377.0;-947.0;-159.0;-5.0;605.0;5;66.0;-123.0;623;-697.0;558.0;735.0
-377.0;-969.0;-865.0;9.0;?;4;30.0;-157.0;626;-962.0;721.0;717.0
-383.0;-989.0;-276.0;3.0;?;4;50.0;-127.0;624;-601.0;780.0;758.0
-389.0;-972.0;-213.0;-25.0;727.0;3;78.0;-122.0;626;-996.0;861.0;769.0
-393.0;-976.0;-498.0;-48.0;802.0;1;111.0;-186.0;631;362.0;756.0;748.0
-394.0;-980.0;-361.0;?;849.0;?;34.0;-149.0;630;-13.0;988.0;767.0
-377.0;-969.0;-334.0;-27.0;795.0;8;69.0;-149.0;628;-1194.0;1083.0;802.0
-380.0;-1011.0;-209.0;1.0;827.0;7;125.0;-181.0;629;-586.0;791.0;747.0
-393.0;-972.0;-137.0;-2.0;875.0;6;107.0;-149.0;?;-532.0;995.0;789.0
-383.0;?;269.0;-11.0;1113.0;2;125.0;-118.0;629;-797.0;957.0;786.0
?;-989.0;700.0;-23.0;780.0;3;78.0;?;629;-516.0;847.0;768.0
-373.0;-970.0;260.0;-15.0;?;3;?;-145.0;629;-759.0;917.0;821.0
-385.0;-984.0;-17.0;-33.0;636.0;4;41.0;-152.0;?;-735.0;1057.0;782.0
?;-964.0;59.0;-20.0;699.0;5;70.0;-127.0;637;-612.0;773.0;768.0
