InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
-144.0;-24.0;-30.0;-163.0;438.0;313.0;-451.0
-145.0;?;-31.0;-163.0;438.0;313.0;-451.0
-145.0;-24.0;-31.0;-161.0;437.0;313.0;-451.0
-145.0;?;-31.0;?;437.0;313.0;-451.0
-145.0;-24.0;-31.0;?;437.0;?;-451.0
-145.0;?;-31.0;-163.0;438.0;314.0;-451.0
-145.0;-24.0;-31.0;?;438.0;?;-451.0
-145.0;?;-31.0;-163.0;438.0;315.0;-451.0
-145.0;-23.0;?;-163.0;438.0;315.0;-451.0
-145.0;-23.0;-32.0;-160.0;438.0;315.0;-451.0
-145.0;?;-33.0;-159.0;438.0;316.0;-451.0
-145.0;-23.0;-33.0;-161.0;439.0;316.0;-452.0
?;-23.0;-33.0;-160.0;438.0;316.0;-452.0
-146.0;-22.0;-33.0;-161.0;439.0;316.0;-452.0
-147.0;-22.0;-33.0;-160.0;439.0;316.0;-452.0
-147.0;-21.0;-34.0;-160.0;?;316.0;-452.0
-147.0;-22.0;-34.0;-159.0;?;317.0;-452.0
-147.0;-22.0;-34.0;?;439.0;317.0;-452.0
-147.0;-22.0;-33.0;-161.0;438.0;317.0;-452.0
-147.0;-23.0;-33.0;-161.0;439.0;317.0;-453.0
-147.0;-22.0;-33.0;-162.0;439.0;317.0;-453.0
-147.0;-22.0;?;-161.0;439.0;317.0;?
?;-22.0;-33.0;-160.0;440.0;316.0;-453.0
-147.0;?;-33.0;-162.0;439.0;317.0;-453.0
-147.0;-21.0;?;-161.0;439.0;?;-452.0
-147.0;-22.0;?;-160.0;439.0;317.0;?
-147.0;-22.0;-33.0;-161.0;439.0;317.0;-452.0
-147.0;-22.0;-33.0;-162.0;439.0;317.0;-452.0
-147.0;?;-34.0;-162.0;439.0;317.0;-451.0
-147.0;?;-33.0;-163.0;438.0;?;-452.0
-147.0;?;-34.0;-160.0;438.0;318.0;-452.0
-147.0;-21.0;?;-161.0;438.0;318.0;-452.0
?;-21.0;-34.0;-163.0;?;317.0;-452.0
-147.0;-22.0;-34.0;-163.0;438.0;317.0;-451.0
-147.0;-22.0;-34.0;-162.0;438.0;317.0;-451.0
-146.0;-22.0;-34.0;-165.0;438.0;317.0;-451.0
-146.0;-23.0;-33.0;-163.0;438.0;?;?
?;-22.0;-34.0;-162.0;438.0;316.0;-451.0
-144.0;?;-35.0;-157.0;438.0;313.0;-450.0
-142.0;-22.0;-35.0;-144.0;437.0;316.0;-449.0
-138.0;-22.0;-35.0;-113.0;436.0;322.0;-449.0
-135.0;-22.0;-35.0;-87.0;?;322.0;-448.0
-132.0;-21.0;-36.0;-58.0;432.0;322.0;-447.0
-129.0;?;-37.0;-37.0;430.0;323.0;?
-127.0;-20.0;-37.0;-25.0;?;?;-447.0
-126.0;-20.0;-36.0;-25.0;430.0;316.0;-448.0
-127.0;?;-35.0;-34.0;430.0;312.0;-449.0
-128.0;?;-34.0;-49.0;431.0;311.0;-450.0
?;-22.0;-34.0;?;431.0;?;-451.0
-130.0;-22.0;?;-80.0;432.0;300.0;-451.0
-130.0;-22.0;-33.0;-115.0;432.0;285.0;-451.0
-129.0;-23.0;-33.0;-159.0;432.0;267.0;-451.0
?;-23.0;-33.0;-198.0;432.0;250.0;-450.0
?;-24.0;?;-217.0;432.0;241.0;-450.0
-125.0;-24.0;-32.0;-230.0;431.0;233.0;?
-124.0;-24.0;-32.0;-246.0;431.0;225.0;-449.0
-123.0;-24.0;?;-251.0;431.0;223.0;-448.0
?;-24.0;-32.0;-255.0;430.0;225.0;-448.0
-128.0;-24.0;-32.0;-254.0;?;231.0;-448.0
-131.0;-24.0;-33.0;-257.0;430.0;237.0;-448.0
-133.0;?;-33.0;-255.0;430.0;241.0;-448.0
-134.0;-24.0;-33.0;-256.0;430.0;244.0;?
-135.0;-24.0;-33.0;?;430.0;250.0;-448.0
-137.0;-23.0;-33.0;-245.0;429.0;252.0;-448.0
-137.0;-23.0;-33.0;-244.0;429.0;256.0;-449.0
-137.0;-23.0;?;-228.0;428.0;267.0;-449.0
-138.0;?;-34.0;-196.0;?;285.0;-449.0
-138.0;-21.0;?;-136.0;429.0;312.0;-448.0
-138.0;-21.0;-35.0;-64.0;430.0;343.0;-448.0
-138.0;-21.0;-35.0;3.0;430.0;368.0;-449.0
-139.0;-21.0;-35.0;43.0;429.0;?;-450.0
-141.0;-20.0;-35.0;?;430.0;390.0;-450.0
?;-20.0;-36.0;81.0;430.0;401.0;-451.0
-144.0;-19.0;-36.0;98.0;430.0;411.0;-451.0
-147.0;-19.0;?;106.0;432.0;415.0;-451.0
-147.0;-19.0;?;108.0;433.0;417.0;-451.0
-147.0;?;-35.0;105.0;433.0;416.0;-452.0
-146.0;-19.0;-34.0;103.0;?;414.0;-452.0
-145.0;-19.0;?;102.0;435.0;?;-451.0
-145.0;-19.0;-35.0;103.0;435.0;416.0;-452.0
-146.0;-18.0;-35.0;?;435.0;418.0;-452.0
-146.0;?;-35.0;115.0;437.0;421.0;-452.0
-146.0;-18.0;-35.0;?;437.0;422.0;-451.0
-146.0;?;-35.0;118.0;437.0;423.0;-451.0
-147.0;-17.0;-35.0;116.0;439.0;424.0;-450.0
?;?;-35.0;113.0;439.0;425.0;-450.0
-147.0;-17.0;-35.0;114.0;439.0;?;?
?;-17.0;-35.0;116.0;439.0;431.0;-451.0
-149.0;?;-36.0;117.0;?;433.0;-451.0
-150.0;-16.0;-35.0;119.0;439.0;437.0;-451.0
-150.0;?;-36.0;122.0;439.0;439.0;-451.0
-151.0;?;-36.0;119.0;439.0;439.0;-450.0
-150.0;-15.0;-36.0;119.0;439.0;438.0;?
?;-15.0;-35.0;?;439.0;437.0;?
-149.0;-16.0;-35.0;122.0;439.0;437.0;-451.0
-149.0;-16.0;-36.0;121.0;438.0;437.0;-451.0
-149.0;-16.0;-36.0;118.0;438.0;435.0;-451.0
-149.0;-15.0;-35.0;116.0;436.0;434.0;-452.0
-148.0;-14.0;-35.0;115.0;434.0;431.0;-452.0
-147.0;-14.0;-35.0;109.0;433.0;428.0;-453.0
-147.0;?;-35.0;101.0;433.0;424.0;?
?;-14.0;-35.0;?;431.0;418.0;-453.0
-145.0;?;-34.0;78.0;429.0;409.0;-455.0
-144.0;?;-34.0;52.0;426.0;395.0;-456.0
?;-17.0;-33.0;28.0;424.0;381.0;?
-143.0;-18.0;-33.0;0.0;422.0;369.0;?
-141.0;-18.0;-33.0;-26.0;421.0;359.0;-458.0
-140.0;-18.0;-33.0;-47.0;421.0;?;-458.0
-139.0;-18.0;?;-54.0;421.0;349.0;-457.0
-139.0;-18.0;-33.0;-62.0;421.0;347.0;-457.0
-140.0;-18.0;-33.0;-70.0;422.0;347.0;-456.0
-140.0;-18.0;-33.0;-70.0;422.0;347.0;-456.0
-141.0;-18.0;-33.0;-75.0;421.0;346.0;-456.0
-141.0;-19.0;-34.0;-82.0;421.0;344.0;-456.0
-141.0;-19.0;-34.0;-88.0;422.0;?;-456.0
-142.0;-19.0;-33.0;-98.0;423.0;341.0;-456.0
-143.0;-19.0;?;-105.0;424.0;339.0;-457.0
?;-19.0;-32.0;-106.0;424.0;340.0;-457.0
-144.0;-19.0;-32.0;-108.0;424.0;?;-457.0
-145.0;-19.0;-32.0;?;424.0;342.0;-457.0
-145.0;-19.0;?;-107.0;425.0;?;-457.0
-145.0;-19.0;-32.0;-104.0;?;344.0;-457.0
-145.0;-19.0;-32.0;-107.0;425.0;?;-457.0
-145.0;-20.0;-32.0;-109.0;425.0;343.0;-457.0
-144.0;-20.0;-32.0;-105.0;426.0;344.0;-457.0
-144.0;-20.0;-32.0;-100.0;?;?;-457.0
-144.0;-21.0;-32.0;-101.0;426.0;346.0;-457.0
-144.0;?;-32.0;-98.0;425.0;347.0;-457.0
-144.0;-21.0;?;-96.0;425.0;?;-457.0
-144.0;-21.0;-32.0;?;426.0;348.0;?
-144.0;-21.0;?;-100.0;426.0;348.0;?
?;-21.0;-32.0;-100.0;426.0;?;-457.0
-144.0;-21.0;-32.0;-99.0;426.0;349.0;-457.0
-145.0;-21.0;?;-97.0;426.0;349.0;-456.0
-145.0;?;-33.0;-95.0;?;349.0;?
-145.0;-21.0;-33.0;-96.0;425.0;350.0;-456.0
?;-21.0;-33.0;-97.0;425.0;350.0;-455.0
-146.0;-20.0;-33.0;-98.0;424.0;350.0;-455.0
-146.0;-19.0;-33.0;-96.0;?;350.0;-455.0
?;-19.0;?;-97.0;424.0;350.0;-454.0
-146.0;-18.0;-34.0;-97.0;424.0;350.0;-454.0
-146.0;-18.0;-34.0;-97.0;424.0;351.0;-454.0
-146.0;-17.0;-34.0;?;424.0;350.0;-454.0
-146.0;-17.0;?;-96.0;423.0;349.0;-453.0
-145.0;-17.0;-33.0;-98.0;422.0;348.0;?
-144.0;?;-32.0;-99.0;420.0;345.0;-450.0
-142.0;-16.0;?;-98.0;418.0;343.0;-450.0
-142.0;-16.0;-29.0;-102.0;418.0;341.0;-448.0
-142.0;-17.0;?;-100.0;418.0;338.0;-446.0
-142.0;-16.0;-25.0;-102.0;417.0;336.0;-444.0
-141.0;-16.0;-24.0;-100.0;415.0;335.0;?
-141.0;?;?;-101.0;413.0;335.0;-439.0
-142.0;-11.0;-23.0;?;417.0;335.0;-445.0
?;-10.0;-23.0;-100.0;?;334.0;-450.0
-142.0;-9.0;-25.0;-98.0;444.0;?;-453.0
-143.0;-4.0;-29.0;-99.0;461.0;336.0;-451.0
-143.0;?;-34.0;-97.0;480.0;337.0;-442.0
?;?;-41.0;-100.0;497.0;337.0;-429.0
-145.0;18.0;-48.0;-102.0;515.0;338.0;-416.0
?;25.0;-53.0;-103.0;534.0;339.0;-406.0
?;30.0;-57.0;-107.0;?;339.0;-396.0
-146.0;33.0;-60.0;-110.0;?;?;-386.0
-145.0;35.0;-61.0;-110.0;587.0;337.0;?
-145.0;36.0;-62.0;-111.0;603.0;337.0;-367.0
-144.0;37.0;-62.0;-110.0;?;338.0;-357.0
-143.0;36.0;-62.0;-110.0;631.0;338.0;-348.0
-142.0;35.0;-61.0;-111.0;642.0;337.0;-340.0
-142.0;34.0;?;-111.0;652.0;337.0;-334.0
-142.0;34.0;-60.0;-110.0;657.0;337.0;?
-142.0;34.0;-60.0;-111.0;661.0;?;-329.0
-141.0;33.0;-59.0;-112.0;660.0;337.0;-331.0
-142.0;34.0;-57.0;-110.0;653.0;?;-339.0
-142.0;33.0;-52.0;?;638.0;336.0;-355.0
?;29.0;?;-113.0;616.0;336.0;-378.0
-142.0;24.0;-37.0;-114.0;587.0;?;-407.0
-142.0;20.0;-30.0;-112.0;552.0;336.0;-442.0
-142.0;16.0;-24.0;-112.0;514.0;336.0;-476.0
-143.0;13.0;-19.0;-110.0;476.0;336.0;-508.0
-143.0;11.0;?;-108.0;440.0;337.0;-538.0
-144.0;11.0;-15.0;-109.0;406.0;337.0;-563.0
-146.0;12.0;-14.0;-107.0;374.0;338.0;-583.0
-147.0;14.0;-14.0;-110.0;342.0;338.0;-598.0
-148.0;16.0;-15.0;?;311.0;339.0;-611.0
-148.0;18.0;-16.0;-112.0;289.0;340.0;-616.0
-148.0;19.0;?;-113.0;270.0;?;-618.0
-146.0;20.0;?;-114.0;254.0;338.0;-616.0
-145.0;20.0;-18.0;?;241.0;337.0;-612.0
-144.0;21.0;-19.0;-120.0;229.0;338.0;-604.0
-142.0;21.0;-20.0;-118.0;219.0;338.0;-595.0
-142.0;?;-22.0;-117.0;211.0;338.0;-584.0
-141.0;24.0;?;-119.0;202.0;338.0;-572.0
-141.0;26.0;-25.0;-116.0;194.0;338.0;-559.0
-141.0;28.0;-27.0;-120.0;187.0;337.0;-548.0
-140.0;30.0;-28.0;-119.0;182.0;337.0;-534.0
-140.0;31.0;-29.0;?;179.0;?;?
-139.0;32.0;-29.0;-122.0;177.0;337.0;-512.0
-139.0;32.0;-28.0;-122.0;176.0;337.0;-503.0
-139.0;31.0;-28.0;-123.0;174.0;336.0;-493.0
-138.0;29.0;-27.0;?;172.0;336.0;-482.0
-138.0;27.0;-26.0;-122.0;169.0;337.0;-470.0
-138.0;24.0;-24.0;-119.0;165.0;337.0;-457.0
-139.0;21.0;-21.0;?;160.0;337.0;-441.0
-139.0;18.0;-18.0;-119.0;154.0;?;-426.0
-139.0;14.0;-14.0;?;145.0;337.0;-413.0
-140.0;10.0;?;-118.0;135.0;336.0;-401.0
-141.0;7.0;-6.0;-118.0;120.0;336.0;-391.0
?;3.0;-1.0;-118.0;105.0;336.0;-382.0
-140.0;-1.0;1.0;-118.0;89.0;335.0;-376.0
-139.0;-4.0;4.0;-117.0;73.0;334.0;-372.0
-139.0;-7.0;6.0;-116.0;61.0;334.0;-368.0
-138.0;-10.0;8.0;-113.0;54.0;334.0;-368.0
-138.0;-12.0;9.0;-114.0;50.0;335.0;-368.0
-138.0;-14.0;9.0;-114.0;?;334.0;-369.0
-138.0;-15.0;9.0;-113.0;52.0;333.0;-369.0
-138.0;-16.0;9.0;-112.0;55.0;334.0;-369.0
-138.0;-17.0;?;-113.0;60.0;334.0;-369.0
?;-18.0;9.0;-112.0;63.0;334.0;-368.0
-138.0;-19.0;10.0;-114.0;66.0;334.0;-367.0
-138.0;-20.0;11.0;-113.0;69.0;334.0;-366.0
-137.0;?;13.0;-112.0;73.0;335.0;-365.0
-135.0;-23.0;15.0;-114.0;74.0;334.0;-364.0
-133.0;-24.0;16.0;?;75.0;334.0;-363.0
-131.0;?;18.0;-120.0;74.0;333.0;-363.0
-130.0;?;19.0;-123.0;?;332.0;-364.0
-130.0;-23.0;20.0;-126.0;69.0;331.0;-365.0
-131.0;-22.0;20.0;-132.0;69.0;329.0;-365.0
-131.0;-22.0;19.0;-136.0;70.0;328.0;-365.0
-130.0;-22.0;18.0;?;71.0;328.0;-365.0
-129.0;-22.0;18.0;-134.0;71.0;?;?
?;-22.0;17.0;-133.0;71.0;328.0;-365.0
?;?;17.0;-131.0;72.0;328.0;-365.0
-127.0;?;17.0;?;72.0;327.0;-364.0
-126.0;-24.0;17.0;-136.0;72.0;326.0;-364.0
-124.0;-25.0;17.0;-134.0;72.0;325.0;?
-124.0;-26.0;17.0;-134.0;72.0;325.0;-362.0
-123.0;-27.0;16.0;-135.0;73.0;?;?
-123.0;-27.0;16.0;-133.0;75.0;325.0;-361.0
-123.0;-28.0;16.0;-131.0;78.0;325.0;?
?;-28.0;16.0;-132.0;78.0;325.0;-361.0
-123.0;-29.0;16.0;-133.0;78.0;326.0;-361.0
-124.0;-29.0;16.0;-133.0;79.0;326.0;-359.0
-124.0;-30.0;17.0;-133.0;77.0;327.0;-358.0
-124.0;-31.0;17.0;-131.0;?;327.0;-356.0
-125.0;-31.0;18.0;-133.0;70.0;326.0;-357.0
-124.0;-32.0;?;?;69.0;326.0;-358.0
-124.0;-32.0;19.0;?;69.0;?;?
-125.0;-32.0;19.0;-130.0;73.0;326.0;-364.0
-126.0;-32.0;17.0;-130.0;81.0;326.0;-370.0
-127.0;-31.0;15.0;-128.0;95.0;?;-379.0
-128.0;-30.0;?;-128.0;115.0;327.0;-388.0
-128.0;-28.0;9.0;-125.0;138.0;328.0;-398.0
-129.0;-27.0;7.0;-126.0;?;329.0;-407.0
-128.0;-26.0;?;-124.0;190.0;329.0;-413.0
-129.0;-27.0;3.0;-126.0;217.0;?;-417.0
-130.0;-26.0;1.0;-123.0;244.0;?;-418.0
-130.0;-25.0;-2.0;-123.0;269.0;329.0;-417.0
-130.0;?;-4.0;-121.0;294.0;330.0;-414.0
-131.0;?;-6.0;-119.0;320.0;330.0;-411.0
-131.0;-23.0;-8.0;-121.0;347.0;329.0;-407.0
-131.0;-22.0;-9.0;-121.0;375.0;329.0;-401.0
-131.0;-21.0;-11.0;-122.0;402.0;329.0;-394.0
-131.0;-20.0;-13.0;-121.0;429.0;330.0;-387.0
-131.0;?;-14.0;?;455.0;330.0;-379.0
-131.0;-18.0;-16.0;-121.0;480.0;330.0;-369.0
-131.0;-18.0;-17.0;-120.0;503.0;330.0;-360.0
-131.0;-18.0;-18.0;-122.0;524.0;?;-350.0
-131.0;-17.0;-18.0;-121.0;544.0;331.0;-342.0
-131.0;-17.0;-18.0;-121.0;561.0;331.0;-335.0
-131.0;-17.0;-19.0;?;574.0;331.0;-330.0
-131.0;-17.0;-19.0;-121.0;586.0;331.0;-326.0
-132.0;-16.0;?;-117.0;595.0;?;?
-132.0;?;-18.0;-121.0;603.0;331.0;-321.0
-132.0;-16.0;?;-119.0;608.0;331.0;-320.0
-133.0;-16.0;-17.0;?;612.0;331.0;-320.0
-133.0;-16.0;-17.0;-118.0;617.0;332.0;-319.0
?;-15.0;?;-117.0;621.0;332.0;-319.0
-134.0;-15.0;-16.0;-119.0;625.0;332.0;-318.0
-134.0;-14.0;-16.0;-121.0;629.0;331.0;-317.0
-134.0;?;-16.0;-119.0;?;332.0;-316.0
-135.0;-12.0;-17.0;-117.0;640.0;332.0;-315.0
?;-11.0;-17.0;-117.0;647.0;333.0;-313.0
-134.0;-10.0;-19.0;-118.0;?;333.0;-311.0
-135.0;-8.0;-20.0;-116.0;660.0;333.0;-308.0
?;-7.0;-21.0;-118.0;666.0;333.0;-305.0
-135.0;-7.0;-22.0;-117.0;671.0;333.0;?
-136.0;-6.0;-23.0;?;676.0;333.0;-299.0
-136.0;-5.0;-24.0;-114.0;680.0;333.0;-297.0
-136.0;-5.0;-23.0;?;683.0;?;?
-137.0;?;-23.0;-114.0;686.0;334.0;-292.0
?;?;-24.0;-114.0;689.0;334.0;-290.0
-137.0;-4.0;-23.0;-115.0;691.0;?;-288.0
-138.0;-3.0;-23.0;-114.0;693.0;?;-287.0
?;-2.0;-24.0;-114.0;695.0;334.0;-286.0
-139.0;-1.0;-25.0;-116.0;696.0;335.0;-285.0
-140.0;0.0;?;-117.0;697.0;335.0;-284.0
-141.0;1.0;-26.0;-114.0;697.0;336.0;-283.0
-141.0;1.0;?;-115.0;698.0;?;-282.0
-141.0;2.0;-25.0;-116.0;698.0;336.0;-282.0
-142.0;3.0;-25.0;-116.0;698.0;336.0;-281.0
-142.0;4.0;-24.0;-115.0;698.0;336.0;-281.0
-142.0;4.0;-23.0;-114.0;697.0;337.0;-281.0
-143.0;5.0;-22.0;-114.0;?;337.0;-281.0
-143.0;6.0;-23.0;?;695.0;337.0;-280.0
-143.0;6.0;-22.0;-114.0;694.0;337.0;-280.0
-143.0;7.0;-22.0;-112.0;692.0;337.0;-279.0
?;8.0;-22.0;-113.0;690.0;338.0;-279.0
-144.0;9.0;-22.0;-112.0;689.0;338.0;-278.0
-145.0;9.0;-22.0;-114.0;687.0;338.0;-278.0
-145.0;11.0;-22.0;-114.0;686.0;337.0;-278.0
-145.0;11.0;-22.0;-112.0;685.0;?;-278.0
-145.0;?;-22.0;-112.0;684.0;337.0;-277.0
?;13.0;-21.0;-113.0;683.0;338.0;-276.0
-146.0;13.0;?;-112.0;682.0;337.0;-275.0
-146.0;13.0;-21.0;-114.0;682.0;337.0;-274.0
-146.0;13.0;-21.0;-114.0;681.0;336.0;-273.0
-146.0;13.0;-20.0;-112.0;681.0;336.0;-272.0
-145.0;13.0;-20.0;-115.0;681.0;336.0;-271.0
-145.0;13.0;?;-113.0;680.0;336.0;?
-145.0;13.0;-19.0;-115.0;680.0;?;-270.0
-145.0;13.0;?;-113.0;679.0;336.0;-269.0
-145.0;14.0;-19.0;-113.0;679.0;?;-268.0
-146.0;15.0;-20.0;-114.0;677.0;336.0;-268.0
-146.0;?;-20.0;?;675.0;336.0;-267.0
-147.0;17.0;-20.0;-115.0;674.0;335.0;-266.0
-147.0;17.0;-21.0;-115.0;673.0;336.0;-265.0
?;18.0;?;-116.0;673.0;336.0;-264.0
-147.0;18.0;-21.0;-115.0;673.0;336.0;-264.0
?;18.0;-21.0;-115.0;672.0;335.0;-264.0
-147.0;18.0;-21.0;-115.0;672.0;335.0;-263.0
-147.0;19.0;-21.0;-115.0;672.0;335.0;-262.0
-147.0;20.0;-20.0;-116.0;671.0;335.0;?
-146.0;20.0;-21.0;-116.0;671.0;335.0;-261.0
-146.0;20.0;-20.0;-115.0;?;?;-260.0
-147.0;19.0;-20.0;?;671.0;334.0;-259.0
-146.0;18.0;-19.0;-116.0;?;334.0;-258.0
-146.0;18.0;?;-117.0;670.0;334.0;-257.0
-146.0;17.0;-18.0;-115.0;670.0;334.0;-257.0
-146.0;?;-17.0;-114.0;670.0;334.0;-255.0
-146.0;17.0;-17.0;-116.0;?;333.0;?
-146.0;16.0;?;-114.0;669.0;333.0;-254.0
-146.0;16.0;-17.0;?;669.0;333.0;-253.0
-146.0;16.0;-17.0;-115.0;669.0;?;-254.0
-145.0;16.0;-17.0;-117.0;668.0;333.0;-253.0
?;16.0;-17.0;-117.0;668.0;333.0;-253.0
-145.0;?;-17.0;-115.0;?;334.0;-253.0
-145.0;16.0;-17.0;-115.0;668.0;334.0;-253.0
-146.0;15.0;-18.0;-114.0;668.0;?;-254.0
-145.0;15.0;-18.0;-114.0;?;334.0;-254.0
-146.0;15.0;-18.0;-116.0;?;334.0;-256.0
-146.0;15.0;-18.0;-114.0;668.0;334.0;-257.0
-146.0;14.0;-19.0;-115.0;669.0;335.0;-258.0
-146.0;14.0;-19.0;-114.0;669.0;335.0;-259.0
-146.0;13.0;-19.0;?;671.0;335.0;-260.0
?;12.0;-19.0;-113.0;672.0;335.0;-261.0
-146.0;11.0;-20.0;-112.0;673.0;336.0;-264.0
-145.0;10.0;-20.0;-111.0;675.0;336.0;-266.0
?;9.0;-21.0;-110.0;677.0;337.0;-269.0
-145.0;9.0;-21.0;-112.0;680.0;337.0;-272.0
-144.0;8.0;?;-111.0;681.0;337.0;-276.0
-144.0;8.0;-24.0;-110.0;679.0;?;?
-144.0;8.0;-25.0;-111.0;676.0;338.0;-291.0
-145.0;9.0;-26.0;-108.0;669.0;339.0;-301.0
-146.0;12.0;?;-107.0;657.0;339.0;-315.0
-147.0;14.0;-29.0;-110.0;639.0;339.0;-331.0
-147.0;16.0;-29.0;-110.0;616.0;339.0;-347.0
?;17.0;-29.0;-110.0;587.0;338.0;-361.0
-146.0;17.0;-28.0;-110.0;554.0;338.0;-373.0
?;17.0;-27.0;?;517.0;338.0;?
-146.0;17.0;-26.0;-108.0;480.0;?;-388.0
-147.0;18.0;-25.0;-108.0;445.0;337.0;-391.0
-147.0;18.0;-24.0;-110.0;412.0;337.0;-392.0
?;17.0;-22.0;-110.0;382.0;337.0;-393.0
-148.0;16.0;-20.0;-112.0;?;337.0;-391.0
-148.0;14.0;-17.0;-111.0;331.0;337.0;-387.0
-147.0;12.0;-14.0;-110.0;309.0;337.0;-381.0
-147.0;10.0;-10.0;-110.0;?;337.0;-375.0
-147.0;7.0;-6.0;?;273.0;337.0;-369.0
-147.0;4.0;-3.0;?;258.0;336.0;-364.0
-146.0;2.0;-1.0;-108.0;246.0;?;-360.0
-146.0;-1.0;0.0;-108.0;233.0;335.0;-356.0
-146.0;-2.0;1.0;-108.0;222.0;336.0;-353.0
-147.0;-4.0;1.0;?;211.0;336.0;-351.0
?;?;1.0;-108.0;201.0;?;-350.0
-147.0;-5.0;2.0;-108.0;191.0;336.0;-350.0
-147.0;-6.0;2.0;-107.0;182.0;336.0;-352.0
?;-6.0;?;-107.0;176.0;336.0;-353.0
-147.0;-6.0;2.0;-106.0;170.0;337.0;-354.0
-138.0;9.0;-43.0;?;403.0;339.0;-512.0
-136.0;4.0;-45.0;-144.0;394.0;338.0;-507.0
-134.0;-2.0;-47.0;-140.0;380.0;340.0;-499.0
-133.0;-8.0;-47.0;-133.0;?;?;-495.0
-132.0;-14.0;-49.0;-129.0;370.0;344.0;-500.0
-131.0;-18.0;-50.0;-121.0;381.0;346.0;-502.0
-131.0;-19.0;-51.0;-117.0;394.0;347.0;?
-131.0;-20.0;-51.0;-118.0;401.0;347.0;-495.0
-130.0;-22.0;-50.0;-120.0;408.0;347.0;-493.0
-129.0;-23.0;-50.0;-121.0;415.0;346.0;-491.0
-127.0;-25.0;?;-122.0;417.0;346.0;-490.0
?;-26.0;-51.0;-118.0;418.0;346.0;-490.0
-126.0;-26.0;-51.0;-117.0;417.0;?;-491.0
-126.0;-26.0;-52.0;-119.0;418.0;346.0;-492.0
-126.0;-25.0;-53.0;-119.0;417.0;346.0;-492.0
-127.0;-25.0;-52.0;-119.0;417.0;345.0;-493.0
-126.0;-25.0;?;-118.0;417.0;345.0;?
-126.0;?;-51.0;-119.0;417.0;345.0;-492.0
-127.0;-24.0;-51.0;-118.0;418.0;345.0;?
?;-24.0;-51.0;-120.0;?;345.0;-493.0
-127.0;-23.0;-51.0;-117.0;419.0;345.0;-493.0
-127.0;-23.0;-51.0;-119.0;419.0;345.0;-493.0
-127.0;-22.0;-51.0;-118.0;419.0;345.0;-494.0
-128.0;-21.0;-51.0;-118.0;420.0;346.0;-494.0
-128.0;-21.0;-51.0;-118.0;420.0;345.0;-494.0
-128.0;-20.0;-52.0;-120.0;?;345.0;-494.0
-128.0;-19.0;-51.0;-120.0;420.0;345.0;-493.0
-128.0;-19.0;-51.0;-118.0;?;345.0;-493.0
-128.0;-19.0;-51.0;-118.0;420.0;346.0;-493.0
-127.0;-19.0;-51.0;-114.0;419.0;347.0;-492.0
-127.0;-19.0;-51.0;-114.0;419.0;347.0;-492.0
-128.0;-17.0;-51.0;-117.0;418.0;?;-492.0
-128.0;-16.0;-52.0;-117.0;419.0;346.0;-491.0
-128.0;-14.0;-53.0;-116.0;?;346.0;-491.0
-129.0;-12.0;-53.0;-117.0;418.0;345.0;-492.0
-130.0;-11.0;-52.0;-117.0;417.0;345.0;?
-130.0;-11.0;-52.0;-115.0;417.0;345.0;-493.0
-130.0;?;-51.0;?;416.0;345.0;?
-130.0;-10.0;-51.0;?;416.0;345.0;-494.0
-130.0;-10.0;-51.0;-117.0;416.0;345.0;-495.0
?;?;-51.0;?;416.0;345.0;-495.0
-130.0;-10.0;-50.0;-118.0;416.0;345.0;-495.0
-130.0;-10.0;-50.0;-117.0;416.0;345.0;-495.0
-130.0;-9.0;-50.0;-117.0;417.0;345.0;-495.0
-129.0;-9.0;-50.0;-119.0;417.0;345.0;-495.0
-129.0;-9.0;-50.0;-120.0;418.0;344.0;-494.0
-129.0;?;-51.0;-118.0;417.0;344.0;-494.0
-129.0;-8.0;-51.0;-117.0;418.0;344.0;-494.0
-129.0;-8.0;-51.0;-119.0;418.0;344.0;-494.0
-129.0;-9.0;?;-120.0;418.0;345.0;-495.0
-129.0;-9.0;-51.0;-120.0;419.0;344.0;-495.0
-129.0;-9.0;?;-119.0;420.0;344.0;-495.0
-129.0;?;-51.0;-119.0;420.0;344.0;-495.0
-129.0;-10.0;-52.0;?;420.0;344.0;-495.0
-128.0;-10.0;-52.0;-119.0;421.0;344.0;?
-128.0;-11.0;-51.0;-118.0;421.0;343.0;?
-128.0;-10.0;-51.0;-121.0;420.0;?;-494.0
-127.0;-10.0;-51.0;-120.0;421.0;?;-494.0
-128.0;-10.0;-51.0;-120.0;421.0;343.0;?
?;-10.0;-50.0;?;421.0;344.0;-495.0
-128.0;-9.0;-50.0;-121.0;?;343.0;-494.0
-128.0;-10.0;?;-121.0;421.0;343.0;?
-127.0;-10.0;-50.0;-120.0;422.0;344.0;-494.0
-127.0;-10.0;-50.0;?;422.0;344.0;-494.0
-127.0;-10.0;-49.0;-120.0;422.0;344.0;-494.0
-127.0;-10.0;-49.0;-119.0;422.0;344.0;-494.0
-127.0;-10.0;-49.0;-120.0;?;344.0;-494.0
