InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-507.0;-10.0;-642.0;208.0;1000.0;?;882.0;-629.0;-339.0;714.0;32.0;425.0
?;-202.0;-495.0;264.0;1021.0;486.0;835.0;-629.0;-350.0;?;54.0;406.0
-534.0;-286.0;-468.0;261.0;976.0;482.0;835.0;-629.0;-364.0;774.0;-43.0;413.0
-541.0;-464.0;-266.0;311.0;966.0;505.0;847.0;-628.0;-390.0;839.0;-156.0;345.0
-511.0;?;-29.0;369.0;?;500.0;873.0;?;-388.0;906.0;-295.0;287.0
-529.0;-480.0;140.0;389.0;908.0;497.0;879.0;-626.0;-401.0;848.0;-271.0;215.0
-548.0;?;386.0;359.0;972.0;494.0;854.0;-624.0;-371.0;829.0;-201.0;213.0
-566.0;-348.0;740.0;317.0;857.0;499.0;846.0;-618.0;?;777.0;-156.0;98.0
-574.0;-286.0;1059.0;353.0;894.0;493.0;835.0;-611.0;-445.0;759.0;-153.0;88.0
-576.0;?;?;488.0;950.0;501.0;869.0;-600.0;-418.0;?;-353.0;29.0
-564.0;-193.0;1573.0;587.0;948.0;492.0;835.0;-591.0;-450.0;925.0;-341.0;8.0
-471.0;?;1838.0;692.0;?;520.0;849.0;?;-445.0;989.0;-305.0;38.0
-478.0;-86.0;1788.0;?;924.0;502.0;861.0;-572.0;-440.0;993.0;-377.0;-4.0
-473.0;-54.0;1618.0;772.0;789.0;483.0;871.0;-566.0;?;1031.0;-259.0;?
-508.0;-77.0;1675.0;752.0;799.0;492.0;859.0;-563.0;-408.0;1024.0;-313.0;-18.0
-516.0;-77.0;1622.0;682.0;782.0;507.0;862.0;-563.0;-459.0;974.0;?;?
-530.0;-72.0;1474.0;625.0;722.0;522.0;859.0;-559.0;-426.0;913.0;-419.0;-83.0
-551.0;-85.0;1223.0;643.0;763.0;524.0;863.0;-558.0;-448.0;920.0;-460.0;-76.0
-596.0;-61.0;?;623.0;726.0;513.0;850.0;-556.0;-505.0;943.0;-450.0;-95.0
-560.0;-13.0;807.0;549.0;696.0;508.0;828.0;-553.0;-496.0;894.0;-278.0;-73.0
-538.0;14.0;948.0;486.0;715.0;522.0;854.0;-553.0;-514.0;817.0;-213.0;8.0
?;-2.0;1030.0;428.0;713.0;498.0;862.0;?;?;796.0;-117.0;-98.0
-499.0;91.0;875.0;?;713.0;484.0;883.0;-546.0;-552.0;?;-216.0;37.0
-482.0;12.0;683.0;452.0;?;486.0;856.0;-544.0;-607.0;756.0;-243.0;86.0
-431.0;-18.0;539.0;420.0;820.0;500.0;864.0;-544.0;?;760.0;?;24.0
-389.0;-85.0;468.0;417.0;978.0;502.0;865.0;-547.0;-638.0;741.0;-738.0;-10.0
-390.0;-105.0;461.0;?;1008.0;494.0;851.0;-550.0;-660.0;739.0;-872.0;-64.0
-378.0;-115.0;420.0;?;970.0;482.0;842.0;?;-716.0;702.0;?;-149.0
-388.0;42.0;339.0;355.0;781.0;492.0;861.0;-551.0;-738.0;678.0;-1162.0;-212.0
-411.0;152.0;?;355.0;770.0;481.0;880.0;-552.0;-771.0;?;-799.0;-206.0
-428.0;220.0;-12.0;317.0;701.0;?;871.0;-553.0;-781.0;675.0;-693.0;?
-460.0;378.0;-37.0;295.0;801.0;496.0;866.0;-548.0;-837.0;610.0;-678.0;-24.0
-533.0;?;-118.0;?;827.0;?;?;-540.0;?;745.0;-697.0;-71.0
-563.0;347.0;-144.0;420.0;814.0;536.0;871.0;-529.0;-878.0;867.0;-634.0;31.0
-544.0;269.0;-9.0;491.0;933.0;523.0;855.0;-514.0;-875.0;938.0;-547.0;37.0
-549.0;223.0;226.0;529.0;817.0;514.0;828.0;?;-853.0;?;-679.0;-19.0
-510.0;206.0;405.0;?;867.0;523.0;829.0;-492.0;-836.0;?;-713.0;-45.0
-535.0;192.0;347.0;261.0;844.0;522.0;844.0;-486.0;-830.0;722.0;-655.0;-33.0
-557.0;236.0;?;215.0;795.0;512.0;875.0;?;-851.0;582.0;-578.0;-9.0
-547.0;324.0;-204.0;121.0;?;486.0;877.0;-481.0;-880.0;514.0;-488.0;?
-616.0;339.0;-189.0;62.0;812.0;475.0;858.0;-479.0;-901.0;517.0;-371.0;177.0
-651.0;?;-456.0;57.0;804.0;470.0;886.0;-478.0;-920.0;532.0;-73.0;103.0
-699.0;326.0;-413.0;155.0;910.0;474.0;882.0;?;?;710.0;?;319.0
-673.0;175.0;-275.0;196.0;974.0;461.0;890.0;?;-906.0;762.0;458.0;413.0
-631.0;98.0;-343.0;206.0;849.0;?;881.0;-474.0;-890.0;685.0;332.0;407.0
?;116.0;-402.0;221.0;993.0;?;880.0;-475.0;-880.0;?;147.0;?
-608.0;-62.0;-515.0;199.0;1178.0;471.0;862.0;?;-882.0;613.0;169.0;385.0
-623.0;-146.0;-482.0;106.0;1134.0;452.0;868.0;-482.0;-898.0;?;377.0;401.0
-658.0;-243.0;-524.0;66.0;1104.0;477.0;866.0;-490.0;-911.0;506.0;?;361.0
-696.0;?;-665.0;57.0;1049.0;481.0;874.0;-500.0;-917.0;455.0;248.0;260.0
-749.0;-188.0;-697.0;70.0;986.0;482.0;869.0;-508.0;-922.0;477.0;209.0;198.0
-828.0;-153.0;-662.0;128.0;1042.0;482.0;880.0;-516.0;-915.0;508.0;158.0;168.0
-822.0;-79.0;-994.0;259.0;?;476.0;846.0;-527.0;-889.0;644.0;138.0;166.0
-839.0;-42.0;-1226.0;214.0;969.0;475.0;871.0;-538.0;-869.0;623.0;?;210.0
?;63.0;-1325.0;301.0;1007.0;484.0;?;-555.0;-857.0;653.0;-83.0;226.0
-821.0;-26.0;-844.0;462.0;1035.0;475.0;885.0;-572.0;-862.0;719.0;-118.0;219.0
-865.0;13.0;-361.0;499.0;1081.0;464.0;870.0;-589.0;-873.0;704.0;-166.0;184.0
-793.0;-9.0;-298.0;?;1056.0;468.0;886.0;-609.0;?;765.0;-201.0;218.0
-738.0;-20.0;-416.0;558.0;932.0;466.0;892.0;-621.0;?;701.0;-54.0;161.0
-742.0;?;-560.0;512.0;805.0;442.0;882.0;-628.0;-864.0;681.0;-60.0;124.0
-757.0;-57.0;-292.0;440.0;819.0;?;871.0;?;?;?;-131.0;113.0
-767.0;-78.0;51.0;363.0;856.0;462.0;871.0;-621.0;-868.0;655.0;-259.0;92.0
-773.0;-58.0;262.0;296.0;850.0;482.0;883.0;-617.0;-871.0;?;-280.0;38.0
-814.0;-64.0;364.0;314.0;1015.0;470.0;886.0;-621.0;-886.0;590.0;-327.0;30.0
-790.0;?;474.0;375.0;1031.0;474.0;875.0;-622.0;-887.0;687.0;-304.0;88.0
?;-51.0;609.0;387.0;1050.0;468.0;882.0;-626.0;?;635.0;-278.0;103.0
-750.0;-41.0;605.0;417.0;1045.0;462.0;850.0;-630.0;-855.0;?;-122.0;132.0
-714.0;-80.0;510.0;409.0;?;458.0;893.0;-634.0;-854.0;?;-148.0;132.0
-681.0;-90.0;189.0;394.0;?;448.0;882.0;-638.0;-793.0;552.0;-176.0;129.0
-652.0;-162.0;-111.0;455.0;898.0;?;885.0;-644.0;?;?;-214.0;77.0
?;-191.0;?;454.0;907.0;425.0;892.0;-647.0;-779.0;510.0;-222.0;70.0
?;-181.0;-281.0;454.0;871.0;439.0;888.0;-656.0;-793.0;567.0;?;73.0
-713.0;-128.0;-77.0;505.0;909.0;448.0;899.0;-656.0;-793.0;666.0;-214.0;84.0
-730.0;?;133.0;500.0;882.0;453.0;893.0;-657.0;-793.0;711.0;-209.0;?
-734.0;-114.0;223.0;527.0;870.0;?;883.0;-658.0;-792.0;737.0;?;92.0
-706.0;-145.0;?;550.0;842.0;453.0;863.0;-659.0;-790.0;740.0;-274.0;59.0
-697.0;?;?;?;854.0;442.0;?;-656.0;-777.0;730.0;-288.0;70.0
-669.0;-168.0;38.0;?;872.0;?;871.0;-656.0;-768.0;715.0;-356.0;64.0
-619.0;-140.0;?;596.0;897.0;452.0;852.0;-653.0;-757.0;747.0;-362.0;45.0
-621.0;-142.0;-38.0;579.0;?;?;885.0;?;-740.0;733.0;-268.0;6.0
-613.0;-152.0;77.0;547.0;869.0;438.0;886.0;-649.0;-728.0;694.0;?;6.0
-606.0;-103.0;237.0;530.0;898.0;436.0;871.0;-651.0;-704.0;647.0;-334.0;9.0
-596.0;-83.0;281.0;514.0;?;453.0;885.0;-647.0;-722.0;644.0;?;19.0
-600.0;-34.0;253.0;520.0;848.0;454.0;890.0;-640.0;-693.0;680.0;-367.0;19.0
-583.0;-14.0;?;547.0;855.0;466.0;870.0;-637.0;-666.0;701.0;-321.0;6.0
?;-23.0;189.0;562.0;843.0;478.0;857.0;-632.0;-658.0;710.0;-396.0;-19.0
-560.0;-1.0;287.0;579.0;863.0;484.0;839.0;-623.0;-665.0;712.0;?;-7.0
-584.0;-2.0;380.0;?;907.0;508.0;865.0;?;-668.0;709.0;-251.0;24.0
-593.0;44.0;325.0;535.0;911.0;493.0;885.0;-606.0;-655.0;731.0;-170.0;?
-588.0;38.0;404.0;536.0;921.0;472.0;867.0;-594.0;-662.0;701.0;2.0;117.0
?;19.0;324.0;514.0;930.0;471.0;841.0;?;-665.0;682.0;-66.0;175.0
-696.0;63.0;176.0;436.0;927.0;463.0;865.0;-635.0;-771.0;566.0;-209.0;87.0
-702.0;41.0;171.0;418.0;968.0;462.0;?;-634.0;-767.0;540.0;-152.0;51.0
-707.0;22.0;75.0;409.0;947.0;477.0;864.0;?;?;556.0;-204.0;38.0
-711.0;11.0;120.0;431.0;968.0;477.0;878.0;-634.0;-753.0;561.0;-306.0;?
-717.0;29.0;126.0;?;954.0;477.0;878.0;-630.0;-770.0;549.0;-195.0;94.0
-714.0;79.0;59.0;408.0;926.0;496.0;886.0;-629.0;-764.0;572.0;-266.0;?
-711.0;100.0;77.0;416.0;1016.0;488.0;889.0;-630.0;-760.0;547.0;-226.0;67.0
-713.0;53.0;99.0;425.0;987.0;500.0;?;-633.0;-753.0;?;?;65.0
-709.0;28.0;70.0;389.0;978.0;494.0;855.0;-632.0;-761.0;571.0;-240.0;67.0
-716.0;38.0;114.0;422.0;950.0;?;846.0;-630.0;-762.0;535.0;-265.0;67.0
-726.0;28.0;18.0;?;980.0;516.0;867.0;-632.0;-779.0;533.0;-265.0;82.0
?;?;93.0;?;977.0;479.0;901.0;-632.0;-769.0;588.0;-261.0;?
-732.0;53.0;15.0;446.0;980.0;453.0;900.0;-628.0;-772.0;574.0;?;97.0
-729.0;40.0;-108.0;420.0;962.0;443.0;892.0;-628.0;-768.0;580.0;-240.0;99.0
-747.0;44.0;?;381.0;962.0;432.0;901.0;-627.0;-763.0;541.0;-272.0;93.0
-735.0;23.0;166.0;433.0;948.0;431.0;908.0;-626.0;-767.0;489.0;-230.0;89.0
-752.0;13.0;145.0;446.0;947.0;425.0;?;-627.0;-768.0;560.0;?;83.0
-744.0;-8.0;95.0;440.0;951.0;471.0;878.0;-628.0;-779.0;580.0;-198.0;93.0
-746.0;?;119.0;430.0;944.0;475.0;873.0;-629.0;-768.0;567.0;-174.0;103.0
-742.0;24.0;?;434.0;975.0;466.0;876.0;-630.0;-767.0;567.0;-192.0;123.0
-744.0;17.0;102.0;437.0;969.0;484.0;860.0;-629.0;?;557.0;-282.0;113.0
-744.0;0.0;151.0;?;944.0;481.0;873.0;-629.0;-773.0;547.0;-217.0;113.0
-734.0;-6.0;144.0;451.0;983.0;482.0;?;-628.0;-764.0;539.0;-239.0;?
-745.0;?;159.0;460.0;971.0;479.0;860.0;-628.0;-774.0;551.0;-281.0;84.0
-744.0;1.0;?;454.0;978.0;459.0;850.0;-628.0;-759.0;579.0;-288.0;69.0
-734.0;-19.0;109.0;465.0;969.0;480.0;?;-629.0;-760.0;592.0;-270.0;77.0
-735.0;20.0;?;467.0;987.0;452.0;892.0;-627.0;-769.0;576.0;-265.0;?
-744.0;17.0;12.0;461.0;956.0;439.0;882.0;-630.0;?;?;-357.0;85.0
-751.0;21.0;31.0;466.0;947.0;450.0;888.0;-627.0;-775.0;554.0;-283.0;113.0
-746.0;-2.0;72.0;474.0;931.0;471.0;892.0;-627.0;?;582.0;-403.0;92.0
-751.0;-30.0;?;462.0;966.0;472.0;881.0;-627.0;-755.0;598.0;-376.0;94.0
-748.0;-49.0;192.0;481.0;912.0;481.0;899.0;-626.0;-747.0;612.0;-373.0;82.0
-756.0;-43.0;238.0;479.0;?;462.0;858.0;-625.0;-752.0;595.0;?;124.0
?;-14.0;257.0;491.0;944.0;472.0;865.0;-623.0;?;571.0;-321.0;117.0
-746.0;-24.0;243.0;487.0;960.0;460.0;884.0;-623.0;-758.0;585.0;-304.0;113.0
-745.0;-36.0;360.0;480.0;979.0;479.0;888.0;-621.0;-754.0;549.0;-254.0;94.0
-746.0;-39.0;422.0;472.0;985.0;476.0;879.0;-619.0;-756.0;555.0;-323.0;143.0
-725.0;-57.0;344.0;478.0;942.0;476.0;880.0;-622.0;-758.0;?;?;105.0
-741.0;12.0;311.0;492.0;988.0;479.0;882.0;-622.0;-769.0;566.0;-338.0;83.0
-728.0;-36.0;390.0;491.0;966.0;469.0;?;-622.0;-760.0;579.0;-290.0;108.0
-738.0;-42.0;221.0;501.0;958.0;470.0;871.0;-622.0;-765.0;569.0;-187.0;91.0
?;-19.0;101.0;502.0;950.0;443.0;867.0;-621.0;-771.0;?;-200.0;142.0
-731.0;-19.0;53.0;518.0;967.0;456.0;?;-620.0;?;568.0;?;106.0
-731.0;-44.0;-37.0;522.0;931.0;?;875.0;-618.0;?;?;-259.0;114.0
?;-73.0;-94.0;543.0;975.0;462.0;885.0;-621.0;-769.0;601.0;-233.0;89.0
?;-40.0;6.0;545.0;962.0;461.0;893.0;-621.0;-769.0;606.0;?;?
?;-27.0;-21.0;537.0;979.0;?;871.0;-620.0;-769.0;599.0;-355.0;?
-762.0;-28.0;19.0;516.0;980.0;461.0;900.0;-619.0;-760.0;?;?;60.0
-747.0;-10.0;49.0;539.0;966.0;454.0;869.0;-618.0;-751.0;588.0;-283.0;67.0
-747.0;-20.0;40.0;?;945.0;471.0;871.0;-620.0;-756.0;577.0;-368.0;89.0
-745.0;9.0;6.0;499.0;951.0;461.0;?;-619.0;-763.0;551.0;-305.0;41.0
-757.0;13.0;-45.0;492.0;952.0;462.0;?;-621.0;-751.0;579.0;-281.0;74.0
-725.0;-21.0;-146.0;510.0;959.0;464.0;878.0;?;-745.0;584.0;-302.0;46.0
-744.0;17.0;-162.0;526.0;923.0;474.0;892.0;-619.0;-741.0;635.0;?;?
?;?;-96.0;530.0;935.0;467.0;864.0;-621.0;-749.0;601.0;-447.0;70.0
-725.0;26.0;-142.0;?;964.0;?;850.0;-620.0;-757.0;581.0;-288.0;49.0
-714.0;?;-26.0;505.0;938.0;?;873.0;-622.0;-768.0;579.0;-317.0;67.0
-729.0;-19.0;?;489.0;988.0;?;846.0;-621.0;-768.0;?;-218.0;?
?;9.0;-3.0;486.0;930.0;469.0;866.0;-623.0;-768.0;589.0;-404.0;63.0
-722.0;0.0;-3.0;453.0;960.0;471.0;878.0;?;-761.0;555.0;-364.0;37.0
-712.0;9.0;-10.0;461.0;935.0;482.0;882.0;-623.0;-762.0;559.0;-367.0;74.0
-713.0;-1.0;3.0;?;947.0;464.0;879.0;-622.0;-765.0;559.0;-380.0;71.0
-708.0;14.0;-23.0;?;973.0;462.0;891.0;?;-763.0;552.0;-231.0;86.0
?;1.0;-27.0;464.0;977.0;462.0;841.0;-625.0;-765.0;557.0;?;78.0
-718.0;-19.0;59.0;478.0;982.0;470.0;885.0;-622.0;?;545.0;-302.0;137.0
-733.0;-66.0;-37.0;471.0;971.0;466.0;896.0;?;-763.0;?;?;141.0
-716.0;-36.0;90.0;492.0;1000.0;?;870.0;-623.0;-766.0;583.0;-389.0;88.0
-718.0;-160.0;?;464.0;938.0;458.0;885.0;-623.0;-772.0;578.0;-362.0;93.0
?;-213.0;0.0;452.0;913.0;495.0;887.0;-623.0;-770.0;582.0;-409.0;65.0
-713.0;-117.0;10.0;454.0;995.0;463.0;863.0;?;-759.0;577.0;-406.0;20.0
-704.0;-73.0;55.0;479.0;936.0;482.0;885.0;-625.0;-760.0;576.0;-519.0;-9.0
-717.0;-42.0;14.0;491.0;940.0;475.0;876.0;-624.0;-772.0;562.0;-461.0;-156.0
-719.0;-11.0;-65.0;510.0;895.0;468.0;892.0;?;-770.0;583.0;-393.0;-113.0
?;64.0;-53.0;521.0;939.0;455.0;900.0;-622.0;-764.0;621.0;-411.0;-149.0
-727.0;278.0;-187.0;534.0;926.0;487.0;858.0;-622.0;-770.0;697.0;?;-136.0
-689.0;299.0;-80.0;545.0;862.0;477.0;877.0;-624.0;-790.0;732.0;?;-119.0
-686.0;340.0;-77.0;?;870.0;471.0;881.0;-625.0;-743.0;?;-221.0;-4.0
-639.0;248.0;-157.0;598.0;837.0;463.0;881.0;-626.0;-726.0;753.0;-191.0;?
-647.0;209.0;138.0;561.0;891.0;?;881.0;-625.0;-749.0;689.0;-308.0;164.0
?;199.0;143.0;529.0;960.0;462.0;891.0;-626.0;-777.0;?;-369.0;198.0
-685.0;-43.0;?;448.0;956.0;463.0;869.0;?;-740.0;625.0;?;?
?;-148.0;122.0;401.0;922.0;469.0;876.0;-624.0;-762.0;626.0;?;51.0
-705.0;-321.0;133.0;?;858.0;453.0;882.0;-625.0;-729.0;?;-341.0;-48.0
-744.0;-242.0;49.0;190.0;926.0;461.0;856.0;-624.0;-710.0;409.0;-458.0;86.0
-771.0;-217.0;-27.0;138.0;979.0;451.0;894.0;-622.0;-742.0;452.0;-403.0;?
-712.0;5.0;-87.0;114.0;980.0;466.0;878.0;-622.0;-757.0;440.0;-333.0;-100.0
-680.0;-260.0;-170.0;208.0;903.0;457.0;892.0;-620.0;-716.0;460.0;-242.0;-3.0
-702.0;-165.0;-139.0;188.0;852.0;474.0;872.0;-622.0;-740.0;421.0;-390.0;-104.0
-715.0;195.0;-48.0;?;1066.0;476.0;864.0;-623.0;-749.0;543.0;-310.0;-198.0
-673.0;116.0;5.0;493.0;961.0;477.0;840.0;-624.0;?;687.0;-483.0;-160.0
-590.0;167.0;32.0;640.0;960.0;477.0;884.0;-624.0;?;778.0;-440.0;-198.0
?;442.0;-122.0;737.0;921.0;469.0;863.0;-626.0;-764.0;?;-579.0;-92.0
-548.0;?;?;?;864.0;?;853.0;-630.0;?;763.0;-511.0;-144.0
-594.0;403.0;129.0;619.0;801.0;462.0;889.0;-632.0;-777.0;733.0;-220.0;-52.0
-652.0;218.0;39.0;487.0;811.0;462.0;891.0;-632.0;-764.0;700.0;-345.0;81.0
-604.0;?;-9.0;583.0;929.0;452.0;881.0;?;-753.0;866.0;-366.0;163.0
-616.0;197.0;-101.0;455.0;1024.0;473.0;882.0;-631.0;-760.0;663.0;-422.0;225.0
-700.0;-20.0;175.0;348.0;922.0;481.0;877.0;-631.0;?;?;-408.0;120.0
?;-170.0;242.0;354.0;861.0;?;853.0;?;-762.0;593.0;?;28.0
-731.0;-348.0;293.0;216.0;869.0;458.0;870.0;-632.0;-761.0;533.0;-302.0;-94.0
-801.0;-276.0;377.0;67.0;952.0;456.0;862.0;-630.0;-736.0;?;-460.0;92.0
-758.0;-174.0;284.0;47.0;977.0;476.0;888.0;-629.0;-748.0;396.0;?;?
-683.0;55.0;113.0;83.0;998.0;466.0;889.0;-629.0;-732.0;365.0;-363.0;?
-646.0;-254.0;-78.0;243.0;819.0;464.0;?;-629.0;-730.0;481.0;-171.0;-44.0
?;13.0;-84.0;127.0;959.0;483.0;837.0;-630.0;-802.0;344.0;-448.0;-166.0
-726.0;329.0;-7.0;327.0;1038.0;494.0;877.0;-633.0;?;607.0;-365.0;-261.0
-643.0;185.0;12.0;491.0;?;486.0;895.0;-631.0;-755.0;741.0;-502.0;-179.0
-584.0;319.0;-108.0;639.0;940.0;467.0;?;-632.0;?;753.0;?;-264.0
-465.0;607.0;?;?;1022.0;453.0;869.0;-636.0;-774.0;?;-482.0;-254.0
-497.0;297.0;4.0;742.0;?;444.0;880.0;-639.0;-790.0;763.0;?;-90.0
-570.0;547.0;180.0;605.0;899.0;432.0;881.0;-640.0;-811.0;776.0;-351.0;63.0
-676.0;625.0;260.0;432.0;1027.0;461.0;881.0;-637.0;-769.0;679.0;-303.0;178.0
?;285.0;-51.0;?;874.0;471.0;891.0;-638.0;-820.0;880.0;-337.0;354.0
-672.0;72.0;52.0;372.0;905.0;463.0;899.0;-639.0;-798.0;441.0;-515.0;151.0
-809.0;-195.0;143.0;230.0;868.0;470.0;878.0;-637.0;-743.0;466.0;-402.0;-38.0
-807.0;-429.0;-109.0;?;815.0;452.0;870.0;-637.0;-757.0;569.0;-258.0;41.0
?;-425.0;-103.0;88.0;834.0;495.0;871.0;-639.0;?;491.0;-569.0;-43.0
-836.0;-99.0;108.0;33.0;?;474.0;867.0;-634.0;-701.0;347.0;?;-139.0
?;-180.0;?;49.0;882.0;480.0;860.0;?;-767.0;412.0;-311.0;-103.0
-675.0;-170.0;-17.0;131.0;848.0;?;859.0;-635.0;-800.0;376.0;-467.0;-204.0
-772.0;?;68.0;75.0;1014.0;465.0;869.0;?;-731.0;327.0;-546.0;-262.0
-733.0;218.0;-183.0;203.0;960.0;484.0;?;-629.0;-735.0;554.0;-355.0;-319.0
-606.0;285.0;-193.0;444.0;965.0;?;875.0;-629.0;-793.0;672.0;?;-131.0
-553.0;?;-219.0;669.0;882.0;465.0;898.0;-631.0;-794.0;794.0;-599.0;-220.0
-461.0;555.0;-202.0;850.0;905.0;452.0;886.0;-632.0;-769.0;?;-547.0;-265.0
-409.0;294.0;-63.0;774.0;838.0;460.0;879.0;-635.0;-794.0;765.0;-470.0;-170.0
-558.0;324.0;?;?;900.0;462.0;890.0;-636.0;-828.0;673.0;-430.0;?
-592.0;377.0;170.0;?;890.0;462.0;891.0;-638.0;-779.0;917.0;-365.0;121.0
-624.0;?;-44.0;475.0;871.0;462.0;881.0;-635.0;-787.0;779.0;-422.0;227.0
-695.0;124.0;?;302.0;827.0;473.0;859.0;-634.0;-755.0;533.0;-524.0;17.0
-788.0;-85.0;-96.0;296.0;832.0;?;?;?;-743.0;508.0;?;-47.0
?;-364.0;-62.0;132.0;763.0;465.0;904.0;-631.0;-775.0;549.0;?;-17.0
-760.0;-299.0;50.0;21.0;899.0;468.0;?;-631.0;-750.0;407.0;-484.0;-108.0
-820.0;?;8.0;-11.0;932.0;468.0;?;-632.0;-752.0;?;-615.0;?
-708.0;?;-17.0;125.0;908.0;499.0;?;-632.0;-703.0;501.0;-527.0;-306.0
-639.0;10.0;211.0;157.0;867.0;503.0;873.0;-631.0;-750.0;438.0;-488.0;-357.0
-713.0;?;?;100.0;?;492.0;872.0;-629.0;-748.0;373.0;-452.0;-258.0
-693.0;422.0;123.0;171.0;913.0;479.0;889.0;-626.0;-750.0;548.0;-616.0;-230.0
-588.0;576.0;-44.0;364.0;909.0;?;879.0;-626.0;?;654.0;-577.0;-296.0
-528.0;502.0;-143.0;569.0;780.0;?;872.0;?;-764.0;757.0;-423.0;-217.0
-442.0;371.0;-332.0;761.0;752.0;449.0;886.0;-627.0;-741.0;855.0;-505.0;-116.0
-450.0;365.0;-132.0;669.0;878.0;454.0;883.0;?;-786.0;741.0;-475.0;1.0
-560.0;386.0;26.0;494.0;911.0;441.0;889.0;-633.0;-798.0;709.0;-464.0;104.0
-567.0;189.0;81.0;482.0;850.0;479.0;882.0;-636.0;-796.0;805.0;-514.0;113.0
?;12.0;29.0;385.0;780.0;462.0;881.0;-633.0;-780.0;712.0;-450.0;-151.0
?;-163.0;179.0;185.0;828.0;432.0;870.0;-633.0;?;545.0;-455.0;-59.0
-764.0;-309.0;257.0;31.0;794.0;443.0;?;-629.0;-735.0;453.0;-598.0;-87.0
-826.0;-83.0;184.0;-115.0;963.0;468.0;?;-632.0;-748.0;333.0;?;-215.0
-736.0;-5.0;?;-23.0;860.0;?;850.0;-630.0;-725.0;437.0;-571.0;-224.0
-631.0;19.0;-219.0;59.0;885.0;505.0;830.0;-631.0;-759.0;437.0;-523.0;-323.0
-627.0;192.0;-14.0;89.0;887.0;509.0;849.0;-630.0;-735.0;344.0;-462.0;-407.0
-664.0;335.0;68.0;149.0;943.0;498.0;861.0;-624.0;-779.0;503.0;-415.0;?
-604.0;473.0;27.0;292.0;868.0;?;864.0;?;-792.0;655.0;-581.0;-190.0
-539.0;582.0;-152.0;441.0;832.0;467.0;872.0;-626.0;?;700.0;-520.0;-264.0
-482.0;526.0;?;637.0;819.0;448.0;869.0;-625.0;-760.0;805.0;-466.0;?
-381.0;320.0;?;682.0;774.0;?;?;-627.0;-784.0;832.0;-439.0;-125.0
-522.0;?;92.0;534.0;?;440.0;889.0;-628.0;-787.0;680.0;-378.0;31.0
-582.0;325.0;157.0;440.0;826.0;458.0;883.0;-628.0;?;776.0;-308.0;132.0
-619.0;?;46.0;388.0;841.0;455.0;880.0;-628.0;-759.0;703.0;-636.0;-1.0
-634.0;41.0;-2.0;245.0;831.0;460.0;881.0;?;-752.0;567.0;-485.0;-100.0
?;-237.0;94.0;140.0;845.0;472.0;871.0;-628.0;-729.0;493.0;-432.0;-72.0
-752.0;-228.0;?;-38.0;944.0;463.0;882.0;-628.0;-761.0;397.0;-481.0;-130.0
-775.0;60.0;-122.0;-154.0;993.0;480.0;901.0;-625.0;-744.0;319.0;-493.0;-157.0
-728.0;?;-265.0;21.0;954.0;462.0;874.0;?;-712.0;415.0;-543.0;-208.0
-622.0;107.0;-268.0;81.0;885.0;487.0;864.0;-624.0;-762.0;444.0;-560.0;-179.0
-636.0;?;-116.0;68.0;866.0;?;864.0;-625.0;?;?;-545.0;-274.0
-661.0;329.0;-132.0;?;914.0;503.0;?;-625.0;-764.0;532.0;-328.0;-237.0
-604.0;?;-228.0;242.0;800.0;481.0;883.0;-624.0;-766.0;614.0;-638.0;-183.0
-528.0;?;-255.0;465.0;886.0;471.0;863.0;-626.0;-756.0;760.0;-742.0;-329.0
-473.0;491.0;-351.0;657.0;769.0;471.0;881.0;-624.0;-750.0;857.0;-637.0;-332.0
-449.0;337.0;?;605.0;786.0;469.0;875.0;-626.0;-787.0;804.0;-468.0;-160.0
-599.0;?;?;441.0;775.0;441.0;900.0;-627.0;-809.0;621.0;-446.0;1.0
-648.0;498.0;270.0;394.0;857.0;429.0;877.0;-633.0;-772.0;716.0;-565.0;143.0
-647.0;312.0;214.0;295.0;776.0;440.0;884.0;-633.0;-716.0;715.0;-562.0;-8.0
?;79.0;242.0;198.0;827.0;450.0;884.0;-632.0;-742.0;580.0;-670.0;-157.0
-712.0;-274.0;291.0;131.0;744.0;461.0;880.0;-633.0;-733.0;507.0;-425.0;-150.0
-704.0;-173.0;176.0;85.0;917.0;?;881.0;-633.0;?;464.0;-443.0;132.0
-731.0;?;93.0;-6.0;899.0;463.0;871.0;-629.0;-741.0;349.0;-695.0;-631.0
-736.0;280.0;48.0;-31.0;1017.0;493.0;860.0;-631.0;-717.0;416.0;-511.0;-291.0
?;-509.0;122.0;66.0;?;504.0;837.0;-628.0;?;?;-560.0;-206.0
-619.0;977.0;178.0;23.0;1124.0;507.0;837.0;-627.0;-779.0;398.0;-593.0;-183.0
-669.0;543.0;117.0;?;796.0;476.0;862.0;-625.0;-745.0;391.0;-419.0;-130.0
-632.0;218.0;-36.0;169.0;645.0;470.0;863.0;-625.0;?;593.0;-471.0;-169.0
