Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
965.0;?;-486.0;231.0;-599.0;-155.0;621.0;-993.0;-398.0;647.0
971.0;704.0;-451.0;55.0;-598.0;-147.0;?;-1001.0;-398.0;751.0
972.0;577.0;-420.0;178.0;-596.0;-130.0;618.0;-958.0;-397.0;741.0
941.0;370.0;-381.0;349.0;-593.0;-110.0;616.0;-986.0;-394.0;805.0
951.0;242.0;-346.0;265.0;?;-95.0;614.0;-1007.0;-391.0;825.0
950.0;183.0;-318.0;?;-591.0;-84.0;611.0;?;-389.0;?
971.0;80.0;-296.0;-74.0;-591.0;-72.0;608.0;-1003.0;-387.0;831.0
931.0;99.0;?;-49.0;-590.0;-62.0;603.0;-1005.0;-384.0;780.0
925.0;91.0;-276.0;-20.0;?;-55.0;599.0;-976.0;-382.0;808.0
952.0;?;-271.0;?;?;-52.0;595.0;-956.0;-381.0;782.0
950.0;37.0;-268.0;-124.0;-585.0;-50.0;593.0;-965.0;-381.0;800.0
986.0;54.0;-267.0;-67.0;-583.0;-48.0;?;-949.0;-381.0;799.0
982.0;44.0;-268.0;-111.0;-582.0;-48.0;590.0;-953.0;-381.0;803.0
928.0;-8.0;-268.0;-216.0;-580.0;-47.0;589.0;-984.0;-382.0;?
903.0;-18.0;-272.0;-107.0;-578.0;-48.0;?;?;-382.0;800.0
?;?;-270.0;-87.0;-576.0;?;587.0;-1005.0;-383.0;782.0
902.0;-10.0;-274.0;-172.0;-574.0;-54.0;586.0;-971.0;-383.0;?
930.0;11.0;?;-90.0;-571.0;-53.0;586.0;-969.0;-383.0;766.0
657.0;7.0;-278.0;-124.0;-566.0;-52.0;584.0;-1027.0;-382.0;788.0
937.0;8.0;-278.0;-119.0;-559.0;-50.0;581.0;-1040.0;-381.0;783.0
969.0;3.0;-277.0;-98.0;-555.0;-47.0;576.0;-895.0;-380.0;739.0
879.0;22.0;-276.0;-73.0;-552.0;-47.0;573.0;-950.0;-379.0;744.0
866.0;3.0;-276.0;-107.0;-546.0;-48.0;571.0;-952.0;-377.0;734.0
894.0;-14.0;-278.0;-85.0;-540.0;-47.0;567.0;-930.0;-376.0;754.0
905.0;-24.0;?;-72.0;-533.0;-48.0;564.0;-855.0;-373.0;679.0
930.0;-86.0;-280.0;-100.0;-523.0;-49.0;561.0;-564.0;-363.0;650.0
918.0;-127.0;?;-109.0;-501.0;?;543.0;-926.0;-355.0;650.0
982.0;-130.0;-287.0;-60.0;-499.0;-48.0;541.0;-1104.0;?;?
937.0;-164.0;-293.0;-26.0;-494.0;-48.0;543.0;?;-351.0;694.0
908.0;-218.0;-298.0;43.0;-486.0;-49.0;548.0;?;-354.0;?
889.0;-223.0;-304.0;62.0;-483.0;-49.0;553.0;-936.0;-357.0;696.0
877.0;?;-310.0;33.0;-483.0;?;558.0;-883.0;-360.0;693.0
?;-266.0;-317.0;65.0;?;?;562.0;-995.0;-364.0;609.0
926.0;-289.0;-329.0;108.0;-504.0;-49.0;568.0;-1033.0;-370.0;613.0
912.0;-289.0;-344.0;135.0;-513.0;-49.0;571.0;-980.0;-375.0;610.0
946.0;-315.0;-351.0;175.0;-513.0;-46.0;?;-1012.0;-376.0;?
952.0;-267.0;-363.0;223.0;-511.0;?;567.0;-1007.0;-380.0;?
949.0;-143.0;-377.0;171.0;-507.0;-38.0;?;-860.0;-386.0;597.0
989.0;-200.0;-394.0;274.0;-502.0;-31.0;570.0;-830.0;?;628.0
970.0;-166.0;-406.0;?;-495.0;-25.0;575.0;-850.0;-399.0;623.0
961.0;-123.0;-418.0;388.0;-488.0;-17.0;584.0;-936.0;-404.0;594.0
947.0;-96.0;-429.0;432.0;-489.0;-9.0;592.0;-937.0;?;598.0
947.0;-19.0;-435.0;507.0;-490.0;-2.0;600.0;-962.0;-415.0;640.0
972.0;-43.0;-437.0;526.0;-490.0;-1.0;605.0;-975.0;-418.0;?
929.0;-30.0;-437.0;504.0;-490.0;0.0;?;-988.0;?;638.0
908.0;-8.0;-439.0;536.0;-493.0;2.0;?;-1017.0;-421.0;664.0
965.0;43.0;-433.0;511.0;-494.0;2.0;614.0;?;-421.0;626.0
956.0;77.0;-428.0;442.0;-494.0;3.0;613.0;-948.0;-421.0;647.0
963.0;52.0;-423.0;527.0;-495.0;4.0;614.0;-953.0;-420.0;625.0
965.0;34.0;-418.0;552.0;-497.0;4.0;?;-954.0;?;612.0
?;-2.0;-415.0;550.0;-499.0;2.0;617.0;?;-420.0;623.0
951.0;21.0;-407.0;449.0;-500.0;-3.0;618.0;?;-420.0;643.0
?;?;-401.0;492.0;-503.0;-9.0;620.0;-967.0;-422.0;644.0
973.0;-51.0;-392.0;446.0;-506.0;-16.0;620.0;-989.0;-423.0;644.0
943.0;-48.0;-388.0;325.0;-507.0;-23.0;620.0;-968.0;-424.0;?
932.0;?;-383.0;382.0;-510.0;?;621.0;-973.0;-426.0;655.0
953.0;?;-375.0;288.0;-511.0;-30.0;621.0;-968.0;-427.0;679.0
973.0;-27.0;-369.0;324.0;-512.0;?;621.0;-949.0;-428.0;662.0
?;-30.0;-364.0;366.0;-515.0;-30.0;622.0;?;-429.0;660.0
?;17.0;-358.0;268.0;-517.0;-30.0;623.0;-970.0;-430.0;679.0
978.0;25.0;-354.0;323.0;-518.0;?;?;-978.0;-430.0;659.0
969.0;32.0;-353.0;293.0;-518.0;?;625.0;-990.0;-430.0;659.0
944.0;71.0;-350.0;309.0;-518.0;-32.0;626.0;-970.0;-431.0;630.0
970.0;49.0;-347.0;349.0;-518.0;-34.0;626.0;-961.0;-430.0;628.0
993.0;?;-340.0;260.0;-516.0;-37.0;627.0;-978.0;-429.0;651.0
951.0;86.0;-335.0;201.0;-514.0;-38.0;628.0;-963.0;-428.0;637.0
974.0;74.0;-331.0;224.0;-512.0;-40.0;628.0;-976.0;-426.0;666.0
965.0;26.0;-327.0;232.0;?;-40.0;?;-981.0;-424.0;656.0
?;50.0;-329.0;197.0;-505.0;-40.0;628.0;-970.0;-422.0;660.0
981.0;30.0;-327.0;250.0;-502.0;-38.0;628.0;-982.0;?;674.0
952.0;?;-327.0;246.0;-498.0;-36.0;628.0;-973.0;?;?
953.0;-10.0;-326.0;243.0;-495.0;-34.0;627.0;-971.0;-418.0;?
1009.0;46.0;-327.0;?;-490.0;-30.0;627.0;-945.0;-416.0;677.0
947.0;36.0;-329.0;267.0;-488.0;-29.0;?;-974.0;-415.0;662.0
921.0;11.0;?;298.0;-484.0;-26.0;626.0;-958.0;-413.0;660.0
?;28.0;-327.0;254.0;-481.0;-24.0;626.0;-963.0;-412.0;625.0
945.0;10.0;?;213.0;-478.0;-21.0;626.0;-935.0;-410.0;596.0
954.0;19.0;-329.0;265.0;-472.0;-17.0;627.0;?;-406.0;650.0
947.0;-28.0;-337.0;350.0;-469.0;-14.0;627.0;-978.0;-404.0;?
?;-82.0;-339.0;310.0;-463.0;-12.0;?;-927.0;-401.0;617.0
974.0;-44.0;-343.0;?;-453.0;-8.0;628.0;-951.0;?;625.0
952.0;-86.0;?;345.0;-446.0;-4.0;628.0;-956.0;-392.0;678.0
939.0;-131.0;-354.0;388.0;-440.0;-1.0;?;-928.0;-387.0;587.0
993.0;-158.0;-363.0;393.0;-430.0;-2.0;627.0;-939.0;?;600.0
?;-152.0;-372.0;399.0;-417.0;-3.0;627.0;-844.0;-374.0;630.0
927.0;-161.0;-378.0;473.0;-405.0;-4.0;627.0;-933.0;-368.0;678.0
979.0;-127.0;-384.0;450.0;-396.0;-6.0;626.0;-931.0;-363.0;567.0
942.0;-168.0;?;396.0;-388.0;-9.0;626.0;-909.0;-357.0;581.0
982.0;-133.0;-394.0;?;?;-11.0;624.0;-903.0;-354.0;620.0
965.0;-167.0;-398.0;389.0;-376.0;-13.0;622.0;-845.0;-351.0;578.0
951.0;-178.0;-408.0;425.0;-367.0;-14.0;621.0;-852.0;-347.0;620.0
?;-213.0;-412.0;263.0;-359.0;-13.0;620.0;-869.0;-343.0;588.0
909.0;-144.0;-418.0;533.0;-351.0;-10.0;620.0;-825.0;-341.0;585.0
916.0;-134.0;-421.0;423.0;-345.0;-9.0;619.0;-810.0;-338.0;621.0
946.0;-189.0;-424.0;441.0;-339.0;-11.0;?;-773.0;-335.0;636.0
938.0;-169.0;-426.0;295.0;-330.0;-7.0;618.0;-807.0;-330.0;610.0
938.0;-99.0;-428.0;562.0;-320.0;-5.0;617.0;-763.0;-324.0;591.0
933.0;-61.0;-429.0;428.0;-311.0;-12.0;616.0;-797.0;-318.0;611.0
?;-87.0;-429.0;394.0;-299.0;-22.0;614.0;-736.0;-312.0;576.0
910.0;?;?;369.0;-290.0;-30.0;612.0;?;-308.0;628.0
947.0;-37.0;-430.0;80.0;-284.0;-34.0;609.0;-720.0;-307.0;646.0
924.0;1.0;-435.0;425.0;-277.0;-35.0;607.0;-758.0;-305.0;636.0
969.0;85.0;-436.0;251.0;-272.0;-40.0;604.0;-700.0;-305.0;590.0
950.0;?;-438.0;259.0;-265.0;-44.0;603.0;-654.0;-304.0;622.0
944.0;?;-441.0;172.0;-257.0;-46.0;600.0;-674.0;-305.0;624.0
961.0;?;-443.0;317.0;-249.0;?;?;-690.0;-307.0;583.0
938.0;157.0;?;300.0;-240.0;-56.0;596.0;-615.0;-311.0;540.0
?;246.0;?;213.0;-229.0;-58.0;594.0;-587.0;-315.0;531.0
753.0;?;?;241.0;-219.0;-63.0;591.0;-679.0;-322.0;553.0
700.0;203.0;-445.0;171.0;-204.0;-70.0;590.0;-611.0;-335.0;570.0
585.0;135.0;-447.0;151.0;-185.0;-76.0;588.0;-710.0;-353.0;569.0
487.0;80.0;-448.0;257.0;-171.0;-79.0;582.0;-787.0;-382.0;555.0
518.0;66.0;-449.0;239.0;-160.0;-81.0;577.0;-711.0;-415.0;591.0
529.0;35.0;-449.0;222.0;-148.0;?;574.0;-696.0;-453.0;593.0
502.0;-15.0;-449.0;303.0;-138.0;-83.0;572.0;-688.0;-491.0;579.0
454.0;10.0;-449.0;276.0;?;-83.0;570.0;-754.0;?;604.0
464.0;-1.0;-448.0;321.0;-129.0;-82.0;569.0;-507.0;-570.0;604.0
447.0;?;-447.0;323.0;-124.0;-83.0;566.0;-608.0;-600.0;605.0
503.0;-3.0;-446.0;296.0;-128.0;-86.0;565.0;-493.0;-630.0;604.0
475.0;-42.0;-444.0;260.0;-122.0;-88.0;?;-370.0;-648.0;612.0
462.0;-84.0;?;297.0;-115.0;-89.0;?;-513.0;?;608.0
429.0;-57.0;-444.0;271.0;-110.0;-92.0;?;-436.0;?;638.0
455.0;?;-445.0;259.0;-104.0;?;566.0;?;-686.0;650.0
441.0;-91.0;-449.0;282.0;-103.0;-96.0;568.0;-548.0;-695.0;672.0
506.0;-112.0;-450.0;292.0;?;-97.0;?;-550.0;-701.0;687.0
546.0;-46.0;-447.0;?;-106.0;-98.0;574.0;-649.0;-704.0;657.0
545.0;-88.0;-448.0;263.0;-111.0;-98.0;?;-604.0;-706.0;660.0
554.0;-71.0;-450.0;218.0;-117.0;-99.0;578.0;-583.0;-706.0;623.0
535.0;-138.0;-449.0;204.0;-127.0;-101.0;580.0;-579.0;-703.0;554.0
619.0;-140.0;-452.0;189.0;-134.0;-103.0;581.0;-574.0;-697.0;459.0
670.0;-182.0;-455.0;180.0;-144.0;-104.0;581.0;-636.0;-689.0;415.0
697.0;-209.0;-459.0;180.0;?;?;581.0;-632.0;-678.0;447.0
855.0;-235.0;?;?;-176.0;-112.0;582.0;-668.0;-665.0;?
943.0;-312.0;-471.0;189.0;-211.0;-117.0;583.0;-683.0;-651.0;434.0
1017.0;-368.0;-478.0;149.0;-260.0;-124.0;584.0;-635.0;-629.0;541.0
1049.0;-433.0;-485.0;?;-317.0;-132.0;587.0;?;-599.0;759.0
1077.0;-469.0;-494.0;115.0;-372.0;-142.0;591.0;-650.0;-559.0;?
1124.0;-335.0;-504.0;92.0;-431.0;?;598.0;-851.0;-514.0;474.0
1219.0;-109.0;-520.0;110.0;-487.0;-168.0;608.0;-933.0;-472.0;440.0
983.0;209.0;?;293.0;-532.0;-178.0;?;-991.0;-438.0;511.0
892.0;278.0;-541.0;354.0;-567.0;-189.0;618.0;-1118.0;-413.0;519.0
1035.0;346.0;-550.0;370.0;-581.0;-196.0;?;-833.0;-394.0;521.0
941.0;383.0;-555.0;444.0;?;-201.0;614.0;-1015.0;-377.0;531.0
957.0;278.0;-562.0;303.0;-594.0;-192.0;?;-1145.0;-366.0;528.0
921.0;-41.0;?;652.0;-603.0;-188.0;612.0;-1161.0;-357.0;532.0
924.0;-167.0;?;580.0;-604.0;?;614.0;-1251.0;-354.0;523.0
939.0;6.0;-566.0;?;-601.0;-178.0;619.0;-954.0;-356.0;524.0
954.0;42.0;?;613.0;-597.0;-175.0;620.0;-1055.0;-358.0;526.0
994.0;-63.0;?;545.0;-598.0;-176.0;617.0;-1100.0;-364.0;521.0
952.0;-179.0;-558.0;485.0;-600.0;-178.0;612.0;-979.0;-368.0;546.0
?;-50.0;-561.0;459.0;-602.0;-178.0;606.0;-885.0;-371.0;?
990.0;19.0;-563.0;439.0;?;-179.0;603.0;-843.0;-371.0;538.0
?;?;-563.0;452.0;-614.0;-178.0;605.0;-767.0;-368.0;541.0
965.0;-11.0;-565.0;529.0;-620.0;?;610.0;-920.0;-361.0;530.0
987.0;-42.0;-567.0;582.0;-623.0;-175.0;?;-1010.0;?;540.0
972.0;-13.0;-569.0;590.0;?;-176.0;?;-1062.0;-352.0;531.0
969.0;13.0;?;572.0;-625.0;-178.0;618.0;-1039.0;-352.0;549.0
944.0;37.0;-568.0;?;-628.0;-181.0;618.0;-1011.0;-354.0;528.0
979.0;7.0;-566.0;499.0;-631.0;-184.0;619.0;-926.0;-355.0;?
969.0;4.0;-567.0;471.0;-633.0;-188.0;620.0;?;-356.0;529.0
1026.0;?;-571.0;515.0;-633.0;-190.0;622.0;-946.0;-355.0;528.0
1026.0;?;-570.0;524.0;-630.0;-192.0;624.0;-1014.0;-352.0;536.0
1041.0;16.0;-570.0;495.0;-626.0;-195.0;625.0;-1001.0;-350.0;527.0
1154.0;11.0;-572.0;514.0;-623.0;-197.0;626.0;-1021.0;-350.0;508.0
1189.0;29.0;-573.0;534.0;-622.0;-199.0;626.0;-1028.0;-351.0;528.0
?;73.0;?;523.0;-619.0;-202.0;?;-917.0;?;494.0
?;93.0;-572.0;507.0;-610.0;-204.0;?;-995.0;-349.0;509.0
803.0;114.0;-571.0;510.0;-596.0;-206.0;?;?;-346.0;531.0
717.0;148.0;-573.0;516.0;-572.0;-209.0;624.0;-917.0;?;528.0
628.0;113.0;?;475.0;-542.0;-212.0;629.0;-1020.0;-336.0;540.0
769.0;64.0;-576.0;483.0;-506.0;?;639.0;-1288.0;?;520.0
940.0;24.0;-579.0;?;-469.0;-213.0;651.0;-1448.0;?;520.0
582.0;14.0;-578.0;567.0;-440.0;-215.0;660.0;-1315.0;-386.0;531.0
?;?;-581.0;374.0;?;-214.0;?;-994.0;-423.0;538.0
762.0;-58.0;-583.0;573.0;-387.0;-212.0;664.0;-795.0;-460.0;515.0
756.0;-60.0;-585.0;?;-355.0;-211.0;660.0;?;-494.0;527.0
662.0;-117.0;-584.0;562.0;-324.0;-211.0;653.0;-622.0;-524.0;542.0
645.0;-147.0;-587.0;534.0;-299.0;-211.0;651.0;-651.0;-548.0;556.0
679.0;-174.0;-589.0;526.0;-284.0;-211.0;653.0;-815.0;-568.0;?
?;?;?;499.0;?;?;653.0;-803.0;?;531.0
679.0;-129.0;-590.0;548.0;-264.0;-210.0;652.0;-707.0;-592.0;529.0
?;?;?;544.0;-258.0;-210.0;?;?;-597.0;523.0
679.0;-211.0;-590.0;513.0;-257.0;-210.0;650.0;-751.0;-598.0;532.0
670.0;-233.0;-591.0;525.0;-256.0;-210.0;649.0;?;-597.0;529.0
677.0;-200.0;-591.0;548.0;-253.0;-210.0;646.0;-666.0;-595.0;530.0
649.0;-202.0;-591.0;533.0;-249.0;-211.0;?;-654.0;-592.0;548.0
?;-168.0;-592.0;539.0;?;?;644.0;-680.0;-590.0;550.0
660.0;-150.0;-593.0;?;-243.0;-211.0;643.0;-683.0;-588.0;530.0
673.0;-130.0;-592.0;551.0;-239.0;-213.0;643.0;-649.0;-586.0;553.0
660.0;-98.0;-593.0;?;-236.0;-214.0;642.0;-709.0;-586.0;554.0
622.0;-82.0;-593.0;551.0;-234.0;?;642.0;-688.0;-586.0;529.0
585.0;?;-594.0;544.0;?;-214.0;641.0;-671.0;-586.0;?
566.0;-48.0;-594.0;527.0;-227.0;-215.0;641.0;-673.0;-587.0;551.0
598.0;-36.0;-592.0;537.0;-224.0;-215.0;640.0;-674.0;-588.0;564.0
633.0;-29.0;-592.0;535.0;-221.0;-215.0;639.0;-679.0;-590.0;547.0
634.0;-78.0;-595.0;547.0;-218.0;-215.0;638.0;-641.0;-593.0;544.0
523.0;?;-595.0;546.0;-215.0;-214.0;638.0;-667.0;-597.0;551.0
499.0;-90.0;-594.0;545.0;-213.0;-214.0;637.0;-651.0;-604.0;550.0
552.0;?;-595.0;537.0;-216.0;-214.0;?;-680.0;-611.0;542.0
553.0;-61.0;-594.0;543.0;-217.0;-215.0;635.0;-616.0;-614.0;553.0
574.0;?;-596.0;547.0;-215.0;-214.0;636.0;-613.0;-616.0;571.0
?;-38.0;-595.0;540.0;-215.0;-214.0;636.0;-756.0;-621.0;533.0
?;-8.0;-594.0;545.0;-215.0;?;636.0;-669.0;-626.0;540.0
?;?;-595.0;556.0;-216.0;-214.0;635.0;-605.0;?;558.0
674.0;-49.0;-597.0;553.0;-217.0;-214.0;634.0;-637.0;-635.0;544.0
670.0;-44.0;-596.0;537.0;-221.0;-215.0;634.0;-681.0;-634.0;565.0
647.0;?;-596.0;552.0;-226.0;-215.0;634.0;-638.0;-630.0;525.0
630.0;48.0;-597.0;545.0;-228.0;-214.0;636.0;-632.0;-624.0;512.0
708.0;?;-596.0;548.0;-234.0;-215.0;636.0;-710.0;-618.0;512.0
787.0;106.0;-596.0;542.0;-251.0;-215.0;637.0;-712.0;-613.0;556.0
919.0;211.0;-595.0;545.0;?;-215.0;639.0;-638.0;?;534.0
1545.0;?;-596.0;541.0;-310.0;-215.0;647.0;-589.0;-593.0;567.0
1403.0;247.0;-596.0;?;-355.0;-216.0;654.0;-645.0;-578.0;528.0
952.0;222.0;-596.0;563.0;-418.0;-217.0;662.0;-649.0;-559.0;539.0
948.0;214.0;?;562.0;-490.0;-219.0;675.0;-709.0;-532.0;552.0
1070.0;189.0;-594.0;574.0;-568.0;-221.0;687.0;-782.0;-502.0;543.0
1058.0;155.0;-593.0;541.0;?;-224.0;691.0;-657.0;-473.0;520.0
980.0;89.0;-591.0;495.0;-671.0;-226.0;693.0;-894.0;-442.0;557.0
998.0;20.0;-590.0;502.0;-693.0;-227.0;693.0;-1559.0;-410.0;550.0
985.0;?;?;500.0;-696.0;-227.0;694.0;-1631.0;-389.0;540.0
1061.0;-9.0;-588.0;488.0;-689.0;-228.0;696.0;-1195.0;-374.0;540.0
1033.0;21.0;?;495.0;-678.0;-227.0;693.0;-1017.0;-364.0;538.0
1004.0;34.0;-588.0;?;-671.0;-226.0;?;-1142.0;-357.0;529.0
986.0;12.0;-591.0;505.0;-670.0;-225.0;685.0;-1024.0;-354.0;530.0
989.0;-27.0;-590.0;523.0;-669.0;-224.0;684.0;-931.0;-352.0;532.0
1005.0;-10.0;?;536.0;-668.0;-224.0;686.0;-951.0;-349.0;544.0
1023.0;-22.0;-591.0;541.0;?;?;688.0;-1038.0;-347.0;552.0
1022.0;4.0;-594.0;543.0;-670.0;-222.0;689.0;-1055.0;-348.0;542.0
1018.0;-2.0;-593.0;546.0;-670.0;-222.0;689.0;-1047.0;-349.0;547.0
1019.0;-8.0;?;534.0;-669.0;-222.0;689.0;-1043.0;-351.0;543.0
1010.0;-23.0;-593.0;530.0;?;-223.0;689.0;?;-353.0;539.0
1001.0;2.0;-593.0;517.0;-667.0;-224.0;689.0;-976.0;-354.0;539.0
1028.0;-25.0;-594.0;527.0;-665.0;-225.0;688.0;-971.0;-356.0;549.0
996.0;10.0;-592.0;531.0;?;?;689.0;-994.0;-357.0;532.0
1018.0;0.0;-594.0;520.0;-664.0;-226.0;?;-1003.0;-358.0;540.0
1036.0;-10.0;-593.0;524.0;-663.0;-226.0;689.0;-1013.0;?;549.0
1026.0;11.0;-594.0;533.0;-661.0;-227.0;?;-995.0;-362.0;542.0
1010.0;-24.0;-594.0;539.0;-660.0;-226.0;?;-1004.0;-364.0;559.0
1019.0;-23.0;-594.0;?;-658.0;-227.0;689.0;-990.0;-366.0;535.0
?;11.0;-593.0;530.0;-658.0;-227.0;689.0;-988.0;-369.0;530.0
994.0;?;-592.0;524.0;?;-228.0;689.0;-984.0;-371.0;531.0
1002.0;-36.0;-593.0;521.0;-658.0;-227.0;690.0;-996.0;-372.0;549.0
997.0;-13.0;-593.0;529.0;-657.0;-227.0;690.0;-1010.0;-374.0;560.0
1001.0;-15.0;-593.0;524.0;-657.0;-227.0;690.0;-991.0;-375.0;?
?;-6.0;-592.0;528.0;-656.0;-227.0;690.0;-992.0;-376.0;542.0
1028.0;10.0;-593.0;533.0;-655.0;-227.0;690.0;?;-377.0;546.0
?;-15.0;-593.0;530.0;-655.0;-227.0;690.0;-1000.0;-377.0;531.0
1008.0;?;-593.0;533.0;-655.0;-227.0;690.0;-991.0;-379.0;529.0
979.0;-11.0;?;540.0;-654.0;-226.0;689.0;-995.0;-380.0;531.0
1005.0;6.0;-594.0;521.0;-654.0;-226.0;?;-996.0;-381.0;520.0
1015.0;13.0;-594.0;529.0;-653.0;-226.0;?;-995.0;-382.0;?
1015.0;-18.0;-593.0;535.0;-653.0;-226.0;690.0;-990.0;?;550.0
1081.0;-6.0;-594.0;552.0;-652.0;-226.0;690.0;-998.0;-384.0;538.0
1068.0;-25.0;?;532.0;-651.0;?;690.0;-998.0;-385.0;517.0
937.0;-30.0;-595.0;?;-651.0;?;690.0;-987.0;-386.0;525.0
959.0;-15.0;-594.0;506.0;-651.0;-227.0;690.0;-989.0;-386.0;541.0
1010.0;-15.0;-592.0;520.0;-648.0;-227.0;690.0;-959.0;-386.0;?
986.0;?;-594.0;538.0;-639.0;-226.0;690.0;-886.0;-382.0;539.0
994.0;-1.0;-595.0;541.0;-619.0;-226.0;692.0;-930.0;-374.0;544.0
978.0;1.0;-595.0;531.0;-582.0;?;694.0;-1028.0;-358.0;550.0
998.0;-1.0;-594.0;527.0;?;-226.0;694.0;-876.0;-330.0;545.0
990.0;27.0;-595.0;536.0;-468.0;-226.0;695.0;-1153.0;-308.0;534.0
999.0;15.0;-595.0;532.0;-457.0;-227.0;693.0;-1229.0;-305.0;565.0
1009.0;-19.0;-594.0;521.0;-450.0;-227.0;691.0;-837.0;-302.0;548.0
1004.0;-79.0;-594.0;518.0;-443.0;-227.0;691.0;-881.0;-299.0;529.0
977.0;-36.0;-593.0;517.0;-443.0;-226.0;691.0;-913.0;-299.0;539.0
1017.0;-38.0;-595.0;525.0;-446.0;-226.0;691.0;-889.0;?;540.0
983.0;-31.0;-595.0;535.0;-448.0;-226.0;691.0;-915.0;-304.0;?
977.0;-6.0;?;551.0;-453.0;-226.0;?;-931.0;-308.0;539.0
1012.0;?;-593.0;536.0;-456.0;-226.0;691.0;-926.0;-311.0;529.0
1003.0;0.0;-594.0;525.0;?;-227.0;?;-958.0;-315.0;532.0
1007.0;?;-594.0;512.0;-473.0;?;690.0;-970.0;-322.0;542.0
1050.0;-14.0;?;519.0;-491.0;?;690.0;-964.0;-331.0;534.0
1002.0;-15.0;-596.0;538.0;-509.0;-226.0;690.0;-996.0;-340.0;531.0
1003.0;12.0;-594.0;535.0;-528.0;-226.0;689.0;-980.0;-350.0;526.0
1026.0;6.0;-594.0;524.0;-552.0;-227.0;689.0;-927.0;-360.0;540.0
?;-18.0;-592.0;523.0;-566.0;-227.0;689.0;-919.0;?;523.0
1001.0;-15.0;-594.0;524.0;-575.0;-227.0;690.0;-1005.0;?;?
980.0;0.0;-595.0;530.0;-585.0;-227.0;691.0;-976.0;-377.0;545.0
989.0;-18.0;-597.0;529.0;-592.0;-227.0;692.0;?;-381.0;538.0
973.0;?;-595.0;533.0;-596.0;-226.0;692.0;?;-382.0;532.0
1022.0;2.0;-594.0;?;?;?;693.0;-996.0;-384.0;529.0
1001.0;-11.0;?;525.0;-601.0;-226.0;693.0;-995.0;-384.0;540.0
?;-5.0;-594.0;524.0;-600.0;-227.0;692.0;-1009.0;-383.0;550.0
976.0;16.0;-593.0;522.0;-600.0;-227.0;692.0;-997.0;-382.0;539.0
1008.0;-33.0;-595.0;523.0;-599.0;-226.0;691.0;-997.0;-381.0;541.0
1001.0;-31.0;-594.0;520.0;-598.0;?;691.0;-1018.0;?;537.0
981.0;-36.0;-595.0;522.0;-599.0;?;691.0;-1004.0;-381.0;546.0
986.0;-13.0;-597.0;536.0;-599.0;-225.0;690.0;-1005.0;-381.0;542.0
988.0;-8.0;-597.0;554.0;-599.0;-224.0;?;-1018.0;-382.0;530.0
1002.0;?;-596.0;540.0;-600.0;?;691.0;-994.0;-383.0;524.0
1011.0;-22.0;-595.0;530.0;-602.0;-224.0;691.0;-1020.0;-385.0;560.0
1007.0;-34.0;-595.0;514.0;-603.0;-224.0;690.0;-993.0;-387.0;563.0
1010.0;5.0;-596.0;522.0;-605.0;-224.0;690.0;-1003.0;-388.0;529.0
1000.0;-53.0;-597.0;528.0;-607.0;-223.0;691.0;-996.0;?;554.0
1009.0;-43.0;-597.0;543.0;-608.0;-222.0;690.0;-999.0;-390.0;537.0
990.0;-46.0;-594.0;539.0;?;-222.0;690.0;-1002.0;-390.0;560.0
999.0;?;-597.0;528.0;-608.0;-221.0;690.0;-1003.0;?;523.0
991.0;?;-597.0;540.0;-608.0;-220.0;690.0;-1003.0;-390.0;530.0
?;-42.0;?;538.0;-608.0;-220.0;690.0;-1001.0;-390.0;540.0
1010.0;-28.0;-597.0;541.0;-608.0;-219.0;690.0;-1001.0;-390.0;529.0
1036.0;-17.0;?;546.0;?;-218.0;690.0;-995.0;?;547.0
1013.0;-7.0;-597.0;544.0;-609.0;-219.0;690.0;-1002.0;-390.0;551.0
1017.0;-34.0;-598.0;544.0;-610.0;-219.0;691.0;-1003.0;-390.0;534.0
996.0;-11.0;-599.0;543.0;-613.0;-219.0;691.0;-1003.0;?;528.0
974.0;-10.0;-597.0;539.0;-615.0;-219.0;692.0;-992.0;-394.0;537.0
992.0;6.0;-597.0;538.0;-615.0;?;691.0;?;-394.0;527.0
1017.0;-15.0;-597.0;543.0;-614.0;-218.0;691.0;-994.0;-394.0;536.0
1002.0;-11.0;-597.0;538.0;-613.0;-218.0;691.0;-1005.0;-393.0;555.0
1016.0;-8.0;?;542.0;-613.0;-219.0;691.0;-1008.0;?;564.0
1010.0;-17.0;-598.0;542.0;-612.0;-219.0;691.0;-1006.0;-394.0;?
1000.0;-28.0;?;?;-613.0;-219.0;691.0;-1007.0;-394.0;540.0
1010.0;-9.0;-596.0;542.0;-613.0;-220.0;691.0;-1002.0;-395.0;566.0
1016.0;?;-598.0;538.0;-613.0;-220.0;691.0;-997.0;-395.0;540.0
1001.0;-6.0;-597.0;532.0;-613.0;?;691.0;-1001.0;-394.0;511.0
1005.0;-18.0;-596.0;529.0;-613.0;-220.0;691.0;-1003.0;-394.0;533.0
