Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
?;667.0;800.0;727;859.0;850.0;-33;-177;759;-678.0;-44.0
201.0;701.0;796.0;745;862.0;888.0;-32;-177;?;-671.0;-23.0
246.0;732.0;793.0;848;866.0;939.0;-30;-178;616;-662.0;-38.0
263.0;760.0;787.0;?;871.0;984.0;-28;-177;468;-651.0;-72.0
263.0;?;788.0;809;875.0;958.0;-25;-178;540;-642.0;-140.0
235.0;804.0;794.0;805;884.0;?;-22;-178;510;-632.0;-235.0
224.0;820.0;805.0;659;890.0;1029.0;-21;-175;534;-626.0;-315.0
171.0;839.0;816.0;699;895.0;967.0;-18;-184;?;-622.0;?
?;851.0;823.0;?;901.0;?;-16;-170;425;-631.0;-326.0
?;864.0;832.0;366;904.0;920.0;-14;-188;-110;-641.0;-283.0
143.0;876.0;841.0;197;907.0;?;-14;-174;30;-645.0;-127.0
208.0;889.0;846.0;424;906.0;890.0;-14;-172;107;-642.0;81.0
230.0;900.0;849.0;?;905.0;945.0;?;-222;-910;-633.0;186.0
244.0;908.0;855.0;-50;901.0;1233.0;-22;28;1752;?;251.0
244.0;912.0;860.0;-548;?;1564.0;-25;225;2476;-609.0;318.0
220.0;907.0;?;911;896.0;1600.0;-25;151;-30;-607.0;373.0
44.0;902.0;868.0;721;891.0;1504.0;-26;146;315;-612.0;427.0
?;888.0;868.0;747;885.0;1414.0;-26;?;338;-626.0;478.0
-76.0;872.0;869.0;879;880.0;1345.0;-25;101;182;-644.0;520.0
167.0;858.0;?;730;871.0;873.0;-26;114;449;-660.0;546.0
141.0;849.0;863.0;840;861.0;?;-26;105;214;-679.0;624.0
165.0;841.0;858.0;?;852.0;736.0;-26;117;288;-695.0;666.0
288.0;831.0;854.0;?;848.0;676.0;-26;122;234;-704.0;726.0
245.0;816.0;849.0;798;838.0;699.0;?;?;211;-717.0;772.0
277.0;802.0;840.0;797;828.0;749.0;-26;154;259;-725.0;790.0
294.0;784.0;823.0;?;815.0;786.0;-26;149;239;-735.0;772.0
330.0;756.0;811.0;810;803.0;864.0;-26;178;218;-744.0;754.0
331.0;733.0;802.0;806;792.0;852.0;-26;161;213;-755.0;634.0
?;706.0;787.0;?;783.0;803.0;?;179;218;-759.0;681.0
346.0;695.0;775.0;822;775.0;777.0;-26;205;258;-750.0;612.0
346.0;691.0;763.0;830;765.0;826.0;-26;-61;248;-725.0;470.0
365.0;694.0;753.0;892;757.0;984.0;-28;-208;?;-699.0;294.0
336.0;696.0;743.0;906;751.0;1214.0;-29;-135;309;-672.0;294.0
330.0;692.0;735.0;730;742.0;1396.0;-33;-166;295;-651.0;309.0
303.0;692.0;727.0;921;733.0;?;-41;-168;?;-628.0;?
215.0;685.0;717.0;1096;724.0;1434.0;-51;-166;195;-607.0;?
168.0;676.0;708.0;705;714.0;773.0;-69;-175;18;?;136.0
-82.0;671.0;701.0;?;703.0;799.0;-78;-168;120;-592.0;50.0
-288.0;662.0;691.0;?;696.0;1306.0;-73;-175;-73;-586.0;-1.0
-77.0;652.0;678.0;1032;686.0;1326.0;?;-173;177;-580.0;-37.0
-85.0;641.0;668.0;2575;675.0;1047.0;?;-173;816;-576.0;-156.0
-22.0;635.0;655.0;1205;664.0;734.0;-86;-173;119;-574.0;?
88.0;631.0;644.0;499;658.0;841.0;-85;-173;?;-564.0;-252.0
?;623.0;632.0;942;647.0;?;-86;-174;-24;-561.0;-315.0
156.0;617.0;618.0;715;638.0;997.0;-84;-173;-100;-555.0;-344.0
260.0;608.0;607.0;?;626.0;1042.0;-73;?;-261;-549.0;-348.0
265.0;603.0;596.0;1343;615.0;919.0;-59;-173;-255;-535.0;-468.0
295.0;602.0;584.0;1679;606.0;796.0;-45;-171;327;-519.0;-561.0
248.0;596.0;576.0;878;595.0;787.0;-33;-177;279;?;-656.0
?;591.0;568.0;465;583.0;1065.0;-28;-167;841;-502.0;-546.0
235.0;?;561.0;-1892;572.0;1305.0;-21;-180;-358;-491.0;?
283.0;584.0;551.0;-4634;?;1336.0;?;-168;-1169;-484.0;-298.0
301.0;584.0;541.0;-1622;551.0;?;-25;-167;?;-479.0;-214.0
328.0;586.0;532.0;1849;541.0;1362.0;-33;-204;-606;?;-146.0
?;?;524.0;1640;528.0;1078.0;-36;-35;666;-468.0;1.0
252.0;584.0;515.0;?;516.0;1376.0;-39;79;1751;-477.0;?
192.0;?;504.0;792;502.0;1633.0;-39;20;-3;-486.0;33.0
213.0;560.0;493.0;?;?;1435.0;-39;61;395;?;20.0
152.0;545.0;477.0;816;473.0;1169.0;-40;77;355;-507.0;-8.0
111.0;534.0;458.0;805;461.0;1091.0;?;75;121;-516.0;4.0
104.0;519.0;440.0;793;452.0;1063.0;-40;121;355;-522.0;132.0
196.0;507.0;424.0;812;440.0;987.0;-40;104;209;-528.0;152.0
253.0;495.0;413.0;783;430.0;?;?;181;272;-529.0;208.0
297.0;478.0;414.0;792;427.0;861.0;-40;154;241;-537.0;161.0
349.0;460.0;?;795;429.0;781.0;-41;-143;234;-546.0;?
352.0;440.0;429.0;752;433.0;790.0;-41;-202;285;-553.0;160.0
355.0;424.0;443.0;844;445.0;821.0;-42;-141;252;-560.0;118.0
394.0;?;463.0;780;459.0;1024.0;-42;-172;?;-566.0;32.0
454.0;403.0;482.0;816;475.0;1192.0;-42;?;238;-570.0;92.0
460.0;396.0;498.0;723;494.0;1399.0;-48;-160;125;-574.0;?
415.0;389.0;?;?;511.0;?;-60;-169;-11;?;-183.0
311.0;375.0;524.0;1240;531.0;1452.0;-69;-167;-307;-595.0;-219.0
138.0;367.0;535.0;?;549.0;1022.0;-78;-174;-116;?;-290.0
-73.0;358.0;532.0;2386;561.0;1338.0;-76;-175;-357;-622.0;-367.0
39.0;357.0;517.0;3140;571.0;1486.0;-69;-176;-697;-630.0;-422.0
178.0;353.0;486.0;1206;575.0;1208.0;-71;-176;17;-636.0;-453.0
?;?;464.0;860;581.0;969.0;?;-176;?;-641.0;-436.0
241.0;348.0;439.0;723;592.0;892.0;-86;-176;-503;-644.0;-450.0
256.0;349.0;416.0;245;596.0;905.0;?;-176;-456;?;?
154.0;?;?;850;598.0;927.0;-73;-176;-367;-645.0;-423.0
232.0;349.0;392.0;730;599.0;?;-61;-176;-240;-649.0;-416.0
243.0;353.0;391.0;1153;598.0;830.0;-52;-176;-323;-647.0;-496.0
192.0;360.0;?;1496;594.0;848.0;-39;-176;?;-644.0;-558.0
219.0;365.0;397.0;663;592.0;874.0;-24;-173;48;-640.0;-617.0
173.0;373.0;?;1501;587.0;887.0;-16;-179;203;-640.0;-495.0
218.0;381.0;442.0;-2125;585.0;?;-9;?;621;-637.0;-503.0
266.0;385.0;454.0;-1919;?;1181.0;-3;?;454;-640.0;-394.0
377.0;385.0;454.0;?;567.0;1109.0;?;-175;-520;-646.0;-163.0
366.0;384.0;463.0;-189;566.0;1273.0;-11;-161;?;-651.0;-40.0
390.0;378.0;473.0;415;565.0;?;-19;-202;-3316;-658.0;37.0
299.0;374.0;485.0;2995;?;1105.0;-26;-91;-3709;-667.0;?
76.0;371.0;498.0;226;561.0;1459.0;?;48;-607;-673.0;76.0
68.0;363.0;512.0;978;564.0;1595.0;-27;?;175;?;131.0
80.0;?;525.0;857;565.0;1459.0;-27;36;316;-682.0;157.0
62.0;343.0;536.0;591;569.0;1187.0;-27;63;315;?;131.0
-2.0;334.0;542.0;965;566.0;1156.0;-27;45;153;-693.0;127.0
7.0;326.0;?;689;?;1266.0;-27;107;294;-694.0;104.0
67.0;322.0;555.0;851;576.0;1228.0;-27;117;201;-699.0;123.0
135.0;?;556.0;798;582.0;1181.0;-27;171;201;-701.0;92.0
211.0;314.0;557.0;798;588.0;1047.0;-28;190;234;-703.0;90.0
210.0;309.0;?;791;591.0;901.0;?;-98;227;-704.0;43.0
292.0;?;536.0;775;592.0;761.0;-28;-215;261;-704.0;82.0
345.0;310.0;525.0;788;590.0;684.0;-28;-147;194;-698.0;93.0
309.0;314.0;510.0;797;587.0;866.0;-29;-177;264;?;85.0
431.0;319.0;499.0;765;580.0;1008.0;-30;-157;303;-686.0;-33.0
466.0;327.0;?;800;567.0;1159.0;-33;-159;230;-681.0;-147.0
401.0;327.0;465.0;823;558.0;1408.0;-38;-173;335;-678.0;?
402.0;322.0;451.0;729;548.0;1923.0;-45;-167;-64;-676.0;-36.0
354.0;321.0;418.0;1149;?;?;-57;-174;42;-666.0;-65.0
-27.0;321.0;370.0;1462;505.0;1210.0;-74;-173;567;-655.0;?
-214.0;316.0;294.0;1769;479.0;1374.0;-85;-175;320;?;-271.0
-163.0;317.0;217.0;2027;465.0;1410.0;-88;?;173;-631.0;-229.0
-132.0;320.0;151.0;904;?;1200.0;-87;-175;-16;-624.0;-197.0
0.0;323.0;80.0;609;441.0;977.0;-83;-175;-159;-618.0;-179.0
83.0;331.0;23.0;865;426.0;926.0;-78;-175;42;-612.0;-174.0
137.0;338.0;?;674;417.0;917.0;-69;-174;84;-609.0;-184.0
214.0;347.0;-50.0;786;414.0;925.0;-61;-175;168;-603.0;-167.0
308.0;358.0;-68.0;890;407.0;867.0;-54;-176;433;-594.0;-228.0
369.0;364.0;-57.0;1550;411.0;774.0;-41;?;404;-589.0;-282.0
357.0;370.0;-30.0;1276;422.0;801.0;-33;-181;285;-586.0;-301.0
321.0;375.0;35.0;1389;447.0;880.0;-25;-167;966;-581.0;-306.0
311.0;?;100.0;?;464.0;999.0;-13;-181;1295;-577.0;-165.0
?;377.0;148.0;-3943;474.0;1045.0;-8;-174;414;-579.0;-110.0
340.0;370.0;204.0;1177;496.0;1043.0;-10;-157;142;-595.0;-11.0
?;356.0;?;2552;?;1155.0;-19;-215;483;-623.0;191.0
215.0;343.0;294.0;837;543.0;1286.0;?;6;58;-660.0;292.0
156.0;324.0;329.0;1248;566.0;1376.0;-26;208;-51;-691.0;297.0
?;303.0;357.0;597;582.0;1613.0;-28;123;347;-722.0;369.0
114.0;280.0;391.0;804;599.0;1498.0;?;120;268;-747.0;348.0
99.0;252.0;?;880;610.0;1277.0;-28;127;283;?;334.0
68.0;220.0;456.0;704;?;1205.0;?;138;325;-787.0;306.0
33.0;183.0;479.0;848;619.0;1205.0;-28;127;251;-797.0;357.0
?;144.0;497.0;751;623.0;?;-28;189;293;-800.0;324.0
-1.0;108.0;509.0;790;623.0;1194.0;-28;135;267;-795.0;310.0
-16.0;70.0;512.0;786;622.0;1034.0;-28;-160;272;-788.0;274.0
-24.0;33.0;508.0;798;617.0;?;?;-193;277;-775.0;276.0
-34.0;0.0;502.0;799;613.0;1024.0;-28;-150;261;-763.0;177.0
17.0;-31.0;?;787;610.0;1074.0;-28;-188;268;-756.0;229.0
-1.0;-60.0;481.0;791;601.0;1090.0;-28;-166;268;?;242.0
69.0;-82.0;463.0;785;594.0;1050.0;?;-177;266;-742.0;99.0
147.0;-102.0;432.0;779;578.0;942.0;-29;-175;278;-733.0;36.0
?;?;408.0;777;571.0;859.0;-29;-172;278;-732.0;-60.0
?;-114.0;390.0;773;566.0;909.0;-29;-176;261;-736.0;-130.0
?;-122.0;354.0;772;553.0;1118.0;-29;-173;262;?;-128.0
242.0;-128.0;315.0;769;547.0;?;-29;-175;259;-723.0;-124.0
217.0;-134.0;262.0;785;540.0;1412.0;-29;-174;272;-720.0;-131.0
139.0;-137.0;221.0;785;544.0;1376.0;-29;-174;272;-720.0;-155.0
35.0;-139.0;189.0;765;551.0;1189.0;-29;-174;260;-719.0;-157.0
-40.0;-138.0;?;813;555.0;1124.0;-29;?;354;-714.0;-106.0
-16.0;-134.0;129.0;837;558.0;1073.0;?;-173;391;?;-61.0
34.0;-121.0;?;886;565.0;1077.0;-30;-173;?;-717.0;-44.0
95.0;-95.0;123.0;854;571.0;1033.0;-29;-173;399;-718.0;-114.0
188.0;-70.0;135.0;664;573.0;894.0;-29;-173;157;?;-212.0
214.0;-44.0;163.0;688;577.0;?;-29;?;169;-701.0;-304.0
?;-21.0;194.0;719;580.0;973.0;-29;?;?;-692.0;-239.0
169.0;1.0;?;610;589.0;1063.0;-28;-173;284;-685.0;-197.0
127.0;18.0;282.0;640;596.0;1099.0;-28;-173;446;-677.0;-198.0
120.0;?;308.0;?;601.0;1045.0;-28;?;512;-680.0;-144.0
162.0;31.0;352.0;624;604.0;1041.0;-28;-173;435;-694.0;-162.0
194.0;26.0;396.0;671;605.0;1032.0;-28;-173;352;-705.0;-157.0
190.0;2.0;445.0;727;608.0;1039.0;-29;?;357;-719.0;-116.0
176.0;-30.0;471.0;721;611.0;1067.0;-29;-173;391;-737.0;-131.0
?;-51.0;487.0;751;612.0;1018.0;-30;?;444;-760.0;?
186.0;-100.0;494.0;850;617.0;966.0;-31;-173;?;-771.0;-65.0
212.0;-182.0;493.0;?;622.0;962.0;-31;-173;622;-755.0;-19.0
227.0;-249.0;477.0;735;628.0;989.0;-31;-173;251;-745.0;-43.0
185.0;-304.0;471.0;535;630.0;1052.0;-31;-173;-253;-751.0;?
164.0;-336.0;469.0;766;633.0;1134.0;-32;-173;355;-774.0;148.0
137.0;-346.0;460.0;?;628.0;?;-33;-173;696;-793.0;226.0
130.0;-357.0;451.0;995;623.0;1281.0;-32;-173;-279;-796.0;303.0
151.0;-337.0;430.0;1001;612.0;?;-32;-173;-419;-810.0;308.0
203.0;-312.0;407.0;?;606.0;1119.0;-29;-173;197;-812.0;247.0
322.0;-296.0;389.0;786;?;?;-27;-173;343;-794.0;214.0
430.0;?;363.0;832;590.0;743.0;-28;-173;291;-778.0;191.0
538.0;-251.0;337.0;798;581.0;780.0;-28;-173;274;-769.0;226.0
604.0;-219.0;316.0;799;570.0;943.0;?;-173;273;?;294.0
640.0;-201.0;296.0;805;559.0;1172.0;-28;-174;272;-758.0;311.0
598.0;-205.0;?;?;546.0;1385.0;-28;?;277;?;326.0
451.0;?;?;810;528.0;1445.0;-28;-174;263;-769.0;298.0
253.0;-250.0;267.0;?;506.0;?;-28;-175;242;-771.0;292.0
186.0;-281.0;261.0;780;483.0;1099.0;-28;-175;247;-775.0;272.0
122.0;-306.0;251.0;794;466.0;1041.0;-28;-175;260;-777.0;306.0
169.0;?;?;793;453.0;1101.0;-28;-175;258;-786.0;244.0
?;-311.0;226.0;799;444.0;?;-28;-175;255;-793.0;109.0
270.0;-320.0;214.0;812;441.0;1186.0;?;-177;244;-774.0;-6.0
306.0;-327.0;201.0;806;?;1128.0;-28;?;241;-771.0;?
261.0;-335.0;201.0;809;?;?;-28;-178;252;?;27.0
239.0;?;?;806;469.0;1156.0;-28;-179;256;-764.0;?
190.0;-346.0;220.0;796;?;1175.0;-28;-179;264;-760.0;62.0
144.0;-345.0;247.0;803;480.0;1199.0;-28;?;260;-742.0;-5.0
153.0;-342.0;292.0;809;484.0;1199.0;-28;-179;?;-726.0;-40.0
171.0;-337.0;333.0;804;480.0;1126.0;-28;-178;257;-698.0;-56.0
147.0;-329.0;356.0;803;?;1057.0;-28;-179;250;-675.0;-109.0
224.0;-321.0;384.0;803;478.0;1006.0;?;-179;250;-662.0;?
?;-305.0;?;801;481.0;1009.0;-28;-178;264;-651.0;-107.0
237.0;-288.0;406.0;805;486.0;1006.0;-28;-177;266;-639.0;-83.0
204.0;-264.0;400.0;809;489.0;1033.0;-28;-176;257;-603.0;-35.0
178.0;-239.0;?;807;494.0;1039.0;-28;-174;261;-560.0;?
135.0;-212.0;384.0;807;495.0;1002.0;-28;-173;267;-536.0;-48.0
109.0;-164.0;373.0;?;493.0;933.0;-28;-173;267;-518.0;-96.0
113.0;-107.0;350.0;804;486.0;930.0;-28;-169;269;-485.0;-192.0
171.0;-58.0;331.0;805;480.0;929.0;-28;-164;267;-429.0;-252.0
186.0;-15.0;318.0;806;480.0;946.0;-28;-163;264;?;-243.0
188.0;39.0;?;807;?;981.0;?;-162;265;-337.0;-272.0
220.0;90.0;?;809;464.0;1004.0;-28;-154;265;-288.0;-236.0
261.0;120.0;207.0;805;451.0;1012.0;?;-150;270;-229.0;-278.0
?;142.0;173.0;807;439.0;1015.0;-28;-148;271;-185.0;-274.0
223.0;162.0;151.0;808;432.0;1062.0;-28;-147;269;-143.0;-321.0
239.0;?;133.0;805;413.0;1098.0;-28;-146;266;-107.0;-278.0
251.0;171.0;121.0;807;?;1105.0;-28;-146;268;-90.0;-239.0
228.0;178.0;117.0;807;376.0;1057.0;-28;-147;273;-76.0;-301.0
173.0;188.0;112.0;803;?;1005.0;-28;-147;271;-35.0;?
162.0;193.0;105.0;799;348.0;1029.0;?;-147;276;13.0;-257.0
184.0;195.0;96.0;798;341.0;1027.0;-28;-147;284;39.0;-256.0
197.0;203.0;83.0;799;?;?;-28;-147;276;63.0;-199.0
216.0;206.0;69.0;802;344.0;969.0;-28;?;271;95.0;-115.0
220.0;209.0;63.0;803;?;?;-28;-147;271;119.0;-118.0
?;210.0;52.0;?;346.0;978.0;-28;-148;270;133.0;-56.0
?;210.0;53.0;797;348.0;926.0;-28;-148;277;146.0;-1.0
186.0;205.0;60.0;794;351.0;?;-28;-148;277;163.0;34.0
180.0;201.0;77.0;?;361.0;938.0;-28;-149;?;180.0;64.0
213.0;190.0;93.0;?;364.0;950.0;-28;-150;270;188.0;137.0
214.0;170.0;106.0;799;367.0;948.0;-28;-152;268;?;147.0
255.0;164.0;128.0;797;373.0;922.0;-28;-154;288;198.0;150.0
228.0;161.0;149.0;792;378.0;916.0;-28;-156;267;204.0;141.0
?;162.0;169.0;?;384.0;918.0;-28;-157;279;201.0;111.0
167.0;164.0;183.0;804;391.0;1000.0;-28;-155;296;203.0;150.0
?;172.0;192.0;796;398.0;1072.0;-28;-151;265;208.0;126.0
79.0;177.0;199.0;793;406.0;?;-28;-148;277;219.0;36.0
85.0;176.0;205.0;793;412.0;1080.0;-28;-150;281;?;-11.0
94.0;180.0;206.0;798;416.0;1048.0;-28;-156;273;228.0;-28.0
86.0;179.0;211.0;790;417.0;1043.0;?;-163;276;?;?
74.0;176.0;216.0;793;421.0;1073.0;?;-168;278;222.0;-11.0
71.0;172.0;215.0;818;422.0;?;-28;-170;273;?;64.0
64.0;165.0;216.0;803;423.0;1068.0;-28;-170;260;209.0;4.0
72.0;151.0;214.0;?;422.0;1040.0;-28;-174;255;207.0;39.0
?;134.0;215.0;741;425.0;1033.0;-28;-176;239;206.0;8.0
113.0;109.0;216.0;762;425.0;1021.0;-28;-176;267;212.0;17.0
81.0;88.0;216.0;809;427.0;1053.0;-28;-177;250;?;75.0
-2.0;75.0;217.0;801;430.0;1091.0;-28;-177;263;233.0;?
-24.0;62.0;216.0;758;427.0;?;?;-175;328;238.0;109.0
-1.0;49.0;214.0;789;?;1059.0;-29;-171;270;222.0;?
104.0;43.0;212.0;814;422.0;1043.0;-28;-165;346;?;78.0
136.0;36.0;208.0;805;417.0;?;-29;-157;?;192.0;75.0
155.0;33.0;203.0;?;?;1049.0;-29;-150;239;180.0;21.0
164.0;30.0;192.0;759;410.0;1132.0;-29;-152;298;161.0;-52.0
167.0;33.0;184.0;826;404.0;1278.0;-29;-162;294;157.0;-79.0
118.0;39.0;171.0;982;400.0;1330.0;?;-172;360;155.0;?
145.0;43.0;163.0;956;397.0;1170.0;-28;-174;498;150.0;-109.0
43.0;47.0;151.0;1040;392.0;1019.0;-27;-175;318;147.0;-116.0
173.0;54.0;142.0;835;386.0;1065.0;-24;-177;221;?;-101.0
?;?;136.0;186;383.0;1143.0;-24;-176;379;132.0;-86.0
184.0;89.0;131.0;?;377.0;1026.0;-24;-176;?;112.0;25.0
188.0;121.0;122.0;448;?;?;-24;-177;313;91.0;84.0
163.0;150.0;111.0;381;373.0;1207.0;-24;-177;431;70.0;131.0
92.0;172.0;?;195;377.0;1253.0;-24;-176;449;?;?
156.0;188.0;?;304;385.0;1109.0;-25;-178;461;?;33.0
218.0;196.0;90.0;575;398.0;996.0;-25;-177;?;-28.0;2.0
154.0;203.0;98.0;621;411.0;?;-25;-175;439;-75.0;?
145.0;212.0;115.0;?;428.0;883.0;-25;-182;393;-130.0;-132.0
66.0;224.0;145.0;613;446.0;877.0;-25;-167;463;-203.0;-146.0
123.0;238.0;179.0;623;468.0;1041.0;-26;-188;335;-290.0;-112.0
245.0;271.0;?;646;487.0;1174.0;-27;-169;239;-384.0;63.0
61.0;317.0;234.0;688;503.0;1113.0;-27;-176;244;-465.0;-12.0
?;350.0;?;810;520.0;867.0;-29;-212;?;-526.0;113.0
91.0;372.0;310.0;808;543.0;903.0;-30;54;427;-571.0;113.0
85.0;?;352.0;874;558.0;1120.0;-30;227;370;-588.0;219.0
158.0;395.0;382.0;779;568.0;1321.0;-30;159;601;-603.0;306.0
129.0;?;421.0;846;578.0;1326.0;-30;185;364;?;325.0
92.0;?;454.0;361;587.0;1214.0;-29;180;411;-661.0;393.0
142.0;?;485.0;?;590.0;1146.0;-29;172;-175;-695.0;446.0
160.0;406.0;510.0;662;590.0;?;-31;180;-4184;-723.0;548.0
137.0;397.0;?;544;589.0;1232.0;-35;170;-990;-746.0;629.0
171.0;394.0;545.0;180;589.0;1240.0;-36;174;4111;-762.0;701.0
135.0;391.0;561.0;1343;?;1042.0;-36;171;1355;?;721.0
88.0;389.0;567.0;891;?;939.0;?;169;367;-775.0;744.0
20.0;388.0;?;689;562.0;?;-38;166;497;-778.0;765.0
42.0;380.0;576.0;917;?;1139.0;-38;157;?;-777.0;789.0
95.0;366.0;568.0;?;532.0;1128.0;-38;168;495;?;774.0
?;352.0;554.0;841;509.0;969.0;-38;162;173;-761.0;805.0
161.0;334.0;534.0;794;487.0;905.0;-38;177;258;-746.0;788.0
146.0;?;516.0;793;?;1009.0;-38;179;259;-726.0;718.0
237.0;310.0;497.0;809;435.0;1068.0;-38;155;233;-708.0;690.0
233.0;303.0;472.0;798;405.0;1108.0;-38;222;?;-676.0;618.0
238.0;297.0;448.0;803;379.0;1068.0;-38;43;258;-645.0;522.0
283.0;297.0;424.0;833;349.0;1061.0;-38;?;212;-606.0;471.0
305.0;295.0;?;856;326.0;1120.0;?;?;211;-580.0;437.0
?;290.0;393.0;821;307.0;1078.0;-38;-164;300;-553.0;383.0
350.0;295.0;384.0;819;?;1068.0;-38;?;?;-522.0;392.0
360.0;299.0;387.0;753;295.0;1034.0;-38;?;232;-487.0;402.0
424.0;306.0;391.0;757;296.0;1085.0;-39;-174;271;-446.0;442.0
426.0;315.0;410.0;852;304.0;1057.0;?;-161;293;-398.0;?
392.0;325.0;440.0;782;318.0;1021.0;-40;?;414;?;518.0
425.0;338.0;467.0;781;336.0;1025.0;-43;?;281;-305.0;563.0
437.0;349.0;492.0;846;350.0;1256.0;-41;-171;284;-268.0;535.0
429.0;364.0;513.0;761;368.0;1481.0;-53;-174;185;-235.0;525.0
310.0;373.0;540.0;1129;383.0;1338.0;-71;-173;331;-207.0;501.0
124.0;381.0;568.0;1141;?;923.0;-77;-176;334;-180.0;396.0
-156.0;387.0;590.0;1162;398.0;940.0;-78;-178;249;-156.0;264.0
-194.0;394.0;611.0;?;400.0;?;-74;-178;774;-131.0;233.0
-249.0;397.0;634.0;1095;400.0;1091.0;-74;-178;291;?;?
-115.0;406.0;651.0;418;397.0;879.0;-78;-178;?;-85.0;?
20.0;414.0;664.0;768;394.0;843.0;-81;-178;-40;-64.0;?
54.0;419.0;672.0;590;?;887.0;-83;-178;-175;-47.0;?
124.0;420.0;672.0;642;382.0;966.0;-83;?;?;-32.0;-87.0
197.0;420.0;?;790;366.0;?;-78;-178;?;?;-143.0
192.0;422.0;657.0;786;349.0;1010.0;-64;-177;271;15.0;-221.0
?;?;?;1384;331.0;983.0;-50;-180;357;38.0;-284.0
199.0;421.0;616.0;1568;309.0;997.0;-42;-174;247;50.0;-319.0
191.0;423.0;578.0;1973;283.0;1002.0;-33;-180;892;62.0;-364.0
209.0;426.0;537.0;20;251.0;1070.0;-21;-178;1150;84.0;-360.0
250.0;431.0;495.0;-3520;227.0;1121.0;-13;-170;-111;117.0;-277.0
228.0;442.0;452.0;-31;205.0;1156.0;-16;-191;-180;147.0;-91.0
?;459.0;420.0;3388;?;1133.0;-15;-149;446;180.0;100.0
241.0;476.0;385.0;1641;159.0;1263.0;?;-206;61;216.0;160.0
360.0;499.0;356.0;?;140.0;1203.0;-32;-136;470;249.0;177.0
271.0;515.0;329.0;1190;117.0;1060.0;?;145;1256;273.0;216.0
?;530.0;300.0;1082;94.0;1207.0;-31;97;?;293.0;187.0
?;546.0;?;1274;78.0;1384.0;-32;16;1385;314.0;182.0
53.0;562.0;?;967;64.0;1492.0;?;62;864;324.0;?
35.0;576.0;214.0;781;56.0;1496.0;-37;63;113;331.0;252.0
45.0;589.0;189.0;805;48.0;?;-36;86;275;336.0;288.0
13.0;602.0;164.0;801;40.0;1461.0;-36;102;?;346.0;271.0
95.0;610.0;148.0;797;33.0;1319.0;-36;144;227;351.0;252.0
?;616.0;134.0;815;28.0;1199.0;-36;126;295;357.0;237.0
202.0;617.0;131.0;785;26.0;1068.0;-36;191;251;359.0;229.0
168.0;617.0;?;810;25.0;971.0;-36;97;253;364.0;228.0
272.0;620.0;150.0;?;32.0;811.0;-37;-191;253;372.0;297.0
269.0;617.0;171.0;790;48.0;652.0;-37;-189;269;379.0;285.0
279.0;611.0;196.0;?;73.0;750.0;-38;-160;245;380.0;118.0
309.0;603.0;224.0;791;100.0;903.0;-41;-178;282;376.0;68.0
?;600.0;260.0;832;131.0;1111.0;-41;-151;?;?;-74.0
?;602.0;309.0;817;168.0;1279.0;?;?;147;378.0;-132.0
427.0;608.0;368.0;?;202.0;1493.0;-61;-167;32;370.0;-130.0
356.0;612.0;?;834;238.0;?;-70;-166;-114;354.0;-172.0
195.0;616.0;491.0;869;259.0;1296.0;?;-169;-162;340.0;-192.0
-203.0;619.0;553.0;1100;282.0;1441.0;-76;-166;38;332.0;-251.0
-215.0;619.0;609.0;2149;300.0;1508.0;-81;-168;508;327.0;-233.0
?;624.0;649.0;1911;306.0;1293.0;?;-168;?;325.0;-212.0
-116.0;626.0;674.0;647;310.0;1098.0;-75;-171;-100;321.0;?
9.0;627.0;688.0;822;309.0;938.0;-75;-171;-41;322.0;-195.0
125.0;625.0;692.0;749;312.0;964.0;-69;-170;451;321.0;-183.0
51.0;625.0;694.0;566;312.0;923.0;-70;-171;489;315.0;-106.0
152.0;621.0;697.0;603;311.0;924.0;?;-170;603;312.0;-146.0
303.0;622.0;695.0;965;311.0;999.0;-47;-172;?;316.0;-212.0
277.0;625.0;697.0;1552;309.0;1019.0;-38;-170;676;325.0;-239.0
221.0;627.0;693.0;1452;301.0;?;-27;-168;1143;335.0;?
?;626.0;669.0;415;292.0;906.0;-19;-176;1040;340.0;-228.0
191.0;622.0;639.0;-3065;286.0;998.0;-12;-159;646;341.0;-168.0
166.0;627.0;608.0;-1538;274.0;1086.0;-7;-181;-207;?;-55.0
132.0;?;579.0;?;266.0;1120.0;-12;-159;1354;363.0;132.0
156.0;637.0;?;1222;?;1285.0;-17;?;2537;387.0;331.0
?;642.0;507.0;686;207.0;?;-24;-204;-859;409.0;?
194.0;648.0;477.0;?;?;1052.0;-26;62;?;428.0;335.0
27.0;655.0;446.0;572;153.0;1119.0;-26;175;885;441.0;?
102.0;660.0;412.0;894;127.0;1379.0;-27;62;63;450.0;386.0
?;666.0;382.0;788;112.0;1430.0;-27;94;438;455.0;356.0
85.0;?;349.0;793;101.0;1299.0;-27;100;259;455.0;367.0
