InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
16.0;129.0;31.0;?;-136.0;-22.0;-182.0;23.0;559.0;948.0
-9.0;168.0;-13.0;-43.0;?;0.0;-182.0;-11.0;566.0;1068.0
-23.0;194.0;29.0;-37.0;-231.0;7.0;-182.0;-1.0;567.0;2052.0
-142.0;283.0;96.0;-15.0;-501.0;0.0;?;27.0;575.0;1000.0
-223.0;300.0;159.0;9.0;-796.0;111.0;?;25.0;560.0;?
-363.0;362.0;208.0;69.0;-1202.0;338.0;-183.0;-9.0;585.0;808.0
-605.0;357.0;243.0;122.0;-1712.0;728.0;-184.0;-19.0;567.0;1006.0
-863.0;426.0;162.0;126.0;-2307.0;1200.0;-185.0;25.0;593.0;1003.0
-1037.0;488.0;38.0;46.0;-2513.0;1645.0;-188.0;31.0;596.0;993.0
-964.0;481.0;-87.0;-35.0;?;2254.0;-188.0;34.0;572.0;835.0
-975.0;588.0;-268.0;-53.0;-2251.0;2485.0;-190.0;14.0;584.0;823.0
-545.0;?;-224.0;-83.0;-1748.0;2453.0;?;31.0;581.0;824.0
-291.0;772.0;-318.0;33.0;-1036.0;2100.0;-195.0;76.0;571.0;881.0
-33.0;?;86.0;47.0;-184.0;1801.0;-202.0;95.0;570.0;871.0
179.0;-374.0;54.0;?;465.0;1283.0;-208.0;107.0;575.0;888.0
357.0;-14.0;-120.0;95.0;751.0;?;-210.0;?;567.0;917.0
271.0;103.0;131.0;-27.0;?;354.0;-213.0;23.0;585.0;903.0
193.0;-52.0;369.0;126.0;779.0;391.0;-216.0;9.0;560.0;885.0
53.0;-10.0;407.0;152.0;315.0;?;-221.0;146.0;576.0;905.0
25.0;-12.0;304.0;170.0;128.0;98.0;-224.0;72.0;587.0;861.0
63.0;17.0;328.0;?;12.0;137.0;-227.0;-29.0;587.0;838.0
131.0;3.0;306.0;189.0;-31.0;137.0;-227.0;46.0;584.0;858.0
73.0;-53.0;235.0;168.0;-64.0;?;-228.0;2.0;564.0;876.0
16.0;-34.0;?;156.0;-77.0;292.0;-227.0;-103.0;590.0;852.0
?;-16.0;240.0;183.0;-54.0;291.0;?;-40.0;577.0;851.0
?;?;222.0;187.0;-23.0;305.0;-227.0;-144.0;537.0;868.0
3.0;18.0;221.0;181.0;29.0;200.0;-222.0;-61.0;582.0;850.0
-8.0;44.0;243.0;173.0;34.0;137.0;-222.0;-19.0;?;870.0
-11.0;57.0;232.0;188.0;14.0;?;-221.0;-5.0;?;865.0
-29.0;75.0;233.0;180.0;20.0;?;-220.0;-46.0;578.0;862.0
-1.0;32.0;233.0;?;-7.0;32.0;?;-10.0;?;?
-8.0;57.0;?;187.0;-2.0;36.0;-216.0;-10.0;535.0;873.0
2.0;?;221.0;183.0;8.0;28.0;-217.0;24.0;572.0;838.0
?;19.0;212.0;186.0;16.0;66.0;-217.0;20.0;560.0;879.0
15.0;44.0;224.0;179.0;4.0;25.0;-216.0;18.0;566.0;862.0
9.0;41.0;221.0;181.0;31.0;36.0;-218.0;?;567.0;856.0
7.0;55.0;225.0;184.0;?;32.0;?;43.0;556.0;828.0
10.0;49.0;222.0;184.0;11.0;48.0;-220.0;?;549.0;840.0
11.0;31.0;217.0;181.0;8.0;80.0;-219.0;23.0;567.0;845.0
19.0;20.0;218.0;181.0;-12.0;60.0;-220.0;?;556.0;836.0
0.0;36.0;221.0;177.0;17.0;78.0;-222.0;29.0;573.0;843.0
-4.0;24.0;210.0;178.0;23.0;32.0;-223.0;-27.0;573.0;874.0
15.0;27.0;204.0;175.0;?;62.0;-221.0;-4.0;564.0;870.0
23.0;20.0;232.0;175.0;-6.0;57.0;-221.0;29.0;581.0;852.0
?;55.0;212.0;174.0;-26.0;86.0;-223.0;-13.0;592.0;864.0
10.0;30.0;194.0;176.0;-16.0;100.0;-220.0;-12.0;527.0;863.0
-8.0;14.0;194.0;?;-5.0;92.0;-222.0;20.0;563.0;877.0
-27.0;17.0;180.0;?;-29.0;52.0;-222.0;-1.0;577.0;850.0
10.0;37.0;179.0;180.0;-3.0;?;-222.0;?;587.0;846.0
-9.0;?;188.0;177.0;8.0;20.0;-218.0;30.0;?;856.0
-15.0;6.0;197.0;179.0;24.0;3.0;-220.0;9.0;594.0;815.0
-27.0;?;192.0;180.0;?;24.0;-218.0;-24.0;567.0;875.0
4.0;18.0;201.0;179.0;51.0;33.0;?;-32.0;548.0;838.0
6.0;6.0;?;?;17.0;20.0;-217.0;33.0;568.0;868.0
16.0;6.0;202.0;178.0;36.0;14.0;-218.0;-19.0;564.0;857.0
-8.0;18.0;192.0;?;24.0;?;-219.0;-25.0;573.0;879.0
4.0;4.0;194.0;?;17.0;48.0;-219.0;-24.0;?;861.0
?;4.0;197.0;?;22.0;34.0;-217.0;-51.0;?;872.0
-17.0;6.0;199.0;182.0;9.0;10.0;-217.0;-16.0;?;854.0
6.0;26.0;201.0;180.0;25.0;18.0;-217.0;-7.0;560.0;836.0
23.0;18.0;197.0;176.0;16.0;?;-215.0;-15.0;587.0;864.0
10.0;?;197.0;176.0;38.0;38.0;-215.0;-15.0;580.0;875.0
?;16.0;199.0;174.0;-35.0;?;-216.0;4.0;573.0;860.0
0.0;-4.0;?;178.0;17.0;28.0;-214.0;1.0;593.0;?
0.0;-15.0;200.0;183.0;30.0;37.0;-213.0;-20.0;582.0;870.0
-12.0;-14.0;199.0;180.0;6.0;66.0;-211.0;-23.0;575.0;883.0
?;-13.0;199.0;180.0;30.0;54.0;-211.0;-20.0;578.0;871.0
-4.0;8.0;197.0;181.0;13.0;58.0;-210.0;-28.0;586.0;866.0
3.0;-36.0;199.0;184.0;16.0;29.0;-210.0;10.0;606.0;876.0
?;14.0;202.0;189.0;29.0;16.0;-208.0;?;588.0;827.0
0.0;24.0;196.0;177.0;?;46.0;-208.0;-33.0;581.0;841.0
19.0;-10.0;202.0;?;14.0;33.0;-210.0;-14.0;575.0;860.0
?;-15.0;204.0;181.0;18.0;32.0;-208.0;-6.0;587.0;878.0
2.0;17.0;203.0;184.0;12.0;32.0;-208.0;-4.0;545.0;858.0
6.0;24.0;?;184.0;31.0;?;-209.0;-1.0;593.0;865.0
15.0;10.0;198.0;181.0;35.0;10.0;-209.0;-26.0;592.0;875.0
-6.0;?;202.0;179.0;25.0;80.0;-208.0;-33.0;?;859.0
15.0;-8.0;201.0;?;14.0;48.0;?;?;575.0;852.0
-5.0;-6.0;201.0;182.0;6.0;15.0;-206.0;13.0;592.0;846.0
-10.0;-9.0;213.0;190.0;-2.0;-14.0;-207.0;-5.0;576.0;878.0
8.0;28.0;191.0;187.0;57.0;20.0;-207.0;4.0;585.0;851.0
0.0;42.0;201.0;173.0;31.0;43.0;-208.0;-4.0;586.0;863.0
-22.0;55.0;202.0;177.0;?;85.0;-207.0;4.0;596.0;?
-24.0;17.0;207.0;180.0;-3.0;51.0;-209.0;22.0;588.0;866.0
-17.0;-13.0;207.0;183.0;-21.0;41.0;-209.0;-8.0;577.0;856.0
8.0;-6.0;199.0;188.0;-7.0;62.0;-208.0;-16.0;578.0;?
4.0;9.0;200.0;186.0;35.0;34.0;-209.0;10.0;588.0;882.0
?;6.0;195.0;186.0;29.0;28.0;-208.0;8.0;586.0;840.0
28.0;-8.0;196.0;182.0;41.0;36.0;-209.0;-14.0;588.0;840.0
8.0;16.0;202.0;187.0;20.0;15.0;?;-9.0;585.0;851.0
10.0;8.0;212.0;190.0;34.0;48.0;-206.0;-26.0;592.0;876.0
6.0;12.0;203.0;187.0;17.0;33.0;-207.0;35.0;590.0;886.0
?;26.0;201.0;181.0;13.0;28.0;-208.0;-32.0;569.0;857.0
7.0;18.0;?;183.0;65.0;12.0;-208.0;14.0;566.0;?
8.0;25.0;193.0;182.0;26.0;34.0;?;12.0;571.0;859.0
10.0;31.0;?;?;40.0;26.0;-209.0;-15.0;586.0;861.0
23.0;68.0;203.0;186.0;32.0;62.0;?;-11.0;573.0;?
21.0;20.0;207.0;?;19.0;22.0;-210.0;31.0;?;847.0
6.0;26.0;196.0;178.0;26.0;-9.0;-210.0;36.0;575.0;857.0
10.0;22.0;195.0;181.0;-10.0;?;-210.0;14.0;568.0;838.0
-14.0;26.0;196.0;180.0;22.0;52.0;-212.0;-15.0;557.0;867.0
19.0;47.0;197.0;184.0;?;66.0;-212.0;-5.0;568.0;868.0
33.0;43.0;197.0;187.0;43.0;-13.0;?;-8.0;575.0;861.0
-10.0;18.0;199.0;182.0;-3.0;49.0;-213.0;23.0;553.0;853.0
8.0;18.0;198.0;180.0;?;28.0;-214.0;29.0;550.0;855.0
?;30.0;197.0;183.0;33.0;58.0;-212.0;0.0;571.0;836.0
6.0;24.0;197.0;181.0;24.0;50.0;-214.0;33.0;555.0;882.0
10.0;6.0;198.0;176.0;37.0;54.0;-213.0;9.0;538.0;834.0
8.0;17.0;204.0;177.0;-8.0;54.0;-214.0;?;576.0;830.0
-4.0;30.0;198.0;181.0;-9.0;50.0;-214.0;20.0;582.0;819.0
-4.0;41.0;201.0;184.0;24.0;52.0;-216.0;-9.0;571.0;?
4.0;26.0;190.0;?;15.0;48.0;-214.0;?;561.0;853.0
17.0;18.0;192.0;179.0;37.0;48.0;-217.0;-3.0;586.0;871.0
15.0;16.0;197.0;?;0.0;32.0;-216.0;30.0;?;896.0
50.0;22.0;198.0;176.0;9.0;?;-217.0;-3.0;552.0;861.0
39.0;20.0;195.0;174.0;21.0;10.0;-216.0;-3.0;577.0;847.0
15.0;12.0;192.0;172.0;12.0;37.0;?;-28.0;577.0;866.0
-2.0;10.0;186.0;175.0;58.0;52.0;-216.0;-20.0;576.0;848.0
-2.0;33.0;192.0;179.0;22.0;22.0;-217.0;0.0;?;854.0
0.0;4.0;192.0;177.0;12.0;32.0;-216.0;11.0;581.0;?
6.0;?;197.0;177.0;10.0;33.0;-217.0;-9.0;559.0;863.0
-4.0;34.0;190.0;177.0;?;32.0;-214.0;3.0;?;847.0
?;?;189.0;179.0;25.0;26.0;-217.0;-22.0;581.0;857.0
-17.0;0.0;191.0;177.0;1.0;27.0;-213.0;-24.0;597.0;862.0
?;-2.0;193.0;175.0;?;34.0;-212.0;25.0;583.0;855.0
15.0;21.0;197.0;177.0;25.0;46.0;?;0.0;?;879.0
26.0;11.0;190.0;183.0;20.0;9.0;-212.0;-7.0;580.0;?
11.0;-25.0;189.0;175.0;13.0;44.0;-213.0;-9.0;565.0;1061.0
31.0;-8.0;193.0;178.0;25.0;?;-216.0;12.0;557.0;1004.0
19.0;11.0;198.0;174.0;27.0;22.0;-216.0;-20.0;?;721.0
4.0;-2.0;198.0;172.0;56.0;42.0;-213.0;-19.0;579.0;841.0
23.0;21.0;194.0;179.0;52.0;40.0;-214.0;-20.0;586.0;?
21.0;?;?;?;19.0;12.0;-213.0;-20.0;559.0;412.0
-4.0;22.0;197.0;169.0;10.0;17.0;-211.0;-1.0;?;333.0
-18.0;18.0;195.0;173.0;23.0;32.0;-212.0;4.0;596.0;287.0
4.0;25.0;196.0;179.0;10.0;17.0;?;-31.0;577.0;367.0
-33.0;-3.0;199.0;174.0;22.0;41.0;-210.0;-11.0;590.0;474.0
-33.0;-11.0;206.0;171.0;20.0;-7.0;-210.0;-29.0;?;597.0
-27.0;20.0;?;168.0;-106.0;-77.0;-210.0;-5.0;?;597.0
-66.0;17.0;?;160.0;?;-296.0;-208.0;-37.0;584.0;564.0
-87.0;-22.0;150.0;157.0;?;-441.0;-205.0;-73.0;559.0;811.0
?;-40.0;74.0;157.0;-380.0;?;-203.0;-34.0;560.0;?
-85.0;?;33.0;178.0;-456.0;-825.0;-199.0;-67.0;581.0;744.0
-18.0;95.0;-66.0;?;-456.0;-819.0;?;-76.0;606.0;847.0
-22.0;75.0;-92.0;138.0;-312.0;-677.0;-194.0;-15.0;574.0;784.0
9.0;62.0;?;108.0;?;-400.0;-192.0;-36.0;603.0;562.0
17.0;84.0;-169.0;85.0;-216.0;?;-192.0;1.0;589.0;?
50.0;42.0;-218.0;87.0;-100.0;174.0;-191.0;-1.0;597.0;917.0
29.0;?;-206.0;93.0;28.0;314.0;-192.0;12.0;568.0;947.0
-25.0;51.0;-96.0;96.0;?;322.0;-194.0;?;597.0;950.0
-33.0;73.0;-17.0;89.0;-141.0;200.0;?;12.0;?;?
-81.0;27.0;-80.0;108.0;-158.0;223.0;-192.0;-15.0;617.0;1026.0
-62.0;5.0;111.0;109.0;-136.0;110.0;-193.0;14.0;596.0;999.0
-79.0;93.0;215.0;112.0;-439.0;-131.0;-194.0;48.0;607.0;944.0
-97.0;?;26.0;?;-365.0;-114.0;-193.0;14.0;596.0;1024.0
-72.0;24.0;223.0;82.0;?;55.0;-193.0;-19.0;610.0;926.0
?;83.0;157.0;88.0;-303.0;55.0;-194.0;-20.0;604.0;936.0
17.0;-12.0;54.0;140.0;11.0;375.0;-195.0;3.0;?;691.0
114.0;-33.0;91.0;83.0;?;492.0;-194.0;-19.0;601.0;385.0
66.0;-10.0;177.0;97.0;441.0;484.0;-194.0;-8.0;590.0;402.0
53.0;-13.0;193.0;117.0;511.0;298.0;-194.0;-13.0;585.0;578.0
36.0;-22.0;275.0;?;489.0;191.0;-195.0;-26.0;589.0;243.0
16.0;-26.0;345.0;129.0;418.0;243.0;-195.0;-5.0;577.0;619.0
56.0;-19.0;382.0;141.0;312.0;198.0;-194.0;-40.0;593.0;645.0
?;17.0;395.0;?;144.0;127.0;-193.0;-28.0;607.0;569.0
12.0;?;336.0;148.0;52.0;?;-192.0;-4.0;607.0;593.0
18.0;53.0;?;142.0;53.0;88.0;-191.0;-9.0;596.0;528.0
-18.0;145.0;79.0;?;?;-8.0;-193.0;30.0;588.0;477.0
?;67.0;?;154.0;?;?;-194.0;?;596.0;526.0
28.0;?;-69.0;?;633.0;-100.0;-197.0;54.0;585.0;?
?;-10.0;-115.0;?;568.0;85.0;-200.0;175.0;588.0;497.0
39.0;9.0;-98.0;149.0;377.0;187.0;-203.0;134.0;586.0;519.0
35.0;36.0;-130.0;134.0;?;334.0;?;31.0;587.0;504.0
7.0;7.0;-258.0;170.0;193.0;458.0;-207.0;195.0;583.0;495.0
-13.0;62.0;-211.0;159.0;218.0;407.0;?;329.0;574.0;513.0
-1.0;140.0;-176.0;147.0;85.0;232.0;-215.0;?;584.0;483.0
-21.0;89.0;-262.0;168.0;30.0;137.0;-215.0;22.0;?;482.0
?;126.0;-222.0;147.0;29.0;7.0;-217.0;76.0;570.0;567.0
-37.0;82.0;-259.0;145.0;-28.0;-96.0;-222.0;-20.0;?;562.0
-25.0;57.0;-290.0;153.0;33.0;-17.0;-222.0;0.0;?;621.0
15.0;32.0;?;149.0;78.0;65.0;-223.0;78.0;567.0;586.0
16.0;41.0;-229.0;155.0;-5.0;97.0;-222.0;-68.0;567.0;574.0
36.0;34.0;-273.0;155.0;38.0;139.0;-222.0;-57.0;567.0;560.0
2.0;26.0;-264.0;150.0;1.0;115.0;-222.0;-105.0;578.0;514.0
-10.0;18.0;?;154.0;18.0;102.0;-223.0;-150.0;585.0;542.0
2.0;41.0;-300.0;?;115.0;89.0;-224.0;-86.0;579.0;606.0
-10.0;?;-271.0;193.0;147.0;87.0;-224.0;8.0;602.0;553.0
-8.0;?;-277.0;165.0;182.0;171.0;-224.0;-47.0;586.0;522.0
20.0;17.0;-247.0;162.0;222.0;200.0;-225.0;-41.0;565.0;531.0
41.0;34.0;-233.0;156.0;183.0;211.0;-224.0;-64.0;582.0;578.0
2.0;-4.0;-234.0;165.0;179.0;?;-223.0;-7.0;569.0;664.0
-29.0;28.0;-195.0;162.0;101.0;127.0;-223.0;-27.0;600.0;577.0
23.0;33.0;-220.0;171.0;75.0;34.0;?;?;?;623.0
6.0;15.0;-225.0;174.0;0.0;-37.0;-223.0;21.0;587.0;578.0
-3.0;-19.0;-228.0;?;-52.0;-17.0;-223.0;52.0;594.0;609.0
-16.0;25.0;-274.0;169.0;-13.0;21.0;?;115.0;568.0;?
8.0;37.0;-255.0;169.0;37.0;-9.0;-226.0;113.0;575.0;594.0
-2.0;50.0;-214.0;166.0;-16.0;-50.0;-226.0;140.0;?;617.0
-6.0;30.0;-237.0;166.0;-60.0;-74.0;-228.0;301.0;607.0;681.0
?;27.0;-289.0;173.0;-27.0;-102.0;-233.0;411.0;577.0;689.0
-6.0;44.0;-278.0;160.0;1.0;-123.0;-236.0;286.0;?;716.0
-6.0;38.0;-216.0;153.0;39.0;?;-237.0;155.0;566.0;680.0
-2.0;?;-99.0;141.0;-111.0;-177.0;-238.0;260.0;577.0;709.0
-39.0;39.0;-95.0;149.0;-315.0;-123.0;-240.0;?;564.0;735.0
0.0;32.0;?;144.0;-484.0;-178.0;-238.0;?;588.0;726.0
16.0;40.0;?;144.0;-497.0;-163.0;-241.0;417.0;589.0;?
6.0;62.0;-203.0;143.0;-339.0;-116.0;?;419.0;577.0;774.0
-27.0;48.0;-144.0;137.0;-231.0;-141.0;-252.0;221.0;593.0;785.0
-35.0;49.0;-153.0;135.0;-87.0;-134.0;-257.0;?;565.0;794.0
8.0;-24.0;?;133.0;39.0;-72.0;-254.0;-154.0;?;794.0
42.0;-24.0;?;125.0;84.0;38.0;-253.0;-163.0;593.0;789.0
48.0;-11.0;-44.0;135.0;90.0;89.0;-250.0;-47.0;598.0;756.0
40.0;-31.0;-47.0;130.0;131.0;123.0;-249.0;?;?;878.0
36.0;14.0;?;123.0;140.0;56.0;-249.0;-9.0;587.0;801.0
21.0;-4.0;10.0;131.0;111.0;89.0;-250.0;-34.0;577.0;755.0
10.0;14.0;46.0;130.0;85.0;117.0;-250.0;-26.0;597.0;771.0
35.0;-14.0;40.0;135.0;57.0;191.0;-246.0;-51.0;583.0;789.0
51.0;5.0;63.0;135.0;54.0;155.0;-246.0;-118.0;570.0;730.0
27.0;10.0;47.0;137.0;61.0;190.0;-243.0;-7.0;585.0;743.0
1.0;20.0;?;138.0;82.0;147.0;-245.0;62.0;578.0;803.0
12.0;51.0;81.0;140.0;66.0;127.0;-244.0;-21.0;588.0;801.0
?;29.0;64.0;148.0;63.0;82.0;-245.0;16.0;590.0;784.0
-6.0;34.0;58.0;?;34.0;48.0;-245.0;-10.0;587.0;776.0
-22.0;28.0;47.0;141.0;23.0;78.0;-243.0;?;557.0;765.0
-27.0;?;109.0;138.0;-16.0;101.0;-243.0;-13.0;589.0;786.0
-31.0;-1.0;?;155.0;-70.0;60.0;-242.0;-45.0;594.0;806.0
-2.0;31.0;29.0;148.0;17.0;76.0;?;-15.0;614.0;788.0
-6.0;-3.0;49.0;149.0;32.0;83.0;-241.0;-24.0;596.0;751.0
27.0;23.0;50.0;150.0;?;115.0;-241.0;12.0;584.0;800.0
7.0;-11.0;35.0;149.0;64.0;44.0;?;-3.0;597.0;785.0
?;12.0;?;148.0;57.0;62.0;-241.0;-15.0;587.0;788.0
12.0;22.0;73.0;149.0;42.0;65.0;-240.0;6.0;587.0;771.0
25.0;22.0;73.0;145.0;40.0;78.0;-239.0;12.0;597.0;773.0
-12.0;8.0;66.0;147.0;?;60.0;-243.0;16.0;?;804.0
31.0;29.0;50.0;144.0;-5.0;64.0;-241.0;?;603.0;833.0
16.0;20.0;40.0;149.0;13.0;66.0;-241.0;?;603.0;779.0
8.0;16.0;47.0;150.0;21.0;69.0;-241.0;86.0;?;760.0
12.0;12.0;47.0;152.0;52.0;45.0;-242.0;77.0;564.0;767.0
?;79.0;65.0;?;31.0;42.0;-244.0;-11.0;598.0;746.0
-2.0;17.0;58.0;147.0;8.0;26.0;-246.0;-32.0;?;773.0
8.0;13.0;?;151.0;41.0;82.0;-242.0;-11.0;571.0;755.0
6.0;30.0;58.0;149.0;-10.0;62.0;-243.0;-7.0;600.0;737.0
4.0;?;59.0;149.0;-2.0;57.0;-246.0;18.0;575.0;788.0
31.0;-8.0;55.0;148.0;?;43.0;-243.0;-30.0;562.0;737.0
?;-23.0;58.0;138.0;-89.0;55.0;-243.0;-63.0;598.0;739.0
?;4.0;68.0;138.0;-131.0;77.0;-244.0;-41.0;635.0;729.0
2.0;?;87.0;145.0;?;62.0;?;109.0;639.0;739.0
30.0;-58.0;71.0;?;-180.0;26.0;-254.0;214.0;607.0;730.0
?;?;60.0;143.0;-208.0;-4.0;-261.0;-29.0;632.0;781.0
107.0;-57.0;56.0;131.0;-253.0;11.0;-261.0;-150.0;664.0;818.0
133.0;-49.0;39.0;122.0;-240.0;?;-264.0;-20.0;641.0;827.0
161.0;-121.0;31.0;?;-254.0;119.0;-268.0;?;684.0;801.0
190.0;-116.0;?;121.0;-187.0;133.0;?;867.0;671.0;812.0
206.0;-99.0;10.0;113.0;-154.0;136.0;?;1194.0;686.0;790.0
?;-76.0;5.0;104.0;-169.0;136.0;-280.0;838.0;677.0;?
?;-76.0;-11.0;103.0;?;78.0;-276.0;581.0;?;?
91.0;-1.0;-10.0;94.0;33.0;56.0;-274.0;811.0;670.0;786.0
44.0;33.0;-1.0;101.0;118.0;63.0;-280.0;892.0;646.0;817.0
10.0;13.0;?;100.0;?;45.0;-280.0;565.0;661.0;778.0
6.0;55.0;16.0;99.0;206.0;52.0;-280.0;297.0;671.0;789.0
-19.0;35.0;50.0;88.0;159.0;41.0;-281.0;-19.0;658.0;788.0
-40.0;-39.0;67.0;102.0;?;79.0;-277.0;128.0;674.0;782.0
8.0;-53.0;?;111.0;71.0;74.0;-277.0;21.0;679.0;761.0
23.0;-78.0;75.0;119.0;4.0;43.0;-272.0;-64.0;649.0;795.0
33.0;-61.0;70.0;114.0;-27.0;53.0;-273.0;-77.0;639.0;784.0
17.0;-70.0;60.0;113.0;?;98.0;-277.0;-9.0;691.0;810.0
?;-58.0;49.0;114.0;-48.0;97.0;-284.0;237.0;695.0;782.0
28.0;-41.0;48.0;120.0;-14.0;96.0;-294.0;454.0;676.0;746.0
48.0;-16.0;56.0;119.0;-13.0;80.0;-307.0;593.0;662.0;756.0
28.0;?;?;115.0;34.0;9.0;-322.0;711.0;643.0;759.0
23.0;?;?;119.0;44.0;8.0;-335.0;534.0;?;?
28.0;-21.0;50.0;118.0;61.0;6.0;-339.0;237.0;646.0;747.0
78.0;-10.0;?;110.0;68.0;-11.0;?;58.0;663.0;767.0
91.0;-42.0;62.0;108.0;48.0;-13.0;-341.0;53.0;678.0;806.0
102.0;-86.0;72.0;104.0;18.0;13.0;-340.0;-206.0;698.0;837.0
150.0;-97.0;75.0;106.0;-43.0;41.0;-334.0;-660.0;692.0;808.0
185.0;-128.0;70.0;102.0;-9.0;66.0;-324.0;-745.0;679.0;803.0
201.0;-101.0;59.0;93.0;-6.0;73.0;-319.0;-673.0;678.0;778.0
182.0;-71.0;49.0;87.0;26.0;-13.0;?;-1059.0;669.0;787.0
140.0;10.0;39.0;80.0;38.0;-2.0;-295.0;-1363.0;667.0;798.0
125.0;34.0;36.0;82.0;69.0;-10.0;-275.0;-1633.0;668.0;809.0
110.0;?;33.0;72.0;125.0;-6.0;-239.0;?;660.0;763.0
106.0;34.0;35.0;66.0;155.0;-8.0;-195.0;-1440.0;687.0;785.0
62.0;0.0;35.0;51.0;175.0;23.0;-151.0;-960.0;680.0;810.0
29.0;-26.0;62.0;52.0;116.0;75.0;-113.0;-1200.0;683.0;?
?;-62.0;89.0;54.0;61.0;107.0;-74.0;-1224.0;672.0;784.0
-14.0;-99.0;96.0;66.0;-2.0;104.0;-34.0;-1183.0;?;776.0
-33.0;-84.0;94.0;74.0;-63.0;125.0;?;-1284.0;691.0;786.0
?;-57.0;83.0;75.0;-32.0;106.0;?;-1205.0;693.0;797.0
-8.0;-58.0;72.0;78.0;?;98.0;42.0;-1136.0;730.0;798.0
19.0;-55.0;60.0;78.0;-40.0;?;47.0;-1194.0;689.0;797.0
25.0;-49.0;66.0;74.0;11.0;50.0;42.0;-946.0;663.0;788.0
?;-40.0;71.0;79.0;63.0;34.0;?;-587.0;668.0;786.0
?;-41.0;72.0;70.0;16.0;27.0;10.0;-492.0;683.0;?
21.0;-52.0;79.0;65.0;26.0;36.0;-11.0;-700.0;?;781.0
?;-25.0;87.0;70.0;8.0;40.0;?;-697.0;700.0;?
-25.0;-5.0;83.0;73.0;?;34.0;-43.0;?;678.0;772.0
-10.0;-3.0;78.0;66.0;40.0;19.0;-60.0;18.0;?;735.0
-27.0;32.0;82.0;?;?;42.0;-76.0;-99.0;646.0;762.0
-1.0;16.0;83.0;71.0;-24.0;48.0;-89.0;-136.0;664.0;778.0
-4.0;41.0;81.0;80.0;6.0;74.0;-100.0;-33.0;675.0;792.0
-15.0;45.0;?;?;7.0;52.0;-113.0;-38.0;648.0;777.0
23.0;53.0;?;67.0;14.0;26.0;-126.0;-358.0;622.0;787.0
-8.0;?;73.0;67.0;10.0;37.0;-140.0;?;?;764.0
10.0;?;73.0;66.0;-14.0;?;-152.0;-841.0;624.0;757.0
54.0;62.0;?;61.0;?;-19.0;-162.0;-731.0;604.0;769.0
16.0;90.0;68.0;63.0;-27.0;54.0;-169.0;-473.0;641.0;759.0
-15.0;91.0;78.0;?;?;47.0;?;-205.0;642.0;?
-37.0;87.0;74.0;53.0;-56.0;1.0;-176.0;105.0;631.0;757.0
-44.0;46.0;63.0;55.0;-69.0;36.0;-177.0;331.0;618.0;799.0
-42.0;58.0;52.0;55.0;-46.0;?;-174.0;279.0;627.0;?
-55.0;52.0;46.0;50.0;-15.0;68.0;-174.0;?;628.0;798.0
-31.0;85.0;58.0;?;5.0;62.0;-177.0;-97.0;638.0;802.0
-46.0;79.0;66.0;50.0;-13.0;27.0;-179.0;-404.0;606.0;775.0
?;86.0;65.0;?;-61.0;25.0;-182.0;-328.0;634.0;765.0
-39.0;98.0;53.0;50.0;16.0;80.0;-186.0;235.0;?;?
-54.0;?;52.0;53.0;?;?;-189.0;-215.0;647.0;801.0
-40.0;57.0;?;49.0;24.0;64.0;-191.0;-138.0;663.0;800.0
-19.0;24.0;58.0;49.0;7.0;64.0;-194.0;-155.0;667.0;784.0
-42.0;-1.0;55.0;48.0;-7.0;?;-199.0;-176.0;?;788.0
-41.0;-82.0;?;50.0;20.0;80.0;-202.0;-225.0;688.0;806.0
-31.0;-93.0;57.0;57.0;13.0;?;-206.0;-92.0;696.0;818.0
-27.0;-152.0;61.0;64.0;50.0;46.0;-206.0;-106.0;?;837.0
34.0;-163.0;60.0;79.0;93.0;-6.0;?;-114.0;?;816.0
?;-185.0;64.0;73.0;?;-73.0;-203.0;-34.0;650.0;805.0
123.0;-113.0;81.0;61.0;71.0;-98.0;?;18.0;656.0;784.0
70.0;?;?;43.0;53.0;-59.0;-202.0;?;649.0;776.0
3.0;22.0;118.0;32.0;35.0;40.0;-198.0;4.0;665.0;801.0
-62.0;-13.0;114.0;57.0;?;122.0;-199.0;104.0;669.0;?
-98.0;3.0;90.0;67.0;-22.0;102.0;-197.0;39.0;648.0;795.0
-48.0;8.0;83.0;71.0;26.0;56.0;-195.0;50.0;659.0;793.0
-67.0;-17.0;76.0;67.0;-21.0;44.0;?;-31.0;670.0;785.0
-85.0;-12.0;90.0;67.0;-20.0;76.0;-193.0;-1.0;675.0;788.0
-63.0;-14.0;118.0;?;-63.0;117.0;-191.0;-42.0;656.0;800.0
-107.0;21.0;?;84.0;-80.0;84.0;-193.0;-58.0;674.0;819.0
-85.0;48.0;99.0;87.0;-44.0;64.0;-194.0;-60.0;674.0;800.0
-31.0;63.0;85.0;83.0;?;26.0;-195.0;?;666.0;779.0
-33.0;32.0;81.0;80.0;24.0;48.0;-196.0;-133.0;669.0;769.0
