InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-165;?;-11;36;183.0;278.0;302.0;71;-15;15;-11;36
-165;31.0;-49;-28;149.0;147.0;183.0;73;?;34;?;-28
-165;48.0;-37;?;51.0;107.0;140.0;?;-29;29;-37;-14
-165;57.0;-39;0;-141.0;57.0;-60.0;72;-31;31;-39;?
-165;76.0;-33;-30;-309.0;37.0;-217.0;69;-52;52;-33;-30
-165;56.0;-25;12;-229.0;100.0;-145.0;67;-42;42;-25;12
-165;121.0;-33;17;310.0;227.0;182.0;66;-26;26;-33;17
-165;197.0;-11;-7;259.0;161.0;238.0;64;-20;20;?;-7
-165;77.0;-84;7;108.0;67.0;?;72;-8;8;-84;7
-165;21.0;-43;?;-40.0;8.0;-176.0;70;-26;26;-43;-14
-165;51.0;20;-40;-197.0;-12.0;-289.0;67;0;0;20;-40
-165;52.0;-21;-37;-273.0;?;-181.0;69;8;-8;-21;?
-165;?;26;-46;-226.0;61.0;?;65;-35;35;26;?
-165;75.0;21;-39;-125.0;25.0;-138.0;70;5;-5;21;-39
-165;42.0;50;-43;174.0;46.0;-100.0;65;-5;5;50;-43
-165;3.0;65;?;?;27.0;?;69;-20;20;65;-68
?;-11.0;58;-60;280.0;107.0;?;71;42;-42;58;-60
?;?;99;-34;-257.0;145.0;-123.0;52;41;-41;99;?
-165;-98.0;29;-26;-356.0;220.0;?;66;16;-16;29;-26
-165;-135.0;-8;-41;-178.0;371.0;61.0;?;6;-6;-8;-41
-165;-145.0;?;-51;78.0;631.0;364.0;110;3;-3;?;-51
-165;-162.0;5;-38;356.0;728.0;?;95;2;-2;5;-38
-165;-262.0;?;?;606.0;829.0;840.0;60;-8;8;49;-22
-166;-189.0;1;-28;662.0;?;890.0;69;17;-17;?;-28
-166;?;-69;-55;?;632.0;768.0;100;20;-20;-69;-55
-166;-94.0;-51;-65;?;?;436.0;71;-48;?;-51;-65
-166;-86.0;-77;-60;42.0;400.0;135.0;52;-86;86;-77;?
-165;?;-198;-33;-189.0;332.0;95.0;?;-92;92;-198;-33
-165;-45.0;7;-163;-160.0;273.0;148.0;62;-19;19;7;-163
-165;25.0;-157;-175;-20.0;96.0;117.0;118;65;?;-157;-175
-165;22.0;-187;-225;-22.0;-52.0;?;33;133;-133;-187;-225
-166;22.0;570;?;-117.0;-166.0;-30.0;-193;584;?;570;?
?;-12.0;279;-445;-143.0;-197.0;-89.0;-240;994;-994;279;-445
-167;59.0;1190;-965;?;-285.0;-68.0;-240;?;-597;1190;-965
-172;105.0;1221;-1604;-76.0;?;?;-61;726;-726;1221;?
-173;114.0;-692;32;-170.0;-741.0;-218.0;?;743;-743;-692;32
?;?;246;1884;-425.0;-984.0;-560.0;521;-584;584;246;1884
-168;-91.0;362;1740;-926.0;-1206.0;-1071.0;205;-827;827;362;1740
-166;-162.0;-472;964;-1429.0;-1303.0;?;?;-493;493;?;964
-166;-130.0;-190;520;?;-1284.0;-1763.0;586;-710;710;-190;520
?;-153.0;-304;802;?;-1283.0;-1698.0;436;-600;600;-304;802
-162;?;133;1875;-1636.0;-1454.0;-1523.0;123;-653;?;133;1875
-160;-227.0;551;2426;-1359.0;-1611.0;-1471.0;66;-908;908;551;?
-160;-444.0;574;2436;-1205.0;?;-1345.0;80;-998;998;574;2436
-160;-662.0;560;2472;-1405.0;-1874.0;-1659.0;63;-869;869;560;2472
-159;?;642;2388;-1880.0;-2197.0;-2056.0;85;-1142;1142;642;?
-156;-751.0;937;2151;-2288.0;-2593.0;?;69;-1704;1704;?;?
?;-846.0;848;2083;-2572.0;-2285.0;-2018.0;23;-1708;1708;848;2083
-154;?;583;1894;-2516.0;-1791.0;-2087.0;9;-1490;?;583;1894
-153;-530.0;953;1654;-1571.0;-1940.0;-1921.0;?;?;1427;953;1654
-153;-435.0;1308;2008;-650.0;-2254.0;-1347.0;94;-1431;1431;1308;2008
-153;-280.0;1089;1507;-301.0;-2140.0;-1511.0;?;-1406;1406;1089;1507
-153;-305.0;?;2202;?;-2091.0;-1937.0;83;-1472;1472;1304;2202
-152;-269.0;2732;5908;-1983.0;-2140.0;?;161;-2243;2243;2732;5908
-152;-287.0;4829;5484;-2967.0;-2117.0;?;244;-3378;3378;4829;5484
-156;?;4423;456;-3169.0;-2097.0;-2784.0;1542;-2944;2944;4423;456
-161;-231.0;558;-78;?;-2143.0;-2674.0;674;-835;835;558;?
?;-194.0;-276;831;-2848.0;-2294.0;-2427.0;-794;345;-345;-276;831
-162;-209.0;1698;-778;?;-2427.0;-2817.0;52;20;?;1698;-778
-168;?;745;-568;?;?;-2510.0;75;-86;86;745;-568
-170;-388.0;82;-205;-3940.0;?;-2654.0;-13;62;?;82;-205
?;-382.0;729;-374;-3353.0;-2475.0;-2640.0;176;12;-12;?;-374
-172;-442.0;528;-164;-2504.0;-2391.0;?;51;-9;9;?;-164
-173;-436.0;320;-288;?;-2288.0;-2101.0;155;2;-2;320;-288
-174;?;248;-141;-1748.0;-2175.0;-2155.0;?;-21;21;248;-141
-174;-478.0;196;-65;-1813.0;-2039.0;-2289.0;125;-37;37;196;?
-174;-457.0;190;-71;-1908.0;-1986.0;-2188.0;147;-32;32;190;-71
-175;-407.0;193;-89;-1958.0;-1906.0;-2175.0;109;?;30;193;?
-176;-388.0;169;-83;-2125.0;-1776.0;-2064.0;127;51;-51;169;-83
?;-352.0;175;-92;-1934.0;-1726.0;-1828.0;75;-23;23;175;-92
-176;-292.0;105;-126;-1668.0;-1582.0;-1531.0;47;-135;135;105;?
-177;-340.0;45;-54;-1333.0;-1712.0;-1223.0;106;-101;101;?;-54
-174;-215.0;84;-37;-1025.0;-1957.0;-976.0;?;-138;138;84;?
-182;-183.0;-37;8;-743.0;-1902.0;-848.0;160;-63;63;-37;?
-169;-257.0;-15;24;-531.0;-1822.0;-810.0;140;-523;523;-15;24
-183;-214.0;?;12;-714.0;-1767.0;-817.0;-7;-665;665;164;12
-174;-237.0;125;-305;-1069.0;-1645.0;-978.0;199;-1036;1036;125;-305
?;-207.0;398;-734;-1361.0;-1515.0;-1117.0;197;-2051;2051;398;-734
-217;-217.0;669;-691;-1411.0;-1344.0;-1130.0;22;-1846;?;?;?
?;-242.0;-116;-1208;-1431.0;-1174.0;-1127.0;499;-3971;3971;-116;-1208
217;-279.0;-482;-1889;-1202.0;-1059.0;-980.0;93;-7818;7818;-482;-1889
117;?;457;-1520;-1037.0;-842.0;-794.0;-1171;-7653;7653;457;-1520
52;-333.0;2769;-1523;-851.0;-798.0;-485.0;-1019;-6252;6252;2769;-1523
43;-233.0;4192;-1114;?;-780.0;-388.0;60;-4364;4364;?;-1114
?;-125.0;1853;1355;?;-731.0;?;?;404;-404;1853;1355
7;?;350;2548;-20.0;-690.0;-559.0;?;2340;-2340;350;2548
-37;-122.0;414;1535;-248.0;-744.0;-661.0;915;2566;-2566;414;1535
-85;-158.0;-478;1246;-453.0;-768.0;-735.0;828;3943;-3943;-478;?
-81;-194.0;-352;1219;?;-758.0;-665.0;814;?;-3805;-352;1219
?;-242.0;268;486;?;-638.0;?;406;4671;-4671;268;486
-176;-159.0;984;-54;-637.0;-546.0;-716.0;-32;?;-5687;984;-54
-144;66.0;?;-47;-702.0;-587.0;-621.0;?;5758;-5758;1268;-47
-204;234.0;1270;-375;-875.0;-522.0;-755.0;-1257;5485;-5485;1270;-375
-135;155.0;2030;?;-992.0;-245.0;-1007.0;-2024;6061;-6061;2030;-371
168;-49.0;4177;380;-948.0;-244.0;-877.0;-185;5576;-5576;4177;380
199;-196.0;4181;773;-728.0;-301.0;?;3679;636;-636;4181;773
126;140.0;-2646;1630;-444.0;?;-163.0;942;-2990;2990;-2646;1630
225;244.0;?;2575;-490.0;-699.0;-840.0;-2261;-3827;3827;-7451;2575
74;298.0;-4342;1700;-1433.0;-771.0;-2022.0;-491;-3054;3054;-4342;1700
-182;208.0;-1326;430;-2413.0;-772.0;-2168.0;-174;-1497;1497;-1326;430
?;124.0;-1029;271;-2370.0;-726.0;-1685.0;-723;-1553;1553;-1029;271
-155;20.0;-1000;285;-1663.0;-593.0;-1421.0;-681;?;1585;-1000;?
-176;-30.0;-1149;295;?;-563.0;-1147.0;-852;-1701;1701;-1149;295
-157;-47.0;-585;166;-747.0;-543.0;-850.0;-369;-962;962;-585;166
-165;-47.0;199;-37;-569.0;-497.0;-842.0;190;235;-235;199;-37
-161;-38.0;34;-8;-778.0;-377.0;-912.0;79;-32;32;34;-8
-161;22.0;45;-99;-1037.0;-407.0;-1016.0;86;-111;111;?;-99
-163;?;83;-56;-1039.0;-330.0;-1058.0;115;-74;74;83;-56
-161;63.0;-5;3;-857.0;-240.0;-815.0;56;-81;81;-5;3
-163;?;52;?;?;-272.0;-612.0;?;-126;126;52;?
-162;-169.0;?;?;?;-399.0;-268.0;?;?;?;-4;26
-162;-25.0;15;-34;353.0;-200.0;-170.0;?;-186;186;15;-34
?;220.0;52;-104;403.0;252.0;80.0;96;-437;437;52;-104
-161;138.0;21;-76;647.0;-10.0;942.0;109;-550;550;?;-76
-164;20.0;29;-573;1516.0;?;?;103;-1320;1320;29;-573
-160;285.0;284;-379;2518.0;?;2660.0;154;-1084;1084;284;-379
-165;201.0;34;-889;3336.0;435.0;3284.0;167;-2643;2643;34;-889
-161;140.0;-447;-1715;3552.0;?;3182.0;321;-6056;6056;-447;-1715
-156;92.0;-1355;-1085;3480.0;295.0;?;?;-7507;7507;-1355;-1085
-169;34.0;?;-1219;2311.0;412.0;2051.0;?;-8343;8343;-2115;-1219
-102;-68.0;456;283;1326.0;?;884.0;937;?;4557;456;283
-35;-141.0;1969;2066;323.0;487.0;229.0;?;-166;166;1969;2066
-61;-146.0;1152;1536;-183.0;?;60.0;256;558;-558;1152;1536
-75;-220.0;1307;1199;-415.0;358.0;53.0;1220;1635;-1635;1307;1199
-84;-354.0;828;831;-295.0;185.0;277.0;981;2369;-2369;828;831
-114;-394.0;843;666;-134.0;44.0;240.0;408;3793;-3793;?;666
-124;-295.0;524;777;-156.0;-83.0;-19.0;534;4696;-4696;524;?
-126;-115.0;1509;791;-181.0;-96.0;-230.0;302;4291;-4291;1509;791
-159;17.0;2622;1128;-262.0;-56.0;?;-427;4906;-4906;2622;1128
-161;76.0;2731;191;-506.0;125.0;-459.0;-1196;4844;-4844;2731;191
-160;72.0;3237;-486;-796.0;80.0;-423.0;?;5387;-5387;3237;-486
-205;176.0;1947;754;-668.0;?;?;-506;?;-6296;1947;754
-27;-155.0;4131;316;-388.0;?;-255.0;3412;2031;-2031;4131;316
?;-309.0;866;1179;-36.0;-418.0;-729.0;2454;-1256;1256;866;1179
121;-48.0;-5894;1101;-161.0;-558.0;-929.0;?;-2132;2132;?;1101
-166;119.0;-2445;-2113;?;-789.0;-968.0;-740;?;4104;-2445;-2113
-182;21.0;-828;-502;-1483.0;-1067.0;-1668.0;-76;-2224;2224;-828;?
-156;-123.0;-2393;1101;-2550.0;-1203.0;-2222.0;-227;-1240;?;-2393;1101
-175;-168.0;-408;159;-3146.0;-1288.0;-2345.0;182;-1013;1013;-408;159
-161;-183.0;615;215;-3225.0;-1084.0;-2396.0;-84;403;-403;615;215
-168;-222.0;133;-20;-3350.0;-869.0;-2816.0;65;-68;68;133;-20
-167;-252.0;55;-15;-3457.0;-876.0;-2500.0;85;-47;?;55;-15
-165;-190.0;82;20;-3171.0;-808.0;-1712.0;62;42;-42;82;20
-168;-124.0;37;-2;-1952.0;-748.0;-1282.0;89;-88;88;37;?
-165;-137.0;91;40;-709.0;-729.0;-1052.0;56;48;-48;91;40
-167;-18.0;25;?;-226.0;-592.0;-857.0;66;-8;8;25;-37
-166;56.0;56;-7;-384.0;-467.0;-587.0;67;23;-23;56;-7
-167;-90.0;16;45;-355.0;-479.0;-512.0;75;-41;41;16;?
-167;-82.0;-17;22;-385.0;-582.0;-556.0;74;-146;146;-17;?
-167;179.0;15;16;-378.0;-346.0;-658.0;63;-64;64;15;16
-166;252.0;-107;?;-181.0;-484.0;?;115;-284;?;?;46
-166;2.0;-138;57;380.0;-678.0;353.0;97;?;339;-138;57
?;175.0;-96;-258;?;?;908.0;69;-963;963;-96;-258
?;173.0;-99;-261;1544.0;58.0;1532.0;71;-981;?;-99;-261
-166;67.0;-47;-18;1928.0;-152.0;1838.0;33;-241;241;-47;?
-164;76.0;-363;-1151;1814.0;-393.0;1828.0;50;-4283;4283;-363;-1151
-164;25.0;-662;-1931;?;-243.0;1505.0;-316;-8127;8127;?;-1931
-163;10.0;-544;-1735;1549.0;-34.0;1456.0;48;-6403;6403;-544;-1735
-164;-41.0;-577;-1741;1353.0;-19.0;1306.0;-252;-7266;7266;-577;-1741
-159;-83.0;-64;-838;1117.0;45.0;723.0;-1442;-7602;7602;-64;-838
-134;-123.0;?;294;598.0;-31.0;?;102;-461;461;686;294
-130;-168.0;140;623;161.0;-127.0;333.0;1222;3511;-3511;140;623
-150;-238.0;404;?;67.0;?;267.0;325;3217;-3217;404;351
-155;?;1517;887;60.0;-231.0;141.0;?;4344;-4344;1517;887
-161;-37.0;1410;960;28.0;-157.0;-20.0;?;4575;-4575;1410;960
-167;77.0;1436;417;?;18.0;-83.0;-456;4845;?;1436;417
-166;158.0;1560;896;-298.0;252.0;-257.0;-162;4898;-4898;1560;896
-171;?;1267;-1196;-647.0;337.0;-402.0;-1098;5076;-5076;1267;-1196
-174;-125.0;637;-1898;-840.0;171.0;-435.0;-25;4415;-4415;637;-1898
-172;-372.0;-726;?;-731.0;?;-67.0;1934;1973;-1973;-726;-1357
-173;-618.0;-2214;-2709;298.0;-198.0;113.0;1149;-1816;1816;?;-2709
?;?;-655;?;643.0;-320.0;-260.0;233;-4223;4223;-655;?
-172;86.0;2905;309;355.0;-594.0;-731.0;-874;-1209;1209;2905;309
-174;30.0;1739;-58;-1421.0;-768.0;-1694.0;-730;632;-632;1739;-58
-175;-178.0;-544;252;-2687.0;-896.0;-2502.0;268;-319;319;-544;252
-175;-274.0;153;-109;-2638.0;-979.0;-2106.0;-14;100;?;153;-109
-175;-204.0;63;-48;-2139.0;-935.0;-1597.0;78;-14;14;63;-48
-175;-191.0;-39;18;-1735.0;-796.0;-1660.0;133;-69;69;-39;18
-175;-214.0;107;-29;-1654.0;-695.0;-1549.0;56;?;-69;107;-29
-175;-208.0;-31;-3;-1624.0;-585.0;-1319.0;130;-103;103;-31;-3
?;-184.0;94;-44;-1395.0;-425.0;-1087.0;?;-85;85;94;-44
-175;-184.0;32;-36;-1230.0;-309.0;-915.0;105;-101;101;32;-36
?;-38.0;-11;-27;-998.0;-2.0;-843.0;104;-87;87;-11;-27
?;10.0;-39;45;-1055.0;233.0;-672.0;85;-79;79;?;45
-175;-154.0;-68;49;-1403.0;?;-325.0;91;-33;33;-68;49
-175;-244.0;-57;44;-1483.0;80.0;-86.0;?;15;-15;?;?
-175;-373.0;-56;88;-1257.0;-141.0;-60.0;104;-9;9;-56;88
-175;-568.0;?;45;-721.0;-324.0;175.0;102;-22;22;-61;45
-175;-89.0;-34;-4;-193.0;133.0;-30.0;48;-15;15;-34;-4
-174;?;-21;25;-263.0;?;-43.0;71;-64;64;-21;25
-174;-115.0;-23;44;?;?;-55.0;?;-79;79;-23;?
-174;-246.0;-22;?;119.0;553.0;79.0;78;-78;?;?;28
-174;-277.0;-18;41;158.0;477.0;307.0;85;-61;61;-18;41
-174;-281.0;26;6;-507.0;408.0;321.0;80;11;?;26;6
-174;-228.0;?;-55;-251.0;356.0;93.0;81;25;-25;68;-55
-174;-213.0;69;?;-73.0;273.0;-8.0;79;11;-11;69;-46
-174;-97.0;?;?;647.0;?;-150.0;?;29;-29;79;-60
-174;0.0;71;-33;118.0;200.0;145.0;80;24;-24;71;-33
-174;91.0;43;-8;327.0;100.0;-53.0;75;-18;18;43;-8
-175;144.0;28;-23;991.0;?;-101.0;78;?;11;28;-23
-175;225.0;9;39;914.0;?;?;79;33;-33;?;?
-175;230.0;-3;47;1161.0;163.0;-124.0;82;13;-13;-3;47
-175;115.0;-31;32;?;?;?;85;-24;24;-31;32
-175;100.0;-31;71;1368.0;244.0;?;79;-20;20;-31;71
?;128.0;-21;45;1774.0;256.0;980.0;78;-14;14;-21;45
-175;102.0;-10;-8;1697.0;272.0;1291.0;77;7;-7;-10;-8
-175;128.0;9;5;1532.0;357.0;1638.0;64;35;-35;9;?
-175;130.0;-36;54;1808.0;491.0;1993.0;79;-22;22;?;54
-174;163.0;?;-26;1546.0;591.0;2123.0;100;-84;84;-83;-26
-175;200.0;-39;95;1003.0;722.0;1947.0;79;-25;25;-39;95
-174;155.0;?;-46;1065.0;874.0;1623.0;109;-114;114;-90;-46
-169;169.0;-183;-59;437.0;1047.0;1586.0;206;-598;?;-183;-59
-166;94.0;-495;-85;269.0;1175.0;1663.0;126;-1493;1493;-495;-85
-163;?;-1872;223;338.0;?;1942.0;5;-2689;2689;-1872;223
?;94.0;-5184;2838;377.0;1499.0;2039.0;185;-2967;2967;-5184;2838
-133;128.0;-9241;1125;233.0;1575.0;2093.0;133;-1031;1031;-9241;1125
-120;186.0;-7983;-4827;-127.0;1538.0;?;-66;616;-616;-7983;-4827
?;205.0;-2637;-6124;295.0;1555.0;2140.0;-36;291;-291;-2637;-6124
-122;249.0;-1618;-4352;466.0;1547.0;1775.0;47;-125;125;?;-4352
-126;254.0;?;-2742;665.0;1451.0;1565.0;388;174;-174;-2455;-2742
-133;?;-1564;-1371;950.0;1371.0;1510.0;540;?;-1497;-1564;-1371
-142;179.0;?;?;871.0;1387.0;1614.0;547;2715;-2715;-1009;?
-147;?;-906;-162;776.0;1474.0;1589.0;532;3038;-3038;-906;-162
-152;?;-493;46;805.0;1478.0;?;212;3640;-3640;-493;46
-156;276.0;-129;27;727.0;1426.0;1478.0;39;4066;-4066;-129;27
-159;?;-81;-115;230.0;1434.0;1377.0;-265;4015;-4015;-81;-115
-163;451.0;347;-149;312.0;1540.0;1253.0;-762;3995;-3995;347;-149
?;316.0;554;-301;?;1582.0;1119.0;-607;4083;-4083;554;?
-166;384.0;1090;-311;9.0;?;1070.0;-954;3840;-3840;1090;-311
-169;276.0;1705;-417;-83.0;1564.0;1366.0;-370;3773;-3773;1705;-417
-172;282.0;756;-1044;89.0;1433.0;?;1610;3212;-3212;?;-1044
-172;175.0;-1041;?;267.0;1280.0;1530.0;865;263;-263;-1041;-584
?;113.0;-3409;?;40.0;1225.0;1358.0;702;-2354;2354;-3409;425
-161;139.0;-1694;-617;404.0;1282.0;1472.0;1498;-3130;3130;-1694;-617
-161;52.0;1338;?;?;1150.0;1602.0;-329;-2966;2966;1338;-1237
-160;27.0;-105;63;776.0;930.0;1271.0;-1056;-1425;1425;-105;63
-159;8.0;-130;295;1133.0;781.0;736.0;?;-235;235;-130;295
-160;26.0;?;101;1008.0;595.0;324.0;-168;-172;172;?;101
-160;-16.0;-6;170;706.0;481.0;252.0;-85;-70;?;-6;170
?;?;194;-97;592.0;470.0;258.0;101;25;-25;194;-97
-160;-26.0;82;-32;?;456.0;241.0;57;-41;41;82;-32
-160;-5.0;89;?;702.0;548.0;236.0;52;-13;13;89;-18
-161;4.0;82;-49;550.0;612.0;349.0;73;16;-16;82;-49
-161;-27.0;44;-21;338.0;613.0;571.0;61;-10;10;44;-21
?;-46.0;61;?;473.0;678.0;771.0;87;4;-4;61;-22
-161;-56.0;17;12;639.0;514.0;900.0;73;?;-22;17;12
-161;15.0;26;39;473.0;501.0;734.0;77;1;-1;26;39
-161;253.0;6;91;293.0;707.0;537.0;78;14;?;6;91
-161;-65.0;24;107;184.0;?;433.0;?;67;?;24;107
?;-243.0;-30;87;910.0;?;573.0;84;-72;?;-30;87
-160;-209.0;6;115;703.0;332.0;?;94;-145;145;6;115
-160;-210.0;-201;-78;483.0;580.0;804.0;64;-1066;1066;-201;-78
-160;-200.0;-177;-406;224.0;676.0;466.0;72;-1864;1864;-177;-406
-160;-158.0;162;-923;145.0;495.0;198.0;215;-2658;2658;162;-923
-159;-134.0;-712;-1477;-118.0;362.0;21.0;101;-5224;5224;-712;-1477
-154;-96.0;-1043;-570;30.0;382.0;44.0;-318;-4968;4968;-1043;-570
-145;-113.0;544;1391;523.0;375.0;34.0;19;-2249;2249;544;?
-137;?;1381;3623;968.0;279.0;131.0;500;?;839;1381;3623
-130;-323.0;386;4001;762.0;168.0;285.0;485;497;-497;386;4001
-127;-350.0;-400;1554;737.0;147.0;?;667;1191;-1191;-400;1554
-127;-400.0;-350;837;704.0;102.0;235.0;688;1192;-1192;-350;837
-126;-372.0;-610;?;163.0;64.0;139.0;765;1238;-1238;-610;?
-129;-375.0;?;810;-253.0;40.0;-24.0;465;1183;-1183;42;?
-135;-358.0;1084;572;-169.0;?;?;-132;1133;-1133;1084;572
-137;-362.0;751;773;-566.0;-90.0;-346.0;-7;971;-971;751;773
-138;-298.0;269;483;-2402.0;19.0;-298.0;161;885;-885;269;483
-138;-454.0;165;382;-3843.0;260.0;-650.0;172;958;-958;165;382
-139;-649.0;402;346;-4467.0;412.0;-707.0;?;687;-687;402;346
-141;-865.0;496;-120;-4792.0;516.0;-629.0;165;434;-434;?;-120
-141;-1029.0;593;218;?;704.0;107.0;?;470;-470;593;218
?;-1025.0;1211;1308;-4887.0;703.0;-163.0;?;308;-308;?;1308
-145;-1016.0;1353;1891;-4065.0;563.0;-1051.0;43;118;-118;1353;1891
-145;-1133.0;1292;2122;-3997.0;592.0;-1376.0;100;-109;109;?;2122
-146;-1038.0;1211;1736;-4119.0;573.0;-1289.0;?;-273;273;1211;1736
-147;-898.0;890;?;?;?;-854.0;51;-170;170;890;1176
-147;-648.0;855;1178;-2143.0;392.0;-757.0;20;-124;124;855;1178
-147;-505.0;847;1169;-1321.0;172.0;-616.0;24;-122;122;847;1169
-147;-343.0;799;1171;-942.0;?;-590.0;?;-101;101;799;1171
-147;-244.0;972;923;-267.0;-238.0;-448.0;52;-178;178;972;?
-149;-212.0;658;196;?;-361.0;-408.0;91;-8;8;658;?
-151;-251.0;259;-172;720.0;-188.0;-109.0;56;210;-210;259;-172
-150;-160.0;335;-124;?;-139.0;?;74;166;-166;335;-124
-150;-132.0;328;-128;1102.0;-175.0;66.0;73;170;-170;328;-128
-153;-89.0;410;-61;556.0;-171.0;232.0;13;173;?;410;-61
-154;-113.0;392;?;-353.0;-164.0;?;80;208;-208;392;-82
?;-146.0;232;?;-8.0;-163.0;-584.0;88;210;-210;232;?
-154;-86.0;175;?;?;-115.0;-395.0;34;54;-54;175;-8
-155;-60.0;?;3;1074.0;-89.0;64.0;81;?;-20;?;3
-155;75.0;?;-6;729.0;-244.0;37.0;81;48;-48;58;-6
-155;?;64;-20;853.0;-408.0;?;80;-21;21;64;-20
-155;356.0;61;-21;784.0;-564.0;-382.0;85;?;-9;61;-21
-155;428.0;68;1;506.0;-706.0;-778.0;69;28;-28;68;1
-155;383.0;26;-28;472.0;-688.0;-555.0;71;6;?;26;-28
-156;265.0;46;-57;765.0;?;-174.0;63;22;-22;?;?
-156;205.0;110;-32;702.0;-622.0;85.0;67;?;14;110;-32
-156;227.0;46;?;925.0;-636.0;29.0;71;?;-15;46;3
-156;255.0;?;-9;809.0;-681.0;?;70;-1;?;9;?
-156;216.0;37;-34;896.0;-657.0;-298.0;68;-42;42;37;-34
-156;216.0;12;-17;853.0;-657.0;?;69;?;11;12;?
-156;211.0;20;27;765.0;-613.0;-544.0;74;-48;48;20;27
-156;96.0;23;30;1087.0;-672.0;-438.0;74;-53;53;23;30
?;-4.0;-4;?;1265.0;-759.0;-720.0;75;-8;8;-4;-18
?;37.0;22;-47;1278.0;-813.0;-564.0;69;-15;15;22;-47
-156;94.0;34;-1;?;-757.0;-575.0;63;18;-18;34;-1
-156;?;-13;?;1199.0;-765.0;-492.0;72;56;-56;-13;23
-156;162.0;-22;-6;507.0;-727.0;-623.0;75;35;-35;-22;-6
?;147.0;-2;-6;286.0;-685.0;-651.0;65;43;-43;-2;-6
?;149.0;-21;?;160.0;-617.0;-794.0;65;23;-23;-21;-29
-156;85.0;-38;?;-429.0;-521.0;-1044.0;82;-18;?;-38;-63
-156;-20.0;-23;-45;-992.0;-430.0;-1215.0;82;?;22;-23;-45
-156;-192.0;-12;-24;-870.0;-373.0;-1120.0;70;27;-27;-12;-24
-156;-386.0;-22;-26;-670.0;-302.0;-860.0;71;?;-35;-22;?
-156;-570.0;-24;-34;263.0;-210.0;-698.0;76;-48;48;-24;-34
-156;-796.0;?;-44;251.0;-173.0;-439.0;71;-31;31;-5;-44
-156;-951.0;-7;-46;560.0;-188.0;?;62;-28;28;-7;-46
-156;-1104.0;-28;-25;1062.0;-292.0;?;63;-59;59;-28;-25
-156;-1205.0;-32;9;564.0;-366.0;-385.0;71;-32;32;-32;9
-156;-1305.0;-32;6;499.0;-489.0;-480.0;70;-35;35;-32;6
-156;-1333.0;?;-39;778.0;-619.0;-147.0;69;-40;?;-26;-39
-156;-1409.0;-10;-52;494.0;-719.0;152.0;73;-95;95;-10;-52
-156;-1442.0;-15;-44;380.0;-791.0;53.0;74;-143;143;-15;-44
-156;-1451.0;2;-46;?;-772.0;-7.0;74;-110;110;2;-46
-156;-1555.0;44;-22;288.0;-693.0;2.0;78;-74;?;44;-22
-156;-1528.0;41;-24;93.0;-620.0;-58.0;78;?;76;41;-24
?;-1466.0;28;-47;?;-617.0;25.0;67;-39;39;28;-47
-156;-1425.0;32;41;207.0;-589.0;41.0;63;120;-120;32;41
?;-1410.0;17;129;173.0;-549.0;-31.0;71;203;-203;17;129
-156;-1235.0;23;?;173.0;-457.0;-22.0;74;126;-126;23;85
-156;-1113.0;37;34;52.0;-357.0;-73.0;69;84;-84;37;34
-156;?;10;26;-4.0;-318.0;-199.0;67;68;-68;10;26
-156;-906.0;17;3;0.0;?;-175.0;?;15;-15;17;3
-156;-816.0;42;-12;-224.0;-222.0;-83.0;71;1;-1;42;-12
-156;-703.0;7;-2;-67.0;-179.0;-103.0;69;?;6;7;-2
?;-586.0;8;-26;-133.0;?;-85.0;68;-63;63;8;-26
-156;-510.0;?;-22;?;-188.0;-29.0;?;-62;62;28;-22
-156;-466.0;0;14;?;-228.0;-91.0;74;-9;?;0;14
-156;-400.0;19;-9;-75.0;-220.0;-94.0;72;-4;4;?;-9
-156;-357.0;30;0;-224.0;-254.0;-71.0;69;1;-1;?;0
-156;-310.0;?;35;-57.0;-294.0;-130.0;71;-3;3;12;35
-156;-261.0;5;1;-84.0;-273.0;-114.0;?;-30;30;5;1
-156;-241.0;-23;?;-98.0;-263.0;-94.0;68;-14;14;-23;-37
-156;-231.0;-24;-39;-105.0;-257.0;-110.0;67;-11;11;-24;-39
?;-336.0;-16;-9;-86.0;?;-57.0;72;-71;71;-16;-9
-156;-416.0;-29;17;-150.0;-406.0;-56.0;70;?;115;-29;17
-156;-427.0;-9;-19;-138.0;?;-12.0;75;-73;73;-9;?
-156;-375.0;-5;?;-3.0;?;47.0;77;-97;97;-5;-61
-156;-361.0;-20;-46;7.0;-399.0;52.0;73;?;199;-20;-46
-156;?;-18;-43;-71.0;-448.0;62.0;74;-202;202;-18;-43
?;-289.0;-29;-88;-55.0;?;90.0;?;-212;?;-29;-88
-156;-230.0;?;-131;-70.0;?;107.0;74;-288;288;19;-131
