InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accX;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit RLA accY;Accelerometer BACK accX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax
40.0;247.0;-86.0;398.0;-93.0;?;490.0;46.0;-792;-792;607
61.0;131.0;-124.0;370.0;122.0;?;458.0;39.0;-1097;-1097;442
46.0;42.0;-160.0;381.0;27.0;153.0;435.0;40.0;-1899;-1899;15
72.0;-66.0;-206.0;354.0;-134.0;109.0;427.0;76.0;-2159;-2159;-107
85.0;-109.0;-233.0;365.0;-118.0;85.0;446.0;53.0;-2819;-2819;-382
101.0;-183.0;-294.0;413.0;-431.0;3.0;436.0;117.0;-3225;-3225;-540
215.0;-280.0;-345.0;424.0;-85.0;-55.0;371.0;24.0;-2836;-2836;-500
135.0;-311.0;-268.0;430.0;108.0;-72.0;356.0;390.0;-694;-694;-519
17.0;-216.0;-167.0;403.0;-1176.0;-1057.0;413.0;401.0;1343;1343;-555
-381.0;-204.0;53.0;445.0;293.0;-259.0;447.0;554.0;1224;1224;-609
-30.0;-290.0;198.0;469.0;1409.0;1199.0;328.0;378.0;2482;2482;-436
157.0;-523.0;35.0;418.0;460.0;743.0;422.0;257.0;1678;1678;-829
160.0;-889.0;-183.0;456.0;614.0;387.0;284.0;164.0;-482;-482;-824
27.0;-1068.0;-362.0;576.0;219.0;307.0;188.0;173.0;164;164;-12
12.0;-1037.0;-239.0;459.0;184.0;278.0;180.0;197.0;19;19;31
91.0;-925.0;92.0;429.0;1048.0;139.0;265.0;323.0;-90;-90;9
14.0;-643.0;361.0;733.0;-200.0;201.0;521.0;446.0;129;129;59
-138.0;-456.0;516.0;739.0;476.0;477.0;588.0;312.0;-92;-92;-23
-183.0;-371.0;632.0;615.0;198.0;211.0;356.0;244.0;52;52;53
-295.0;-343.0;771.0;500.0;294.0;80.0;322.0;250.0;12;12;19
-450.0;-149.0;841.0;544.0;529.0;112.0;203.0;302.0;11;11;18
-564.0;-20.0;876.0;546.0;470.0;143.0;-299.0;336.0;75;75;21
-620.0;251.0;1208.0;542.0;115.0;247.0;106.0;379.0;82;82;3
-440.0;522.0;1632.0;542.0;-105.0;178.0;1333.0;453.0;56;56;12
-313.0;613.0;-383.0;536.0;138.0;-1.0;-224.0;385.0;74;74;0
-70.0;628.0;-1028.0;507.0;281.0;?;1425.0;380.0;100;100;-8
-179.0;658.0;-134.0;489.0;348.0;?;1109.0;442.0;41;41;-6
-530.0;251.0;289.0;510.0;737.0;?;910.0;414.0;3;3;2
-375.0;-60.0;202.0;503.0;394.0;?;940.0;469.0;1;1;17
-242.0;265.0;-114.0;466.0;-224.0;?;792.0;484.0;2;2;-8
-131.0;203.0;77.0;421.0;185.0;?;591.0;429.0;-14;-14;-29
27.0;-42.0;51.0;418.0;549.0;?;1066.0;444.0;-8;-8;-3
211.0;-171.0;3.0;391.0;60.0;?;741.0;389.0;1;1;-16
149.0;-449.0;73.0;370.0;-23.0;?;698.0;426.0;-82;-82;-15
80.0;-643.0;101.0;331.0;123.0;?;946.0;287.0;-58;-58;29
-1.0;-458.0;-106.0;334.0;-48.0;132.0;733.0;10.0;-68;-68;46
-1.0;-254.0;-188.0;279.0;-137.0;99.0;378.0;-80.0;-8;-8;65
20.0;-306.0;-102.0;154.0;-158.0;-38.0;874.0;-45.0;40;?;72
29.0;-353.0;-247.0;103.0;-57.0;-7.0;736.0;-17.0;-224;?;-27
84.0;-323.0;-392.0;112.0;49.0;-129.0;411.0;-189.0;-763;?;-48
97.0;-760.0;-295.0;227.0;-245.0;-135.0;637.0;-274.0;-2151;?;71
46.0;-343.0;-506.0;248.0;-441.0;-208.0;1149.0;-325.0;-3112;?;-133
7.0;-623.0;-319.0;131.0;-453.0;-219.0;629.0;-316.0;-3216;?;-208
-24.0;-381.0;-461.0;107.0;-469.0;-211.0;977.0;-301.0;-3049;?;179
-61.0;-256.0;-222.0;115.0;-314.0;-236.0;876.0;-311.0;-1721;?;327
28.0;-268.0;-652.0;89.0;-271.0;-221.0;412.0;-261.0;-677;?;285
63.0;-352.0;-398.0;74.0;-284.0;-204.0;530.0;-218.0;-634;?;91
90.0;-836.0;-323.0;152.0;-314.0;-180.0;880.0;-251.0;-497;?;-110
130.0;-705.0;-558.0;141.0;-394.0;-218.0;516.0;-308.0;-734;-734;-102
125.0;-776.0;-794.0;223.0;-406.0;-281.0;722.0;-265.0;-1039;-1039;-54
189.0;-662.0;-787.0;102.0;-356.0;-255.0;716.0;-241.0;-842;-842;17
-170.0;-662.0;-1040.0;186.0;-382.0;-195.0;391.0;-211.0;-1079;-1079;-106
-390.0;-727.0;-987.0;-16.0;-353.0;-187.0;519.0;-204.0;-1190;-1190;-121
-488.0;-735.0;-708.0;93.0;-388.0;-244.0;624.0;-215.0;-1017;-1017;-91
-452.0;-462.0;-529.0;97.0;-412.0;-303.0;700.0;-221.0;-1109;-1109;-253
-379.0;-27.0;-666.0;171.0;-444.0;-301.0;468.0;-259.0;-1102;-1102;-244
-256.0;-141.0;-550.0;197.0;-487.0;-302.0;187.0;-290.0;-1138;-1138;-226
-250.0;-274.0;-360.0;155.0;-505.0;-302.0;139.0;-279.0;-861;-861;-234
-168.0;-247.0;-318.0;81.0;-461.0;-300.0;64.0;-285.0;-635;-635;-150
4.0;-218.0;-216.0;398.0;-424.0;-284.0;160.0;-236.0;-489;-489;-169
25.0;-178.0;-98.0;215.0;-469.0;-252.0;239.0;-300.0;-675;-675;-269
57.0;-183.0;-39.0;67.0;-472.0;-280.0;322.0;-263.0;-1655;-1655;-409
64.0;-155.0;11.0;232.0;-484.0;-317.0;341.0;-287.0;-1977;-1977;-463
61.0;-222.0;79.0;343.0;-429.0;-281.0;285.0;-282.0;-1997;-1997;-150
131.0;-262.0;36.0;307.0;-443.0;-296.0;123.0;-234.0;-2981;-2981;-1
183.0;-158.0;24.0;279.0;-446.0;-267.0;130.0;-207.0;-4022;-4022;-530
143.0;?;86.0;363.0;-423.0;-268.0;209.0;-152.0;-3717;-3717;-288
8.0;?;122.0;321.0;-403.0;-215.0;234.0;-98.0;-1989;-1989;608
-35.0;?;173.0;290.0;-383.0;-200.0;216.0;54.0;-303;-303;366
-109.0;?;190.0;331.0;-380.0;-97.0;197.0;181.0;97;97;112
-97.0;?;144.0;331.0;-338.0;-47.0;165.0;396.0;-120;-120;184
-97.0;?;107.0;349.0;-353.0;-1.0;135.0;343.0;-186;-186;-30
-80.0;?;82.0;329.0;-352.0;36.0;92.0;435.0;-212;-212;14
-85.0;?;78.0;399.0;-338.0;51.0;110.0;289.0;-165;-165;10
-23.0;?;87.0;438.0;-287.0;112.0;122.0;211.0;-103;-103;-2
15.0;?;73.0;365.0;-259.0;78.0;123.0;175.0;-143;-143;24
124.0;?;119.0;482.0;-289.0;58.0;96.0;130.0;-158;-158;10
270.0;-266.0;201.0;480.0;-209.0;133.0;66.0;121.0;-153;-153;26
329.0;-303.0;255.0;454.0;-142.0;217.0;63.0;201.0;-191;-191;3
411.0;-302.0;299.0;433.0;-94.0;203.0;?;265.0;-204;-204;38
533.0;-298.0;377.0;381.0;-135.0;191.0;?;276.0;-164;-164;57
633.0;-288.0;411.0;410.0;-188.0;133.0;?;233.0;-99;-99;70
726.0;-250.0;439.0;393.0;-274.0;61.0;?;205.0;-66;-66;81
718.0;-209.0;459.0;366.0;-390.0;-1.0;?;216.0;-85;-85;78
616.0;-116.0;468.0;427.0;-412.0;-52.0;?;191.0;-80;-80;96
604.0;-131.0;471.0;407.0;-425.0;-49.0;?;168.0;-50;-50;75
666.0;-72.0;474.0;441.0;-450.0;48.0;?;147.0;-51;?;67
456.0;-101.0;422.0;455.0;-394.0;113.0;?;151.0;2;?;77
423.0;-199.0;267.0;472.0;-347.0;186.0;?;173.0;20;?;86
391.0;-290.0;165.0;487.0;-292.0;156.0;?;144.0;149;?;152
248.0;-363.0;178.0;433.0;-315.0;246.0;295.0;147.0;119;?;142
282.0;-378.0;167.0;531.0;-176.0;212.0;302.0;194.0;-191;?;5
270.0;-315.0;79.0;478.0;-44.0;221.0;307.0;171.0;-331;?;-15
304.0;-182.0;3.0;531.0;16.0;296.0;387.0;261.0;-1134;?;-18
313.0;-64.0;93.0;596.0;24.0;276.0;432.0;89.0;-493;?;-20
425.0;62.0;236.0;568.0;-15.0;190.0;434.0;-87.0;-1292;?;-13
428.0;234.0;306.0;636.0;-38.0;-157.0;432.0;174.0;-3513;-3513;297
350.0;269.0;348.0;538.0;98.0;-47.0;398.0;107.0;-3793;-3793;655
331.0;225.0;334.0;487.0;181.0;82.0;398.0;-47.0;-6520;-6520;236
278.0;31.0;285.0;558.0;92.0;-7.0;387.0;-60.0;-3974;-3974;234
211.0;-149.0;-3.0;570.0;-230.0;-23.0;411.0;27.0;504;504;339
207.0;-372.0;-164.0;489.0;56.0;-13.0;450.0;53.0;-826;-826;53
203.0;-621.0;-283.0;516.0;208.0;113.0;542.0;47.0;529;529;233
148.0;-787.0;-398.0;455.0;300.0;70.0;646.0;-33.0;1005;1005;-138
100.0;-910.0;-531.0;374.0;65.0;76.0;665.0;-38.0;-917;-917;-503
93.0;-988.0;-611.0;374.0;133.0;135.0;641.0;-97.0;-1129;-1129;-89
32.0;-989.0;-542.0;332.0;265.0;121.0;630.0;-59.0;-818;-818;178
1.0;-944.0;-512.0;366.0;?;193.0;733.0;-14.0;279;279;229
208.0;-679.0;-438.0;314.0;?;185.0;749.0;-38.0;477;477;187
311.0;-615.0;-243.0;265.0;?;115.0;817.0;-31.0;63;63;87
371.0;-776.0;-122.0;343.0;?;129.0;701.0;-28.0;1242;1242;129
38.0;-792.0;-75.0;272.0;?;81.0;663.0;54.0;-674;-674;-21
234.0;-712.0;-90.0;312.0;?;111.0;566.0;63.0;-2345;-2345;-899
414.0;-778.0;44.0;359.0;36.0;130.0;699.0;114.0;666;666;299
224.0;-903.0;-163.0;306.0;60.0;277.0;772.0;712.0;863;863;1570
82.0;-1111.0;-483.0;429.0;167.0;515.0;549.0;440.0;-314;-314;-972
185.0;-1463.0;-389.0;603.0;79.0;346.0;458.0;546.0;1471;1471;-1098
251.0;-1362.0;-155.0;749.0;-106.0;334.0;782.0;462.0;3300;3300;394
290.0;-1002.0;-344.0;765.0;-485.0;263.0;815.0;396.0;2208;2208;-121
177.0;-578.0;-478.0;767.0;-491.0;-16.0;769.0;538.0;199;199;267
-6.0;-393.0;-360.0;721.0;54.0;-26.0;728.0;?;166;166;317
-103.0;-296.0;-328.0;678.0;274.0;227.0;791.0;?;177;177;27
-194.0;81.0;-194.0;756.0;636.0;412.0;909.0;?;-55;-55;65
-225.0;184.0;60.0;737.0;380.0;273.0;902.0;?;32;32;-49
-213.0;285.0;122.0;742.0;503.0;163.0;869.0;689.0;-83;-83;7
-264.0;478.0;179.0;678.0;150.0;138.0;813.0;687.0;-27;-27;0
-270.0;533.0;307.0;662.0;28.0;59.0;822.0;565.0;22;22;-8
-339.0;446.0;344.0;668.0;-416.0;145.0;806.0;421.0;-35;-35;7
-371.0;427.0;350.0;600.0;-378.0;-12.0;881.0;479.0;1;1;2
-352.0;325.0;513.0;591.0;485.0;227.0;891.0;582.0;20;20;-2
-794.0;-35.0;942.0;597.0;341.0;334.0;832.0;542.0;5;5;4
-798.0;-221.0;1342.0;579.0;-440.0;202.0;891.0;524.0;-30;-30;-8
-1024.0;-273.0;1198.0;580.0;68.0;-116.0;844.0;470.0;-70;-70;-3
-1234.0;-657.0;1063.0;599.0;57.0;241.0;709.0;438.0;-33;-33;5
-1211.0;-1275.0;865.0;615.0;215.0;192.0;497.0;399.0;-6;-6;?
-1071.0;-1739.0;480.0;593.0;214.0;175.0;452.0;349.0;-66;-66;?
-1026.0;-1714.0;-70.0;577.0;-77.0;194.0;649.0;308.0;-115;-115;?
-988.0;-1603.0;-192.0;522.0;-161.0;118.0;792.0;285.0;-112;-112;?
-852.0;-1541.0;-97.0;490.0;62.0;29.0;?;252.0;-70;-70;?
-706.0;-1009.0;5.0;474.0;76.0;145.0;?;263.0;-45;-45;?
-447.0;-145.0;-25.0;460.0;4.0;145.0;?;216.0;-33;-33;?
-147.0;565.0;-89.0;492.0;33.0;159.0;?;?;-15;-15;?
68.0;1063.0;171.0;478.0;35.0;59.0;?;?;4;4;36
237.0;648.0;-8.0;484.0;-8.0;49.0;36.0;202.0;30;?;26
314.0;438.0;-76.0;467.0;-126.0;48.0;269.0;234.0;?;?;20
465.0;361.0;297.0;436.0;-170.0;-80.0;1133.0;247.0;?;?;20
487.0;535.0;-56.0;431.0;-147.0;-5.0;565.0;240.0;?;?;26
498.0;9.0;6.0;443.0;-77.0;39.0;215.0;226.0;?;?;24
518.0;125.0;-177.0;416.0;130.0;210.0;759.0;253.0;?;?;27
579.0;102.0;-310.0;413.0;26.0;28.0;579.0;262.0;?;?;34
601.0;368.0;-493.0;397.0;-91.0;62.0;720.0;225.0;?;46;21
634.0;449.0;-399.0;396.0;-5.0;-27.0;708.0;193.0;?;14;17
572.0;143.0;-240.0;415.0;-206.0;-81.0;500.0;183.0;?;31;24
472.0;-43.0;-315.0;412.0;-340.0;-44.0;442.0;226.0;?;8;19
337.0;-107.0;-446.0;380.0;-43.0;-4.0;649.0;285.0;?;-20;?
234.0;-34.0;-450.0;411.0;221.0;260.0;666.0;291.0;?;-19;?
173.0;-109.0;?;415.0;390.0;335.0;639.0;236.0;-27;-27;?
33.0;47.0;?;378.0;359.0;408.0;641.0;203.0;6;6;?
27.0;77.0;?;369.0;46.0;402.0;714.0;190.0;-8;-8;?
54.0;142.0;?;380.0;-86.0;344.0;680.0;190.0;-39;-39;?
73.0;-33.0;?;380.0;-290.0;171.0;585.0;171.0;2;2;?
124.0;-24.0;?;399.0;-389.0;142.0;530.0;163.0;-5;-5;?
98.0;44.0;?;399.0;-665.0;29.0;328.0;213.0;-12;-12;?
8.0;63.0;?;411.0;-657.0;-99.0;565.0;281.0;20;20;?
-2.0;145.0;?;421.0;-763.0;-51.0;732.0;294.0;9;9;?
6.0;234.0;?;442.0;-715.0;55.0;681.0;324.0;-10;-10;?
49.0;221.0;?;421.0;-370.0;10.0;820.0;302.0;22;22;25
32.0;-66.0;?;377.0;-130.0;147.0;1087.0;270.0;27;27;25
-4.0;-528.0;?;374.0;-178.0;259.0;894.0;229.0;-23;-23;27
17.0;-890.0;?;386.0;-161.0;187.0;843.0;205.0;-25;-25;27
-1.0;-748.0;?;398.0;-314.0;207.0;697.0;243.0;-45;-45;27
14.0;-121.0;?;431.0;-529.0;104.0;765.0;253.0;-38;-38;25
26.0;822.0;?;431.0;-455.0;33.0;776.0;289.0;21;21;26
37.0;1527.0;?;433.0;-483.0;3.0;792.0;295.0;-28;-28;32
24.0;1858.0;?;439.0;-242.0;-69.0;478.0;286.0;-40;-40;27
-17.0;2075.0;?;419.0;-248.0;60.0;288.0;298.0;4;4;28
-61.0;2234.0;911.0;409.0;-258.0;72.0;319.0;333.0;11;11;33
-127.0;1972.0;937.0;419.0;222.0;159.0;209.0;320.0;10;10;32
-195.0;1372.0;743.0;448.0;637.0;236.0;132.0;294.0;10;10;32
-171.0;704.0;437.0;457.0;414.0;264.0;169.0;273.0;15;15;23
-169.0;-249.0;319.0;470.0;255.0;254.0;337.0;262.0;-21;-21;20
-159.0;-533.0;46.0;508.0;?;226.0;147.0;226.0;-17;-17;23
-150.0;-432.0;-369.0;513.0;?;244.0;840.0;211.0;18;18;21
-154.0;-140.0;-441.0;475.0;?;128.0;789.0;240.0;7;7;30
-69.0;254.0;-169.0;480.0;?;-272.0;629.0;300.0;?;-9;38
-50.0;354.0;-109.0;490.0;?;-30.0;691.0;?;?;-28;30
-88.0;185.0;-57.0;491.0;?;155.0;429.0;?;?;-25;28
-36.0;-141.0;-89.0;480.0;?;-171.0;333.0;?;?;-21;31
-49.0;-578.0;-359.0;511.0;?;14.0;529.0;?;?;-33;32
-65.0;-952.0;-566.0;535.0;?;142.0;568.0;?;?;-29;29
-102.0;-1147.0;-748.0;537.0;?;171.0;726.0;?;?;-21;29
-100.0;-993.0;-828.0;571.0;?;242.0;544.0;?;?;-18;36
-34.0;-646.0;-943.0;552.0;?;148.0;566.0;?;?;-20;30
-32.0;-130.0;-938.0;610.0;?;229.0;702.0;?;?;6;32
35.0;509.0;-829.0;587.0;?;326.0;798.0;?;?;1;41
58.0;797.0;-435.0;596.0;234.0;224.0;614.0;?;?;-42;31
65.0;1091.0;-71.0;621.0;208.0;202.0;556.0;?;?;-33;31
113.0;1056.0;246.0;640.0;173.0;258.0;738.0;?;?;-17;39
87.0;41.0;733.0;613.0;27.0;133.0;932.0;?;?;-28;39
107.0;-271.0;747.0;601.0;-27.0;-9.0;1001.0;?;-35;-35;42
49.0;430.0;262.0;584.0;-275.0;-63.0;1229.0;488.0;-55;-55;44
89.0;612.0;439.0;572.0;-129.0;33.0;635.0;433.0;-25;-25;40
37.0;114.0;662.0;548.0;140.0;137.0;511.0;379.0;20;20;43
66.0;-123.0;158.0;524.0;102.0;168.0;743.0;356.0;-13;-13;48
33.0;-206.0;-86.0;509.0;76.0;199.0;787.0;299.0;-3;-3;45
65.0;-202.0;-37.0;497.0;-11.0;227.0;786.0;275.0;29;29;40
51.0;-182.0;130.0;462.0;-40.0;182.0;721.0;259.0;4;4;40
104.0;-346.0;255.0;447.0;32.0;206.0;643.0;255.0;45;45;42
104.0;-361.0;247.0;428.0;131.0;181.0;746.0;282.0;69;69;42
133.0;-426.0;372.0;399.0;-8.0;151.0;888.0;251.0;16;16;36
217.0;-568.0;405.0;396.0;-2.0;87.0;765.0;190.0;61;61;24
227.0;-514.0;?;343.0;53.0;40.0;635.0;127.0;-52;-52;27
258.0;-522.0;?;339.0;152.0;46.0;696.0;89.0;25;25;19
311.0;-761.0;?;329.0;5.0;24.0;826.0;61.0;-29;-29;-21
309.0;-910.0;?;306.0;-24.0;17.0;871.0;30.0;-102;-102;-25
310.0;-909.0;?;319.0;97.0;38.0;689.0;10.0;285;285;-7
385.0;-669.0;?;280.0;152.0;30.0;455.0;1.0;-1394;-1394;-87
431.0;-537.0;?;294.0;97.0;77.0;670.0;23.0;-3398;-3398;-174
397.0;-341.0;?;262.0;148.0;60.0;807.0;37.0;-2808;-2808;67
426.0;-225.0;?;314.0;165.0;64.0;735.0;26.0;-1623;-1623;408
370.0;-320.0;?;314.0;140.0;68.0;705.0;18.0;-664;-664;338
322.0;-382.0;?;252.0;130.0;45.0;553.0;46.0;-26;-26;145
302.0;-483.0;?;231.0;185.0;63.0;592.0;67.0;137;137;127
274.0;-629.0;?;218.0;127.0;48.0;691.0;61.0;170;170;143
263.0;-733.0;?;247.0;55.0;49.0;724.0;93.0;150;150;140
215.0;-944.0;-222.0;236.0;21.0;9.0;617.0;55.0;-114;-114;135
182.0;-997.0;-251.0;233.0;1.0;18.0;713.0;57.0;-703;-703;137
172.0;-933.0;-278.0;276.0;17.0;19.0;767.0;28.0;-1008;-1008;159
147.0;-925.0;-328.0;234.0;173.0;4.0;778.0;31.0;-1053;-1053;148
232.0;-969.0;-365.0;225.0;133.0;35.0;688.0;58.0;-1249;-1249;206
260.0;-990.0;-428.0;249.0;95.0;38.0;751.0;48.0;-1138;-1138;252
301.0;-986.0;-457.0;210.0;50.0;38.0;861.0;28.0;-960;-960;185
311.0;-916.0;-420.0;236.0;7.0;27.0;876.0;23.0;-922;-922;179
294.0;-933.0;-374.0;280.0;95.0;24.0;868.0;72.0;206;206;250
255.0;-953.0;-402.0;293.0;108.0;91.0;847.0;77.0;1461;1461;332
215.0;-944.0;-441.0;264.0;86.0;76.0;814.0;126.0;1153;1153;-157
127.0;-898.0;-385.0;205.0;170.0;93.0;785.0;184.0;466;466;34
45.0;-826.0;-359.0;241.0;281.0;155.0;769.0;345.0;395;395;874
-60.0;-700.0;-216.0;285.0;336.0;250.0;743.0;332.0;279;279;201
-171.0;-627.0;-118.0;326.0;214.0;441.0;772.0;191.0;11;11;-189
-199.0;-620.0;-69.0;182.0;67.0;124.0;783.0;286.0;-78;-78;160
-303.0;-607.0;-56.0;194.0;-10.0;-136.0;686.0;267.0;-63;-63;5
-350.0;-643.0;-57.0;242.0;-137.0;-11.0;686.0;223.0;-38;-38;21
-371.0;-607.0;-55.0;278.0;-31.0;-128.0;757.0;137.0;-22;-22;37
-445.0;-350.0;-89.0;263.0;-121.0;-84.0;820.0;38.0;-9;-9;-6
-518.0;-198.0;15.0;302.0;-83.0;28.0;799.0;-16.0;-17;-17;2
-560.0;-46.0;94.0;314.0;-79.0;-8.0;769.0;-67.0;-13;-13;3
-667.0;-27.0;162.0;259.0;34.0;70.0;713.0;-97.0;-1;-1;36
-837.0;-62.0;175.0;308.0;101.0;142.0;687.0;-133.0;-10;-10;28
-967.0;126.0;157.0;281.0;29.0;141.0;653.0;-185.0;7;7;12
-1204.0;253.0;291.0;275.0;42.0;117.0;567.0;-170.0;10;10;8
-1517.0;341.0;469.0;211.0;156.0;84.0;617.0;-193.0;-23;?;10
-1887.0;386.0;716.0;230.0;53.0;80.0;667.0;-178.0;-27;?;18
-2260.0;416.0;965.0;233.0;86.0;29.0;713.0;-172.0;-21;?;23
-2259.0;262.0;1273.0;286.0;30.0;-9.0;678.0;-195.0;-31;?;24
-2317.0;-86.0;1361.0;186.0;32.0;6.0;492.0;-167.0;-55;?;29
-2593.0;76.0;967.0;275.0;80.0;38.0;371.0;-174.0;-72;?;26
-2413.0;241.0;803.0;275.0;76.0;28.0;337.0;-183.0;-33;?;32
-2247.0;394.0;609.0;283.0;108.0;9.0;375.0;-146.0;-43;?;43
-2172.0;525.0;323.0;274.0;27.0;11.0;445.0;-160.0;-25;?;42
?;541.0;47.0;323.0;9.0;0.0;374.0;-155.0;30;?;42
?;648.0;-131.0;286.0;42.0;17.0;347.0;-162.0;-46;?;37
?;715.0;-209.0;253.0;32.0;-4.0;?;-154.0;-59;?;34
?;695.0;-201.0;313.0;-45.0;-19.0;442.0;-156.0;-30;?;33
?;544.0;-172.0;197.0;38.0;-28.0;512.0;-174.0;-42;?;41
?;319.0;-46.0;220.0;7.0;-45.0;387.0;-184.0;-14;?;54
?;225.0;39.0;279.0;14.0;-18.0;452.0;-148.0;10;10;50
-811.0;152.0;119.0;?;-1.0;-19.0;563.0;-166.0;21;21;48
-684.0;100.0;141.0;?;-9.0;-21.0;554.0;-173.0;11;11;48
-574.0;82.0;170.0;?;56.0;-28.0;551.0;-163.0;18;18;44
-500.0;104.0;142.0;?;14.0;-32.0;491.0;-206.0;11;11;45
-421.0;125.0;123.0;?;20.0;-34.0;485.0;-199.0;-10;-10;49
-346.0;142.0;127.0;?;17.0;-37.0;462.0;-241.0;19;19;47
-252.0;141.0;111.0;?;-20.0;-75.0;407.0;-253.0;18;18;38
-192.0;169.0;65.0;?;0.0;-57.0;390.0;-292.0;-5;-5;44
-125.0;52.0;65.0;?;10.0;-49.0;334.0;-260.0;15;15;54
-81.0;-53.0;84.0;?;9.0;-68.0;311.0;-286.0;34;34;46
-62.0;-68.0;89.0;282.0;-4.0;-42.0;321.0;-270.0;42;42;35
-57.0;-61.0;90.0;251.0;-37.0;-52.0;294.0;-309.0;42;42;36
-53.0;-27.0;49.0;282.0;-21.0;-75.0;274.0;-316.0;1;1;36
-53.0;8.0;-7.0;231.0;63.0;-66.0;285.0;-334.0;-15;-15;37
-72.0;33.0;-45.0;247.0;35.0;-65.0;272.0;-352.0;19;19;43
-14.0;53.0;-74.0;247.0;25.0;-49.0;245.0;-322.0;?;7;44
-19.0;-9.0;-65.0;235.0;-4.0;-64.0;271.0;-331.0;?;-56;42
-15.0;70.0;-90.0;238.0;22.0;-45.0;277.0;-321.0;-63;-63;44
-37.0;-2.0;-94.0;252.0;34.0;-43.0;267.0;-315.0;-51;-51;50
-46.0;35.0;-128.0;267.0;49.0;-26.0;259.0;-294.0;-91;-91;52
-90.0;82.0;-134.0;248.0;89.0;-25.0;283.0;-297.0;-69;-69;40
-92.0;72.0;-132.0;247.0;145.0;-22.0;281.0;-317.0;-60;-60;51
-96.0;110.0;-159.0;266.0;82.0;-29.0;281.0;-316.0;-113;-113;67
-68.0;72.0;-169.0;244.0;59.0;-26.0;277.0;-319.0;-104;-104;66
-59.0;63.0;-142.0;254.0;48.0;16.0;286.0;-293.0;-102;-102;90
-33.0;36.0;-177.0;287.0;63.0;65.0;276.0;-244.0;-82;-82;86
-74.0;41.0;-163.0;?;48.0;46.0;267.0;-184.0;-47;-47;79
-65.0;28.0;-170.0;?;23.0;5.0;253.0;-143.0;-4;-4;88
-34.0;-11.0;-181.0;?;-16.0;-9.0;282.0;-122.0;52;52;84
-33.0;-16.0;-162.0;?;-53.0;0.0;293.0;-66.0;19;19;100
-34.0;22.0;-117.0;?;-73.0;-10.0;278.0;-42.0;-19;-19;96
-7.0;6.0;-107.0;269.0;-185.0;-31.0;283.0;-19.0;-22;-22;93
-13.0;0.0;-103.0;244.0;-148.0;-45.0;284.0;34.0;-31;-31;105
8.0;-29.0;-63.0;232.0;-171.0;-10.0;294.0;25.0;0;0;112
-22.0;-80.0;-23.0;275.0;-157.0;-5.0;301.0;80.0;-2;-2;108
-28.0;-92.0;26.0;366.0;-157.0;16.0;312.0;65.0;-64;-64;100
77.0;-99.0;74.0;337.0;-189.0;29.0;324.0;135.0;-52;-52;118
94.0;-68.0;118.0;314.0;?;-21.0;329.0;197.0;-44;-44;113
157.0;-58.0;81.0;363.0;?;-42.0;312.0;186.0;-26;-26;89
224.0;-45.0;146.0;372.0;?;16.0;297.0;218.0;-55;-55;124
324.0;-51.0;202.0;410.0;?;?;298.0;236.0;20;20;112
492.0;-68.0;293.0;427.0;?;?;296.0;278.0;93;93;79
601.0;-101.0;366.0;332.0;?;?;294.0;163.0;-200;-200;102
736.0;-84.0;370.0;323.0;?;?;293.0;59.0;-220;-220;-82
875.0;-94.0;295.0;284.0;-166.0;?;287.0;73.0;-1376;-1376;18
1030.0;-136.0;183.0;308.0;-164.0;?;279.0;67.0;-1906;-1906;-471
1171.0;-244.0;67.0;411.0;-100.0;?;255.0;105.0;-2894;-2894;-464
1272.0;-334.0;-60.0;426.0;-177.0;?;244.0;124.0;-4708;-4708;833
1338.0;-465.0;-201.0;444.0;-170.0;?;243.0;104.0;-993;-993;301
1519.0;-632.0;-352.0;408.0;-205.0;?;213.0;-36.0;497;497;404
1652.0;-719.0;-448.0;363.0;-339.0;?;215.0;-23.0;-1666;-1666;938
1745.0;-846.0;-510.0;285.0;-432.0;?;192.0;-95.0;-610;-610;428
1921.0;-1058.0;-579.0;239.0;-436.0;?;120.0;-114.0;-503;-503;1039
2091.0;-1106.0;-618.0;228.0;-431.0;-66.0;135.0;-82.0;-827;-827;710
2145.0;-1069.0;-696.0;230.0;-387.0;46.0;178.0;-34.0;-634;-634;221
2237.0;-1062.0;-662.0;296.0;-255.0;34.0;152.0;-43.0;-1001;-1001;471
2229.0;-1145.0;-633.0;364.0;-313.0;-34.0;124.0;-65.0;-1359;-1359;347
2133.0;-1307.0;-610.0;293.0;-364.0;-80.0;84.0;-131.0;-1710;-1710;447
1915.0;-1443.0;-638.0;245.0;-394.0;-37.0;70.0;-172.0;-1611;-1611;486
1490.0;-1423.0;-617.0;270.0;-402.0;-40.0;95.0;-111.0;-1193;-1193;292
1163.0;-1227.0;-591.0;196.0;-377.0;-66.0;137.0;-73.0;-887;-887;261
1081.0;-990.0;-432.0;169.0;-446.0;-48.0;188.0;-59.0;-1395;-1395;215
943.0;-747.0;-240.0;240.0;-443.0;-47.0;222.0;-65.0;-1590;-1590;107
