InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
?;423.0;-648.0;-145;642.0;700.0;331.0;-258.0;678.0
-219.0;421.0;-635.0;-145;616.0;699.0;309.0;-271.0;677.0
-205.0;423.0;-628.0;-145;578.0;701.0;283.0;-286.0;678.0
-188.0;426.0;-620.0;-145;537.0;694.0;251.0;-307.0;673.0
-179.0;431.0;-615.0;-145;495.0;693.0;227.0;-325.0;664.0
-174.0;442.0;-606.0;-145;452.0;688.0;205.0;-338.0;653.0
-165.0;459.0;-594.0;-143;420.0;684.0;184.0;-345.0;634.0
-128.0;476.0;-579.0;-142;385.0;681.0;159.0;-338.0;606.0
-79.0;499.0;-560.0;-141;356.0;679.0;140.0;-308.0;577.0
-38.0;515.0;-545.0;-134;329.0;680.0;117.0;-271.0;551.0
5.0;530.0;-531.0;-133;300.0;680.0;94.0;-238.0;524.0
35.0;546.0;-520.0;-135;272.0;684.0;78.0;-225.0;496.0
58.0;562.0;-507.0;-130;243.0;688.0;64.0;-219.0;474.0
73.0;576.0;-496.0;-129;214.0;694.0;56.0;-216.0;449.0
95.0;589.0;-486.0;-126;189.0;698.0;48.0;-210.0;427.0
124.0;602.0;-475.0;-127;164.0;703.0;40.0;-197.0;411.0
152.0;610.0;-464.0;-136;148.0;705.0;33.0;-178.0;396.0
178.0;616.0;?;-123;134.0;710.0;28.0;-161.0;386.0
195.0;617.0;?;-146;131.0;711.0;26.0;-148.0;?
207.0;617.0;?;-126;134.0;716.0;25.0;-139.0;?
219.0;620.0;?;-159;150.0;722.0;32.0;-144.0;?
225.0;617.0;?;-180;?;726.0;48.0;-150.0;?
217.0;611.0;?;93;?;731.0;73.0;-159.0;?
185.0;603.0;?;217;?;732.0;100.0;-182.0;405.0
136.0;600.0;?;151;?;732.0;131.0;-220.0;410.0
79.0;602.0;?;180;?;733.0;168.0;-267.0;406.0
13.0;608.0;?;165;?;737.0;202.0;-320.0;410.0
-39.0;612.0;?;162;?;746.0;238.0;-352.0;418.0
-83.0;616.0;-429.0;169;?;749.0;259.0;-359.0;425.0
-90.0;619.0;-438.0;161;553.0;756.0;282.0;-326.0;429.0
-75.0;619.0;-441.0;167;609.0;758.0;300.0;-263.0;435.0
-53.0;624.0;-446.0;164;649.0;764.0;306.0;-184.0;434.0
-35.0;626.0;-450.0;162;674.0;769.0;310.0;-110.0;434.0
-15.0;627.0;-457.0;162;688.0;773.0;309.0;-35.0;435.0
-10.0;625.0;-458.0;162;692.0;779.0;312.0;16.0;440.0
-7.0;625.0;-455.0;162;694.0;787.0;312.0;48.0;450.0
1.0;621.0;-452.0;162;697.0;794.0;311.0;68.0;461.0
12.0;622.0;-448.0;162;695.0;800.0;311.0;73.0;461.0
23.0;625.0;-444.0;162;697.0;804.0;309.0;55.0;453.0
28.0;627.0;-441.0;164;693.0;809.0;301.0;27.0;447.0
28.0;626.0;-437.0;159;669.0;815.0;292.0;-12.0;446.0
26.0;622.0;-427.0;169;639.0;817.0;286.0;-71.0;447.0
25.0;627.0;-417.0;156;608.0;813.0;274.0;-136.0;?
34.0;631.0;-401.0;169;579.0;810.0;266.0;-194.0;?
49.0;637.0;-382.0;164;542.0;797.0;241.0;-218.0;?
75.0;642.0;-358.0;153;507.0;775.0;207.0;-221.0;?
119.0;648.0;-328.0;222;477.0;754.0;178.0;-190.0;?
170.0;655.0;-300.0;11;446.0;732.0;153.0;-137.0;?
228.0;660.0;-267.0;-200;412.0;709.0;127.0;-65.0;?
288.0;666.0;-246.0;-154;382.0;689.0;112.0;8.0;?
347.0;669.0;-224.0;-157;349.0;667.0;101.0;77.0;?
391.0;674.0;-204.0;-153;315.0;645.0;100.0;146.0;?
420.0;678.0;-182.0;-197;286.0;625.0;101.0;195.0;?
445.0;680.0;-162.0;-18;260.0;601.0;101.0;215.0;-6.0
465.0;678.0;-145.0;219;243.0;580.0;102.0;212.0;-29.0
476.0;677.0;-127.0;?;234.0;564.0;104.0;209.0;-52.0
488.0;675.0;-111.0;?;235.0;547.0;109.0;212.0;-68.0
496.0;674.0;-92.0;?;243.0;529.0;117.0;216.0;-75.0
506.0;667.0;-77.0;?;259.0;511.0;130.0;223.0;-74.0
518.0;657.0;-62.0;?;275.0;497.0;148.0;233.0;-73.0
522.0;650.0;-39.0;?;293.0;488.0;168.0;236.0;-68.0
513.0;638.0;-27.0;105;316.0;471.0;184.0;227.0;-67.0
495.0;624.0;-19.0;105;341.0;449.0;196.0;211.0;-84.0
468.0;613.0;-13.0;68;359.0;430.0;200.0;187.0;-92.0
444.0;606.0;-2.0;49;382.0;410.0;207.0;176.0;-90.0
429.0;604.0;9.0;55;407.0;394.0;217.0;187.0;-89.0
415.0;596.0;15.0;51;417.0;382.0;211.0;215.0;-91.0
400.0;593.0;18.0;52;410.0;375.0;201.0;248.0;-98.0
394.0;586.0;26.0;51;380.0;369.0;176.0;284.0;-102.0
397.0;582.0;29.0;50;352.0;365.0;162.0;307.0;-111.0
399.0;577.0;29.0;51;328.0;365.0;149.0;320.0;-119.0
402.0;575.0;37.0;50;298.0;367.0;134.0;332.0;-119.0
403.0;574.0;44.0;50;273.0;369.0;122.0;336.0;-115.0
405.0;570.0;52.0;50;253.0;370.0;115.0;335.0;-108.0
410.0;565.0;58.0;50;243.0;373.0;105.0;334.0;-108.0
417.0;557.0;63.0;50;225.0;376.0;96.0;331.0;-117.0
424.0;551.0;61.0;50;220.0;380.0;96.0;329.0;-118.0
431.0;542.0;59.0;50;215.0;383.0;100.0;328.0;-114.0
434.0;528.0;59.0;50;225.0;387.0;124.0;321.0;-110.0
424.0;521.0;59.0;50;216.0;382.0;142.0;296.0;-113.0
421.0;519.0;66.0;51;193.0;365.0;143.0;269.0;-117.0
428.0;512.0;78.0;51;173.0;343.0;136.0;249.0;-130.0
449.0;505.0;97.0;52;147.0;326.0;120.0;263.0;-159.0
485.0;501.0;116.0;51;113.0;304.0;102.0;310.0;-192.0
519.0;493.0;133.0;51;76.0;285.0;87.0;370.0;-222.0
543.0;482.0;150.0;52;42.0;267.0;73.0;423.0;-247.0
565.0;474.0;168.0;53;-15.0;242.0;54.0;456.0;-274.0
585.0;469.0;181.0;56;-74.0;219.0;36.0;479.0;-298.0
595.0;468.0;193.0;53;-148.0;194.0;9.0;484.0;-316.0
607.0;466.0;203.0;58;-207.0;171.0;-11.0;486.0;-332.0
619.0;465.0;209.0;52;-257.0;150.0;-30.0;482.0;-343.0
622.0;466.0;212.0;30;-312.0;?;-46.0;456.0;-354.0
624.0;463.0;211.0;27;-360.0;?;-66.0;424.0;-362.0
619.0;462.0;207.0;23;-403.0;?;-84.0;385.0;-365.0
615.0;471.0;206.0;11;-430.0;?;-95.0;358.0;-356.0
614.0;483.0;206.0;17;-454.0;112.0;-108.0;339.0;-344.0
608.0;490.0;208.0;17;-463.0;111.0;-114.0;319.0;-329.0
601.0;498.0;207.0;23;-465.0;109.0;-115.0;297.0;-317.0
596.0;501.0;203.0;44;-455.0;104.0;-106.0;273.0;-303.0
592.0;507.0;192.0;42;-454.0;97.0;-97.0;254.0;-297.0
592.0;510.0;183.0;59;-454.0;92.0;-93.0;234.0;-291.0
586.0;514.0;172.0;73;-451.0;88.0;-86.0;212.0;-284.0
581.0;519.0;162.0;47;-447.0;86.0;-78.0;200.0;-273.0
580.0;523.0;152.0;39;-444.0;85.0;-65.0;194.0;-260.0
576.0;525.0;145.0;37;-446.0;85.0;-55.0;182.0;-257.0
578.0;528.0;140.0;33;-442.0;81.0;-50.0;165.0;-254.0
577.0;530.0;138.0;35;-435.0;72.0;-44.0;?;-254.0
574.0;529.0;136.0;35;-430.0;58.0;-35.0;?;-257.0
574.0;534.0;135.0;39;-416.0;38.0;-32.0;?;-261.0
572.0;533.0;135.0;44;-399.0;6.0;-34.0;?;-267.0
573.0;529.0;136.0;50;-378.0;-39.0;-31.0;?;-275.0
?;525.0;134.0;55;-346.0;-94.0;-28.0;?;-287.0
?;519.0;129.0;72;-303.0;-153.0;-24.0;?;-304.0
?;510.0;125.0;97;-253.0;-219.0;-30.0;?;-325.0
?;495.0;124.0;116;-195.0;-285.0;-33.0;?;-350.0
?;475.0;119.0;134;-127.0;-346.0;-36.0;?;-376.0
?;456.0;113.0;150;-57.0;-390.0;-42.0;?;-403.0
?;436.0;102.0;159;20.0;-423.0;-49.0;-33.0;-420.0
?;421.0;90.0;165;100.0;-451.0;-56.0;-43.0;-433.0
430.0;414.0;75.0;168;167.0;-468.0;-60.0;-46.0;-437.0
406.0;413.0;59.0;170;228.0;-471.0;-64.0;-47.0;-436.0
371.0;421.0;37.0;170;288.0;-472.0;-70.0;-42.0;-430.0
333.0;429.0;13.0;170;351.0;-468.0;-75.0;-37.0;-426.0
290.0;441.0;-18.0;170;414.0;-460.0;-81.0;-30.0;-412.0
244.0;457.0;-50.0;170;470.0;-444.0;-84.0;-29.0;-396.0
191.0;480.0;-77.0;170;519.0;-412.0;-84.0;-27.0;-373.0
136.0;501.0;-109.0;170;568.0;-384.0;-84.0;-28.0;-341.0
88.0;521.0;-139.0;170;608.0;-355.0;-82.0;-26.0;-313.0
43.0;539.0;-169.0;170;643.0;-334.0;-80.0;-24.0;-284.0
2.0;553.0;-195.0;170;671.0;-318.0;-74.0;-19.0;-260.0
-37.0;568.0;-222.0;170;696.0;-299.0;-63.0;-16.0;-235.0
-77.0;578.0;-250.0;170;714.0;-285.0;-49.0;-13.0;-207.0
-111.0;586.0;-278.0;170;728.0;-269.0;-34.0;-8.0;-185.0
-147.0;595.0;-307.0;170;736.0;-250.0;-15.0;-6.0;-160.0
-176.0;601.0;-332.0;170;742.0;-233.0;3.0;-4.0;-137.0
-204.0;605.0;-358.0;170;747.0;-213.0;22.0;-10.0;-113.0
-223.0;610.0;-382.0;171;746.0;-188.0;41.0;-18.0;-86.0
-242.0;618.0;-409.0;170;745.0;-160.0;59.0;-26.0;-60.0
-260.0;623.0;-434.0;170;739.0;-134.0;86.0;-35.0;-29.0
-286.0;628.0;-454.0;172;?;-98.0;111.0;-43.0;0.0
-312.0;638.0;-474.0;168;?;-65.0;135.0;-51.0;35.0
-334.0;641.0;-491.0;178;?;-25.0;157.0;-61.0;69.0
-351.0;643.0;-505.0;167;?;8.0;182.0;-73.0;100.0
-370.0;643.0;-515.0;179;?;37.0;203.0;-91.0;128.0
-387.0;645.0;-529.0;180;?;60.0;223.0;-94.0;147.0
-398.0;645.0;-537.0;161;?;78.0;240.0;-86.0;166.0
-395.0;645.0;-543.0;222;?;96.0;255.0;-73.0;182.0
-390.0;644.0;-549.0;34;?;112.0;270.0;-58.0;197.0
-381.0;642.0;-550.0;-202;?;129.0;282.0;-45.0;207.0
-378.0;643.0;-553.0;-156;?;143.0;292.0;-34.0;220.0
-373.0;643.0;-555.0;-151;?;153.0;304.0;-21.0;233.0
-372.0;643.0;-562.0;-123;?;168.0;314.0;-5.0;239.0
-368.0;643.0;-565.0;-66;?;185.0;329.0;4.0;248.0
-365.0;642.0;-569.0;-60;660.0;207.0;345.0;14.0;258.0
-363.0;639.0;-570.0;-42;657.0;235.0;365.0;24.0;274.0
-361.0;636.0;-573.0;-47;653.0;265.0;388.0;31.0;291.0
-357.0;632.0;-572.0;-52;653.0;297.0;413.0;41.0;309.0
-349.0;623.0;-571.0;-52;656.0;334.0;438.0;45.0;332.0
-340.0;605.0;-566.0;-63;665.0;371.0;456.0;51.0;359.0
-336.0;592.0;-566.0;-86;672.0;408.0;475.0;56.0;383.0
-331.0;584.0;-568.0;-104;681.0;447.0;492.0;59.0;401.0
-319.0;578.0;-569.0;-110;693.0;481.0;505.0;53.0;412.0
-305.0;572.0;-570.0;-118;709.0;?;517.0;49.0;417.0
-293.0;570.0;-571.0;-113;725.0;?;525.0;50.0;420.0
-277.0;564.0;-571.0;-107;737.0;?;531.0;54.0;425.0
-262.0;559.0;-569.0;-108;745.0;?;537.0;64.0;433.0
-243.0;555.0;-571.0;-106;756.0;?;543.0;84.0;434.0
-224.0;551.0;-573.0;-107;769.0;?;549.0;101.0;434.0
-204.0;551.0;-574.0;-107;782.0;?;556.0;120.0;431.0
-185.0;552.0;-576.0;-106;801.0;?;569.0;134.0;431.0
-166.0;553.0;-579.0;-108;823.0;?;581.0;143.0;437.0
-148.0;552.0;-582.0;-108;844.0;?;589.0;152.0;440.0
-127.0;554.0;-585.0;-108;868.0;?;603.0;170.0;449.0
-109.0;552.0;-590.0;-109;888.0;?;616.0;188.0;463.0
-93.0;551.0;-593.0;-109;914.0;?;630.0;201.0;476.0
-82.0;556.0;-597.0;-109;945.0;?;647.0;208.0;486.0
-81.0;562.0;-604.0;-110;980.0;?;667.0;193.0;498.0
-88.0;569.0;-614.0;-110;1019.0;799.0;690.0;168.0;505.0
-106.0;578.0;-626.0;-110;1067.0;814.0;728.0;121.0;512.0
-128.0;579.0;-637.0;-111;1111.0;824.0;762.0;80.0;524.0
-133.0;578.0;-650.0;-111;1157.0;829.0;795.0;45.0;531.0
-135.0;580.0;-658.0;-112;1207.0;833.0;830.0;11.0;535.0
-135.0;577.0;-668.0;-113;1249.0;831.0;855.0;-36.0;542.0
-142.0;575.0;-676.0;-112;1291.0;833.0;881.0;-87.0;545.0
-153.0;575.0;-683.0;-112;1331.0;835.0;901.0;-124.0;546.0
-162.0;575.0;-687.0;-112;1365.0;833.0;910.0;-142.0;550.0
-174.0;577.0;-690.0;-111;1390.0;832.0;915.0;-149.0;550.0
-186.0;580.0;-691.0;-112;1402.0;831.0;917.0;-150.0;549.0
-196.0;?;-691.0;-115;1395.0;828.0;911.0;-137.0;548.0
-201.0;?;-691.0;-114;1393.0;828.0;906.0;-146.0;548.0
-202.0;?;-694.0;-115;1405.0;826.0;910.0;-161.0;546.0
-195.0;?;-693.0;-119;1416.0;824.0;908.0;-156.0;540.0
-206.0;?;-696.0;-121;1415.0;823.0;903.0;-164.0;538.0
-213.0;?;-693.0;-122;1413.0;821.0;906.0;-175.0;533.0
-217.0;?;-694.0;-125;1404.0;819.0;902.0;-183.0;531.0
-220.0;?;-696.0;-126;1386.0;819.0;901.0;-186.0;529.0
-229.0;?;-695.0;-127;1376.0;821.0;902.0;-195.0;527.0
-240.0;?;-695.0;-128;1367.0;820.0;894.0;-211.0;528.0
-251.0;?;-695.0;-128;1353.0;819.0;883.0;-226.0;525.0
-268.0;627.0;-691.0;-129;1336.0;818.0;861.0;-232.0;525.0
-279.0;626.0;-684.0;-128;1302.0;814.0;829.0;-222.0;525.0
-282.0;628.0;-675.0;-127;1273.0;811.0;798.0;-216.0;522.0
-289.0;636.0;-669.0;-127;1254.0;812.0;775.0;-220.0;516.0
-290.0;647.0;-664.0;-122;1225.0;808.0;743.0;-210.0;507.0
-293.0;656.0;-657.0;-119;1210.0;807.0;721.0;-215.0;494.0
-297.0;665.0;-652.0;-116;1198.0;806.0;704.0;-230.0;480.0
-296.0;676.0;-643.0;-114;1180.0;801.0;674.0;-223.0;465.0
-288.0;689.0;-637.0;-120;1165.0;803.0;649.0;-218.0;448.0
-276.0;706.0;-629.0;-134;1150.0;807.0;621.0;-202.0;426.0
-267.0;717.0;-620.0;-149;1134.0;807.0;594.0;-185.0;406.0
-259.0;724.0;-612.0;-158;1121.0;808.0;569.0;-169.0;388.0
-251.0;732.0;-604.0;-162;1109.0;809.0;545.0;-149.0;372.0
-240.0;737.0;-593.0;-167;1088.0;806.0;522.0;-131.0;360.0
-231.0;745.0;-585.0;-172;1069.0;802.0;498.0;-118.0;346.0
-224.0;749.0;-575.0;-174;1053.0;802.0;486.0;-113.0;332.0
-213.0;755.0;-566.0;-174;1031.0;798.0;472.0;-114.0;318.0
-203.0;761.0;-557.0;-174;1002.0;795.0;458.0;-114.0;306.0
-189.0;768.0;-550.0;-174;971.0;790.0;445.0;-113.0;291.0
-166.0;771.0;-544.0;-174;928.0;781.0;431.0;-107.0;279.0
-146.0;777.0;-541.0;-174;891.0;777.0;416.0;-104.0;265.0
-128.0;784.0;-538.0;-174;857.0;777.0;407.0;-97.0;250.0
-116.0;787.0;-536.0;-174;818.0;775.0;392.0;-100.0;234.0
-105.0;792.0;-537.0;-174;782.0;779.0;378.0;-107.0;217.0
-102.0;798.0;-543.0;-174;752.0;787.0;368.0;-118.0;206.0
-99.0;801.0;-544.0;-174;720.0;792.0;352.0;-131.0;195.0
-97.0;806.0;-544.0;-174;697.0;802.0;333.0;-141.0;191.0
-90.0;815.0;-545.0;-174;681.0;815.0;309.0;-143.0;188.0
-84.0;819.0;-542.0;-174;665.0;822.0;280.0;-146.0;190.0
-93.0;819.0;-538.0;-174;657.0;831.0;251.0;-149.0;197.0
-101.0;826.0;-536.0;-174;650.0;845.0;224.0;-150.0;203.0
-103.0;834.0;-530.0;-174;635.0;843.0;194.0;-154.0;210.0
-108.0;840.0;-524.0;-174;624.0;838.0;165.0;-158.0;218.0
-114.0;850.0;-520.0;-174;620.0;833.0;137.0;-160.0;230.0
-115.0;850.0;-514.0;-174;606.0;810.0;110.0;-160.0;248.0
-122.0;854.0;-508.0;-174;598.0;795.0;82.0;-165.0;270.0
-126.0;862.0;-509.0;-174;591.0;787.0;56.0;-170.0;287.0
-124.0;864.0;-503.0;-174;582.0;762.0;28.0;-179.0;299.0
-122.0;872.0;-498.0;-174;577.0;740.0;6.0;-187.0;314.0
-123.0;884.0;-498.0;-174;580.0;725.0;-13.0;-191.0;328.0
-115.0;887.0;-493.0;-174;573.0;690.0;-34.0;-192.0;336.0
-111.0;897.0;-494.0;-174;566.0;666.0;-52.0;-193.0;341.0
-109.0;912.0;-496.0;-174;566.0;653.0;-66.0;-195.0;352.0
-106.0;920.0;-492.0;-174;560.0;626.0;-80.0;-198.0;354.0
-104.0;934.0;-492.0;-174;557.0;604.0;-88.0;-196.0;355.0
-103.0;949.0;-491.0;-174;557.0;596.0;-96.0;-194.0;357.0
-98.0;958.0;-489.0;-174;554.0;570.0;-103.0;-195.0;357.0
-97.0;969.0;-486.0;-174;552.0;553.0;-110.0;-194.0;351.0
-94.0;980.0;-483.0;-174;553.0;547.0;-116.0;-194.0;347.0
-88.0;982.0;-476.0;-174;547.0;522.0;-123.0;-193.0;334.0
-85.0;986.0;-472.0;-174;547.0;512.0;-128.0;-193.0;321.0
-85.0;993.0;-470.0;-174;548.0;517.0;-133.0;-193.0;311.0
-79.0;990.0;-463.0;-174;542.0;497.0;-143.0;-192.0;287.0
-79.0;989.0;-457.0;-174;544.0;488.0;-150.0;-194.0;269.0
-80.0;991.0;-452.0;-174;547.0;494.0;-157.0;-196.0;252.0
-77.0;981.0;-443.0;-174;543.0;476.0;-166.0;-200.0;237.0
-79.0;970.0;-435.0;-174;543.0;470.0;-175.0;-208.0;?
-80.0;968.0;-432.0;-173;546.0;474.0;-182.0;-214.0;?
-80.0;950.0;-422.0;-174;543.0;450.0;-191.0;-222.0;193.0
-82.0;932.0;-417.0;-174;546.0;443.0;-196.0;-231.0;177.0
-85.0;924.0;-417.0;-174;548.0;447.0;-201.0;-238.0;180.0
-83.0;909.0;-409.0;-174;545.0;422.0;-210.0;-241.0;174.0
-85.0;899.0;-409.0;-174;546.0;414.0;-215.0;-249.0;166.0
-88.0;896.0;-407.0;-174;546.0;422.0;-218.0;-257.0;163.0
-87.0;886.0;-404.0;-174;540.0;404.0;-222.0;-263.0;162.0
-88.0;892.0;-404.0;-174;538.0;398.0;-225.0;-269.0;167.0
-90.0;903.0;-407.0;-174;540.0;403.0;-226.0;-275.0;165.0
-92.0;904.0;-407.0;-174;536.0;387.0;-228.0;-280.0;163.0
-95.0;908.0;-409.0;-174;535.0;388.0;-231.0;-285.0;169.0
-99.0;926.0;-417.0;-174;539.0;402.0;-231.0;-293.0;182.0
-99.0;924.0;-413.0;-174;533.0;385.0;-231.0;-296.0;176.0
-101.0;926.0;-415.0;-174;532.0;387.0;-229.0;-299.0;179.0
-103.0;935.0;-419.0;-174;531.0;404.0;-225.0;-305.0;189.0
-102.0;936.0;-418.0;-174;527.0;397.0;-220.0;-304.0;192.0
-105.0;938.0;-422.0;-174;524.0;405.0;-215.0;-307.0;203.0
-109.0;948.0;-427.0;-174;525.0;432.0;-206.0;-307.0;228.0
-108.0;949.0;-430.0;-174;523.0;448.0;-196.0;-311.0;253.0
-115.0;960.0;-437.0;-174;523.0;482.0;-180.0;-309.0;284.0
-120.0;973.0;-447.0;-174;523.0;529.0;-162.0;-311.0;315.0
-118.0;976.0;-450.0;-173;516.0;550.0;-144.0;-310.0;331.0
-123.0;986.0;-459.0;-173;515.0;587.0;-120.0;-308.0;339.0
-125.0;997.0;-465.0;-174;516.0;629.0;-92.0;-310.0;336.0
-121.0;998.0;-468.0;-172;509.0;650.0;-60.0;-310.0;321.0
-113.0;1000.0;-471.0;-175;506.0;682.0;-26.0;-309.0;305.0
-101.0;1004.0;-475.0;-171;504.0;728.0;11.0;-309.0;279.0
-85.0;998.0;-469.0;-175;501.0;756.0;47.0;-314.0;242.0
-69.0;990.0;-462.0;-175;508.0;787.0;86.0;-320.0;207.0
-40.0;981.0;-455.0;-166;520.0;827.0;126.0;-305.0;172.0
-4.0;967.0;-439.0;-186;532.0;848.0;155.0;-250.0;132.0
36.0;956.0;-426.0;-152;543.0;881.0;194.0;-151.0;94.0
81.0;948.0;-408.0;-198;556.0;912.0;224.0;-33.0;63.0
127.0;937.0;-381.0;-154;567.0;936.0;236.0;73.0;42.0
157.0;927.0;-355.0;137;578.0;962.0;248.0;158.0;33.0
174.0;920.0;-323.0;195;590.0;985.0;253.0;213.0;29.0
173.0;908.0;-279.0;137;591.0;990.0;251.0;236.0;22.0
181.0;900.0;-236.0;183;587.0;998.0;240.0;242.0;12.0
203.0;895.0;?;155;578.0;1004.0;227.0;238.0;0.0
231.0;885.0;-146.0;171;562.0;997.0;208.0;221.0;-20.0
262.0;876.0;-97.0;183;542.0;992.0;197.0;204.0;-38.0
299.0;862.0;-44.0;155;520.0;985.0;183.0;175.0;-61.0
340.0;849.0;17.0;225;478.0;961.0;175.0;169.0;-89.0
380.0;835.0;67.0;57;432.0;936.0;171.0;181.0;-113.0
434.0;824.0;112.0;-195;383.0;900.0;171.0;223.0;-135.0
489.0;806.0;152.0;-153;330.0;848.0;171.0;285.0;-159.0
539.0;790.0;187.0;-139;274.0;794.0;177.0;346.0;-178.0
571.0;773.0;213.0;-156;234.0;738.0;183.0;397.0;-201.0
592.0;752.0;240.0;-136;199.0;667.0;191.0;441.0;-236.0
608.0;731.0;258.0;-150;172.0;598.0;201.0;484.0;-272.0
615.0;708.0;271.0;-144;157.0;528.0;212.0;517.0;-308.0
618.0;683.0;280.0;-148;146.0;453.0;221.0;541.0;-343.0
621.0;663.0;292.0;-149;142.0;386.0;231.0;560.0;-364.0
623.0;646.0;305.0;-147;136.0;328.0;240.0;575.0;-383.0
626.0;630.0;315.0;-149;134.0;278.0;246.0;587.0;-398.0
627.0;617.0;320.0;-148;134.0;244.0;258.0;598.0;-410.0
624.0;603.0;320.0;-148;143.0;218.0;267.0;598.0;-419.0
622.0;588.0;326.0;-148;152.0;197.0;277.0;602.0;-428.0
621.0;579.0;329.0;-148;163.0;189.0;288.0;610.0;-436.0
615.0;571.0;332.0;-148;180.0;185.0;299.0;606.0;-436.0
611.0;561.0;335.0;-148;195.0;183.0;306.0;604.0;-436.0
605.0;552.0;335.0;-148;215.0;190.0;311.0;591.0;-435.0
602.0;547.0;340.0;-148;227.0;198.0;316.0;586.0;-434.0
604.0;540.0;351.0;-148;231.0;210.0;319.0;588.0;-434.0
?;531.0;356.0;-148;230.0;231.0;318.0;589.0;-437.0
?;522.0;359.0;-148;224.0;248.0;319.0;594.0;-440.0
602.0;511.0;370.0;-148;199.0;249.0;307.0;607.0;-442.0
608.0;504.0;375.0;-148;176.0;242.0;293.0;618.0;-449.0
614.0;496.0;383.0;-148;156.0;220.0;284.0;634.0;-461.0
620.0;488.0;392.0;-148;121.0;190.0;270.0;649.0;-465.0
565.0;573.0;285.0;169;-390.0;253.0;-283.0;411.0;-329.0
558.0;579.0;272.0;154;-381.0;242.0;-288.0;416.0;-316.0
554.0;583.0;257.0;163;-370.0;235.0;-286.0;423.0;-305.0
552.0;587.0;242.0;163;-364.0;228.0;-285.0;426.0;-296.0
552.0;587.0;?;166;-365.0;218.0;-287.0;422.0;-288.0
552.0;588.0;?;171;-367.0;211.0;-286.0;415.0;-282.0
553.0;589.0;?;171;-365.0;205.0;-283.0;402.0;-274.0
559.0;592.0;?;172;-370.0;198.0;-270.0;393.0;-262.0
567.0;592.0;?;172;-378.0;194.0;-254.0;387.0;-248.0
575.0;593.0;?;172;-387.0;195.0;-243.0;365.0;-232.0
581.0;594.0;?;172;-397.0;196.0;-230.0;323.0;-214.0
590.0;593.0;?;173;-409.0;199.0;-217.0;293.0;-200.0
599.0;593.0;?;173;-422.0;203.0;-198.0;260.0;-182.0
607.0;591.0;?;173;-423.0;204.0;-189.0;229.0;-161.0
611.0;594.0;?;173;-413.0;205.0;-186.0;204.0;-142.0
611.0;593.0;?;173;-398.0;202.0;-186.0;171.0;-118.0
610.0;590.0;?;173;-374.0;195.0;-190.0;146.0;-97.0
606.0;590.0;?;173;-339.0;186.0;-201.0;123.0;-74.0
597.0;587.0;79.0;173;-296.0;169.0;-209.0;98.0;-56.0
588.0;585.0;64.0;173;-247.0;144.0;-215.0;83.0;-38.0
574.0;583.0;44.0;173;-185.0;112.0;-223.0;79.0;-24.0
?;583.0;17.0;173;-116.0;72.0;-227.0;75.0;-20.0
?;590.0;-18.0;173;-43.0;23.0;-228.0;80.0;-36.0
?;590.0;-56.0;173;27.0;-33.0;-221.0;93.0;-62.0
?;583.0;-90.0;173;89.0;-93.0;-210.0;109.0;-90.0
?;577.0;-124.0;172;166.0;-147.0;-198.0;125.0;-126.0
401.0;568.0;-161.0;173;248.0;-190.0;-186.0;129.0;-157.0
343.0;565.0;-197.0;174;330.0;-225.0;-172.0;137.0;-194.0
284.0;556.0;-229.0;170;400.0;-255.0;-151.0;134.0;-215.0
222.0;551.0;-259.0;179;456.0;-270.0;-123.0;127.0;-227.0
?;551.0;-287.0;166;510.0;-280.0;-94.0;122.0;-228.0
?;552.0;-313.0;184;553.0;-281.0;-65.0;111.0;-223.0
?;551.0;-335.0;171;588.0;-279.0;-29.0;106.0;-208.0
?;558.0;-355.0;169;614.0;-266.0;2.0;101.0;-191.0
-66.0;569.0;-375.0;221;636.0;-241.0;33.0;99.0;-169.0
-109.0;578.0;-390.0;-25;652.0;-216.0;61.0;98.0;-142.0
-144.0;587.0;-407.0;-221;663.0;-189.0;87.0;96.0;-115.0
-174.0;590.0;-422.0;-151;667.0;-165.0;110.0;91.0;-86.0
-201.0;598.0;-436.0;-164;676.0;-138.0;130.0;89.0;-63.0
-226.0;607.0;-452.0;-150;683.0;-116.0;146.0;85.0;-50.0
-248.0;612.0;-464.0;-120;688.0;-94.0;158.0;79.0;-31.0
-264.0;620.0;-474.0;-138;?;-72.0;175.0;79.0;-15.0
-274.0;621.0;-482.0;-108;?;-53.0;192.0;81.0;0.0
-284.0;625.0;-489.0;-81;?;-35.0;207.0;85.0;15.0
-297.0;630.0;-497.0;-87;?;-13.0;226.0;90.0;33.0
-306.0;636.0;-503.0;-100;?;9.0;247.0;95.0;50.0
-311.0;638.0;-507.0;-123;?;42.0;267.0;92.0;74.0
-320.0;638.0;-507.0;-146;696.0;82.0;290.0;85.0;106.0
-327.0;635.0;-507.0;-155;695.0;119.0;314.0;80.0;?
