InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit LUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ
17.0;1;4.0;927.0;-10;4.0;-5;?;221;34.0;-5
31.0;4;16.0;908.0;0;30.0;-29;?;223;48.0;-29
4.0;6;26.0;905.0;-2;17.0;5;?;223;22.0;5
1.0;5;8.0;931.0;-9;6.0;16;?;223;76.0;16
24.0;7;-6.0;921.0;5;-6.0;25;?;223;13.0;25
14.0;5;30.0;911.0;3;6.0;40;?;224;30.0;40
10.0;2;22.0;903.0;-20;31.0;-22;?;223;44.0;-22
23.0;5;5.0;886.0;5;30.0;-13;?;225;56.0;-13
34.0;6;15.0;904.0;32;36.0;18;?;226;14.0;18
31.0;5;2.0;899.0;-3;27.0;6;?;225;28.0;6
27.0;3;12.0;915.0;-18;27.0;8;?;221;28.0;8
25.0;-1;6.0;909.0;1;41.0;-1;?;219;46.0;-1
0.0;1;-19.0;926.0;1;48.0;8;-1;223;78.0;8
11.0;0;13.0;926.0;15;3.0;-8;-15;221;56.0;-8
56.0;-1;18.0;897.0;23;29.0;-23;-23;219;7.0;-23
35.0;?;-1.0;899.0;-11;23.0;-7;11;216;18.0;-7
27.0;?;26.0;909.0;-31;39.0;-13;31;219;34.0;-13
35.0;?;35.0;919.0;-31;44.0;-12;31;227;28.0;-12
40.0;?;6.0;915.0;-33;19.0;-10;33;223;24.0;-10
15.0;?;-47.0;923.0;-26;9.0;-14;26;224;50.0;-14
25.0;?;22.0;921.0;-44;26.0;-6;44;229;8.0;-6
27.0;-4;24.0;922.0;-48;28.0;-5;48;?;58.0;-5
2.0;-2;70.0;926.0;-18;39.0;-34;18;?;46.0;-34
-6.0;4;45.0;934.0;-19;30.0;-17;19;?;60.0;-17
-17.0;4;20.0;929.0;-23;27.0;26;23;?;32.0;26
6.0;5;30.0;933.0;-9;12.0;-19;9;?;27.0;-19
-17.0;2;32.0;930.0;12;33.0;-11;-12;?;40.0;-11
-15.0;-2;3.0;918.0;7;34.0;32;-7;?;46.0;32
12.0;0;20.0;900.0;-21;50.0;-3;21;?;62.0;-3
21.0;0;43.0;869.0;-21;-31.0;-4;21;?;47.0;-4
102.0;-2;50.0;879.0;-26;-36.0;-4;26;?;92.0;-4
82.0;2;-1.0;878.0;-34;-43.0;-17;34;?;112.0;-17
102.0;-3;-34.0;879.0;-30;-46.0;-8;30;219;128.0;-8
162.0;3;-59.0;893.0;-29;-68.0;-15;29;224;136.0;-15
233.0;0;-96.0;875.0;4;-59.0;-22;-4;223;128.0;-22
283.0;-26;-118.0;849.0;34;-52.0;-14;-34;202;99.0;-14
283.0;-17;-104.0;858.0;14;-41.0;-8;-14;203;94.0;-8
291.0;-4;-129.0;851.0;-6;-34.0;-18;6;214;130.0;-18
294.0;-3;-145.0;?;10;-22.0;0;-10;220;110.0;0
312.0;0;-149.0;?;12;13.0;4;-12;220;46.0;4
329.0;-4;-93.0;?;13;83.0;-21;-13;216;-3.0;-21
307.0;6;-45.0;?;-1;68.0;2;1;225;2.0;2
247.0;0;-48.0;?;-20;76.0;9;20;218;3.0;9
248.0;-6;-53.0;?;56;?;-11;-56;213;46.0;-11
260.0;2;-80.0;?;38;?;6;-38;222;1.0;6
248.0;-2;-95.0;?;-32;?;-23;32;218;30.0;-23
239.0;-1;-125.0;?;12;?;-52;-12;219;56.0;-52
232.0;5;-156.0;?;-1;?;9;1;224;52.0;9
199.0;-1;-183.0;872.0;2;-10.0;3;-2;218;58.0;3
215.0;-3;-142.0;837.0;36;-5.0;-40;-36;215;17.0;-40
206.0;-3;-118.0;858.0;-6;-3.0;-2;6;215;42.0;-2
204.0;-1;-109.0;867.0;-16;3.0;17;16;218;47.0;17
133.0;3;-89.0;874.0;2;12.0;-1;-2;222;53.0;-1
148.0;-2;-34.0;873.0;-15;23.0;?;15;216;65.0;-1
133.0;3;-36.0;866.0;-33;51.0;?;33;220;12.0;-7
102.0;7;-21.0;843.0;-49;23.0;?;49;223;21.0;-13
83.0;-4;-8.0;853.0;-31;38.0;?;31;214;5.0;-10
46.0;-8;11.0;858.0;-23;31.0;?;23;211;37.0;0
50.0;-4;19.0;876.0;-32;41.0;?;32;213;44.0;0
48.0;0;-7.0;863.0;24;21.0;?;-24;218;19.0;-22
40.0;3;-22.0;867.0;14;33.0;?;-14;220;12.0;-2
25.0;1;-11.0;861.0;-40;19.0;?;40;218;44.0;7
23.0;0;37.0;850.0;-1;18.0;?;1;217;53.0;0
-17.0;-1;40.0;839.0;8;34.0;?;-8;213;48.0;20
-8.0;-1;22.0;853.0;-39;22.0;2;39;213;38.0;2
-4.0;3;2.0;855.0;-7;10.0;-22;7;217;29.0;-22
2.0;4;14.0;839.0;36;17.0;-11;-36;218;58.0;-11
23.0;0;21.0;837.0;2;-8.0;4;-2;216;48.0;4
15.0;1;8.0;851.0;-2;10.0;-7;2;216;80.0;-7
-6.0;0;10.0;867.0;23;20.0;-10;-23;215;58.0;-10
11.0;-3;28.0;858.0;-4;-1.0;-1;4;214;42.0;-1
19.0;2;31.0;858.0;-23;20.0;-13;23;216;68.0;-13
2.0;5;32.0;867.0;-16;0.0;1;16;219;40.0;1
10.0;2;24.0;860.0;-25;10.0;-18;25;219;42.0;-18
7.0;1;41.0;874.0;-12;-3.0;-23;12;217;19.0;-23
-2.0;4;51.0;865.0;13;8.0;30;-13;218;58.0;30
-31.0;7;53.0;841.0;-4;21.0;-2;4;223;28.0;-2
-4.0;3;61.0;839.0;-30;25.0;-32;30;219;46.0;-32
-8.0;-5;53.0;850.0;-21;20.0;4;?;?;85.0;4
-36.0;-6;67.0;840.0;0;-10.0;1;?;?;70.0;1
-50.0;-7;58.0;836.0;17;-14.0;-12;?;?;48.0;-12
-55.0;-6;43.0;810.0;24;-13.0;-12;?;?;58.0;-12
-52.0;1;52.0;822.0;15;-2.0;-6;?;?;70.0;-6
-47.0;-1;40.0;803.0;10;-6.0;27;?;?;72.0;27
-60.0;-6;46.0;805.0;23;-69.0;5;-23;?;78.0;5
-44.0;0;41.0;813.0;37;-17.0;-22;-37;215;60.0;-22
-26.0;1;30.0;829.0;1;-8.0;17;-1;215;74.0;17
-47.0;-3;35.0;822.0;-31;-9.0;9;31;214;50.0;9
-17.0;2;18.0;832.0;14;-5.0;-6;-14;217;51.0;-6
-46.0;6;18.0;831.0;32;-5.0;28;-32;218;65.0;?
-33.0;5;30.0;808.0;16;1.0;8;-16;217;58.0;?
-16.0;5;31.0;827.0;29;24.0;-10;-29;218;38.0;?
-37.0;-1;16.0;832.0;4;-1.0;11;-4;215;69.0;?
-50.0;2;34.0;830.0;-20;4.0;-1;20;215;69.0;?
-43.0;8;12.0;840.0;26;-10.0;-3;-26;222;56.0;?
-10.0;1;26.0;821.0;40;17.0;1;-40;216;56.0;1
-37.0;7;45.0;821.0;34;13.0;-2;-34;218;76.0;-2
1.0;-2;64.0;821.0;29;27.0;-3;-29;215;32.0;-3
-25.0;-4;69.0;833.0;-1;13.0;-12;1;223;53.0;-12
10.0;25;57.0;?;1;29.0;-12;-1;245;24.0;-12
-14.0;3;83.0;?;6;17.0;-11;-6;219;67.0;-11
3.0;-16;29.0;?;-4;21.0;-8;4;202;60.0;-8
17.0;3;37.0;?;11;24.0;4;-11;219;48.0;4
25.0;3;45.0;?;-11;52.0;-8;11;?;27.0;-8
19.0;-5;-8.0;?;-14;10.0;-9;14;?;27.0;-9
15.0;-3;-24.0;?;33;8.0;-1;-33;?;23.0;-1
40.0;-4;-16.0;?;19;47.0;-14;-19;?;43.0;-14
15.0;-6;2.0;?;14;31.0;6;-14;?;48.0;6
35.0;-4;31.0;?;-3;21.0;-5;3;?;40.0;-5
46.0;-4;-2.0;?;-15;31.0;-18;15;?;31.0;-18
27.0;-3;16.0;?;26;20.0;9;-26;?;48.0;9
42.0;-1;4.0;831.0;16;54.0;-18;-16;?;42.0;-18
27.0;3;0.0;831.0;10;57.0;-27;-10;?;68.0;-27
25.0;6;0.0;839.0;10;13.0;-13;-10;221;48.0;-13
12.0;2;-13.0;816.0;-1;1.0;-11;1;218;34.0;-11
23.0;1;11.0;830.0;3;-13.0;-13;-3;216;27.0;-13
-8.0;2;45.0;831.0;2;0.0;-10;-2;219;75.0;-10
2.0;-4;47.0;810.0;2;-20.0;8;-2;212;47.0;8
42.0;-3;24.0;829.0;1;-4.0;-5;-1;212;37.0;-5
10.0;-2;77.0;848.0;?;-30.0;-11;-4;214;32.0;-11
8.0;-2;26.0;837.0;?;4.0;4;1;214;29.0;4
0.0;3;17.0;836.0;?;-4.0;-5;-5;218;46.0;-5
18.0;2;30.0;833.0;?;6.0;0;11;215;50.0;0
-2.0;2;34.0;831.0;?;5.0;11;43;215;41.0;11
0.0;2;49.0;821.0;?;-19.0;-21;?;217;27.0;-21
-17.0;-3;57.0;838.0;?;19.0;-36;?;212;8.0;-36
9.0;2;43.0;831.0;?;45.0;-27;?;218;42.0;-27
10.0;8;51.0;840.0;?;15.0;-5;?;223;32.0;-5
-8.0;-1;53.0;832.0;-20;17.0;-2;?;216;64.0;-2
10.0;-1;41.0;860.0;-5;9.0;-24;?;215;11.0;-24
18.0;0;6.0;834.0;24;26.0;12;-24;215;42.0;12
15.0;-1;-6.0;834.0;13;18.0;5;-13;213;54.0;5
6.0;0;-1.0;838.0;1;12.0;15;-1;214;32.0;15
19.0;-1;-3.0;843.0;17;36.0;47;-17;213;58.0;47
-3.0;2;30.0;850.0;24;-6.0;-11;-24;216;7.0;-11
29.0;7;51.0;850.0;13;-14.0;-25;-13;221;3.0;-25
10.0;8;69.0;?;22;-4.0;-18;-22;223;4.0;-18
-17.0;9;52.0;?;16;33.0;-20;-16;224;44.0;-20
2.0;8;44.0;?;-3;1.0;-8;3;223;45.0;-8
-10.0;9;51.0;?;4;-2.0;-12;-4;224;-1.0;-12
-17.0;8;73.0;?;2;-21.0;-11;-2;224;41.0;-11
6.0;3;60.0;?;-1;8.0;-11;1;219;52.0;-11
-19.0;7;49.0;?;19;19.0;-16;?;222;21.0;-16
-8.0;1;34.0;?;20;12.0;-29;?;216;48.0;-29
-26.0;-8;34.0;?;10;22.0;-27;?;209;44.0;-27
-2.0;-1;22.0;?;0;-7.0;-10;?;214;44.0;-10
-24.0;1;22.0;?;1;29.0;-11;?;214;41.0;-11
23.0;-2;41.0;?;26;22.0;-6;?;213;51.0;-6
6.0;-3;33.0;839.0;-18;24.0;9;?;213;29.0;9
-9.0;-5;43.0;843.0;-72;23.0;5;?;210;26.0;5
0.0;-2;34.0;845.0;-32;34.0;15;?;213;44.0;15
21.0;-1;25.0;824.0;16;-25.0;17;-16;213;36.0;17
25.0;-4;4.0;844.0;24;18.0;-1;-24;212;34.0;?
35.0;1;33.0;844.0;24;35.0;8;-24;216;30.0;?
15.0;9;18.0;839.0;15;14.0;-3;-15;220;40.0;?
24.0;6;0.0;833.0;-14;59.0;-10;14;218;8.0;?
19.0;0;37.0;836.0;-33;31.0;-1;33;215;30.0;?
21.0;1;31.0;842.0;-17;38.0;-11;17;216;53.0;?
4.0;3;20.0;830.0;11;35.0;-2;-11;216;48.0;?
3.0;5;8.0;840.0;16;50.0;-19;-16;217;25.0;?
20.0;7;18.0;841.0;5;25.0;-41;-5;219;26.0;?
8.0;6;24.0;858.0;4;49.0;4;-4;219;58.0;?
16.0;4;4.0;841.0;16;30.0;-4;-16;217;48.0;?
-10.0;7;22.0;846.0;12;51.0;-40;-12;218;58.0;?
-13.0;10;-5.0;833.0;-7;15.0;12;7;223;40.0;?
0.0;4;-3.0;847.0;-3;10.0;20;3;221;21.0;20
15.0;0;-6.0;831.0;6;28.0;4;-6;213;50.0;4
6.0;4;23.0;857.0;-3;22.0;29;3;217;42.0;29
18.0;6;10.0;835.0;-10;-1.0;9;10;222;54.0;9
14.0;1;26.0;840.0;-9;7.0;-22;9;217;51.0;-22
8.0;-1;0.0;854.0;-9;17.0;-22;9;216;42.0;-22
10.0;-4;22.0;829.0;-10;33.0;-22;10;212;42.0;-22
11.0;-9;8.0;816.0;-3;40.0;-13;3;207;48.0;-13
21.0;-2;43.0;846.0;4;29.0;3;-4;214;50.0;3
16.0;2;-5.0;842.0;1;12.0;-3;-1;217;42.0;-3
?;-4;8.0;840.0;2;13.0;-1;-2;212;17.0;-1
?;1;0.0;831.0;3;30.0;10;-3;216;56.0;10
?;5;-33.0;832.0;-6;13.0;-11;6;218;56.0;-11
13.0;4;-2.0;837.0;-9;8.0;-28;9;218;15.0;-28
18.0;3;-6.0;822.0;-10;5.0;-17;10;220;40.0;-17
21.0;3;4.0;845.0;-8;14.0;-24;8;217;31.0;-24
2.0;0;6.0;847.0;-9;27.0;-22;9;216;84.0;-22
10.0;-5;10.0;836.0;-19;13.0;14;19;214;50.0;14
0.0;-5;18.0;846.0;-18;33.0;16;18;214;38.0;16
-2.0;-5;20.0;841.0;-24;33.0;6;24;214;48.0;6
4.0;5;0.0;828.0;-11;22.0;10;11;221;13.0;10
-14.0;10;12.0;831.0;0;36.0;9;0;225;12.0;9
-10.0;1;17.0;831.0;-19;24.0;9;19;216;64.0;9
-17.0;-2;20.0;823.0;-11;37.0;1;11;215;48.0;1
-6.0;-5;30.0;819.0;-29;16.0;-3;29;213;40.0;-3
-23.0;-5;33.0;829.0;-71;26.0;1;71;214;38.0;1
-21.0;3;20.0;831.0;-30;30.0;-5;30;221;68.0;-5
-23.0;1;32.0;811.0;14;29.0;-23;-14;219;36.0;-23
-8.0;-4;49.0;812.0;3;29.0;-22;-3;216;26.0;-22
-36.0;-4;63.0;832.0;4;40.0;4;-4;216;13.0;4
-47.0;-6;63.0;828.0;-18;5.0;12;18;215;48.0;12
-51.0;0;42.0;824.0;-33;20.0;8;33;217;38.0;8
-42.0;0;40.0;858.0;-33;-1.0;10;33;216;69.0;10
-48.0;-10;53.0;848.0;-27;28.0;9;27;211;60.0;9
-92.0;-6;75.0;810.0;10;-10.0;0;-10;213;50.0;0
-71.0;0;54.0;820.0;14;4.0;-5;-14;217;30.0;-5
-44.0;1;63.0;833.0;24;13.0;14;-24;219;64.0;14
-44.0;4;83.0;819.0;38;3.0;18;-38;220;58.0;18
-64.0;6;67.0;805.0;36;-20.0;22;-36;222;52.0;22
-15.0;6;9.0;828.0;32;10.0;16;-32;223;40.0;16
78.0;3;-16.0;811.0;-14;6.0;-19;14;220;40.0;-19
50.0;1;6.0;789.0;-23;65.0;-14;23;218;21.0;-14
99.0;-6;26.0;819.0;20;33.0;-17;-20;215;32.0;-17
74.0;?;9.0;812.0;12;48.0;-14;-12;214;25.0;-14
67.0;?;-6.0;802.0;-11;37.0;14;11;218;29.0;14
67.0;?;-12.0;811.0;-9;48.0;8;9;218;4.0;8
31.0;?;-20.0;809.0;-10;16.0;7;10;218;42.0;7
67.0;?;-27.0;801.0;0;43.0;18;0;217;56.0;18
58.0;?;-12.0;803.0;-1;-2.0;21;1;220;58.0;21
46.0;4;-35.0;813.0;16;-1.0;12;-16;221;40.0;12
25.0;-1;-25.0;806.0;51;13.0;-17;-51;216;30.0;-17
40.0;-3;-35.0;823.0;45;17.0;-10;-45;214;56.0;-10
?;-2;-10.0;820.0;36;22.0;27;-36;217;51.0;27
?;3;28.0;815.0;23;30.0;0;-23;220;44.0;0
?;6;51.0;814.0;-3;-9.0;-40;3;222;47.0;-40
?;5;49.0;821.0;-9;10.0;-17;9;219;42.0;-17
?;-2;14.0;840.0;-11;45.0;-1;11;212;41.0;-1
?;-9;34.0;839.0;-20;24.0;9;20;208;54.0;9
?;-5;32.0;833.0;-4;12.0;30;4;212;50.0;30
-12.0;0;14.0;830.0;20;16.0;9;-20;216;33.0;9
-26.0;-3;32.0;840.0;25;4.0;-3;-25;214;26.0;-3
-21.0;1;61.0;821.0;21;14.0;-7;?;217;41.0;-7
4.0;3;39.0;833.0;-3;39.0;-35;?;217;37.0;-35
-30.0;-1;65.0;852.0;1;34.0;-32;-1;216;48.0;-32
12.0;0;82.0;841.0;35;20.0;-21;-35;218;37.0;-21
-52.0;-5;97.0;823.0;6;20.0;-18;-6;212;34.0;-18
-39.0;-5;118.0;841.0;-10;73.0;-5;10;211;46.0;-5
-34.0;2;70.0;823.0;5;70.0;-17;-5;217;48.0;-17
-38.0;0;79.0;819.0;3;23.0;-6;-3;218;26.0;-6
-40.0;?;79.0;829.0;23;39.0;19;-23;218;44.0;19
-79.0;?;58.0;849.0;34;27.0;-13;-34;212;38.0;-13
-52.0;-3;12.0;833.0;33;48.0;-21;-33;213;37.0;-21
-44.0;-2;36.0;812.0;1;26.0;-7;-1;215;50.0;-7
-45.0;-9;?;856.0;-39;22.0;-13;39;207;60.0;-13
-35.0;-5;?;843.0;-27;-21.0;-11;27;211;15.0;-11
0.0;3;?;840.0;0;17.0;-11;0;220;40.0;-11
-8.0;-3;?;811.0;13;19.0;4;-13;214;70.0;4
-19.0;0;?;832.0;6;18.0;13;-6;216;54.0;13
15.0;-1;-21.0;839.0;4;14.0;3;-4;215;46.0;3
17.0;-2;-10.0;829.0;18;10.0;1;-18;215;34.0;1
34.0;5;-20.0;805.0;36;2.0;21;-36;221;13.0;21
57.0;-1;-29.0;790.0;27;9.0;13;-27;214;48.0;13
40.0;2;-41.0;794.0;-1;9.0;-23;1;218;45.0;-23
69.0;3;-63.0;809.0;26;33.0;2;-26;218;41.0;2
73.0;?;-45.0;824.0;?;18.0;-6;-24;216;18.0;-6
85.0;?;-12.0;813.0;?;12.0;-29;-1;220;30.0;-29
81.0;?;-16.0;816.0;?;51.0;22;-12;217;22.0;22
61.0;?;-22.0;817.0;?;41.0;16;15;217;41.0;16
106.0;?;-28.0;805.0;?;55.0;-23;26;217;8.0;-23
2.0;-3;-6.0;830.0;?;8.0;-5;8;214;15.0;-5
33.0;1;-20.0;813.0;?;30.0;-11;-14;218;5.0;-11
2.0;5;-37.0;811.0;39;16.0;-34;-39;221;46.0;-34
-31.0;-2;-41.0;793.0;34;22.0;-31;-34;215;42.0;-31
-72.0;-2;-50.0;781.0;25;55.0;-16;-25;215;42.0;-16
-93.0;2;-40.0;764.0;11;-4.0;22;-11;219;34.0;22
-114.0;-4;-24.0;794.0;-13;-34.0;23;13;213;21.0;23
-135.0;-1;-22.0;792.0;-21;-23.0;7;21;214;60.0;7
-154.0;2;-10.0;819.0;-20;46.0;21;20;217;69.0;21
-137.0;-1;-16.0;830.0;-20;20.0;-2;20;214;?;-2
-131.0;2;27.0;831.0;-11;34.0;-7;11;219;?;-7
-71.0;-4;15.0;826.0;-11;18.0;30;11;214;?;30
-75.0;-6;32.0;819.0;-31;42.0;3;31;211;?;3
-64.0;0;15.0;821.0;-2;33.0;-22;2;218;40.0;-22
-50.0;-1;9.0;823.0;22;79.0;2;-22;217;-19.0;2
-65.0;-4;54.0;847.0;2;78.0;-11;-2;214;-47.0;-11
-110.0;-6;91.0;842.0;11;81.0;-24;-11;213;-94.0;-24
-146.0;2;133.0;847.0;-11;131.0;-2;11;220;-117.0;-2
-127.0;3;166.0;842.0;-45;53.0;17;45;219;-169.0;17
-142.0;-3;173.0;822.0;-14;22.0;-1;14;212;-193.0;-1
-133.0;-1;144.0;821.0;14;55.0;-8;-14;214;-284.0;-8
-115.0;0;121.0;841.0;3;128.0;19;-3;217;-331.0;19
-98.0;-1;124.0;849.0;-17;197.0;13;17;218;-269.0;13
-113.0;0;110.0;838.0;-23;191.0;5;23;214;-196.0;5
-69.0;-1;105.0;843.0;-13;?;13;13;214;-79.0;13
-45.0;-2;78.0;846.0;-8;31.0;3;8;215;18.0;3
-82.0;-2;75.0;823.0;5;-22.0;-13;-5;211;94.0;-13
-87.0;-2;48.0;825.0;3;-111.0;-12;-3;212;177.0;-12
-91.0;-2;46.0;831.0;-37;-156.0;12;37;212;146.0;12
-152.0;-1;36.0;830.0;-21;-131.0;31;21;212;203.0;31
-114.0;-2;-36.0;831.0;16;-141.0;20;-16;211;187.0;20
-118.0;0;-85.0;834.0;9;-119.0;6;-9;213;166.0;6
25.0;3;-177.0;843.0;15;-58.0;-3;-15;215;112.0;-3
104.0;1;-230.0;822.0;24;-47.0;-11;-24;214;211.0;-11
182.0;1;-289.0;829.0;24;-7.0;-8;-24;214;270.0;-8
316.0;-1;-301.0;831.0;15;67.0;-18;-15;211;212.0;-18
383.0;-1;-253.0;850.0;-11;8.0;7;11;211;215.0;7
352.0;4;-233.0;830.0;-1;31.0;14;1;217;94.0;14
335.0;6;-242.0;823.0;11;62.0;1;-11;218;65.0;1
250.0;6;-150.0;840.0;-8;88.0;19;8;221;93.0;19
198.0;6;-110.0;826.0;1;87.0;-2;-1;222;83.0;-2
60.0;8;-40.0;823.0;-7;145.0;19;7;221;75.0;19
-25.0;7;66.0;831.0;1;172.0;-6;-1;221;35.0;-6
-17.0;0;135.0;835.0;9;81.0;-21;-9;216;-78.0;-21
-36.0;1;159.0;861.0;-8;-7.0;29;8;216;-139.0;29
-33.0;9;124.0;866.0;19;-169.0;-15;-19;225;-240.0;-15
-150.0;8;161.0;851.0;34;-182.0;-3;-34;224;-268.0;-3
-269.0;-1;218.0;851.0;32;-119.0;4;-32;217;-343.0;4
-217.0;-3;230.0;846.0;-15;-83.0;-8;15;216;-412.0;-8
-281.0;3;298.0;866.0;-35;-68.0;8;35;221;-701.0;8
-229.0;5;161.0;861.0;13;25.0;-22;-13;223;-807.0;-22
-260.0;0;72.0;860.0;-4;145.0;-6;4;217;-859.0;-6
-140.0;-2;-42.0;841.0;-7;404.0;4;7;212;-786.0;4
213.0;1;-136.0;840.0;1;542.0;-1;-1;216;-864.0;-1
162.0;-3;-290.0;839.0;-33;592.0;12;33;213;-653.0;12
234.0;-2;-367.0;843.0;-24;741.0;-6;24;213;-423.0;-6
348.0;7;-311.0;861.0;2;721.0;-1;-2;222;-232.0;-1
299.0;0;-212.0;842.0;10;634.0;20;-10;219;-109.0;20
123.0;-4;?;832.0;24;509.0;-8;-24;214;40.0;-8
81.0;2;?;843.0;12;348.0;-24;-12;220;291.0;-24
86.0;0;?;853.0;5;198.0;-2;-5;220;381.0;-2
58.0;1;?;838.0;27;94.0;10;-27;220;340.0;10
-14.0;3;?;838.0;24;-14.0;9;-24;223;288.0;9
-27.0;-3;?;854.0;6;-78.0;-8;-6;217;203.0;-8
-51.0;-2;16.0;839.0;-3;-105.0;-7;3;215;120.0;-7
-80.0;4;3.0;847.0;11;-52.0;2;-11;221;65.0;2
-56.0;7;17.0;850.0;-15;43.0;-3;15;223;101.0;-3
8.0;5;-14.0;858.0;-38;182.0;0;38;221;102.0;0
-13.0;-3;9.0;861.0;11;213.0;9;-11;216;-16.0;9
-71.0;-5;34.0;850.0;27;197.0;4;-27;215;-77.0;4
-23.0;1;98.0;849.0;12;352.0;-8;-12;217;-97.0;-8
-42.0;-4;44.0;853.0;-10;619.0;12;10;213;-164.0;12
23.0;-2;27.0;866.0;0;925.0;-3;0;217;-110.0;-3
91.0;6;-8.0;850.0;10;1255.0;-18;-10;223;-95.0;-18
79.0;1;-67.0;856.0;-19;1483.0;8;19;218;-130.0;8
256.0;-1;-129.0;?;4;1713.0;-15;-4;217;-3.0;-15
276.0;-1;-128.0;?;13;1755.0;-12;-13;216;-43.0;-12
294.0;2;-133.0;?;-1;1729.0;-6;1;217;-148.0;-6
290.0;5;-146.0;?;19;1557.0;-39;-19;222;-220.0;-39
201.0;-2;-81.0;?;10;1288.0;-17;-10;217;-166.0;-17
90.0;-3;-32.0;853.0;1;973.0;0;-1;215;-44.0;0
73.0;-1;43.0;835.0;15;798.0;-13;-15;217;-34.0;-13
66.0;-1;67.0;835.0;-7;565.0;3;7;217;-59.0;3
29.0;-2;42.0;858.0;-18;335.0;6;18;217;-106.0;6
-31.0;-2;20.0;860.0;10;247.0;1;-10;215;-179.0;1
-15.0;0;-8.0;860.0;11;141.0;20;-11;216;-257.0;20
-23.0;2;5.0;860.0;-7;34.0;12;7;221;-258.0;12
-54.0;-1;8.0;860.0;?;-3.0;-3;11;218;-262.0;-3
-70.0;-4;21.0;858.0;?;9.0;3;6;214;?;3
-27.0;0;-22.0;850.0;?;86.0;-6;12;218;?;-6
-58.0;6;-6.0;863.0;?;127.0;4;5;222;-186.0;4
-41.0;3;-8.0;853.0;?;234.0;-15;-1;221;-234.0;-15
-12.0;-5;-13.0;852.0;?;253.0;-69;27;214;-174.0;-69
-12.0;-6;-32.0;844.0;?;244.0;-27;35;213;-149.0;-27
-18.0;0;-6.0;869.0;?;103.0;12;20;220;-94.0;12
-27.0;1;42.0;858.0;?;-16.0;-29;1;220;-74.0;-29
-5.0;-4;28.0;838.0;?;-24.0;-8;1;215;-25.0;-8
12.0;-3;-2.0;862.0;?;9.0;29;8;216;78.0;29
23.0;1;2.0;849.0;?;-43.0;-4;-19;221;58.0;-4
-6.0;2;16.0;851.0;22;-87.0;-18;-22;221;25.0;-18
-6.0;-2;9.0;857.0;0;-62.0;-1;0;216;37.0;-1
-8.0;-4;-13.0;879.0;-14;-65.0;-3;14;216;0.0;-3
-41.0;-4;9.0;831.0;-19;-21.0;1;19;217;21.0;1
-35.0;-6;13.0;862.0;-9;-2.0;9;9;216;13.0;9
-6.0;-5;21.0;858.0;-25;25.0;25;25;215;23.0;25
21.0;-4;0.0;859.0;-41;-22.0;37;41;217;29.0;37
-5.0;-5;26.0;848.0;-2;-32.0;5;2;216;80.0;5
-27.0;-7;45.0;866.0;30;-24.0;-29;-30;212;84.0;-29
-15.0;-5;41.0;862.0;22;-94.0;-17;-22;215;88.0;-17
-4.0;1;51.0;846.0;24;-117.0;-1;-24;220;116.0;-1
0.0;-1;46.0;856.0;19;-195.0;6;-19;217;71.0;6
-15.0;-1;77.0;857.0;-11;-154.0;25;11;215;12.0;25
-40.0;5;71.0;872.0;-23;-49.0;30;23;222;36.0;30
-8.0;4;9.0;875.0;-16;104.0;31;16;225;8.0;31
31.0;-2;10.0;859.0;6;148.0;27;-6;218;-45.0;27
34.0;-3;12.0;862.0;24;63.0;10;-24;214;-43.0;10
-31.0;-2;30.0;849.0;7;-150.0;17;-7;217;-2.0;17
-59.0;-1;46.0;868.0;-1;-254.0;20;1;216;-14.0;20
-43.0;1;38.0;860.0;3;-193.0;21;-3;215;46.0;21
14.0;1;14.0;869.0;2;-94.0;15;-2;216;79.0;15
-8.0;2;41.0;870.0;1;-145.0;10;-1;218;10.0;10
-33.0;6;18.0;875.0;-8;-244.0;11;8;221;58.0;11
-2.0;1;33.0;844.0;-9;-381.0;-26;9;218;114.0;-26
-48.0;-1;67.0;?;-14;-415.0;-14;14;218;142.0;-14
-61.0;2;96.0;?;-23;-410.0;21;23;220;98.0;21
-53.0;0;58.0;?;-17;-415.0;0;17;218;?;0
-39.0;-5;53.0;?;-9;-300.0;-11;9;213;?;-11
-52.0;-5;-3.0;?;-9;-161.0;-10;9;213;?;-10
-79.0;1;-6.0;?;-10;-195.0;-34;10;219;?;-34
-135.0;-2;2.0;?;-4;-374.0;-44;4;215;?;-44
-230.0;0;74.0;881.0;12;-735.0;-12;-12;215;?;-12
-414.0;12;162.0;877.0;43;-1055.0;12;-43;223;?;12
-587.0;9;177.0;888.0;31;-1198.0;8;-31;221;?;8
-685.0;-2;327.0;871.0;-16;-1267.0;-8;16;217;?;-8
-787.0;0;432.0;860.0;-2;-1464.0;-18;2;219;?;-18
-753.0;0;749.0;850.0;28;-1716.0;11;-28;217;?;11
