InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
168;3073;-1783;?;91.0;325;-1013;3066;1013;168
210;2675;-1190;?;371.0;-299;-214;3370;214;210
415;-862;1385;?;467.0;-48;-163;37;163;415
97;-12;783;518.0;1153.0;64;108;476;-108;97
-16;179;690;351.0;477.0;61;151;559;-151;-16
104;-129;936;337.0;-131.0;82;-8;233;8;104
69;217;679;226.0;-75.0;70;74;540;-74;69
36;?;878;-162.0;56.0;78;21;311;-21;36
5;?;778;-117.0;-295.0;71;-23;430;23;5
9;?;801;10.0;-137.0;80;-26;393;26;9
10;?;810;0.0;-237.0;80;-7;383;7;10
3;?;783;-28.0;-147.0;82;-4;408;4;3
-7;50;809;-162.0;-147.0;71;13;390;-13;-7
8;38;801;-312.0;-68.0;80;?;389;19;8
32;33;784;-280.0;-196.0;101;?;380;-7;32
49;47;796;-383.0;-268.0;82;?;392;-25;49
56;37;804;-270.0;-466.0;71;?;401;37;56
-1;44;799;66.0;257.0;77;?;391;3;-1
-61;22;809;617.0;807.0;72;?;386;78;-61
-102;-1;816;216.0;1416.0;72;-140;384;140;-102
-219;0;832;945.0;1369.0;51;-448;391;448;-219
-408;-36;832;815.0;-110.0;58;-1166;394;1166;-408
-495;-16;753;133.0;1053.0;114;-1410;412;1410;-495
-409;36;697;171.0;849.0;90;-1374;513;1374;-409
-316;17;707;849.0;-410.0;49;-1384;571;1384;-316
-103;-37;663;-264.0;-403.0;86;-1157;590;1157;-103
270;-15;568;102.0;104.0;120;-864;637;864;270
453;33;517;389.0;-16.0;122;-753;666;753;453
456;31;513;407.0;-21.0;118;-760;676;760;456
465;45;518;306.0;41.0;127;-731;649;731;465
445;14;509;276.0;84.0;110;-791;702;791;445
474;69;527;256.0;-10.0;142;-669;602;669;474
428;128;597;195.0;13.0;195;-331;400;331;428
166;24;659;285.0;58.0;119;-250;490;250;166
99;51;682;455.0;70.0;42;-265;559;265;99
275;109;653;468.0;128.0;83;-240;500;240;275
199;85;590;490.0;290.0;127;-297;515;297;199
2;84;561;467.0;439.0;97;-325;578;325;2
39;60;581;355.0;632.0;39;-360;643;360;39
37;63;573;194.0;608.0;47;-348;638;348;37
-156;82;525;76.0;794.0;99;-237;?;237;-156
-199;85;505;199.0;671.0;99;-294;?;294;-199
-79;80;502;-53.0;178.0;96;-282;?;282;-79
-123;65;501;-413.0;22.0;96;-235;?;235;-123
-199;59;502;-242.0;-130.0;79;-315;646;315;-199
-74;69;484;-65.0;-294.0;91;-201;636;201;-74
-5;84;475;25.0;-60.0;94;-113;630;113;-5
-57;87;471;21.0;-35.0;107;-118;615;118;-57
-46;75;478;18.0;62.0;102;-100;620;100;-46
-17;64;479;10.0;-61.0;69;-70;661;70;-17
11;71;464;97.0;122.0;83;47;653;-47;11
111;86;465;169.0;608.0;100;82;623;-82;111
176;84;466;187.0;633.0;96;31;629;-31;176
113;64;476;166.0;273.0;88;65;642;-65;113
77;48;489;215.0;780.0;85;81;643;-81;77
79;47;490;477.0;354.0;86;93;642;-93;79
80;50;492;603.0;694.0;85;134;638;-134;80
194;39;497;-116.0;729.0;78;143;646;-143;194
436;19;519;-430.0;226.0;49;247;674;-247;436
650;11;526;397.0;-37.0;41;317;683;-317;650
503;26;520;302.0;58.0;87;300;629;-300;503
205;?;545;214.0;153.0;111;314;572;-314;205
149;?;553;256.0;174.0;103;210;567;-210;149
7;24;570;387.0;126.0;89;152;587;-152;7
-164;9;606;253.0;130.0;47;153;608;-153;-164
-31;46;556;273.0;137.0;54;-52;620;52;-31
-386;-68;657;253.0;175.0;37;379;613;-379;-386
-971;-100;750;255.0;209.0;95;990;459;-990;-971
-1008;336;612;339.0;162.0;135;887;244;-887;-1008
-564;610;614;332.0;102.0;-28;816;251;-816;-564
744;351;636;242.0;99.0;31;674;340;-674;744
1615;286;602;352.0;89.0;82;632;368;-632;1615
1133;201;575;295.0;81.0;149;416;367;-416;1133
1019;-42;237;265.0;121.0;498;-734;488;734;1019
1018;-32;250;309.0;135.0;484;-691;483;691;1018
181;-145;904;329.0;192.0;142;754;221;-754;181
-110;-172;926;311.0;201.0;53;745;369;-745;-110
63;-35;620;357.0;142.0;155;423;533;-423;63
21;15;808;299.0;78.0;71;760;383;-760;21
149;-28;821;242.0;74.0;81;417;356;-417;149
211;-141;673;258.0;76.0;248;130;354;-130;211
207;-59;771;259.0;65.0;118;110;391;-110;207
91;0;801;240.0;89.0;56;-13;416;13;91
-64;-38;774;302.0;104.0;100;-22;408;22;-64
-20;-10;812;273.0;88.0;46;26;426;-26;-20
-5;-14;795;274.0;108.0;78;21;399;-21;-5
-34;-11;795;284.0;82.0;77;-54;400;54;-34
-1;1;787;251.0;79.0;69;-102;416;102;-1
-32;-3;780;260.0;100.0;78;?;413;53;-32
-44;-3;798;265.0;109.0;65;?;407;2;-44
-8;-1;789;286.0;94.0;75;?;404;8;-8
?;1;785;246.0;78.0;74;?;411;5;-22
?;0;784;236.0;77.0;72;?;415;-3;-5
?;-3;785;239.0;68.0;75;?;410;-13;-13
?;-13;788;240.0;67.0;74;?;413;-19;-16
?;-9;791;223.0;52.0;71;?;411;-48;26
39;-1;791;219.0;53.0;73;14;404;-14;39
19;-7;786;198.0;62.0;76;-76;413;76;19
-2;-7;787;240.0;55.0;74;-18;414;18;-2
4;-4;793;256.0;75.0;71;52;408;-52;4
-21;-4;791;231.0;85.0;71;-23;411;23;-21
-5;-1;787;264.0;116.0;74;-44;411;44;-5
29;0;789;264.0;102.0;75;25;409;-25;29
-1;-2;789;231.0;99.0;73;25;415;-25;-1
11;-4;788;273.0;99.0;75;10;414;-10;11
27;-5;791;309.0;102.0;75;41;410;-41;27
-2;-2;792;263.0;142.0;71;32;412;-32;-2
-33;-2;792;241.0;119.0;74;15;408;-15;-33
-39;1;792;221.0;100.0;76;26;402;-26;-39
-3;7;791;201.0;88.0;76;25;400;-25;-3
25;7;790;192.0;50.0;77;20;399;-20;25
28;-1;800;184.0;51.0;67;8;404;-8;28
-24;-5;799;183.0;44.0;71;54;401;-54;-24
-23;-4;?;168.0;40.0;76;24;402;-24;-23
-56;4;798;155.0;86.0;71;20;398;-20;-56
-94;11;801;65.0;125.0;68;-72;394;72;-94
-105;60;790;9.0;111.0;53;-260;406;260;-105
-225;108;784;50.0;192.0;45;-135;398;135;-225
-75;5;788;89.0;262.0;58;-605;436;605;-75
-852;-109;746;62.0;297.0;76;-1044;532;1044;-852
-1876;-74;658;60.0;257.0;-2;-477;718;477;-1876
-1741;-202;696;30.0;248.0;-260;?;1084;40;-1741
-1778;-305;748;-100.0;259.0;-355;?;1205;-29;-1778
-1189;152;511;-119.0;279.0;-9;?;774;268;-1189
-543;471;342;-104.0;275.0;218;?;497;610;-543
-418;218;410;-113.0;279.0;146;?;626;995;-418
73;-61;464;-158.0;271.0;122;?;711;1409;73
25;-190;510;-119.0;273.0;109;?;738;1343;25
-74;-204;517;-64.0;294.0;95;?;753;1310;-74
166;-199;517;-67.0;304.0;145;?;695;1269;166
414;-208;525;-106.0;337.0;188;?;646;1101;414
699;-192;544;-83.0;353.0;138;?;687;1054;699
879;-177;543;-63.0;370.0;113;?;711;806;879
891;-159;460;10.0;392.0;207;?;650;483;891
779;-159;423;-10.0;445.0;232;-448;644;448;779
845;-153;402;-51.0;477.0;212;-474;668;474;845
902;-183;384;0.0;426.0;233;-453;671;453;902
921;-140;385;22.0;476.0;212;-457;669;457;921
1046;1;380;33.0;490.0;146;-430;668;430;1046
1067;49;430;-52.0;455.0;93;-443;678;443;1067
1137;88;478;-43.0;223.0;85;-458;648;458;1137
1122;99;466;53.0;185.0;93;-456;636;456;1122
1181;111;492;5.0;209.0;87;-455;633;455;1181
1107;88;462;45.0;295.0;92;-458;643;458;1107
1147;102;478;153.0;296.0;90;-457;637;457;1147
1216;127;504;183.0;254.0;86;-454;626;454;1216
919;33;410;322.0;286.0;101;-459;668;459;919
1929;198;543;222.0;320.0;67;-496;578;496;1929
2560;-286;-37;-307.0;221.0;222;-870;684;870;2560
3118;-111;249;-264.0;434.0;540;-1057;430;1057;3118
5399;646;1116;232.0;280.0;517;361;-13;-361;5399
4174;-10;293;348.0;295.0;113;2059;258;-2059;4174
141;411;565;159.0;170.0;93;1402;-83;-1402;141
-334;735;619;-231.0;319.0;746;45;-466;-45;-334
594;48;174;187.0;274.0;655;-112;73;112;594
99;216;930;188.0;274.0;0;-3;380;3;99
158;181;855;254.0;127.0;45;-6;372;6;158
226;110;750;229.0;?;96;-63;388;63;226
119;169;866;201.0;?;35;-119;394;119;119
216;117;761;259.0;?;94;-15;387;15;216
142;147;816;328.0;?;76;40;387;-40;142
132;121;782;250.0;?;98;-34;395;34;132
131;123;786;289.0;?;96;-30;395;30;131
149;129;793;269.0;78.0;92;-15;392;15;149
-6;113;783;238.0;190.0;94;-57;406;57;-6
-135;119;796;175.0;250.0;84;-97;407;97;-135
-4;112;819;179.0;190.0;48;-166;437;166;-4
-64;115;821;281.0;157.0;42;-208;433;208;-64
-145;185;860;341.0;159.0;31;-246;383;246;-145
161;212;924;?;130.0;-37;-531;435;531;161
222;191;884;294.0;170.0;18;-740;414;740;222
251;220;963;274.0;167.0;-91;-532;475;532;251
194;183;843;284.0;184.0;69;-830;387;830;194
530;166;734;317.0;211.0;124;-1714;455;1714;530
703;238;789;268.0;159.0;90;-2284;469;2284;703
399;363;659;302.0;105.0;468;-3529;118;3529;399
2764;725;1307;314.0;113.0;?;-5003;1112;5003;2764
4481;863;1728;294.0;36.0;?;-4394;1721;4394;4481
4055;871;1691;250.0;9.0;?;-5249;1707;5249;4055
4114;838;1633;223.0;33.0;?;-4549;1584;4549;4114
3057;564;?;216.0;1.0;?;731;-42;-731;3057
2116;674;?;262.0;19.0;?;1869;-386;-1869;2116
1822;601;?;384.0;217.0;?;1849;262;-1849;1822
1464;237;?;420.0;404.0;?;3521;176;-3521;1464
1975;?;?;187.0;373.0;?;3283;396;-3283;1975
2035;?;1061;311.0;177.0;?;3778;683;-3778;2035
1608;?;1165;223.0;67.0;?;3910;807;-3910;1608
1626;?;905;211.0;78.0;?;2933;946;-2933;1626
1792;?;1497;309.0;213.0;?;3111;1598;-3111;1792
4019;?;-806;400.0;504.0;?;3232;2576;-3232;4019
2274;?;-2133;781.0;1071.0;?;1015;1600;-1015;2274
-4354;?;1059;886.0;1097.0;29;-1439;-110;1439;-4354
-4152;?;1256;431.0;729.0;-161;-2432;450;2432;-4152
-442;?;572;887.0;191.0;-138;-2918;922;2918;-442
384;?;1069;846.0;-306.0;-568;-1533;591;1533;384
393;?;687;213.0;-238.0;120;-38;673;38;393
292;?;737;-58.0;-122.0;-35;-143;567;143;292
155;?;809;234.0;-139.0;48;-4;418;4;155
101;?;771;487.0;-215.0;139;-22;382;22;101
73;-240;814;369.0;-243.0;63;-102;369;102;73
78;-17;811;214.0;-223.0;104;44;378;-44;78
110;-178;797;2.0;-100.0;84;-104;385;104;110
96;-99;807;-150.0;-7.0;84;?;396;97;96
52;-92;808;-326.0;122.0;83;?;395;-3;52
9;-69;781;-425.0;239.0;109;?;389;47;9
48;-84;786;-518.0;374.0;98;?;394;10;48
62;-109;806;-610.0;377.0;76;?;397;-36;62
33;-78;807;-261.0;638.0;84;?;387;-26;33
39;-87;810;187.0;793.0;78;?;392;-21;39
38;-86;810;-18.0;1062.0;79;?;391;-21;38
18;-72;805;223.0;-92.0;93;?;376;37;18
-115;-54;845;231.0;442.0;62;?;363;385;-115
-189;-59;847;389.0;506.0;91;-457;301;457;-189
-109;-104;806;99.0;-261.0;126;-970;284;970;-109
292;-126;812;5.0;125.0;95;-2007;353;2007;292
506;-43;817;287.0;213.0;40;-2531;484;2531;506
346;2;813;348.0;33.0;1;-2740;550;2740;346
1348;-119;796;227.0;-43.0;166;-1666;335;1666;1348
2574;-14;665;39.0;-12.0;263;-331;374;331;2574
2382;272;529;112.0;-25.0;205;-94;644;94;2382
1725;262;503;136.0;34.0;256;19;604;-19;1725
1200;133;512;126.0;-38.0;249;155;565;-155;1200
657;90;570;256.0;-15.0;155;241;620;-241;657
429;55;611;260.0;150.0;115;271;630;-271;429
598;103;580;342.0;181.0;145;268;628;-268;598
422;29;606;436.0;269.0;117;253;624;-253;422
174;-173;595;340.0;140.0;134;223;561;-223;174
162;-167;574;111.0;90.0;171;236;533;-236;162
-362;-206;734;161.0;260.0;-2;221;610;-221;-362
-619;-367;767;303.0;370.0;6;405;520;-405;-619
-500;-395;667;426.0;750.0;136;497;435;-497;-500
-534;-411;714;709.0;1048.0;95;516;434;-516;-534
-483;-436;692;834.0;522.0;161;585;333;-585;-483
-498;-333;689;760.0;-96.0;168;444;338;-444;-498
-376;-223;876;208.0;263.0;5;613;380;-613;-376
-364;-175;843;-219.0;-154.0;27;806;395;-806;-364
-424;-177;848;-22.0;-87.0;40;735;331;-735;-424
-300;-37;740;-167.0;-198.0;84;479;474;-479;-300
-497;-3;689;-52.0;-214.0;156;490;438;-490;-497
-594;6;727;-108.0;-228.0;206;518;292;-518;-594
-104;525;38;-192.0;-256.0;572;-204;942;204;-104
230;436;352;-220.0;-297.0;362;325;785;-325;230
230;-168;1004;-351.0;-313.0;-59;995;270;-995;230
259;-222;665;-500.0;-142.0;93;255;511;-255;259
157;-183;787;-21.0;-42.0;55;32;392;-32;157
53;-110;852;-8.0;207.0;5;-24;413;24;53
77;-19;777;83.0;1618.0;68;-119;453;119;77
98;-39;844;-48.0;1533.0;62;14;345;-14;98
103;-54;788;1211.0;713.0;79;0;400;0;103
97;-48;812;616.0;-12.0;71;20;379;-20;97
44;-27;812;79.0;1256.0;66;35;400;-35;44
-3;-47;804;-668.0;-83.0;67;37;402;-37;-3
10;-60;808;919.0;230.0;67;58;389;-58;10
-42;-48;806;172.0;-497.0;68;5;395;-5;-42
-102;-41;807;-259.0;177.0;73;-57;385;57;-102
-91;-43;807;-93.0;90.0;71;-44;389;44;-91
-92;-43;807;203.0;193.0;71;-45;389;45;-92
-92;-40;806;151.0;159.0;74;-45;386;45;-92
-95;-46;809;217.0;279.0;67;-51;392;51;-95
-80;-31;800;332.0;243.0;84;-28;379;28;-80
-62;-21;794;237.0;189.0;98;28;364;-28;-62
-63;-18;793;317.0;179.0;99;12;367;-12;-63
-62;-17;792;253.0;215.0;100;9;367;-9;-62
-108;-66;804;248.0;166.0;63;49;385;-49;-108
-134;-65;792;280.0;172.0;62;4;420;-4;-134
-118;-86;815;387.0;224.0;48;80;378;-80;-118
-129;-55;787;353.0;276.0;70;-10;424;10;-129
-123;-79;807;445.0;308.0;54;54;394;-54;-123
-121;-93;817;422.0;326.0;44;93;378;-93;-121
-132;10;732;385.0;271.0;118;-222;499;222;-132
-158;-330;1109;357.0;193.0;-191;1280;17;-1280;-158
-472;-91;1376;337.0;253.0;-341;3045;-123;-3045;-472
-678;?;1066;302.0;278.0;-10;3297;381;?;-678
-711;?;979;245.0;212.0;45;3189;648;?;-711
-968;?;861;182.0;151.0;253;2916;1098;?;-968
-950;?;493;139.0;131.0;734;2841;1172;-2841;-950
-652;?;353;171.0;158.0;711;2055;906;-2055;-652
-344;?;-60;165.0;126.0;1220;1607;1126;-1607;-344
-567;?;350;298.0;145.0;675;1429;831;-1429;-567
-1059;?;1317;236.0;67.0;-151;-576;-261;576;-1059
-486;?;939;273.0;82.0;563;-2040;-219;2040;-486
-151;?;839;291.0;166.0;-304;-1667;643;1667;-151
-446;?;884;96.0;130.0;9;-1329;304;1329;-446
1346;?;676;95.0;150.0;125;-1393;338;1393;1346
2374;-1657;1063;282.0;273.0;-1260;-1032;1050;1032;2374
544;-4;1093;336.0;468.0;-233;-381;717;381;544
-95;232;836;485.0;599.0;205;30;429;-30;-95
84;-227;767;213.0;768.0;-8;89;455;-89;84
-61;134;780;-167.0;954.0;209;4;390;-4;-61
90;-84;803;-8.0;457.0;43;-16;433;16;90
24;23;799;-195.0;231.0;116;-18;413;18;24
36;3;799;104.0;318.0;103;-17;417;17;36
53;-23;797;165.0;194.0;90;-12;420;12;53
26;14;803;110.0;139.0;105;-24;420;24;26
65;-10;788;221.0;159.0;106;6;403;-6;65
118;33;786;387.0;?;134;-16;381;16;118
98;50;779;1314.0;?;150;-65;411;65;98
-24;35;770;847.0;?;151;-18;408;18;-24
-93;60;813;55.0;?;114;-30;368;30;-93
-136;47;815;173.0;?;103;-60;399;60;-136
-159;19;793;416.0;?;113;-50;430;50;-159
-153;32;803;379.0;?;108;-58;?;58;-153
-153;27;800;172.0;?;110;-54;?;54;-153
-153;27;800;554.0;?;110;-54;?;54;-153
-160;30;802;674.0;?;109;-56;?;56;-160
-142;25;798;428.0;?;110;-54;?;54;-142
-176;31;802;171.0;?;109;-56;?;56;-176
-114;23;797;257.0;?;110;-51;?;51;-114
32;15;791;408.0;236.0;110;-11;?;11;32
-19;33;799;477.0;302.0;108;49;?;-49;-19
-56;39;801;458.0;310.0;108;64;?;-64;-56
24;30;798;321.0;334.0;106;29;396;-29;24
54;29;798;422.0;327.0;105;11;389;-11;54
48;29;798;396.0;415.0;105;15;391;-15;48
50;29;798;386.0;438.0;105;14;390;-14;50
50;28;798;442.0;406.0;106;14;390;-14;50
47;29;799;359.0;489.0;104;13;390;-13;47
55;27;?;361.0;467.0;108;16;389;-16;55
34;30;?;467.0;342.0;98;13;391;-13;34
-10;24;?;451.0;403.0;80;32;392;-32;-10
-12;14;?;178.0;456.0;78;55;395;-55;-12
-8;14;?;-46.0;604.0;78;54;395;-54;-8
-34;2;?;-7.0;542.0;79;56;389;-56;-34
-13;-3;?;138.0;534.0;77;13;389;-13;-13
-7;9;?;57.0;742.0;74;19;392;-19;-7
-24;7;?;147.0;660.0;72;40;390;-40;-24
-42;8;?;843.0;144.0;69;-5;395;5;-42
-76;10;?;651.0;16.0;70;24;394;-24;-76
-35;3;807;59.0;232.0;66;45;388;-45;-35
-33;1;807;-120.0;524.0;66;18;391;-18;-33
-30;-9;795;40.0;591.0;74;-8;390;8;-30
-4;-12;797;74.0;881.0;72;-38;386;38;-4
-41;4;810;-345.0;1156.0;64;-27;392;27;-41
-3;5;808;-514.0;934.0;66;-15;390;15;-3
-2;4;804;-117.0;571.0;71;-18;386;18;-2
-55;3;804;53.0;447.0;68;-10;393;10;-55
-8;-6;801;-254.0;493.0;67;-4;395;4;-8
15;-2;798;-336.0;502.0;73;7;387;-7;15
-21;2;799;-316.0;572.0;75;33;384;-33;-21
-8;-6;800;-283.0;594.0;69;39;394;-39;-8
2;-4;800;-229.0;596.0;70;14;395;-14;2
-5;-2;801;-151.0;591.0;70;5;390;-5;-5
-21;-6;802;-155.0;665.0;67;20;390;-20;-21
-55;-14;796;-146.0;716.0;70;24;390;-24;-55
-54;-13;796;-175.0;615.0;70;24;390;-24;-54
-31;4;805;-197.0;620.0;69;20;385;-20;-31
-1;-2;801;-221.0;581.0;70;-5;385;5;-1
10;-17;794;-164.0;554.0;69;-20;390;20;10
10;-8;797;-121.0;553.0;71;-12;386;12;10
19;1;796;-84.0;525.0;79;6;380;-6;19
19;1;796;-56.0;564.0;79;6;380;-6;19
26;-2;801;-100.0;633.0;72;-21;383;21;26
32;-2;804;-37.0;639.0;68;-26;385;26;32
21;-4;799;52.0;675.0;72;-29;382;29;21
-10;-7;796;-33.0;727.0;73;-20;387;20;-10
2;-5;799;-165.0;645.0;71;-17;394;17;2
65;0;800;-79.0;539.0;71;-45;?;45;65
51;-1;800;-55.0;514.0;69;-17;?;17;51
-2;-10;792;-85.0;549.0;73;-8;?;8;-2
16;-9;794;-41.0;568.0;71;-35;?;35;16
55;0;804;14.0;502.0;66;-35;?;35;55
27;-2;800;29.0;532.0;69;-25;?;25;27
-12;-4;797;22.0;556.0;70;1;?;-1;-12
23;-3;793;28.0;544.0;74;6;?;-6;23
48;-3;791;70.0;544.0;77;6;?;-6;48
30;-2;793;71.0;502.0;75;-4;?;4;30
17;-1;795;51.0;490.0;74;-29;?;29;17
9;-2;797;-12.0;527.0;71;-26;?;26;9
9;-3;796;34.0;523.0;71;-24;399;24;9
7;-2;796;48.0;507.0;72;-29;397;29;7
17;-4;796;51.0;495.0;70;-17;400;17;17
13;1;799;29.0;486.0;69;3;398;-3;13
-2;4;800;46.0;481.0;70;28;397;-28;-2
18;-1;799;56.0;499.0;69;15;400;-15;18
24;0;798;63.0;495.0;70;-10;397;10;24
-15;-1;797;94.0;518.0;71;28;397;-28;-15
-36;-1;?;84.0;503.0;67;12;402;-12;-36
6;6;?;118.0;523.0;71;-37;395;37;6
1;2;?;104.0;508.0;71;-21;395;21;1
-32;0;?;99.0;505.0;64;13;400;-13;-32
11;5;?;100.0;466.0;72;15;395;-15;11
5;0;?;111.0;456.0;74;-39;397;39;5
-16;1;?;130.0;463.0;71;-17;395;17;-16
3;7;?;120.0;470.0;74;29;389;-29;3
-3;1;?;123.0;475.0;70;-12;398;12;-3
-2;0;?;133.0;414.0;67;-17;403;17;-2
6;2;?;124.0;442.0;66;-17;400;17;6
14;2;?;110.0;441.0;64;-39;400;39;14
-4;2;801;130.0;385.0;68;-4;399;4;-4
-4;3;798;125.0;410.0;73;-20;395;20;-4
43;1;798;117.0;417.0;71;-32;397;32;43
24;-1;798;93.0;401.0;70;-5;399;5;24
-16;9;800;92.0;408.0;73;-62;392;62;-16
13;6;796;72.0;403.0;76;-20;391;20;13
6;1;796;86.0;423.0;74;7;397;-7;6
-11;5;804;82.0;443.0;67;-41;401;41;-11
-4;4;804;70.0;465.0;67;20;400;-20;-4
-39;-1;797;70.0;455.0;71;21;400;-21;-39
-34;-5;794;91.0;467.0;71;-1;401;1;-34
-10;1;797;74.0;498.0;71;49;398;-49;-10
-15;4;797;33.0;454.0;73;15;396;-15;-15
-9;2;796;38.0;397.0;73;-11;396;11;-9
-2;3;801;43.0;429.0;70;24;399;-24;-2
16;-2;799;18.0;392.0;67;-26;400;26;16
20;-3;795;33.0;379.0;70;-25;397;25;20
-25;1;800;-4.0;370.0;?;49;396;-49;-25
-62;4;802;-23.0;435.0;67;15;395;-15;-62
-48;5;800;-13.0;420.0;70;-40;393;40;-48
-53;-6;799;-3.0;413.0;65;-14;405;14;?
-66;-7;795;1.0;445.0;68;6;406;-6;?
-31;6;796;7.0;429.0;73;-9;396;9;?
-29;-4;800;20.0;416.0;63;-20;410;20;?
-43;-6;795;1.0;425.0;65;-5;409;5;?
-31;3;789;10.0;436.0;76;31;393;-31;?
-42;-4;789;19.0;456.0;73;24;400;-24;?
-44;4;792;-2.0;465.0;73;-20;394;20;?
-41;10;793;4.0;465.0;75;-28;389;28;?
-41;1;790;20.0;447.0;72;-22;396;22;?
-23;-1;793;4.0;440.0;67;-7;399;7;?
2;5;807;6.0;455.0;56;4;402;-4;?
-1;4;805;27.0;445.0;57;4;402;-4;?
-15;-8;785;32.0;499.0;72;31;404;-31;?
20;-5;784;62.0;556.0;73;14;400;-14;?
50;-3;790;84.0;533.0;65;-20;396;20;50
33;-2;788;21.0;515.0;72;8;399;-8;33
43;1;791;-21.0;470.0;71;9;400;-9;43
32;0;800;-4.0;460.0;58;-35;400;35;32
-22;8;804;10.0;402.0;61;-27;399;27;-22
8;-1;790;-8.0;387.0;71;9;399;-9;8
-20;-2;804;-40.0;366.0;55;-7;409;7;-20
-88;-2;807;-49.0;416.0;56;43;415;-43;-88
-277;-12;809;-26.0;408.0;50;42;436;-42;-277
-347;-22;810;30.0;452.0;45;-85;452;85;-347
-258;-33;792;28.0;469.0;55;-105;451;105;-258
-706;-17;869;23.0;500.0;-5;56;506;-56;-706
-856;-101;875;43.0;479.0;-50;434;627;-434;-856
-937;-2;911;46.0;535.0;-38;95;530;-95;-937
-777;-96;858;53.0;504.0;-27;393;604;-393;-777
176;-421;476;14.0;438.0;237;1248;720;-1248;176
-286;-272;406;39.0;458.0;336;-130;570;130;-286
-1616;-210;681;8.0;480.0;-130;-1273;883;1273;-1616
-2292;439;734;-4.0;472.0;74;-1572;426;1572;-2292
-2885;1064;715;24.0;476.0;366;-1351;-106;1351;-2885
-4331;1101;710;46.0;505.0;-158;-1335;449;1335;-4331
-4453;1137;704;70.0;486.0;-173;-1448;456;1448;-4453
-1214;324;821;50.0;495.0;156;1330;263;-1330;-1214
609;314;778;59.0;505.0;225;1999;24;-1999;609
100;480;714;53.0;480.0;194;254;34;-254;100
239;-28;895;105.0;459.0;1;101;409;-101;239
219;125;942;91.0;486.0;-82;-69;369;?;219
-45;34;818;68.0;490.0;48;-79;388;?;-45
-46;-57;788;92.0;503.0;89;-2;419;2;-46
-13;33;802;109.0;497.0;63;-78;384;78;-13
5;-36;792;97.0;501.0;83;13;413;-13;5
-7;2;801;105.0;498.0;73;9;393;-9;-7
-43;0;802;113.0;508.0;73;4;395;-4;-43
-45;-2;792;110.0;537.0;80;-18;395;18;-45
-20;2;795;150.0;541.0;74;-34;397;34;-20
-18;-4;794;119.0;563.0;76;1;400;-1;-18
-17;-8;800;93.0;552.0;71;-15;405;15;-17
-24;-11;798;78.0;592.0;68;-33;412;33;-24
-32;3;799;139.0;621.0;74;-56;399;56;-32
-33;12;810;151.0;743.0;74;-84;387;84;-33
-68;-6;793;101.0;860.0;78;-26;408;26;-68
-60;24;829;29.0;945.0;24;-317;412;317;-60
-219;10;800;197.0;754.0;120;-663;375;663;-219
-275;64;855;28.0;498.0;52;-1198;378;1198;-275
-866;31;846;34.0;69.0;141;-1745;371;1745;-866
-2080;-49;766;105.0;262.0;302;-2244;375;2244;-2080
-3559;-67;1321;236.0;416.0;-503;-3857;933;3857;-3559
-7565;-1151;1425;435.0;508.0;-365;-3337;1965;3337;-7565
-9654;-2015;610;341.0;350.0;386;1165;2146;-1165;-9654
-6644;-707;237;417.0;225.0;142;3028;1139;-3028;-6644
-3513;525;516;334.0;163.0;132;1606;452;-1606;-3513
-1587;416;796;174.0;265.0;270;1880;455;-1880;-1587
-901;353;679;169.0;347.0;494;2199;265;-2199;-901
-341;84;645;289.0;?;583;2555;270;-2555;-341
381;-314;761;398.0;?;447;3245;413;-3245;381
345;-241;691;382.0;?;490;3161;392;-3161;345
750;-447;852;370.0;?;180;3728;625;-3728;750
1238;-637;1093;283.0;?;-200;4002;819;-4002;1238
1265;-459;1081;173.0;?;-397;4255;1084;-4255;1265
922;-524;1597;198.0;?;-1090;4484;1309;-4484;922
1248;0;1154;136.0;?;-836;4867;1596;-4867;1248
1430;441;676;247.0;?;-280;4547;1484;-4547;1430
1396;418;715;140.0;897.0;-308;4497;1465;-4497;1396
1932;698;208;243.0;902.0;-10;5391;1811;-5391;1932
-1338;-658;2342;658.0;564.0;-1162;819;194;-819;-1338
-5533;-1050;1893;-46.0;769.0;-338;-3584;-417;3584;-5533
-4182;425;-313;-322.0;684.0;503;-3463;1242;3463;-4182
-1080;1613;927;413.0;405.0;-1430;-3953;723;3953;-1080
-1022;1729;947;384.0;350.0;-1443;-3987;592;3987;-1022
-1711;-594;1051;-101.0;431.0;-1404;-3136;2554;3136;-1711
-596;-1049;1185;-17.0;280.0;-679;-1041;1595;1041;-596
309;-6;582;121.0;168.0;440;296;65;-296;309
118;-422;840;3.0;187.0;69;-135;540;135;118
72;-333;759;-129.0;155.0;234;42;374;-42;72
71;-287;770;-51.0;147.0;199;-9;370;9;71
38;-356;838;163.0;169.0;99;-132;467;132;38
27;-271;783;317.0;166.0;197;-49;344;49;27
