InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;Accelerometer BACK accZ;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
410.0;?;-747.0;423.0;-53.0;648.0
400.0;?;-742.0;388.0;-52.0;648.0
394.0;?;-754.0;405.0;-30.0;672.0
393.0;-917.0;-770.0;404.0;-54.0;679.0
404.0;-905.0;-760.0;388.0;-46.0;677.0
404.0;-911.0;-750.0;410.0;-49.0;688.0
?;-907.0;-739.0;397.0;-28.0;666.0
?;-910.0;-742.0;394.0;-42.0;655.0
?;-905.0;-747.0;?;-48.0;688.0
?;-899.0;-727.0;?;-57.0;663.0
?;-908.0;-751.0;?;-45.0;674.0
?;-904.0;-754.0;?;-45.0;660.0
?;-911.0;-749.0;?;?;669.0
?;-895.0;-721.0;?;?;672.0
418.0;-900.0;-749.0;?;?;674.0
413.0;-903.0;-767.0;?;?;671.0
414.0;-907.0;-759.0;?;-52.0;676.0
411.0;-904.0;-737.0;?;-58.0;663.0
410.0;-907.0;-735.0;?;-57.0;672.0
412.0;-907.0;-759.0;414.0;-30.0;689.0
411.0;-901.0;-751.0;405.0;-37.0;670.0
406.0;-912.0;-740.0;386.0;-51.0;669.0
403.0;-902.0;-749.0;417.0;-46.0;676.0
404.0;-905.0;-754.0;405.0;-29.0;658.0
410.0;-908.0;-765.0;418.0;-48.0;673.0
416.0;-904.0;-736.0;421.0;-57.0;691.0
406.0;-907.0;?;405.0;-32.0;680.0
415.0;-902.0;?;412.0;-35.0;670.0
422.0;-902.0;?;416.0;-50.0;679.0
414.0;-902.0;?;405.0;-30.0;678.0
413.0;-907.0;?;425.0;-39.0;667.0
404.0;-907.0;?;424.0;-29.0;659.0
408.0;-904.0;?;427.0;-30.0;681.0
410.0;-905.0;?;419.0;-41.0;666.0
408.0;-908.0;?;409.0;-49.0;688.0
414.0;-904.0;?;405.0;-51.0;661.0
413.0;-903.0;?;390.0;-42.0;678.0
419.0;-904.0;-769.0;420.0;-52.0;669.0
399.0;-912.0;-738.0;416.0;-65.0;689.0
403.0;-902.0;-742.0;428.0;-39.0;674.0
411.0;-906.0;-733.0;419.0;-44.0;671.0
410.0;-908.0;-739.0;405.0;-58.0;678.0
411.0;-902.0;-757.0;420.0;-51.0;677.0
412.0;-900.0;-753.0;412.0;-57.0;678.0
416.0;-903.0;-748.0;401.0;-51.0;677.0
413.0;-905.0;-723.0;416.0;-48.0;682.0
409.0;-905.0;-747.0;395.0;-40.0;690.0
405.0;-906.0;-772.0;414.0;-30.0;679.0
412.0;-906.0;-746.0;384.0;-62.0;685.0
418.0;-904.0;-746.0;396.0;-64.0;681.0
411.0;-904.0;-750.0;399.0;-38.0;668.0
409.0;-903.0;-745.0;400.0;-32.0;674.0
412.0;-904.0;-717.0;401.0;-28.0;686.0
413.0;-905.0;-733.0;416.0;-38.0;685.0
413.0;-901.0;-747.0;405.0;-49.0;702.0
411.0;-904.0;-751.0;424.0;-49.0;693.0
411.0;-905.0;-734.0;395.0;-38.0;686.0
413.0;-906.0;-728.0;404.0;-57.0;689.0
415.0;-899.0;-750.0;395.0;-58.0;678.0
413.0;-907.0;-730.0;405.0;-21.0;678.0
413.0;-907.0;-740.0;411.0;-57.0;678.0
416.0;-905.0;-727.0;421.0;-42.0;690.0
411.0;-904.0;-736.0;400.0;-38.0;695.0
417.0;-902.0;-748.0;408.0;-45.0;688.0
416.0;-902.0;-757.0;397.0;-45.0;699.0
418.0;-905.0;-746.0;400.0;-36.0;692.0
406.0;-906.0;-736.0;413.0;-46.0;683.0
410.0;-907.0;-747.0;415.0;-58.0;675.0
413.0;-902.0;-742.0;415.0;-52.0;686.0
417.0;-899.0;-751.0;415.0;-39.0;676.0
414.0;-902.0;-756.0;425.0;-49.0;664.0
420.0;-899.0;-747.0;404.0;-49.0;678.0
422.0;-899.0;-728.0;388.0;-38.0;669.0
418.0;-902.0;-741.0;429.0;-41.0;678.0
409.0;-905.0;-720.0;417.0;-49.0;669.0
403.0;-907.0;-749.0;410.0;-34.0;698.0
412.0;-906.0;-719.0;426.0;-32.0;695.0
420.0;-901.0;-743.0;424.0;-40.0;687.0
406.0;-909.0;-737.0;401.0;-40.0;688.0
407.0;-902.0;-742.0;409.0;-37.0;684.0
415.0;-906.0;-735.0;427.0;-51.0;677.0
418.0;-904.0;-727.0;426.0;-56.0;676.0
411.0;-904.0;-736.0;416.0;-34.0;680.0
424.0;-893.0;-738.0;424.0;-26.0;665.0
421.0;-899.0;-748.0;408.0;-54.0;667.0
413.0;-905.0;-741.0;413.0;-52.0;692.0
413.0;-900.0;-747.0;406.0;-29.0;700.0
420.0;-904.0;-735.0;415.0;-49.0;679.0
415.0;-899.0;-719.0;415.0;-49.0;702.0
400.0;-911.0;-729.0;415.0;-36.0;698.0
407.0;-900.0;-730.0;415.0;-34.0;688.0
411.0;-904.0;-730.0;427.0;-63.0;697.0
417.0;-907.0;-727.0;405.0;-57.0;695.0
416.0;-902.0;-724.0;421.0;-58.0;674.0
415.0;-903.0;-752.0;442.0;-42.0;671.0
410.0;-902.0;-731.0;419.0;-41.0;679.0
411.0;-906.0;-738.0;433.0;-32.0;693.0
420.0;-897.0;-747.0;430.0;-35.0;691.0
418.0;-900.0;-736.0;410.0;-35.0;689.0
415.0;-899.0;-743.0;408.0;-25.0;675.0
418.0;-903.0;-726.0;434.0;-46.0;678.0
411.0;-910.0;-718.0;418.0;-49.0;696.0
402.0;-908.0;-720.0;414.0;-49.0;698.0
416.0;-901.0;-727.0;425.0;-39.0;681.0
411.0;-904.0;-731.0;414.0;-29.0;677.0
405.0;-912.0;-710.0;404.0;-41.0;678.0
404.0;-908.0;-730.0;408.0;-47.0;688.0
418.0;-899.0;-729.0;426.0;-40.0;697.0
414.0;-899.0;-743.0;423.0;-52.0;684.0
418.0;-901.0;-745.0;409.0;-45.0;670.0
413.0;-901.0;-731.0;433.0;-35.0;678.0
414.0;-901.0;-740.0;451.0;-30.0;678.0
417.0;-903.0;-743.0;426.0;?;673.0
417.0;-901.0;-751.0;420.0;?;668.0
413.0;-901.0;-746.0;418.0;?;639.0
410.0;-906.0;-733.0;423.0;?;630.0
409.0;-908.0;-764.0;394.0;?;607.0
411.0;-907.0;-754.0;429.0;?;674.0
412.0;-902.0;-758.0;428.0;?;629.0
413.0;-902.0;-736.0;405.0;?;691.0
413.0;-902.0;-702.0;415.0;?;708.0
416.0;-902.0;-680.0;424.0;?;734.0
418.0;-900.0;-721.0;416.0;?;714.0
420.0;-897.0;-706.0;442.0;?;699.0
424.0;-899.0;-707.0;467.0;-21.0;703.0
426.0;-896.0;-740.0;426.0;-11.0;699.0
433.0;-888.0;-729.0;437.0;12.0;704.0
435.0;-886.0;-745.0;508.0;-12.0;678.0
435.0;-876.0;-753.0;516.0;-23.0;667.0
436.0;-875.0;-764.0;509.0;-42.0;672.0
436.0;-880.0;-778.0;515.0;-51.0;680.0
412.0;-903.0;-764.0;543.0;-48.0;671.0
442.0;-867.0;-742.0;542.0;-50.0;664.0
399.0;-914.0;-762.0;510.0;-41.0;648.0
377.0;-927.0;-748.0;505.0;-38.0;679.0
361.0;-936.0;-769.0;515.0;-49.0;698.0
366.0;-925.0;-733.0;506.0;-39.0;679.0
367.0;-917.0;-710.0;509.0;-28.0;688.0
372.0;-925.0;-689.0;535.0;-32.0;717.0
365.0;-943.0;-650.0;533.0;?;763.0
358.0;-945.0;-607.0;569.0;?;830.0
357.0;-933.0;-662.0;573.0;?;819.0
356.0;-934.0;-600.0;600.0;?;827.0
347.0;-939.0;-612.0;600.0;?;823.0
338.0;-951.0;-614.0;602.0;?;839.0
331.0;-946.0;-610.0;607.0;?;840.0
339.0;-931.0;-603.0;607.0;-13.0;817.0
337.0;-927.0;-610.0;553.0;8.0;796.0
327.0;-951.0;-619.0;547.0;-29.0;801.0
311.0;-951.0;-601.0;546.0;-80.0;801.0
299.0;-960.0;-655.0;548.0;-60.0;791.0
302.0;-947.0;-634.0;527.0;-59.0;800.0
281.0;-957.0;-629.0;537.0;-39.0;791.0
268.0;-979.0;?;514.0;-50.0;801.0
272.0;-980.0;?;535.0;-59.0;811.0
289.0;-971.0;?;581.0;-57.0;815.0
299.0;-961.0;?;535.0;-52.0;791.0
309.0;-956.0;?;578.0;-71.0;799.0
321.0;-953.0;?;552.0;-33.0;793.0
325.0;-956.0;-620.0;552.0;-44.0;813.0
333.0;-944.0;-628.0;531.0;-54.0;808.0
346.0;-942.0;-627.0;543.0;?;808.0
348.0;-938.0;-582.0;551.0;-59.0;818.0
353.0;-930.0;-658.0;558.0;-48.0;787.0
358.0;-929.0;-674.0;562.0;-41.0;743.0
348.0;-936.0;-624.0;555.0;-47.0;794.0
353.0;-931.0;-664.0;549.0;-32.0;772.0
347.0;-936.0;-680.0;555.0;-37.0;743.0
339.0;-944.0;-670.0;567.0;-39.0;753.0
340.0;-937.0;-680.0;558.0;-29.0;744.0
349.0;-937.0;-691.0;576.0;-41.0;751.0
346.0;-942.0;-713.0;553.0;-59.0;721.0
344.0;-939.0;-702.0;549.0;-47.0;719.0
345.0;-940.0;-713.0;556.0;-51.0;738.0
342.0;-940.0;-714.0;541.0;-62.0;727.0
338.0;-938.0;-684.0;562.0;-53.0;731.0
327.0;-947.0;-716.0;592.0;-54.0;723.0
359.0;-935.0;-711.0;583.0;-54.0;722.0
352.0;-932.0;-723.0;590.0;-49.0;707.0
333.0;-939.0;-712.0;573.0;-42.0;706.0
323.0;-946.0;-706.0;564.0;-45.0;712.0
331.0;-945.0;-734.0;568.0;-50.0;710.0
333.0;-941.0;-725.0;572.0;-49.0;726.0
328.0;-949.0;-709.0;596.0;-49.0;716.0
326.0;-949.0;-720.0;578.0;-49.0;716.0
327.0;-932.0;-700.0;587.0;-39.0;717.0
331.0;-939.0;-710.0;587.0;-50.0;734.0
332.0;-953.0;-698.0;584.0;-47.0;727.0
320.0;-944.0;-700.0;566.0;-40.0;741.0
326.0;-954.0;-699.0;581.0;-51.0;707.0
322.0;-947.0;?;588.0;-46.0;708.0
321.0;-946.0;?;584.0;-37.0;703.0
322.0;-946.0;?;597.0;-42.0;713.0
317.0;-946.0;?;600.0;-34.0;733.0
316.0;-945.0;-723.0;578.0;-58.0;728.0
317.0;-952.0;-704.0;576.0;-64.0;724.0
312.0;-947.0;-699.0;588.0;-59.0;718.0
310.0;-948.0;-707.0;601.0;-51.0;721.0
320.0;-947.0;-712.0;586.0;-50.0;?
318.0;-948.0;-690.0;597.0;-31.0;?
312.0;-953.0;-710.0;587.0;-38.0;?
309.0;-948.0;-679.0;587.0;-49.0;?
318.0;-947.0;-680.0;558.0;-59.0;?
321.0;-946.0;-682.0;589.0;-49.0;?
324.0;-946.0;-702.0;584.0;-48.0;?
327.0;-943.0;-697.0;576.0;-38.0;?
328.0;-947.0;-681.0;579.0;-39.0;737.0
322.0;-948.0;-673.0;586.0;-42.0;733.0
317.0;-948.0;-697.0;573.0;-51.0;732.0
323.0;-944.0;-676.0;583.0;-48.0;720.0
321.0;-951.0;-698.0;585.0;-49.0;739.0
318.0;-950.0;-681.0;599.0;-54.0;733.0
322.0;-946.0;-703.0;605.0;-63.0;714.0
317.0;-946.0;-702.0;573.0;-43.0;731.0
319.0;-951.0;-709.0;570.0;-52.0;743.0
326.0;-949.0;-700.0;604.0;-63.0;744.0
320.0;-947.0;-710.0;589.0;-30.0;735.0
314.0;-951.0;-691.0;587.0;-58.0;723.0
315.0;?;-721.0;597.0;-49.0;706.0
320.0;?;-692.0;596.0;-59.0;717.0
322.0;?;-697.0;585.0;-48.0;729.0
322.0;?;-708.0;575.0;-48.0;731.0
327.0;?;-715.0;582.0;-37.0;725.0
330.0;?;-711.0;596.0;-40.0;717.0
318.0;?;-697.0;584.0;-44.0;730.0
324.0;?;-695.0;589.0;-65.0;741.0
326.0;?;-697.0;581.0;-45.0;734.0
322.0;?;-724.0;576.0;-45.0;726.0
322.0;?;-693.0;577.0;-43.0;738.0
322.0;?;-706.0;576.0;-45.0;738.0
326.0;?;-719.0;584.0;-44.0;725.0
329.0;-942.0;-720.0;596.0;-36.0;725.0
329.0;-939.0;-690.0;597.0;-58.0;716.0
326.0;-942.0;-702.0;597.0;-40.0;715.0
323.0;-946.0;-708.0;597.0;-29.0;720.0
322.0;-947.0;-701.0;586.0;-40.0;732.0
324.0;-943.0;-713.0;590.0;-49.0;728.0
329.0;-944.0;-717.0;622.0;-49.0;728.0
320.0;-955.0;-686.0;624.0;-48.0;721.0
315.0;-946.0;-689.0;601.0;-50.0;732.0
313.0;-945.0;-695.0;618.0;-44.0;727.0
316.0;-949.0;-705.0;615.0;-45.0;737.0
307.0;-959.0;-757.0;572.0;-64.0;729.0
312.0;-952.0;-685.0;591.0;-47.0;719.0
313.0;-951.0;-642.0;598.0;-36.0;764.0
313.0;-948.0;-688.0;622.0;-48.0;765.0
304.0;-953.0;-671.0;590.0;-42.0;763.0
306.0;-950.0;-699.0;613.0;-31.0;753.0
307.0;-951.0;-699.0;593.0;-28.0;742.0
307.0;-952.0;-701.0;577.0;-39.0;728.0
306.0;-951.0;-697.0;577.0;-20.0;738.0
307.0;-954.0;-694.0;619.0;-29.0;706.0
309.0;-952.0;-726.0;604.0;-19.0;727.0
302.0;-949.0;-690.0;597.0;-19.0;713.0
296.0;-957.0;-697.0;581.0;-8.0;712.0
310.0;-965.0;-714.0;581.0;-13.0;711.0
326.0;-970.0;-697.0;565.0;-24.0;733.0
251.0;-963.0;-693.0;569.0;-27.0;739.0
263.0;-960.0;-701.0;580.0;-20.0;745.0
256.0;-973.0;-707.0;569.0;-35.0;742.0
253.0;-970.0;-675.0;574.0;-12.0;751.0
258.0;-967.0;-651.0;564.0;-20.0;761.0
?;-964.0;-659.0;555.0;-8.0;772.0
?;-964.0;-650.0;548.0;-42.0;772.0
?;-957.0;-652.0;594.0;-26.0;782.0
?;-957.0;-666.0;588.0;-26.0;770.0
?;-964.0;-655.0;587.0;-30.0;774.0
?;-948.0;-662.0;578.0;0.0;782.0
?;-951.0;-665.0;617.0;10.0;782.0
?;-961.0;-690.0;570.0;-2.0;777.0
?;-949.0;-663.0;573.0;-10.0;751.0
?;-963.0;-705.0;586.0;6.0;741.0
?;-962.0;-713.0;588.0;4.0;716.0
?;-957.0;-692.0;583.0;-10.0;708.0
?;-960.0;-696.0;597.0;8.0;724.0
?;-959.0;-658.0;603.0;9.0;731.0
258.0;-970.0;-729.0;592.0;16.0;750.0
251.0;-974.0;-673.0;571.0;17.0;738.0
247.0;-978.0;-666.0;574.0;-11.0;734.0
231.0;-979.0;-739.0;564.0;-30.0;782.0
243.0;-977.0;-710.0;547.0;-14.0;761.0
228.0;-970.0;-746.0;547.0;16.0;699.0
234.0;-972.0;-774.0;547.0;48.0;580.0
241.0;-969.0;-791.0;537.0;29.0;609.0
253.0;-981.0;-770.0;538.0;8.0;592.0
268.0;-961.0;-786.0;546.0;-24.0;569.0
273.0;-964.0;-834.0;568.0;-35.0;579.0
291.0;-940.0;-813.0;586.0;14.0;563.0
278.0;-950.0;-827.0;509.0;34.0;582.0
253.0;-973.0;-837.0;524.0;-21.0;556.0
307.0;-969.0;-821.0;495.0;-36.0;575.0
299.0;-942.0;-805.0;473.0;-30.0;593.0
282.0;-993.0;-797.0;476.0;-48.0;592.0
304.0;-1012.0;-811.0;480.0;-43.0;602.0
319.0;-959.0;-790.0;489.0;-28.0;622.0
351.0;-915.0;-810.0;476.0;-8.0;611.0
388.0;-893.0;-788.0;484.0;-27.0;605.0
405.0;-895.0;-779.0;478.0;-13.0;622.0
418.0;-879.0;-782.0;484.0;-27.0;622.0
438.0;-865.0;-789.0;496.0;-39.0;619.0
455.0;-875.0;-793.0;476.0;-29.0;628.0
452.0;?;-779.0;486.0;-28.0;620.0
463.0;?;-801.0;486.0;-18.0;619.0
454.0;?;-814.0;482.0;-9.0;604.0
430.0;?;-811.0;480.0;-10.0;603.0
424.0;?;-740.0;496.0;-11.0;609.0
425.0;-891.0;-742.0;481.0;-27.0;646.0
419.0;-899.0;-773.0;492.0;-20.0;656.0
416.0;-903.0;-768.0;500.0;-4.0;632.0
411.0;-905.0;-770.0;506.0;0.0;622.0
407.0;-905.0;-770.0;467.0;-40.0;631.0
406.0;-906.0;-802.0;453.0;-33.0;632.0
401.0;-908.0;-769.0;450.0;0.0;652.0
401.0;-906.0;-772.0;442.0;-2.0;671.0
407.0;-907.0;-817.0;457.0;26.0;662.0
409.0;-903.0;-716.0;445.0;49.0;657.0
424.0;-904.0;-798.0;465.0;18.0;673.0
438.0;-894.0;-769.0;447.0;-8.0;620.0
437.0;-901.0;-785.0;476.0;7.0;637.0
358.0;-895.0;-784.0;454.0;-10.0;619.0
370.0;-932.0;-818.0;471.0;-18.0;599.0
368.0;-920.0;-818.0;475.0;-32.0;604.0
370.0;-914.0;-821.0;452.0;8.0;609.0
380.0;-905.0;-810.0;440.0;-8.0;599.0
377.0;-910.0;-810.0;460.0;-10.0;574.0
372.0;-922.0;-791.0;457.0;-8.0;592.0
368.0;-921.0;-810.0;477.0;-22.0;584.0
390.0;-927.0;-819.0;466.0;-30.0;603.0
405.0;-913.0;-822.0;475.0;-29.0;591.0
389.0;-910.0;-811.0;467.0;-22.0;595.0
384.0;-927.0;-781.0;466.0;-19.0;604.0
407.0;-902.0;-823.0;446.0;-29.0;600.0
404.0;-905.0;-820.0;456.0;-29.0;610.0
413.0;-906.0;-786.0;443.0;-21.0;620.0
426.0;-900.0;-794.0;439.0;-28.0;602.0
430.0;-898.0;-842.0;468.0;-6.0;581.0
421.0;-899.0;-811.0;464.0;-17.0;577.0
432.0;-899.0;-804.0;448.0;-24.0;598.0
438.0;-899.0;-811.0;438.0;-11.0;605.0
427.0;-897.0;-809.0;465.0;-37.0;587.0
436.0;-903.0;-810.0;456.0;-17.0;591.0
420.0;-900.0;-819.0;439.0;-38.0;585.0
422.0;-903.0;-820.0;462.0;-17.0;566.0
397.0;-914.0;-832.0;452.0;-30.0;592.0
418.0;-906.0;-850.0;443.0;-27.0;574.0
427.0;-900.0;-866.0;445.0;-26.0;556.0
415.0;-905.0;-853.0;453.0;-22.0;548.0
414.0;-898.0;-805.0;466.0;-20.0;620.0
424.0;-904.0;-821.0;466.0;-10.0;618.0
434.0;-893.0;-806.0;465.0;-20.0;618.0
427.0;-895.0;-801.0;455.0;-20.0;589.0
420.0;-902.0;-757.0;455.0;-22.0;617.0
417.0;-907.0;-782.0;442.0;-44.0;628.0
419.0;-906.0;-794.0;452.0;-26.0;623.0
418.0;-902.0;-833.0;465.0;-18.0;636.0
422.0;-905.0;-818.0;451.0;?;604.0
427.0;-895.0;-763.0;435.0;?;637.0
432.0;-892.0;-750.0;421.0;?;623.0
440.0;-891.0;-791.0;427.0;?;604.0
444.0;-889.0;-798.0;421.0;?;623.0
?;-893.0;-789.0;446.0;?;630.0
?;-917.0;-774.0;467.0;7.0;632.0
?;?;-774.0;457.0;3.0;627.0
?;?;-773.0;438.0;-1.0;626.0
?;?;-779.0;425.0;0.0;648.0
?;-911.0;-778.0;456.0;-10.0;667.0
?;-930.0;-752.0;445.0;-10.0;658.0
?;-926.0;-736.0;443.0;-10.0;652.0
400.0;-924.0;-745.0;438.0;-8.0;658.0
414.0;-907.0;-767.0;455.0;3.0;637.0
383.0;-905.0;-732.0;443.0;12.0;664.0
392.0;-891.0;-747.0;441.0;5.0;661.0
402.0;-898.0;-750.0;437.0;2.0;650.0
?;-914.0;-760.0;449.0;14.0;659.0
?;-914.0;-749.0;466.0;-3.0;669.0
?;-906.0;-754.0;445.0;-7.0;659.0
?;-900.0;-766.0;433.0;16.0;671.0
?;-900.0;-751.0;434.0;14.0;663.0
?;-904.0;-758.0;444.0;0.0;663.0
?;-914.0;-748.0;444.0;1.0;663.0
?;-914.0;-747.0;465.0;-19.0;664.0
?;-910.0;-758.0;456.0;0.0;659.0
?;-901.0;-745.0;455.0;19.0;653.0
?;-902.0;-758.0;435.0;-1.0;654.0
400.0;-906.0;-759.0;446.0;1.0;654.0
403.0;-908.0;-752.0;444.0;-1.0;653.0
407.0;-906.0;-771.0;445.0;1.0;?
407.0;-913.0;-752.0;448.0;-4.0;?
416.0;-906.0;-749.0;454.0;-11.0;?
413.0;-901.0;-760.0;439.0;-7.0;?
411.0;-902.0;-750.0;459.0;8.0;?
411.0;-906.0;-761.0;456.0;4.0;?
417.0;-895.0;-756.0;433.0;-1.0;?
413.0;-902.0;-753.0;443.0;6.0;?
412.0;-900.0;-772.0;437.0;21.0;?
412.0;-904.0;-749.0;442.0;-6.0;?
408.0;-903.0;-761.0;465.0;-11.0;670.0
418.0;-898.0;-760.0;445.0;0.0;667.0
412.0;-902.0;-752.0;457.0;10.0;664.0
415.0;-899.0;-763.0;451.0;10.0;662.0
406.0;-907.0;-751.0;428.0;8.0;660.0
400.0;-912.0;-756.0;460.0;1.0;643.0
410.0;-901.0;-762.0;452.0;-7.0;655.0
415.0;-906.0;-749.0;461.0;-15.0;652.0
419.0;-900.0;-769.0;465.0;18.0;640.0
416.0;-901.0;-760.0;464.0;0.0;640.0
416.0;-900.0;-782.0;441.0;9.0;640.0
415.0;-901.0;-776.0;444.0;-2.0;652.0
417.0;-902.0;-758.0;467.0;-6.0;659.0
413.0;-903.0;-761.0;458.0;3.0;673.0
403.0;-909.0;-758.0;455.0;-10.0;657.0
401.0;-907.0;-762.0;456.0;-2.0;660.0
405.0;-908.0;-752.0;446.0;0.0;657.0
408.0;-912.0;-760.0;445.0;0.0;665.0
408.0;-904.0;-770.0;456.0;0.0;664.0
417.0;-897.0;-776.0;467.0;-10.0;645.0
409.0;-906.0;-774.0;463.0;-11.0;650.0
414.0;-898.0;-761.0;459.0;-6.0;657.0
416.0;-902.0;-758.0;481.0;11.0;651.0
418.0;-901.0;-770.0;483.0;12.0;667.0
422.0;-900.0;-740.0;449.0;-1.0;669.0
416.0;-898.0;-751.0;441.0;-20.0;669.0
413.0;-907.0;-760.0;463.0;-7.0;646.0
407.0;-904.0;-756.0;467.0;-9.0;647.0
414.0;-903.0;-738.0;457.0;16.0;694.0
415.0;-904.0;-738.0;464.0;20.0;677.0
413.0;-902.0;-731.0;450.0;20.0;654.0
406.0;-905.0;-761.0;443.0;19.0;648.0
419.0;-900.0;-748.0;454.0;13.0;654.0
418.0;-904.0;-769.0;475.0;-19.0;659.0
417.0;-901.0;-768.0;456.0;0.0;655.0
416.0;-904.0;-759.0;446.0;10.0;640.0
412.0;-904.0;-745.0;481.0;10.0;648.0
416.0;-904.0;-753.0;476.0;-2.0;642.0
407.0;-908.0;-779.0;432.0;5.0;647.0
412.0;-901.0;-762.0;453.0;4.0;659.0
430.0;-898.0;-750.0;470.0;-10.0;659.0
415.0;-902.0;-758.0;457.0;4.0;658.0
399.0;-912.0;-741.0;466.0;-3.0;649.0
408.0;-906.0;-762.0;444.0;8.0;664.0
413.0;-902.0;-772.0;449.0;4.0;676.0
421.0;-897.0;-759.0;445.0;-1.0;667.0
417.0;-897.0;-744.0;471.0;1.0;666.0
420.0;-901.0;-759.0;451.0;-1.0;655.0
421.0;-898.0;-749.0;454.0;9.0;665.0
430.0;-898.0;-769.0;437.0;10.0;669.0
433.0;-890.0;-769.0;445.0;10.0;664.0
428.0;-891.0;-759.0;?;19.0;644.0
433.0;-890.0;-736.0;?;-1.0;645.0
425.0;-899.0;-767.0;?;1.0;659.0
417.0;-904.0;-761.0;?;-1.0;658.0
423.0;-895.0;-770.0;?;2.0;669.0
422.0;-897.0;-770.0;?;14.0;650.0
420.0;-898.0;-777.0;?;0.0;659.0
420.0;-901.0;-739.0;?;-7.0;649.0
419.0;-899.0;-748.0;?;1.0;650.0
420.0;-899.0;-727.0;?;1.0;664.0
422.0;-901.0;-748.0;?;-2.0;659.0
422.0;-898.0;-766.0;?;10.0;640.0
421.0;-897.0;-758.0;?;1.0;654.0
424.0;-897.0;-737.0;465.0;9.0;666.0
425.0;-896.0;-771.0;439.0;-8.0;657.0
430.0;-893.0;-776.0;434.0;-1.0;654.0
429.0;-899.0;-759.0;476.0;0.0;659.0
421.0;-900.0;-768.0;473.0;0.0;667.0
427.0;-902.0;-761.0;456.0;1.0;661.0
424.0;-895.0;-759.0;453.0;10.0;651.0
430.0;-893.0;-770.0;447.0;-5.0;640.0
428.0;?;-759.0;457.0;-8.0;650.0
429.0;?;-743.0;477.0;3.0;638.0
413.0;?;-781.0;476.0;-6.0;644.0
416.0;?;-768.0;470.0;-6.0;657.0
425.0;?;-785.0;465.0;7.0;651.0
418.0;?;-770.0;459.0;12.0;658.0
414.0;?;-761.0;456.0;3.0;646.0
420.0;?;-773.0;431.0;0.0;653.0
422.0;?;-761.0;454.0;-7.0;641.0
421.0;?;-766.0;455.0;-11.0;646.0
422.0;-899.0;-769.0;475.0;-9.0;644.0
422.0;-898.0;-772.0;476.0;-10.0;632.0
417.0;-899.0;-753.0;487.0;19.0;636.0
428.0;-894.0;-765.0;482.0;-12.0;657.0
424.0;-900.0;-780.0;468.0;-8.0;651.0
425.0;-898.0;-770.0;474.0;4.0;659.0
423.0;-892.0;-781.0;467.0;5.0;650.0
420.0;-897.0;-777.0;475.0;-7.0;662.0
420.0;-893.0;-747.0;463.0;16.0;664.0
414.0;-910.0;-755.0;467.0;2.0;637.0
421.0;-903.0;-770.0;465.0;6.0;642.0
420.0;-897.0;-752.0;470.0;12.0;656.0
418.0;-900.0;-758.0;485.0;-2.0;650.0
412.0;-905.0;-768.0;484.0;-22.0;642.0
422.0;-896.0;-755.0;496.0;-3.0;651.0
419.0;-899.0;-774.0;486.0;0.0;654.0
?;-900.0;-775.0;496.0;-8.0;661.0
?;-906.0;-760.0;466.0;-29.0;652.0
?;-899.0;-760.0;488.0;0.0;649.0
?;-902.0;-759.0;492.0;-12.0;658.0
?;-907.0;-770.0;466.0;-21.0;650.0
?;-907.0;-750.0;475.0;-14.0;659.0
?;-906.0;-750.0;466.0;12.0;668.0
?;-904.0;-761.0;496.0;-7.0;658.0
?;-905.0;-739.0;485.0;-10.0;662.0
?;-907.0;-715.0;482.0;-7.0;681.0
?;-908.0;-757.0;500.0;3.0;689.0
412.0;-903.0;-746.0;491.0;?;684.0
414.0;-903.0;-748.0;502.0;?;676.0
409.0;-903.0;-735.0;476.0;?;679.0
409.0;-906.0;-749.0;500.0;?;672.0
416.0;-898.0;-741.0;491.0;?;668.0
414.0;-902.0;-746.0;484.0;?;669.0
417.0;-908.0;-750.0;487.0;?;669.0
417.0;-899.0;-757.0;466.0;?;669.0
402.0;-905.0;-761.0;487.0;?;669.0
413.0;-907.0;-741.0;485.0;?;659.0
408.0;-908.0;-751.0;471.0;19.0;650.0
408.0;-904.0;-769.0;456.0;-8.0;650.0
399.0;-911.0;-759.0;469.0;-5.0;650.0
413.0;-903.0;-759.0;479.0;-4.0;661.0
408.0;-910.0;-746.0;467.0;-8.0;654.0
409.0;-909.0;-737.0;479.0;7.0;657.0
411.0;-904.0;-721.0;470.0;10.0;686.0
417.0;-904.0;-706.0;457.0;11.0;709.0
422.0;-897.0;-714.0;475.0;4.0;726.0
421.0;-903.0;-698.0;483.0;-8.0;702.0
419.0;-900.0;-721.0;479.0;-11.0;731.0
426.0;-896.0;-718.0;466.0;15.0;742.0
432.0;-894.0;-712.0;512.0;49.0;717.0
431.0;-887.0;-732.0;557.0;29.0;716.0
435.0;-889.0;-692.0;515.0;7.0;706.0
437.0;-886.0;-709.0;515.0;-19.0;716.0
441.0;-878.0;-698.0;524.0;0.0;716.0
436.0;-886.0;-659.0;570.0;-12.0;717.0
428.0;-885.0;-660.0;553.0;-10.0;741.0
411.0;-873.0;-676.0;573.0;-8.0;763.0
395.0;-899.0;-685.0;561.0;-19.0;768.0
382.0;-931.0;-668.0;577.0;-22.0;796.0
