InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RUA_ accX;Accelerometer RWR accZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-156;-80;631.0;?;-1224.0;-80
-157;-47;586.0;?;-1129.0;-47
-157;-79;671.0;?;-1333.0;-79
-157;-59;610.0;?;-1364.0;-59
-157;-13;714.0;?;-1391.0;-13
-157;-48;464.0;?;-1470.0;-48
-158;-43;554.0;?;-1399.0;-43
-158;-36;595.0;?;-1075.0;-36
-158;-38;514.0;822.0;-666.0;-38
-158;-25;540.0;859.0;33.0;-25
-158;-9;456.0;844.0;727.0;-9
-158;-22;525.0;795.0;1194.0;-22
-158;-11;546.0;803.0;1359.0;-11
-158;16;563.0;827.0;1501.0;16
-158;-20;630.0;814.0;1681.0;-20
-158;-14;633.0;815.0;1698.0;-14
-158;-8;638.0;784.0;1776.0;-8
-158;2;623.0;786.0;1474.0;2
-158;-12;652.0;837.0;765.0;-12
-159;-101;601.0;849.0;91.0;-101
-159;-106;669.0;758.0;385.0;-106
-159;-138;650.0;773.0;802.0;-138
-159;-122;691.0;792.0;1065.0;-122
-159;-43;671.0;786.0;1274.0;-43
-159;-23;619.0;709.0;1113.0;-23
?;30;572.0;785.0;1113.0;30
?;12;611.0;814.0;1099.0;12
-159;-9;619.0;849.0;940.0;-9
-159;6;527.0;895.0;955.0;6
-159;-20;498.0;?;714.0;-20
-159;-4;523.0;?;630.0;-4
-159;8;527.0;?;778.0;8
-159;-24;550.0;?;441.0;-24
-159;-44;558.0;?;38.0;-44
-159;-24;645.0;?;-157.0;-24
-159;12;702.0;?;37.0;12
-159;26;793.0;?;-67.0;26
-159;9;713.0;?;-326.0;9
-159;6;816.0;?;-122.0;6
-159;32;775.0;?;169.0;32
-159;33;864.0;?;28.0;33
-159;41;870.0;940.0;-175.0;41
-159;57;916.0;870.0;-308.0;57
-159;24;898.0;933.0;-654.0;24
-159;10;918.0;822.0;-956.0;10
-159;24;932.0;887.0;-974.0;24
-159;42;971.0;823.0;-981.0;42
-159;29;982.0;774.0;-936.0;29
-159;-14;954.0;680.0;-677.0;-14
-159;-8;964.0;696.0;-450.0;-8
-159;-5;914.0;701.0;-214.0;-5
-159;-3;884.0;681.0;-163.0;-3
-158;-31;795.0;636.0;-483.0;-31
-158;-36;805.0;656.0;-590.0;-36
-158;114;804.0;626.0;-281.0;114
-158;288;781.0;625.0;-182.0;?
-158;423;725.0;635.0;-286.0;?
-158;586;764.0;641.0;-459.0;?
-158;683;730.0;598.0;-658.0;?
-159;621;734.0;616.0;-545.0;?
-159;372;730.0;631.0;-755.0;?
-159;44;731.0;565.0;-848.0;?
-159;-83;738.0;560.0;-787.0;?
-159;-68;725.0;519.0;-717.0;?
-160;-62;685.0;489.0;-634.0;-62
-160;0;683.0;485.0;-661.0;0
-160;38;674.0;424.0;-608.0;38
-160;-3;621.0;370.0;-603.0;-3
-160;-13;629.0;372.0;-644.0;-13
-160;16;577.0;414.0;-557.0;16
-160;-6;562.0;414.0;-443.0;-6
-160;-24;533.0;384.0;-439.0;-24
-160;11;499.0;432.0;-458.0;11
-160;-5;494.0;387.0;-493.0;-5
-160;-52;509.0;351.0;-534.0;-52
-160;-21;487.0;340.0;-547.0;-21
-160;46;486.0;383.0;-586.0;46
-160;25;507.0;343.0;-525.0;25
-160;-18;470.0;335.0;-565.0;-18
-160;27;471.0;346.0;-509.0;27
-160;18;483.0;344.0;-495.0;18
-160;-2;471.0;314.0;-454.0;-2
-160;28;428.0;304.0;-335.0;28
-160;-5;453.0;344.0;-239.0;-5
-160;-4;455.0;348.0;-240.0;-4
-160;31;436.0;286.0;-222.0;31
-160;4;436.0;295.0;-182.0;4
-160;4;436.0;314.0;-195.0;4
-160;39;450.0;336.0;-209.0;39
-160;27;433.0;327.0;-195.0;27
-160;-1;406.0;341.0;-167.0;-1
-160;-14;441.0;326.0;-167.0;-14
-160;-15;440.0;334.0;-141.0;-15
-160;-18;437.0;337.0;-103.0;-18
-160;-13;425.0;317.0;-109.0;-13
-160;5;408.0;326.0;-94.0;5
-160;-11;407.0;334.0;-73.0;-11
-160;-10;407.0;303.0;-90.0;-10
-160;20;398.0;307.0;-38.0;20
-160;23;406.0;301.0;-61.0;23
-160;15;426.0;296.0;-50.0;15
-160;6;405.0;290.0;-52.0;6
-160;-7;400.0;286.0;-42.0;-7
-160;8;402.0;272.0;-49.0;8
-160;15;405.0;251.0;-60.0;15
-160;18;403.0;296.0;-51.0;18
-160;13;368.0;298.0;-112.0;13
-160;-5;395.0;295.0;-79.0;-5
-160;1;406.0;286.0;-105.0;1
-160;-32;410.0;285.0;-89.0;-32
-160;-11;385.0;285.0;-110.0;-11
-160;42;396.0;294.0;-91.0;42
-160;14;397.0;264.0;-102.0;14
-160;13;397.0;251.0;-62.0;13
-160;12;389.0;252.0;-83.0;12
-160;-1;378.0;283.0;-118.0;-1
-160;8;388.0;249.0;-91.0;8
-160;-12;387.0;273.0;-79.0;?
-160;-15;378.0;250.0;-92.0;?
-160;-3;376.0;254.0;-56.0;?
-160;-27;366.0;?;-75.0;?
-160;1;370.0;?;-78.0;?
-160;29;362.0;?;-29.0;?
-160;11;363.0;?;-29.0;?
-160;-16;365.0;?;-72.0;?
-160;-40;356.0;?;-94.0;?
-160;17;365.0;?;-106.0;?
-160;20;369.0;254.0;-68.0;?
-160;-43;360.0;249.0;-42.0;?
-160;-16;365.0;293.0;-109.0;?
-160;5;362.0;247.0;-66.0;?
-160;-14;?;242.0;-77.0;?
-160;-4;?;216.0;-40.0;?
-160;10;?;217.0;-20.0;?
-160;1;?;234.0;-71.0;?
-160;-5;349.0;242.0;-59.0;?
-160;-5;345.0;221.0;-38.0;?
-160;-12;340.0;218.0;-26.0;?
-160;-21;329.0;272.0;-38.0;?
-160;-3;328.0;235.0;-31.0;-3
-160;2;335.0;229.0;-30.0;2
-160;-3;337.0;227.0;-20.0;-3
-160;24;356.0;233.0;12.0;24
-160;34;366.0;317.0;18.0;34
-160;40;360.0;324.0;2.0;40
-160;28;373.0;349.0;14.0;28
-160;46;395.0;443.0;31.0;46
-160;32;407.0;450.0;65.0;32
-160;90;398.0;452.0;112.0;90
-159;398;471.0;581.0;194.0;398
-159;623;526.0;568.0;224.0;623
-158;835;562.0;588.0;365.0;835
-157;752;626.0;677.0;486.0;752
-156;428;667.0;823.0;547.0;428
-156;365;683.0;793.0;647.0;365
-156;242;716.0;835.0;750.0;242
-155;279;772.0;915.0;966.0;279
-157;52;833.0;978.0;1037.0;52
-160;-266;900.0;1029.0;997.0;-266
-160;-80;812.0;925.0;914.0;-80
-160;-73;868.0;933.0;783.0;-73
-161;-70;890.0;1000.0;797.0;-70
-161;-17;894.0;1081.0;905.0;-17
-161;-30;904.0;1048.0;867.0;-30
-161;36;784.0;1061.0;638.0;36
-161;14;793.0;1070.0;766.0;14
-161;1;887.0;1049.0;694.0;1
-161;11;891.0;1066.0;433.0;11
-161;-12;904.0;946.0;-77.0;-12
-161;-28;888.0;943.0;27.0;-28
-161;6;815.0;962.0;194.0;6
-161;46;791.0;959.0;179.0;46
-161;14;?;973.0;214.0;14
-161;-5;?;908.0;145.0;-5
-161;26;?;927.0;126.0;26
-161;35;?;842.0;219.0;35
-161;38;?;850.0;447.0;38
-161;46;?;819.0;727.0;46
-161;29;521.0;786.0;910.0;29
-161;34;531.0;704.0;650.0;34
-161;61;513.0;754.0;509.0;61
-161;64;530.0;717.0;429.0;64
-161;42;552.0;971.0;436.0;42
-161;16;532.0;1185.0;530.0;16
-160;14;482.0;814.0;380.0;14
-160;12;556.0;864.0;271.0;12
-160;-5;317.0;821.0;206.0;-5
-160;-15;161.0;846.0;261.0;-15
-160;23;643.0;848.0;440.0;23
-160;66;579.0;835.0;314.0;66
-160;32;568.0;?;256.0;32
-160;-16;547.0;?;253.0;-16
-160;-24;589.0;?;128.0;-24
-160;7;576.0;830.0;37.0;7
-160;23;546.0;772.0;80.0;23
-160;-21;542.0;816.0;122.0;-21
-160;-21;572.0;763.0;-67.0;-21
-160;27;570.0;774.0;337.0;27
-160;34;539.0;690.0;206.0;34
-160;41;521.0;688.0;46.0;41
-160;45;508.0;745.0;-162.0;45
-160;26;491.0;716.0;-151.0;26
-160;42;474.0;704.0;-40.0;42
-160;35;427.0;688.0;-29.0;35
-160;9;419.0;712.0;-122.0;9
-160;34;391.0;641.0;-81.0;34
-160;35;308.0;723.0;-276.0;35
-160;6;296.0;725.0;-522.0;6
-160;37;343.0;792.0;-561.0;37
-160;74;362.0;782.0;-466.0;74
-160;55;404.0;753.0;-220.0;55
-160;33;398.0;723.0;-131.0;33
-159;26;417.0;659.0;-115.0;26
-159;32;449.0;643.0;160.0;32
-159;49;474.0;481.0;220.0;49
-159;32;465.0;472.0;190.0;32
-159;15;463.0;509.0;333.0;15
-159;19;473.0;465.0;471.0;19
-159;56;448.0;471.0;305.0;?
-159;66;363.0;436.0;96.0;?
-158;-23;357.0;406.0;92.0;?
-158;13;308.0;493.0;347.0;?
-158;-94;270.0;570.0;663.0;?
-156;-269;231.0;561.0;954.0;?
-154;-167;309.0;591.0;885.0;?
-148;83;348.0;533.0;781.0;?
-139;33;351.0;540.0;908.0;?
-130;-1794;259.0;606.0;1123.0;-1794
-128;-4528;164.0;596.0;1346.0;-4528
-127;-6277;37.0;648.0;1912.0;-6277
-127;-6742;-32.0;615.0;1962.0;-6742
-134;-6068;9.0;608.0;1743.0;-6068
-140;-5130;80.0;623.0;1643.0;-5130
-150;-3136;220.0;571.0;1675.0;-3136
-156;-1452;193.0;563.0;1532.0;-1452
-157;-1671;260.0;581.0;1292.0;-1671
-163;-1813;254.0;562.0;773.0;-1813
-167;-1920;139.0;541.0;22.0;-1920
-171;-1892;87.0;529.0;-566.0;-1892
-175;-806;64.0;527.0;-820.0;-806
-175;70;80.0;524.0;-466.0;70
-175;187;65.0;544.0;512.0;187
-175;229;88.0;488.0;1308.0;229
-174;-76;162.0;512.0;?;-76
-175;-246;213.0;516.0;?;-246
-175;246;273.0;552.0;?;246
-174;1143;278.0;564.0;?;1143
-172;1683;273.0;578.0;597.0;1683
-171;2163;278.0;634.0;723.0;2163
-167;3548;254.0;685.0;831.0;3548
-165;4113;224.0;677.0;987.0;4113
-165;4153;260.0;671.0;1096.0;4153
-165;4053;292.0;654.0;1147.0;4053
-167;5175;284.0;652.0;958.0;5175
-167;5565;323.0;672.0;544.0;5565
-162;781;335.0;672.0;31.0;781
-160;-1243;342.0;726.0;-429.0;-1243
-159;313;329.0;665.0;-727.0;313
-157;-94;314.0;431.0;-845.0;-94
-157;91;298.0;412.0;-920.0;91
-157;132;319.0;313.0;-896.0;132
-157;-39;124.0;234.0;-797.0;-39
-157;99;13.0;207.0;-707.0;99
-157;43;-22.0;320.0;-709.0;43
-157;101;-18.0;398.0;-747.0;101
-157;47;-38.0;374.0;-968.0;47
-158;67;-41.0;371.0;-1190.0;67
-158;67;49.0;365.0;-1285.0;67
-158;11;125.0;306.0;-1364.0;11
-159;-129;95.0;384.0;-1378.0;-129
-159;-212;79.0;418.0;-1299.0;-212
-160;-8;43.0;487.0;-1347.0;-8
-160;34;52.0;558.0;-1004.0;34
-160;-182;73.0;628.0;-558.0;-182
-160;-25;120.0;697.0;-622.0;-25
-159;-229;153.0;750.0;-351.0;-229
-160;-738;213.0;797.0;410.0;-738
-160;-1137;241.0;764.0;1053.0;-1137
-156;-1798;196.0;647.0;892.0;-1798
-155;-1857;167.0;535.0;-35.0;-1857
-149;-1763;183.0;538.0;-875.0;-1763
-109;300;156.0;584.0;-1388.0;300
-72;2715;123.0;539.0;-1278.0;2715
-80;?;143.0;534.0;-859.0;1976
-87;?;284.0;560.0;-371.0;1342
-89;?;332.0;530.0;-77.0;658
-116;?;303.0;540.0;94.0;208
-138;793;304.0;525.0;26.0;793
-144;1169;314.0;496.0;-186.0;1169
-155;1522;278.0;474.0;-227.0;1522
-165;1285;239.0;492.0;251.0;1285
-170;2274;177.0;520.0;658.0;2274
-176;3216;174.0;552.0;565.0;3216
-179;2071;143.0;607.0;84.0;2071
-178;1318;163.0;651.0;-352.0;1318
-171;889;220.0;691.0;-626.0;889
-167;-229;228.0;610.0;-620.0;-229
-165;-453;174.0;557.0;-637.0;-453
-164;74;173.0;659.0;-1191.0;74
-165;20;251.0;675.0;-1802.0;20
-165;-128;115.0;503.0;-2127.0;-128
-166;-122;142.0;378.0;-2186.0;-122
-166;-150;378.0;367.0;-2003.0;-150
-166;-59;320.0;381.0;-1693.0;-59
-166;-21;146.0;451.0;-1289.0;-21
-166;-45;144.0;502.0;-1062.0;-45
-167;5;191.0;?;-1099.0;5
-167;-11;220.0;?;-1091.0;-11
-166;34;271.0;454.0;?;34
-167;163;237.0;473.0;?;163
-165;69;159.0;530.0;?;69
-167;2;132.0;573.0;?;2
-166;-2;116.0;610.0;?;-2
-164;-512;165.0;548.0;?;-512
-171;-1258;202.0;620.0;?;-1258
-160;-1575;236.0;700.0;-2157.0;-1575
-180;-1230;140.0;550.0;-1384.0;-1230
-156;-232;43.0;540.0;-949.0;-232
-58;1409;117.0;580.0;-937.0;1409
-56;2438;229.0;594.0;-1198.0;2438
-87;1438;165.0;580.0;-1345.0;1438
-93;189;295.0;560.0;-1328.0;189
-132;-115;347.0;617.0;-1212.0;-115
-137;246;292.0;575.0;-1121.0;?
-155;1219;281.0;565.0;-1074.0;?
-180;1535;310.0;508.0;-1006.0;?
-139;1083;285.0;492.0;-902.0;?
-221;656;216.0;500.0;-442.0;?
-86;224;114.0;509.0;203.0;?
187;561;55.0;524.0;545.0;?
179;1266;35.0;500.0;264.0;1266
203;116;22.0;467.0;-367.0;116
-13;-1888;19.0;371.0;-1082.0;-1888
-231;-1449;-12.0;356.0;-1215.0;-1449
-156;-4;21.0;293.0;-1039.0;-4
-181;201;166.0;308.0;-1212.0;201
-182;142;229.0;299.0;-1754.0;142
-169;9;81.0;288.0;-2199.0;9
-184;-113;-18.0;335.0;-2208.0;-113
-174;13;-26.0;416.0;-1631.0;13
-179;13;-107.0;477.0;-851.0;13
-178;6;-40.0;485.0;-236.0;6
-178;-7;80.0;489.0;333.0;-7
-176;-63;181.0;523.0;822.0;-63
-183;-58;223.0;478.0;1180.0;-58
-172;-36;225.0;588.0;1268.0;-36
-184;20;196.0;660.0;892.0;20
-178;1;197.0;697.0;526.0;1
-168;-427;207.0;694.0;383.0;-427
-215;-937;240.0;704.0;107.0;-937
-14;-1456;312.0;807.0;-226.0;-1456
242;-2468;292.0;741.0;131.0;-2468
137;-1705;221.0;615.0;705.0;-1705
-25;666;193.0;597.0;817.0;666
-26;1269;270.0;503.0;631.0;1269
-12;1179;104.0;450.0;391.0;1179
-40;1215;136.0;454.0;336.0;1215
-86;1263;13.0;484.0;416.0;1263
-124;1592;-32.0;517.0;543.0;1592
-138;1211;-35.0;541.0;679.0;1211
-144;918;115.0;496.0;623.0;918
-153;696;226.0;441.0;365.0;696
-160;-793;338.0;449.0;217.0;-793
-165;-1701;300.0;443.0;318.0;-1701
-163;-1605;286.0;555.0;446.0;-1605
-164;-1616;240.0;580.0;212.0;-1616
-172;-387;187.0;610.0;-141.0;-387
-173;1079;213.0;598.0;-587.0;1079
-170;1580;276.0;699.0;-524.0;1580
-170;1243;308.0;678.0;111.0;1243
-165;699;183.0;559.0;675.0;699
-162;726;244.0;593.0;700.0;726
-162;380;310.0;577.0;295.0;380
-161;-7;170.0;420.0;-372.0;-7
-161;4;38.0;377.0;?;4
-161;-27;136.0;435.0;?;-27
-161;-14;2.0;506.0;?;-14
-161;-23;-6.0;481.0;?;-23
-161;-37;113.0;422.0;29.0;-37
-161;-21;243.0;443.0;51.0;-21
-161;23;313.0;497.0;180.0;23
-161;-20;303.0;541.0;545.0;-20
-161;-90;256.0;621.0;707.0;-90
-161;-176;264.0;720.0;641.0;-176
-162;-388;284.0;750.0;723.0;-388
-157;-548;343.0;790.0;759.0;-548
-157;-740;397.0;793.0;406.0;-740
-140;-40;362.0;767.0;835.0;-40
-91;1862;281.0;733.0;1531.0;1862
-56;2092;236.0;694.0;1616.0;2092
-47;31;227.0;628.0;1186.0;31
-49;-1074;131.0;583.0;686.0;-1074
-52;-421;231.0;557.0;667.0;-421
-65;414;208.0;595.0;869.0;414
-89;899;191.0;650.0;978.0;899
-109;768;210.0;641.0;897.0;768
-131;168;266.0;642.0;685.0;168
-150;-475;326.0;559.0;390.0;-475
-159;-852;358.0;600.0;146.0;-852
-166;109;363.0;677.0;194.0;109
-173;1160;318.0;706.0;426.0;1160
-175;2056;265.0;661.0;559.0;2056
-174;3397;299.0;685.0;327.0;3397
-168;837;385.0;816.0;-336.0;837
-163;-1108;349.0;853.0;-553.0;-1108
-161;584;319.0;730.0;-190.0;584
-160;?;330.0;845.0;119.0;285
-160;?;491.0;950.0;83.0;28
-160;?;400.0;772.0;-298.0;203
-159;?;264.0;705.0;-838.0;-102
-159;?;392.0;735.0;-1196.0;113
-159;?;351.0;746.0;-908.0;37
-160;?;338.0;742.0;-589.0;28
-160;?;377.0;825.0;-484.0;93
-160;?;554.0;788.0;-527.0;49
-160;?;581.0;782.0;-388.0;3
-160;?;578.0;847.0;-158.0;13
-160;?;571.0;881.0;-126.0;-12
-160;?;668.0;895.0;-278.0;-39
-160;?;670.0;846.0;-262.0;-12
-160;?;755.0;955.0;-201.0;-58
-160;35;813.0;1065.0;-537.0;35
-159;94;833.0;1059.0;3.0;94
-157;712;839.0;958.0;574.0;712
-157;2100;803.0;759.0;480.0;2100
-156;2676;787.0;833.0;19.0;2676
-156;2532;736.0;719.0;-187.0;2532
-156;2230;742.0;926.0;-160.0;2230
-156;1782;611.0;421.0;-6.0;1782
-157;1592;670.0;1421.0;95.0;1592
-157;1377;596.0;1635.0;204.0;1377
-157;1107;656.0;943.0;154.0;1107
-157;1032;573.0;1510.0;136.0;1032
-157;1197;768.0;1301.0;23.0;1197
-157;1494;1104.0;768.0;228.0;1494
-157;1544;1145.0;142.0;966.0;1544
-156;1295;1425.0;579.0;897.0;1295
-157;1075;1522.0;-346.0;304.0;1075
-156;764;1919.0;-292.0;274.0;764
-155;386;766.0;959.0;476.0;386
-155;59;1001.0;749.0;587.0;59
-154;-108;459.0;857.0;763.0;-108
-153;-141;-65.0;663.0;652.0;-141
-152;-390;711.0;895.0;529.0;-390
-151;-390;780.0;785.0;-2063.0;-390
-151;-600;955.0;457.0;-3512.0;-600
-150;-1088;846.0;332.0;-3085.0;-1088
-148;-951;998.0;651.0;-4595.0;-951
-148;-114;952.0;675.0;-3753.0;-114
-148;1076;673.0;611.0;-525.0;1076
-148;1301;554.0;610.0;-71.0;1301
-148;1437;820.0;662.0;-1043.0;1437
-148;1143;910.0;984.0;100.0;1143
-147;-359;909.0;1036.0;1123.0;-359
-145;-416;744.0;682.0;648.0;-416
-144;183;1168.0;608.0;100.0;183
-143;355;1127.0;1012.0;-637.0;355
-143;543;1089.0;546.0;-744.0;543
-142;444;582.0;1073.0;-376.0;444
-141;565;459.0;466.0;160.0;565
-141;681;702.0;1120.0;-91.0;681
-141;578;586.0;638.0;-519.0;578
-140;530;1073.0;448.0;-136.0;530
-139;504;716.0;728.0;42.0;504
-137;422;725.0;721.0;175.0;422
-136;19;853.0;737.0;360.0;19
-136;-408;736.0;566.0;-422.0;-408
-134;-403;914.0;654.0;-711.0;-403
-139;-917;843.0;673.0;-685.0;-917
-149;-1054;840.0;683.0;-558.0;-1054
-156;-505;796.0;288.0;188.0;-505
-159;-663;827.0;758.0;-221.0;-663
-162;-445;810.0;498.0;?;-445
-163;-148;847.0;176.0;?;-148
-164;-254;643.0;664.0;?;-254
-164;-124;713.0;737.0;?;-124
-165;-120;738.0;600.0;?;-120
-165;-95;480.0;560.0;?;-95
-165;-21;707.0;543.0;?;-21
-165;?;822.0;492.0;?;-54
-165;?;866.0;476.0;?;-66
-166;?;742.0;493.0;?;-68
-166;-56;680.0;580.0;-182.0;-56
-166;-9;642.0;589.0;-374.0;-9
-166;-31;669.0;577.0;-483.0;-31
-166;-48;648.0;648.0;-138.0;-48
-166;-34;701.0;557.0;-595.0;-34
-166;-33;805.0;531.0;-581.0;-33
-166;-6;772.0;755.0;388.0;-6
-166;-12;719.0;749.0;393.0;-12
-166;-12;738.0;718.0;245.0;-12
-166;-2;672.0;763.0;329.0;-2
-166;-6;788.0;732.0;359.0;-6
-166;-7;789.0;662.0;295.0;-7
-166;-25;757.0;799.0;243.0;-25
-166;-28;809.0;659.0;249.0;-28
-166;-27;882.0;592.0;346.0;-27
-166;-53;801.0;982.0;103.0;-53
-166;-67;882.0;769.0;44.0;-67
-166;-42;957.0;734.0;211.0;-42
-166;-17;786.0;765.0;194.0;-17
-166;-8;875.0;789.0;308.0;-8
-166;-7;830.0;694.0;387.0;-7
-166;-22;780.0;762.0;71.0;-22
-166;11;849.0;803.0;328.0;11
-166;20;848.0;822.0;778.0;20
-166;-33;853.0;732.0;769.0;-33
-166;-28;908.0;712.0;699.0;-28
-166;-48;900.0;765.0;686.0;-48
-166;-65;880.0;770.0;200.0;-65
-166;-26;855.0;733.0;-231.0;-26
-166;-26;832.0;737.0;-221.0;-26
-166;-2;828.0;697.0;-313.0;-2
-166;44;833.0;727.0;431.0;44
-166;38;842.0;776.0;252.0;38
-166;41;825.0;869.0;167.0;41
-166;25;824.0;831.0;338.0;25
-166;-27;815.0;900.0;98.0;-27
-166;-21;847.0;1041.0;-72.0;-21
-166;4;901.0;1334.0;-48.0;4
-166;0;897.0;1005.0;14.0;0
-166;-12;866.0;581.0;-70.0;-12
-166;-29;891.0;376.0;-147.0;-29
-166;-26;1046.0;348.0;-127.0;-26
-166;-1;1067.0;272.0;-70.0;-1
-166;24;820.0;631.0;-41.0;24
-166;17;730.0;591.0;1.0;17
-166;1;705.0;546.0;105.0;1
-166;6;681.0;613.0;207.0;6
-166;15;778.0;813.0;61.0;15
-166;0;776.0;1076.0;157.0;0
-166;-20;642.0;1019.0;230.0;-20
-166;-6;716.0;1113.0;471.0;-6
-166;-11;708.0;1185.0;276.0;-11
-166;1;756.0;971.0;144.0;1
-166;25;680.0;1010.0;1473.0;25
-166;-67;702.0;833.0;2562.0;-67
-166;-173;873.0;675.0;2952.0;-173
-165;-280;666.0;654.0;2890.0;-280
-166;-330;500.0;710.0;1979.0;-330
-170;758;590.0;815.0;1059.0;758
-171;2290;604.0;776.0;937.0;2290
-170;2425;559.0;718.0;1547.0;2425
-169;2125;304.0;704.0;1181.0;2125
-168;1808;344.0;795.0;1294.0;1808
-167;1305;304.0;934.0;406.0;1305
-166;1167;270.0;822.0;312.0;1167
-166;1255;407.0;562.0;554.0;1255
-165;1592;349.0;590.0;847.0;1592
-164;2027;490.0;522.0;927.0;2027
-162;2560;303.0;509.0;146.0;2560
-161;2921;275.0;540.0;-312.0;2921
-159;2715;206.0;535.0;185.0;2715
-157;2108;158.0;508.0;1256.0;2108
-158;434;219.0;469.0;1146.0;434
-161;-1524;261.0;448.0;107.0;-1524
-163;-1115;268.0;491.0;-560.0;-1115
-165;-30;172.0;454.0;-653.0;-30
-165;-245;153.0;307.0;676.0;-245
-166;-98;95.0;233.0;34.0;-98
-166;48;118.0;165.0;-1062.0;48
-166;-123;-8.0;-4.0;-2024.0;-123
-167;-149;-153.0;-91.0;-2527.0;-149
-167;-196;-256.0;-54.0;-1682.0;-196
-168;-136;-262.0;104.0;-1222.0;-136
-168;-76;-302.0;103.0;-1355.0;-76
-169;-3;-323.0;145.0;-1614.0;-3
-169;5;-343.0;304.0;-1833.0;5
-168;-28;-216.0;350.0;-2042.0;-28
-170;12;-160.0;338.0;-2000.0;12
-169;-38;-147.0;452.0;-1844.0;-38
-167;-56;-89.0;458.0;-1946.0;-56
-174;21;-14.0;528.0;-2398.0;21
-158;-207;14.0;534.0;-2801.0;-207
-180;-480;54.0;695.0;-2953.0;-480
-159;-1036;140.0;695.0;-2864.0;-1036
-171;-1863;163.0;733.0;-2371.0;-1863
-206;-1939;187.0;623.0;-1278.0;-1939
63;-1643;144.0;420.0;-102.0;-1643
214;-1448;89.0;239.0;37.0;-1448
163;-1643;135.0;233.0;410.0;-1643
167;-1357;149.0;228.0;539.0;-1357
40;331;-14.0;76.0;366.0;331
-51;1815;-66.0;145.0;305.0;1815
-55;2089;-97.0;236.0;696.0;2089
-49;1882;-198.0;322.0;738.0;1882
-71;2178;-224.0;402.0;706.0;2178
-135;2550;-184.0;550.0;810.0;2550
-146;1414;-30.0;553.0;923.0;1414
-153;-513;67.0;481.0;786.0;-513
-166;-1286;218.0;553.0;956.0;-1286
-166;-1339;242.0;545.0;833.0;-1339
-175;-1213;214.0;539.0;-314.0;-1213
-179;-1574;240.0;518.0;-1029.0;-1574
-174;-1990;134.0;540.0;-1182.0;-1990
-175;-775;143.0;495.0;-1443.0;-775
-175;294;88.0;316.0;-1274.0;294
-172;379;121.0;214.0;31.0;379
-171;343;160.0;173.0;988.0;343
-171;80;-60.0;204.0;1293.0;80
-171;12;-237.0;278.0;1260.0;12
-172;-14;-280.0;334.0;714.0;-14
-171;-38;-214.0;364.0;600.0;-38
-172;-13;-151.0;428.0;117.0;-13
-171;-19;-26.0;425.0;-131.0;-19
-172;38;101.0;412.0;125.0;38
-172;47;170.0;450.0;?;47
-170;-34;146.0;471.0;?;-34
-174;-186;148.0;574.0;?;-186
-168;49;154.0;675.0;?;49
-174;-269;195.0;743.0;?;-269
-172;-942;257.0;738.0;?;-942
-169;-1196;366.0;662.0;?;-1196
-191;-1344;416.0;703.0;?;-1344
-91;115;334.0;656.0;?;115
?;384;206.0;563.0;?;384
?;-546;276.0;505.0;?;-546
?;215;199.0;524.0;?;215
?;97;-38.0;512.0;348.0;97
?;-93;-79.0;468.0;400.0;-93
?;468;-138.0;481.0;660.0;468
?;596;-44.0;511.0;937.0;596
?;597;46.0;485.0;1108.0;597
?;544;126.0;400.0;1009.0;544
-173;22;198.0;432.0;647.0;22
-158;-916;263.0;482.0;391.0;-916
-205;-411;256.0;462.0;393.0;-411
-96;268;243.0;476.0;292.0;268
212;2141;213.0;484.0;-4.0;2141
187;2322;244.0;541.0;-283.0;2322
-122;-2679;260.0;623.0;-244.0;-2679
-200;-2808;207.0;643.0;325.0;-2808
-160;212;96.0;569.0;707.0;212
-178;147;134.0;576.0;867.0;147
-170;133;261.0;553.0;732.0;133
-171;-106;94.0;426.0;358.0;-106
-175;-199;80.0;380.0;-110.0;-199
-171;-65;174.0;449.0;-337.0;-65
-175;-163;-16.0;547.0;-323.0;-163
-172;-64;-25.0;542.0;-502.0;-64
-174;-85;120.0;544.0;-833.0;-85
-174;-75;242.0;460.0;-845.0;-75
-171;-12;329.0;535.0;-204.0;-12
-179;-45;351.0;638.0;812.0;-45
-166;12;310.0;594.0;1396.0;12
-181;-9;275.0;749.0;1395.0;-9
-170;-329;176.0;772.0;1084.0;-329
-167;-589;229.0;751.0;362.0;-589
-214;-1158;301.0;771.0;-442.0;-1158
16;-1864;385.0;808.0;68.0;-1864
235;-1291;305.0;696.0;1054.0;-1291
145;-372;221.0;672.0;1411.0;-372
164;83;257.0;671.0;1083.0;83
170;971;280.0;645.0;428.0;971
-69;1475;238.0;593.0;101.0;1475
-163;1472;306.0;578.0;-3.0;1472
-134;1385;321.0;586.0;-14.0;1385
-153;819;269.0;623.0;-218.0;819
-161;517;224.0;630.0;-2.0;517
-171;480;206.0;632.0;116.0;480
-148;-13;213.0;630.0;-101.0;-13
-231;-406;212.0;675.0;-177.0;-406
-54;-1109;180.0;703.0;-120.0;-1109
194;-1251;197.0;696.0;-93.0;-1251
171;-65;269.0;665.0;-523.0;-65
193;611;295.0;670.0;-963.0;611
