InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-177.0;?;828.0;-226;11.0;311.0;86.0;?;226;-381.0;-428.0;115;88.0
-174.0;142;1197.0;-299;-54.0;284.0;154.0;-88.0;299;233.0;-511.0;142;72.0
-168.0;88;1556.0;-288;15.0;272.0;?;353.0;288;-172.0;-676.0;88;90.0
?;96;1962.0;-244;?;233.0;310.0;674.0;244;130.0;-831.0;96;-45.0
-37.0;108;2263.0;-109;-116.0;162.0;?;986.0;109;882.0;-885.0;108;-280.0
-23.0;102;2463.0;?;-117.0;201.0;603.0;1432.0;5;670.0;-1362.0;102;-425.0
104.0;97;2487.0;-54;-124.0;-42.0;727.0;1805.0;54;323.0;-1695.0;97;-722.0
230.0;60;2406.0;-83;-263.0;-394.0;718.0;1812.0;83;1008.0;-1757.0;60;-947.0
825.0;68;2370.0;-91;-341.0;-1234.0;767.0;1910.0;91;3309.0;?;68;-1267.0
1137.0;107;2155.0;-144;-434.0;-2261.0;704.0;?;144;4426.0;-2035.0;107;-1696.0
1375.0;136;1947.0;-194;-485.0;-2652.0;783.0;1832.0;194;4142.0;-2275.0;136;-1932.0
1649.0;187;1684.0;-176;-694.0;-2564.0;937.0;1700.0;176;2775.0;-1910.0;187;-2146.0
1387.0;137;1507.0;-107;-847.0;-2140.0;1109.0;1309.0;107;1623.0;-1648.0;137;-2187.0
1057.0;41;1536.0;-85;-934.0;-1171.0;?;443.0;85;438.0;-1029.0;41;-1908.0
803.0;59;1450.0;-97;-915.0;-719.0;1609.0;-614.0;97;-1875.0;-327.0;59;-1694.0
317.0;39;?;-39;-1162.0;-544.0;1659.0;-957.0;39;-3518.0;-497.0;39;-1356.0
-151.0;12;-156.0;3;-1086.0;-266.0;1631.0;-463.0;-3;-3594.0;-347.0;12;-1413.0
-246.0;21;-751.0;-26;-969.0;84.0;1401.0;344.0;26;-3079.0;-27.0;21;-1163.0
-308.0;-5;-756.0;-1;-1075.0;374.0;?;98.0;1;-2109.0;73.0;-5;-822.0
-409.0;1;-975.0;26;-773.0;571.0;987.0;-765.0;-26;-1262.0;224.0;1;-990.0
-429.0;3;-947.0;23;-685.0;710.0;589.0;-703.0;?;-1139.0;385.0;3;-568.0
-198.0;-7;?;?;-296.0;631.0;171.0;-382.0;-43;-886.0;413.0;-7;-442.0
75.0;18;-727.0;-35;-56.0;526.0;-300.0;29.0;35;?;562.0;18;?
113.0;9;-613.0;-58;?;437.0;-466.0;?;58;-7.0;449.0;9;?
121.0;-24;-444.0;29;175.0;388.0;-476.0;969.0;-29;110.0;462.0;?;?
156.0;-21;-277.0;18;195.0;306.0;-497.0;189.0;-18;258.0;460.0;-21;-299.0
310.0;-20;-226.0;11;183.0;85.0;-405.0;-208.0;-11;1024.0;274.0;-20;-281.0
181.0;-20;-186.0;27;159.0;107.0;-332.0;190.0;-27;213.0;64.0;-20;-202.0
159.0;-34;-164.0;-4;124.0;157.0;-315.0;358.0;4;-119.0;5.0;-34;-188.0
230.0;-71;-12.0;-7;104.0;111.0;-251.0;430.0;7;?;107.0;-71;33.0
219.0;-40;258.0;20;65.0;208.0;-234.0;375.0;-20;396.0;68.0;-40;89.0
160.0;?;309.0;-1;52.0;233.0;-244.0;162.0;1;337.0;-112.0;0;61.0
-57.0;-12;296.0;-28;72.0;409.0;-319.0;68.0;28;2201.0;93.0;-12;?
-32.0;29;401.0;6;105.0;488.0;?;440.0;-6;2116.0;269.0;29;308.0
-179.0;57;344.0;-26;119.0;?;-542.0;844.0;26;?;93.0;57;273.0
-316.0;34;256.0;-84;207.0;628.0;-764.0;1362.0;84;2763.0;271.0;34;618.0
-358.0;18;-2.0;-44;320.0;970.0;?;1769.0;44;3286.0;503.0;18;871.0
-343.0;-9;-169.0;-4;281.0;1167.0;-1013.0;2092.0;4;2827.0;677.0;-9;1009.0
-243.0;16;-441.0;-4;317.0;1270.0;-1072.0;2000.0;4;2054.0;998.0;16;1069.0
-41.0;50;?;-1;326.0;1386.0;-1029.0;1303.0;?;1788.0;1230.0;50;912.0
31.0;-13;-839.0;-10;338.0;1443.0;-829.0;775.0;10;1869.0;1236.0;-13;?
25.0;-69;?;-12;367.0;?;-727.0;617.0;12;1567.0;1078.0;-69;237.0
174.0;-59;-807.0;-14;312.0;1075.0;-609.0;152.0;14;970.0;928.0;-59;69.0
107.0;-60;-725.0;-14;329.0;?;-514.0;-336.0;14;318.0;558.0;-60;-42.0
35.0;-42;-524.0;0;?;302.0;-559.0;37.0;0;124.0;318.0;-42;77.0
62.0;-14;-340.0;?;208.0;231.0;-557.0;482.0;24;14.0;114.0;-14;271.0
43.0;-35;-128.0;-27;150.0;16.0;-411.0;164.0;27;-94.0;-35.0;-35;169.0
-43.0;-52;32.0;-13;76.0;-56.0;?;-88.0;13;27.0;-98.0;-52;58.0
22.0;-50;194.0;-11;?;4.0;-171.0;-300.0;11;48.0;-112.0;-50;-42.0
?;-35;261.0;16;65.0;32.0;-100.0;-403.0;-16;-106.0;-116.0;-35;-62.0
119.0;13;254.0;-10;1.0;18.0;-23.0;-296.0;10;-94.0;-118.0;?;-82.0
131.0;14;200.0;-34;-6.0;38.0;-53.0;-251.0;34;?;-169.0;14;-144.0
132.0;-4;181.0;-35;-115.0;106.0;-90.0;97.0;35;88.0;-38.0;-4;-51.0
157.0;2;145.0;-27;?;9.0;-114.0;316.0;27;-175.0;-152.0;2;57.0
?;0;66.0;8;-69.0;-16.0;-101.0;137.0;-8;-169.0;-181.0;0;160.0
136.0;1;-100.0;9;-48.0;-19.0;-110.0;113.0;-9;-203.0;?;1;122.0
92.0;-9;?;-18;20.0;37.0;-59.0;148.0;18;-268.0;-42.0;-9;89.0
60.0;-5;-25.0;-52;-8.0;61.0;-101.0;73.0;52;-142.0;44.0;-5;-69.0
67.0;-23;142.0;0;7.0;5.0;-72.0;-10.0;0;-149.0;-58.0;-23;-65.0
?;-38;148.0;20;-27.0;-17.0;-91.0;29.0;-20;-16.0;-75.0;-38;-99.0
59.0;-10;110.0;9;1.0;28.0;-104.0;-83.0;-9;-259.0;-51.0;-10;41.0
182.0;-1;92.0;?;82.0;192.0;-6.0;62.0;-59;-211.0;92.0;-1;128.0
173.0;21;70.0;-41;?;346.0;69.0;250.0;41;-236.0;195.0;21;76.0
146.0;33;60.0;-83;-41.0;314.0;69.0;530.0;83;-309.0;256.0;33;-129.0
143.0;15;85.0;-13;-20.0;?;81.0;682.0;13;-397.0;88.0;15;-273.0
181.0;24;108.0;-43;-15.0;157.0;134.0;620.0;43;?;-2.0;24;-358.0
362.0;21;156.0;-33;-33.0;113.0;134.0;?;33;?;16.0;21;-521.0
437.0;-29;223.0;28;-34.0;?;90.0;294.0;-28;-77.0;-57.0;-29;-647.0
453.0;-65;169.0;52;-84.0;-97.0;31.0;530.0;-52;-201.0;-310.0;-65;-664.0
551.0;?;99.0;27;-114.0;-248.0;14.0;793.0;-27;-176.0;-427.0;-45;-556.0
468.0;-48;32.0;-2;-238.0;-378.0;-12.0;1212.0;2;111.0;-594.0;-48;-363.0
473.0;?;44.0;-16;-288.0;-529.0;35.0;1897.0;16;-125.0;-783.0;-56;-363.0
495.0;-11;93.0;-13;-262.0;-761.0;170.0;1632.0;13;214.0;-1047.0;-11;-544.0
356.0;3;262.0;21;-260.0;-764.0;242.0;367.0;-21;208.0;-1162.0;3;-574.0
344.0;-4;212.0;29;-286.0;-719.0;332.0;-167.0;-29;105.0;-1287.0;-4;-631.0
44.0;5;268.0;35;-335.0;-301.0;341.0;?;-35;275.0;-699.0;5;-594.0
-108.0;-8;405.0;69;-296.0;-91.0;449.0;-47.0;-69;229.0;-235.0;-8;-531.0
-195.0;-20;522.0;77;-283.0;-136.0;390.0;-504.0;-77;164.0;-183.0;-20;-389.0
-295.0;-1;420.0;68;-308.0;-303.0;256.0;-780.0;-68;17.0;-304.0;-1;-351.0
?;17;?;31;-256.0;-176.0;-5.0;-706.0;-31;-74.0;-148.0;17;-191.0
20.0;31;36.0;?;?;-107.0;-20.0;?;?;-61.0;-51.0;31;?
19.0;7;-143.0;42;-19.0;-115.0;-33.0;497.0;-42;-72.0;-78.0;7;57.0
6.0;-144;-297.0;195;20.0;-193.0;71.0;439.0;-195;-92.0;-86.0;-144;-19.0
-22.0;-416;-301.0;348;-6.0;-185.0;173.0;26.0;-348;?;-116.0;-416;-193.0
-155.0;-522;-280.0;570;33.0;-76.0;342.0;-114.0;-570;138.0;80.0;-522;-301.0
-157.0;-478;-189.0;?;62.0;?;458.0;-97.0;-634;?;196.0;-478;-326.0
-193.0;-461;-25.0;196;28.0;-7.0;432.0;-405.0;-196;305.0;158.0;-461;-303.0
-373.0;-76;-169.0;-104;13.0;-60.0;444.0;-681.0;104;514.0;100.0;-76;-328.0
-381.0;37;-273.0;-300;-32.0;-40.0;448.0;-828.0;300;109.0;-8.0;37;-422.0
-373.0;-135;-178.0;-504;-58.0;-106.0;?;-860.0;504;-145.0;-3.0;-135;-375.0
-394.0;309;-37.0;-497;-50.0;-123.0;166.0;-716.0;497;?;-82.0;309;-57.0
-379.0;464;222.0;-563;-36.0;-71.0;38.0;?;563;-205.0;-31.0;464;318.0
-226.0;108;399.0;-125;20.0;-164.0;-111.0;?;125;-279.0;16.0;108;515.0
-84.0;-32;545.0;293;59.0;?;-364.0;-470.0;-293;-382.0;-42.0;-32;786.0
26.0;-30;610.0;153;196.0;-201.0;-588.0;-676.0;-153;?;-79.0;-30;908.0
139.0;-8;643.0;26;440.0;-200.0;-737.0;-544.0;-26;-161.0;-154.0;-8;1095.0
254.0;19;430.0;-177;467.0;-122.0;-946.0;-135.0;177;-91.0;-113.0;19;1047.0
328.0;64;85.0;-279;443.0;80.0;-1221.0;-23.0;279;-341.0;14.0;64;1358.0
159.0;72;-487.0;-165;394.0;415.0;-1490.0;-182.0;165;?;204.0;72;1522.0
-38.0;2;-1079.0;37;298.0;842.0;-1574.0;-228.0;-37;-60.0;851.0;2;1536.0
-460.0;-75;-1340.0;200;422.0;1049.0;-1673.0;-251.0;-200;-887.0;1081.0;-75;1692.0
-867.0;-60;-1715.0;174;503.0;1091.0;-1572.0;-777.0;?;-1061.0;1269.0;-60;1426.0
-1211.0;-23;-1610.0;130;734.0;993.0;-1466.0;-90.0;-130;-212.0;1366.0;-23;1677.0
-1493.0;-27;-1433.0;124;807.0;?;-1259.0;182.0;-124;288.0;1379.0;-27;1683.0
-1782.0;1;-1135.0;102;733.0;543.0;-1064.0;13.0;-102;207.0;1488.0;1;1666.0
-1992.0;1;-849.0;79;640.0;297.0;-839.0;107.0;-79;1095.0;1545.0;1;1581.0
-2224.0;-5;-515.0;47;436.0;138.0;-710.0;355.0;-47;1177.0;873.0;-5;?
-2508.0;31;-222.0;-4;405.0;-7.0;-493.0;468.0;4;111.0;329.0;31;1234.0
-2217.0;0;47.0;-32;?;-53.0;-227.0;?;32;1236.0;565.0;0;713.0
-1930.0;-19;239.0;-22;449.0;-97.0;9.0;444.0;22;950.0;564.0;-19;300.0
-1260.0;7;324.0;-7;773.0;-83.0;69.0;401.0;7;?;-33.0;7;101.0
-742.0;6;367.0;-46;687.0;-161.0;16.0;432.0;46;-602.0;347.0;6;87.0
-238.0;-12;327.0;-100;?;-132.0;-38.0;466.0;100;-295.0;430.0;-12;206.0
?;?;220.0;-94;-196.0;-196.0;-55.0;259.0;94;-1042.0;75.0;-9;288.0
366.0;27;134.0;-67;-38.0;-277.0;-158.0;?;?;-28.0;-50.0;27;303.0
383.0;28;43.0;-60;171.0;-301.0;-197.0;137.0;60;-989.0;-14.0;28;293.0
261.0;17;-138.0;-77;290.0;-357.0;-261.0;44.0;77;-2096.0;-234.0;17;232.0
151.0;?;-176.0;-95;264.0;9.0;-248.0;228.0;95;-653.0;-117.0;3;191.0
141.0;-36;-177.0;-36;291.0;478.0;-246.0;322.0;36;680.0;253.0;-36;143.0
37.0;-61;-127.0;55;32.0;595.0;-250.0;?;-55;1199.0;663.0;?;96.0
245.0;-71;-84.0;64;-79.0;158.0;-160.0;396.0;-64;-656.0;373.0;-71;53.0
235.0;-54;9.0;29;-126.0;-50.0;-28.0;?;-29;-1438.0;-359.0;-54;45.0
311.0;?;147.0;-24;-264.0;128.0;55.0;137.0;24;-179.0;-275.0;-2;44.0
345.0;-11;155.0;-37;-281.0;89.0;103.0;3.0;37;682.0;-118.0;-11;16.0
357.0;-27;59.0;15;-229.0;-68.0;155.0;-53.0;-15;968.0;-399.0;-27;-22.0
254.0;9;111.0;37;-231.0;-86.0;158.0;-121.0;-37;?;-379.0;9;-48.0
228.0;10;139.0;23;-244.0;3.0;207.0;-246.0;-23;2215.0;-372.0;10;-23.0
58.0;17;165.0;?;-322.0;31.0;245.0;-238.0;-10;3540.0;-240.0;17;-55.0
-120.0;-16;228.0;36;-413.0;-218.0;343.0;-272.0;-36;1433.0;-222.0;-16;-22.0
-297.0;-37;321.0;41;-476.0;-311.0;457.0;-310.0;-41;235.0;?;-37;-199.0
-661.0;-10;565.0;-6;-547.0;5.0;704.0;-359.0;6;346.0;-469.0;-10;-317.0
-983.0;-29;961.0;4;-428.0;10.0;1070.0;-346.0;-4;-195.0;-590.0;-29;-327.0
-984.0;-27;1404.0;68;-452.0;-33.0;1424.0;-289.0;-68;-6.0;-405.0;-27;-219.0
?;?;1732.0;129;-350.0;101.0;1719.0;-306.0;-129;925.0;-296.0;-63;-293.0
-1059.0;-84;2089.0;153;-386.0;-99.0;2007.0;-273.0;-153;919.0;-76.0;-84;-391.0
-967.0;-87;2199.0;128;-411.0;-585.0;2224.0;-337.0;?;55.0;-355.0;-87;-535.0
-975.0;-77;2141.0;?;?;-562.0;2395.0;-568.0;-97;586.0;-689.0;-77;-746.0
-895.0;-48;2092.0;80;-302.0;-295.0;2561.0;-887.0;-80;1611.0;?;-48;-970.0
-793.0;-92;1850.0;28;-326.0;-194.0;2581.0;-826.0;-28;1023.0;-507.0;-92;-696.0
-729.0;0;1501.0;-62;-713.0;-46.0;2589.0;-563.0;62;395.0;-417.0;0;-1249.0
-525.0;17;1109.0;-83;-692.0;196.0;2308.0;-71.0;83;212.0;-610.0;17;-904.0
-402.0;?;1135.0;-90;-675.0;371.0;1709.0;241.0;90;?;-225.0;-65;-993.0
-419.0;28;1114.0;-114;-399.0;408.0;1215.0;-52.0;114;-286.0;-275.0;28;-794.0
-187.0;58;860.0;?;-305.0;162.0;763.0;68.0;126;-438.0;-609.0;58;-678.0
?;63;470.0;?;-399.0;-244.0;293.0;460.0;242;-689.0;-676.0;63;-672.0
-96.0;121;30.0;-304;-301.0;-533.0;-74.0;389.0;304;-844.0;-742.0;121;-446.0
-10.0;91;-688.0;-204;-228.0;-767.0;-304.0;1001.0;204;-1179.0;-804.0;91;-414.0
32.0;51;-1269.0;-153;-311.0;?;-499.0;1871.0;153;-1747.0;-725.0;51;-196.0
166.0;53;?;-132;-89.0;-774.0;-667.0;2696.0;132;-2093.0;-530.0;53;-295.0
339.0;20;-1442.0;-47;209.0;-421.0;-661.0;3259.0;?;-2647.0;-385.0;20;-345.0
626.0;-7;-959.0;-16;305.0;-79.0;-873.0;2177.0;16;-2383.0;-324.0;-7;120.0
994.0;25;-947.0;-26;284.0;-187.0;-919.0;522.0;26;-1843.0;-235.0;25;399.0
924.0;43;-951.0;?;99.0;66.0;-741.0;389.0;8;-2901.0;-372.0;43;68.0
1029.0;28;-849.0;-48;168.0;214.0;-635.0;453.0;?;-3356.0;-71.0;28;-40.0
987.0;22;-608.0;-84;52.0;212.0;-486.0;-16.0;?;-3049.0;175.0;22;-71.0
963.0;15;-430.0;-26;-2.0;227.0;-396.0;10.0;26;-2212.0;?;15;-145.0
818.0;-6;-182.0;1;35.0;160.0;-365.0;197.0;-1;-2326.0;-67.0;-6;9.0
1029.0;-4;-48.0;2;118.0;-243.0;-282.0;?;-2;-2653.0;-76.0;-4;119.0
1208.0;-4;-103.0;64;148.0;-494.0;-261.0;?;-64;-2679.0;-266.0;-4;104.0
1287.0;-23;-80.0;68;161.0;-576.0;-316.0;668.0;-68;-1916.0;?;-23;?
1430.0;-10;-131.0;-11;62.0;-458.0;-409.0;762.0;11;-2000.0;-442.0;-10;31.0
1562.0;26;79.0;-44;113.0;-509.0;-556.0;750.0;44;?;-356.0;26;241.0
1727.0;32;329.0;-31;160.0;-599.0;-462.0;529.0;31;-1850.0;-119.0;32;402.0
1593.0;6;472.0;?;85.0;-599.0;-253.0;58.0;25;-1182.0;-172.0;6;370.0
1425.0;4;455.0;-72;?;-760.0;-104.0;232.0;72;-1294.0;-268.0;4;94.0
1225.0;-3;440.0;-32;-64.0;-607.0;1.0;-98.0;?;-2126.0;-278.0;-3;-72.0
804.0;-30;403.0;130;-240.0;-231.0;244.0;-522.0;-130;-2017.0;?;-30;52.0
384.0;-24;208.0;172;-182.0;307.0;318.0;-206.0;-172;-723.0;65.0;-24;-46.0
148.0;-16;-210.0;87;-120.0;439.0;450.0;285.0;-87;?;35.0;-16;-425.0
?;9;-346.0;-57;-29.0;318.0;380.0;-99.0;57;-198.0;0.0;9;-587.0
147.0;38;-382.0;-159;47.0;298.0;231.0;-224.0;159;-839.0;84.0;38;?
?;20;-171.0;-93;?;334.0;25.0;-178.0;93;-50.0;-72.0;20;-36.0
226.0;30;-195.0;-79;69.0;320.0;-190.0;391.0;79;-325.0;-256.0;30;50.0
181.0;42;-156.0;-111;?;253.0;-144.0;770.0;111;-539.0;-227.0;42;78.0
68.0;-7;-76.0;30;66.0;?;-107.0;?;-30;-149.0;-112.0;-7;88.0
?;-6;-192.0;25;47.0;143.0;47.0;-176.0;?;-168.0;44.0;-6;?
?;44;-238.0;-120;58.0;?;123.0;-233.0;?;218.0;265.0;44;-127.0
-4.0;42;-276.0;-168;24.0;62.0;244.0;-40.0;168;49.0;148.0;42;-97.0
18.0;42;-198.0;-171;-42.0;-10.0;217.0;144.0;171;-98.0;-83.0;42;-63.0
-3.0;54;-197.0;-16;-42.0;-78.0;178.0;143.0;16;-197.0;-198.0;54;-13.0
93.0;?;-314.0;67;-37.0;-164.0;147.0;147.0;-67;-184.0;10.0;28;-118.0
235.0;-17;-260.0;-14;-110.0;-197.0;78.0;332.0;14;-300.0;-80.0;-17;-15.0
232.0;3;-203.0;-13;-133.0;?;73.0;244.0;13;-475.0;-209.0;3;-26.0
156.0;7;-327.0;-5;-50.0;-239.0;141.0;142.0;5;-404.0;-92.0;7;-164.0
177.0;-55;-403.0;-7;38.0;-316.0;77.0;-43.0;7;-65.0;-31.0;-55;-224.0
163.0;-29;-297.0;37;63.0;-336.0;-16.0;-93.0;-37;-135.0;3.0;-29;-105.0
174.0;8;-329.0;10;-40.0;-146.0;?;-187.0;-10;-270.0;-52.0;8;-43.0
270.0;18;-290.0;8;-41.0;?;?;-93.0;-8;-460.0;-121.0;18;69.0
226.0;31;-286.0;22;-63.0;-51.0;-113.0;188.0;-22;-347.0;-159.0;31;21.0
222.0;21;-212.0;-12;-31.0;-167.0;-77.0;96.0;12;-475.0;51.0;21;97.0
276.0;22;-227.0;30;105.0;-92.0;-57.0;-247.0;-30;-426.0;22.0;22;43.0
262.0;3;-280.0;14;9.0;-50.0;-57.0;82.0;-14;-319.0;31.0;3;-45.0
247.0;21;-303.0;-50;-92.0;-93.0;-146.0;99.0;50;-481.0;2.0;21;-83.0
314.0;42;-288.0;-66;-167.0;?;-164.0;62.0;66;-390.0;-55.0;42;-40.0
317.0;3;-317.0;-46;-123.0;18.0;-153.0;69.0;46;-512.0;-93.0;3;-38.0
278.0;-9;-300.0;-24;-38.0;-64.0;-158.0;97.0;24;-259.0;-95.0;-9;-64.0
278.0;1;-330.0;?;59.0;-26.0;-152.0;-32.0;35;-450.0;-191.0;1;-24.0
311.0;-14;-392.0;-12;184.0;-164.0;-91.0;-121.0;12;-876.0;-196.0;-14;-21.0
244.0;-43;-249.0;-40;89.0;-121.0;-124.0;102.0;40;-67.0;-136.0;-43;-8.0
137.0;12;-19.0;-40;51.0;-141.0;-82.0;2.0;40;-2.0;-11.0;12;47.0
41.0;34;5.0;-2;76.0;-151.0;-40.0;-236.0;2;-268.0;-75.0;34;32.0
99.0;-9;-45.0;-3;146.0;-82.0;-68.0;-187.0;3;13.0;65.0;-9;106.0
115.0;33;-26.0;35;158.0;-56.0;-115.0;104.0;-35;-175.0;-50.0;33;85.0
161.0;16;64.0;4;245.0;22.0;-157.0;?;-4;-671.0;-55.0;16;-3.0
157.0;-14;272.0;-9;251.0;107.0;-351.0;-269.0;9;-698.0;-216.0;-14;-44.0
103.0;42;620.0;-19;182.0;82.0;-608.0;-915.0;?;-180.0;-101.0;42;-51.0
62.0;35;845.0;-78;?;-70.0;-893.0;-1538.0;78;118.0;?;35;263.0
24.0;-8;941.0;-46;211.0;-2.0;-1112.0;-1436.0;46;540.0;-51.0;-8;366.0
-134.0;-19;986.0;5;258.0;144.0;-1136.0;-1496.0;-5;?;82.0;-19;704.0
-289.0;-21;835.0;47;279.0;286.0;?;-1753.0;-47;542.0;87.0;-21;930.0
-325.0;-12;540.0;14;309.0;356.0;-688.0;-1032.0;-14;447.0;-53.0;-12;758.0
-421.0;6;164.0;-39;275.0;525.0;-399.0;179.0;39;540.0;137.0;6;392.0
-436.0;-1;-96.0;?;264.0;624.0;-193.0;798.0;-15;369.0;162.0;-1;?
-497.0;0;-292.0;19;228.0;684.0;-27.0;551.0;-19;130.0;7.0;0;-638.0
-553.0;27;-453.0;?;94.0;642.0;81.0;212.0;25;109.0;51.0;27;-742.0
-541.0;25;?;6;-48.0;?;178.0;362.0;-6;84.0;-56.0;25;-489.0
-471.0;-3;91.0;5;-183.0;97.0;209.0;852.0;-5;791.0;16.0;-3;-292.0
?;-7;380.0;-31;-151.0;96.0;106.0;510.0;31;1132.0;361.0;-7;249.0
-32.0;2;413.0;-34;-100.0;78.0;248.0;?;34;243.0;72.0;2;99.0
-17.0;2;130.0;-34;-223.0;-151.0;60.0;311.0;34;-43.0;-149.0;2;82.0
-17.0;-13;-149.0;-9;?;-381.0;3.0;732.0;9;-229.0;-172.0;-13;-68.0
-61.0;-27;-142.0;-4;-132.0;-422.0;81.0;328.0;4;-55.0;-148.0;-27;-160.0
-109.0;-2;-138.0;8;-117.0;-357.0;53.0;-88.0;-8;-53.0;-55.0;-2;-307.0
-147.0;25;-72.0;28;-78.0;-98.0;-10.0;250.0;-28;-55.0;?;25;-172.0
55.0;21;50.0;6;-44.0;44.0;-82.0;537.0;-6;453.0;290.0;21;16.0
29.0;21;-80.0;6;-58.0;-139.0;-68.0;231.0;?;-126.0;79.0;21;-147.0
21.0;16;-243.0;?;28.0;-297.0;-68.0;130.0;-4;-242.0;7.0;16;-147.0
22.0;0;-286.0;-18;35.0;?;-72.0;323.0;18;0.0;?;0;-70.0
?;-16;-191.0;-24;-49.0;-257.0;-60.0;179.0;24;-105.0;71.0;-16;-10.0
97.0;-16;-119.0;-24;-89.0;-316.0;-32.0;-34.0;24;-740.0;-50.0;-16;-98.0
128.0;13;-206.0;-24;24.0;?;51.0;-32.0;24;-478.0;-82.0;13;-177.0
134.0;?;-187.0;-23;12.0;-167.0;37.0;-32.0;?;29.0;30.0;31;?
92.0;20;-132.0;-31;6.0;-83.0;-33.0;38.0;31;-116.0;-80.0;?;94.0
58.0;-5;-2.0;-31;-63.0;84.0;-8.0;245.0;31;-18.0;-101.0;-5;87.0
-40.0;-2;14.0;-17;-97.0;170.0;51.0;-102.0;17;294.0;-17.0;-2;-40.0
?;28;63.0;-16;-104.0;?;4.0;-41.0;16;8.0;-12.0;28;-152.0
-138.0;31;150.0;-45;-13.0;65.0;64.0;32.0;45;-26.0;-34.0;31;10.0
-122.0;13;?;-65;-34.0;21.0;40.0;-60.0;65;175.0;?;13;-3.0
-49.0;28;118.0;-46;-62.0;79.0;-21.0;-10.0;46;154.0;89.0;28;14.0
61.0;56;53.0;-49;-51.0;29.0;-73.0;171.0;49;-501.0;-105.0;56;-150.0
141.0;19;107.0;?;-3.0;36.0;-70.0;-249.0;29;-233.0;-65.0;19;118.0
217.0;-21;-37.0;-3;12.0;98.0;?;170.0;3;-49.0;-95.0;-21;119.0
266.0;11;41.0;-3;-4.0;253.0;?;81.0;3;220.0;-179.0;11;59.0
436.0;34;214.0;25;108.0;375.0;94.0;-141.0;-25;692.0;-178.0;34;112.0
773.0;?;444.0;-9;138.0;427.0;?;-272.0;9;960.0;-255.0;9;149.0
975.0;2;663.0;-47;21.0;332.0;100.0;-351.0;47;716.0;-200.0;2;294.0
953.0;17;685.0;-23;-84.0;203.0;138.0;-382.0;23;852.0;-400.0;17;306.0
1202.0;21;613.0;-13;-146.0;-63.0;157.0;-625.0;13;1233.0;-295.0;21;255.0
1094.0;21;513.0;-13;-207.0;-326.0;175.0;-821.0;13;515.0;-313.0;21;252.0
562.0;29;499.0;-21;-231.0;-142.0;342.0;-745.0;21;?;-693.0;29;69.0
516.0;31;469.0;-26;-163.0;359.0;403.0;-1058.0;26;-83.0;100.0;31;-169.0
680.0;0;518.0;-19;-81.0;212.0;382.0;-1258.0;19;629.0;570.0;0;-271.0
377.0;?;530.0;-9;?;86.0;280.0;-886.0;9;-182.0;311.0;?;-297.0
96.0;-8;466.0;10;-79.0;185.0;182.0;-467.0;-10;-1182.0;5.0;-8;-335.0
30.0;-9;400.0;27;40.0;257.0;-7.0;-380.0;-27;-234.0;159.0;-9;-373.0
-4.0;-7;393.0;42;143.0;383.0;-105.0;-477.0;-42;-46.0;386.0;-7;?
-18.0;17;322.0;53;280.0;433.0;-117.0;-327.0;-53;-273.0;?;17;-42.0
56.0;-13;127.0;34;301.0;363.0;-166.0;-106.0;-34;173.0;598.0;?;-93.0
25.0;-25;67.0;31;252.0;311.0;-194.0;-219.0;-31;75.0;473.0;-25;82.0
51.0;14;-116.0;20;241.0;253.0;-188.0;-236.0;-20;-355.0;352.0;14;82.0
?;12;?;-48;213.0;-13.0;-230.0;-355.0;48;-469.0;58.0;12;-5.0
196.0;3;-401.0;-50;194.0;?;-257.0;-456.0;50;?;154.0;3;129.0
229.0;-2;-391.0;2;124.0;-11.0;-249.0;-85.0;-2;-219.0;96.0;-2;84.0
147.0;8;-216.0;-7;13.0;-16.0;-180.0;-15.0;7;-533.0;79.0;8;87.0
150.0;-13;-25.0;-19;-10.0;-50.0;-132.0;-82.0;19;-466.0;-50.0;-13;93.0
142.0;-62;56.0;42;-6.0;-129.0;-50.0;53.0;-42;39.0;-50.0;-62;45.0
120.0;-44;116.0;35;28.0;-223.0;35.0;46.0;-35;-106.0;-134.0;-44;-20.0
128.0;-30;104.0;-24;33.0;-298.0;45.0;-137.0;24;-107.0;-110.0;-30;-30.0
42.0;-22;5.0;45;15.0;-129.0;-21.0;-235.0;?;-122.0;-198.0;-22;-12.0
-29.0;-2;-90.0;12;19.0;1.0;-98.0;-105.0;-12;77.0;-99.0;-2;53.0
?;2;11.0;-84;-3.0;42.0;-168.0;212.0;84;138.0;10.0;2;343.0
-4.0;12;153.0;-18;-43.0;-82.0;-265.0;334.0;18;57.0;-113.0;12;586.0
-45.0;13;220.0;1;-39.0;-218.0;-422.0;108.0;-1;32.0;-321.0;?;?
-72.0;-5;46.0;-33;-6.0;-195.0;?;-342.0;33;-329.0;-363.0;-5;924.0
