InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
7;569;-8;8;23;-32;14;?;-7;23;-27;14
?;572;-2;7;65;-28;38;?;-32;65;-22;38
26;?;-2;-2;64;-19;23;-848;-26;64;-21;23
1;567;-3;-4;33;-15;18;-848;-1;33;-20;18
-18;567;-1;3;26;-20;38;-842;18;26;-16;38
-3;568;-1;?;22;-13;12;-848;3;22;-21;12
10;574;5;-10;-9;-5;-23;-845;-10;-9;?;-23
-9;572;6;-1;-25;?;-4;-835;9;-25;-12;-4
-32;566;-4;-6;-27;-13;-12;-844;32;-27;-16;-12
-15;568;-6;-1;-54;-20;-35;-851;15;?;-24;-35
39;572;-4;4;-10;-26;2;-851;-39;-10;-26;2
49;574;2;-5;22;?;14;?;-49;22;-22;14
6;580;12;-2;-40;-16;-3;-834;-6;-40;-16;-3
-21;578;5;4;-48;-25;-10;-838;21;-48;-18;-10
-26;568;-7;4;-6;-29;-29;-845;26;-6;-18;?
-11;570;-5;4;29;-30;9;-846;11;29;-21;9
-21;573;-4;3;31;-30;1;-851;21;31;-27;1
-11;571;-4;3;14;-29;-18;-847;11;14;-22;-18
46;574;4;-3;27;-18;29;-843;-46;27;-20;29
29;577;6;-10;28;-9;4;-845;-29;28;-23;4
-20;577;5;1;3;-19;-6;-841;20;3;-20;-6
?;572;-1;3;-12;-21;32;-845;2;-12;-21;32
32;573;1;-1;-15;-15;9;-847;-32;?;-23;?
13;574;?;1;-15;-15;-27;-836;-13;-15;-15;-27
1;570;?;-3;-26;-13;-22;-842;-1;-26;-16;-22
12;569;-4;-3;-35;-16;-29;-851;-12;-35;-24;-29
-10;567;-3;0;-21;-20;-48;-846;10;-21;-19;-48
6;571;-1;4;-7;-24;-19;-846;?;-7;-21;-19
21;576;3;7;?;-27;-3;-846;-21;-2;-24;-3
10;575;2;14;7;-34;-28;-843;-10;7;-20;-28
10;576;2;12;6;-31;-22;-843;-10;6;-21;-22
7;574;6;-6;21;-13;13;-839;-7;21;-17;13
34;574;6;-6;26;-12;22;-837;-34;26;-15;22
0;577;6;1;-37;-18;7;-835;0;-37;?;7
-37;572;-3;1;-21;-21;-7;-844;37;-21;-20;-7
-22;567;-12;0;27;-23;-13;-854;22;27;-25;-13
-44;570;-7;-3;-4;-19;-12;-854;44;-4;-26;-12
-22;576;0;0;18;-19;3;-852;22;18;-28;3
17;577;4;-1;32;-17;30;-845;-17;?;-24;30
22;572;1;-1;28;-16;34;-843;-22;28;-19;34
20;573;0;1;55;-17;-8;-845;?;55;-21;-8
8;580;7;-3;40;-10;8;-843;-8;40;-23;8
0;580;7;-2;7;-9;48;-841;0;7;-21;48
7;574;2;1;-13;-13;0;-840;-7;-13;-18;0
16;573;-2;?;-10;-9;-21;-845;-16;-10;-21;-21
-5;580;7;-5;-5;-7;-7;-841;5;-5;-22;-7
-26;582;6;6;-40;-18;-15;-840;26;-40;?;-15
-21;577;-6;13;-50;-31;-12;-850;21;-50;-27;-12
-12;576;-4;9;-6;-28;-12;-848;12;-6;-24;-12
-8;572;-6;7;0;-27;-11;-848;8;0;-23;-11
-18;570;-11;13;-8;-35;-16;-851;18;-8;-25;-16
5;572;-2;-2;1;-17;-1;-844;-5;1;-20;-1
4;574;3;?;9;-12;7;-837;-4;9;-15;7
-9;573;-4;11;29;-28;11;-842;9;29;-19;11
10;575;-5;3;46;-20;46;-849;-10;46;-25;46
-15;583;5;1;49;-15;39;-843;15;49;-25;39
-18;585;12;-5;?;?;10;-835;18;29;?;10
-15;582;9;0;-19;-11;13;-836;15;-19;-19;13
-18;586;3;?;?;-22;17;-846;18;-32;?;17
11;582;-1;-1;-14;-15;-5;-851;-11;-14;-30;-5
-17;574;-3;4;-15;-20;-23;-842;17;-15;-19;?
-38;575;-1;3;7;-19;6;-842;38;7;-20;6
-25;579;3;-4;23;-11;27;-842;25;23;-22;27
-43;?;-4;4;8;-20;6;-845;43;?;-22;?
-18;569;-8;2;10;?;1;-849;18;10;-22;1
33;570;-4;-3;26;-13;29;-847;-33;26;-21;29
7;579;?;?;2;-12;6;-841;-7;?;-21;6
-28;587;21;-5;-52;-3;-50;-828;28;-52;-15;-50
-44;576;4;3;-72;-19;-33;-837;44;-72;-16;-33
-60;576;-2;16;-60;-35;-32;-842;60;-60;-20;-32
-52;574;0;?;-68;-28;-51;-840;52;-68;-18;-51
-44;562;-13;6;-63;-34;-11;-852;44;-63;-20;-11
-18;573;2;10;-29;-37;-16;-845;18;-29;-21;-16
13;574;4;2;-22;-30;-40;-846;-13;-22;-23;-40
-8;571;-2;3;-28;-34;-10;-850;8;-28;-25;-10
-23;579;5;9;-43;-39;-3;-846;23;-43;-26;-3
-26;571;-1;-1;-52;-31;16;-850;26;-52;-24;16
-44;568;-1;-8;-24;-26;17;-852;44;-24;-23;17
-19;572;2;1;-21;-35;-55;-849;19;-21;-24;-55
1;565;-4;7;?;-44;-33;-849;-1;-36;-21;-33
3;565;-5;2;-18;-41;20;-851;-3;-18;-22;20
36;567;-5;-1;20;-37;-2;-854;-36;20;-26;-2
41;566;-5;1;37;-38;15;-848;-41;37;-20;15
43;574;2;?;46;-34;28;-843;-43;46;-20;?
67;573;-3;0;65;-32;23;-848;-67;65;-24;23
49;567;-9;-2;55;-32;51;-849;-49;55;-21;51
?;576;-2;-4;45;?;25;-849;-91;45;-27;25
138;580;-1;-3;61;-21;33;-841;-138;61;-22;33
133;581;-3;-1;52;-21;66;-840;-133;52;-21;66
163;593;1;-6;35;-14;20;-843;-163;35;-30;20
166;593;2;-6;50;-10;22;-829;?;50;-19;22
171;596;-4;-1;62;-15;29;-832;-171;62;-24;29
166;602;8;-1;45;-10;43;-812;-166;45;?;43
129;622;14;15;52;-23;73;-810;-129;52;-22;73
94;637;3;20;54;-30;45;-841;-94;54;-55;45
86;620;0;-1;36;-9;56;-826;-86;36;-32;56
120;620;2;7;59;-13;75;-811;-120;59;-21;75
92;624;7;18;77;-20;48;-799;-92;77;-14;48
83;621;3;?;108;-7;67;-800;-83;108;-13;67
116;632;-5;14;145;-9;?;-819;-116;145;-35;90
123;632;-7;14;161;-3;94;-817;-123;161;-32;94
180;631;-3;-1;196;19;163;-808;-180;196;-26;163
160;648;21;-5;156;37;166;-785;-160;156;-18;166
27;653;32;-9;81;51;94;?;-27;81;-10;94
8;649;28;-13;106;55;122;-772;-8;106;-10;122
-31;649;29;-12;54;53;60;-772;31;54;-10;?
-183;635;7;-3;-58;40;-86;-790;183;-58;-14;-86
-177;616;-22;4;?;22;-45;-820;177;-48;-26;-45
-63;613;-23;-10;-57;33;?;-831;63;-57;-33;-5
5;624;-1;-11;-64;38;-63;-813;-5;-64;-26;-63
24;633;10;6;-59;21;-59;-797;-24;-59;-18;-59
2;638;11;21;-61;5;-12;-795;-2;-61;-19;-12
-35;636;4;23;-24;-1;-2;-804;35;-24;-24;-2
-65;625;?;4;-16;13;-4;-820;?;-16;-31;-4
-48;622;-6;-1;3;18;13;-822;48;3;-31;13
-11;615;-8;3;-3;13;-14;-815;11;-3;-21;-14
0;615;?;-3;6;20;-10;-813;0;6;-19;-10
-15;623;4;-3;8;23;?;-810;15;8;-22;20
-22;621;4;1;-35;20;8;-805;22;-35;-16;8
-29;620;2;0;-20;20;-7;-808;29;-20;?;-7
-54;621;-1;3;-9;16;-30;-817;54;-9;-26;-30
-40;617;-5;6;?;12;18;-820;40;20;-26;18
-17;610;-10;3;50;14;46;-820;17;50;-22;46
-6;613;-9;2;34;16;?;-824;6;34;?;17
43;623;1;2;56;20;48;-822;-43;56;-31;48
67;616;2;-2;69;26;62;-809;?;69;-18;62
49;615;2;-1;51;28;40;-804;-49;51;-13;40
42;628;2;12;36;16;11;-813;?;36;-27;11
41;628;3;7;?;22;18;-812;?;-1;-27;18
14;627;13;-9;-27;42;36;-802;-14;-27;-18;36
-32;629;12;-9;-35;42;-10;-803;?;-35;-20;-10
-54;624;3;-5;-69;35;-42;-809;54;-69;-23;-42
-64;628;1;10;-62;17;-31;-813;64;-62;-28;-31
-94;624;-1;17;?;7;-10;-811;94;2;?;-10
-70;614;-4;4;32;18;-3;-813;70;32;-19;-3
-18;610;?;0;49;21;-13;-817;18;49;-20;-13
-11;614;0;3;47;20;-3;-814;11;47;-19;-3
-2;627;8;2;23;25;16;-817;2;23;-30;16
-3;620;5;-2;51;28;19;-813;3;51;-23;19
11;614;?;-6;33;34;15;-807;-11;33;-15;15
20;619;?;-4;-10;35;5;-809;-20;-10;-19;5
11;614;?;-2;30;32;10;-807;-11;30;-14;10
12;615;?;-2;29;32;10;-807;-12;29;-14;10
-34;614;-2;7;-14;22;-12;-811;34;-14;-18;-12
-31;618;0;9;2;20;6;-816;31;2;-24;6
28;620;6;5;21;26;16;-811;-28;21;-21;16
42;618;8;3;28;29;-9;-804;-42;28;-14;-9
19;621;6;-2;34;34;-12;-812;-19;34;-22;-12
-9;620;0;2;9;29;-12;-818;9;9;-27;-12
-12;620;2;4;-19;27;1;-812;12;-19;-22;1
-17;615;?;-2;-36;30;11;-818;17;-36;-24;11
-18;620;1;0;-25;29;-18;-815;18;-25;-25;-18
24;620;4;-1;-1;31;-14;?;-24;-1;-22;-14
42;613;-5;-4;-6;30;18;-817;-42;-6;?;18
14;616;1;6;-7;23;2;-807;-14;-7;-15;2
15;618;-1;7;15;19;-14;-810;-15;15;-19;-14
?;628;0;?;39;21;3;-820;-31;39;-33;3
33;625;5;3;29;27;48;-808;-33;29;-22;?
33;617;1;-4;42;33;38;-803;-33;42;-13;38
44;631;7;0;33;32;?;-807;?;33;-24;9
30;630;8;-1;-32;35;46;?;-30;-32;-20;46
-21;623;1;?;4;38;22;-803;21;4;-17;22
3;625;-5;1;34;32;11;-812;-3;34;-25;11
19;618;-12;0;24;31;31;-816;-19;24;-24;31
32;618;-10;-4;?;37;17;-814;-32;22;-23;17
87;633;3;3;5;36;29;-805;-87;5;-24;29
70;635;6;2;32;39;30;-799;-70;32;-21;30
56;635;7;-6;8;49;23;-796;-56;8;-19;23
-2;642;16;-10;-38;55;5;-792;2;-38;-21;?
-49;638;10;-5;-48;48;-21;-794;49;-48;-20;-21
-34;629;-6;3;-41;34;-48;-805;34;-41;-22;-48
?;630;-8;0;-15;34;-53;-813;65;-15;-29;-53
-46;629;-4;-1;-15;35;-9;-808;46;-15;-25;-9
-4;627;-4;4;-7;30;0;-804;4;-7;-20;0
-7;631;0;1;-12;33;4;-804;7;-12;-22;4
-34;631;5;3;-9;32;2;-798;34;-9;-18;2
-56;?;-1;3;4;?;-24;-800;56;4;-16;-24
-45;623;-6;-2;-24;34;-13;-811;45;-24;-22;-13
-35;624;?;3;-28;30;-10;-812;35;-28;-24;-10
-22;623;?;-4;-23;36;-13;-808;22;-23;-21;-13
-6;623;3;-6;-27;39;-14;-805;?;-27;-19;-14
-36;624;2;4;-24;29;-27;-805;36;-24;-19;-27
-54;622;0;1;-13;30;?;-810;54;-13;-21;-31
-44;619;-3;2;-13;28;-5;-813;44;-13;-22;-5
-57;616;-6;3;-42;25;16;-815;57;-42;-22;16
-28;618;0;-3;-39;32;-23;-814;28;-39;-23;-23
-13;611;-2;-9;-39;37;-23;-813;13;-39;-18;-23
-39;613;-2;?;-27;29;-16;-816;39;-27;-21;-16
-33;620;4;0;-19;29;-31;-815;?;-19;-24;-31
-42;606;-2;-12;-71;36;-12;-814;42;-71;-15;-12
-40;610;0;-1;-73;25;-61;-814;40;-73;-18;-61
-35;620;?;3;-71;?;-99;-814;35;-71;-24;-99
-116;618;11;?;-122;18;-67;-809;116;-122;-19;-67
-181;611;?;2;-130;10;?;-827;181;-130;-28;-83
-126;594;-17;?;-92;5;-90;-838;126;-92;-26;-90
-78;?;-8;8;-66;-6;-39;-826;78;-66;-17;-39
-93;610;8;0;-69;2;-23;-833;?;-69;-33;?
-105;605;16;-7;-95;10;-60;-817;105;-95;-17;-60
-117;586;3;-5;-132;0;-97;-820;117;-132;-8;-97
-136;589;?;-9;-145;?;-101;-846;136;-145;-31;-101
-142;590;-2;-4;-124;-8;-94;-841;142;-124;-27;-94
-124;570;-19;?;-91;-29;-96;-851;124;-91;-25;-96
?;565;-17;5;-58;-37;-69;-851;?;-58;-22;-69
-133;575;-2;6;-56;-33;-65;-839;133;-56;-18;-65
-85;?;-20;5;-41;-40;-46;-853;85;-41;-21;-46
21;556;-24;3;6;-40;6;-858;?;6;-23;6
66;574;-2;2;26;-32;8;-843;-66;26;-20;8
66;571;-2;-1;25;-28;12;-840;?;25;-16;12
?;571;-6;-6;27;-24;49;-847;-66;27;-22;49
65;573;?;-2;30;-27;53;-848;-65;30;-24;53
65;569;-11;2;63;?;10;-843;-65;63;-18;10
52;575;-6;0;86;-25;1;-843;-52;?;-21;1
55;580;-3;0;57;-22;18;-841;?;57;-21;18
68;578;?;-7;43;-13;7;-838;-68;43;-18;7
51;575;-11;-9;52;-11;33;-846;-51;52;-23;33
78;583;-6;-3;36;?;53;-842;-78;36;-25;53
99;589;-1;-5;61;-9;29;-839;-99;61;-25;29
103;584;-7;-6;71;-7;31;-839;-103;71;-23;?
120;591;1;0;36;-9;38;-825;-120;36;-14;38
60;602;7;2;53;-6;37;-825;-60;53;-22;37
32;598;-2;-1;40;-4;37;-830;-32;40;?;37
55;596;1;3;26;-6;18;-820;-55;26;-15;?
51;605;2;1;54;-3;42;-829;-51;54;-26;42
41;597;-6;-9;43;6;41;-833;-41;43;-24;41
12;587;-8;-8;26;?;-10;-824;-12;26;-12;?
28;594;-13;2;24;-4;4;-837;?;24;-27;4
77;599;-8;1;37;-2;?;-833;?;37;-26;?
55;601;4;0;50;3;23;-813;-55;50;-12;23
34;610;4;-3;41;8;78;-822;-34;41;-24;78
68;599;-5;-13;24;18;43;-823;-68;24;-18;43
66;596;-14;-5;33;9;36;-829;-66;33;-20;36
101;613;-12;7;75;1;68;-839;-101;75;-38;?
205;592;1;-8;91;?;60;-791;-205;91;11;60
216;598;11;?;54;31;65;-774;-216;54;21;65
141;643;22;2;48;24;63;-795;-141;48;-23;63
82;645;28;2;30;28;26;?;-82;30;?;26
27;642;22;-1;-23;30;9;-785;-27;-23;-14;9
-5;643;?;6;-8;?;-5;-789;5;-8;-17;-5
-32;627;6;2;-26;22;-16;-791;32;-26;-10;-16
-72;624;?;-3;-48;23;-12;?;72;-48;-18;?
-73;628;1;1;-49;18;-44;-809;73;-49;-25;-44
?;627;1;6;-64;11;-61;-807;67;-64;-21;-61
-96;629;6;?;-37;9;-27;-806;96;-37;-22;-27
?;620;-3;-1;-44;13;-18;-817;96;-44;-26;-18
?;608;-7;-3;-23;13;-25;-815;74;?;-17;-25
-61;614;4;0;-7;11;-23;-807;61;-7;-15;-23
-54;615;3;1;-23;8;-34;-813;54;-23;-19;-34
-43;611;-3;4;17;3;-11;-818;43;17;-20;-11
-15;611;-2;2;45;4;18;-820;15;45;?;18
-8;608;0;-3;39;11;2;-817;8;39;-19;2
-14;613;?;-5;1;15;6;-820;14;1;-24;6
-8;615;0;3;30;7;20;-824;8;30;-28;20
3;605;?;7;64;1;6;-822;-3;64;-20;6
22;605;-7;1;26;9;18;-824;-22;26;-22;18
23;608;0;-4;26;17;31;-819;-23;26;?;31
8;612;7;-7;3;22;0;-810;-8;3;-15;0
-9;617;9;-7;?;23;-20;-811;9;4;-19;-20
-10;614;?;?;6;13;-26;-817;10;6;?;-26
-13;611;-1;?;?;6;-31;-817;13;-39;-20;-31
-22;611;0;7;-6;?;-13;-816;22;-6;?;-13
-6;605;-8;3;28;5;6;-821;6;28;-20;6
16;610;-1;-6;19;17;5;?;-16;19;-22;5
28;?;9;-5;42;19;-7;-814;-28;42;-22;-7
?;621;9;1;36;15;25;-814;-30;36;-24;25
10;614;1;-4;4;18;47;-819;-10;4;-23;47
71;599;-17;-6;24;16;29;-828;-71;24;-21;29
193;606;-13;-2;30;16;52;-826;-193;30;-25;52
191;627;18;-2;8;26;49;-795;-191;8;-13;49
126;654;54;4;1;30;4;-760;-126;1;-2;4
-25;653;47;7;-31;25;-35;-769;25;-31;-8;-35
-237;634;23;1;?;21;-77;-792;237;-79;-14;-77
?;628;15;1;-94;16;-84;-804;268;-94;-19;-84
-193;601;-13;4;-77;2;-46;-831;193;-77;-26;-46
-128;592;-22;8;?;-7;-3;-841;128;-20;-28;-3
-46;599;-3;-3;?;9;11;-826;46;14;-21;11
-9;597;0;-7;-16;13;7;-824;9;-16;-18;7
-38;612;12;5;-24;6;-5;-821;38;-24;-24;-5
-102;616;24;-1;-40;13;-56;-813;102;-40;-20;-56
-155;594;7;-4;-98;7;?;-824;?;-98;-16;-98
-119;579;?;-6;-91;1;-62;-834;119;-91;-15;-62
-75;582;-3;-4;-72;-2;-41;-838;75;-72;-20;-41
-77;585;0;4;-72;?;-37;-837;77;-72;-21;-37
-40;586;5;4;-43;-11;0;-833;40;-43;-18;0
-11;591;9;1;?;-8;9;-834;11;-27;-22;9
-29;590;?;-7;-2;0;-5;-834;29;-2;?;-5
-28;589;7;-6;5;-1;-24;-836;28;5;-23;-24
-25;592;7;?;-9;-8;-10;-837;25;-9;-26;-10
-49;592;9;4;0;-9;7;-830;49;?;-20;7
-31;583;1;1;17;-9;-24;-833;31;17;-16;-24
17;577;-7;-5;42;-6;-19;-841;-17;42;-19;-19
35;584;1;-2;51;-4;22;-836;-35;51;-20;22
57;587;3;?;30;-6;25;-832;-57;30;-19;25
16;589;6;0;9;-3;17;-827;-16;?;-16;17
-22;596;?;0;6;?;16;-827;22;6;-19;16
0;593;4;1;-5;-3;-13;-835;0;-5;-23;-13
-3;589;-1;5;-32;-8;-25;-835;3;-32;-21;-25
29;593;3;7;-25;-10;-8;-835;-29;?;-24;-8
4;595;7;4;-4;-7;-30;-830;-4;-4;-21;-30
-38;592;6;1;-7;-4;?;-829;38;-7;-19;-18
-4;591;2;-2;-2;-3;21;-837;4;-2;-25;21
22;591;3;-1;15;-3;-2;-835;-22;15;-22;-2
43;589;2;-1;24;-3;0;-833;-43;24;-21;0
22;588;-2;-2;37;-2;39;-838;-22;37;-24;39
9;590;-1;1;54;-5;51;-838;-9;54;-25;51
3;587;-3;-4;36;0;43;-839;-3;36;-24;43
-22;588;?;-7;15;5;13;-840;22;?;?;13
9;599;8;3;6;-1;7;-835;-9;6;-27;7
18;594;8;-2;-6;5;38;-830;-18;-6;-21;38
-16;585;1;-9;7;10;5;-831;16;7;-16;5
-15;587;0;0;?;2;-43;-833;15;-14;-19;-43
6;585;-3;5;-34;-5;-36;-835;-6;-34;-20;-36
11;584;-5;5;0;-7;-8;-837;-11;0;-20;-8
21;591;1;4;15;-3;8;-835;-21;15;-22;8
34;593;5;0;17;1;-9;-831;-34;17;-21;-9
15;593;?;3;?;-1;1;-829;-15;?;-19;1
-11;592;2;0;-21;2;27;-832;11;-21;?;27
-7;591;1;-1;-10;2;-7;-833;7;-10;-22;-7
?;595;4;5;-16;-3;-19;-830;0;-16;-21;-19
9;590;-1;0;-16;-1;25;-834;-9;-16;-21;25
10;585;-7;4;7;-7;32;-837;-10;7;-22;32
-24;592;0;?;-17;-11;23;-832;24;-17;-21;23
1;591;2;7;?;-7;?;-830;-1;-34;-19;4
35;589;-1;2;7;-4;-27;-836;?;7;-23;-27
21;593;2;-1;3;-1;2;-834;-21;3;-23;?
13;585;0;3;1;-4;20;?;-13;1;-11;20
-20;579;-8;4;42;-7;-10;-830;20;42;-12;-10
2;587;-4;-1;-8;-1;0;-838;-2;-8;-24;0
20;590;1;3;-28;-3;4;-832;-20;-28;-20;4
-3;587;-1;3;10;-4;1;-828;3;10;-14;1
11;592;4;2;?;-1;?;-826;-11;-16;-16;18
-15;592;2;8;-17;-8;?;-827;15;-17;-17;0
-40;582;-10;3;-6;-8;4;-837;40;-6;-19;4
-12;579;?;?;6;-9;1;-836;?;6;-17;1
?;586;-2;7;16;-10;-11;-833;-5;16;-18;-11
28;589;-3;0;?;?;29;-840;-28;4;-26;29
20;591;2;-1;16;-1;38;-834;-20;16;-22;38
-12;593;8;-1;27;1;18;-826;12;27;-17;18
24;589;-1;0;18;-1;29;-833;-24;18;-20;29
14;587;-5;-2;12;1;12;-837;-14;12;-22;12
-13;593;3;2;0;-1;-1;-832;13;0;-22;-1
-1;594;2;5;-3;-5;6;?;1;-3;?;6
-22;589;-4;-2;6;1;-22;-839;22;6;-24;-22
-6;589;-4;-1;?;?;-11;-838;?;-11;-24;-11
-7;589;-2;6;-13;-6;26;-831;7;-13;-19;26
-31;584;?;3;7;-5;13;-836;31;?;-20;13
10;583;-6;-5;0;2;?;-836;-10;0;-20;-25
30;585;-3;-1;-3;?;-16;-833;-30;-3;-17;-16
1;?;-5;5;6;-7;18;-835;-1;6;-20;18
?;592;4;0;-10;1;4;-828;3;?;-18;4
5;590;0;-5;-19;5;-13;-832;?;-19;-20;-13
-12;585;-4;-3;-5;?;-5;-831;12;-5;-17;-5
-23;586;-2;-1;11;1;15;-829;23;11;-15;15
-8;587;-4;?;15;-4;15;-835;8;15;-20;15
0;589;0;6;6;-5;-11;-831;0;6;-18;-11
-27;586;-4;2;5;-3;-2;-835;27;5;-20;-2
-28;584;-5;1;7;-1;30;-836;28;7;-20;30
7;592;3;-2;6;4;17;-833;-7;6;-22;17
?;596;5;3;22;0;27;-833;-5;22;-25;27
3;588;-3;9;24;-7;23;-830;-3;24;-17;23
31;583;-7;1;6;-2;-12;-834;-31;6;-17;?
19;591;-1;?;19;5;16;-837;-19;19;-24;16
-4;591;1;-4;31;7;-8;-833;4;31;-22;-8
-17;583;-3;-4;19;7;-8;-828;17;19;-12;?
-21;586;-4;-1;15;5;34;-833;21;15;-18;34
-23;593;-2;3;4;1;-7;-838;23;4;-26;-7
-24;591;1;4;-14;1;-41;-833;24;-14;-21;-41
6;593;2;-1;-15;5;-42;-836;-6;-15;-25;-42
1;594;2;8;?;-5;5;-833;-1;-13;-24;5
-9;588;-3;9;11;-8;33;?;9;11;-20;33
17;591;1;4;42;-1;29;-832;-17;42;-21;29
9;597;11;0;45;6;27;-824;-9;45;-17;27
-1;589;1;-11;29;16;?;-833;1;?;-20;0
6;583;-8;-3;2;5;12;-835;?;2;-19;12
-26;590;-2;2;-14;2;15;-834;26;-14;-22;15
?;589;1;-5;-36;10;8;-831;44;-36;-18;8
-14;592;6;6;?;0;4;-820;14;-44;-11;4
0;601;8;10;-46;-5;-12;-829;0;-46;-23;-12
-9;594;-1;0;-33;1;5;-840;9;-33;?;5
-20;593;3;5;40;-4;10;-832;20;?;-22;10
-20;595;7;6;47;-3;9;-826;20;47;-18;9
-2;588;-4;0;23;-1;?;?;2;23;-24;4
14;588;-7;5;40;-5;13;-842;?;40;-27;13
33;591;-2;4;57;-1;28;-839;-33;?;-26;28
?;594;?;?;63;11;24;-839;-53;63;-28;24
60;595;7;-13;-5;22;54;-829;-60;-5;-21;54
74;589;1;-6;-17;15;5;-824;-74;-17;-13;5
50;592;0;3;-1;6;-32;-823;?;-1;-14;-32
20;?;10;-2;-69;13;-15;-822;-20;-69;-19;-15
11;607;11;0;-86;10;-62;-822;-11;-86;-21;-62
-51;609;?;13;-66;-5;-58;-818;51;-66;-20;-58
-90;602;2;6;-68;-5;-45;-833;90;-68;-28;-45
-81;590;-5;-7;-51;3;-28;-838;81;-51;-25;-28
-72;593;-1;2;-6;-6;-12;-835;72;-6;-25;-12
-36;589;-12;8;42;-15;-8;-848;36;42;-32;-8
9;579;-13;-1;47;-5;?;-844;-9;47;-23;27
24;?;7;-4;26;4;36;-828;?;26;-18;36
8;593;10;-4;33;8;44;-823;-8;33;-14;44
-3;587;6;-8;-3;11;-13;-822;3;-3;-10;-13
-2;590;4;-7;?;10;-35;-829;2;-41;-18;-35
-40;589;0;-4;-35;5;-4;?;40;-35;-19;-4
-56;?;6;-4;-54;5;-50;-830;56;-54;-19;-50
-22;600;7;1;-70;-2;-47;-838;22;-70;-30;-47
-55;601;6;20;-90;-24;-54;-834;55;-90;-29;-54
-77;597;1;22;-57;-33;-55;-840;77;?;-31;-55
-48;584;-12;11;-2;-28;-29;-849;48;-2;-31;-29
-55;578;-11;8;20;-25;-31;-843;55;20;?;-31
-18;578;-10;-1;54;-16;4;-847;18;54;-25;4
48;573;-9;-7;57;-8;17;-843;-48;57;-19;17
38;586;6;-4;64;-3;26;-831;-38;64;-17;26
-9;588;7;-12;53;6;18;?;9;53;-22;18
-4;580;-1;-13;3;?;-5;-838;4;3;-19;-5
-2;583;?;-2;-15;-3;-2;-837;2;-15;-20;-2
-22;580;-3;-5;-24;-1;-3;-841;22;-24;-21;-3
5;582;-1;-5;-9;-1;15;-840;-5;-9;-22;15
5;581;-3;0;28;-6;8;-842;-5;28;-24;8
8;578;-5;0;10;-6;-1;-840;-8;10;-20;-1
21;579;-2;3;-1;-8;8;-836;-21;-1;-17;8
12;580;-5;3;26;-9;-2;-839;-12;26;?;-2
31;583;1;-2;1;-2;6;-837;-31;1;?;6
6;581;?;-5;-18;1;5;-834;-6;-18;?;5
-26;589;4;5;-9;?;-17;-836;?;-9;-23;-17
-14;590;1;10;-24;-13;-21;-840;14;-24;-26;-21
4;580;-5;8;-33;-13;-8;-837;-4;-33;-19;-8
10;583;1;6;-4;-11;8;-835;-10;-4;-18;8
-17;577;-7;1;16;?;2;-843;17;16;-22;2
-27;572;-13;0;12;-10;-16;-846;27;12;-22;-16
?;582;0;-2;28;-3;4;-841;4;28;-23;4
39;584;4;-6;13;2;20;?;-39;13;-21;20
36;584;2;-5;-1;2;17;-839;-36;-1;-22;17
0;589;4;-4;46;3;-2;-841;0;46;-26;-2
17;582;1;1;37;-2;-33;-834;-17;37;-17;-33
19;586;5;0;-16;0;-10;-830;-19;-16;-16;-10
5;588;6;-7;-26;6;-13;-835;-5;-26;-22;-13
-10;?;-5;-6;-47;0;-34;-839;10;-47;-18;-34
-48;579;-4;-2;-63;-5;-9;-838;48;-63;-19;-9
-34;589;5;2;-36;-9;-22;-839;34;-36;-24;-22
-7;588;3;7;-18;-15;-21;-839;7;-18;-24;-21
-38;576;-4;2;-1;-13;12;-836;?;-1;-16;12
-31;578;-3;2;16;?;-10;-838;31;16;-19;-10
-6;580;-3;3;50;-12;-1;-841;6;50;-21;-1
2;576;-3;-3;51;-6;15;-838;-2;51;-17;15
11;585;6;-2;16;-3;-3;-837;-11;16;-20;-3
-17;587;9;-2;41;-1;42;-835;17;41;-20;42
-11;580;3;-5;24;?;?;-836;11;24;-18;23
0;578;0;-12;-24;7;-10;-840;0;-24;-20;-10
-14;577;-2;-6;-5;1;-5;-839;14;-5;-19;-5
-11;578;-2;8;-8;-14;-47;-837;11;-8;-16;-47
-11;579;0;?;-34;-14;-54;-837;11;-34;?;-54
-7;580;1;-2;-34;-8;-29;-840;7;-34;-20;-29
-30;578;-1;-6;-40;-6;-15;-842;30;-40;-22;-15
-16;581;2;-3;-19;-9;-38;-841;16;-19;-23;-38
11;580;2;1;-8;?;-34;-837;-11;-8;-18;-34
-37;576;1;-3;-23;-11;-2;?;37;-23;-16;-2
-28;581;3;4;11;-18;-20;-839;28;11;-20;-20
11;583;1;12;29;-26;-12;-842;-11;29;-24;-12
-44;582;?;-3;22;-13;5;-852;44;22;-32;5
