InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-30;1094.0;-39.0;?;193.0;-71;35.0;431;-937.0;36.0
-30;1067.0;-50.0;-15.0;196.0;-70;41.0;430;-938.0;8.0
-30;1050.0;-56.0;-1.0;182.0;-69;81.0;425;-949.0;71.0
-30;1043.0;-1.0;-32.0;178.0;-71;85.0;421;-957.0;69.0
-30;1012.0;-9.0;-47.0;186.0;?;93.0;442;-943.0;103.0
-30;1019.0;-24.0;-45.0;192.0;-72;128.0;436;-950.0;107.0
-30;1051.0;-23.0;-15.0;194.0;-73;95.0;415;-942.0;94.0
-30;1069.0;-9.0;0.0;189.0;-73;68.0;423;-951.0;69.0
-30;1044.0;-24.0;?;193.0;-72;22.0;424;-959.0;33.0
-30;1035.0;-34.0;-43.0;190.0;-72;-35.0;419;-933.0;27.0
-31;1062.0;-23.0;-12.0;183.0;-72;-21.0;434;-926.0;-9.0
-31;1040.0;38.0;-21.0;170.0;-72;2.0;441;-945.0;-16.0
-31;1046.0;-5.0;-10.0;169.0;-72;?;439;-980.0;38.0
?;1040.0;7.0;-17.0;182.0;?;34.0;439;-957.0;43.0
?;1023.0;5.0;0.0;189.0;-72;?;436;-954.0;17.0
-31;1014.0;14.0;4.0;179.0;-72;8.0;433;-938.0;35.0
-31;1046.0;40.0;6.0;178.0;-72;8.0;433;-926.0;27.0
-31;1057.0;-50.0;-30.0;?;-72;?;435;-922.0;36.0
-31;1044.0;-44.0;-5.0;153.0;-72;18.0;433;-926.0;-35.0
-31;1069.0;-62.0;-21.0;162.0;-72;16.0;427;-952.0;?
?;?;-31.0;23.0;174.0;-72;45.0;432;-950.0;-22.0
-31;1059.0;-15.0;-28.0;173.0;-72;25.0;433;-944.0;-16.0
-31;1050.0;-17.0;6.0;181.0;-72;-31.0;?;-946.0;-4.0
-31;1040.0;64.0;2.0;174.0;-72;9.0;?;-959.0;-16.0
-31;1038.0;30.0;6.0;178.0;-72;-14.0;435;-946.0;-10.0
-31;1030.0;-59.0;-2.0;186.0;-71;15.0;429;-959.0;5.0
-31;1042.0;-110.0;-50.0;197.0;-72;21.0;429;-921.0;4.0
-31;1035.0;-122.0;15.0;176.0;-71;34.0;428;-909.0;-43.0
-31;1049.0;-120.0;-7.0;157.0;-71;56.0;430;-936.0;-79.0
-31;1052.0;-178.0;0.0;157.0;-72;56.0;436;-948.0;-23.0
?;1035.0;-98.0;10.0;165.0;-71;70.0;435;-950.0;-8.0
-31;1042.0;-109.0;-8.0;173.0;-71;48.0;430;-961.0;40.0
?;1032.0;-28.0;-26.0;173.0;?;31.0;430;-953.0;?
-31;1028.0;-31.0;?;173.0;-71;2.0;435;-951.0;51.0
-31;1037.0;5.0;-10.0;179.0;-71;-24.0;?;-947.0;53.0
-31;1040.0;-13.0;-34.0;172.0;-71;-64.0;431;-932.0;33.0
-31;1048.0;-40.0;-31.0;160.0;-71;-23.0;431;-945.0;65.0
-31;?;-49.0;?;158.0;-71;0.0;432;-941.0;44.0
-31;1060.0;-28.0;-32.0;162.0;-71;23.0;434;-950.0;77.0
-31;1048.0;-76.0;-9.0;171.0;-71;0.0;431;?;57.0
-31;1042.0;-50.0;17.0;175.0;-71;?;432;-938.0;47.0
-31;1060.0;-56.0;32.0;171.0;-71;-3.0;435;-944.0;64.0
-31;1060.0;-96.0;11.0;156.0;?;-27.0;433;-935.0;?
-31;?;-64.0;19.0;153.0;-71;6.0;434;-947.0;33.0
-31;1036.0;-92.0;6.0;162.0;-71;14.0;434;-946.0;-12.0
-31;1023.0;-39.0;-13.0;171.0;-71;14.0;432;-931.0;4.0
-31;1052.0;-35.0;-1.0;174.0;-71;12.0;432;-929.0;30.0
-31;1056.0;-50.0;3.0;173.0;-71;-15.0;427;-940.0;34.0
-31;1038.0;?;-24.0;172.0;-71;2.0;?;-938.0;11.0
?;1056.0;-69.0;-20.0;171.0;-71;-21.0;432;-947.0;?
-31;1038.0;-7.0;8.0;169.0;-71;-13.0;433;-938.0;49.0
-31;1042.0;-23.0;-11.0;168.0;-71;0.0;437;-933.0;63.0
-31;1028.0;-34.0;-11.0;163.0;-71;-6.0;?;-936.0;81.0
-31;?;7.0;-9.0;169.0;-71;-14.0;427;-943.0;23.0
-31;1010.0;-25.0;13.0;176.0;-71;-6.0;433;-950.0;33.0
-31;1031.0;-28.0;-24.0;178.0;-71;14.0;434;-948.0;20.0
-31;1039.0;-28.0;-18.0;175.0;-71;25.0;426;-940.0;49.0
-31;1040.0;?;0.0;?;-71;-2.0;429;-932.0;17.0
-31;1026.0;-9.0;0.0;153.0;-71;-5.0;433;-939.0;25.0
-31;1036.0;7.0;-13.0;157.0;-71;4.0;433;-961.0;21.0
-31;1033.0;18.0;6.0;?;-71;33.0;433;-947.0;2.0
-31;1041.0;-22.0;17.0;181.0;-71;46.0;?;-943.0;20.0
?;1059.0;-50.0;14.0;177.0;-71;62.0;434;-937.0;?
-31;1044.0;-42.0;6.0;173.0;-71;41.0;431;-938.0;49.0
-31;1053.0;?;?;168.0;-71;21.0;430;-930.0;-8.0
-31;1043.0;-35.0;-15.0;170.0;-71;11.0;435;-929.0;6.0
-31;1074.0;-19.0;?;168.0;-71;2.0;430;-928.0;38.0
-31;1073.0;-9.0;-15.0;169.0;?;-4.0;429;-925.0;43.0
-31;1069.0;-28.0;-45.0;?;-71;8.0;432;-928.0;20.0
-31;1052.0;-3.0;8.0;175.0;-71;27.0;433;-934.0;22.0
-31;1030.0;?;-4.0;173.0;-71;0.0;435;-940.0;?
-31;1009.0;2.0;1.0;172.0;-71;-29.0;432;-936.0;33.0
-31;991.0;-24.0;0.0;176.0;-71;-15.0;436;?;86.0
-31;1011.0;-26.0;3.0;168.0;-71;-8.0;441;-931.0;67.0
-31;997.0;-34.0;-7.0;167.0;-71;-26.0;434;-948.0;29.0
-31;1037.0;-43.0;-6.0;170.0;-71;-15.0;428;-946.0;43.0
-31;1067.0;-54.0;10.0;173.0;-71;10.0;434;-943.0;34.0
-31;1215.0;-18.0;15.0;173.0;-71;31.0;441;-944.0;13.0
-31;1170.0;-28.0;18.0;179.0;-71;35.0;442;-954.0;4.0
-31;925.0;-41.0;23.0;195.0;-71;31.0;434;-969.0;19.0
-31;931.0;-44.0;?;212.0;-71;48.0;428;-973.0;18.0
-31;933.0;-35.0;49.0;214.0;-71;60.0;435;-965.0;22.0
-31;845.0;?;96.0;215.0;-71;81.0;434;-930.0;-23.0
-31;805.0;-68.0;83.0;?;-71;91.0;422;-922.0;-31.0
-31;874.0;-86.0;70.0;186.0;-71;108.0;426;-908.0;-59.0
-31;726.0;-79.0;100.0;191.0;-71;114.0;439;-913.0;-53.0
-31;770.0;-46.0;102.0;217.0;-71;106.0;435;-917.0;-54.0
-31;660.0;-49.0;100.0;253.0;-71;104.0;430;-933.0;?
-31;583.0;-47.0;111.0;?;?;81.0;429;-971.0;-48.0
-31;336.0;-56.0;171.0;306.0;-71;102.0;428;-1028.0;-59.0
-30;534.0;-113.0;306.0;327.0;-71;156.0;440;-1084.0;-116.0
-30;439.0;-260.0;352.0;446.0;-71;?;440;-959.0;-289.0
-29;552.0;-187.0;453.0;420.0;-71;?;419;-830.0;-413.0
-28;637.0;-100.0;468.0;293.0;-71;484.0;380;-834.0;-427.0
-27;616.0;-9.0;424.0;303.0;-71;434.0;357;-781.0;-415.0
-27;587.0;40.0;353.0;237.0;-71;392.0;375;-712.0;-366.0
-27;576.0;42.0;?;196.0;-71;382.0;378;-752.0;-300.0
-27;?;15.0;272.0;304.0;-71;291.0;386;-717.0;-267.0
-27;568.0;6.0;276.0;?;-71;208.0;396;-685.0;-218.0
-27;580.0;-94.0;285.0;273.0;-71;44.0;382;-681.0;-176.0
-27;584.0;42.0;344.0;283.0;-71;-73.0;386;-611.0;-95.0
-27;645.0;107.0;338.0;493.0;-71;-86.0;391;-479.0;10.0
-27;631.0;221.0;220.0;502.0;-71;-201.0;384;-493.0;97.0
-27;650.0;646.0;112.0;?;-71;-282.0;382;-531.0;170.0
-27;660.0;-90.0;32.0;627.0;-71;-321.0;388;-542.0;164.0
-27;668.0;?;-19.0;507.0;-71;-371.0;387;?;126.0
-27;616.0;-265.0;-3.0;520.0;-71;-262.0;382;-638.0;?
-27;580.0;?;-16.0;508.0;-71;-104.0;386;-614.0;2.0
-27;635.0;-337.0;-46.0;531.0;-71;?;382;-607.0;-7.0
-27;678.0;-348.0;-11.0;555.0;-71;39.0;379;-613.0;-25.0
-27;592.0;-299.0;-44.0;487.0;-71;36.0;380;-589.0;-77.0
-27;630.0;-262.0;-43.0;510.0;-71;5.0;381;-576.0;-50.0
-27;657.0;-246.0;-67.0;519.0;-71;-24.0;390;-605.0;45.0
-27;691.0;-226.0;-93.0;531.0;-71;-84.0;388;-646.0;88.0
-27;664.0;-129.0;-79.0;579.0;-71;-38.0;384;-679.0;128.0
-27;657.0;-33.0;-96.0;550.0;-71;-80.0;389;-664.0;?
-27;634.0;37.0;-76.0;508.0;-71;-98.0;387;-667.0;172.0
-27;647.0;108.0;-91.0;511.0;-71;-42.0;387;-670.0;?
-27;658.0;108.0;-55.0;513.0;-71;-38.0;392;-654.0;?
-27;690.0;86.0;-53.0;544.0;-71;-77.0;?;-626.0;160.0
-27;655.0;?;-148.0;527.0;-71;-37.0;387;-630.0;186.0
-27;699.0;-12.0;-153.0;541.0;-71;-63.0;393;-666.0;199.0
-27;585.0;?;-236.0;529.0;-71;-63.0;397;-647.0;221.0
-27;?;104.0;-241.0;522.0;-71;-89.0;403;-615.0;239.0
-27;599.0;153.0;-237.0;507.0;-71;-85.0;405;-647.0;233.0
?;612.0;90.0;-253.0;444.0;-71;-62.0;402;-649.0;152.0
-27;559.0;107.0;-218.0;401.0;-71;-40.0;408;-626.0;186.0
-27;604.0;182.0;-235.0;428.0;-71;-25.0;414;?;191.0
-28;627.0;?;-211.0;381.0;-71;?;411;-605.0;178.0
?;628.0;?;-199.0;409.0;-71;-79.0;413;-612.0;153.0
-28;634.0;221.0;-186.0;426.0;?;-84.0;418;-622.0;153.0
-28;611.0;199.0;-188.0;380.0;-71;-69.0;418;-576.0;160.0
-28;634.0;?;-158.0;362.0;-71;-41.0;415;-584.0;169.0
-28;624.0;151.0;-149.0;353.0;-71;-50.0;415;-571.0;176.0
-28;610.0;216.0;-156.0;353.0;-71;-98.0;420;-522.0;178.0
-28;610.0;?;-139.0;?;-71;-93.0;423;-527.0;159.0
-28;610.0;166.0;-146.0;277.0;-71;-85.0;417;-513.0;158.0
-28;610.0;?;-83.0;259.0;-71;-54.0;418;-515.0;170.0
-28;593.0;167.0;-113.0;261.0;-71;-47.0;423;-491.0;143.0
-28;571.0;143.0;-122.0;294.0;-71;-55.0;417;-489.0;138.0
-28;595.0;131.0;-139.0;285.0;-71;-72.0;413;-500.0;160.0
-28;601.0;121.0;-154.0;292.0;-71;-77.0;421;-514.0;162.0
-28;596.0;116.0;-77.0;318.0;-71;-60.0;420;-522.0;130.0
-28;612.0;116.0;-34.0;308.0;-71;?;416;-524.0;116.0
-28;610.0;100.0;-15.0;297.0;-71;-29.0;417;-518.0;77.0
-28;598.0;79.0;-31.0;285.0;-71;?;416;-501.0;49.0
-28;597.0;?;9.0;272.0;-71;56.0;414;-502.0;35.0
-28;616.0;74.0;?;268.0;-71;65.0;415;-498.0;?
-28;611.0;44.0;17.0;260.0;-71;78.0;418;-475.0;29.0
-28;619.0;49.0;6.0;240.0;-71;79.0;?;-471.0;41.0
-28;593.0;39.0;41.0;239.0;-71;?;420;-465.0;24.0
-28;609.0;18.0;-5.0;247.0;-71;-1.0;417;-461.0;22.0
-28;609.0;-34.0;-13.0;242.0;-71;-8.0;417;-458.0;51.0
-28;602.0;-14.0;55.0;228.0;-71;2.0;421;-463.0;59.0
-28;619.0;-38.0;19.0;233.0;-71;16.0;416;-469.0;15.0
-28;607.0;-46.0;13.0;232.0;-71;41.0;416;-480.0;-2.0
?;596.0;0.0;44.0;230.0;-71;52.0;420;-484.0;37.0
-28;593.0;-42.0;0.0;240.0;-71;56.0;415;-482.0;5.0
-28;615.0;-28.0;17.0;237.0;-71;39.0;418;-478.0;5.0
-28;599.0;-58.0;8.0;227.0;-71;27.0;425;-482.0;-3.0
-28;591.0;-15.0;-2.0;238.0;-71;1.0;418;-476.0;17.0
-28;?;-38.0;28.0;222.0;-71;19.0;417;-479.0;-2.0
-28;597.0;-15.0;23.0;201.0;?;50.0;418;-478.0;-6.0
-28;587.0;-11.0;4.0;200.0;-71;6.0;410;-478.0;3.0
-28;598.0;-3.0;4.0;215.0;-71;47.0;412;-477.0;6.0
-28;601.0;-9.0;-2.0;211.0;-71;6.0;420;-465.0;7.0
-28;591.0;-81.0;16.0;189.0;-71;-8.0;418;-471.0;25.0
-28;590.0;3.0;2.0;202.0;-71;-13.0;416;-471.0;71.0
-28;600.0;13.0;-11.0;197.0;-71;12.0;416;-469.0;47.0
-28;599.0;5.0;-13.0;172.0;-71;3.0;414;?;29.0
-28;591.0;2.0;32.0;201.0;-71;14.0;417;-470.0;27.0
-28;600.0;30.0;6.0;206.0;-71;?;419;-463.0;5.0
-28;601.0;34.0;26.0;197.0;-71;15.0;418;-460.0;39.0
-28;595.0;24.0;4.0;182.0;-71;?;420;-466.0;27.0
-28;597.0;32.0;-30.0;202.0;-71;-12.0;420;-463.0;11.0
-28;627.0;4.0;-19.0;180.0;-71;28.0;418;-453.0;23.0
-28;606.0;13.0;-2.0;159.0;-71;19.0;419;-454.0;21.0
?;601.0;24.0;18.0;?;-71;21.0;417;-447.0;42.0
-28;600.0;3.0;3.0;178.0;-71;19.0;414;-449.0;?
-28;630.0;-1.0;6.0;165.0;-71;13.0;418;-456.0;36.0
-28;605.0;-3.0;1.0;180.0;-71;?;420;-453.0;18.0
-28;608.0;12.0;13.0;187.0;-71;11.0;416;-451.0;56.0
-28;616.0;-11.0;-11.0;186.0;-71;?;417;-446.0;37.0
-28;677.0;-19.0;-4.0;182.0;-71;3.0;422;-464.0;47.0
-28;660.0;-1.0;?;189.0;-71;0.0;422;-464.0;13.0
-28;672.0;-40.0;-13.0;196.0;-71;3.0;?;-454.0;13.0
-28;679.0;-15.0;-31.0;189.0;-71;4.0;416;-470.0;22.0
-28;682.0;-46.0;-10.0;205.0;-71;17.0;420;-475.0;37.0
-28;693.0;0.0;-15.0;210.0;-71;6.0;427;-467.0;33.0
-28;?;-61.0;-15.0;211.0;-71;-5.0;425;-466.0;6.0
-28;748.0;-57.0;-19.0;205.0;-71;0.0;415;-479.0;18.0
-28;765.0;-34.0;4.0;?;-71;10.0;418;-492.0;55.0
-28;?;-23.0;6.0;193.0;-71;8.0;419;-489.0;39.0
-28;742.0;-39.0;-14.0;212.0;-71;6.0;412;-486.0;35.0
-28;712.0;-36.0;-17.0;253.0;-71;-4.0;413;?;33.0
-28;691.0;-38.0;-13.0;235.0;-71;2.0;414;-510.0;25.0
-28;698.0;-77.0;-28.0;246.0;-71;-9.0;415;-533.0;37.0
-28;627.0;?;-27.0;308.0;-71;-38.0;413;-524.0;70.0
-28;680.0;-122.0;7.0;?;-71;-6.0;413;-557.0;19.0
-28;603.0;-138.0;6.0;300.0;-71;-23.0;417;-558.0;10.0
-28;689.0;-108.0;-11.0;338.0;-71;-15.0;417;-576.0;21.0
-28;?;-167.0;21.0;358.0;-71;3.0;411;-593.0;13.0
-28;?;-188.0;3.0;390.0;-71;-13.0;405;-620.0;-19.0
-28;686.0;?;?;431.0;-71;-32.0;410;-628.0;6.0
-28;628.0;-189.0;26.0;380.0;-71;-28.0;410;-640.0;-35.0
-27;619.0;-141.0;74.0;327.0;-71;-9.0;394;-624.0;-48.0
-27;626.0;-170.0;59.0;287.0;-71;14.0;371;-588.0;-21.0
-27;557.0;-124.0;62.0;256.0;-71;12.0;355;-574.0;-16.0
-27;562.0;-135.0;62.0;264.0;-71;19.0;379;-559.0;38.0
?;?;?;38.0;274.0;-71;31.0;395;-535.0;29.0
-27;614.0;?;51.0;?;-71;-48.0;386;-545.0;-1.0
-27;642.0;-87.0;74.0;368.0;-71;-25.0;389;-564.0;14.0
-27;651.0;-109.0;111.0;351.0;-71;-30.0;389;-577.0;27.0
-27;656.0;30.0;70.0;423.0;-71;-75.0;386;-620.0;38.0
-27;662.0;39.0;75.0;456.0;-71;-72.0;387;?;30.0
-27;658.0;78.0;74.0;388.0;-71;-83.0;386;-646.0;21.0
-27;690.0;45.0;115.0;?;-71;-101.0;?;?;38.0
-27;659.0;53.0;57.0;394.0;-71;-70.0;391;-600.0;?
-27;674.0;18.0;21.0;474.0;-71;-76.0;391;-587.0;62.0
-27;727.0;?;19.0;417.0;?;-85.0;389;?;74.0
-27;719.0;-43.0;-19.0;?;-71;-102.0;394;-555.0;52.0
-27;710.0;-81.0;-45.0;461.0;-71;-127.0;390;-596.0;103.0
-27;715.0;-87.0;-41.0;445.0;-71;-90.0;?;-594.0;79.0
-27;659.0;-138.0;-71.0;438.0;-71;-82.0;389;-612.0;101.0
-27;681.0;-122.0;-26.0;464.0;?;-86.0;390;-632.0;70.0
-27;694.0;-126.0;-62.0;424.0;-71;-52.0;391;-631.0;79.0
-27;?;-119.0;-69.0;418.0;-71;-57.0;385;-622.0;97.0
-27;684.0;?;?;398.0;-71;-83.0;384;-643.0;54.0
-27;623.0;-94.0;-53.0;407.0;-71;-71.0;391;-661.0;84.0
-27;560.0;-71.0;-45.0;403.0;-71;-37.0;391;-651.0;51.0
-27;504.0;-42.0;-42.0;415.0;-71;-23.0;387;?;49.0
-27;568.0;-21.0;-79.0;437.0;-71;-31.0;384;-676.0;?
-27;780.0;-5.0;-35.0;388.0;-71;-31.0;386;?;74.0
-27;1053.0;7.0;-54.0;396.0;-71;-25.0;391;-673.0;63.0
-27;1110.0;34.0;-41.0;407.0;-71;?;390;-687.0;65.0
-27;1003.0;47.0;0.0;414.0;-71;6.0;388;-697.0;69.0
-27;814.0;100.0;-28.0;374.0;-71;-2.0;388;-673.0;89.0
-27;1073.0;118.0;-15.0;358.0;-71;9.0;385;-672.0;44.0
-27;977.0;138.0;-9.0;344.0;-71;13.0;380;-673.0;54.0
-27;878.0;152.0;-11.0;365.0;-71;-17.0;388;-667.0;42.0
-27;970.0;155.0;-11.0;374.0;-71;-16.0;392;-676.0;75.0
-27;829.0;186.0;-22.0;338.0;-71;-18.0;394;-592.0;91.0
-27;827.0;145.0;-23.0;378.0;-71;15.0;410;-555.0;106.0
-28;1036.0;31.0;-77.0;?;-71;28.0;411;-613.0;97.0
-28;1101.0;?;-62.0;522.0;-71;25.0;?;-722.0;96.0
-28;1012.0;-147.0;-104.0;599.0;-71;68.0;427;-946.0;55.0
-28;1040.0;-150.0;-116.0;487.0;-71;98.0;424;-1059.0;76.0
-28;1087.0;-193.0;-101.0;451.0;-71;82.0;430;-1007.0;66.0
-28;1080.0;-60.0;-28.0;395.0;-71;64.0;436;-851.0;78.0
-29;1100.0;-88.0;?;287.0;-71;57.0;429;-862.0;20.0
-29;1088.0;-169.0;-210.0;?;-71;-5.0;428;-948.0;57.0
-29;1070.0;-30.0;-119.0;86.0;-71;-148.0;434;-788.0;90.0
-29;?;32.0;-169.0;118.0;-71;?;432;-804.0;75.0
-29;1070.0;70.0;-187.0;278.0;-71;-173.0;431;-761.0;107.0
-29;1045.0;118.0;-216.0;291.0;-71;-183.0;437;-714.0;95.0
-29;1017.0;168.0;-178.0;175.0;-71;-141.0;440;-718.0;55.0
-29;1039.0;204.0;-201.0;84.0;-71;-114.0;438;-887.0;133.0
-29;1056.0;284.0;-168.0;227.0;-71;-60.0;439;-943.0;127.0
-29;1053.0;213.0;-125.0;387.0;-71;30.0;439;?;116.0
-29;1054.0;182.0;-127.0;484.0;-71;25.0;441;-1018.0;146.0
-29;1061.0;113.0;-148.0;527.0;-71;17.0;443;-1050.0;188.0
-29;1064.0;102.0;-128.0;473.0;-71;33.0;440;-1034.0;195.0
-29;1080.0;107.0;-132.0;370.0;-71;-6.0;440;-1002.0;173.0
-29;1062.0;157.0;-128.0;261.0;-71;-12.0;443;-965.0;140.0
-29;1050.0;144.0;-100.0;189.0;-71;-27.0;439;-957.0;95.0
?;1040.0;108.0;-64.0;147.0;-71;-27.0;438;-955.0;61.0
-29;?;115.0;-21.0;138.0;-71;-15.0;440;-964.0;73.0
-29;1048.0;47.0;-48.0;158.0;-71;20.0;441;-942.0;77.0
-29;1053.0;68.0;-26.0;192.0;?;64.0;444;-948.0;113.0
-29;1055.0;60.0;-66.0;218.0;-71;44.0;442;-960.0;?
-29;1039.0;36.0;-28.0;225.0;-71;25.0;435;-960.0;68.0
-29;?;15.0;-34.0;229.0;-71;27.0;435;-955.0;59.0
-29;1045.0;26.0;-19.0;215.0;-71;-23.0;443;-966.0;94.0
-29;1039.0;?;-30.0;191.0;-71;-6.0;439;-971.0;57.0
-29;1065.0;-3.0;-22.0;186.0;-71;-5.0;439;-974.0;29.0
-29;1055.0;-13.0;6.0;180.0;-71;32.0;445;-956.0;29.0
-29;1056.0;-5.0;12.0;185.0;-71;67.0;445;-946.0;35.0
-29;1052.0;7.0;26.0;197.0;-71;56.0;446;-956.0;19.0
-29;1057.0;-17.0;7.0;200.0;-71;50.0;439;-961.0;0.0
-29;1044.0;-36.0;17.0;200.0;-71;27.0;443;-950.0;11.0
-29;1029.0;-25.0;2.0;197.0;-71;-10.0;?;-951.0;-11.0
-29;1050.0;-33.0;32.0;198.0;-71;-17.0;441;-953.0;15.0
-29;1060.0;-2.0;11.0;194.0;-71;25.0;445;-945.0;33.0
-29;1049.0;-38.0;22.0;192.0;-71;41.0;441;?;-12.0
-29;1050.0;-51.0;12.0;191.0;-71;39.0;438;-953.0;4.0
-29;1048.0;-59.0;40.0;196.0;-71;25.0;444;-953.0;-6.0
-29;1035.0;-31.0;25.0;198.0;-71;46.0;441;-958.0;1.0
-29;1030.0;-38.0;28.0;200.0;-71;37.0;?;-957.0;27.0
-29;1048.0;-17.0;18.0;208.0;-71;33.0;443;-948.0;15.0
-29;1062.0;-64.0;23.0;212.0;-71;27.0;444;-946.0;1.0
-29;1053.0;-11.0;2.0;208.0;-71;6.0;439;-954.0;20.0
-29;1048.0;-17.0;32.0;211.0;?;?;441;-956.0;13.0
-29;1049.0;-8.0;42.0;214.0;-71;6.0;442;-944.0;9.0
-29;1044.0;4.0;26.0;209.0;-71;16.0;441;-942.0;9.0
-29;1036.0;-21.0;32.0;209.0;-71;?;445;-949.0;5.0
-29;1051.0;-27.0;27.0;204.0;-71;39.0;445;-953.0;22.0
?;1048.0;-15.0;28.0;207.0;-71;28.0;446;-953.0;33.0
-29;1070.0;-8.0;53.0;213.0;-71;26.0;442;-951.0;38.0
-29;1083.0;-10.0;28.0;209.0;-71;62.0;439;-944.0;-14.0
-29;1108.0;-29.0;23.0;203.0;-71;37.0;438;-944.0;11.0
-29;1002.0;-21.0;-1.0;206.0;-71;27.0;422;-948.0;33.0
-30;1062.0;-27.0;23.0;214.0;-71;41.0;425;-951.0;43.0
-30;?;-36.0;14.0;218.0;-71;31.0;450;-951.0;?
?;1001.0;?;17.0;215.0;-71;28.0;458;-947.0;28.0
-30;945.0;-28.0;25.0;217.0;-71;21.0;454;-947.0;9.0
-30;946.0;-39.0;10.0;223.0;-71;25.0;449;-941.0;10.0
-30;936.0;-35.0;-24.0;219.0;-71;14.0;444;-954.0;16.0
-30;996.0;-26.0;-19.0;227.0;-71;-19.0;444;-945.0;31.0
-30;864.0;?;8.0;238.0;-71;-23.0;445;-946.0;29.0
-30;804.0;3.0;-27.0;?;-71;-43.0;442;-956.0;47.0
-30;784.0;1.0;-13.0;302.0;-71;-17.0;446;-980.0;35.0
-30;734.0;20.0;-39.0;409.0;-71;-156.0;441;-992.0;4.0
-30;719.0;5.0;-37.0;?;-71;-283.0;426;-989.0;-161.0
-30;767.0;-93.0;-15.0;417.0;-71;-269.0;424;-964.0;-740.0
-30;810.0;-12.0;33.0;201.0;-71;-67.0;423;-902.0;-1141.0
-29;830.0;106.0;63.0;181.0;-71;-102.0;417;-883.0;-1273.0
-29;844.0;114.0;63.0;184.0;-71;84.0;423;-811.0;-1129.0
-30;853.0;111.0;41.0;161.0;-71;155.0;427;-804.0;-960.0
-29;815.0;117.0;41.0;172.0;-71;252.0;418;-822.0;-585.0
-29;839.0;129.0;26.0;249.0;-71;33.0;421;-899.0;-247.0
-29;855.0;87.0;49.0;291.0;-71;-119.0;431;-892.0;-76.0
-29;877.0;?;50.0;402.0;-71;-114.0;425;-793.0;149.0
-29;877.0;56.0;11.0;419.0;-71;-159.0;418;?;331.0
-29;887.0;39.0;-14.0;318.0;-71;?;415;-733.0;505.0
-29;883.0;-24.0;-20.0;314.0;-71;-203.0;416;-710.0;?
-29;?;-10.0;-19.0;382.0;-71;-217.0;420;-721.0;426.0
-29;925.0;-104.0;-86.0;416.0;-71;-105.0;419;-737.0;369.0
-29;916.0;-135.0;-92.0;415.0;?;-48.0;416;-751.0;400.0
?;890.0;-171.0;-101.0;407.0;-71;-52.0;?;-774.0;328.0
-29;890.0;-188.0;-67.0;382.0;-71;-30.0;419;-792.0;280.0
-29;900.0;-153.0;-15.0;379.0;-71;-38.0;417;-752.0;276.0
-29;917.0;-164.0;-70.0;388.0;?;-15.0;416;-731.0;209.0
-29;883.0;-164.0;-50.0;?;-71;-30.0;416;-772.0;129.0
-29;908.0;?;-64.0;365.0;-71;-16.0;417;-784.0;151.0
?;892.0;-104.0;-39.0;368.0;-71;-5.0;417;-796.0;138.0
-29;907.0;-131.0;-70.0;?;-71;27.0;413;-806.0;99.0
-29;894.0;-110.0;-30.0;343.0;-71;31.0;410;-807.0;34.0
-29;922.0;-98.0;-56.0;?;-71;-6.0;416;-796.0;105.0
-29;884.0;-97.0;-50.0;313.0;-71;-22.0;422;-832.0;112.0
-29;895.0;-69.0;-23.0;332.0;-71;-25.0;416;-837.0;70.0
-29;845.0;-77.0;-40.0;346.0;-71;-60.0;413;-804.0;69.0
-29;907.0;-44.0;-15.0;333.0;-71;-88.0;415;-811.0;69.0
-29;920.0;-40.0;0.0;?;-71;-50.0;413;-822.0;-14.0
-29;907.0;-42.0;-15.0;293.0;-71;-2.0;413;-833.0;9.0
-29;894.0;-40.0;8.0;286.0;-71;19.0;416;-811.0;47.0
-29;?;-52.0;6.0;273.0;-71;29.0;416;-822.0;65.0
-29;900.0;-3.0;26.0;327.0;-71;-2.0;413;-822.0;99.0
-29;899.0;-27.0;17.0;368.0;-71;25.0;413;-818.0;95.0
?;903.0;3.0;3.0;347.0;-71;-3.0;412;-819.0;82.0
-29;901.0;?;-1.0;?;-71;15.0;413;-821.0;65.0
-29;874.0;43.0;9.0;311.0;-71;15.0;?;-814.0;79.0
-29;898.0;18.0;-11.0;?;-71;3.0;418;-809.0;70.0
-29;877.0;2.0;-14.0;301.0;-71;-10.0;419;-808.0;54.0
-29;873.0;-15.0;?;?;-71;6.0;411;-805.0;83.0
-29;885.0;-9.0;0.0;?;-71;10.0;414;?;65.0
-29;890.0;10.0;16.0;277.0;-71;-14.0;417;-819.0;-10.0
-29;880.0;-6.0;6.0;310.0;-71;0.0;416;-820.0;41.0
-29;856.0;-39.0;-39.0;333.0;-71;7.0;416;-800.0;93.0
-29;875.0;-15.0;-15.0;271.0;-71;4.0;413;-809.0;16.0
-29;894.0;7.0;-21.0;291.0;-71;34.0;415;-817.0;-41.0
-29;896.0;27.0;-11.0;305.0;-71;28.0;419;-823.0;-59.0
