InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
-3;-203.0;-980.0;97.0;956.0;-131.0;202.0;172.0;13.0
-4;-217.0;-984.0;55.0;980.0;?;143.0;147.0;27.0
-3;-240.0;-987.0;93.0;965.0;-139.0;7.0;131.0;30.0
?;-258.0;-980.0;199.0;992.0;-125.0;-50.0;130.0;2.0
-3;-247.0;-973.0;278.0;996.0;-147.0;47.0;142.0;21.0
3;-254.0;-976.0;286.0;1015.0;-138.0;141.0;145.0;4.0
3;-247.0;-964.0;311.0;987.0;?;34.0;160.0;12.0
4;-253.0;-945.0;205.0;977.0;?;52.0;167.0;27.0
-1;-251.0;-976.0;?;971.0;-130.0;22.0;133.0;52.0
-2;-239.0;-997.0;?;994.0;-141.0;54.0;119.0;44.0
4;-209.0;-991.0;93.0;?;-131.0;217.0;155.0;9.0
3;-204.0;-963.0;?;993.0;-151.0;?;164.0;67.0
5;?;-960.0;43.0;?;-138.0;172.0;130.0;46.0
2;-215.0;-969.0;30.0;973.0;-118.0;127.0;114.0;37.0
-1;-225.0;-972.0;46.0;944.0;-109.0;24.0;126.0;29.0
4;-226.0;-971.0;6.0;946.0;-110.0;-26.0;129.0;42.0
-1;-214.0;-990.0;50.0;979.0;-112.0;37.0;127.0;46.0
?;-218.0;-995.0;71.0;1032.0;-127.0;-7.0;166.0;18.0
-3;?;-969.0;41.0;1029.0;-134.0;161.0;196.0;36.0
2;-217.0;-964.0;76.0;1008.0;-150.0;313.0;169.0;34.0
-1;-210.0;-964.0;?;1014.0;-134.0;382.0;164.0;17.0
-3;-239.0;?;74.0;?;-104.0;132.0;86.0;12.0
-3;?;-984.0;8.0;1054.0;-92.0;-133.0;142.0;28.0
-5;-212.0;-990.0;42.0;1033.0;-96.0;?;?;35.0
-3;-234.0;-977.0;-17.0;1020.0;?;-286.0;180.0;25.0
3;-223.0;-951.0;22.0;?;-150.0;-147.0;160.0;56.0
10;-202.0;-947.0;19.0;1037.0;-161.0;145.0;164.0;67.0
6;-222.0;-926.0;112.0;996.0;-182.0;265.0;147.0;107.0
-1;-230.0;-956.0;182.0;1023.0;-177.0;165.0;123.0;124.0
2;-234.0;-993.0;145.0;1018.0;-146.0;-18.0;179.0;100.0
3;-233.0;-1027.0;116.0;962.0;-141.0;-308.0;172.0;77.0
?;-233.0;-1041.0;60.0;925.0;-121.0;-529.0;227.0;104.0
2;-231.0;-1020.0;-110.0;942.0;-116.0;-487.0;227.0;97.0
4;-210.0;-1021.0;-171.0;883.0;-136.0;-535.0;185.0;94.0
?;-224.0;-1066.0;-133.0;947.0;-145.0;-550.0;120.0;148.0
5;-242.0;-1038.0;-104.0;942.0;-126.0;-541.0;173.0;138.0
4;-230.0;-970.0;-63.0;988.0;-129.0;-506.0;201.0;118.0
7;-219.0;?;11.0;989.0;-122.0;-456.0;177.0;113.0
0;?;-1005.0;?;1015.0;-137.0;-422.0;197.0;182.0
-9;-280.0;-957.0;117.0;1045.0;-125.0;-281.0;264.0;202.0
-10;-271.0;-999.0;?;?;-120.0;-197.0;309.0;148.0
-6;-270.0;-913.0;192.0;?;-111.0;-134.0;322.0;144.0
13;-259.0;-898.0;170.0;880.0;-121.0;-37.0;305.0;?
15;-233.0;-872.0;102.0;788.0;-132.0;10.0;222.0;206.0
16;-274.0;-876.0;86.0;803.0;-141.0;57.0;217.0;287.0
?;-303.0;-832.0;75.0;928.0;-129.0;52.0;282.0;353.0
20;-281.0;-881.0;143.0;814.0;-136.0;-10.0;265.0;349.0
14;-308.0;-911.0;187.0;995.0;-179.0;-85.0;?;331.0
11;-286.0;-904.0;223.0;1064.0;-239.0;-133.0;317.0;254.0
-1;-296.0;-934.0;295.0;1226.0;-249.0;-176.0;364.0;299.0
-16;-341.0;-973.0;383.0;948.0;-225.0;-160.0;356.0;293.0
-7;-367.0;-1019.0;400.0;1108.0;-163.0;-71.0;482.0;134.0
28;-357.0;-1009.0;406.0;944.0;-129.0;-98.0;544.0;222.0
28;-332.0;-945.0;395.0;865.0;-133.0;-117.0;547.0;210.0
10;-331.0;-860.0;371.0;817.0;-129.0;-132.0;352.0;196.0
10;?;-692.0;?;892.0;-148.0;-146.0;142.0;249.0
17;-379.0;-740.0;377.0;821.0;-144.0;-164.0;31.0;232.0
25;-472.0;-820.0;392.0;873.0;-131.0;-239.0;-51.0;257.0
25;-451.0;-994.0;463.0;858.0;-130.0;-353.0;-74.0;240.0
16;-391.0;-1171.0;508.0;891.0;-81.0;-471.0;30.0;242.0
9;-479.0;-991.0;?;844.0;-126.0;-523.0;99.0;258.0
4;-415.0;-1146.0;296.0;904.0;-130.0;-499.0;116.0;265.0
7;-418.0;-965.0;194.0;892.0;-132.0;-377.0;570.0;289.0
14;-407.0;-1057.0;123.0;838.0;-153.0;-262.0;595.0;272.0
7;-386.0;-946.0;74.0;863.0;-189.0;-253.0;250.0;?
0;-359.0;-834.0;-62.0;880.0;-195.0;-184.0;256.0;217.0
-3;?;-886.0;-176.0;884.0;-202.0;-193.0;281.0;252.0
-4;-369.0;-875.0;-275.0;853.0;-199.0;-245.0;283.0;242.0
0;-418.0;-864.0;-344.0;855.0;-160.0;-223.0;252.0;238.0
5;-391.0;-870.0;-346.0;879.0;-122.0;-181.0;288.0;?
7;-410.0;-856.0;-297.0;837.0;-128.0;-83.0;227.0;212.0
3;-407.0;-875.0;-266.0;755.0;-140.0;-21.0;232.0;240.0
2;-393.0;-871.0;-216.0;823.0;-141.0;-1.0;218.0;247.0
5;-424.0;-853.0;-135.0;712.0;-160.0;66.0;220.0;279.0
13;-405.0;-832.0;-55.0;907.0;-171.0;56.0;270.0;259.0
17;-417.0;?;-8.0;780.0;-161.0;150.0;205.0;267.0
5;-412.0;-830.0;16.0;844.0;-158.0;180.0;89.0;225.0
?;-361.0;-841.0;34.0;907.0;-155.0;?;149.0;211.0
-3;?;-882.0;18.0;837.0;-172.0;216.0;187.0;212.0
3;-416.0;-877.0;65.0;874.0;-175.0;194.0;193.0;204.0
9;-404.0;-879.0;115.0;?;-175.0;56.0;?;192.0
9;-394.0;-910.0;88.0;908.0;-161.0;-113.0;189.0;180.0
9;-369.0;-937.0;12.0;870.0;-175.0;-98.0;138.0;158.0
4;?;-835.0;-8.0;903.0;-163.0;-115.0;148.0;167.0
-2;-379.0;-893.0;-111.0;891.0;-152.0;-130.0;201.0;154.0
0;-392.0;-808.0;-288.0;885.0;-121.0;169.0;133.0;155.0
-1;-424.0;?;-502.0;?;-138.0;337.0;119.0;?
-1;-408.0;-829.0;-654.0;930.0;-125.0;299.0;61.0;172.0
1;-453.0;-901.0;-835.0;922.0;-128.0;497.0;14.0;139.0
-2;-389.0;-866.0;-911.0;926.0;-151.0;952.0;54.0;125.0
-4;-366.0;-867.0;-459.0;914.0;-162.0;998.0;141.0;174.0
-1;-397.0;-889.0;-331.0;921.0;-170.0;622.0;183.0;179.0
-1;-395.0;-904.0;-397.0;851.0;-162.0;405.0;178.0;131.0
-6;-383.0;-915.0;-273.0;855.0;-185.0;173.0;167.0;141.0
-6;-360.0;-893.0;-145.0;887.0;-173.0;139.0;162.0;133.0
1;-347.0;-884.0;-31.0;905.0;-159.0;169.0;?;105.0
8;-332.0;-892.0;-28.0;893.0;-140.0;234.0;109.0;136.0
3;-341.0;-906.0;12.0;896.0;-135.0;258.0;141.0;123.0
-3;-337.0;-886.0;32.0;916.0;-137.0;324.0;158.0;119.0
2;-334.0;-908.0;51.0;922.0;-129.0;330.0;154.0;127.0
2;-363.0;-922.0;-88.0;926.0;-130.0;373.0;168.0;114.0
-1;-307.0;-928.0;?;949.0;-144.0;336.0;176.0;99.0
5;-331.0;-934.0;-318.0;912.0;-160.0;23.0;195.0;146.0
?;-372.0;-944.0;-502.0;901.0;-161.0;-59.0;222.0;147.0
-5;-351.0;-901.0;-551.0;870.0;-152.0;-128.0;?;143.0
-2;-307.0;-880.0;-362.0;865.0;-141.0;-171.0;147.0;135.0
0;-318.0;-900.0;-203.0;875.0;-152.0;-187.0;133.0;126.0
5;-304.0;-918.0;41.0;884.0;-161.0;-116.0;145.0;131.0
3;-309.0;-913.0;246.0;882.0;-174.0;-5.0;111.0;119.0
-7;-315.0;-909.0;342.0;903.0;-179.0;319.0;?;130.0
-6;-302.0;-911.0;465.0;933.0;-189.0;669.0;127.0;124.0
-3;-307.0;-921.0;499.0;926.0;-170.0;827.0;?;153.0
7;-335.0;-935.0;457.0;880.0;-78.0;741.0;160.0;108.0
10;-319.0;-955.0;341.0;938.0;-38.0;656.0;193.0;85.0
4;-295.0;-933.0;310.0;928.0;-72.0;270.0;171.0;85.0
-1;-335.0;-898.0;170.0;927.0;-151.0;110.0;147.0;105.0
-12;-322.0;-894.0;200.0;913.0;-212.0;-164.0;131.0;103.0
-13;-318.0;-889.0;-68.0;928.0;-292.0;-176.0;111.0;71.0
3;-303.0;-897.0;-191.0;930.0;-288.0;-119.0;107.0;75.0
20;-314.0;-904.0;-238.0;959.0;-233.0;-3.0;144.0;68.0
21;-303.0;-904.0;-239.0;936.0;-110.0;75.0;139.0;84.0
21;-300.0;-929.0;-69.0;908.0;-11.0;-5.0;100.0;96.0
20;-309.0;-938.0;140.0;906.0;30.0;23.0;107.0;85.0
3;-300.0;-924.0;151.0;972.0;-7.0;353.0;100.0;80.0
-12;?;-908.0;159.0;1021.0;-113.0;589.0;94.0;110.0
-19;-285.0;-919.0;?;981.0;-241.0;569.0;124.0;?
-31;-316.0;-936.0;-218.0;908.0;-289.0;169.0;124.0;113.0
-22;-305.0;-977.0;-453.0;895.0;-297.0;-105.0;?;84.0
9;-302.0;-951.0;-491.0;905.0;-267.0;-270.0;105.0;82.0
16;-276.0;-929.0;-361.0;922.0;-208.0;-297.0;77.0;78.0
-2;-249.0;-949.0;-72.0;902.0;-138.0;-259.0;64.0;62.0
-8;-273.0;-971.0;?;945.0;-68.0;-214.0;62.0;76.0
-4;-272.0;-949.0;495.0;?;-52.0;-82.0;46.0;70.0
-4;-258.0;-923.0;450.0;920.0;-69.0;238.0;43.0;72.0
?;-274.0;-923.0;193.0;949.0;-98.0;613.0;44.0;86.0
0;-285.0;-978.0;13.0;940.0;-156.0;782.0;65.0;77.0
-4;?;-1018.0;-21.0;959.0;-162.0;417.0;102.0;95.0
-7;-323.0;-1025.0;-300.0;934.0;-161.0;-62.0;156.0;106.0
-4;-303.0;-955.0;-397.0;921.0;-150.0;-370.0;129.0;?
-2;-273.0;-899.0;-341.0;900.0;-143.0;-482.0;60.0;134.0
-8;-249.0;-926.0;-227.0;882.0;-165.0;-506.0;26.0;121.0
-10;-271.0;-939.0;-19.0;881.0;-203.0;-636.0;34.0;102.0
?;-263.0;-931.0;117.0;915.0;-231.0;-646.0;21.0;111.0
6;-255.0;-953.0;285.0;943.0;-222.0;-240.0;35.0;89.0
2;-258.0;-970.0;400.0;944.0;-227.0;-89.0;58.0;72.0
-4;-267.0;?;239.0;935.0;-170.0;300.0;80.0;109.0
-3;-280.0;-959.0;351.0;906.0;-121.0;413.0;78.0;61.0
-2;-294.0;-959.0;351.0;928.0;-98.0;261.0;69.0;54.0
-1;-285.0;-956.0;185.0;928.0;-75.0;303.0;68.0;57.0
0;-271.0;-943.0;150.0;964.0;-74.0;201.0;65.0;?
?;-304.0;-953.0;-65.0;968.0;?;-77.0;85.0;49.0
7;-320.0;-930.0;-185.0;960.0;-108.0;-455.0;69.0;58.0
-1;-324.0;-924.0;-323.0;966.0;-139.0;-562.0;73.0;58.0
4;-299.0;-910.0;-645.0;935.0;-141.0;-448.0;76.0;126.0
1;-292.0;-926.0;-693.0;917.0;-142.0;-511.0;72.0;114.0
-2;-294.0;-952.0;-708.0;893.0;-162.0;-496.0;76.0;?
1;-281.0;-967.0;-610.0;865.0;-173.0;-284.0;70.0;123.0
-1;-279.0;-963.0;-339.0;871.0;-183.0;-93.0;56.0;126.0
-1;-295.0;-942.0;?;890.0;-195.0;110.0;38.0;108.0
-8;-268.0;-933.0;461.0;915.0;-180.0;316.0;17.0;?
-6;-246.0;?;794.0;917.0;-159.0;534.0;?;87.0
3;-267.0;-987.0;997.0;941.0;-158.0;687.0;57.0;65.0
0;-268.0;-992.0;1022.0;948.0;-146.0;741.0;85.0;86.0
1;-260.0;-977.0;939.0;958.0;?;1020.0;81.0;51.0
0;-260.0;-979.0;?;934.0;-110.0;983.0;61.0;69.0
-5;-262.0;-960.0;489.0;912.0;-141.0;857.0;61.0;71.0
-3;-316.0;?;119.0;892.0;-124.0;632.0;14.0;73.0
-6;-298.0;-901.0;-33.0;?;-129.0;?;71.0;87.0
-10;-301.0;-905.0;-135.0;932.0;-131.0;282.0;71.0;58.0
0;-297.0;-893.0;-195.0;950.0;-131.0;155.0;48.0;77.0
6;-290.0;-924.0;-202.0;964.0;-98.0;-52.0;30.0;54.0
4;-283.0;-944.0;-308.0;954.0;-79.0;-190.0;68.0;70.0
4;-285.0;-945.0;-376.0;918.0;-71.0;-214.0;81.0;117.0
-5;-277.0;-959.0;-475.0;902.0;-99.0;-207.0;58.0;102.0
-9;-276.0;?;-562.0;848.0;-144.0;-143.0;?;109.0
1;-253.0;-970.0;?;873.0;-185.0;-197.0;60.0;101.0
0;-253.0;-971.0;-580.0;917.0;-225.0;-284.0;73.0;88.0
-2;-267.0;-958.0;-360.0;926.0;?;-225.0;20.0;68.0
0;-262.0;-918.0;?;923.0;-221.0;-295.0;9.0;69.0
1;-261.0;-936.0;486.0;940.0;-173.0;-303.0;15.0;59.0
5;-286.0;-954.0;568.0;944.0;-130.0;-21.0;22.0;59.0
5;-257.0;-965.0;539.0;993.0;-95.0;250.0;57.0;56.0
1;-263.0;-972.0;483.0;979.0;-99.0;469.0;81.0;92.0
?;-246.0;-972.0;297.0;980.0;-74.0;479.0;49.0;88.0
4;-267.0;-956.0;64.0;991.0;-87.0;18.0;10.0;78.0
6;?;-947.0;-202.0;909.0;-131.0;-313.0;54.0;106.0
-1;-301.0;-905.0;?;868.0;-162.0;-504.0;44.0;108.0
-1;-282.0;-909.0;-566.0;870.0;-170.0;-523.0;19.0;129.0
0;-283.0;-936.0;-607.0;917.0;-158.0;?;25.0;?
10;-273.0;-954.0;-619.0;953.0;-151.0;-795.0;57.0;148.0
8;-276.0;-962.0;-465.0;956.0;-149.0;-1106.0;39.0;134.0
-12;-259.0;-963.0;-392.0;889.0;-134.0;-1220.0;19.0;122.0
-14;-231.0;-976.0;-373.0;919.0;-116.0;-1205.0;26.0;81.0
-5;-239.0;-1034.0;?;888.0;-136.0;-1361.0;90.0;108.0
7;-249.0;-1028.0;-127.0;917.0;-158.0;-1444.0;142.0;90.0
13;-278.0;-998.0;-116.0;923.0;-168.0;-1195.0;113.0;47.0
6;-292.0;-1003.0;-179.0;960.0;-166.0;-688.0;43.0;120.0
4;-296.0;-939.0;-126.0;929.0;-153.0;-363.0;-40.0;153.0
4;-304.0;-874.0;-67.0;891.0;-143.0;-233.0;-100.0;155.0
-5;-270.0;-845.0;-40.0;949.0;-140.0;-109.0;-21.0;98.0
-5;-290.0;-909.0;131.0;948.0;-141.0;-289.0;105.0;79.0
0;-334.0;-948.0;320.0;935.0;-131.0;-499.0;154.0;139.0
-7;-308.0;-955.0;540.0;907.0;-110.0;-582.0;117.0;152.0
-1;-283.0;-922.0;795.0;897.0;-139.0;-576.0;75.0;162.0
6;-313.0;-930.0;877.0;862.0;-183.0;-304.0;?;180.0
-6;-278.0;-941.0;725.0;869.0;-183.0;?;31.0;165.0
-5;-260.0;-975.0;696.0;845.0;-227.0;694.0;45.0;?
-5;-286.0;-948.0;344.0;?;-258.0;1100.0;54.0;249.0
-5;-267.0;-985.0;290.0;897.0;-285.0;1220.0;64.0;250.0
5;-328.0;-987.0;308.0;920.0;-302.0;774.0;38.0;281.0
1;-366.0;-954.0;198.0;877.0;?;352.0;-34.0;271.0
4;-361.0;-971.0;-33.0;896.0;-250.0;196.0;69.0;265.0
16;-283.0;-964.0;?;893.0;-215.0;68.0;89.0;308.0
10;-283.0;-960.0;-21.0;893.0;?;-78.0;68.0;305.0
12;-340.0;-945.0;-49.0;854.0;-107.0;-119.0;100.0;328.0
14;-330.0;-941.0;-13.0;893.0;-97.0;-73.0;?;270.0
2;?;-911.0;90.0;893.0;-138.0;-179.0;49.0;298.0
5;-345.0;-879.0;117.0;898.0;-181.0;-92.0;55.0;287.0
9;-353.0;-872.0;209.0;870.0;-180.0;-1.0;28.0;283.0
7;-377.0;-882.0;331.0;867.0;?;63.0;83.0;246.0
8;-417.0;-900.0;385.0;845.0;-217.0;20.0;125.0;266.0
5;-425.0;-930.0;341.0;888.0;-187.0;72.0;159.0;265.0
5;-446.0;-903.0;334.0;887.0;-196.0;184.0;163.0;233.0
1;-441.0;-885.0;?;892.0;-224.0;56.0;175.0;230.0
-7;-441.0;-906.0;252.0;888.0;-243.0;-9.0;197.0;229.0
-3;-457.0;-904.0;194.0;1046.0;-239.0;-38.0;236.0;186.0
5;-475.0;-883.0;161.0;1030.0;-208.0;-25.0;192.0;155.0
7;-464.0;-891.0;93.0;907.0;-187.0;-14.0;?;168.0
10;-434.0;-887.0;19.0;917.0;-188.0;7.0;194.0;174.0
11;-453.0;-897.0;-20.0;939.0;-164.0;-69.0;202.0;158.0
8;-457.0;-881.0;-47.0;848.0;-153.0;-211.0;194.0;116.0
17;-435.0;-876.0;0.0;782.0;?;-298.0;196.0;144.0
20;-408.0;-868.0;-12.0;870.0;-121.0;?;161.0;142.0
5;-409.0;-894.0;12.0;774.0;-110.0;-606.0;162.0;99.0
-15;-405.0;-901.0;16.0;818.0;-68.0;-633.0;226.0;71.0
-29;-391.0;-925.0;69.0;923.0;-63.0;-490.0;162.0;93.0
-16;-377.0;-915.0;230.0;893.0;?;-272.0;189.0;31.0
-11;-381.0;-973.0;469.0;903.0;?;-82.0;261.0;75.0
-7;-379.0;-1068.0;654.0;1002.0;-129.0;198.0;263.0;54.0
5;-360.0;-978.0;869.0;999.0;-126.0;513.0;199.0;2.0
-1;-376.0;-998.0;1042.0;905.0;-161.0;880.0;2.0;9.0
9;-352.0;-973.0;1302.0;870.0;-148.0;1200.0;-17.0;-7.0
5;-335.0;-951.0;1472.0;886.0;-281.0;1286.0;-40.0;-48.0
-18;-287.0;-820.0;1639.0;900.0;-251.0;1373.0;-61.0;-137.0
?;-295.0;-815.0;1508.0;894.0;-221.0;1346.0;2.0;-129.0
-13;-298.0;-815.0;1272.0;890.0;-319.0;1340.0;50.0;-140.0
-21;-268.0;-746.0;1089.0;966.0;-334.0;1277.0;-6.0;-163.0
-18;-250.0;-876.0;925.0;996.0;-377.0;?;-34.0;-144.0
-13;-241.0;-923.0;722.0;978.0;-439.0;1319.0;-5.0;-146.0
-17;-272.0;-930.0;322.0;986.0;-431.0;?;-15.0;-160.0
-10;-257.0;-1002.0;228.0;950.0;?;?;-21.0;-117.0
-2;-165.0;-1039.0;195.0;987.0;-317.0;?;0.0;-107.0
-2;-237.0;-989.0;-15.0;951.0;-253.0;1413.0;-9.0;-85.0
0;-187.0;-942.0;-74.0;935.0;-211.0;1006.0;-88.0;-79.0
-11;-166.0;?;-106.0;959.0;-197.0;540.0;-118.0;-40.0
-20;-133.0;-934.0;-229.0;923.0;-153.0;390.0;-114.0;-30.0
-14;-60.0;?;-241.0;954.0;-169.0;333.0;-157.0;-52.0
-15;-62.0;-958.0;-258.0;923.0;-208.0;297.0;-185.0;-54.0
-16;-66.0;-982.0;-313.0;896.0;-262.0;235.0;-193.0;-42.0
-14;-53.0;-1011.0;-313.0;876.0;-249.0;200.0;-74.0;-9.0
-16;-74.0;-1019.0;-198.0;909.0;-272.0;21.0;?;-33.0
-10;-74.0;?;-200.0;886.0;-279.0;-259.0;-131.0;-40.0
-5;-59.0;-1015.0;-223.0;891.0;?;-358.0;-46.0;-19.0
-9;-83.0;-976.0;-196.0;941.0;-165.0;-544.0;-98.0;-59.0
-5;-112.0;-1045.0;-184.0;959.0;-123.0;-822.0;-94.0;-55.0
0;-105.0;?;-162.0;960.0;-111.0;-963.0;-71.0;-25.0
-9;-93.0;-955.0;-93.0;968.0;-163.0;-1301.0;-46.0;-21.0
-15;-145.0;-977.0;-18.0;964.0;-157.0;-1416.0;4.0;-10.0
-12;-148.0;-969.0;-4.0;920.0;-158.0;-1426.0;49.0;14.0
-7;-132.0;-967.0;-99.0;910.0;-182.0;-1162.0;46.0;27.0
1;-155.0;-974.0;-133.0;928.0;-184.0;-808.0;10.0;14.0
3;-162.0;-918.0;-151.0;891.0;-186.0;-584.0;10.0;10.0
2;-160.0;-908.0;-221.0;888.0;-169.0;-252.0;-4.0;41.0
2;-160.0;-922.0;-140.0;930.0;-195.0;-71.0;-25.0;34.0
?;?;-905.0;-62.0;935.0;-196.0;51.0;86.0;53.0
3;-139.0;-909.0;13.0;934.0;-184.0;64.0;91.0;53.0
-2;-133.0;-964.0;172.0;943.0;-184.0;-143.0;71.0;21.0
1;-126.0;-961.0;281.0;920.0;-216.0;-184.0;131.0;28.0
4;-150.0;-970.0;298.0;948.0;-214.0;-49.0;127.0;19.0
2;-177.0;-971.0;355.0;930.0;-202.0;65.0;143.0;10.0
2;-167.0;-954.0;371.0;928.0;-191.0;196.0;175.0;32.0
-2;-173.0;-929.0;324.0;911.0;-181.0;211.0;165.0;20.0
-1;-177.0;-931.0;243.0;920.0;-171.0;236.0;155.0;10.0
-2;-176.0;-923.0;244.0;928.0;-172.0;105.0;169.0;47.0
-5;-177.0;-893.0;279.0;965.0;-185.0;-57.0;139.0;-8.0
?;-214.0;-914.0;237.0;948.0;-206.0;-77.0;141.0;-2.0
0;-209.0;-940.0;205.0;947.0;-228.0;-131.0;161.0;-3.0
0;-209.0;-930.0;136.0;1022.0;?;?;199.0;5.0
2;-198.0;-939.0;77.0;1020.0;-193.0;-86.0;195.0;?
7;-189.0;-929.0;64.0;1010.0;-188.0;36.0;156.0;-23.0
8;-197.0;-955.0;37.0;1067.0;-164.0;91.0;166.0;-20.0
3;-194.0;-951.0;26.0;967.0;-144.0;116.0;162.0;-3.0
2;-202.0;-954.0;?;1046.0;-165.0;-44.0;196.0;-8.0
4;-215.0;-935.0;-4.0;985.0;-127.0;-185.0;169.0;-18.0
1;-180.0;-921.0;-42.0;986.0;-144.0;-110.0;167.0;?
3;-178.0;-915.0;?;929.0;-153.0;30.0;144.0;-39.0
4;-204.0;?;-6.0;941.0;-141.0;210.0;132.0;-31.0
4;-168.0;-977.0;4.0;?;-163.0;429.0;205.0;-4.0
4;-174.0;-947.0;?;992.0;-213.0;621.0;179.0;-9.0
?;-179.0;-974.0;195.0;892.0;-222.0;685.0;167.0;32.0
3;-177.0;-1005.0;265.0;905.0;-233.0;619.0;167.0;0.0
4;-164.0;-998.0;316.0;961.0;-244.0;494.0;163.0;-27.0
-4;-172.0;?;407.0;968.0;-230.0;275.0;156.0;-44.0
3;-177.0;-990.0;523.0;963.0;-210.0;197.0;114.0;-26.0
6;-175.0;-1005.0;557.0;956.0;-194.0;408.0;144.0;?
0;-160.0;-1003.0;649.0;977.0;-136.0;692.0;160.0;-81.0
-2;-168.0;-949.0;666.0;1037.0;-138.0;765.0;157.0;-76.0
2;-152.0;?;589.0;1017.0;-140.0;685.0;?;-46.0
0;-160.0;-922.0;492.0;972.0;-143.0;560.0;133.0;-76.0
1;-152.0;-929.0;314.0;975.0;-131.0;503.0;118.0;-39.0
3;-161.0;-952.0;212.0;997.0;-155.0;487.0;130.0;-48.0
2;-187.0;-937.0;188.0;929.0;-180.0;240.0;176.0;-25.0
14;-172.0;-901.0;162.0;942.0;-181.0;20.0;148.0;1.0
-19;-153.0;-939.0;146.0;948.0;-160.0;-155.0;116.0;12.0
-50;-167.0;-965.0;51.0;948.0;?;-65.0;105.0;3.0
-20;-143.0;-956.0;103.0;954.0;-167.0;142.0;111.0;-26.0
?;-136.0;-962.0;131.0;983.0;-181.0;330.0;131.0;-27.0
33;-138.0;-982.0;121.0;971.0;-292.0;342.0;123.0;-43.0
-57;-123.0;-991.0;183.0;961.0;-383.0;254.0;126.0;-80.0
?;-116.0;-1012.0;83.0;897.0;-394.0;276.0;158.0;-23.0
-58;-132.0;-1003.0;8.0;863.0;-299.0;390.0;109.0;7.0
-88;-128.0;-959.0;60.0;946.0;-307.0;278.0;98.0;37.0
-7;-143.0;-997.0;66.0;957.0;-266.0;-58.0;104.0;44.0
?;-155.0;-981.0;38.0;963.0;-399.0;-275.0;79.0;29.0
-67;-154.0;-963.0;-83.0;937.0;-437.0;?;63.0;13.0
-63;-166.0;-971.0;-145.0;1010.0;-367.0;-132.0;46.0;0.0
32;-181.0;-989.0;-298.0;952.0;-459.0;?;74.0;91.0
55;-187.0;-990.0;-580.0;932.0;-281.0;-513.0;82.0;197.0
33;-176.0;-1016.0;-759.0;906.0;-370.0;-783.0;86.0;?
0;-179.0;-1012.0;-954.0;766.0;-186.0;-1072.0;97.0;201.0
-48;-178.0;-954.0;-1161.0;852.0;-173.0;-1311.0;?;187.0
-38;-96.0;-921.0;-1202.0;716.0;-139.0;-1305.0;70.0;206.0
-17;-150.0;-875.0;-1155.0;616.0;-206.0;-1320.0;55.0;237.0
-17;-201.0;-943.0;-872.0;737.0;-186.0;?;-46.0;257.0
15;-286.0;-933.0;-730.0;710.0;-192.0;-1571.0;-81.0;317.0
21;-245.0;-976.0;-414.0;742.0;-216.0;-1635.0;-61.0;329.0
10;-208.0;-965.0;-81.0;721.0;-225.0;-1710.0;-37.0;355.0
14;-176.0;-1048.0;161.0;667.0;-230.0;-1733.0;-105.0;333.0
8;-180.0;-949.0;379.0;798.0;-209.0;-1661.0;-39.0;339.0
7;-266.0;-1100.0;570.0;598.0;-227.0;-1391.0;89.0;372.0
2;-340.0;-897.0;631.0;677.0;-217.0;-885.0;123.0;?
?;-323.0;-806.0;601.0;697.0;-216.0;-438.0;201.0;356.0
1;-385.0;-836.0;?;748.0;-224.0;-197.0;433.0;373.0
8;-397.0;-785.0;614.0;704.0;-210.0;-218.0;250.0;?
10;-395.0;-658.0;535.0;827.0;-250.0;-236.0;399.0;343.0
7;-402.0;-660.0;455.0;845.0;-261.0;-305.0;443.0;?
5;-360.0;-671.0;289.0;804.0;-250.0;-369.0;254.0;363.0
7;-436.0;-688.0;179.0;880.0;-241.0;-321.0;297.0;348.0
-2;-446.0;-694.0;95.0;885.0;-238.0;-329.0;407.0;324.0
-11;-508.0;-709.0;118.0;767.0;-233.0;-242.0;456.0;?
-3;?;-716.0;112.0;?;-258.0;-249.0;482.0;360.0
-3;-472.0;-653.0;227.0;?;-261.0;-201.0;315.0;330.0
0;-509.0;-573.0;282.0;484.0;-284.0;-147.0;237.0;356.0
13;-508.0;-635.0;254.0;436.0;-286.0;-111.0;351.0;339.0
5;-492.0;-701.0;190.0;370.0;-278.0;-59.0;?;324.0
-7;-487.0;-670.0;128.0;288.0;-239.0;10.0;402.0;319.0
-2;-492.0;-791.0;72.0;189.0;?;43.0;512.0;343.0
0;-474.0;-784.0;-39.0;156.0;-163.0;88.0;493.0;?
7;-481.0;-779.0;-30.0;68.0;-177.0;32.0;548.0;304.0
11;-512.0;-819.0;-86.0;47.0;-191.0;51.0;697.0;282.0
6;-474.0;-845.0;-169.0;27.0;-191.0;73.0;550.0;325.0
0;-498.0;-786.0;-158.0;0.0;-202.0;235.0;517.0;333.0
-5;?;-712.0;-78.0;-66.0;-210.0;353.0;564.0;328.0
-6;-523.0;-552.0;119.0;-60.0;-202.0;264.0;485.0;318.0
