InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
16;?;-283.0;-122.0;?;739.0;49.0;-310.0;43.0;684.0;-43.0
16;-375.0;-275.0;-120.0;?;?;-13.0;?;43.0;610.0;-35.0
16;-386.0;-276.0;-116.0;-654.0;711.0;7.0;?;47.0;?;-51.0
17;?;-279.0;-108.0;-649.0;707.0;?;-53.0;50.0;?;?
17;-384.0;-278.0;-96.0;-650.0;?;-15.0;?;?;524.0;?
17;-379.0;-274.0;-81.0;-654.0;726.0;?;17.0;54.0;?;-18.0
17;-377.0;-272.0;-67.0;?;735.0;-56.0;?;?;494.0;-52.0
17;-379.0;-272.0;-60.0;-649.0;744.0;-12.0;?;58.0;?;-77.0
17;-380.0;-268.0;?;-645.0;755.0;?;178.0;59.0;449.0;-145.0
17;-381.0;?;-57.0;-640.0;761.0;70.0;184.0;59.0;452.0;-184.0
17;-383.0;-261.0;-62.0;-637.0;?;?;185.0;59.0;421.0;?
17;-386.0;-258.0;?;-630.0;776.0;55.0;199.0;58.0;455.0;-208.0
17;-390.0;-255.0;-74.0;-625.0;783.0;43.0;214.0;58.0;511.0;-215.0
17;?;-251.0;-87.0;-619.0;788.0;4.0;233.0;58.0;?;-206.0
17;-397.0;?;-105.0;?;788.0;26.0;213.0;62.0;489.0;-162.0
?;-402.0;-245.0;?;?;787.0;-29.0;166.0;64.0;438.0;-159.0
17;-408.0;-246.0;-113.0;-598.0;783.0;-44.0;120.0;?;389.0;-170.0
17;?;-249.0;-107.0;-590.0;776.0;?;125.0;67.0;?;?
17;-416.0;-250.0;-93.0;?;768.0;-37.0;147.0;69.0;407.0;-196.0
?;-416.0;-251.0;-86.0;-583.0;769.0;-44.0;84.0;71.0;389.0;-212.0
17;-415.0;?;-81.0;-583.0;765.0;-61.0;96.0;75.0;401.0;-219.0
?;-414.0;-258.0;-72.0;-586.0;765.0;?;95.0;?;382.0;-254.0
17;-411.0;?;-63.0;-588.0;759.0;13.0;?;79.0;385.0;-282.0
?;?;-266.0;-57.0;-594.0;754.0;?;129.0;79.0;391.0;-255.0
17;-405.0;-269.0;-56.0;-597.0;?;?;131.0;80.0;408.0;-243.0
17;-403.0;-269.0;-59.0;-597.0;?;8.0;?;82.0;398.0;-210.0
17;-404.0;-272.0;?;-596.0;741.0;-10.0;101.0;83.0;424.0;?
17;-405.0;-271.0;-74.0;-596.0;733.0;18.0;126.0;?;429.0;-205.0
17;-405.0;-270.0;?;?;727.0;22.0;?;?;399.0;?
?;-406.0;-269.0;?;-593.0;719.0;3.0;?;84.0;393.0;?
17;-408.0;-270.0;-110.0;-589.0;?;1.0;69.0;83.0;?;?
17;?;?;-164.0;-587.0;712.0;-22.0;?;81.0;371.0;-165.0
17;-412.0;-272.0;-240.0;-583.0;714.0;-29.0;?;78.0;380.0;?
17;-414.0;?;?;-578.0;719.0;-38.0;91.0;?;390.0;?
17;-416.0;-277.0;?;-573.0;721.0;-50.0;?;72.0;391.0;-155.0
17;-419.0;-282.0;-394.0;?;730.0;-20.0;78.0;70.0;398.0;?
17;-423.0;?;?;-566.0;734.0;-23.0;93.0;67.0;371.0;-174.0
?;-426.0;-293.0;-402.0;-560.0;740.0;-23.0;118.0;63.0;379.0;-190.0
17;-427.0;-300.0;-393.0;-556.0;743.0;?;120.0;60.0;365.0;-221.0
17;-427.0;-305.0;-392.0;-556.0;751.0;-49.0;147.0;?;?;-233.0
17;-427.0;?;?;-555.0;755.0;-20.0;148.0;?;368.0;-224.0
17;-428.0;-312.0;-403.0;-552.0;759.0;-13.0;?;?;?;?
17;-430.0;-316.0;?;-550.0;760.0;-47.0;133.0;43.0;393.0;-221.0
?;?;-319.0;-401.0;-547.0;761.0;-17.0;?;39.0;376.0;-206.0
?;?;-321.0;?;-544.0;757.0;?;149.0;37.0;380.0;-209.0
17;-435.0;?;-406.0;?;755.0;?;129.0;34.0;389.0;-198.0
17;-435.0;-323.0;-408.0;-541.0;755.0;-25.0;128.0;32.0;373.0;?
17;-436.0;?;?;-538.0;748.0;0.0;119.0;?;371.0;-217.0
17;?;-323.0;-408.0;-540.0;744.0;-8.0;121.0;28.0;361.0;-199.0
17;-439.0;-323.0;-408.0;?;743.0;-7.0;?;26.0;359.0;-215.0
17;-441.0;-322.0;-407.0;-533.0;741.0;-27.0;114.0;?;356.0;-196.0
17;-442.0;-321.0;-408.0;?;740.0;-4.0;?;23.0;395.0;-163.0
?;-443.0;-320.0;-411.0;-531.0;738.0;3.0;112.0;23.0;398.0;-164.0
17;-444.0;-320.0;-419.0;-528.0;737.0;?;116.0;23.0;?;-182.0
?;-445.0;-321.0;?;-527.0;737.0;0.0;119.0;22.0;386.0;-184.0
17;?;-321.0;-435.0;-526.0;739.0;-37.0;?;22.0;367.0;?
17;-446.0;?;-439.0;-524.0;739.0;-20.0;?;21.0;347.0;-195.0
17;-446.0;-322.0;-442.0;?;741.0;?;111.0;21.0;359.0;?
17;-447.0;-323.0;-443.0;?;743.0;16.0;124.0;?;?;-228.0
17;-448.0;?;-440.0;-522.0;744.0;?;123.0;21.0;?;-202.0
17;-447.0;-325.0;-445.0;-520.0;748.0;-3.0;122.0;20.0;387.0;-204.0
17;-448.0;-327.0;?;-522.0;749.0;-5.0;121.0;20.0;397.0;-189.0
17;-448.0;-328.0;?;-519.0;747.0;-33.0;?;20.0;392.0;-189.0
?;-448.0;-329.0;?;-522.0;748.0;-52.0;?;20.0;361.0;-194.0
17;?;?;-436.0;?;746.0;-45.0;120.0;20.0;370.0;-200.0
?;-448.0;-330.0;-435.0;-518.0;746.0;?;111.0;19.0;365.0;-203.0
?;-448.0;-330.0;-435.0;?;?;?;107.0;18.0;395.0;-211.0
17;-449.0;-330.0;-435.0;-517.0;746.0;5.0;110.0;18.0;358.0;-213.0
17;-449.0;?;-435.0;-519.0;743.0;17.0;121.0;?;373.0;-223.0
17;-449.0;-330.0;-432.0;?;745.0;22.0;124.0;16.0;?;-201.0
17;-449.0;-330.0;-431.0;-517.0;746.0;18.0;123.0;16.0;416.0;-193.0
?;?;?;-430.0;-516.0;746.0;40.0;124.0;?;402.0;-196.0
17;-450.0;-328.0;-434.0;-515.0;746.0;-30.0;120.0;15.0;390.0;-166.0
17;-450.0;-328.0;-435.0;-514.0;?;2.0;?;16.0;374.0;?
17;?;?;-435.0;?;741.0;?;103.0;15.0;395.0;?
17;?;-327.0;-437.0;-512.0;742.0;-9.0;96.0;15.0;382.0;-188.0
?;-452.0;-327.0;?;-511.0;743.0;8.0;85.0;14.0;357.0;-196.0
?;?;-329.0;?;-511.0;740.0;36.0;89.0;14.0;?;-211.0
17;-453.0;-331.0;-427.0;?;?;36.0;99.0;14.0;380.0;-224.0
?;-454.0;-333.0;?;?;?;?;109.0;13.0;409.0;-207.0
17;-454.0;-335.0;-409.0;-509.0;?;71.0;?;13.0;399.0;-233.0
?;-454.0;-338.0;-400.0;?;747.0;?;120.0;13.0;?;-237.0
17;-453.0;-339.0;-396.0;-511.0;?;57.0;134.0;14.0;416.0;-240.0
17;-451.0;-342.0;-398.0;-512.0;748.0;9.0;107.0;14.0;406.0;-225.0
17;-450.0;-344.0;-408.0;-515.0;?;1.0;96.0;14.0;401.0;?
17;?;-346.0;-417.0;-517.0;750.0;-27.0;75.0;13.0;409.0;-206.0
17;-449.0;-349.0;-418.0;-519.0;749.0;5.0;67.0;12.0;412.0;-194.0
17;-448.0;?;-408.0;?;?;11.0;57.0;12.0;390.0;-223.0
17;?;-355.0;?;-521.0;746.0;-10.0;57.0;13.0;376.0;-223.0
17;-444.0;-357.0;-389.0;-525.0;744.0;13.0;62.0;?;432.0;?
?;-441.0;-360.0;?;-529.0;?;41.0;55.0;16.0;456.0;-166.0
17;-438.0;?;-376.0;-533.0;749.0;20.0;78.0;18.0;438.0;-191.0
17;-434.0;-363.0;?;-537.0;750.0;3.0;86.0;19.0;402.0;-190.0
17;-429.0;?;?;-544.0;754.0;23.0;84.0;20.0;399.0;-171.0
17;?;-363.0;?;-547.0;756.0;22.0;94.0;21.0;?;-182.0
17;?;-360.0;-369.0;-550.0;755.0;33.0;80.0;22.0;399.0;-176.0
17;-423.0;-357.0;?;-553.0;758.0;?;?;23.0;?;-160.0
?;-424.0;-355.0;-360.0;-553.0;?;28.0;85.0;25.0;429.0;?
?;?;-352.0;?;-551.0;760.0;18.0;95.0;28.0;439.0;-144.0
18;-426.0;-350.0;-345.0;-552.0;763.0;?;87.0;31.0;446.0;-110.0
18;-426.0;-348.0;?;-550.0;764.0;?;100.0;35.0;432.0;-123.0
?;-425.0;-346.0;-319.0;-551.0;765.0;80.0;115.0;39.0;428.0;-124.0
18;?;?;-313.0;-554.0;770.0;-4.0;124.0;?;?;-172.0
?;-419.0;-343.0;-313.0;-556.0;774.0;29.0;122.0;46.0;?;-175.0
18;-418.0;-341.0;-313.0;?;774.0;9.0;103.0;47.0;419.0;-204.0
?;-419.0;-340.0;-313.0;-563.0;?;?;93.0;47.0;416.0;-186.0
18;-421.0;-340.0;-314.0;-562.0;?;?;91.0;48.0;?;-218.0
?;-422.0;-341.0;-318.0;-561.0;777.0;?;?;47.0;429.0;-211.0
18;-423.0;-341.0;-330.0;?;?;55.0;115.0;46.0;427.0;?
?;-423.0;-341.0;?;-563.0;?;73.0;107.0;?;443.0;-208.0
18;?;-341.0;-375.0;-563.0;768.0;83.0;91.0;?;?;-185.0
18;?;?;-390.0;-562.0;768.0;94.0;77.0;40.0;476.0;-177.0
18;-429.0;?;-398.0;-558.0;766.0;94.0;91.0;?;484.0;-188.0
?;-431.0;-345.0;-397.0;-554.0;766.0;90.0;?;37.0;477.0;-185.0
18;?;-347.0;-391.0;-553.0;766.0;120.0;85.0;35.0;469.0;-224.0
18;-431.0;-350.0;-382.0;-550.0;?;128.0;?;33.0;437.0;-234.0
?;-431.0;-353.0;-372.0;-549.0;?;150.0;?;31.0;461.0;-241.0
18;-431.0;?;-356.0;?;786.0;137.0;58.0;31.0;474.0;-243.0
18;?;-362.0;?;-546.0;793.0;157.0;51.0;?;499.0;-252.0
18;-430.0;?;-326.0;?;801.0;?;35.0;30.0;?;-233.0
18;?;-376.0;-315.0;-541.0;815.0;196.0;?;?;493.0;?
18;-423.0;-383.0;-307.0;-540.0;825.0;191.0;18.0;26.0;467.0;-234.0
18;-419.0;?;-306.0;-541.0;835.0;227.0;-21.0;25.0;450.0;-262.0
18;-416.0;-398.0;-307.0;-541.0;?;203.0;?;23.0;?;?
18;-414.0;-407.0;-305.0;-542.0;855.0;?;?;20.0;427.0;-266.0
18;-413.0;-416.0;-302.0;-535.0;863.0;?;-62.0;17.0;408.0;-282.0
18;-412.0;-426.0;-296.0;-533.0;870.0;?;-68.0;14.0;434.0;?
?;-411.0;-436.0;?;-528.0;?;184.0;-80.0;11.0;476.0;-340.0
12;?;-446.0;-283.0;-528.0;883.0;208.0;-87.0;9.0;?;-366.0
10;-404.0;-456.0;-280.0;?;887.0;?;-93.0;8.0;422.0;-381.0
?;-399.0;-464.0;-280.0;-524.0;890.0;210.0;-109.0;8.0;363.0;?
9;-393.0;-470.0;-283.0;-527.0;888.0;214.0;?;7.0;317.0;?
7;-386.0;-474.0;-289.0;-527.0;?;292.0;-114.0;3.0;225.0;-379.0
10;?;-476.0;?;-532.0;878.0;332.0;-152.0;0.0;251.0;-495.0
?;-374.0;?;?;-536.0;869.0;?;-174.0;-1.0;264.0;-525.0
13;-373.0;-477.0;-310.0;-538.0;?;414.0;-193.0;0.0;219.0;-496.0
9;-374.0;-480.0;-315.0;?;846.0;435.0;-234.0;3.0;179.0;?
3;?;-485.0;?;-535.0;831.0;?;-217.0;5.0;?;-480.0
4;-383.0;-489.0;-306.0;?;?;?;?;6.0;?;-434.0
6;-385.0;-488.0;-302.0;-531.0;803.0;418.0;-174.0;8.0;337.0;?
-7;-386.0;-485.0;-301.0;-534.0;783.0;420.0;-270.0;9.0;322.0;-364.0
-15;-386.0;-484.0;-301.0;-530.0;765.0;390.0;?;10.0;302.0;-331.0
-11;-389.0;-487.0;-306.0;-524.0;?;349.0;-375.0;9.0;314.0;-323.0
-13;-390.0;-491.0;-316.0;-524.0;734.0;353.0;?;?;?;?
-13;-390.0;?;-331.0;-521.0;730.0;337.0;?;?;267.0;-261.0
-11;-388.0;-498.0;-346.0;-518.0;732.0;332.0;-335.0;7.0;286.0;-265.0
-17;-385.0;-502.0;-356.0;?;741.0;357.0;-332.0;6.0;315.0;-267.0
-21;-380.0;?;-362.0;-514.0;757.0;340.0;-343.0;5.0;392.0;-263.0
?;-374.0;-513.0;-364.0;-513.0;774.0;325.0;?;4.0;378.0;-218.0
-21;-367.0;-520.0;-363.0;?;792.0;?;-313.0;?;385.0;-214.0
?;?;?;-362.0;-508.0;817.0;382.0;-290.0;-1.0;431.0;-187.0
-21;-354.0;-533.0;-362.0;?;?;434.0;-256.0;-4.0;445.0;-156.0
-21;-347.0;-539.0;-362.0;-500.0;856.0;420.0;-228.0;?;495.0;-146.0
-21;-341.0;-543.0;-367.0;-494.0;874.0;397.0;-233.0;-7.0;534.0;-147.0
-21;-335.0;-547.0;-383.0;-489.0;888.0;445.0;-235.0;-9.0;?;-173.0
-21;-330.0;-551.0;-406.0;-486.0;?;492.0;-217.0;?;565.0;?
-21;-324.0;?;-432.0;-483.0;914.0;478.0;-202.0;-13.0;483.0;-157.0
-21;-319.0;?;-456.0;?;926.0;?;?;?;452.0;-178.0
-21;-316.0;-555.0;-475.0;-475.0;931.0;470.0;-249.0;?;?;-231.0
-21;?;-555.0;?;-476.0;?;485.0;?;-11.0;447.0;-305.0
-21;-312.0;-552.0;-506.0;?;941.0;473.0;-256.0;-12.0;?;-321.0
-21;-314.0;-548.0;-520.0;-487.0;940.0;448.0;-327.0;-14.0;?;-331.0
-21;-319.0;?;?;-494.0;937.0;?;-416.0;-14.0;420.0;-365.0
?;?;-553.0;-543.0;-502.0;935.0;413.0;-404.0;-16.0;441.0;-407.0
-21;?;-557.0;-540.0;-510.0;930.0;423.0;-328.0;?;451.0;-384.0
-21;-334.0;-555.0;-534.0;?;919.0;423.0;-289.0;?;469.0;-378.0
-21;?;-550.0;?;-520.0;905.0;452.0;?;-14.0;466.0;-370.0
?;-335.0;?;-531.0;-524.0;889.0;422.0;-383.0;?;483.0;?
-21;?;-543.0;-530.0;?;877.0;?;-359.0;-15.0;452.0;-330.0
-21;-331.0;-539.0;?;-538.0;?;391.0;-337.0;?;430.0;?
?;-328.0;-533.0;-525.0;-546.0;836.0;376.0;-347.0;-16.0;415.0;-311.0
-21;?;?;-522.0;-552.0;820.0;413.0;?;?;?;-305.0
-21;?;-524.0;?;?;808.0;407.0;-347.0;-18.0;383.0;?
-21;-316.0;-520.0;?;-569.0;798.0;?;-339.0;-18.0;?;-269.0
-21;?;-518.0;-519.0;?;797.0;432.0;-338.0;-18.0;?;?
-21;-307.0;-516.0;?;-575.0;803.0;448.0;-340.0;-16.0;428.0;-243.0
?;-303.0;-514.0;-517.0;?;?;431.0;?;-14.0;436.0;-229.0
-21;-300.0;?;?;-576.0;?;?;?;?;415.0;-245.0
-21;-298.0;-513.0;-497.0;-572.0;821.0;435.0;?;?;?;-267.0
-21;-299.0;?;-468.0;?;832.0;?;-327.0;-11.0;391.0;-268.0
-21;?;?;-432.0;-562.0;842.0;486.0;-315.0;-11.0;383.0;-245.0
-21;-304.0;-519.0;-404.0;?;854.0;?;-319.0;?;374.0;-243.0
-21;-308.0;-522.0;-400.0;?;862.0;474.0;?;?;401.0;-225.0
-21;?;?;-396.0;?;872.0;?;-317.0;-13.0;434.0;-224.0
-21;-316.0;-529.0;-387.0;-540.0;879.0;391.0;-320.0;-13.0;?;-223.0
-21;-321.0;-532.0;-377.0;-534.0;883.0;375.0;-332.0;-14.0;462.0;-226.0
-21;?;-536.0;-371.0;-525.0;?;368.0;-335.0;-15.0;432.0;-234.0
-21;?;-541.0;?;-519.0;889.0;357.0;?;-15.0;437.0;-276.0
-21;-332.0;-545.0;-363.0;-515.0;?;317.0;-319.0;?;413.0;-178.0
?;-331.0;-549.0;-360.0;?;893.0;260.0;-300.0;?;417.0;-12.0
-21;-328.0;-550.0;-366.0;?;898.0;251.0;-285.0;-6.0;391.0;-29.0
-21;-321.0;?;-379.0;?;902.0;?;-273.0;2.0;476.0;-142.0
-21;-312.0;-547.0;-389.0;?;903.0;318.0;-251.0;12.0;469.0;-231.0
-21;-300.0;-542.0;-391.0;-521.0;907.0;318.0;-237.0;23.0;415.0;-208.0
?;-287.0;-534.0;?;-529.0;?;367.0;-230.0;36.0;?;-195.0
-21;-272.0;-523.0;-400.0;?;907.0;410.0;?;50.0;373.0;-229.0
?;-255.0;-508.0;-395.0;?;906.0;408.0;-158.0;65.0;442.0;-302.0
-21;-236.0;-486.0;-372.0;-558.0;898.0;?;-27.0;80.0;416.0;-339.0
-21;-214.0;-458.0;-318.0;?;889.0;365.0;?;94.0;422.0;-321.0
-21;-193.0;?;?;?;875.0;347.0;-227.0;111.0;409.0;-322.0
-21;-179.0;?;?;?;855.0;403.0;-286.0;127.0;389.0;-355.0
-21;-167.0;?;-58.0;-630.0;829.0;?;-221.0;143.0;404.0;-376.0
-20;-152.0;?;-33.0;-647.0;802.0;376.0;?;158.0;395.0;-361.0
?;-136.0;-338.0;-39.0;-666.0;769.0;430.0;-282.0;172.0;412.0;-361.0
-20;-119.0;?;-48.0;-682.0;738.0;483.0;-328.0;185.0;470.0;-261.0
-20;?;-284.0;?;-692.0;699.0;?;-345.0;197.0;477.0;-183.0
-20;-87.0;-257.0;-22.0;-702.0;661.0;415.0;-331.0;208.0;484.0;?
-19;-72.0;-231.0;-2.0;-707.0;626.0;?;-314.0;?;?;-159.0
-19;-59.0;?;19.0;-709.0;?;533.0;-340.0;229.0;493.0;-221.0
-18;-47.0;-183.0;36.0;-710.0;561.0;543.0;-337.0;239.0;?;-236.0
-15;-36.0;-163.0;44.0;?;541.0;541.0;-346.0;251.0;454.0;-289.0
-14;?;?;42.0;-708.0;528.0;501.0;-371.0;263.0;446.0;-335.0
-6;-13.0;-136.0;31.0;-705.0;521.0;495.0;-328.0;275.0;463.0;?
3;3.0;-122.0;?;-695.0;519.0;393.0;-271.0;286.0;?;-301.0
14;19.0;-107.0;10.0;-687.0;?;365.0;-262.0;297.0;500.0;-321.0
26;?;-94.0;11.0;-680.0;526.0;364.0;-305.0;306.0;407.0;-371.0
20;40.0;-86.0;?;-667.0;532.0;328.0;-397.0;317.0;245.0;-394.0
9;43.0;-84.0;26.0;-658.0;537.0;289.0;?;332.0;143.0;-385.0
0;46.0;?;?;-653.0;?;369.0;-367.0;344.0;80.0;?
-12;48.0;?;?;-644.0;546.0;450.0;?;354.0;103.0;-567.0
-16;50.0;-107.0;17.0;-639.0;557.0;431.0;-377.0;?;217.0;-514.0
-24;51.0;-123.0;12.0;?;?;363.0;-362.0;376.0;306.0;-492.0
?;50.0;-138.0;12.0;-634.0;580.0;351.0;-356.0;?;368.0;-435.0
-33;44.0;?;15.0;?;?;340.0;-393.0;393.0;?;?
-40;35.0;?;18.0;-638.0;593.0;354.0;?;?;427.0;-387.0
-46;26.0;-188.0;20.0;-639.0;?;?;-252.0;407.0;355.0;-328.0
-50;23.0;-197.0;22.0;?;605.0;364.0;?;?;245.0;-281.0
?;30.0;-206.0;23.0;?;615.0;?;-340.0;?;?;-245.0
-54;46.0;?;28.0;?;626.0;386.0;-329.0;426.0;222.0;-267.0
-55;67.0;-220.0;34.0;-625.0;?;?;?;?;?;-300.0
?;90.0;-225.0;43.0;-621.0;659.0;394.0;-351.0;?;237.0;-321.0
?;110.0;-232.0;51.0;?;671.0;430.0;-409.0;433.0;263.0;-321.0
-57;125.0;-241.0;60.0;-616.0;675.0;527.0;?;436.0;?;-317.0
-54;135.0;?;70.0;-615.0;677.0;519.0;-381.0;440.0;320.0;-280.0
-53;?;?;83.0;-612.0;673.0;555.0;?;443.0;?;-346.0
-52;143.0;-254.0;?;-611.0;673.0;521.0;-370.0;446.0;446.0;-378.0
?;143.0;-248.0;113.0;?;669.0;393.0;-388.0;450.0;534.0;-291.0
-52;?;-239.0;128.0;?;664.0;343.0;-403.0;453.0;488.0;-250.0
?;124.0;-227.0;140.0;-608.0;?;325.0;-392.0;456.0;496.0;-218.0
-52;?;?;148.0;-611.0;665.0;255.0;-392.0;?;390.0;?
-52;?;?;153.0;-613.0;651.0;146.0;?;461.0;?;-300.0
-52;72.0;-172.0;157.0;-605.0;630.0;?;-268.0;462.0;490.0;-402.0
?;66.0;-139.0;158.0;-596.0;600.0;133.0;-329.0;467.0;?;-506.0
?;?;-117.0;153.0;?;575.0;261.0;?;478.0;327.0;-488.0
-52;66.0;?;?;-591.0;?;316.0;?;488.0;293.0;-409.0
-52;72.0;-97.0;141.0;-592.0;513.0;438.0;?;494.0;?;?
-52;?;-77.0;133.0;-580.0;485.0;424.0;?;497.0;380.0;?
-52;126.0;-48.0;125.0;-553.0;454.0;454.0;-109.0;499.0;382.0;-300.0
-52;167.0;?;?;-518.0;418.0;?;-153.0;500.0;407.0;-294.0
-52;204.0;17.0;107.0;-486.0;402.0;498.0;-261.0;502.0;415.0;-316.0
-52;229.0;41.0;101.0;?;391.0;570.0;-397.0;?;410.0;-366.0
-52;?;52.0;96.0;?;386.0;612.0;-481.0;506.0;430.0;-402.0
-52;?;55.0;91.0;-450.0;388.0;534.0;-416.0;505.0;404.0;-391.0
-52;217.0;54.0;86.0;?;?;515.0;-341.0;504.0;390.0;-349.0
-52;?;55.0;81.0;-458.0;401.0;680.0;-297.0;?;407.0;?
-52;203.0;?;79.0;?;405.0;505.0;-320.0;497.0;495.0;-502.0
?;?;62.0;82.0;-449.0;?;252.0;-361.0;493.0;467.0;?
-51;196.0;61.0;90.0;?;417.0;295.0;-455.0;487.0;331.0;-203.0
?;?;55.0;103.0;-442.0;428.0;396.0;-529.0;?;?;?
-47;173.0;44.0;117.0;?;429.0;322.0;-561.0;475.0;?;-351.0
-41;159.0;28.0;130.0;-448.0;?;211.0;-458.0;468.0;221.0;-437.0
?;143.0;12.0;144.0;-453.0;428.0;152.0;?;?;131.0;?
-26;122.0;-10.0;160.0;-469.0;?;69.0;-619.0;448.0;176.0;-456.0
-24;96.0;-49.0;?;-498.0;412.0;98.0;?;?;218.0;?
?;68.0;-96.0;155.0;-526.0;406.0;51.0;-281.0;438.0;?;-408.0
-32;40.0;-138.0;149.0;-555.0;407.0;15.0;-197.0;422.0;296.0;-446.0
-37;20.0;-172.0;140.0;?;399.0;17.0;-203.0;406.0;296.0;?
-36;11.0;-196.0;119.0;-594.0;381.0;39.0;?;394.0;248.0;?
-35;9.0;?;90.0;-602.0;357.0;40.0;-146.0;?;?;-373.0
-35;12.0;-233.0;59.0;-606.0;335.0;135.0;-108.0;?;203.0;?
-34;?;-250.0;33.0;-610.0;?;198.0;-60.0;364.0;172.0;-342.0
-32;?;?;?;-610.0;316.0;?;-22.0;354.0;162.0;?
-32;40.0;-272.0;-16.0;-612.0;314.0;381.0;-48.0;346.0;154.0;?
?;?;?;-44.0;-612.0;324.0;406.0;-82.0;339.0;205.0;-363.0
-27;60.0;-291.0;-81.0;?;342.0;485.0;-99.0;?;233.0;-292.0
-23;62.0;-299.0;-120.0;-619.0;358.0;?;-114.0;325.0;281.0;-254.0
-23;57.0;-306.0;-157.0;?;?;?;?;318.0;360.0;-297.0
-26;48.0;?;-193.0;-629.0;405.0;592.0;-200.0;311.0;445.0;?
-30;35.0;-315.0;-229.0;-635.0;?;735.0;-226.0;?;519.0;-9.0
-31;21.0;-315.0;-257.0;-639.0;453.0;818.0;-274.0;300.0;625.0;?
-31;7.0;?;-276.0;-642.0;468.0;638.0;-336.0;?;689.0;-26.0
-31;-6.0;-313.0;-289.0;-645.0;?;482.0;-354.0;296.0;560.0;?
-31;-15.0;-309.0;-299.0;?;504.0;421.0;-292.0;296.0;?;-57.0
-31;-21.0;-298.0;-303.0;-647.0;525.0;408.0;-259.0;294.0;614.0;-102.0
-31;-24.0;-283.0;-304.0;-645.0;536.0;?;-374.0;?;656.0;-137.0
-31;?;-271.0;-302.0;-643.0;549.0;457.0;-372.0;?;591.0;?
?;-40.0;-271.0;-291.0;-640.0;560.0;?;?;304.0;534.0;-234.0
?;?;?;?;?;570.0;313.0;?;316.0;?;-257.0
-31;?;-285.0;-260.0;?;?;?;?;328.0;504.0;-257.0
-31;-56.0;-283.0;-244.0;-636.0;577.0;394.0;-123.0;336.0;490.0;-251.0
?;-46.0;-278.0;-230.0;-635.0;576.0;421.0;-160.0;346.0;468.0;-260.0
-31;-33.0;?;-225.0;-631.0;574.0;445.0;-215.0;357.0;484.0;-272.0
-30;?;-268.0;-227.0;-625.0;573.0;508.0;-264.0;368.0;462.0;-264.0
-30;?;-262.0;?;-622.0;560.0;512.0;-304.0;378.0;504.0;-244.0
-30;20.0;-256.0;-238.0;-613.0;560.0;542.0;-303.0;388.0;?;-215.0
-30;34.0;-250.0;-251.0;-608.0;559.0;530.0;-291.0;?;?;-257.0
-30;44.0;-247.0;-266.0;-601.0;561.0;549.0;-295.0;407.0;519.0;-286.0
?;51.0;-243.0;?;-596.0;?;?;-297.0;414.0;477.0;-317.0
?;58.0;-237.0;-278.0;-588.0;?;620.0;?;421.0;451.0;-318.0
-30;64.0;-233.0;-273.0;?;578.0;629.0;?;427.0;440.0;?
-30;?;-230.0;?;-578.0;585.0;633.0;-390.0;434.0;428.0;-377.0
-30;71.0;-229.0;-265.0;-576.0;595.0;584.0;-397.0;438.0;?;-350.0
?;?;?;-264.0;-571.0;599.0;527.0;-414.0;440.0;446.0;-353.0
-30;77.0;-226.0;-263.0;?;613.0;515.0;-440.0;441.0;485.0;-334.0
-30;?;-226.0;-259.0;?;619.0;432.0;-474.0;440.0;464.0;-298.0
?;?;-227.0;-257.0;-566.0;623.0;481.0;-522.0;?;455.0;-296.0
-30;65.0;-231.0;-256.0;-571.0;630.0;471.0;-544.0;?;430.0;-312.0
-30;57.0;-236.0;-266.0;-573.0;634.0;469.0;-538.0;432.0;423.0;-295.0
-30;49.0;-243.0;-276.0;?;636.0;465.0;-523.0;426.0;?;-273.0
?;41.0;?;?;-586.0;646.0;463.0;-510.0;?;472.0;-253.0
-30;33.0;-259.0;-284.0;-593.0;655.0;492.0;-485.0;410.0;493.0;-242.0
-30;?;-268.0;-286.0;-602.0;662.0;472.0;-472.0;402.0;512.0;-212.0
-30;15.0;-276.0;-297.0;-611.0;675.0;487.0;-422.0;?;511.0;-217.0
?;?;?;-311.0;-623.0;?;?;-389.0;387.0;?;-205.0
-30;?;-289.0;-326.0;?;?;529.0;?;381.0;515.0;-185.0
-30;-9.0;?;-343.0;?;708.0;566.0;-345.0;374.0;?;-196.0
?;-16.0;-296.0;-360.0;-635.0;720.0;560.0;-363.0;369.0;496.0;-198.0
-30;-22.0;-300.0;-375.0;-639.0;732.0;554.0;-352.0;364.0;494.0;?
-30;-27.0;-304.0;?;-636.0;751.0;497.0;-342.0;360.0;521.0;-196.0
-30;-31.0;-308.0;?;-637.0;765.0;458.0;-347.0;356.0;533.0;-220.0
-30;?;-311.0;-399.0;-638.0;775.0;506.0;-359.0;?;535.0;-275.0
-30;?;-313.0;-397.0;-638.0;789.0;?;-366.0;?;?;-348.0
-30;-42.0;-314.0;?;?;798.0;400.0;-357.0;?;525.0;-305.0
?;-46.0;-315.0;?;-641.0;?;430.0;-378.0;350.0;431.0;?
