Accelerometer LUA_ accX;Accelerometer LWR accX;InertialMeasurementUnit LLA accZ;Accelerometer LH accZ;Accelerometer LWR accZ
-19.0;-645.0;?;?;439.0
-48.0;-584.0;?;-113.0;424.0
-158.0;-557.0;?;-114.0;314.0
-159.0;-430.0;?;27.0;323.0
-114.0;-458.0;?;349.0;312.0
-212.0;-443.0;?;316.0;408.0
-214.0;-524.0;-43.0;343.0;419.0
-159.0;-737.0;-89.0;461.0;348.0
-274.0;-750.0;-118.0;382.0;399.0
-250.0;-779.0;-139.0;481.0;280.0
-295.0;-792.0;-206.0;-523.0;?
-161.0;-877.0;?;615.0;?
-73.0;-878.0;?;400.0;?
-148.0;-905.0;?;489.0;?
-195.0;-899.0;?;401.0;?
-230.0;-896.0;?;494.0;?
-284.0;-839.0;?;511.0;?
-320.0;-906.0;?;479.0;?
-201.0;-942.0;?;370.0;?
-416.0;-882.0;?;300.0;?
-404.0;-787.0;?;305.0;?
-350.0;-815.0;?;315.0;?
-343.0;-860.0;-316.0;274.0;?
-345.0;-851.0;-381.0;293.0;?
-361.0;-838.0;-372.0;323.0;?
-346.0;-826.0;-316.0;296.0;?
-311.0;-902.0;-479.0;349.0;?
-332.0;-1009.0;-508.0;324.0;?
-369.0;-1009.0;-434.0;302.0;?
-402.0;-980.0;-453.0;269.0;?
?;-953.0;-444.0;234.0;?
?;-955.0;-432.0;213.0;?
?;-888.0;-452.0;204.0;385.0
?;-856.0;-419.0;231.0;275.0
?;-845.0;-403.0;253.0;304.0
-556.0;-850.0;-422.0;250.0;377.0
-586.0;-912.0;-409.0;263.0;320.0
-592.0;-1001.0;-425.0;253.0;285.0
-520.0;?;-459.0;263.0;417.0
-488.0;?;-487.0;225.0;411.0
-483.0;?;-562.0;181.0;380.0
-485.0;?;-573.0;163.0;335.0
-524.0;?;-529.0;198.0;234.0
-607.0;?;-521.0;217.0;335.0
-623.0;?;-555.0;270.0;355.0
-642.0;-952.0;-547.0;290.0;387.0
-604.0;-984.0;-495.0;301.0;305.0
-617.0;?;-484.0;350.0;325.0
-610.0;?;-469.0;200.0;238.0
-639.0;?;-498.0;162.0;336.0
-620.0;?;-570.0;159.0;297.0
-704.0;?;-601.0;211.0;401.0
-768.0;?;-576.0;179.0;400.0
-721.0;?;-565.0;181.0;395.0
-708.0;?;-559.0;223.0;472.0
-686.0;?;-578.0;203.0;532.0
-657.0;?;-560.0;225.0;474.0
-637.0;?;-531.0;227.0;449.0
-520.0;?;-569.0;183.0;479.0
-444.0;?;-608.0;165.0;402.0
-479.0;?;-650.0;79.0;459.0
-474.0;?;-671.0;119.0;426.0
-446.0;-735.0;-694.0;130.0;341.0
-401.0;-769.0;-661.0;112.0;359.0
-352.0;-787.0;-592.0;134.0;414.0
-320.0;-828.0;-562.0;194.0;368.0
-321.0;-871.0;-468.0;238.0;465.0
-328.0;-936.0;-474.0;236.0;428.0
-348.0;-970.0;-535.0;226.0;439.0
-389.0;-971.0;-484.0;235.0;463.0
-374.0;-1005.0;-481.0;310.0;458.0
-358.0;-1048.0;-422.0;324.0;444.0
-337.0;-1192.0;-354.0;385.0;449.0
-359.0;-1123.0;-366.0;353.0;420.0
-383.0;-1103.0;-340.0;398.0;395.0
-407.0;-1112.0;-372.0;401.0;339.0
-406.0;-1125.0;-418.0;340.0;357.0
-493.0;-1066.0;-471.0;240.0;343.0
-617.0;-931.0;-459.0;175.0;371.0
-583.0;-822.0;-391.0;151.0;331.0
-635.0;-788.0;-409.0;130.0;266.0
-629.0;-708.0;-443.0;84.0;307.0
-647.0;-704.0;-470.0;103.0;313.0
-570.0;-761.0;-486.0;123.0;338.0
-505.0;-795.0;-551.0;174.0;414.0
-470.0;-797.0;-666.0;216.0;396.0
-443.0;-849.0;-607.0;202.0;456.0
-414.0;-893.0;-589.0;223.0;440.0
-426.0;-958.0;-661.0;192.0;425.0
-386.0;-898.0;-686.0;233.0;450.0
-381.0;-946.0;-652.0;287.0;353.0
-357.0;-926.0;-568.0;331.0;387.0
-365.0;-918.0;-512.0;359.0;387.0
-448.0;-792.0;-477.0;364.0;365.0
-451.0;-955.0;-440.0;455.0;315.0
-385.0;-944.0;-418.0;426.0;362.0
-461.0;-885.0;-432.0;330.0;305.0
-330.0;-946.0;-425.0;275.0;288.0
-225.0;-996.0;-411.0;?;281.0
-252.0;-975.0;-429.0;?;304.0
-323.0;-832.0;-487.0;?;408.0
-339.0;-785.0;-527.0;?;370.0
-262.0;-710.0;-500.0;?;350.0
-367.0;-893.0;-538.0;?;458.0
-302.0;-850.0;-532.0;?;300.0
-291.0;-797.0;-427.0;?;269.0
-204.0;-816.0;-346.0;?;306.0
-212.0;-872.0;-469.0;?;159.0
-184.0;-852.0;-541.0;?;226.0
-175.0;-875.0;-528.0;?;362.0
-167.0;-843.0;-499.0;?;417.0
-305.0;-814.0;-509.0;-162.0;357.0
-372.0;-827.0;-551.0;-200.0;355.0
-300.0;-820.0;-450.0;-247.0;412.0
-339.0;-806.0;-427.0;-252.0;475.0
-326.0;-796.0;-422.0;-276.0;421.0
-279.0;-856.0;-419.0;-255.0;539.0
-264.0;-751.0;-448.0;-270.0;558.0
-313.0;-733.0;-471.0;-294.0;544.0
-305.0;-728.0;-394.0;-263.0;536.0
-301.0;-743.0;-512.0;-264.0;520.0
-248.0;-711.0;-467.0;-274.0;452.0
-362.0;-774.0;-533.0;-256.0;488.0
-280.0;-769.0;-485.0;?;534.0
-287.0;-686.0;-463.0;?;508.0
-301.0;-657.0;-430.0;?;523.0
-316.0;-737.0;-424.0;?;586.0
-334.0;-798.0;-373.0;?;583.0
-310.0;-768.0;-361.0;?;562.0
-300.0;-722.0;-360.0;?;547.0
-313.0;-710.0;-326.0;?;532.0
-336.0;-826.0;-339.0;?;565.0
-326.0;-743.0;-314.0;?;404.0
-342.0;-766.0;-299.0;?;597.0
-310.0;-739.0;-311.0;?;739.0
-313.0;-673.0;-300.0;-240.0;704.0
-193.0;-390.0;-303.0;-98.0;607.0
-337.0;-584.0;-293.0;-53.0;598.0
-424.0;-1105.0;-275.0;66.0;605.0
-377.0;-852.0;-267.0;32.0;598.0
-448.0;-868.0;-312.0;178.0;540.0
-374.0;-942.0;-305.0;268.0;456.0
-296.0;-1004.0;-281.0;334.0;469.0
-221.0;-1155.0;-187.0;261.0;414.0
-451.0;-1094.0;-282.0;?;502.0
-370.0;-911.0;-337.0;?;415.0
-326.0;-805.0;-268.0;?;364.0
-418.0;-760.0;-210.0;?;379.0
-431.0;-819.0;-314.0;?;322.0
-491.0;-903.0;-169.0;?;282.0
-502.0;-958.0;-217.0;?;354.0
-436.0;-875.0;-427.0;?;321.0
-454.0;-826.0;-394.0;?;265.0
-473.0;-786.0;-382.0;?;245.0
-477.0;-750.0;-413.0;?;287.0
-530.0;-704.0;-435.0;?;309.0
-474.0;-742.0;-551.0;299.0;295.0
-456.0;-794.0;-584.0;443.0;363.0
-477.0;-882.0;-535.0;515.0;309.0
-457.0;-1122.0;-476.0;497.0;259.0
-438.0;-1221.0;-421.0;419.0;187.0
-379.0;-1048.0;-461.0;357.0;492.0
-350.0;-1012.0;-540.0;399.0;363.0
-368.0;-983.0;-585.0;397.0;356.0
-431.0;-988.0;-478.0;358.0;?
-542.0;-920.0;-478.0;332.0;?
-520.0;-805.0;-494.0;334.0;?
-431.0;-787.0;-451.0;387.0;?
-492.0;-859.0;-409.0;390.0;?
-472.0;-922.0;-419.0;368.0;?
-359.0;-909.0;-464.0;403.0;?
-304.0;-953.0;-492.0;433.0;?
-200.0;-941.0;-647.0;446.0;?
-183.0;-972.0;-772.0;423.0;?
-255.0;-945.0;-627.0;394.0;?
-353.0;-953.0;-605.0;415.0;?
-376.0;-873.0;-640.0;440.0;?
-407.0;-876.0;-560.0;402.0;?
-366.0;-906.0;-494.0;414.0;?
-335.0;-935.0;-478.0;338.0;322.0
-283.0;-875.0;-460.0;338.0;324.0
-272.0;-841.0;-447.0;356.0;238.0
-252.0;-764.0;-528.0;384.0;235.0
-266.0;-838.0;-570.0;412.0;228.0
-298.0;-836.0;-606.0;376.0;238.0
-325.0;-833.0;-610.0;350.0;239.0
-307.0;-949.0;-584.0;284.0;260.0
-294.0;-882.0;-556.0;331.0;269.0
-294.0;-827.0;-567.0;286.0;276.0
-303.0;-834.0;-530.0;276.0;341.0
-317.0;-821.0;-500.0;201.0;291.0
-352.0;-739.0;-524.0;291.0;227.0
-394.0;-765.0;-549.0;285.0;210.0
-407.0;-743.0;-520.0;398.0;267.0
-380.0;-903.0;-514.0;393.0;250.0
-391.0;-908.0;-488.0;386.0;378.0
-353.0;-925.0;-506.0;421.0;264.0
-404.0;-997.0;-478.0;393.0;152.0
-411.0;-877.0;-498.0;405.0;342.0
?;-852.0;-536.0;343.0;279.0
?;-934.0;-530.0;299.0;277.0
?;-898.0;-509.0;325.0;220.0
?;-822.0;-483.0;255.0;227.0
?;-855.0;-496.0;285.0;238.0
?;-829.0;-452.0;158.0;326.0
?;-727.0;-508.0;40.0;390.0
?;-656.0;-472.0;?;350.0
?;-652.0;-524.0;?;396.0
-285.0;-793.0;-537.0;?;431.0
-261.0;-940.0;-502.0;?;-18.0
-270.0;-754.0;-658.0;?;240.0
-253.0;-537.0;-601.0;?;390.0
-243.0;-683.0;-509.0;?;410.0
-207.0;-741.0;-492.0;?;304.0
-287.0;-667.0;-535.0;?;217.0
-370.0;-709.0;-488.0;?;205.0
-394.0;-766.0;-446.0;?;343.0
-199.0;-862.0;-406.0;293.0;287.0
-279.0;-590.0;-409.0;257.0;301.0
-321.0;-619.0;-354.0;307.0;309.0
-211.0;-784.0;-295.0;391.0;244.0
-282.0;-678.0;-312.0;303.0;251.0
-250.0;-630.0;-572.0;268.0;286.0
-320.0;-710.0;-545.0;533.0;276.0
-253.0;-776.0;-357.0;373.0;261.0
-184.0;-1037.0;-260.0;373.0;245.0
-262.0;-997.0;-394.0;?;244.0
-248.0;-772.0;-378.0;?;162.0
-235.0;-701.0;-402.0;?;267.0
-286.0;-686.0;-420.0;?;308.0
-327.0;-707.0;-446.0;?;265.0
-385.0;-740.0;-356.0;?;216.0
-403.0;-719.0;-325.0;?;244.0
-354.0;-677.0;-403.0;183.0;276.0
-356.0;-715.0;-383.0;160.0;?
-300.0;-734.0;-314.0;207.0;?
-272.0;-741.0;-376.0;172.0;?
-317.0;-778.0;-441.0;187.0;?
-327.0;-777.0;-538.0;149.0;?
-284.0;-745.0;-623.0;151.0;?
-298.0;-655.0;?;147.0;?
-320.0;-698.0;?;159.0;?
-350.0;-693.0;?;153.0;?
-322.0;-777.0;?;251.0;342.0
-294.0;-736.0;?;151.0;322.0
-275.0;-757.0;?;209.0;281.0
-239.0;-730.0;?;170.0;295.0
-309.0;-683.0;?;178.0;341.0
-309.0;-654.0;?;186.0;342.0
-323.0;-714.0;?;196.0;313.0
-295.0;-737.0;?;229.0;316.0
-320.0;-760.0;-401.0;214.0;323.0
-286.0;-756.0;-360.0;177.0;294.0
-256.0;-711.0;-343.0;166.0;341.0
-239.0;-729.0;-331.0;168.0;326.0
-301.0;-750.0;-356.0;203.0;316.0
-295.0;-792.0;-398.0;230.0;320.0
-281.0;-830.0;-416.0;244.0;303.0
-309.0;-766.0;-382.0;219.0;344.0
-277.0;-661.0;-380.0;173.0;306.0
-264.0;-688.0;-357.0;198.0;?
-296.0;-698.0;-341.0;185.0;?
-281.0;-700.0;-348.0;138.0;?
-279.0;-671.0;-383.0;266.0;?
-274.0;-664.0;-386.0;124.0;?
-211.0;-681.0;-391.0;163.0;?
-260.0;-705.0;-369.0;29.0;?
-278.0;-638.0;-360.0;53.0;?
-279.0;-648.0;-363.0;81.0;?
-298.0;-652.0;-365.0;73.0;?
-271.0;-661.0;-385.0;131.0;?
-281.0;-653.0;-383.0;51.0;?
-254.0;-706.0;-355.0;53.0;?
-242.0;-770.0;-359.0;64.0;?
-225.0;-785.0;-359.0;43.0;474.0
-273.0;-702.0;?;95.0;382.0
-259.0;-701.0;?;129.0;385.0
-316.0;-664.0;?;162.0;408.0
-421.0;-665.0;?;174.0;370.0
-458.0;-628.0;?;227.0;350.0
-405.0;-666.0;?;238.0;287.0
-363.0;-644.0;?;428.0;270.0
-395.0;-641.0;?;459.0;277.0
-375.0;-555.0;?;219.0;388.0
-359.0;-813.0;?;285.0;343.0
-385.0;-962.0;?;278.0;291.0
-230.0;-982.0;?;167.0;433.0
-298.0;-876.0;?;62.0;454.0
-394.0;-747.0;-372.0;66.0;459.0
-397.0;-601.0;-361.0;117.0;452.0
-382.0;-537.0;-354.0;196.0;485.0
-455.0;-633.0;-359.0;211.0;387.0
-471.0;-623.0;-351.0;258.0;381.0
-361.0;-623.0;-364.0;?;430.0
-361.0;-595.0;-341.0;?;469.0
-475.0;-543.0;-339.0;?;410.0
-161.0;-468.0;-213.0;?;303.0
-272.0;-416.0;-343.0;?;291.0
-277.0;-437.0;-486.0;?;299.0
-296.0;-301.0;-418.0;?;333.0
-251.0;-273.0;-383.0;?;347.0
-146.0;-172.0;-368.0;?;539.0
-47.0;-126.0;-311.0;?;580.0
-62.0;-76.0;-268.0;?;471.0
-10.0;-81.0;-270.0;?;461.0
125.0;-116.0;-263.0;?;447.0
177.0;-144.0;-256.0;?;542.0
207.0;-126.0;-238.0;?;591.0
153.0;-180.0;-200.0;41.0;622.0
138.0;-222.0;-193.0;-91.0;612.0
219.0;-164.0;-166.0;-107.0;531.0
331.0;-131.0;-127.0;8.0;487.0
154.0;-94.0;-16.0;139.0;467.0
224.0;-100.0;120.0;179.0;?
?;-165.0;225.0;101.0;?
?;-140.0;256.0;17.0;?
?;-143.0;202.0;-21.0;?
?;-183.0;154.0;6.0;?
?;?;164.0;112.0;?
?;?;209.0;194.0;?
?;?;245.0;234.0;?
300.0;?;251.0;217.0;?
268.0;?;252.0;220.0;?
208.0;?;236.0;248.0;622.0
170.0;?;213.0;255.0;?
171.0;?;170.0;193.0;?
197.0;?;193.0;245.0;?
164.0;?;227.0;242.0;?
59.0;?;229.0;223.0;?
29.0;-307.0;226.0;129.0;?
212.0;-302.0;202.0;103.0;?
241.0;-247.0;145.0;108.0;?
193.0;-236.0;96.0;63.0;?
172.0;-140.0;57.0;-14.0;?
99.0;-126.0;40.0;-34.0;?
60.0;-113.0;-5.0;-58.0;?
16.0;-101.0;-28.0;-48.0;234.0
-57.0;-149.0;-21.0;-22.0;282.0
-30.0;-222.0;-11.0;72.0;300.0
-59.0;-259.0;-8.0;172.0;297.0
-44.0;-318.0;-39.0;308.0;267.0
-24.0;-461.0;-57.0;353.0;261.0
-27.0;-517.0;-33.0;164.0;400.0
-28.0;-546.0;-17.0;-53.0;597.0
1.0;-587.0;-31.0;-127.0;757.0
-40.0;-546.0;-51.0;-12.0;584.0
-123.0;-306.0;-35.0;106.0;395.0
-185.0;-243.0;-18.0;119.0;436.0
-49.0;-333.0;-9.0;131.0;462.0
-64.0;-398.0;15.0;116.0;453.0
3.0;-358.0;31.0;?;443.0
284.0;-322.0;15.0;?;434.0
408.0;-357.0;-55.0;?;458.0
245.0;-389.0;-119.0;?;471.0
114.0;-361.0;-147.0;?;484.0
89.0;-393.0;-80.0;?;531.0
131.0;-451.0;59.0;?;511.0
108.0;-466.0;88.0;78.0;531.0
185.0;-511.0;-62.0;19.0;590.0
162.0;-559.0;-168.0;8.0;580.0
22.0;-545.0;-31.0;-1.0;494.0
21.0;-533.0;72.0;19.0;465.0
0.0;-516.0;68.0;23.0;473.0
-10.0;-476.0;78.0;37.0;394.0
-59.0;-563.0;94.0;147.0;331.0
-48.0;-670.0;66.0;348.0;247.0
-137.0;-580.0;31.0;225.0;276.0
-157.0;-647.0;15.0;472.0;232.0
-198.0;-772.0;-4.0;517.0;211.0
-50.0;-778.0;-50.0;650.0;129.0
-182.0;-714.0;-69.0;337.0;162.0
-332.0;-592.0;-60.0;445.0;92.0
-422.0;-585.0;-95.0;331.0;44.0
-464.0;-631.0;-130.0;511.0;16.0
-514.0;-593.0;-152.0;27.0;50.0
-358.0;-838.0;-182.0;363.0;-194.0
-264.0;-844.0;-214.0;-173.0;-52.0
-238.0;-782.0;-263.0;55.0;-95.0
-357.0;-406.0;-355.0;-246.0;253.0
-305.0;-581.0;-387.0;593.0;-1.0
-278.0;-329.0;-401.0;-52.0;222.0
-302.0;-745.0;-486.0;961.0;180.0
-359.0;-846.0;-529.0;?;0.0
-337.0;-676.0;-534.0;-917.0;236.0
-295.0;-841.0;-424.0;-443.0;158.0
-233.0;-901.0;-481.0;325.0;160.0
-300.0;-512.0;-487.0;885.0;548.0
-194.0;-523.0;-490.0;555.0;446.0
-382.0;-426.0;-531.0;283.0;106.0
-364.0;-898.0;-638.0;527.0;-182.0
-191.0;-731.0;-647.0;586.0;23.0
-348.0;-694.0;?;361.0;15.0
-369.0;-549.0;?;476.0;153.0
-196.0;-618.0;?;540.0;259.0
207.0;-582.0;?;618.0;267.0
-201.0;-704.0;?;692.0;134.0
-402.0;-703.0;?;680.0;107.0
-105.0;-778.0;?;636.0;59.0
-59.0;-786.0;?;617.0;26.0
-31.0;-789.0;?;738.0;-38.0
-44.0;-807.0;-356.0;759.0;48.0
-29.0;-890.0;-383.0;874.0;24.0
-109.0;-872.0;-620.0;730.0;-8.0
-142.0;-932.0;-711.0;662.0;45.0
-240.0;-934.0;-419.0;810.0;-3.0
-312.0;-880.0;-369.0;808.0;-37.0
-339.0;-925.0;-391.0;781.0;-69.0
-373.0;-920.0;-291.0;768.0;-41.0
-408.0;-898.0;-407.0;665.0;-94.0
-369.0;-762.0;-461.0;631.0;-96.0
-501.0;-734.0;-554.0;644.0;-109.0
-480.0;-725.0;-629.0;587.0;-82.0
-469.0;-699.0;-626.0;664.0;-18.0
-460.0;-769.0;-622.0;714.0;-98.0
-402.0;-787.0;?;?;-11.0
-451.0;-817.0;?;?;-75.0
-421.0;-861.0;?;?;-68.0
-435.0;-829.0;?;?;-91.0
-492.0;-923.0;?;?;-61.0
-445.0;-846.0;?;862.0;-73.0
-452.0;-905.0;?;740.0;-34.0
-427.0;-979.0;?;762.0;22.0
-462.0;-932.0;?;753.0;-15.0
-447.0;-831.0;?;678.0;-42.0
-447.0;-878.0;?;825.0;-11.0
-434.0;-927.0;?;946.0;?
-399.0;-1108.0;?;620.0;?
-419.0;-1005.0;?;666.0;?
-433.0;-807.0;?;678.0;?
-395.0;-914.0;-729.0;590.0;13.0
-504.0;-926.0;-740.0;628.0;134.0
-612.0;-885.0;-737.0;642.0;23.0
-572.0;-801.0;-758.0;531.0;72.0
-437.0;-773.0;-757.0;604.0;67.0
-475.0;-687.0;-707.0;712.0;-32.0
-491.0;-762.0;-746.0;1133.0;73.0
-545.0;-719.0;-724.0;463.0;-125.0
-434.0;-809.0;-706.0;675.0;-88.0
-453.0;-796.0;?;480.0;89.0
-448.0;-752.0;?;348.0;-71.0
-422.0;-744.0;?;816.0;91.0
-512.0;-781.0;?;785.0;-17.0
-467.0;-939.0;?;888.0;-189.0
-585.0;-927.0;?;814.0;-16.0
-524.0;-1087.0;?;1072.0;-27.0
-436.0;-904.0;?;1009.0;-70.0
-438.0;-1013.0;?;1004.0;-75.0
-312.0;-1001.0;?;925.0;-28.0
-642.0;-1009.0;?;796.0;-4.0
-624.0;-938.0;?;766.0;101.0
-607.0;-862.0;-864.0;743.0;117.0
-676.0;-774.0;-575.0;643.0;93.0
-515.0;-628.0;-713.0;599.0;92.0
-464.0;-624.0;-624.0;651.0;133.0
-314.0;-640.0;-529.0;684.0;136.0
-233.0;-707.0;-818.0;695.0;113.0
-263.0;-717.0;-816.0;715.0;152.0
-221.0;-765.0;-819.0;763.0;135.0
-187.0;-774.0;-908.0;745.0;112.0
-153.0;-740.0;-903.0;715.0;62.0
-118.0;-730.0;-800.0;670.0;40.0
-160.0;-751.0;-774.0;711.0;-30.0
-146.0;-778.0;-649.0;689.0;14.0
-193.0;-780.0;-610.0;711.0;50.0
-214.0;-799.0;-589.0;693.0;112.0
-222.0;-778.0;-513.0;656.0;97.0
-264.0;-750.0;-438.0;679.0;85.0
-322.0;-736.0;-431.0;659.0;11.0
-316.0;-740.0;-459.0;669.0;-42.0
-295.0;-732.0;-485.0;661.0;-32.0
-280.0;-745.0;-485.0;717.0;-28.0
-281.0;-818.0;-508.0;707.0;2.0
-311.0;-831.0;-528.0;683.0;8.0
-370.0;-765.0;-556.0;721.0;-34.0
-383.0;-812.0;-589.0;769.0;-8.0
-415.0;-876.0;-615.0;763.0;-56.0
-407.0;-837.0;-604.0;728.0;-21.0
-451.0;-885.0;-572.0;698.0;-54.0
-410.0;-865.0;-576.0;699.0;-82.0
-393.0;-850.0;-559.0;716.0;-41.0
-423.0;-860.0;-578.0;730.0;-40.0
-445.0;-886.0;-606.0;680.0;-35.0
-438.0;-881.0;-632.0;?;-95.0
-482.0;-892.0;-629.0;?;-25.0
-471.0;-820.0;-677.0;?;16.0
-499.0;-833.0;-706.0;558.0;-67.0
-481.0;-742.0;-659.0;520.0;-45.0
-490.0;-781.0;-643.0;592.0;-14.0
-439.0;-799.0;-695.0;511.0;-61.0
-458.0;-819.0;-725.0;519.0;11.0
-457.0;-837.0;-703.0;637.0;?
-442.0;-854.0;-706.0;286.0;?
-468.0;-885.0;-718.0;259.0;?
-422.0;-882.0;-695.0;485.0;?
-462.0;-805.0;-725.0;333.0;?
-452.0;-749.0;-735.0;427.0;?
-453.0;-770.0;-732.0;444.0;?
-417.0;-742.0;-695.0;585.0;?
-419.0;-863.0;-687.0;572.0;?
-438.0;-937.0;-680.0;527.0;?
-377.0;?;-636.0;464.0;?
-432.0;?;-660.0;495.0;?
-446.0;?;?;505.0;?
-410.0;?;?;474.0;?
-469.0;?;?;523.0;?
-498.0;?;?;541.0;-43.0
-462.0;?;?;557.0;-2.0
-466.0;?;?;520.0;-28.0
-423.0;?;?;562.0;?
-433.0;?;?;?;?
-457.0;?;?;?;?
-460.0;-806.0;?;640.0;?
-485.0;-880.0;-742.0;682.0;?
-446.0;-856.0;-739.0;643.0;?
-455.0;-902.0;-713.0;637.0;?
-443.0;?;-679.0;638.0;?
-435.0;-825.0;-681.0;619.0;?
-456.0;-788.0;-661.0;652.0;?
-514.0;-809.0;-683.0;671.0;?
-506.0;-852.0;-709.0;693.0;?
-504.0;-854.0;-719.0;681.0;?
-476.0;-872.0;-693.0;668.0;-35.0
-470.0;-859.0;-702.0;662.0;-20.0
-458.0;-837.0;-714.0;633.0;-2.0
-409.0;-836.0;-695.0;609.0;80.0
-414.0;-806.0;-702.0;647.0;66.0
-415.0;-808.0;-748.0;658.0;38.0
-402.0;-823.0;-759.0;687.0;57.0
-368.0;-865.0;-757.0;696.0;?
-378.0;-876.0;-718.0;668.0;?
-329.0;-889.0;-692.0;697.0;?
-352.0;-875.0;-668.0;709.0;?
-344.0;-890.0;-684.0;708.0;?
-343.0;-902.0;-702.0;714.0;?
-345.0;-896.0;-698.0;720.0;4.0
-341.0;-901.0;-684.0;691.0;-22.0
-353.0;-825.0;-664.0;649.0;-66.0
-390.0;-869.0;-639.0;632.0;-41.0
-435.0;-892.0;-629.0;713.0;-69.0
-479.0;-808.0;-623.0;728.0;8.0
-472.0;-916.0;-621.0;765.0;-51.0
-505.0;-885.0;-631.0;717.0;-93.0
-498.0;-846.0;-645.0;692.0;-111.0
-517.0;-938.0;-654.0;848.0;-56.0
-515.0;-897.0;-671.0;873.0;-84.0
-504.0;-906.0;-689.0;882.0;-85.0
-505.0;-1026.0;-726.0;915.0;-157.0
-545.0;-1054.0;-739.0;789.0;-170.0
-591.0;-982.0;-748.0;?;-124.0
-627.0;-986.0;-710.0;?;-135.0
-629.0;-939.0;-723.0;?;-158.0
-669.0;-922.0;-728.0;?;-121.0
-608.0;-928.0;-716.0;?;-12.0
-641.0;-925.0;-713.0;?;-88.0
-575.0;-871.0;-742.0;?;-39.0
-601.0;-828.0;-760.0;?;20.0
-670.0;-779.0;-774.0;?;62.0
-583.0;-767.0;-787.0;?;168.0
-564.0;-716.0;-798.0;?;122.0
-655.0;-870.0;-899.0;?;-87.0
-580.0;-890.0;-912.0;638.0;34.0
-506.0;-778.0;-898.0;593.0;135.0
-436.0;-733.0;-873.0;728.0;155.0
-451.0;-736.0;-839.0;443.0;35.0
-381.0;-631.0;-796.0;630.0;76.0
-453.0;-688.0;-761.0;690.0;111.0
-482.0;-569.0;-774.0;364.0;205.0
-451.0;-778.0;?;360.0;-27.0
-360.0;?;?;375.0;17.0
-299.0;?;?;521.0;70.0
-368.0;?;-550.0;483.0;65.0
-295.0;?;-528.0;510.0;79.0
-274.0;?;-672.0;?;162.0
-162.0;?;-694.0;?;208.0
-356.0;?;-631.0;?;173.0
-289.0;-558.0;-597.0;?;133.0
-280.0;-576.0;-532.0;?;153.0
-247.0;-554.0;-461.0;?;127.0
-110.0;-675.0;-551.0;?;85.0
-200.0;-626.0;-495.0;?;80.0
-94.0;-555.0;-513.0;?;190.0
-125.0;-676.0;-585.0;?;106.0
-136.0;-640.0;-416.0;?;91.0
-150.0;-584.0;-360.0;?;172.0
-161.0;-613.0;-395.0;?;43.0
-207.0;-541.0;-351.0;475.0;286.0
-164.0;-807.0;-380.0;258.0;61.0
-65.0;-788.0;-408.0;148.0;69.0
-210.0;-562.0;-388.0;249.0;130.0
-101.0;-532.0;-418.0;-133.0;130.0
-133.0;-444.0;-395.0;252.0;179.0
-124.0;-663.0;-415.0;143.0;86.0
-83.0;-618.0;?;113.0;207.0
-163.0;-611.0;?;141.0;120.0
-203.0;-563.0;?;51.0;203.0
-166.0;-532.0;?;-44.0;207.0
-141.0;-496.0;?;-20.0;230.0
-71.0;-501.0;?;53.0;138.0
-46.0;-505.0;-298.0;202.0;189.0
-132.0;-460.0;-582.0;249.0;131.0
-50.0;-543.0;-600.0;29.0;147.0
-147.0;-658.0;-424.0;89.0;185.0
-12.0;-629.0;-349.0;178.0;145.0
-72.0;-593.0;-289.0;?;336.0
-46.0;-496.0;-414.0;?;225.0
-84.0;-579.0;-360.0;?;102.0
-98.0;-732.0;-383.0;?;315.0
-179.0;-630.0;-380.0;?;241.0
-138.0;-709.0;-334.0;?;142.0
-147.0;-697.0;-398.0;?;126.0
27.0;-692.0;-391.0;?;253.0
-110.0;-531.0;-302.0;?;201.0
-41.0;-510.0;-352.0;?;217.0
-103.0;-516.0;-382.0;?;215.0
-145.0;-522.0;-445.0;75.0;264.0
-270.0;-524.0;-438.0;77.0;107.0
-141.0;-707.0;-432.0;28.0;175.0
-107.0;-597.0;-298.0;103.0;240.0
-118.0;-591.0;-368.0;50.0;244.0
-85.0;-592.0;-342.0;46.0;154.0
-122.0;-560.0;-406.0;18.0;42.0
-86.0;-497.0;-455.0;105.0;131.0
-163.0;-434.0;-478.0;197.0;183.0
-137.0;-395.0;-449.0;129.0;204.0
-113.0;-378.0;-341.0;175.0;114.0
-164.0;-399.0;-344.0;109.0;160.0
-163.0;-498.0;-297.0;20.0;183.0
-89.0;-368.0;-373.0;-18.0;262.0
-50.0;-386.0;-406.0;24.0;?
-23.0;-220.0;-412.0;145.0;348.0
1.0;-153.0;-401.0;149.0;342.0
-43.0;-272.0;-412.0;128.0;319.0
-179.0;-358.0;-395.0;341.0;158.0
-77.0;-446.0;-413.0;324.0;127.0
-1.0;-410.0;-345.0;429.0;235.0
-58.0;-388.0;-285.0;353.0;218.0
51.0;-408.0;-177.0;332.0;229.0
27.0;-500.0;-136.0;287.0;156.0
25.0;-468.0;-207.0;295.0;179.0
-94.0;-457.0;-215.0;352.0;187.0
8.0;-461.0;-234.0;459.0;233.0
39.0;-481.0;-238.0;603.0;232.0
7.0;-468.0;-168.0;608.0;231.0
-88.0;-441.0;-139.0;594.0;190.0
-43.0;-418.0;-118.0;462.0;248.0
