InertialMeasurementUnit L-SHOE EuX;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;Accelerometer BACK accZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX
158;1062.0;-133;149;790;-133;?;-6133;6133
158;1015.0;-192;-70;676;-192;?;-6422;6422
158;1077.0;130;?;762;130;?;-4217;4217
158;1524.0;13;?;707;13;?;-1043;1043
158;1238.0;76;?;731;76;-661.0;-127;127
158;629.0;14;?;730;14;-564.0;-196;196
158;?;-9;?;726;-9;-554.0;1972;-1972
158;?;18;?;725;?;-565.0;2882;-2882
158;1096.0;24;?;722;?;-596.0;3794;-3794
158;983.0;53;?;720;?;-585.0;4592;-4592
158;958.0;64;?;718;?;-593.0;4776;-4776
158;887.0;62;?;727;?;-581.0;5494;-5494
158;869.0;-9;?;724;?;-566.0;1821;-1821
158;903.0;62;?;737;?;-586.0;-1013;1013
158;985.0;-78;32;731;?;-714.0;-214;214
158;989.0;36;-38;806;?;-671.0;-163;163
159;933.0;338;-61;887;?;-630.0;108;-108
158;962.0;523;-65;995;?;-670.0;151;-151
155;985.0;1048;-366;1194;?;-711.0;-8;8
154;1077.0;-19;-89;925;?;-659.0;74;-74
155;1016.0;-1778;136;823;-1778;-673.0;21;-21
161;984.0;-1452;-44;884;-1452;-596.0;-23;23
167;875.0;-1083;231;697;-1083;-598.0;-26;26
168;639.0;-999;271;701;-999;-617.0;-7;7
167;838.0;733;64;518;733;-615.0;-4;4
165;1152.0;1617;-136;718;1617;-642.0;13;-13
?;958.0;604;-225;452;604;-625.0;-19;19
?;775.0;1193;-223;790;1193;-609.0;7;-7
?;742.0;988;-218;641;988;-639.0;25;-25
?;766.0;-1125;-384;-1354;-1125;-694.0;-37;37
?;808.0;-213;-658;232;-213;-827.0;-3;3
?;822.0;410;219;1847;410;-780.0;-78;78
?;820.0;-385;551;778;-385;-877.0;-140;140
?;828.0;191;-149;804;191;-878.0;-448;448
?;801.0;72;54;735;72;-803.0;-1166;1166
?;898.0;-64;85;663;-64;-788.0;-1410;1410
?;1167.0;28;-57;766;28;-798.0;-1374;1374
?;1196.0;-70;58;679;-70;-844.0;-1384;1384
?;1069.0;23;-7;730;23;-819.0;-1157;1157
170;1046.0;-24;13;707;-24;-795.0;-864;864
170;962.0;25;17;713;25;-777.0;-753;753
170;971.0;35;-1;729;35;-799.0;-760;760
170;1022.0;-1;5;720;-1;?;-731;731
170;1019.0;6;15;715;6;?;-791;791
170;1014.0;12;8;721;12;?;-669;669
170;1040.0;22;0;720;22;?;-331;331
170;?;21;13;725;21;?;-250;250
170;?;24;8;719;24;?;-265;265
170;?;46;6;717;46;?;-240;240
170;?;17;12;719;17;?;-297;297
170;?;-25;8;720;-25;?;-325;325
170;?;4;5;721;4;?;-360;360
170;?;30;10;712;30;?;-348;?
170;?;19;18;710;19;?;-237;?
170;?;-10;3;717;-10;?;-294;?
170;1016.0;-20;-4;718;-20;?;-282;?
170;1007.0;-7;5;719;-7;?;-235;?
170;986.0;-10;4;719;-10;-773.0;-315;?
170;993.0;-11;10;719;-11;-761.0;-201;?
170;1004.0;-19;6;722;-19;-752.0;-113;?
170;1023.0;-47;-3;717;-47;-749.0;-118;118
170;1010.0;-23;-2;716;-23;-750.0;-100;100
170;1017.0;-15;-5;719;-15;-750.0;-70;70
170;1029.0;-29;-2;715;-29;-760.0;47;-47
170;993.0;15;4;718;15;-749.0;82;-82
170;996.0;10;-1;718;10;-738.0;31;-31
170;1007.0;5;-1;717;5;-744.0;65;-65
170;1011.0;20;-2;719;20;-744.0;81;?
170;1015.0;-17;-9;716;-17;-749.0;93;-93
170;1014.0;-10;-2;715;-10;-769.0;134;-134
170;1024.0;36;5;720;36;-757.0;143;-143
170;1002.0;43;-2;723;43;-752.0;247;-247
170;997.0;43;-7;721;43;-724.0;317;-317
170;1002.0;55;-3;718;55;-714.0;300;-300
170;996.0;48;1;720;48;-701.0;314;-314
170;1003.0;31;2;722;31;-692.0;210;-210
170;?;37;10;716;37;-680.0;152;-152
170;1012.0;51;9;715;51;-671.0;153;-153
170;1004.0;49;-8;713;49;-650.0;-52;52
170;988.0;53;0;710;53;-660.0;379;-379
170;1020.0;33;14;714;33;-636.0;990;-990
170;1038.0;-27;1;715;-27;-615.0;887;-887
170;1023.0;-39;2;716;-39;-570.0;816;-816
170;1026.0;-3;0;718;-3;-612.0;674;-674
170;997.0;-14;-5;715;-14;-576.0;632;-632
170;1004.0;-50;-1;715;-50;-610.0;416;-416
170;1024.0;-60;-2;720;-60;-640.0;-734;734
170;1044.0;-42;-1;721;-42;-567.0;-691;691
170;1041.0;-32;-2;721;-32;-639.0;754;-754
170;1034.0;-78;4;725;-78;-634.0;745;-745
169;1013.0;-108;4;732;-108;-669.0;423;-423
169;981.0;-98;-1;726;-98;-699.0;760;-760
169;1003.0;-101;4;724;-101;-707.0;417;-417
169;998.0;-84;5;729;-84;-767.0;130;-130
170;999.0;-79;12;726;-79;-770.0;110;-110
169;1002.0;-114;26;737;-114;-784.0;-13;13
169;983.0;-98;17;744;-98;-831.0;-22;22
167;?;-138;8;735;-138;-815.0;26;-26
161;?;-272;25;730;-272;-794.0;21;-21
157;?;-373;16;705;-373;-796.0;-54;54
156;?;-462;-20;?;-462;-803.0;-102;102
155;?;-477;-15;?;-477;-771.0;-53;53
154;?;-490;-39;?;-490;-794.0;-2;2
152;?;-502;-46;?;-502;-794.0;-8;8
152;?;-488;-29;?;-488;-783.0;-5;5
152;?;-554;-52;?;-554;-771.0;3;-3
152;?;-624;-28;?;-624;-777.0;13;-13
153;?;-718;-50;?;-718;-774.0;19;-19
154;?;-659;0;?;-659;-751.0;48;-48
155;?;-441;23;?;-441;-760.0;14;-14
155;?;-278;-68;655;-278;-739.0;-76;76
154;?;86;-3;688;86;-720.0;-18;18
152;913.0;580;-26;650;580;-731.0;52;-52
149;904.0;779;-71;623;779;-727.0;-23;23
146;891.0;780;29;679;780;-699.0;-44;44
144;791.0;652;39;666;652;-679.0;25;-25
141;844.0;516;-71;748;516;-691.0;25;-25
140;881.0;475;-132;829;475;-666.0;10;-10
139;869.0;124;-11;659;124;-665.0;41;-41
138;858.0;201;117;595;201;-663.0;32;-32
135;819.0;1487;105;439;1487;-669.0;15;-15
129;795.0;1931;-3;387;1931;-686.0;26;-26
122;746.0;1208;-173;612;1208;-653.0;25;-25
119;764.0;1053;-113;520;1053;-674.0;20;-20
118;812.0;556;218;662;556;-673.0;8;-8
117;879.0;-132;262;861;-132;-630.0;54;-54
117;612.0;-138;40;730;-138;-661.0;24;-24
118;769.0;-138;-29;716;-138;-695.0;20;-20
118;879.0;-89;-23;718;-89;-778.0;-72;72
118;794.0;14;0;725;14;-856.0;-260;260
118;979.0;18;20;733;18;-805.0;-135;135
118;936.0;30;3;717;30;-771.0;-605;605
118;864.0;43;-2;723;43;-774.0;-1044;1044
118;884.0;40;1;719;40;-790.0;-477;477
118;1014.0;32;2;719;32;-828.0;-40;40
118;1256.0;19;1;723;19;-816.0;29;-29
118;1104.0;34;2;723;34;-857.0;-268;268
118;968.0;33;-3;718;33;-843.0;-610;610
118;952.0;2;-2;711;2;-855.0;-995;995
118;1005.0;-22;2;714;-22;-853.0;-1409;1409
118;1034.0;-23;-7;721;-23;-840.0;-1343;1343
118;1085.0;25;-7;715;25;-840.0;-1310;1310
118;1069.0;8;2;713;8;-841.0;-1269;1269
118;1060.0;-28;-2;717;-28;-847.0;-1101;1101
118;1033.0;-1;-2;720;-1;-830.0;-1054;1054
118;1032.0;-1;7;721;-1;-821.0;-806;806
118;1042.0;-19;3;716;-19;-801.0;-483;483
118;1021.0;-14;1;718;-14;-826.0;-448;448
118;1040.0;-6;0;717;-6;-857.0;-474;474
118;1035.0;-14;-7;711;-14;-859.0;-453;453
118;1034.0;-6;-3;714;-6;-860.0;-457;457
118;1014.0;-11;4;718;-11;-863.0;-430;430
118;1006.0;-48;2;721;-48;-869.0;-443;443
118;1024.0;-31;-2;722;-31;-834.0;-458;458
118;1040.0;-15;-3;718;-15;-793.0;-456;456
118;1059.0;-15;-2;717;-15;-755.0;-455;455
118;1042.0;17;3;720;17;-721.0;-458;458
118;1050.0;10;1;719;10;-720.0;-457;457
118;1006.0;-18;-5;716;-18;-730.0;-454;454
118;1017.0;-28;4;721;-28;-729.0;-459;459
118;1006.0;-46;-9;711;-46;-711.0;-496;496
118;971.0;-106;12;730;-106;-613.0;-870;870
118;991.0;-108;-13;716;-108;-644.0;-1057;1057
117;1003.0;-180;-13;741;-180;-584.0;361;-361
116;1067.0;-338;-15;740;-338;-873.0;2059;-2059
115;1087.0;-526;-141;?;-526;-540.0;1402;-1402
115;1020.0;-979;48;?;-979;-555.0;45;-45
115;957.0;-679;-197;?;-679;-633.0;-112;112
116;960.0;-611;-1079;?;-611;-379.0;-3;3
116;1104.0;-574;-1004;?;-574;-403.0;-6;6
110;1143.0;1486;-218;?;1486;-411.0;-63;63
105;917.0;2334;-25;?;2334;-420.0;-119;119
111;793.0;1675;-142;?;1675;-360.0;-15;?
101;1058.0;2356;-36;?;2356;-400.0;40;?
83;1267.0;?;54;?;3136;-412.0;-34;?
77;899.0;?;-46;?;3384;-429.0;-30;?
58;699.0;?;-198;?;3839;-422.0;-15;?
42;829.0;?;-301;?;4087;-476.0;-57;?
32;833.0;?;-357;?;3753;-461.0;-97;?
22;894.0;?;-446;692;3170;-431.0;-166;?
17;994.0;?;-472;706;3050;-466.0;-208;?
6;984.0;?;-252;621;4147;-491.0;-246;246
-6;883.0;?;233;51;4723;-511.0;-531;?
-12;906.0;?;593;-164;3896;-512.0;-740;?
-11;898.0;?;505;-294;4548;-444.0;-532;?
-14;890.0;3172;802;-21;3172;-573.0;-830;?
-23;885.0;-461;2170;818;-461;-647.0;-1714;?
-23;887.0;-471;2242;824;-471;-564.0;-2284;?
-23;924.0;81;70;563;81;-550.0;-3529;?
-24;996.0;-168;-869;520;-168;-595.0;-5003;?
-23;1000.0;21;-205;615;21;-684.0;-4394;?
-24;1056.0;-134;18;796;-134;-644.0;-5249;?
-24;1263.0;-88;19;767;-88;-602.0;?;?
-24;1081.0;-89;20;766;-89;-597.0;?;-731
-24;859.0;15;44;738;15;-511.0;?;-1869
-23;884.0;79;70;709;79;-489.0;?;-1849
-24;1028.0;18;42;732;18;-488.0;?;-3521
-23;1093.0;27;53;723;27;-487.0;?;-3283
-24;1128.0;22;60;713;22;-468.0;?;-3778
-24;1069.0;48;54;704;48;-481.0;?;-3910
-23;899.0;14;30;717;14;-460.0;?;-2933
-24;805.0;63;84;688;63;-549.0;3111;-3111
-23;921.0;-228;1;782;-228;-635.0;3232;-3232
-24;974.0;-154;17;802;-154;-569.0;1015;-1015
-24;935.0;-19;4;730;-19;-761.0;-1439;1439
-22;924.0;-129;-51;749;-129;-858.0;-2432;2432
-28;959.0;390;167;660;390;-776.0;-2918;2918
-12;1069.0;-1887;-501;938;-1887;-773.0;-1533;1533
-11;1102.0;-5041;-717;972;-5041;-871.0;-38;38
-1;1092.0;-3721;-942;1118;-3721;-802.0;-143;143
44;1249.0;-884;-1720;1504;-884;-793.0;-4;4
45;1386.0;315;-799;866;315;-732.0;-22;22
35;1230.0;658;-589;714;658;-656.0;-102;102
28;827.0;994;-794;832;994;-575.0;44;-44
8;568.0;1567;-390;547;1567;-574.0;-104;104
-5;?;2117;-398;666;2117;-548.0;-97;97
-25;?;2599;-134;694;2599;-518.0;3;-3
-39;?;2973;-84;847;2973;-496.0;-47;47
-44;?;2748;276;1323;2748;-546.0;-10;10
-49;?;2499;503;1560;2499;-531.0;36;-36
-51;?;2460;1149;915;2460;-540.0;26;-26
-51;?;2532;1078;1034;2532;-561.0;21;-21
?;?;2536;1081;1032;2536;-559.0;21;-21
?;?;1304;2878;-1138;1304;-660.0;-37;37
?;?;-73;1126;-1087;-73;-759.0;-385;385
?;852.0;-17;3;790;-17;-848.0;-457;457
?;871.0;273;1279;709;273;-850.0;-970;970
?;937.0;-112;464;347;-112;-739.0;?;2007
?;1015.0;-300;366;645;-300;-778.0;?;2531
?;1025.0;-85;213;744;-85;-818.0;?;2740
?;1279.0;49;-94;714;49;-806.0;?;1666
?;1129.0;61;148;730;61;-773.0;?;331
?;1273.0;76;-4;714;76;-773.0;?;94
?;1183.0;68;44;714;68;-763.0;?;-19
-55;918.0;32;43;711;32;-781.0;?;-155
-55;1024.0;58;21;705;58;-780.0;?;-241
-54;1113.0;71;45;706;71;-778.0;?;-271
-55;1043.0;40;28;710;40;-727.0;?;-268
-55;1005.0;59;29;711;59;-719.0;?;-253
-55;1061.0;49;27;693;49;-706.0;?;-223
-55;1022.0;9;12;708;9;-701.0;?;-236
-55;988.0;?;5;711;53;-751.0;221;-221
-55;976.0;?;12;702;40;-739.0;405;-405
-55;1000.0;?;5;699;7;-731.0;497;-497
-55;1024.0;?;9;704;19;-721.0;516;-516
-55;954.0;-31;21;718;-31;-722.0;585;?
-55;932.0;-54;-2;711;-54;-743.0;444;?
-55;969.0;-23;-9;705;-23;-839.0;613;?
-55;1022.0;2;20;691;2;-747.0;806;?
-55;976.0;-5;45;672;-5;-771.0;735;-735
-55;967.0;8;33;680;8;-727.0;479;-479
-55;986.0;31;8;695;31;-690.0;490;-490
-55;1014.0;15;8;697;15;-692.0;518;-518
-55;1092.0;23;10;692;23;?;-204;204
-55;1139.0;31;-3;708;31;?;325;-325
-55;1055.0;-14;16;689;-14;?;995;-995
-55;1031.0;36;-30;729;?;?;255;-255
-55;1022.0;25;-1;719;?;?;32;-32
-55;953.0;19;55;674;?;?;-24;24
-55;905.0;300;-44;789;?;?;-119;119
-59;860.0;753;264;477;?;?;14;-14
-60;954.0;2034;341;296;?;?;0;0
-61;947.0;1156;?;247;?;?;20;-20
-65;936.0;-2344;?;-25;?;?;35;-35
-58;1095.0;-3341;?;456;?;?;37;-37
-52;1016.0;-3148;?;761;?;?;58;-58
-45;?;-3174;-506;737;?;?;5;-5
-36;?;-2933;-682;1131;?;?;-57;57
-33;?;-2627;-602;1094;?;?;-44;44
-23;?;-3356;-177;819;?;?;-45;45
-16;?;-4345;499;873;-4345;?;-45;45
-13;?;-515;-1865;791;-515;?;-51;51
-10;?;1740;-1503;679;1740;?;-28;28
-11;?;295;843;660;295;?;28;-28
-13;?;595;-219;624;595;?;12;-12
-13;?;315;-154;751;315;?;9;-9
-13;?;23;142;768;23;?;49;-49
-14;?;225;-157;731;225;?;4;-4
-14;?;148;44;751;148;?;80;-80
-14;?;190;-90;724;190;-830.0;-10;10
-14;849.0;-38;-36;734;-38;-810.0;54;-54
-14;851.0;-26;-18;724;-26;-800.0;93;-93
-14;791.0;6;-40;716;6;-809.0;-222;222
-14;754.0;4;-14;725;4;-820.0;1280;-1280
-14;798.0;54;-14;724;54;-817.0;3045;-3045
-14;849.0;35;-16;725;35;-776.0;3297;-3297
-14;862.0;41;-15;725;41;-818.0;3189;-3189
-14;820.0;43;-15;725;43;-871.0;2916;-2916
-14;811.0;39;-15;725;39;-858.0;2841;-2841
-14;827.0;42;-16;724;42;-878.0;2055;-2055
-14;801.0;36;-14;725;36;-894.0;1607;-1607
-14;804.0;45;?;724;45;-874.0;1429;-1429
-14;802.0;41;?;725;41;-895.0;-576;576
-14;824.0;36;?;726;36;-926.0;-2040;2040
-15;809.0;34;?;724;34;-884.0;-1667;1667
-14;836.0;-41;?;737;-41;-913.0;-1329;1329
-15;840.0;44;-55;721;44;-856.0;?;1393
-14;774.0;-35;-30;736;-35;-877.0;?;1032
-14;821.0;-5;-40;731;-5;-870.0;?;381
-16;789.0;250;-81;712;250;-836.0;?;-30
-15;?;142;116;823;142;-794.0;?;-89
-23;758.0;1931;99;671;1931;-807.0;?;-4
-31;720.0;4724;209;298;4724;-729.0;?;16
-35;723.0;3330;-68;456;3330;-805.0;?;18
-43;686.0;-558;-751;706;-558;-739.0;?;17
-41;567.0;-1571;-149;663;-1571;-765.0;?;12
-36;509.0;-411;379;911;-411;-776.0;?;24
-37;573.0;104;60;906;104;-862.0;?;-6
-36;575.0;5;-86;672;5;-844.0;?;16
-37;634.0;-61;-73;754;-61;-812.0;?;65
-37;588.0;-51;-8;715;-51;-818.0;?;18
-36;666.0;-79;-42;678;-79;-768.0;-30;30
-36;636.0;-180;-51;680;-180;-797.0;-60;60
-35;693.0;-346;3;642;-346;-801.0;-50;50
-33;791.0;-486;-15;686;-486;-770.0;-58;58
-33;742.0;-459;-36;710;-459;-771.0;-54;54
-32;704.0;-439;-35;720;-439;-767.0;-54;54
-29;663.0;-666;-32;708;?;-780.0;-56;56
-26;613.0;-958;-33;670;?;-807.0;-54;54
-24;700.0;-1083;-50;661;?;-825.0;-56;56
-21;699.0;-1271;-38;685;?;-814.0;-51;51
-17;651.0;-1322;-11;706;?;-771.0;-11;11
-13;623.0;-984;-21;721;?;-786.0;49;-49
-10;719.0;-633;2;727;?;-793.0;64;-64
-9;732.0;-240;49;728;?;-778.0;29;-29
-9;726.0;97;40;708;?;-796.0;11;-11
-9;693.0;133;-38;699;133;-798.0;15;-15
-9;630.0;112;-75;?;112;-795.0;14;-14
-10;613.0;90;-23;?;90;-809.0;14;-14
-10;630.0;38;-26;?;38;-820.0;13;-13
-10;685.0;24;-54;?;24;-810.0;16;-16
-10;646.0;-26;-21;?;-26;-828.0;13;-13
-10;629.0;-26;-1;?;-26;-800.0;32;-32
-10;650.0;52;-16;?;52;-807.0;55;-55
-10;668.0;?;-29;?;23;-791.0;54;-54
-10;677.0;?;-26;?;-3;-811.0;56;-56
-10;669.0;?;-7;?;29;-798.0;13;-13
-10;656.0;?;-4;?;4;-817.0;19;-19
-10;672.0;?;-21;?;-20;-818.0;40;-40
-10;675.0;?;-23;?;0;-820.0;-5;5
-10;673.0;?;-14;?;5;-824.0;24;-24
-10;646.0;?;-11;720;-18;-833.0;45;-45
-10;638.0;?;-8;720;-13;-812.0;18;-18
-10;670.0;?;-7;717;-15;-818.0;-8;8
-10;678.0;?;-18;722;-32;-820.0;-38;38
-10;674.0;?;-13;729;-30;-820.0;-27;27
-10;703.0;?;9;737;-17;-820.0;-15;15
-10;695.0;19;6;729;19;-818.0;-18;18
-10;687.0;34;0;721;34;-827.0;-10;10
-10;717.0;30;4;738;30;-858.0;-4;4
-10;721.0;16;6;740;16;-820.0;7;-7
-10;700.0;-9;7;732;-9;-824.0;33;-33
-10;700.0;-2;1;736;-2;-835.0;39;-39
-10;735.0;-11;3;728;-11;-858.0;14;-14
-10;740.0;-16;-6;733;-16;-849.0;5;-5
-10;737.0;24;-14;738;24;-835.0;20;-20
-10;?;27;-2;728;27;-854.0;24;-24
-10;?;1;-1;737;1;-861.0;24;-24
-10;?;14;-6;730;14;-845.0;20;-20
-10;?;?;-18;722;18;-829.0;-5;5
-10;?;?;-15;728;-21;-840.0;-20;20
-10;?;?;-2;729;-24;-840.0;-12;12
-10;?;12;-1;729;12;-850.0;6;-6
-10;?;4;3;727;4;-891.0;6;-6
-10;?;-23;4;731;-23;-928.0;-21;21
-10;?;3;10;729;3;-854.0;-26;26
-10;?;25;-1;726;25;-870.0;-29;29
-10;?;1;-9;722;?;-864.0;-20;20
-10;?;-32;7;729;?;-871.0;-17;17
-10;?;-33;0;735;?;-849.0;-45;45
-10;?;-4;-3;721;-4;-861.0;-17;17
-10;?;-5;8;730;-5;-867.0;-8;8
-10;?;-4;-1;726;-4;-851.0;-35;35
-10;?;26;-4;711;26;-829.0;-35;35
-10;678.0;9;-4;722;?;-829.0;-25;25
-10;689.0;-3;-8;718;?;-847.0;1;-1
-10;696.0;18;11;727;?;-850.0;6;-6
-10;695.0;-18;13;728;?;-850.0;6;-6
-10;678.0;5;-2;715;?;-860.0;-4;4
-10;658.0;51;0;717;?;-858.0;-29;29
-10;647.0;10;-3;709;?;-851.0;-26;26
-10;658.0;9;-4;707;9;-861.0;-24;24
-10;681.0;-14;5;717;-14;-856.0;-29;29
-10;702.0;-30;8;724;-30;-849.0;-17;17
-10;668.0;19;3;721;19;-872.0;3;-3
-10;671.0;13;2;720;13;-870.0;28;-28
-10;694.0;-30;2;726;-30;-857.0;15;-15
-10;700.0;-27;?;723;-27;-851.0;?;10
-10;678.0;6;?;716;6;-821.0;?;-28
-10;701.0;7;?;714;7;-827.0;?;-12
-10;691.0;21;?;716;21;-845.0;?;37
-10;697.0;40;?;719;40;-852.0;?;21
-10;695.0;12;?;722;?;-839.0;?;-13
-10;673.0;-1;?;723;?;-849.0;?;-15
-10;686.0;5;2;721;?;-802.0;?;39
-10;667.0;19;-6;723;19;-854.0;?;17
-10;666.0;14;-5;725;14;-832.0;?;-29
-10;667.0;-12;-6;720;-12;-836.0;?;12
-10;694.0;-20;-10;714;-20;-833.0;?;17
-10;659.0;-29;1;710;-29;-816.0;?;17
-10;650.0;-26;3;717;?;-825.0;?;39
-10;669.0;-15;-4;727;?;-829.0;?;4
-10;659.0;-9;-6;722;?;-830.0;-20;20
-10;667.0;-23;1;723;-23;?;-32;32
-10;693.0;-31;7;732;-31;?;-5;5
-10;687.0;10;-3;719;10;?;-62;62
-10;662.0;22;-5;714;22;?;-20;20
-10;693.0;2;3;723;2;?;7;-7
-10;700.0;0;5;722;0;?;-41;41
-10;693.0;-11;2;719;-11;?;20;-20
-10;681.0;-20;-7;718;-20;?;21;-21
-10;673.0;-8;-2;?;-8;?;-1;1
-10;695.0;16;5;?;16;?;49;-49
-10;636.0;15;-5;?;15;?;15;-15
-10;639.0;-2;-4;?;-2;?;-11;11
-10;645.0;12;3;720;12;-802.0;24;-24
-10;637.0;30;3;720;30;-856.0;-26;26
-10;653.0;19;9;714;19;-876.0;-25;25
-10;651.0;3;-2;714;3;-817.0;49;-49
-10;655.0;22;-1;719;22;-836.0;15;-15
-10;664.0;28;3;721;28;-831.0;-40;40
-10;682.0;10;-19;713;10;-882.0;-14;14
-10;683.0;2;-11;709;2;-806.0;6;-6
-10;654.0;2;4;713;2;-796.0;-9;9
-10;649.0;29;7;710;29;-800.0;-20;20
-10;603.0;17;7;713;17;-800.0;-5;5
-10;607.0;-8;-2;719;-8;-801.0;31;-31
-10;592.0;31;-1;713;31;-819.0;24;-24
-10;588.0;31;4;712;31;-779.0;-20;20
-10;589.0;-14;-4;714;-14;-792.0;-28;28
-10;590.0;-16;-3;711;-16;-806.0;-22;22
-10;598.0;-29;-7;706;-29;-806.0;-7;7
-10;587.0;-22;-1;711;-22;-819.0;4;-4
-10;?;10;6;715;10;-807.0;4;-4
-10;?;-37;-2;712;-37;-844.0;31;-31
-9;?;-85;19;723;-85;-847.0;14;-14
-11;?;-108;21;728;-108;-861.0;-20;20
-6;?;-150;35;725;?;?;8;-8
8;593.0;-865;18;690;?;?;9;-9
20;611.0;-2134;-128;628;?;?;-35;?
34;618.0;-2562;-102;656;?;?;-27;27
46;624.0;-1751;108;718;?;?;9;-9
52;635.0;-177;33;693;?;?;-7;7
54;631.0;601;-112;677;?;?;43;-43
56;600.0;227;-25;718;?;?;42;-42
56;628.0;144;6;732;?;?;-85;85
56;680.0;182;-6;731;?;?;-105;105
56;749.0;102;18;728;?;?;56;-56
56;809.0;129;-6;721;?;?;434;-434
56;909.0;98;21;723;?;?;95;-95
56;849.0;110;-19;699;110;?;393;-393
57;839.0;155;-70;657;155;?;1248;-1248
59;906.0;106;75;649;106;-788.0;-130;130
59;930.0;143;65;671;143;-660.0;-1273;1273
59;951.0;104;-62;659;104;-831.0;-1572;1572
59;939.0;30;-20;667;30;-705.0;-1351;1351
59;927.0;-74;-63;642;-74;-750.0;-1335;1335
60;895.0;-190;-79;638;-190;-662.0;-1448;1448
62;866.0;-226;-14;732;-226;-681.0;1330;-1330
65;862.0;-13;-113;756;-13;-695.0;1999;-1999
64;915.0;940;5;885;940;-686.0;254;-254
68;918.0;-1183;-199;658;-1183;-626.0;101;-101
80;895.0;-6003;-840;133;-6003;-590.0;-69;69
92;808.0;-6808;-809;178;-6808;-526.0;-79;79
102;790.0;-6095;-747;-30;-6095;-528.0;-2;2
101;915.0;-6915;-960;-471;-6915;-525.0;-78;78
109;1075.0;-5084;-645;136;-5084;-538.0;13;-13
124;896.0;-1724;-355;778;-1724;-491.0;9;-9
126;923.0;-1114;-384;719;-1114;-464.0;4;-4
133;916.0;-1986;-171;867;-1986;-472.0;-18;18
135;799.0;-2323;-2;918;-2323;-469.0;-34;34
149;733.0;-2377;5;745;-2377;-480.0;1;-1
141;835.0;-2303;-67;728;-2303;-456.0;-15;15
159;898.0;-2519;-50;644;-2519;-380.0;-33;33
160;864.0;-2808;-57;630;-2808;-445.0;-56;56
151;814.0;?;-63;613;-3082;-509.0;-84;84
217;827.0;?;282;349;-3528;-514.0;-26;26
6;849.0;?;265;288;-2675;-502.0;-317;317
-220;860.0;?;1122;579;-977;-506.0;-663;663
-164;870.0;?;1304;765;-152;-566.0;-1198;1198
-174;904.0;?;-407;933;197;-763.0;-1745;1745
-184;951.0;?;-464;1060;223;-665.0;-2244;2244
-169;901.0;?;-13;856;105;-593.0;-3857;3857
-183;827.0;?;-174;705;101;-680.0;-3337;3337
-174;1016.0;?;-43;755;147;-564.0;?;-1165
-178;1230.0;?;-118;742;233;-540.0;?;-3028
-178;1115.0;?;-83;741;236;-601.0;?;-1606
-178;977.0;?;-67;745;185;-510.0;1880;-1880
-179;971.0;135;-94;738;135;-468.0;2199;-2199
-179;896.0;37;-78;733;37;-454.0;2555;-2555
-179;969.0;-7;-105;729;-7;-473.0;3245;-3245
-179;1002.0;31;-73;735;31;-430.0;3161;-3161
-179;991.0;-31;-55;724;-31;-485.0;3728;-3728
-179;988.0;-76;-80;730;-76;-485.0;4002;-4002
-179;899.0;-19;-61;733;-19;-465.0;4255;-4255
-178;869.0;-74;-64;739;-74;-393.0;4484;-4484
-180;893.0;-85;-78;733;-85;-349.0;4867;-4867
-178;946.0;-44;-66;726;-44;-322.0;4547;-4547
-177;975.0;-91;-75;737;-91;-437.0;4497;-4497
-182;941.0;21;-66;723;21;-464.0;5391;-5391
-170;895.0;62;-92;719;62;-542.0;819;-819
-188;899.0;-158;-79;764;-158;-704.0;-3584;3584
-167;946.0;-564;25;786;-564;-861.0;-3463;3463
-184;968.0;-678;37;798;-678;-743.0;-3953;3953
-196;1081.0;-652;36;793;-652;-892.0;-3987;3987
76;1128.0;-1217;-48;1104;-1217;-726.0;-3136;3136
237;1104.0;-1374;-319;1704;-1374;-816.0;-1041;1041
58;1151.0;-777;-123;1236;-777;-677.0;296;-296
-93;1364.0;-318;234;547;-318;-619.0;-135;135
-138;1141.0;250;-76;688;250;-588.0;42;-42
-150;778.0;311;-451;461;311;-592.0;-9;9
-150;896.0;?;-469;281;-152;-596.0;-132;132
-151;1079.0;?;-248;367;889;-602.0;-49;49
-151;1065.0;?;312;218;2136;-511.0;-81;81
-155;898.0;3252;191;455;3252;-577.0;-21;21
-165;761.0;4222;-445;804;4222;-550.0;-36;36
-169;785.0;3605;-416;696;3605;-469.0;-70;70
-168;860.0;3225;-383;613;3225;-439.0;-91;91
-173;853.0;1906;-103;525;1906;-450.0;-36;36
-176;789.0;1154;338;-28;1154;-433.0;84;-84
-178;826.0;1574;-18;25;1574;-533.0;80;-80
-179;930.0;253;-398;-142;253;-495.0;15;-15
-177;871.0;-1140;-345;-412;-1140;-385.0;7;-7
-175;823.0;-1521;241;1208;-1521;-607.0;-173;173
-175;826.0;-84;1015;1386;-84;-693.0;-754;754
-176;874.0;109;-361;877;109;-668.0;-1852;1852
-177;879.0;-1098;-1549;1462;-1098;-897.0;-2724;2724
