Accelerometer LUA^ accY;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;Accelerometer BACK accX
969.0;-70.0;-384.0;-159.0;197.0;-161;207.0;-513.0;-131.0;1177.0;?;-1276.0;232.0
1046.0;-17.0;-332.0;-183.0;217.0;-156;195.0;-531.0;-164.0;-566.0;?;-1147.0;403.0
1260.0;-42.0;-276.0;-207.0;172.0;-161;181.0;-538.0;-185.0;-910.0;?;-982.0;336.0
1225.0;-50.0;-236.0;-230.0;425.0;-159;172.0;-533.0;-205.0;-98.0;?;-895.0;244.0
978.0;-40.0;-195.0;-251.0;1027.0;-162;165.0;-523.0;-231.0;21.0;?;-874.0;88.0
791.0;-52.0;-167.0;-269.0;852.0;-162;163.0;-513.0;-253.0;-35.0;?;-878.0;171.0
936.0;-79.0;-151.0;-284.0;641.0;-161;164.0;?;-268.0;24.0;?;-886.0;301.0
960.0;-87.0;-123.0;-300.0;724.0;-161;167.0;?;-284.0;150.0;?;-861.0;298.0
933.0;-112.0;-95.0;-314.0;628.0;-161;177.0;?;-298.0;150.0;?;-841.0;348.0
869.0;-92.0;-65.0;-325.0;323.0;-162;191.0;?;-314.0;104.0;?;-809.0;426.0
796.0;-77.0;-44.0;-335.0;144.0;-161;206.0;?;-323.0;151.0;?;-800.0;428.0
684.0;-134.0;-24.0;-340.0;111.0;-161;219.0;?;-330.0;78.0;?;-886.0;402.0
666.0;-233.0;-7.0;-343.0;180.0;-162;235.0;?;-333.0;78.0;310.0;-979.0;405.0
712.0;-186.0;5.0;-342.0;263.0;-157;247.0;?;-335.0;95.0;332.0;-1059.0;410.0
738.0;-112.0;19.0;-334.0;330.0;-164;261.0;?;-330.0;52.0;353.0;-1151.0;415.0
757.0;-297.0;15.0;-331.0;394.0;-155;268.0;?;-317.0;154.0;375.0;-1382.0;323.0
797.0;-389.0;6.0;-329.0;415.0;-162;272.0;-403.0;-309.0;562.0;400.0;-1282.0;212.0
964.0;-330.0;-2.0;-326.0;358.0;-163;283.0;-405.0;-307.0;861.0;425.0;-888.0;303.0
1078.0;-114.0;-6.0;-321.0;294.0;-143;302.0;-400.0;-311.0;1020.0;438.0;-938.0;198.0
1107.0;-37.0;-1.0;-324.0;409.0;-197;328.0;-396.0;-314.0;721.0;439.0;-1011.0;-52.0
1272.0;-220.0;17.0;-329.0;476.0;-45;356.0;-386.0;-319.0;-395.0;435.0;-1004.0;-39.0
1350.0;-267.0;31.0;-333.0;409.0;202;379.0;-375.0;-326.0;-597.0;441.0;-857.0;-116.0
1114.0;-296.0;41.0;-337.0;465.0;150;393.0;-366.0;-331.0;-198.0;452.0;-745.0;-129.0
991.0;-333.0;62.0;-339.0;414.0;67;399.0;-356.0;-336.0;-463.0;458.0;-670.0;15.0
1114.0;-390.0;83.0;-339.0;295.0;76;399.0;-343.0;-341.0;-545.0;457.0;-654.0;60.0
1142.0;-387.0;107.0;-339.0;403.0;65;395.0;-321.0;-344.0;-498.0;450.0;-716.0;22.0
1089.0;-389.0;130.0;-339.0;380.0;?;384.0;-304.0;-348.0;-464.0;440.0;-767.0;-24.0
928.0;-385.0;138.0;-340.0;267.0;?;371.0;-283.0;-351.0;-431.0;429.0;-804.0;8.0
906.0;-396.0;142.0;-343.0;184.0;?;356.0;-272.0;-352.0;-375.0;421.0;-838.0;-35.0
864.0;-395.0;138.0;-346.0;101.0;?;338.0;-265.0;-350.0;-495.0;408.0;?;-37.0
767.0;-312.0;?;-347.0;193.0;?;321.0;-264.0;-355.0;-639.0;400.0;?;-42.0
728.0;-243.0;?;-352.0;291.0;?;307.0;-268.0;-358.0;-359.0;394.0;?;-86.0
786.0;-293.0;?;-355.0;172.0;?;292.0;-283.0;-361.0;304.0;394.0;?;13.0
824.0;-176.0;?;-362.0;154.0;?;279.0;-297.0;-368.0;1216.0;395.0;?;72.0
927.0;-21.0;?;-368.0;218.0;?;263.0;-315.0;-371.0;2070.0;404.0;-1163.0;71.0
968.0;16.0;87.0;-371.0;309.0;?;259.0;-331.0;-380.0;773.0;413.0;-929.0;-39.0
997.0;74.0;87.0;-375.0;419.0;?;271.0;-341.0;-383.0;-508.0;419.0;-1006.0;130.0
1052.0;62.0;92.0;-375.0;461.0;?;287.0;-353.0;-384.0;114.0;426.0;-1166.0;405.0
?;-38.0;99.0;-376.0;453.0;-175;306.0;-366.0;-390.0;1179.0;434.0;-1187.0;374.0
?;-81.0;95.0;-380.0;569.0;-172;321.0;-380.0;-390.0;-746.0;439.0;-1032.0;144.0
?;-29.0;91.0;-380.0;674.0;-174;342.0;-390.0;-390.0;-300.0;448.0;-931.0;137.0
?;12.0;89.0;-377.0;731.0;-175;366.0;-396.0;-390.0;-118.0;458.0;-931.0;124.0
?;0.0;88.0;-378.0;668.0;-174;385.0;-401.0;-386.0;-208.0;464.0;-940.0;132.0
?;10.0;95.0;-372.0;710.0;-174;400.0;-402.0;-381.0;-160.0;462.0;-847.0;159.0
?;29.0;103.0;-372.0;555.0;-174;415.0;-406.0;-378.0;21.0;462.0;-879.0;199.0
760.0;39.0;109.0;-366.0;619.0;-174;428.0;-408.0;-371.0;10.0;453.0;-895.0;256.0
739.0;69.0;113.0;-364.0;414.0;-174;437.0;-409.0;-367.0;85.0;443.0;-921.0;185.0
770.0;-43.0;119.0;-361.0;287.0;-173;443.0;-410.0;-362.0;112.0;435.0;-1018.0;239.0
568.0;-97.0;127.0;-352.0;483.0;-176;451.0;-413.0;-355.0;132.0;426.0;-1110.0;219.0
677.0;-43.0;133.0;-344.0;697.0;-171;459.0;-412.0;-351.0;112.0;423.0;-1162.0;202.0
736.0;-17.0;141.0;-333.0;605.0;-178;466.0;-419.0;-344.0;?;424.0;-1336.0;215.0
704.0;-229.0;145.0;-325.0;526.0;-172;466.0;-425.0;-335.0;?;?;-1354.0;178.0
646.0;-347.0;146.0;-314.0;447.0;-173;470.0;-437.0;-328.0;?;419.0;-986.0;84.0
718.0;-307.0;145.0;-303.0;476.0;-184;474.0;-443.0;-328.0;?;416.0;-725.0;167.0
783.0;-91.0;128.0;-296.0;470.0;-153;486.0;-440.0;-328.0;?;419.0;-876.0;214.0
792.0;-102.0;110.0;-291.0;535.0;-212;501.0;-429.0;-336.0;?;422.0;-965.0;14.0
854.0;-133.0;89.0;-288.0;595.0;-100;512.0;-420.0;-336.0;?;421.0;-899.0;-50.0
1005.0;-114.0;54.0;-283.0;579.0;147;527.0;-418.0;-341.0;?;416.0;-779.0;153.0
1042.0;-157.0;18.0;-282.0;408.0;96;540.0;-417.0;-343.0;?;413.0;-742.0;71.0
1111.0;-237.0;-15.0;-286.0;333.0;54;549.0;-418.0;-352.0;-75.0;393.0;-707.0;-56.0
1230.0;-223.0;-34.0;-285.0;?;107;558.0;-417.0;-357.0;-184.0;364.0;-618.0;-65.0
1129.0;-202.0;-42.0;-285.0;?;61;568.0;-420.0;-367.0;-247.0;330.0;-666.0;-6.0
879.0;-247.0;-40.0;-290.0;?;?;573.0;-422.0;-374.0;-227.0;298.0;-737.0;-34.0
860.0;-248.0;-38.0;-291.0;?;?;575.0;-424.0;-381.0;-249.0;266.0;-675.0;-96.0
906.0;-229.0;-34.0;-292.0;?;?;578.0;-430.0;-384.0;-161.0;231.0;-630.0;-139.0
880.0;-240.0;-34.0;-291.0;?;?;579.0;-430.0;-386.0;-334.0;209.0;-657.0;-171.0
902.0;-230.0;-38.0;-292.0;?;?;?;-431.0;-385.0;-432.0;195.0;-747.0;-155.0
941.0;-145.0;-37.0;-285.0;?;?;?;-434.0;-383.0;-660.0;187.0;-793.0;-159.0
883.0;-264.0;-37.0;-286.0;?;?;?;-440.0;-383.0;494.0;185.0;-790.0;-82.0
842.0;-205.0;-43.0;-280.0;?;?;?;-452.0;-375.0;1216.0;190.0;-993.0;71.0
871.0;5.0;-44.0;-278.0;?;-166;?;-465.0;-367.0;1305.0;201.0;-989.0;146.0
953.0;29.0;-47.0;-275.0;?;-162;?;-482.0;-361.0;1863.0;213.0;-991.0;90.0
897.0;-173.0;-61.0;-269.0;?;-166;?;-500.0;-354.0;-1128.0;225.0;-1114.0;240.0
925.0;-47.0;-63.0;-256.0;?;-164;?;-517.0;-354.0;937.0;228.0;-1210.0;272.0
1140.0;51.0;-66.0;-247.0;512.0;-166;?;-533.0;-352.0;559.0;225.0;-1005.0;230.0
1088.0;20.0;-88.0;-238.0;555.0;-167;?;-545.0;-350.0;-979.0;219.0;-908.0;179.0
743.0;-9.0;-116.0;-227.0;619.0;-168;?;-551.0;-345.0;-314.0;204.0;-997.0;?
942.0;28.0;-134.0;-214.0;578.0;-168;?;-553.0;-337.0;-133.0;193.0;-1016.0;?
982.0;82.0;-147.0;-192.0;458.0;-168;?;-554.0;-332.0;-99.0;178.0;-981.0;?
850.0;110.0;-156.0;-174.0;611.0;-168;?;-556.0;-324.0;-214.0;157.0;-995.0;185.0
763.0;121.0;-159.0;-153.0;586.0;-168;?;-556.0;-315.0;-21.0;134.0;-1007.0;240.0
768.0;139.0;-154.0;-136.0;431.0;-168;513.0;-557.0;-303.0;-19.0;112.0;-977.0;193.0
759.0;126.0;-155.0;-118.0;376.0;-168;509.0;-555.0;-291.0;23.0;88.0;-971.0;179.0
786.0;59.0;-148.0;-102.0;369.0;-167;506.0;-548.0;-277.0;137.0;68.0;-1060.0;206.0
778.0;-117.0;-139.0;-86.0;418.0;-170;512.0;-542.0;-261.0;211.0;50.0;-1080.0;214.0
787.0;-76.0;-121.0;-66.0;419.0;-165;527.0;-538.0;-247.0;34.0;42.0;-1077.0;221.0
743.0;-105.0;-100.0;-43.0;426.0;-171;542.0;-537.0;-230.0;-107.0;46.0;-1190.0;200.0
739.0;-300.0;-92.0;-28.0;420.0;-169;569.0;-543.0;-210.0;113.0;54.0;-1292.0;174.0
821.0;-236.0;-92.0;-9.0;408.0;-162;600.0;-552.0;-193.0;226.0;62.0;-915.0;197.0
900.0;-229.0;-105.0;3.0;416.0;-184;646.0;-573.0;-185.0;211.0;69.0;-779.0;336.0
945.0;-149.0;-120.0;11.0;458.0;-142;668.0;-587.0;-187.0;330.0;68.0;-957.0;-82.0
1044.0;-209.0;-137.0;17.0;475.0;-202;680.0;-598.0;-195.0;1568.0;53.0;-996.0;85.0
1329.0;-130.0;-155.0;18.0;509.0;-141;700.0;-612.0;-203.0;806.0;39.0;-897.0;155.0
1148.0;-169.0;-186.0;14.0;547.0;95;719.0;-624.0;-210.0;95.0;32.0;-809.0;21.0
949.0;-205.0;-212.0;9.0;550.0;65;736.0;-638.0;?;-112.0;35.0;-774.0;-18.0
1133.0;-235.0;-228.0;?;533.0;68;750.0;-652.0;?;-57.0;35.0;-779.0;1.0
1155.0;-215.0;-239.0;?;653.0;-6;762.0;-668.0;?;-81.0;34.0;-783.0;-9.0
899.0;-201.0;-235.0;?;573.0;-180;775.0;-692.0;?;-166.0;29.0;-797.0;61.0
793.0;-214.0;-230.0;?;476.0;-137;787.0;-712.0;-284.0;-192.0;26.0;-784.0;49.0
808.0;-220.0;-232.0;?;366.0;-142;795.0;-729.0;-304.0;-253.0;21.0;-745.0;17.0
798.0;-231.0;-242.0;?;313.0;-159;804.0;-745.0;-315.0;-182.0;18.0;-781.0;69.0
868.0;-223.0;-253.0;?;258.0;-148;817.0;-764.0;-321.0;-393.0;20.0;-894.0;41.0
902.0;-200.0;-267.0;?;313.0;-161;825.0;-784.0;-326.0;-411.0;21.0;-951.0;1.0
886.0;-236.0;-294.0;?;372.0;-154;836.0;-802.0;-329.0;-779.0;27.0;-958.0;-53.0
843.0;-238.0;-321.0;?;407.0;-158;844.0;-822.0;-329.0;654.0;33.0;-1214.0;-93.0
839.0;-7.0;-342.0;?;367.0;-162;852.0;-843.0;-325.0;?;43.0;-1303.0;109.0
845.0;-124.0;-367.0;-35.0;325.0;-163;865.0;-860.0;-322.0;?;58.0;-943.0;322.0
890.0;-148.0;-402.0;-36.0;317.0;-162;875.0;-881.0;-322.0;?;72.0;-1055.0;562.0
950.0;-35.0;-426.0;-29.0;314.0;-167;876.0;-906.0;-323.0;?;89.0;-1245.0;535.0
1063.0;11.0;-453.0;-24.0;498.0;-174;878.0;-931.0;-323.0;?;106.0;-1110.0;369.0
1039.0;-49.0;-501.0;-24.0;656.0;-173;882.0;-945.0;-318.0;?;130.0;-877.0;404.0
1019.0;-17.0;-548.0;-19.0;682.0;-173;887.0;-956.0;-317.0;?;158.0;-820.0;454.0
888.0;-70.0;-579.0;-14.0;786.0;-173;888.0;-966.0;-321.0;?;188.0;-830.0;458.0
663.0;-61.0;-597.0;-11.0;775.0;-173;889.0;-983.0;-323.0;?;210.0;-852.0;474.0
644.0;-43.0;?;-7.0;674.0;-173;889.0;-990.0;-322.0;?;235.0;-902.0;530.0
664.0;-73.0;-624.0;-3.0;638.0;-173;896.0;-1000.0;-321.0;?;251.0;-941.0;492.0
712.0;-42.0;-630.0;1.0;570.0;-173;903.0;-1012.0;-320.0;11.0;256.0;-937.0;491.0
?;18.0;-644.0;3.0;553.0;-173;909.0;-1011.0;-315.0;92.0;255.0;-905.0;390.0
?;69.0;-656.0;7.0;559.0;-173;919.0;-1010.0;-304.0;49.0;246.0;-911.0;438.0
?;49.0;-668.0;4.0;568.0;-173;927.0;-1003.0;-291.0;67.0;226.0;-935.0;393.0
?;-123.0;-675.0;6.0;620.0;-173;938.0;-1002.0;-285.0;239.0;198.0;-998.0;341.0
?;-427.0;-683.0;12.0;616.0;-173;947.0;-1001.0;-273.0;230.0;172.0;-1126.0;354.0
?;-621.0;-715.0;22.0;544.0;-173;965.0;-979.0;-261.0;224.0;150.0;-1130.0;334.0
802.0;-452.0;-756.0;37.0;516.0;-173;989.0;-948.0;-251.0;?;137.0;-1017.0;250.0
805.0;-336.0;-777.0;48.0;458.0;-173;1012.0;-923.0;-241.0;?;122.0;-997.0;207.0
803.0;-383.0;-781.0;57.0;443.0;-173;1024.0;-915.0;-231.0;?;101.0;-838.0;257.0
903.0;-421.0;-791.0;61.0;434.0;-173;1030.0;-901.0;-215.0;?;79.0;-715.0;279.0
891.0;-396.0;-806.0;61.0;487.0;-173;1038.0;-889.0;-201.0;?;52.0;-673.0;286.0
947.0;-410.0;-824.0;67.0;547.0;-173;1040.0;-872.0;-201.0;738.0;42.0;-680.0;228.0
984.0;-443.0;-836.0;66.0;569.0;-173;1039.0;-864.0;-197.0;-122.0;43.0;-708.0;170.0
911.0;-430.0;-859.0;60.0;562.0;-173;1041.0;-852.0;-202.0;3.0;65.0;-695.0;144.0
847.0;-404.0;-832.0;53.0;553.0;-173;1048.0;-876.0;-200.0;-331.0;89.0;-707.0;-34.0
874.0;-367.0;-717.0;42.0;445.0;-173;1050.0;-950.0;-177.0;-242.0;107.0;-775.0;-37.0
934.0;-366.0;-580.0;29.0;?;-173;1051.0;-1017.0;-197.0;-370.0;132.0;-753.0;58.0
1010.0;-315.0;-375.0;9.0;?;-173;1048.0;-1080.0;-272.0;-367.0;162.0;-829.0;99.0
1076.0;-295.0;-140.0;-7.0;?;-173;1047.0;-1080.0;-345.0;-522.0;194.0;-829.0;137.0
1055.0;-312.0;-18.0;-18.0;?;-173;1051.0;-1052.0;-410.0;-701.0;228.0;-818.0;84.0
1033.0;-284.0;29.0;-33.0;?;-173;1051.0;-1021.0;-462.0;-807.0;253.0;-793.0;146.0
950.0;-199.0;81.0;-48.0;?;-173;1050.0;-1004.0;-491.0;-670.0;271.0;-853.0;334.0
903.0;-167.0;102.0;-65.0;?;-173;1048.0;-970.0;-483.0;-588.0;277.0;-918.0;352.0
879.0;-230.0;28.0;-81.0;?;-173;1045.0;-969.0;-461.0;229.0;281.0;-972.0;223.0
770.0;-262.0;-20.0;-95.0;?;-173;1046.0;-971.0;-420.0;935.0;289.0;-1059.0;64.0
741.0;-247.0;-59.0;-109.0;?;-173;1046.0;-971.0;-369.0;1585.0;299.0;-1050.0;-67.0
819.0;-195.0;-62.0;-123.0;?;?;1046.0;-978.0;-342.0;714.0;312.0;-968.0;13.0
958.0;-167.0;-78.0;-132.0;?;?;1046.0;-986.0;-320.0;-33.0;324.0;-934.0;155.0
1019.0;-107.0;-67.0;-144.0;?;?;1046.0;-994.0;-324.0;625.0;331.0;-970.0;314.0
957.0;13.0;-49.0;?;524.0;?;1044.0;-997.0;-331.0;332.0;331.0;-1034.0;375.0
868.0;20.0;-50.0;?;460.0;?;1044.0;-991.0;-334.0;-153.0;321.0;-1101.0;290.0
797.0;-98.0;-31.0;?;371.0;-173;1043.0;-994.0;-346.0;63.0;303.0;-1131.0;224.0
788.0;-147.0;-41.0;-151.0;393.0;-173;1046.0;-986.0;-336.0;121.0;281.0;-1127.0;219.0
799.0;-116.0;-50.0;-144.0;410.0;-173;1046.0;-986.0;-331.0;145.0;256.0;-1068.0;294.0
804.0;-101.0;-43.0;-138.0;450.0;-172;1046.0;-993.0;-348.0;121.0;230.0;-981.0;302.0
800.0;-148.0;-62.0;-130.0;504.0;-172;1045.0;-999.0;-335.0;188.0;193.0;-899.0;258.0
837.0;-292.0;-62.0;-130.0;553.0;-175;1044.0;-1018.0;-368.0;94.0;152.0;-787.0;244.0
840.0;-304.0;-70.0;-130.0;600.0;-169;1041.0;-1036.0;-403.0;133.0;115.0;-728.0;215.0
838.0;-203.0;-44.0;-136.0;614.0;-178;1039.0;-1054.0;-437.0;120.0;88.0;-775.0;242.0
867.0;-55.0;-23.0;-141.0;578.0;-167;1038.0;-1068.0;-466.0;?;?;-866.0;270.0
882.0;41.0;-27.0;-145.0;507.0;-176;1035.0;-1068.0;-453.0;?;?;-1036.0;175.0
939.0;-29.0;-26.0;-149.0;441.0;-181;1032.0;-1060.0;-441.0;?;?;-1069.0;-5.0
962.0;-176.0;-23.0;-145.0;395.0;-154;1025.0;-1050.0;-446.0;?;?;-982.0;-1.0
1105.0;-286.0;6.0;-149.0;345.0;-229;1023.0;-1045.0;-456.0;?;?;-882.0;-13.0
1163.0;-347.0;21.0;-149.0;268.0;-48;1022.0;-1044.0;-468.0;?;?;-782.0;-89.0
1108.0;-252.0;43.0;-160.0;324.0;199;1020.0;-1039.0;-469.0;?;?;-778.0;-18.0
1001.0;-208.0;58.0;-164.0;343.0;158;1019.0;-1030.0;-471.0;?;?;-789.0;7.0
968.0;-235.0;66.0;-171.0;275.0;156;1016.0;-1022.0;-472.0;?;?;-814.0;23.0
954.0;-293.0;81.0;-177.0;235.0;152;1014.0;-1014.0;-478.0;?;?;-867.0;-33.0
882.0;-293.0;98.0;-180.0;205.0;204;1012.0;-1007.0;-477.0;?;?;-921.0;-40.0
844.0;-265.0;104.0;-189.0;157.0;60;1007.0;-998.0;-472.0;?;?;-923.0;-69.0
876.0;-241.0;112.0;-193.0;111.0;-207;1001.0;-990.0;-464.0;?;?;-919.0;-76.0
901.0;-227.0;129.0;-196.0;151.0;-165;995.0;-982.0;-467.0;17.0;?;-934.0;-86.0
891.0;-263.0;152.0;-200.0;214.0;-152;987.0;-980.0;-479.0;36.0;?;-953.0;-43.0
941.0;-263.0;183.0;-202.0;260.0;-173;978.0;-980.0;-501.0;100.0;340.0;-1000.0;-54.0
1021.0;-176.0;206.0;-201.0;275.0;-149;971.0;-995.0;-536.0;163.0;336.0;-1063.0;-77.0
1017.0;2.0;229.0;-201.0;326.0;-165;962.0;-1012.0;-564.0;184.0;322.0;-1216.0;-77.0
969.0;-56.0;264.0;-202.0;346.0;-156;953.0;-1024.0;-588.0;190.0;295.0;-1216.0;-75.0
947.0;-21.0;253.0;-200.0;324.0;-153;946.0;-1031.0;-585.0;119.0;267.0;-1127.0;-59.0
976.0;60.0;230.0;-192.0;289.0;-148;940.0;-1038.0;-563.0;160.0;242.0;-1036.0;-66.0
1005.0;16.0;217.0;-187.0;285.0;-139;934.0;-1044.0;-548.0;153.0;221.0;-1009.0;-38.0
989.0;27.0;207.0;-186.0;260.0;-143;928.0;-1046.0;?;131.0;207.0;-939.0;45.0
978.0;21.0;184.0;-184.0;256.0;-151;925.0;-1052.0;?;205.0;195.0;-867.0;153.0
997.0;27.0;177.0;-182.0;276.0;-160;922.0;-1053.0;?;251.0;184.0;-845.0;150.0
974.0;45.0;181.0;-189.0;308.0;-169;918.0;-1056.0;?;216.0;168.0;-855.0;105.0
924.0;58.0;174.0;-195.0;332.0;-172;915.0;-1055.0;?;219.0;148.0;-882.0;91.0
902.0;65.0;158.0;-200.0;309.0;-172;912.0;-1056.0;?;173.0;130.0;-912.0;36.0
914.0;45.0;145.0;-207.0;290.0;-172;907.0;-1056.0;-561.0;190.0;111.0;-981.0;27.0
923.0;?;145.0;-209.0;287.0;-171;902.0;-1057.0;-570.0;161.0;101.0;-1033.0;62.0
933.0;?;144.0;-217.0;271.0;-171;903.0;-1062.0;-586.0;115.0;99.0;-1007.0;71.0
936.0;?;137.0;-220.0;242.0;-171;902.0;-1065.0;-596.0;142.0;105.0;-981.0;32.0
906.0;?;126.0;-225.0;245.0;-172;900.0;-1069.0;-606.0;134.0;118.0;-983.0;38.0
933.0;?;103.0;-226.0;237.0;-173;899.0;-1074.0;-614.0;127.0;142.0;-1003.0;10.0
923.0;?;95.0;-224.0;268.0;-173;899.0;?;-619.0;146.0;162.0;-1021.0;22.0
?;?;90.0;-225.0;277.0;-173;897.0;?;-621.0;168.0;182.0;-1007.0;37.0
?;?;65.0;-222.0;275.0;-173;893.0;-1080.0;-620.0;191.0;202.0;-1000.0;27.0
?;?;34.0;-218.0;297.0;-173;893.0;-1080.0;-612.0;239.0;219.0;-1031.0;16.0
?;-135.0;6.0;-218.0;339.0;-173;893.0;-1075.0;-604.0;316.0;236.0;-1012.0;10.0
?;-164.0;-24.0;-213.0;324.0;-172;891.0;-1070.0;-594.0;547.0;254.0;-966.0;7.0
?;-117.0;-44.0;-208.0;275.0;-171;891.0;-1061.0;-585.0;1001.0;268.0;-942.0;-8.0
949.0;-99.0;-45.0;-202.0;247.0;-171;890.0;-1054.0;-575.0;821.0;279.0;-949.0;-27.0
965.0;-44.0;-46.0;-198.0;245.0;-171;888.0;-1046.0;-569.0;746.0;280.0;-957.0;-27.0
981.0;-22.0;-26.0;-193.0;258.0;-171;887.0;-1045.0;-573.0;694.0;277.0;-975.0;-29.0
946.0;-57.0;-31.0;-188.0;311.0;-172;886.0;-1045.0;-579.0;435.0;266.0;-969.0;13.0
978.0;-60.0;-44.0;-187.0;300.0;-171;885.0;-1042.0;-582.0;361.0;257.0;-954.0;-2.0
966.0;-37.0;-54.0;-185.0;328.0;-172;884.0;-1040.0;-584.0;214.0;245.0;-962.0;-13.0
939.0;-44.0;-68.0;-183.0;341.0;-172;885.0;-1036.0;-582.0;354.0;230.0;-968.0;0.0
950.0;-27.0;-86.0;-179.0;321.0;-172;883.0;-1034.0;-582.0;408.0;213.0;-1001.0;-9.0
955.0;-40.0;-86.0;-177.0;312.0;-172;884.0;-1034.0;-586.0;518.0;196.0;-1020.0;-69.0
945.0;-44.0;-81.0;-172.0;310.0;-171;883.0;-1035.0;-593.0;375.0;182.0;-1005.0;-58.0
957.0;-33.0;-81.0;-170.0;289.0;-171;881.0;-1034.0;-599.0;375.0;171.0;-990.0;37.0
947.0;-23.0;-81.0;-166.0;272.0;-171;882.0;-1033.0;-602.0;418.0;168.0;-971.0;11.0
899.0;-22.0;-78.0;-167.0;248.0;-173;882.0;-1038.0;-612.0;476.0;162.0;-959.0;-80.0
865.0;-9.0;-74.0;-163.0;248.0;-175;882.0;-1039.0;-620.0;483.0;160.0;-969.0;-104.0
899.0;5.0;?;-157.0;?;-176;881.0;-1038.0;-622.0;385.0;156.0;-980.0;-102.0
1018.0;9.0;?;-160.0;218.0;-177;881.0;-1039.0;-624.0;356.0;151.0;-970.0;-136.0
1073.0;15.0;?;-154.0;216.0;-178;881.0;-1038.0;-626.0;118.0;146.0;-969.0;-89.0
1056.0;17.0;?;-151.0;328.0;-178;876.0;-1040.0;-625.0;419.0;145.0;-986.0;-33.0
992.0;-10.0;?;-155.0;375.0;-174;877.0;-1041.0;-623.0;953.0;147.0;-983.0;13.0
969.0;0.0;?;-154.0;392.0;-170;875.0;-1039.0;?;776.0;152.0;-970.0;24.0
939.0;-2.0;-94.0;-158.0;366.0;-168;872.0;-1038.0;?;799.0;162.0;-974.0;-14.0
918.0;-9.0;-100.0;-159.0;307.0;-166;869.0;-1035.0;?;498.0;167.0;-972.0;?
968.0;6.0;-114.0;-163.0;237.0;-170;866.0;-1030.0;?;497.0;179.0;-990.0;?
1005.0;49.0;-120.0;-164.0;192.0;-172;862.0;-1026.0;?;428.0;187.0;-988.0;?
1028.0;41.0;-108.0;-175.0;207.0;-172;861.0;-1018.0;?;234.0;191.0;-976.0;?
1110.0;-27.0;-107.0;-177.0;273.0;-176;860.0;-1006.0;-624.0;150.0;196.0;-950.0;?
992.0;-5.0;-143.0;-182.0;365.0;-175;859.0;-991.0;-627.0;176.0;198.0;-922.0;?
761.0;55.0;-196.0;-188.0;382.0;-175;861.0;-980.0;-636.0;208.0;197.0;-968.0;?
704.0;80.0;-264.0;-196.0;415.0;-175;861.0;-970.0;-650.0;251.0;193.0;-1036.0;?
823.0;62.0;-320.0;-198.0;507.0;-175;859.0;-976.0;-666.0;290.0;184.0;-1072.0;?
846.0;102.0;-339.0;-200.0;515.0;-176;859.0;-995.0;-679.0;340.0;169.0;-1084.0;?
796.0;54.0;-327.0;-202.0;476.0;-176;859.0;?;-680.0;?;162.0;-1043.0;?
756.0;20.0;-440.0;-204.0;464.0;-177;859.0;?;-678.0;?;161.0;-1026.0;?
756.0;-23.0;-560.0;-207.0;447.0;-177;862.0;?;-671.0;?;171.0;-1008.0;?
789.0;-32.0;-608.0;-206.0;458.0;-178;866.0;-980.0;-662.0;?;188.0;-1022.0;?
773.0;-11.0;-627.0;-207.0;506.0;-177;871.0;-969.0;-651.0;?;200.0;-1062.0;?
763.0;-50.0;-628.0;-202.0;574.0;-178;875.0;-964.0;-642.0;?;207.0;-1063.0;?
731.0;-67.0;-605.0;-197.0;581.0;-178;884.0;-922.0;-632.0;?;207.0;-1096.0;?
764.0;-150.0;-610.0;-189.0;567.0;-175;890.0;-907.0;-626.0;?;199.0;-1156.0;?
788.0;-65.0;-636.0;-179.0;558.0;-184;895.0;-904.0;-622.0;?;185.0;-962.0;?
764.0;-146.0;-642.0;-166.0;608.0;-170;901.0;-877.0;-631.0;?;173.0;?;386.0
744.0;-306.0;-628.0;-150.0;615.0;-188;904.0;-858.0;-641.0;?;161.0;?;430.0
710.0;-353.0;-603.0;-138.0;585.0;-174;907.0;-811.0;-645.0;?;143.0;?;446.0
735.0;-443.0;-590.0;-129.0;525.0;-172;906.0;-774.0;-642.0;277.0;131.0;?;396.0
741.0;-413.0;-576.0;-126.0;502.0;-222;905.0;-750.0;-633.0;308.0;128.0;?;134.0
771.0;-391.0;-539.0;-128.0;522.0;28;901.0;-742.0;-620.0;355.0;122.0;?;-244.0
1005.0;-413.0;-489.0;-128.0;487.0;225;897.0;-752.0;-609.0;439.0;117.0;?;-166.0
1441.0;-428.0;-430.0;-135.0;417.0;151;896.0;-754.0;-607.0;508.0;110.0;?;-155.0
1536.0;-449.0;-379.0;-144.0;398.0;146;891.0;-750.0;-612.0;514.0;96.0;?;-61.0
1289.0;-406.0;-344.0;-152.0;373.0;121;885.0;-746.0;-626.0;509.0;87.0;?;-10.0
1075.0;-334.0;-296.0;-161.0;299.0;101;880.0;-745.0;-644.0;709.0;78.0;?;27.0
