InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
381.0;-1012.0;1066.0;177.0;-117.0;?
345.0;-1124.0;1074.0;202.0;-74.0;?
455.0;-966.0;1081.0;192.0;-39.0;?
346.0;-816.0;1088.0;243.0;-57.0;?
370.0;-730.0;1092.0;196.0;-32.0;?
384.0;-696.0;1095.0;188.0;-100.0;?
392.0;-724.0;1100.0;246.0;-139.0;?
406.0;-773.0;1103.0;253.0;-94.0;?
420.0;-780.0;1105.0;239.0;-17.0;759.0
402.0;-787.0;1107.0;264.0;-85.0;845.0
379.0;-768.0;1108.0;259.0;-90.0;1011.0
355.0;-833.0;1110.0;302.0;-36.0;1038.0
358.0;-820.0;1114.0;299.0;-10.0;964.0
348.0;-837.0;1115.0;316.0;-68.0;910.0
362.0;-844.0;?;312.0;-83.0;864.0
353.0;-847.0;?;403.0;-9.0;848.0
330.0;-907.0;?;447.0;51.0;694.0
?;-965.0;?;461.0;-39.0;589.0
?;-1003.0;?;486.0;-79.0;637.0
?;-1021.0;?;467.0;-57.0;720.0
?;-988.0;?;470.0;-10.0;926.0
?;-942.0;?;386.0;-19.0;980.0
?;-907.0;?;330.0;-33.0;922.0
?;-932.0;?;281.0;-129.0;820.0
?;-1017.0;?;332.0;-117.0;760.0
?;-1097.0;?;366.0;6.0;669.0
?;-1096.0;?;415.0;114.0;722.0
?;-1055.0;?;417.0;13.0;732.0
?;-1023.0;?;387.0;-110.0;766.0
?;-974.0;?;360.0;-134.0;787.0
?;-950.0;?;327.0;-91.0;810.0
264.0;-890.0;?;230.0;-3.0;819.0
350.0;-828.0;1089.0;208.0;76.0;853.0
299.0;-831.0;1086.0;248.0;29.0;871.0
225.0;-914.0;1081.0;264.0;-19.0;936.0
182.0;-1046.0;1080.0;202.0;-20.0;1007.0
168.0;-1073.0;1080.0;181.0;32.0;1034.0
189.0;-1021.0;1080.0;212.0;46.0;958.0
233.0;-951.0;1075.0;243.0;11.0;869.0
259.0;-893.0;1074.0;208.0;-60.0;888.0
?;-852.0;1069.0;296.0;-161.0;908.0
?;-872.0;1068.0;530.0;-280.0;841.0
?;-890.0;1064.0;653.0;-247.0;820.0
?;-920.0;1060.0;618.0;-176.0;827.0
?;-932.0;1058.0;687.0;-110.0;812.0
?;-948.0;1052.0;643.0;-39.0;842.0
?;-954.0;1048.0;661.0;13.0;870.0
?;-963.0;1038.0;635.0;47.0;895.0
?;-980.0;1033.0;603.0;-60.0;915.0
?;-1063.0;1026.0;586.0;-99.0;889.0
256.0;-1172.0;1019.0;606.0;-80.0;858.0
227.0;-1189.0;1010.0;578.0;-50.0;848.0
186.0;-1078.0;1004.0;557.0;-10.0;846.0
150.0;-1004.0;998.0;595.0;-23.0;830.0
111.0;-1009.0;994.0;659.0;-50.0;851.0
111.0;-988.0;989.0;612.0;-29.0;860.0
100.0;-951.0;983.0;569.0;5.0;897.0
?;-917.0;981.0;538.0;-11.0;889.0
?;-901.0;975.0;570.0;-55.0;844.0
?;-918.0;971.0;594.0;-38.0;856.0
?;-948.0;967.0;559.0;-7.0;843.0
?;-987.0;963.0;532.0;-82.0;851.0
?;-1027.0;957.0;511.0;-160.0;890.0
?;-1026.0;955.0;465.0;-146.0;889.0
?;-1000.0;952.0;499.0;-72.0;869.0
?;-975.0;947.0;482.0;-46.0;866.0
?;-972.0;945.0;483.0;-85.0;884.0
?;-978.0;944.0;486.0;-88.0;895.0
?;-971.0;944.0;497.0;-88.0;894.0
?;-958.0;943.0;504.0;-75.0;882.0
?;-985.0;944.0;497.0;-25.0;?
168.0;-1017.0;946.0;476.0;-21.0;?
186.0;-1014.0;945.0;463.0;-35.0;?
202.0;-974.0;947.0;482.0;-46.0;?
186.0;-964.0;945.0;473.0;-25.0;?
178.0;-955.0;946.0;520.0;-54.0;?
148.0;-973.0;947.0;505.0;-55.0;?
142.0;-1002.0;946.0;518.0;-71.0;?
152.0;-1001.0;947.0;518.0;-38.0;?
165.0;-988.0;948.0;485.0;-15.0;835.0
168.0;-969.0;947.0;509.0;-15.0;856.0
157.0;-982.0;947.0;518.0;-7.0;847.0
163.0;-1010.0;945.0;515.0;-28.0;884.0
165.0;-1018.0;945.0;525.0;-11.0;885.0
166.0;-1003.0;947.0;526.0;0.0;882.0
?;-991.0;947.0;527.0;-10.0;846.0
174.0;-983.0;948.0;535.0;-12.0;846.0
180.0;-980.0;946.0;515.0;-20.0;842.0
188.0;-984.0;945.0;?;-36.0;891.0
198.0;-978.0;945.0;?;-45.0;909.0
196.0;-976.0;?;?;-30.0;935.0
192.0;-978.0;?;?;-63.0;938.0
188.0;-978.0;?;?;?;928.0
191.0;-983.0;?;?;5.0;934.0
186.0;-979.0;?;?;67.0;933.0
190.0;-984.0;?;556.0;10.0;968.0
178.0;?;?;576.0;170.0;974.0
158.0;?;?;578.0;114.0;1076.0
140.0;?;?;503.0;285.0;1056.0
143.0;?;941.0;479.0;172.0;885.0
166.0;-972.0;940.0;448.0;136.0;762.0
177.0;-970.0;938.0;243.0;65.0;806.0
163.0;-971.0;938.0;506.0;-14.0;763.0
144.0;-997.0;935.0;287.0;-171.0;739.0
118.0;-1018.0;934.0;284.0;-72.0;729.0
92.0;-1030.0;936.0;274.0;89.0;684.0
76.0;?;936.0;223.0;124.0;673.0
50.0;?;939.0;290.0;-9.0;702.0
55.0;?;940.0;383.0;-84.0;737.0
46.0;?;943.0;338.0;-57.0;726.0
58.0;?;946.0;341.0;13.0;717.0
85.0;?;951.0;294.0;86.0;729.0
113.0;?;954.0;254.0;162.0;737.0
116.0;?;957.0;246.0;69.0;716.0
111.0;?;964.0;242.0;-33.0;735.0
130.0;?;968.0;243.0;34.0;736.0
162.0;-895.0;972.0;233.0;67.0;824.0
207.0;-924.0;973.0;244.0;158.0;795.0
189.0;-923.0;973.0;261.0;165.0;905.0
175.0;-855.0;970.0;229.0;147.0;993.0
207.0;-832.0;967.0;162.0;147.0;953.0
237.0;-856.0;963.0;131.0;131.0;980.0
225.0;-881.0;957.0;?;156.0;839.0
235.0;-900.0;954.0;?;?;?
216.0;-868.0;946.0;?;?;?
204.0;-875.0;939.0;?;?;?
205.0;-884.0;930.0;?;?;?
216.0;-888.0;924.0;?;?;?
190.0;-866.0;917.0;?;?;?
174.0;-865.0;905.0;?;?;?
172.0;-880.0;892.0;397.0;?;?
189.0;-944.0;876.0;364.0;?;?
195.0;-940.0;864.0;328.0;?;800.0
278.0;-1004.0;843.0;294.0;?;813.0
497.0;-1252.0;821.0;280.0;?;821.0
349.0;-1247.0;800.0;296.0;?;831.0
296.0;-1156.0;781.0;394.0;?;877.0
381.0;-1098.0;762.0;440.0;-143.0;1020.0
368.0;-1043.0;749.0;450.0;-89.0;1089.0
296.0;-970.0;740.0;399.0;-42.0;1062.0
239.0;-890.0;728.0;408.0;6.0;1185.0
215.0;-833.0;716.0;475.0;-6.0;826.0
213.0;-797.0;704.0;395.0;-96.0;458.0
207.0;-791.0;692.0;414.0;-198.0;504.0
209.0;-837.0;681.0;591.0;24.0;791.0
197.0;-888.0;670.0;559.0;352.0;838.0
183.0;-920.0;660.0;521.0;-314.0;823.0
178.0;-918.0;650.0;295.0;-576.0;660.0
152.0;-931.0;639.0;521.0;-397.0;678.0
141.0;-920.0;633.0;167.0;-122.0;716.0
138.0;-939.0;623.0;346.0;-49.0;789.0
120.0;-978.0;613.0;405.0;-20.0;798.0
180.0;?;601.0;341.0;-85.0;799.0
262.0;?;584.0;229.0;-138.0;757.0
248.0;?;577.0;306.0;-83.0;775.0
401.0;?;572.0;339.0;-12.0;955.0
442.0;?;565.0;328.0;48.0;1033.0
549.0;?;555.0;398.0;53.0;1008.0
366.0;?;549.0;369.0;46.0;1120.0
381.0;?;551.0;352.0;119.0;852.0
337.0;?;554.0;365.0;4.0;824.0
293.0;?;551.0;371.0;-40.0;801.0
220.0;?;550.0;417.0;106.0;870.0
185.0;?;544.0;552.0;-4.0;813.0
186.0;?;533.0;370.0;-405.0;742.0
155.0;-881.0;525.0;280.0;-407.0;730.0
138.0;-905.0;516.0;459.0;-283.0;730.0
112.0;-886.0;509.0;538.0;-227.0;784.0
122.0;-865.0;498.0;502.0;-252.0;810.0
138.0;-921.0;487.0;384.0;-179.0;797.0
238.0;-1050.0;479.0;346.0;-129.0;835.0
270.0;-1187.0;466.0;?;-101.0;851.0
208.0;-1178.0;455.0;?;-97.0;974.0
342.0;-1306.0;445.0;459.0;?;1169.0
324.0;-1050.0;438.0;442.0;?;1070.0
324.0;-1020.0;429.0;538.0;?;1138.0
372.0;-1020.0;424.0;605.0;?;1208.0
287.0;-1021.0;418.0;616.0;?;608.0
199.0;-951.0;415.0;394.0;?;557.0
174.0;-850.0;414.0;665.0;?;799.0
183.0;-788.0;410.0;795.0;?;793.0
117.0;-796.0;413.0;637.0;?;659.0
139.0;-859.0;413.0;179.0;?;?
114.0;-889.0;415.0;76.0;-643.0;?
88.0;-879.0;420.0;523.0;-409.0;?
93.0;-903.0;423.0;252.0;-187.0;?
?;-930.0;426.0;354.0;7.0;?
?;-1059.0;429.0;405.0;-78.0;821.0
?;-1249.0;435.0;199.0;-113.0;823.0
?;-1211.0;444.0;209.0;-83.0;797.0
?;-1292.0;458.0;376.0;14.0;834.0
?;-1325.0;469.0;347.0;42.0;1023.0
?;-829.0;476.0;336.0;32.0;983.0
?;-864.0;484.0;351.0;37.0;1147.0
?;-944.0;490.0;312.0;100.0;1107.0
?;-944.0;494.0;286.0;87.0;749.0
?;-922.0;496.0;343.0;-63.0;843.0
?;-806.0;499.0;483.0;90.0;801.0
219.0;-800.0;499.0;425.0;196.0;973.0
166.0;-816.0;498.0;?;-33.0;795.0
152.0;-845.0;494.0;?;-240.0;722.0
94.0;-869.0;495.0;?;-226.0;710.0
70.0;?;494.0;?;-297.0;703.0
94.0;?;492.0;?;-337.0;780.0
82.0;?;490.0;?;-164.0;799.0
64.0;?;490.0;?;23.0;813.0
152.0;?;488.0;?;-9.0;838.0
93.0;?;489.0;?;-62.0;786.0
268.0;?;486.0;?;-99.0;900.0
378.0;?;489.0;441.0;-94.0;1073.0
327.0;?;487.0;391.0;-5.0;1097.0
415.0;?;486.0;512.0;37.0;1181.0
378.0;-1094.0;483.0;524.0;118.0;1157.0
336.0;-1072.0;488.0;558.0;155.0;844.0
215.0;-992.0;489.0;310.0;29.0;664.0
150.0;-848.0;490.0;482.0;-233.0;740.0
160.0;-761.0;492.0;627.0;70.0;651.0
103.0;-797.0;494.0;733.0;309.0;813.0
133.0;-860.0;499.0;443.0;31.0;664.0
119.0;-894.0;505.0;467.0;-460.0;701.0
64.0;-892.0;509.0;388.0;-246.0;705.0
47.0;-910.0;515.0;78.0;-89.0;745.0
74.0;-856.0;522.0;362.0;23.0;796.0
59.0;-955.0;529.0;364.0;-9.0;792.0
129.0;-1130.0;536.0;343.0;-46.0;782.0
176.0;-1146.0;543.0;215.0;-67.0;764.0
174.0;-1206.0;549.0;255.0;-29.0;800.0
290.0;-1438.0;557.0;366.0;72.0;982.0
346.0;-1057.0;562.0;359.0;88.0;920.0
500.0;-823.0;566.0;345.0;63.0;891.0
312.0;-966.0;570.0;316.0;59.0;916.0
309.0;-896.0;570.0;304.0;19.0;986.0
301.0;-877.0;566.0;348.0;-125.0;1068.0
297.0;-874.0;562.0;410.0;-76.0;905.0
221.0;-822.0;559.0;386.0;163.0;985.0
182.0;-797.0;553.0;243.0;-4.0;888.0
168.0;-830.0;549.0;294.0;-248.0;854.0
156.0;-887.0;544.0;513.0;?;791.0
103.0;-888.0;538.0;638.0;?;767.0
88.0;-881.0;532.0;?;?;744.0
80.0;-839.0;528.0;?;?;764.0
106.0;-888.0;522.0;?;?;818.0
157.0;-1012.0;516.0;?;?;827.0
182.0;-1034.0;511.0;?;-67.0;864.0
184.0;-940.0;505.0;?;-154.0;870.0
329.0;-1210.0;498.0;?;-180.0;888.0
354.0;-1026.0;493.0;?;-149.0;793.0
405.0;-1196.0;493.0;?;?;769.0
356.0;-1183.0;?;?;-102.0;?
280.0;-1127.0;?;?;38.0;?
264.0;-1051.0;?;?;36.0;?
231.0;-981.0;?;?;-28.0;?
220.0;-924.0;?;?;-82.0;?
226.0;-873.0;?;?;-144.0;?
204.0;-852.0;?;?;-91.0;?
272.0;-886.0;?;?;-42.0;?
251.0;-963.0;?;?;-23.0;?
221.0;-961.0;?;?;-21.0;639.0
273.0;-1007.0;?;?;-57.0;649.0
234.0;-1014.0;?;267.0;-62.0;763.0
221.0;-1010.0;?;313.0;5.0;814.0
217.0;-943.0;550.0;311.0;57.0;785.0
221.0;-871.0;559.0;335.0;9.0;774.0
223.0;-892.0;565.0;265.0;-58.0;763.0
241.0;-928.0;571.0;295.0;-49.0;774.0
281.0;-939.0;577.0;315.0;-22.0;775.0
279.0;-926.0;583.0;321.0;77.0;776.0
284.0;-936.0;588.0;292.0;52.0;752.0
291.0;-951.0;594.0;307.0;-41.0;794.0
287.0;-938.0;598.0;282.0;-86.0;739.0
293.0;-939.0;601.0;257.0;-82.0;786.0
330.0;-875.0;602.0;252.0;-33.0;810.0
326.0;-846.0;606.0;258.0;-8.0;909.0
319.0;-861.0;604.0;300.0;0.0;965.0
253.0;-900.0;602.0;307.0;22.0;1054.0
249.0;-941.0;600.0;269.0;47.0;1103.0
250.0;-897.0;593.0;266.0;29.0;1169.0
267.0;-907.0;587.0;307.0;2.0;1116.0
243.0;-903.0;582.0;324.0;31.0;922.0
247.0;-918.0;578.0;342.0;124.0;882.0
240.0;-932.0;571.0;405.0;197.0;899.0
241.0;-935.0;565.0;479.0;292.0;965.0
242.0;-917.0;555.0;465.0;?;998.0
241.0;-921.0;547.0;436.0;?;963.0
231.0;-886.0;538.0;499.0;?;947.0
224.0;-903.0;531.0;492.0;-240.0;952.0
163.0;-928.0;521.0;557.0;?;951.0
124.0;-975.0;509.0;579.0;?;942.0
60.0;-1012.0;498.0;513.0;?;945.0
-16.0;-1067.0;492.0;510.0;?;1018.0
-67.0;-1133.0;485.0;531.0;?;1047.0
-53.0;-1164.0;482.0;517.0;?;970.0
-4.0;-1177.0;477.0;522.0;?;938.0
-2.0;-979.0;472.0;519.0;?;923.0
2.0;-957.0;470.0;539.0;?;888.0
-17.0;-980.0;465.0;490.0;?;870.0
-16.0;-1011.0;460.0;476.0;60.0;864.0
-36.0;-1019.0;456.0;495.0;-9.0;878.0
-33.0;-995.0;452.0;453.0;9.0;896.0
-86.0;-971.0;453.0;460.0;4.0;922.0
-70.0;-947.0;451.0;463.0;43.0;899.0
-28.0;-981.0;450.0;472.0;19.0;894.0
5.0;-995.0;449.0;469.0;-12.0;913.0
15.0;-1003.0;448.0;476.0;-46.0;942.0
76.0;-1048.0;446.0;476.0;0.0;931.0
?;-1080.0;447.0;478.0;54.0;905.0
?;-1054.0;448.0;501.0;102.0;868.0
?;-1022.0;449.0;492.0;60.0;880.0
?;-985.0;454.0;503.0;78.0;838.0
?;-965.0;458.0;514.0;121.0;856.0
?;-981.0;464.0;509.0;79.0;850.0
?;-972.0;469.0;487.0;22.0;851.0
?;-973.0;471.0;495.0;48.0;866.0
?;-996.0;473.0;516.0;59.0;881.0
?;-1023.0;481.0;516.0;46.0;858.0
?;-990.0;482.0;514.0;19.0;871.0
?;-991.0;484.0;521.0;19.0;876.0
?;-1001.0;483.0;535.0;8.0;869.0
?;-1027.0;486.0;528.0;-9.0;820.0
?;-1008.0;489.0;534.0;-12.0;810.0
116.0;-987.0;490.0;524.0;13.0;821.0
138.0;?;493.0;525.0;-15.0;840.0
150.0;?;491.0;525.0;-18.0;848.0
142.0;?;494.0;496.0;-37.0;828.0
151.0;?;492.0;515.0;-60.0;823.0
157.0;?;492.0;484.0;-56.0;821.0
152.0;?;492.0;498.0;-77.0;840.0
148.0;-988.0;491.0;516.0;-71.0;864.0
172.0;-994.0;489.0;525.0;-60.0;841.0
167.0;-1001.0;481.0;526.0;-49.0;886.0
138.0;-1005.0;477.0;537.0;-49.0;832.0
134.0;-1002.0;472.0;524.0;?;793.0
150.0;-991.0;472.0;528.0;?;845.0
151.0;-979.0;468.0;524.0;?;813.0
152.0;-978.0;467.0;550.0;?;829.0
151.0;-972.0;466.0;562.0;?;836.0
140.0;-1004.0;465.0;?;?;809.0
142.0;-992.0;463.0;?;?;809.0
154.0;-990.0;462.0;?;41.0;814.0
137.0;-977.0;462.0;?;-18.0;828.0
158.0;-989.0;464.0;?;-72.0;813.0
135.0;-998.0;465.0;?;-47.0;791.0
152.0;-1013.0;466.0;?;-16.0;809.0
134.0;-1008.0;467.0;?;1.0;835.0
136.0;-1003.0;469.0;?;-26.0;?
179.0;-985.0;470.0;597.0;-49.0;?
152.0;-943.0;474.0;587.0;-60.0;?
154.0;-966.0;477.0;602.0;-70.0;?
164.0;-962.0;479.0;654.0;-78.0;?
187.0;-976.0;480.0;648.0;-32.0;?
195.0;-992.0;482.0;594.0;12.0;?
205.0;-988.0;481.0;566.0;-10.0;?
202.0;?;481.0;494.0;?;?
198.0;?;482.0;464.0;?;?
195.0;?;484.0;463.0;?;?
204.0;?;482.0;482.0;?;934.0
204.0;?;482.0;450.0;?;898.0
?;?;481.0;418.0;?;810.0
?;?;481.0;455.0;?;721.0
?;?;479.0;380.0;73.0;689.0
?;?;479.0;411.0;288.0;725.0
?;?;483.0;396.0;326.0;757.0
?;?;487.0;385.0;122.0;740.0
?;-970.0;489.0;402.0;-25.0;769.0
?;-995.0;496.0;442.0;99.0;786.0
?;-1008.0;504.0;243.0;171.0;855.0
?;-1054.0;514.0;194.0;154.0;878.0
?;-1157.0;527.0;267.0;37.0;929.0
?;-1192.0;543.0;371.0;5.0;884.0
?;-936.0;554.0;349.0;120.0;886.0
117.0;-1064.0;565.0;263.0;192.0;832.0
124.0;-1076.0;573.0;212.0;199.0;846.0
116.0;-984.0;576.0;183.0;125.0;808.0
84.0;-873.0;577.0;167.0;62.0;803.0
92.0;-818.0;575.0;181.0;18.0;766.0
128.0;-831.0;572.0;204.0;7.0;801.0
144.0;-863.0;565.0;176.0;51.0;832.0
134.0;-894.0;558.0;134.0;107.0;874.0
146.0;-904.0;547.0;111.0;69.0;921.0
138.0;-923.0;536.0;89.0;7.0;818.0
139.0;-978.0;523.0;56.0;-23.0;770.0
128.0;-1008.0;507.0;62.0;-53.0;801.0
147.0;-1043.0;493.0;131.0;-12.0;781.0
127.0;-996.0;475.0;180.0;-84.0;793.0
100.0;-1006.0;459.0;443.0;-187.0;786.0
87.0;-945.0;438.0;532.0;-21.0;806.0
105.0;-941.0;420.0;369.0;-94.0;848.0
115.0;-938.0;399.0;386.0;-152.0;868.0
138.0;-919.0;378.0;435.0;-128.0;935.0
161.0;-921.0;358.0;426.0;-157.0;880.0
161.0;-934.0;341.0;422.0;-130.0;837.0
173.0;-965.0;325.0;388.0;-106.0;794.0
213.0;-991.0;308.0;395.0;-103.0;808.0
254.0;-1099.0;299.0;357.0;-86.0;839.0
260.0;-1070.0;285.0;394.0;-166.0;885.0
224.0;-958.0;277.0;435.0;-144.0;927.0
236.0;-949.0;270.0;448.0;-69.0;977.0
244.0;-958.0;262.0;419.0;15.0;1008.0
225.0;-961.0;254.0;358.0;-9.0;1036.0
209.0;-952.0;246.0;434.0;-16.0;982.0
185.0;-947.0;242.0;436.0;8.0;1089.0
157.0;-966.0;237.0;382.0;-10.0;1104.0
136.0;-976.0;234.0;439.0;-123.0;?
128.0;-1017.0;228.0;575.0;-119.0;?
132.0;-992.0;222.0;661.0;140.0;?
129.0;-957.0;216.0;628.0;238.0;696.0
126.0;-914.0;210.0;484.0;-233.0;723.0
90.0;-889.0;203.0;300.0;-550.0;749.0
101.0;-912.0;200.0;422.0;-254.0;751.0
110.0;-962.0;199.0;112.0;-2.0;766.0
85.0;-1003.0;195.0;192.0;-24.0;788.0
96.0;-1053.0;187.0;335.0;-196.0;791.0
111.0;-1095.0;177.0;404.0;-117.0;800.0
133.0;-1133.0;169.0;291.0;-49.0;819.0
113.0;-1133.0;163.0;218.0;-32.0;791.0
228.0;-1196.0;160.0;317.0;-5.0;839.0
414.0;-1278.0;155.0;391.0;55.0;923.0
447.0;-974.0;143.0;386.0;77.0;1027.0
506.0;-845.0;132.0;345.0;41.0;972.0
324.0;-784.0;129.0;?;141.0;996.0
291.0;-853.0;131.0;?;112.0;1089.0
318.0;-872.0;136.0;?;-20.0;926.0
262.0;-868.0;144.0;?;-97.0;734.0
211.0;-851.0;151.0;?;-1.0;670.0
166.0;-837.0;152.0;?;28.0;828.0
165.0;-867.0;155.0;?;-81.0;800.0
145.0;-896.0;159.0;?;-124.0;797.0
109.0;-888.0;166.0;?;-304.0;840.0
79.0;-896.0;168.0;?;-303.0;810.0
40.0;-880.0;175.0;?;-134.0;849.0
71.0;-922.0;183.0;338.0;-61.0;869.0
122.0;-1004.0;193.0;400.0;-79.0;896.0
161.0;-1116.0;?;278.0;-171.0;874.0
147.0;-1082.0;?;323.0;-102.0;788.0
133.0;-1104.0;?;407.0;-68.0;772.0
315.0;-1310.0;?;426.0;-24.0;1019.0
341.0;-1033.0;231.0;404.0;47.0;995.0
372.0;-978.0;233.0;446.0;53.0;1049.0
327.0;-858.0;239.0;466.0;107.0;1183.0
327.0;-942.0;245.0;567.0;150.0;929.0
257.0;-970.0;246.0;362.0;131.0;783.0
176.0;-906.0;248.0;402.0;-191.0;662.0
132.0;-903.0;242.0;618.0;-86.0;702.0
110.0;-902.0;241.0;599.0;271.0;762.0
101.0;-919.0;238.0;431.0;211.0;753.0
89.0;-941.0;235.0;317.0;-201.0;695.0
80.0;-957.0;232.0;233.0;-328.0;679.0
76.0;-942.0;223.0;279.0;-155.0;690.0
88.0;-880.0;219.0;158.0;19.0;724.0
100.0;-850.0;215.0;306.0;8.0;732.0
111.0;-1019.0;216.0;355.0;-2.0;765.0
153.0;-1159.0;216.0;263.0;29.0;800.0
187.0;-1202.0;217.0;173.0;-77.0;757.0
225.0;-1043.0;215.0;264.0;1.0;839.0
335.0;-1340.0;219.0;300.0;35.0;933.0
377.0;-931.0;216.0;215.0;25.0;1016.0
418.0;-851.0;212.0;231.0;52.0;875.0
340.0;-933.0;215.0;299.0;114.0;1178.0
313.0;-932.0;223.0;242.0;120.0;822.0
?;-885.0;230.0;341.0;-91.0;776.0
?;-866.0;238.0;335.0;-85.0;678.0
?;-797.0;247.0;393.0;68.0;861.0
?;-798.0;258.0;382.0;-14.0;755.0
?;-847.0;266.0;314.0;-200.0;793.0
?;-863.0;272.0;103.0;-177.0;797.0
?;-868.0;283.0;289.0;-348.0;798.0
?;-877.0;292.0;416.0;-205.0;818.0
?;-854.0;303.0;434.0;-106.0;872.0
?;-921.0;311.0;348.0;-32.0;872.0
?;-1005.0;317.0;232.0;-77.0;?
?;-1104.0;327.0;299.0;-95.0;?
181.0;?;330.0;408.0;-95.0;?
309.0;?;343.0;416.0;-67.0;?
360.0;?;348.0;434.0;1.0;?
389.0;?;351.0;445.0;94.0;?
324.0;?;350.0;453.0;61.0;?
387.0;?;350.0;506.0;79.0;1038.0
288.0;?;344.0;380.0;51.0;774.0
190.0;?;341.0;377.0;-166.0;598.0
135.0;?;339.0;592.0;-174.0;626.0
130.0;?;331.0;576.0;176.0;693.0
107.0;?;327.0;424.0;126.0;739.0
88.0;?;321.0;?;-152.0;738.0
61.0;?;317.0;?;-160.0;673.0
44.0;-907.0;315.0;?;32.0;681.0
78.0;-877.0;313.0;-94.0;36.0;710.0
83.0;-862.0;308.0;286.0;-137.0;725.0
60.0;-923.0;304.0;451.0;-149.0;734.0
98.0;-1093.0;298.0;317.0;-24.0;705.0
163.0;-1208.0;294.0;159.0;-49.0;701.0
327.0;-1297.0;289.0;185.0;-87.0;772.0
349.0;-1347.0;278.0;308.0;-36.0;957.0
369.0;-996.0;267.0;295.0;28.0;957.0
376.0;-827.0;263.0;243.0;19.0;967.0
289.0;-803.0;260.0;252.0;20.0;1032.0
304.0;-886.0;259.0;256.0;-56.0;792.0
397.0;-926.0;262.0;260.0;-212.0;737.0
362.0;-940.0;267.0;309.0;-141.0;693.0
286.0;-837.0;272.0;336.0;-121.0;667.0
228.0;-811.0;279.0;443.0;-218.0;666.0
?;-832.0;285.0;514.0;-177.0;642.0
?;-853.0;292.0;321.0;-328.0;584.0
?;-848.0;304.0;473.0;-458.0;553.0
175.0;-835.0;310.0;512.0;-394.0;552.0
179.0;-807.0;315.0;445.0;-268.0;534.0
184.0;-900.0;324.0;434.0;-186.0;570.0
207.0;-1038.0;328.0;501.0;-251.0;575.0
240.0;-1103.0;332.0;452.0;-228.0;?
288.0;-1134.0;339.0;454.0;-273.0;?
378.0;-1229.0;345.0;455.0;-244.0;?
342.0;-1025.0;350.0;445.0;-262.0;709.0
325.0;-981.0;352.0;459.0;-311.0;714.0
388.0;-886.0;347.0;474.0;-284.0;702.0
428.0;-867.0;347.0;451.0;-311.0;696.0
389.0;-910.0;346.0;442.0;-312.0;701.0
396.0;-908.0;?;431.0;-314.0;732.0
418.0;-883.0;?;419.0;-295.0;745.0
405.0;-861.0;?;418.0;-295.0;747.0
414.0;-842.0;?;434.0;?;764.0
428.0;-836.0;?;462.0;?;794.0
437.0;-856.0;?;458.0;?;816.0
437.0;-879.0;?;457.0;?;820.0
414.0;-907.0;?;446.0;?;810.0
?;-931.0;?;446.0;-235.0;819.0
?;-937.0;?;416.0;-254.0;800.0
?;-939.0;321.0;435.0;-265.0;803.0
?;-953.0;317.0;446.0;-305.0;823.0
?;-949.0;310.0;470.0;-301.0;838.0
?;-928.0;303.0;500.0;-268.0;823.0
?;-936.0;298.0;501.0;-209.0;839.0
291.0;-946.0;290.0;484.0;-158.0;840.0
265.0;-942.0;283.0;505.0;-161.0;830.0
250.0;-929.0;274.0;519.0;-163.0;829.0
235.0;-934.0;267.0;547.0;-135.0;855.0
236.0;-955.0;258.0;634.0;-134.0;1007.0
238.0;-978.0;248.0;663.0;-67.0;850.0
249.0;-998.0;241.0;688.0;-160.0;814.0
241.0;-988.0;229.0;610.0;-127.0;866.0
223.0;-998.0;215.0;530.0;-127.0;912.0
197.0;-983.0;205.0;620.0;-184.0;901.0
186.0;-972.0;193.0;469.0;-180.0;807.0
165.0;?;181.0;416.0;152.0;827.0
168.0;?;165.0;236.0;146.0;842.0
184.0;?;154.0;182.0;136.0;838.0
224.0;?;146.0;282.0;-86.0;899.0
212.0;?;134.0;304.0;-166.0;877.0
192.0;?;127.0;325.0;-24.0;849.0
180.0;?;124.0;380.0;182.0;847.0
172.0;?;121.0;393.0;182.0;848.0
197.0;?;120.0;378.0;115.0;838.0
178.0;?;124.0;373.0;123.0;826.0
158.0;?;124.0;388.0;177.0;887.0
147.0;?;128.0;431.0;179.0;895.0
151.0;-1032.0;134.0;422.0;171.0;886.0
143.0;-989.0;134.0;412.0;92.0;1031.0
150.0;-931.0;137.0;432.0;114.0;1214.0
139.0;-916.0;139.0;402.0;176.0;894.0
123.0;-931.0;139.0;335.0;121.0;856.0
98.0;-925.0;142.0;396.0;111.0;757.0
112.0;-974.0;143.0;440.0;237.0;772.0
88.0;-964.0;146.0;509.0;129.0;780.0
58.0;-933.0;149.0;387.0;-76.0;734.0
47.0;-921.0;155.0;207.0;-241.0;708.0
21.0;-923.0;156.0;353.0;-331.0;709.0
11.0;-903.0;160.0;510.0;-300.0;724.0
51.0;-902.0;164.0;522.0;-245.0;721.0
100.0;-945.0;172.0;449.0;-149.0;746.0
145.0;-1013.0;180.0;293.0;-112.0;761.0
96.0;-1034.0;188.0;390.0;-119.0;764.0
134.0;-1091.0;194.0;377.0;-75.0;762.0
302.0;-1334.0;206.0;402.0;-102.0;763.0
329.0;?;217.0;391.0;-117.0;748.0
