InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
43;?;11;752;32;43
?;-39;11;753;39;20
?;-11;15;746;11;-31
?;-6;15;745;6;-10
?;-13;15;746;13;0
?;0;15;746;0;6
?;18;16;748;-18;33
?;37;16;750;-37;2
?;46;13;750;-46;-32
?;15;15;748;-15;-18
?;-9;11;749;9;-8
?;18;11;749;-18;4
?;17;15;748;-17;5
?;-9;10;752;9;-1
17;1;10;751;-1;17
-8;?;15;744;12;-8
-35;-22;14;748;22;-35
-4;5;13;751;-5;-4
18;27;15;744;-27;18
-15;23;15;746;-23;-15
-28;4;10;751;-4;-28
15;2;8;752;-2;15
-4;-4;13;750;4;-4
-22;-7;15;750;7;-22
1;4;15;749;-4;1
-2;2;15;748;-2;-2
-1;10;9;750;-10;-1
-29;18;14;748;-18;-29
-47;-5;13;749;5;-47
-23;-20;11;747;20;-23
-11;7;15;742;-7;-11
8;-9;12;748;9;8
-3;-62;13;751;62;-3
-44;-36;14;745;36;-44
-18;-16;14;745;16;-18
11;-17;12;751;17;11
-4;-11;11;749;11;-4
-3;-20;15;746;20;-3
-17;16;10;751;-16;-17
-30;13;13;748;-13;-30
-16;-25;18;744;25;-16
-30;8;15;746;-8;-30
-18;35;13;748;-35;-18
8;34;13;748;-34;8
-11;40;14;747;-40;-11
-7;1;10;749;-1;-7
-36;-28;12;749;28;-36
-45;-16;19;747;16;-45
11;-21;17;748;21;11
9;-21;17;748;21;9
6;-18;18;747;18;6
-6;-22;18;748;22;-6
-28;-17;17;747;17;-28
-4;-23;14;745;23;-4
-15;-18;15;746;18;-15
-26;1;14;749;-1;-26
16;7;14;749;-7;16
-2;31;18;742;-31;-2
-3;22;18;744;-22;-3
18;-16;14;750;16;?
-2;-20;15;748;20;?
15;-20;19;744;20;?
6;-5;18;743;5;6
0;7;14;746;-7;0
27;-6;16;745;6;27
11;-23;23;739;23;11
-2;-19;22;740;19;-2
7;-17;16;744;17;7
-10;-31;14;744;31;-10
-30;20;16;744;-20;-30
12;43;13;748;-43;12
36;22;8;752;-22;36
-13;12;11;748;-12;-13
-12;-19;16;744;19;-12
42;11;14;745;-11;42
37;16;12;745;-16;37
11;9;14;743;-9;11
-7;50;13;744;-50;-7
-32;25;12;748;-25;-32
-32;0;13;751;0;-32
-42;12;11;752;-12;-42
-28;11;8;754;-11;-28
7;15;11;752;-15;7
6;10;15;748;-10;6
-2;-8;15;748;8;-2
-12;-10;17;746;10;-12
-3;-10;17;746;10;-3
14;-7;17;748;7;14
-3;-13;15;747;13;-3
-36;-4;12;746;4;-36
-44;33;15;746;-33;-44
-20;22;14;746;-22;-20
-1;-5;16;744;5;-1
-8;-10;17;746;10;-8
-13;-8;14;750;8;-13
-24;-10;15;750;10;-24
-15;-10;?;750;10;-15
26;-4;?;751;4;26
14;-31;?;750;31;14
17;-33;?;748;33;17
23;15;?;747;-15;23
-13;22;?;746;-22;-13
-4;3;?;746;-3;-4
-8;16;?;752;-16;-8
-14;31;?;755;-31;-14
-14;10;9;752;-10;-14
-8;-11;17;748;11;-8
-4;3;13;746;-3;-4
-40;14;14;746;-14;-40
-21;-3;16;744;3;-21
10;-12;16;743;12;10
?;-7;16;744;7;-17
?;-10;17;743;10;-18
?;2;18;742;-2;-13
?;6;18;742;-6;-32
-19;-27;19;744;27;-19
-17;-13;14;748;13;-17
-37;21;11;749;-21;-37
-15;10;12;750;-10;-15
-2;13;12;750;-13;-2
-6;32;15;748;-32;-6
8;36;14;748;-36;8
-39;?;17;746;-30;-39
-55;?;15;749;-20;-55
8;?;13;751;-11;8
38;?;17;748;-2;38
42;?;14;752;7;42
11;?;13;754;11;11
-8;?;12;752;6;-8
-21;?;12;751;11;-21
-42;?;15;750;-6;-42
-5;?;12;750;-14;-5
14;?;14;?;18;14
-22;?;15;?;4;-22
-56;-6;15;?;6;-56
-25;1;14;?;-1;-25
20;34;12;?;-34;20
9;5;16;?;-5;9
13;6;?;748;-6;13
22;18;?;750;-18;22
15;10;?;749;-10;15
22;13;?;749;-13;22
28;0;?;748;0;28
20;-9;?;750;9;20
9;-9;?;749;9;9
5;-8;?;750;8;5
-12;-11;?;747;11;-12
-25;-5;?;743;5;-25
-34;13;?;746;-13;-34
-35;5;?;749;-5;-35
0;-4;?;751;4;0
3;16;16;744;-16;3
-25;-1;16;746;1;-25
-46;-19;17;749;19;-46
-31;2;14;746;-2;-31
15;-15;10;753;15;15
1;-28;18;746;28;1
-17;-3;18;741;3;-17
7;-4;13;747;4;7
-8;-22;17;745;22;-8
-12;-20;16;746;20;-12
24;-10;15;?;10;24
17;-2;11;?;2;17
6;5;8;?;-5;6
22;-1;10;?;1;22
-13;4;11;?;-4;-13
-42;13;12;?;-13;?
-8;13;13;?;-13;?
-8;5;16;?;-5;?
-39;-35;16;?;35;?
-41;-27;12;?;27;?
-43;29;10;?;-29;?
-33;14;10;?;-14;?
-5;-11;11;?;11;?
-12;3;12;?;-3;-12
-23;-12;11;?;12;-23
11;-35;10;?;35;11
14;-16;10;?;16;14
-11;2;12;?;-2;-11
-4;0;13;?;0;-4
-8;8;13;750;-8;-8
-9;-16;15;748;16;-9
-3;-27;16;748;27;-3
-12;4;12;750;-4;-12
-3;3;12;752;-3;-3
-15;-8;13;750;8;-15
-29;-15;10;750;15;-29
-7;-17;12;751;17;-7
26;12;?;748;-12;26
14;23;?;746;-23;14
-13;4;17;748;-4;-13
20;-5;11;749;5;20
14;-19;12;750;19;14
-22;-14;12;752;14;-22
10;-11;8;754;11;10
16;-7;9;754;7;16
-20;31;12;752;-31;-20
8;25;10;752;-25;8
45;4;7;755;-4;45
2;21;12;750;-21;2
-34;5;18;745;-5;-34
-1;-20;16;?;20;-1
20;-11;?;?;11;20
1;-8;?;749;8;1
0;-8;?;749;8;0
-7;-12;?;749;12;-7
3;-4;?;750;4;3
-13;24;?;752;-24;-13
-65;17;?;752;-17;-65
0;9;?;751;-9;0
27;18;?;753;-18;27
-9;7;?;?;-7;-9
12;3;?;?;-3;12
-1;2;?;?;-2;-1
-6;-17;?;?;17;-6
9;-17;20;?;17;9
6;0;15;747;0;6
11;1;5;753;-1;11
6;2;9;751;-2;6
-12;-8;20;742;8;-12
-21;-13;22;740;13;-21
-29;5;13;748;-5;-29
-29;-19;10;752;19;-29
-1;-39;16;749;39;-1
18;8;12;752;-8;18
0;5;10;751;-5;0
-28;-33;21;740;33;-28
-36;2;18;743;-2;-36
-29;29;12;749;-29;-29
-36;4;15;749;-4;-36
-29;-9;11;752;9;-29
5;1;5;755;-1;5
11;7;4;?;-7;11
5;-15;9;?;15;5
13;-12;15;?;12;13
17;1;11;?;-1;17
-4;-21;13;?;21;-4
-23;-12;18;?;12;-23
-4;11;12;?;-11;-4
-14;0;13;?;0;-14
-15;-35;21;?;35;-15
11;-20;19;?;20;11
-15;25;16;748;-25;-15
-34;26;16;748;-26;-34
-5;12;14;749;-12;-5
17;-18;16;747;18;17
-5;-3;15;746;3;-5
-10;38;16;747;-38;-10
-13;1;19;744;-1;-13
-18;-23;14;747;23;-18
15;0;14;750;0;15
-32;-5;14;748;5;-32
-33;-4;12;747;4;-33
35;15;14;748;-15;35
8;2;13;748;-2;8
4;-10;12;749;10;4
8;0;9;753;0;8
-8;-2;10;751;2;-8
2;-9;12;750;?;2
-16;5;10;751;?;-16
-3;?;15;744;?;-3
26;?;20;743;?;26
-25;5;18;743;?;-25
-8;32;15;746;?;-8
13;-3;15;750;?;13
-10;?;15;745;?;-10
27;?;15;746;?;27
15;?;12;748;?;15
14;?;9;746;?;14
1;?;10;751;?;1
-41;?;13;752;?;-41
-32;?;17;745;31;-32
-32;?;16;745;31;-32
-17;?;13;751;33;-17
-10;?;14;749;26;-10
-10;-44;14;747;44;-10
-4;-48;14;745;48;-4
-36;-18;16;746;18;-36
-46;-19;14;746;19;-46
-10;-23;11;740;23;-10
0;-9;7;746;9;0
1;12;11;747;-12;1
9;7;17;741;-7;9
-2;-21;16;748;21;-2
-3;-21;16;748;21;-3
1;-26;14;744;?;1
-5;-34;14;743;?;-5
5;-30;15;744;?;5
6;-29;15;743;?;6
-2;4;13;744;?;-2
8;34;10;748;?;8
-5;14;11;745;?;-5
-12;-6;14;743;?;-12
3;10;11;744;?;3
-6;12;9;747;?;-6
-12;13;9;752;?;-12
5;-1;10;747;?;5
18;-20;15;745;?;18
13;56;16;750;?;13
-15;38;13;747;?;-15
-32;-32;12;744;?;-32
-13;12;10;746;?;-13
7;-1;10;745;?;7
-1;2;16;741;?;-1
-22;36;13;749;?;-22
1;-6;9;752;?;1
3;-16;16;743;16;3
-22;2;18;?;-2;-22
4;-15;11;?;15;4
-1;-33;9;?;33;-1
13;-49;11;753;49;13
21;-31;11;749;31;21
-26;-23;14;744;23;-26
-23;-32;16;744;32;-23
-21;24;11;747;-24;-21
-14;14;7;751;-14;-14
3;-40;10;750;40;3
-25;-1;13;744;1;-25
-54;8;16;742;-8;-54
-27;-39;20;740;39;-27
31;-7;20;741;7;31
33;36;13;745;?;33
5;2;11;746;?;5
-17;-2;12;746;?;-17
-9;23;12;746;?;-9
9;-4;15;746;?;9
-19;-23;14;746;?;-19
?;-16;21;737;?;-3
?;-25;22;735;?;26
?;-12;12;744;?;14
?;13;13;744;?;-4
?;-4;15;745;?;-14
?;-30;14;748;?;10
?;-21;14;743;?;-20
?;0;15;739;?;-46
?;17;13;746;-17;-45
?;24;12;748;-24;-41
?;15;17;739;-15;12
?;?;12;742;-10;13
?;?;9;749;-23;13
?;?;14;746;-37;-9
-28;?;14;746;-1;-28
19;?;15;742;31;19
-5;14;19;737;?;-5
-1;32;15;744;-32;-1
33;16;13;743;-16;33
4;29;13;743;-29;4
-13;4;14;747;-4;-13
-22;-20;18;740;20;-22
-18;26;15;741;-26;-18
13;40;13;743;-40;13
16;34;14;741;-34;16
25;29;14;742;-29;25
11;-1;17;742;1;11
-32;1;17;742;-1;-32
-7;6;17;742;-6;-7
-12;-4;14;746;4;-12
-18;11;8;752;-11;-18
0;-11;14;746;11;0
-12;-14;18;740;14;-12
15;33;11;746;-33;15
19;19;10;746;-19;19
-23;14;11;747;-14;-23
-30;-3;14;747;3;-30
-21;-15;13;746;15;-21
-22;26;7;748;-26;-22
-13;16;13;746;-16;-13
-18;10;15;745;-10;-18
-20;10;11;747;-10;-20
18;-1;11;747;1;18
7;3;10;748;-3;7
-20;2;11;748;-2;-20
23;2;13;746;-2;23
28;1;13;746;-1;28
7;4;15;745;-4;7
12;-1;16;746;1;12
5;5;17;742;-5;5
-24;-11;19;741;11;-24
-28;-43;13;752;43;-28
27;4;12;752;-4;27
34;33;14;748;-33;34
15;19;13;749;-19;15
17;8;16;745;-8;17
-2;-20;18;746;20;-2
-3;-5;15;748;5;-3
-5;24;14;748;-24;-5
-20;13;18;746;-13;-20
-4;1;16;746;-1;-4
-7;17;14;745;-17;-7
?;24;18;744;-24;?
?;13;15;749;-13;?
?;22;15;748;-22;?
?;16;15;748;-16;?
?;-3;13;750;3;?
?;4;13;750;-4;-36
?;2;13;750;-2;-33
?;-1;14;749;1;3
?;19;12;751;-19;15
?;20;14;749;-20;22
?;10;16;748;-10;-9
?;0;12;752;0;-30
?;1;12;752;-1;-12
?;26;12;750;-26;-34
?;-18;13;748;18;10
?;-72;13;748;72;47
?;-32;15;746;32;37
?;16;19;742;-16;23
?;24;14;747;-24;-29
-19;24;11;750;-24;-19
-15;15;15;747;-15;-15
-13;-14;19;744;14;-13
28;-33;12;750;33;28
16;-17;10;753;17;16
-2;11;14;748;-11;-2
0;16;9;753;-16;0
-18;5;17;748;-5;-18
-35;4;16;744;-4;-35
2;16;10;748;-16;2
16;12;15;748;-12;16
-29;-7;7;755;7;-29
-11;-3;11;?;3;-11
31;6;17;?;-6;31
15;-3;16;?;3;?
-19;-10;19;?;10;?
-21;-9;14;?;9;?
5;-9;14;?;9;?
4;-10;16;?;10;?
-5;-3;12;?;3;?
-3;4;11;?;-4;?
-29;1;10;?;-1;?
-21;2;10;?;-2;?
26;3;16;?;-3;?
3;-6;15;?;6;?
-13;-9;12;?;9;?
18;-10;14;749;10;?
2;-8;13;750;8;?
-12;-9;13;750;9;?
-2;-19;17;748;19;-2
-3;-18;18;746;18;-3
6;-24;17;745;24;6
1;-11;18;746;11;1
-24;0;14;751;0;-24
-3;-19;12;754;19;-3
6;-11;18;746;11;6
-26;-29;16;748;29;-26
1;-71;12;749;71;?
14;-30;14;750;30;?
-1;14;15;749;-14;?
18;3;18;744;-3;?
16;4;14;752;-4;?
29;-18;12;750;18;?
-16;-33;13;744;33;?
-31;-33;12;746;33;?
42;-27;12;746;27;?
14;10;9;751;-10;?
-11;14;8;753;-14;?
18;24;13;747;-24;?
9;38;15;745;?;?
-5;36;15;745;?;?
-25;32;15;?;?;?
-43;-14;12;?;?;-43
-15;-23;15;?;?;-15
15;20;16;?;?;15
17;12;12;?;?;17
5;-11;?;?;?;5
9;-9;?;?;?;9
12;-10;?;?;10;12
-4;?;?;?;0;-4
35;?;?;?;1;35
-25;?;?;?;-16;-25
-49;?;?;749;?;-49
28;?;?;748;?;28
-32;?;?;744;-36;-32
-23;23;?;749;-23;-23
-5;-3;?;745;3;-5
-34;-9;?;742;9;-34
17;-11;?;?;11;17
8;-20;?;?;20;8
-15;?;?;743;4;-15
15;?;14;746;-20;15
38;?;15;748;-25;38
18;?;15;746;-21;18
10;?;16;747;3;10
9;?;9;752;-1;9
-28;?;10;748;-35;-28
-13;?;15;743;-6;-13
29;?;18;744;10;29
38;5;19;743;-5;38
12;3;11;747;-3;12
-12;23;9;748;-23;-12
7;34;22;737;-34;7
-9;33;21;739;-33;-9
-20;1;13;747;-1;-20
5;-39;14;748;39;5
-4;-27;13;747;27;-4
-21;0;12;744;0;-21
-26;13;11;748;-13;-26
4;6;10;750;-6;4
49;4;12;745;-4;49
37;18;12;747;-18;37
-15;36;13;746;-36;-15
-15;27;16;742;-27;-15
12;-1;15;745;1;12
-11;26;16;745;-26;-11
6;24;14;748;-24;6
27;1;?;751;?;27
-2;?;?;746;?;-2
15;?;?;746;?;15
11;?;?;742;?;11
-15;?;?;743;8;-15
16;?;?;746;-14;16
22;?;?;743;-39;22
-24;?;?;744;-34;-24
-27;?;?;746;-25;-27
-7;?;?;745;-11;-7
-30;?;?;741;13;-30
-20;?;?;744;21;-20
-5;?;?;750;20;-5
-43;-20;?;748;20;-43
-47;-11;?;746;11;-47
-27;-11;17;744;11;-27
-7;-31;19;742;31;-7
33;-2;21;741;2;33
20;22;14;745;-22;20
-12;2;7;750;-2;-12
14;11;13;745;-11;14
5;-11;16;744;11;5
-28;-45;15;747;45;-28
-11;-14;14;?;14;-11
11;14;9;?;-14;11
28;3;10;?;-3;28
33;-17;15;?;17;33
10;-23;15;743;23;10
20;-13;15;745;13;20
23;-8;15;746;8;?
-4;5;15;746;-5;?
-2;3;15;746;-3;?
-9;-37;17;746;37;?
-12;-21;17;744;21;?
-18;16;15;743;-16;?
-19;9;14;744;-9;?
-2;15;15;744;-15;?
-20;24;15;748;-24;?
-28;24;14;749;-24;?
-2;15;17;743;-15;?
?;-11;14;743;11;11
?;-1;11;746;1;5
-1;11;12;746;-11;-1
24;-8;11;743;8;24
43;1;15;741;-1;43
-14;-7;17;744;7;-14
1;1;?;741;-1;1
39;9;?;745;-9;39
-4;-8;?;752;8;-4
-12;19;18;741;-19;-12
-15;34;17;744;-34;-15
13;32;8;?;-32;13
22;-15;14;?;15;22
-20;-35;22;?;35;-20
-22;13;19;?;-13;-22
-22;-4;14;?;4;-22
-22;-7;16;?;7;-22
-30;1;14;?;-1;-30
-25;-33;13;745;33;-25
1;-24;16;748;24;1
-23;2;15;744;-2;-23
-30;10;18;738;-10;-30
21;24;16;743;-24;21
16;12;16;747;-12;?
12;5;17;745;-5;?
0;27;11;746;-27;?
-32;24;12;746;-24;?
12;6;14;746;-6;?
5;-3;14;745;3;?
12;11;16;743;?;12
19;-15;15;745;15;19
-24;-38;14;745;38;-24
7;11;15;742;-11;7
13;27;14;744;-27;13
1;12;8;750;-12;1
-12;-10;8;?;10;-12
-18;0;14;?;0;-18
12;10;15;?;-10;12
10;-19;15;?;19;10
-8;4;17;?;-4;-8
-21;13;20;?;-13;-21
-15;-1;20;?;1;-15
2;19;14;?;-19;2
-2;10;14;?;-10;-2
6;1;18;?;-1;6
28;15;11;?;-15;28
11;-7;13;746;7;11
-32;-18;13;745;18;-32
-37;10;9;754;-10;-37
1;11;12;753;-11;1
19;-7;12;745;7;19
21;-11;17;741;11;21
40;-6;20;742;6;40
5;-12;19;741;12;5
-5;-5;18;743;5;-5
17;1;13;748;-1;17
-19;-27;16;746;27;-19
5;-35;18;745;35;5
15;-20;16;741;20;15
-4;-1;12;745;1;-4
11;-1;13;747;1;11
9;-8;18;740;8;9
17;19;14;748;-19;17
12;22;11;751;-22;12
8;0;11;747;0;8
3;-14;14;748;14;3
-13;?;18;747;19;-13
-12;?;18;746;9;-12
-28;?;14;746;25;-28
-27;?;14;745;41;-27
12;?;12;747;2;12
15;?;10;750;-30;15
24;?;11;750;-22;24
30;?;14;748;-24;30
-24;?;17;745;-19;-24
-18;?;17;744;11;-18
7;?;16;747;23;7
12;-16;17;743;16;12
2;6;15;743;-6;2
-32;24;12;750;-24;-32
7;7;13;746;-7;7
15;-1;14;742;1;15
-14;3;13;745;-3;-14
-9;2;14;743;-2;-9
-1;1;15;744;-1;-1
17;-8;14;744;8;17
8;-9;15;740;9;8
-29;-14;14;742;14;-29
-47;-23;13;744;23;-47
-35;-17;14;743;17;-35
1;-9;12;744;9;1
1;-9;12;744;9;1
-27;-10;15;742;10;-27
8;-4;15;743;4;8
6;12;12;747;-12;6
-26;43;11;747;-43;-26
-23;31;11;748;-31;-23
-33;-16;12;747;16;-33
3;-2;16;741;2;3
31;28;16;741;-28;31
28;17;11;744;-17;28
26;13;12;744;-13;26
19;1;13;746;-1;19
29;-10;11;744;10;29
6;-2;16;744;2;6
4;-33;16;746;33;4
24;-29;?;741;29;24
17;4;?;741;-4;17
19;-9;12;746;9;19
19;-1;12;746;1;19
25;5;15;744;-5;?
25;1;17;743;-1;?
-3;-1;10;748;1;?
4;-9;9;749;9;?
18;2;16;742;-2;?
-17;-5;14;747;5;?
-5;-9;14;747;9;?
41;20;14;745;-20;?
8;16;11;748;-16;8
-19;-11;12;750;11;-19
27;-9;12;750;9;27
37;-15;13;744;15;37
2;-26;12;747;26;2
9;-4;7;750;4;9
34;18;15;743;-18;34
26;24;19;742;-24;26
9;?;10;744;-24;9
-1;?;9;744;-22;-1
-4;?;9;744;-30;-4
-3;?;13;742;-4;-3
-19;?;21;739;24;-19
-33;?;19;740;20;-33
-23;?;19;740;20;-23
-19;?;20;740;17;-19
-26;?;20;739;28;-26
-21;0;18;742;0;-21
-55;5;13;743;-5;-55
-35;-31;16;741;31;-35
27;-2;17;?;2;27
-7;-8;13;?;8;-7
10;-30;17;?;30;10
-4;-9;16;?;9;-4
-40;?;16;?;14;-40
10;?;16;?;19;10
9;?;10;?;10;9
39;?;17;?;4;39
37;?;25;?;-11;37
-5;?;16;?;14;-5
-15;?;?;?;10;-15
-21;?;?;?;-23;-21
14;?;?;?;23;14
-3;?;?;?;23;-3
-34;?;?;?;0;-34
12;?;?;?;13;12
39;?;?;?;8;39
19;?;?;?;9;19
-1;?;?;?;-7;-1
-3;?;?;?;-26;-3
4;?;?;?;-13;4
26;?;11;750;1;26
11;?;10;750;-4;11
-22;?;11;750;-2;-22
-15;?;14;752;1;-15
-3;?;15;748;-18;-3
28;?;15;744;-24;28
17;?;14;747;-26;17
14;?;16;744;-20;14
49;-8;21;737;8;49
-8;13;20;737;-13;-8
-24;37;20;737;-37;-24
-6;-5;17;741;5;-6
7;-34;11;747;34;7
27;-30;13;746;30;27
-9;-21;?;747;21;-9
-8;15;?;746;-15;-8
-2;21;?;746;-21;-2
-18;-17;?;745;17;-18
-8;-14;?;744;14;-8
-13;-10;?;748;10;-13
-4;-11;13;748;11;-4
19;1;14;747;-1;?
10;-45;14;747;45;10
13;-29;21;738;29;13
0;17;23;736;-17;0
-9;-10;15;744;10;-9
27;18;15;739;-18;27
-12;28;13;741;-28;-12
-34;-17;8;748;17;-34
27;-12;13;749;12;27
31;-13;20;743;13;31
-3;-7;17;739;7;-3
5;24;15;742;-24;5
?;-9;18;740;9;15
?;-17;15;744;17;-14
?;-12;14;747;12;-34
?;-17;15;744;17;-2
?;2;14;746;-2;8
?;-17;17;746;17;-5
?;-1;10;747;1;22
?;24;13;746;-24;-7
?;22;15;744;-22;6
?;7;10;746;-7;22
?;-20;17;744;20;-22
?;-3;13;745;3;29
?;4;9;747;-4;9
?;5;14;744;-5;-37
?;13;18;744;-13;5
6;-1;17;746;1;6
-2;-9;14;742;9;-2
6;-10;17;741;10;6
21;-3;17;745;3;21
37;7;14;745;-7;37
35;16;15;744;-16;35
3;9;11;749;-9;3
-3;-29;9;752;29;-3
21;-39;12;749;39;21
-13;1;16;744;-1;-13
-37;11;13;745;-11;-37
-16;1;12;748;-1;-16
-24;2;12;748;-2;-24
-24;1;11;748;-1;-24
4;21;15;742;?;4
12;19;19;739;?;12
3;15;16;745;?;3
-21;25;11;750;-25;-21
-43;12;15;743;-12;-43
-25;12;20;738;-12;-25
-10;10;13;746;-10;-10
-17;-17;15;743;17;-17
1;-11;17;740;11;1
20;1;14;744;-1;20
7;-21;20;742;21;7
-10;-31;19;743;31;-10
-9;-20;12;746;20;-9
15;15;12;745;-15;15
9;18;18;741;-18;9
-12;-1;19;738;1;-12
20;-10;15;740;10;20
25;-13;15;742;13;25
-26;28;13;742;-28;-26
-16;19;13;740;-19;-16
15;5;15;738;-5;15
3;24;15;744;-24;3
-33;2;13;748;?;-33
-64;9;16;741;?;-64
-27;17;19;737;?;-27
-9;6;18;739;?;-9
-5;0;14;744;?;-5
22;4;16;745;?;22
29;2;18;740;?;29
27;-20;16;739;?;27
-17;2;17;742;?;-17
-4;9;18;740;?;-4
-1;-15;12;743;?;-1
-18;-7;16;740;7;-18
9;-9;22;734;9;9
-42;-27;14;746;27;-42
-30;-34;10;752;34;-30
12;-24;15;745;24;12
-9;-21;18;744;21;-9
1;-16;17;744;16;1
8;21;11;746;-21;8
16;18;11;745;-18;16
18;-53;18;740;53;18
-6;-65;18;741;65;-6
-24;1;17;741;-1;-24
3;9;21;734;-9;3
20;-19;15;737;19;20
-22;-1;10;747;1;?
-30;-13;13;745;13;?
6;-37;16;744;37;?
20;-9;19;742;9;?
18;1;19;738;-1;?
1;-9;16;743;9;?
-2;-6;15;742;6;?
36;-16;19;739;16;?
18;8;15;746;-8;?
-26;19;11;750;-19;?
22;-9;15;746;9;?
19;9;14;741;-9;?
-65;17;12;741;-17;?
-42;7;14;744;-7;-42
-7;-3;13;746;3;-7
-22;9;14;746;-9;-22
9;23;15;746;-23;9
-3;-6;15;744;6;-3
-44;6;19;742;-6;-44
-22;8;17;743;-8;-22
4;9;10;746;-9;4
-6;22;16;745;-22;-6
-22;-9;22;742;9;-22
-24;-2;18;741;2;-24
-9;0;13;747;0;-9
2;-16;11;751;16;2
-5;-2;13;747;2;-5
2;-1;17;743;1;2
29;-30;24;738;30;29
?;-37;25;737;37;35
?;2;14;744;-2;1
?;8;12;745;-8;-19
?;-14;18;741;14;-29
?;-7;16;742;7;-68
?;-8;16;742;8;-64
?;-12;18;741;12;-8
?;2;12;745;-2;-15
?;-4;11;749;4;-36
?;15;14;749;-15;5
?;45;12;750;-45;28
?;6;10;750;-6;10
13;-24;12;745;24;13
25;?;15;744;-2;25
6;?;17;745;-16;6
0;?;14;746;-12;0
-4;?;14;748;-14;-4
-22;?;17;746;-14;-22
1;?;13;747;3;1
3;?;14;747;15;3
-17;?;13;745;-5;-17
?;?;9;748;-27;8
?;?;16;743;-11;18
?;?;17;741;-1;0
-7;?;11;751;-20;-7
-19;?;16;745;-17;-19
0;?;16;744;6;0
-14;?;10;752;-7;-14
-51;?;12;746;0;-51
-1;?;16;747;13;-1
13;?;18;748;-24;13
-23;?;13;749;8;-23
-12;?;11;747;23;-12
11;?;16;741;-19;11
-3;?;15;742;-13;-3
-32;13;15;742;-13;-32
-18;3;15;743;-3;-18
-11;11;15;743;-11;-11
-11;2;14;742;-2;?
-14;?;12;747;18;?
-2;?;15;750;-13;-2
23;?;14;746;-7;23
-23;?;12;746;1;-23
-7;?;18;743;0;-7
31;?;21;741;12;?
-7;?;21;742;8;?
7;?;21;742;9;?
7;?;13;747;3;?
-17;?;15;745;-19;?
31;21;15;744;-21;?
45;11;12;748;-11;?
29;14;17;745;-14;?
10;13;18;746;?;?
-50;-11;16;747;?;?
-6;-25;11;749;?;?
35;15;10;751;-15;?
-3;-4;19;741;4;?
-12;-27;19;739;27;-12
-12;12;12;749;-12;-12
9;-31;13;747;31;9
-13;-20;9;745;20;-13
-9;25;12;744;-25;-9
23;-9;12;745;9;23
7;6;7;752;-6;7
?;25;16;747;-25;8
?;-3;12;749;3;-13
?;-11;7;754;11;-26
?;-7;12;747;7;-26
?;8;16;744;-8;-46
?;23;16;746;-23;-19
?;5;13;743;-5;8
?;0;13;741;0;4
?;-1;12;746;1;28
34;-14;11;750;14;34
3;-21;16;747;21;3
9;-19;?;748;?;9
11;?;?;751;?;11
-5;?;?;743;?;-5
22;?;?;745;?;22
60;39;?;750;-39;60
41;19;?;748;-19;41
18;13;12;750;-13;18
22;7;14;745;-7;22
-6;-23;18;742;23;-6
-7;-30;17;746;30;?
-5;-15;18;747;15;?
-10;-23;17;748;23;?
-12;-31;11;750;31;?
-35;-21;6;752;21;?
5;-20;9;750;20;?
11;-18;11;749;18;?
2;-22;15;749;22;2
4;-17;?;750;17;4
-22;2;?;752;-2;-22
29;-14;?;747;14;29
23;-25;?;747;25;23
-12;-11;?;750;11;-12
3;8;?;745;-8;3
-2;?;?;744;-11;-2
8;?;?;746;8;8
10;?;16;745;10;10
10;?;12;748;5;10
3;?;15;745;-15;3
1;?;20;742;-20;1
9;?;17;748;12;9
26;?;?;750;20;26
35;?;?;751;11;35
-36;?;?;748;2;-36
-30;4;?;739;-4;-30
10;-1;?;742;1;10
-12;-22;?;748;22;-12
16;-32;?;743;32;16
-26;-5;16;741;5;-26
-70;4;19;742;-4;-70
-13;4;21;741;-4;-13
-11;15;19;744;-15;-11
-31;13;22;740;-13;-31
12;4;23;734;-4;12
19;-14;16;744;14;19
-10;-23;13;750;23;-10
-10;-17;14;746;17;-10
-14;-6;11;749;6;-14
-11;2;12;748;-2;-11
23;1;16;742;-1;23
41;12;16;744;-12;41
32;?;14;746;-11;32
28;?;14;745;-17;28
14;?;17;744;-8;14
-22;?;15;746;-13;-22
-27;?;11;750;-48;-27
9;?;14;745;-3;9
17;?;21;739;-4;17
8;?;23;741;1;8
21;?;16;744;26;21
9;?;15;744;-23;9
-4;?;17;744;-7;-4
16;16;10;750;-16;16
5;8;16;745;-8;5
-30;-21;18;742;21;?
-4;?;13;746;-3;?
19;?;19;742;18;?
-9;-14;13;745;14;?
-4;-6;13;744;6;?
-8;-7;18;741;7;?
-7;5;14;745;-5;?
-17;15;15;746;-15;?
-52;24;14;744;-24;?
2;-2;15;742;2;?
18;-13;15;743;13;?
-19;-5;16;744;5;?
-38;9;16;743;-9;?
-39;35;15;744;-35;?
-5;7;19;742;-7;-5
4;-12;18;741;12;4
28;37;10;746;-37;28
9;9;14;746;-9;9
-21;3;20;741;-3;-21
21;57;15;743;-57;21
13;?;12;749;-19;13
3;?;12;751;-9;3
