Accelerometer LWR accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LLA accY;Accelerometer LH accY;Accelerometer LWR accX;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1
-30.0;1000.0;120.0;1042.0;-166.0;?;15.0
2.0;991.0;113.0;1075.0;-196.0;17;16.0
-26.0;1019.0;103.0;1037.0;-183.0;17;15.0
-9.0;1021.0;96.0;1051.0;-188.0;17;15.0
8.0;1041.0;85.0;?;-196.0;?;14.0
36.0;1048.0;89.0;1032.0;-211.0;17;14.0
36.0;1023.0;99.0;1042.0;-224.0;17;14.0
37.0;1001.0;109.0;1039.0;-207.0;17;13.0
71.0;1027.0;101.0;1021.0;-233.0;17;13.0
31.0;1027.0;120.0;1013.0;-237.0;17;?
57.0;1029.0;134.0;1024.0;-240.0;17;14.0
9.0;1022.0;107.0;1017.0;-225.0;17;14.0
1.0;1010.0;96.0;1016.0;-202.0;17;14.0
-27.0;1010.0;75.0;996.0;-206.0;17;13.0
5.0;1009.0;67.0;967.0;-194.0;17;12.0
11.0;?;57.0;981.0;-223.0;17;12.0
-10.0;1000.0;57.0;982.0;-223.0;17;13.0
13.0;999.0;62.0;985.0;-191.0;?;14.0
41.0;959.0;55.0;1025.0;-166.0;17;16.0
20.0;952.0;78.0;1045.0;-191.0;17;18.0
3.0;969.0;86.0;1094.0;-190.0;17;19.0
23.0;1025.0;84.0;1113.0;-171.0;17;20.0
22.0;1070.0;94.0;1097.0;-182.0;17;21.0
33.0;1105.0;80.0;1052.0;?;17;22.0
28.0;1112.0;66.0;1042.0;-160.0;17;23.0
28.0;1086.0;85.0;1038.0;-148.0;18;25.0
18.0;1037.0;95.0;1025.0;-144.0;18;28.0
53.0;991.0;87.0;1025.0;-110.0;?;31.0
33.0;964.0;100.0;1007.0;-123.0;18;35.0
80.0;966.0;115.0;967.0;?;?;39.0
-4.0;988.0;?;972.0;-172.0;18;43.0
29.0;973.0;122.0;1008.0;-175.0;18;46.0
9.0;980.0;103.0;1019.0;-204.0;18;47.0
44.0;?;93.0;1052.0;-186.0;18;47.0
43.0;996.0;91.0;1061.0;-218.0;18;48.0
47.0;1060.0;104.0;1067.0;-211.0;18;47.0
55.0;1059.0;115.0;1067.0;-217.0;18;46.0
73.0;1072.0;?;1042.0;-208.0;18;44.0
83.0;1043.0;91.0;1056.0;-185.0;18;42.0
94.0;1058.0;77.0;1058.0;-177.0;18;40.0
94.0;1019.0;91.0;1046.0;-188.0;18;39.0
90.0;1033.0;104.0;1036.0;-185.0;18;37.0
120.0;1020.0;85.0;1027.0;-224.0;18;35.0
128.0;1012.0;85.0;1015.0;-234.0;18;33.0
150.0;?;72.0;1035.0;-241.0;18;31.0
137.0;986.0;58.0;1016.0;-243.0;18;31.0
157.0;1016.0;51.0;1037.0;-252.0;18;30.0
168.0;?;35.0;1048.0;-233.0;18;30.0
196.0;971.0;36.0;1120.0;-225.0;18;28.0
191.0;1001.0;18.0;1133.0;-234.0;18;26.0
227.0;1022.0;-21.0;1042.0;-262.0;18;25.0
203.0;1086.0;-23.0;992.0;-291.0;18;23.0
?;1075.0;-45.0;991.0;-266.0;18;20.0
198.0;986.0;-62.0;990.0;-282.0;18;17.0
?;996.0;-68.0;953.0;-315.0;18;14.0
184.0;994.0;-80.0;922.0;-340.0;16;11.0
208.0;965.0;-87.0;932.0;-366.0;12;9.0
204.0;931.0;-93.0;949.0;-381.0;?;8.0
210.0;830.0;-109.0;932.0;-334.0;11;8.0
214.0;859.0;-107.0;946.0;-315.0;9;7.0
292.0;949.0;-114.0;1015.0;-379.0;7;3.0
332.0;913.0;-152.0;1096.0;-495.0;10;0.0
381.0;990.0;-174.0;1148.0;-525.0;14;-1.0
414.0;1082.0;-193.0;1111.0;-496.0;13;0.0
435.0;1113.0;-234.0;1093.0;-478.0;9;3.0
431.0;1141.0;-217.0;?;-480.0;3;5.0
412.0;1074.0;-159.0;1117.0;-434.0;4;6.0
418.0;1072.0;-174.0;1088.0;-406.0;6;8.0
420.0;1047.0;-270.0;1063.0;-364.0;-7;?
390.0;1049.0;-374.0;1067.0;-331.0;-15;10.0
349.0;996.0;-375.0;1033.0;-323.0;-11;9.0
353.0;1005.0;-333.0;1010.0;-319.0;-13;8.0
337.0;983.0;-336.0;1011.0;-261.0;-13;8.0
332.0;942.0;-335.0;1018.0;-265.0;-11;7.0
357.0;?;-332.0;999.0;-267.0;-17;6.0
340.0;955.0;-343.0;996.0;-263.0;-21;5.0
325.0;910.0;-336.0;1035.0;-218.0;-20;4.0
342.0;899.0;-313.0;1094.0;-214.0;-21;2.0
382.0;904.0;-290.0;1099.0;-187.0;-21;-1.0
434.0;986.0;-256.0;1060.0;-156.0;-21;-4.0
420.0;971.0;-228.0;961.0;-146.0;-21;-6.0
397.0;1017.0;-233.0;905.0;-147.0;-21;-7.0
445.0;894.0;?;941.0;-173.0;-21;-9.0
492.0;830.0;?;1044.0;-190.0;-21;?
478.0;789.0;-202.0;1109.0;-157.0;-21;-13.0
437.0;828.0;-226.0;1133.0;-178.0;-21;-14.0
?;833.0;-249.0;1119.0;-231.0;-21;-12.0
485.0;912.0;-263.0;1076.0;-305.0;-21;-11.0
473.0;966.0;-256.0;?;-321.0;-21;-12.0
448.0;?;-327.0;?;-331.0;-21;-14.0
430.0;961.0;-416.0;1017.0;-365.0;-21;-14.0
413.0;994.0;-404.0;998.0;-407.0;?;-16.0
423.0;1011.0;-328.0;978.0;-384.0;-21;-15.0
423.0;1012.0;-289.0;979.0;-378.0;-21;-15.0
452.0;961.0;-336.0;986.0;-370.0;-21;?
422.0;949.0;-383.0;975.0;-359.0;-21;-14.0
385.0;962.0;-359.0;981.0;-330.0;-21;-15.0
391.0;952.0;-337.0;984.0;-319.0;-21;-15.0
376.0;951.0;-347.0;978.0;?;-21;-16.0
413.0;942.0;-348.0;997.0;-305.0;-21;-17.0
407.0;958.0;?;1033.0;-275.0;-21;-18.0
411.0;967.0;-339.0;1044.0;-269.0;-21;-18.0
432.0;948.0;-338.0;?;-258.0;-21;-18.0
448.0;952.0;-340.0;1024.0;-243.0;-21;?
431.0;931.0;-332.0;1017.0;-229.0;-21;-14.0
452.0;923.0;-326.0;1050.0;-245.0;-21;-12.0
435.0;925.0;-336.0;1061.0;-267.0;-21;-11.0
471.0;953.0;-327.0;1073.0;-268.0;-21;-11.0
486.0;967.0;-315.0;1054.0;?;-21;-11.0
491.0;987.0;-319.0;1054.0;-243.0;-21;-11.0
474.0;989.0;-319.0;1040.0;-225.0;-21;-12.0
413.0;1000.0;-317.0;1023.0;?;-21;?
391.0;972.0;-320.0;1027.0;-223.0;-21;-13.0
375.0;961.0;-332.0;1042.0;-226.0;-21;-14.0
368.0;943.0;-335.0;1112.0;-234.0;-21;-15.0
357.0;966.0;-337.0;1133.0;?;-21;-15.0
317.0;1001.0;-319.0;1134.0;-178.0;-21;-15.0
260.0;1091.0;-300.0;1084.0;-12.0;-21;-11.0
251.0;1075.0;-285.0;1048.0;-29.0;-21;?
?;950.0;-273.0;1096.0;-142.0;-21;2.0
318.0;942.0;-251.0;1144.0;-231.0;-21;12.0
318.0;953.0;-237.0;1103.0;-208.0;-21;?
367.0;985.0;-230.0;1071.0;-195.0;-21;36.0
410.0;993.0;-203.0;1092.0;-229.0;-21;50.0
?;967.0;-158.0;1052.0;-302.0;-21;65.0
375.0;982.0;-27.0;996.0;-339.0;-21;80.0
365.0;949.0;-68.0;1022.0;-321.0;-21;94.0
347.0;925.0;-227.0;1012.0;-322.0;-21;111.0
403.0;914.0;-286.0;955.0;-355.0;-21;127.0
358.0;953.0;-221.0;899.0;-376.0;-21;143.0
376.0;947.0;-206.0;894.0;-361.0;-20;158.0
?;900.0;?;910.0;?;-20;172.0
483.0;897.0;-328.0;955.0;-261.0;-20;185.0
435.0;903.0;-345.0;975.0;-183.0;-20;197.0
415.0;887.0;-331.0;1065.0;-152.0;-20;208.0
419.0;850.0;-314.0;1141.0;-159.0;?;218.0
533.0;858.0;-340.0;1162.0;-221.0;-19;229.0
543.0;978.0;-337.0;1214.0;-236.0;-18;239.0
541.0;1036.0;-346.0;1125.0;-289.0;-15;251.0
501.0;1083.0;-371.0;952.0;-335.0;-14;263.0
495.0;1115.0;-328.0;990.0;-295.0;-6;275.0
393.0;1022.0;-271.0;1033.0;?;3;286.0
365.0;?;-262.0;971.0;-321.0;14;297.0
364.0;908.0;-305.0;940.0;-371.0;?;306.0
328.0;933.0;-397.0;996.0;-394.0;20;317.0
289.0;913.0;-390.0;1079.0;-385.0;9;332.0
369.0;931.0;-367.0;1156.0;-406.0;0;344.0
?;1036.0;-369.0;1052.0;?;-12;354.0
431.0;1144.0;-377.0;1012.0;-514.0;-16;365.0
363.0;1168.0;-362.0;1001.0;-492.0;-24;376.0
351.0;1074.0;-356.0;976.0;-435.0;-30;385.0
340.0;1022.0;-393.0;954.0;-420.0;-33;393.0
354.0;971.0;-352.0;905.0;-387.0;-40;400.0
345.0;856.0;-252.0;850.0;-328.0;-46;407.0
364.0;759.0;-221.0;817.0;?;-50;416.0
392.0;743.0;-340.0;863.0;-245.0;-52;423.0
386.0;?;-329.0;971.0;?;-54;426.0
383.0;748.0;-291.0;?;-300.0;?;428.0
394.0;771.0;-351.0;1267.0;-321.0;-55;430.0
430.0;860.0;-409.0;1512.0;?;-57;433.0
527.0;939.0;?;1710.0;-317.0;-57;?
519.0;1187.0;-381.0;1481.0;-280.0;-54;440.0
555.0;1354.0;-365.0;872.0;-346.0;?;443.0
521.0;1414.0;-370.0;773.0;-378.0;-52;446.0
393.0;1094.0;-388.0;990.0;-291.0;-52;450.0
343.0;765.0;-403.0;1015.0;-250.0;-52;453.0
325.0;809.0;-392.0;914.0;-218.0;-52;456.0
?;894.0;?;918.0;-229.0;-52;?
146.0;869.0;-369.0;936.0;-300.0;-52;461.0
113.0;808.0;-268.0;843.0;-402.0;-52;462.0
133.0;892.0;-329.0;734.0;-506.0;-52;467.0
261.0;921.0;-396.0;769.0;-488.0;-52;478.0
?;909.0;-309.0;913.0;-409.0;-52;?
438.0;872.0;-190.0;1056.0;?;-52;494.0
424.0;889.0;-92.0;?;-302.0;-52;497.0
454.0;904.0;-109.0;953.0;-300.0;-52;499.0
443.0;896.0;-153.0;979.0;-294.0;-52;500.0
498.0;809.0;-261.0;1101.0;-316.0;-52;502.0
570.0;812.0;-397.0;1198.0;-366.0;-52;504.0
612.0;889.0;-481.0;1168.0;-402.0;-52;506.0
534.0;?;-416.0;1449.0;-391.0;-52;505.0
515.0;1107.0;-341.0;1418.0;-349.0;-52;504.0
680.0;1123.0;-297.0;938.0;-504.0;-52;500.0
505.0;1409.0;?;825.0;-502.0;-52;497.0
252.0;1311.0;-361.0;1118.0;-314.0;-52;493.0
295.0;832.0;-455.0;1266.0;-203.0;-51;487.0
396.0;817.0;-529.0;1172.0;?;-54;480.0
322.0;?;-561.0;1148.0;-351.0;-47;475.0
211.0;1153.0;-458.0;1144.0;-437.0;-41;468.0
152.0;1102.0;-433.0;1074.0;-477.0;-41;457.0
69.0;1137.0;-619.0;1041.0;?;-26;448.0
98.0;?;-524.0;1015.0;-386.0;-24;446.0
51.0;1077.0;-281.0;976.0;-408.0;-30;438.0
15.0;1065.0;-197.0;964.0;-446.0;-32;422.0
17.0;995.0;-203.0;928.0;-417.0;-37;406.0
39.0;966.0;-182.0;911.0;-378.0;-36;394.0
40.0;?;-146.0;924.0;-373.0;-35;384.0
135.0;857.0;-108.0;918.0;-355.0;-35;374.0
198.0;853.0;-60.0;977.0;-342.0;-34;364.0
265.0;884.0;-22.0;1073.0;-355.0;-32;354.0
381.0;888.0;-48.0;1144.0;-375.0;-32;346.0
406.0;964.0;-82.0;1319.0;-363.0;-32;339.0
485.0;1046.0;-99.0;1498.0;-292.0;-27;332.0
502.0;1096.0;-114.0;1297.0;-254.0;-23;325.0
623.0;1189.0;?;1078.0;-297.0;-23;318.0
592.0;?;-200.0;965.0;-94.0;-26;311.0
735.0;1113.0;-226.0;1178.0;-9.0;-30;306.0
818.0;953.0;-274.0;?;15.0;-31;?
638.0;831.0;-336.0;1314.0;-26.0;-31;297.0
482.0;?;-354.0;1166.0;22.0;-31;296.0
421.0;?;-292.0;1068.0;-57.0;-31;296.0
408.0;943.0;-259.0;947.0;-102.0;-31;294.0
450.0;892.0;-374.0;890.0;-137.0;-31;293.0
457.0;844.0;-372.0;821.0;-203.0;?;296.0
387.0;891.0;-480.0;808.0;-234.0;-31;304.0
?;850.0;-482.0;907.0;-257.0;-31;316.0
346.0;828.0;-288.0;944.0;-257.0;-31;328.0
394.0;830.0;-123.0;984.0;-251.0;-31;336.0
421.0;890.0;-160.0;979.0;-260.0;-31;346.0
445.0;911.0;-215.0;978.0;?;-31;357.0
508.0;?;-264.0;976.0;-264.0;-30;368.0
512.0;925.0;-304.0;959.0;-244.0;-30;378.0
542.0;915.0;-303.0;983.0;-215.0;-30;388.0
530.0;881.0;-291.0;979.0;-257.0;-30;398.0
549.0;830.0;-295.0;954.0;-286.0;-30;407.0
587.0;838.0;-297.0;967.0;-317.0;-30;?
620.0;840.0;-306.0;1004.0;-318.0;-30;421.0
629.0;871.0;-354.0;995.0;-350.0;-30;427.0
633.0;?;-390.0;921.0;-377.0;-30;434.0
584.0;962.0;-397.0;951.0;-350.0;-30;?
527.0;897.0;-414.0;921.0;-353.0;-30;440.0
515.0;868.0;-440.0;911.0;-334.0;-30;441.0
432.0;892.0;-474.0;971.0;-298.0;-30;440.0
481.0;842.0;-522.0;922.0;-296.0;-30;438.0
471.0;856.0;-544.0;976.0;-312.0;-30;436.0
469.0;906.0;-538.0;?;-295.0;-30;432.0
465.0;912.0;-523.0;972.0;-273.0;-30;426.0
463.0;944.0;?;983.0;-253.0;-30;419.0
492.0;925.0;-485.0;967.0;-242.0;-30;410.0
472.0;925.0;-472.0;984.0;-212.0;-30;402.0
487.0;877.0;-422.0;996.0;-217.0;-30;394.0
493.0;886.0;-389.0;1002.0;-205.0;-30;387.0
529.0;883.0;?;1026.0;-185.0;-30;381.0
566.0;867.0;-345.0;1056.0;-196.0;-30;374.0
560.0;895.0;-363.0;1029.0;-198.0;-30;369.0
554.0;942.0;-352.0;998.0;-201.0;-30;364.0
497.0;950.0;-342.0;999.0;-196.0;-30;360.0
458.0;927.0;-347.0;1187.0;-220.0;-30;356.0
506.0;856.0;-359.0;1158.0;-275.0;-30;354.0
536.0;950.0;-366.0;1140.0;-348.0;-30;?
400.0;1116.0;-357.0;1223.0;-305.0;-30;350.0
430.0;?;?;1174.0;-279.0;-32;350.0
474.0;1080.0;-386.0;1100.0;-310.0;-36;348.0
384.0;1147.0;-383.0;977.0;?;-38;347.0
264.0;1132.0;-386.0;889.0;-282.0;-38;347.0
267.0;1047.0;-396.0;860.0;-320.0;-37;347.0
223.0;955.0;-434.0;868.0;-370.0;-33;351.0
218.0;894.0;-457.0;875.0;-345.0;-22;361.0
241.0;886.0;-315.0;913.0;-357.0;?;373.0
216.0;884.0;-258.0;933.0;-395.0;-16;383.0
252.0;890.0;-267.0;963.0;-452.0;?;?
273.0;923.0;-173.0;972.0;-512.0;-14;402.0
274.0;965.0;-138.0;928.0;-514.0;-16;413.0
290.0;999.0;-211.0;897.0;-517.0;-15;424.0
291.0;1013.0;-274.0;897.0;-565.0;-18;433.0
272.0;991.0;-266.0;938.0;-595.0;-16;442.0
246.0;?;-237.0;940.0;-621.0;-11;451.0
273.0;978.0;-240.0;939.0;?;-10;459.0
240.0;962.0;-276.0;929.0;-622.0;-6;466.0
168.0;942.0;-297.0;929.0;-682.0;-2;472.0
170.0;930.0;-286.0;935.0;-707.0;-2;476.0
174.0;895.0;-308.0;?;-669.0;-2;480.0
176.0;949.0;-362.0;948.0;?;-3;483.0
209.0;941.0;-399.0;918.0;-653.0;-6;483.0
212.0;918.0;-414.0;880.0;-644.0;-7;482.0
232.0;912.0;-408.0;843.0;-651.0;-13;?
?;917.0;-410.0;?;-621.0;-19;478.0
229.0;928.0;-435.0;909.0;-519.0;-20;474.0
299.0;809.0;-416.0;760.0;-405.0;-29;471.0
?;823.0;-400.0;801.0;-143.0;-32;466.0
207.0;782.0;-383.0;915.0;-194.0;-31;462.0
35.0;779.0;-384.0;894.0;-407.0;-32;458.0
?;820.0;-390.0;1157.0;-677.0;-31;453.0
-118.0;971.0;-422.0;908.0;-680.0;-31;450.0
136.0;990.0;-422.0;608.0;-803.0;-32;446.0
244.0;994.0;-321.0;666.0;-721.0;-31;441.0
74.0;?;-214.0;877.0;-824.0;-32;435.0
-6.0;874.0;-31.0;735.0;-871.0;-32;427.0
167.0;877.0;-96.0;815.0;-776.0;-32;418.0
-28.0;848.0;-140.0;597.0;-654.0;-32;407.0
112.0;871.0;-325.0;625.0;-781.0;-32;395.0
-114.0;939.0;-293.0;780.0;?;-32;381.0
-141.0;810.0;-392.0;1106.0;-1138.0;-32;366.0
124.0;732.0;-419.0;836.0;-272.0;-32;353.0
24.0;1092.0;-419.0;675.0;-316.0;-32;344.0
95.0;1070.0;-407.0;724.0;-808.0;-32;336.0
126.0;870.0;-435.0;1019.0;-569.0;-32;329.0
148.0;859.0;-208.0;903.0;-312.0;-32;327.0
264.0;802.0;-343.0;929.0;-383.0;-32;329.0
423.0;1022.0;-567.0;821.0;-504.0;-32;331.0
150.0;971.0;-428.0;919.0;-908.0;-32;333.0
464.0;1016.0;158.0;703.0;-528.0;-32;328.0
236.0;1026.0;96.0;759.0;-609.0;-32;324.0
130.0;916.0;-320.0;827.0;-702.0;-32;323.0
172.0;896.0;-211.0;819.0;-705.0;-32;323.0
293.0;906.0;-39.0;725.0;-569.0;-32;320.0
328.0;964.0;-138.0;864.0;-508.0;-31;318.0
193.0;916.0;-342.0;816.0;-665.0;-31;318.0
251.0;852.0;-422.0;771.0;-572.0;-31;?
163.0;915.0;-370.0;819.0;-655.0;-31;321.0
189.0;873.0;-373.0;833.0;-741.0;-31;322.0
314.0;884.0;-336.0;808.0;-574.0;-31;324.0
334.0;895.0;-286.0;806.0;-540.0;-31;328.0
378.0;860.0;-316.0;866.0;-504.0;-31;333.0
243.0;839.0;-287.0;877.0;-589.0;-31;340.0
344.0;865.0;-362.0;1072.0;-621.0;-31;346.0
427.0;834.0;-284.0;1084.0;-793.0;-31;?
168.0;936.0;-365.0;866.0;-922.0;-31;358.0
280.0;941.0;-433.0;611.0;-828.0;-31;363.0
368.0;1006.0;-293.0;753.0;-583.0;-31;367.0
416.0;883.0;-365.0;352.0;-564.0;-31;372.0
312.0;740.0;-397.0;524.0;-640.0;-31;376.0
497.0;649.0;-447.0;121.0;?;-31;381.0
1023.0;631.0;-342.0;15.0;-302.0;-31;386.0
819.0;?;-568.0;522.0;-532.0;-32;390.0
555.0;637.0;-570.0;737.0;-998.0;-31;395.0
656.0;621.0;?;657.0;?;-32;401.0
492.0;823.0;-604.0;755.0;-578.0;-35;406.0
415.0;868.0;-441.0;667.0;-520.0;-37;410.0
472.0;884.0;?;590.0;-466.0;-41;413.0
690.0;?;-649.0;543.0;-446.0;-47;415.0
644.0;812.0;-673.0;617.0;-399.0;-50;417.0
484.0;804.0;-783.0;562.0;-438.0;-52;?
601.0;757.0;-1019.0;565.0;-460.0;-52;422.0
738.0;742.0;-691.0;603.0;-504.0;-53;423.0
650.0;793.0;-524.0;639.0;-446.0;-59;423.0
611.0;802.0;-495.0;521.0;-428.0;-60;423.0
724.0;772.0;-498.0;511.0;-374.0;-59;423.0
?;829.0;-566.0;528.0;-349.0;-64;424.0
653.0;780.0;-554.0;479.0;-415.0;-66;426.0
794.0;752.0;-516.0;402.0;-471.0;-67;429.0
867.0;756.0;-593.0;?;-418.0;-72;432.0
812.0;826.0;-687.0;440.0;-278.0;-72;435.0
931.0;786.0;-606.0;404.0;-399.0;-72;440.0
739.0;713.0;-590.0;353.0;-405.0;-71;446.0
614.0;818.0;-627.0;379.0;-569.0;-73;453.0
660.0;?;-627.0;352.0;-556.0;-76;?
818.0;627.0;-616.0;374.0;-440.0;-75;467.0
788.0;684.0;-716.0;314.0;-506.0;-74;475.0
782.0;726.0;-713.0;352.0;-519.0;-73;483.0
802.0;719.0;-599.0;326.0;-450.0;-73;492.0
726.0;712.0;-684.0;275.0;-468.0;-73;500.0
739.0;715.0;-738.0;279.0;-439.0;-73;507.0
819.0;666.0;-795.0;347.0;-497.0;-73;517.0
796.0;681.0;-789.0;314.0;-446.0;-73;526.0
784.0;737.0;-753.0;329.0;-457.0;-73;534.0
768.0;738.0;?;?;-446.0;-73;542.0
762.0;707.0;-833.0;291.0;-439.0;-73;549.0
788.0;729.0;?;341.0;-449.0;-73;554.0
696.0;764.0;-731.0;346.0;-419.0;-73;560.0
742.0;725.0;-678.0;267.0;-464.0;-73;564.0
811.0;741.0;-772.0;312.0;-428.0;-73;569.0
713.0;742.0;-720.0;323.0;-392.0;-73;572.0
?;726.0;-705.0;322.0;-465.0;-73;575.0
778.0;715.0;-700.0;339.0;-457.0;-73;578.0
751.0;727.0;-742.0;353.0;-466.0;-73;581.0
700.0;749.0;-687.0;309.0;?;-73;583.0
764.0;754.0;-726.0;367.0;-446.0;-73;584.0
758.0;715.0;-697.0;402.0;-352.0;-73;586.0
816.0;734.0;-727.0;339.0;-332.0;-73;588.0
714.0;753.0;-681.0;300.0;-464.0;-73;?
810.0;747.0;-705.0;327.0;-458.0;-73;591.0
804.0;710.0;-722.0;337.0;-478.0;-73;592.0
821.0;748.0;-712.0;371.0;-465.0;-73;593.0
794.0;749.0;-665.0;432.0;-498.0;-73;593.0
759.0;?;-697.0;485.0;-505.0;-73;593.0
688.0;780.0;-693.0;690.0;-578.0;-73;593.0
879.0;778.0;-751.0;517.0;-822.0;-73;593.0
892.0;?;-682.0;228.0;-866.0;-73;593.0
795.0;1071.0;-737.0;266.0;-539.0;-73;594.0
612.0;?;-762.0;396.0;-128.0;-73;594.0
669.0;?;-733.0;?;64.0;-73;594.0
561.0;434.0;-737.0;?;-265.0;-73;595.0
822.0;591.0;-772.0;684.0;-102.0;-73;594.0
750.0;680.0;-757.0;691.0;-123.0;-72;592.0
?;856.0;-866.0;711.0;-305.0;-73;589.0
692.0;780.0;-1068.0;752.0;-246.0;-72;584.0
707.0;810.0;-900.0;808.0;?;-73;577.0
705.0;785.0;-562.0;722.0;-441.0;?;568.0
675.0;862.0;-431.0;817.0;-270.0;-72;557.0
606.0;807.0;-516.0;729.0;-332.0;-75;544.0
667.0;?;-543.0;785.0;-371.0;-59;529.0
738.0;738.0;-482.0;791.0;-402.0;-46;513.0
665.0;749.0;-668.0;?;-405.0;-43;496.0
663.0;711.0;-575.0;908.0;-451.0;-31;480.0
546.0;689.0;-601.0;829.0;-602.0;-26;464.0
573.0;621.0;-625.0;830.0;-427.0;-27;447.0
615.0;633.0;-532.0;856.0;-576.0;-25;432.0
620.0;598.0;-514.0;957.0;-713.0;-28;416.0
526.0;670.0;-566.0;1025.0;-779.0;-23;402.0
480.0;657.0;-617.0;856.0;-762.0;-7;386.0
599.0;753.0;-651.0;794.0;-708.0;-4;?
390.0;698.0;-660.0;738.0;-389.0;-4;360.0
438.0;693.0;-728.0;?;-356.0;-6;349.0
623.0;674.0;-584.0;1066.0;-825.0;-9;337.0
485.0;796.0;-688.0;873.0;-672.0;-8;325.0
561.0;1038.0;-803.0;1030.0;-262.0;-8;314.0
432.0;938.0;-829.0;1008.0;-473.0;-9;303.0
346.0;897.0;-809.0;1044.0;-609.0;-8;290.0
176.0;921.0;-758.0;996.0;-601.0;-9;279.0
188.0;853.0;-565.0;877.0;-659.0;-8;266.0
285.0;850.0;-426.0;969.0;-606.0;-9;252.0
245.0;?;-583.0;895.0;-549.0;-9;234.0
279.0;872.0;-650.0;854.0;-576.0;-9;219.0
448.0;901.0;-251.0;849.0;-446.0;-9;205.0
95.0;1023.0;-869.0;853.0;-972.0;-9;98.0
121.0;997.0;-444.0;785.0;-663.0;-9;96.0
224.0;967.0;-643.0;765.0;-720.0;-9;94.0
217.0;957.0;-321.0;721.0;-615.0;-9;91.0
275.0;897.0;-448.0;647.0;-673.0;-9;88.0
379.0;806.0;-490.0;657.0;-631.0;-9;91.0
?;757.0;-621.0;?;-807.0;?;?
593.0;729.0;-691.0;550.0;-824.0;-9;100.0
651.0;746.0;-562.0;487.0;-869.0;-9;104.0
621.0;677.0;-335.0;403.0;-856.0;-9;106.0
707.0;649.0;?;337.0;-773.0;-7;108.0
525.0;576.0;-408.0;282.0;-730.0;-5;110.0
547.0;526.0;-399.0;296.0;-669.0;-5;114.0
587.0;449.0;-475.0;205.0;-680.0;-5;118.0
522.0;410.0;-637.0;314.0;-629.0;-5;121.0
486.0;400.0;-770.0;170.0;-765.0;-5;125.0
609.0;422.0;-845.0;56.0;-623.0;-6;129.0
716.0;437.0;-896.0;130.0;-695.0;-4;132.0
?;426.0;-897.0;-150.0;-1109.0;-2;136.0
726.0;419.0;-799.0;-55.0;-696.0;-3;138.0
567.0;409.0;-796.0;-171.0;-617.0;-4;141.0
383.0;325.0;-788.0;68.0;-914.0;-4;144.0
556.0;?;-750.0;107.0;-533.0;-6;147.0
560.0;474.0;-721.0;69.0;-798.0;-9;149.0
532.0;468.0;-775.0;76.0;?;-12;153.0
493.0;563.0;-948.0;9.0;-847.0;-15;158.0
526.0;512.0;-1002.0;-2.0;-834.0;-17;163.0
536.0;473.0;-850.0;-36.0;-676.0;-18;?
534.0;443.0;-777.0;-24.0;-848.0;-17;172.0
612.0;342.0;-940.0;-39.0;-761.0;-15;?
585.0;426.0;-588.0;?;-953.0;-15;181.0
?;410.0;-832.0;19.0;-882.0;-15;185.0
561.0;483.0;?;-13.0;-971.0;-15;189.0
630.0;520.0;-851.0;-29.0;-869.0;-15;192.0
562.0;489.0;-870.0;-16.0;-846.0;-16;197.0
497.0;457.0;-717.0;-73.0;-881.0;-17;200.0
495.0;417.0;-921.0;?;?;-18;203.0
504.0;393.0;-789.0;31.0;-868.0;-18;207.0
476.0;377.0;-946.0;9.0;-969.0;-18;210.0
459.0;413.0;-896.0;47.0;-952.0;-18;213.0
449.0;?;-957.0;103.0;?;-18;217.0
518.0;506.0;-951.0;281.0;-915.0;-18;220.0
307.0;463.0;-913.0;228.0;-894.0;-18;225.0
420.0;489.0;-917.0;172.0;-739.0;-18;230.0
398.0;433.0;-842.0;195.0;-915.0;-18;235.0
465.0;447.0;-897.0;182.0;-807.0;-18;240.0
388.0;477.0;-838.0;191.0;-905.0;-17;242.0
461.0;?;-875.0;230.0;-832.0;-17;?
429.0;534.0;-882.0;268.0;-882.0;?;244.0
435.0;510.0;-850.0;270.0;-859.0;-17;?
426.0;521.0;-806.0;279.0;-789.0;-17;248.0
503.0;526.0;-639.0;337.0;-778.0;-17;250.0
493.0;502.0;-835.0;333.0;-723.0;-17;252.0
446.0;526.0;-764.0;342.0;-804.0;-17;?
?;553.0;?;323.0;-827.0;-17;256.0
593.0;561.0;?;343.0;-761.0;-17;258.0
555.0;540.0;-774.0;349.0;-893.0;-17;260.0
552.0;571.0;-773.0;315.0;-787.0;-17;262.0
566.0;588.0;-702.0;299.0;-801.0;-17;264.0
609.0;528.0;-775.0;332.0;-848.0;-17;267.0
535.0;519.0;-802.0;378.0;-842.0;-17;270.0
571.0;476.0;-807.0;368.0;-811.0;?;271.0
?;522.0;-807.0;407.0;-850.0;-17;?
?;515.0;-775.0;301.0;-858.0;-17;273.0
613.0;592.0;-900.0;354.0;-688.0;-17;274.0
578.0;528.0;-793.0;443.0;-801.0;-17;274.0
522.0;525.0;-840.0;?;-657.0;-17;274.0
593.0;620.0;-879.0;354.0;-751.0;-17;274.0
?;565.0;-903.0;333.0;-743.0;-17;275.0
482.0;564.0;-821.0;349.0;-810.0;-17;274.0
