InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Compass
?;?;6;?;445.0;142;?;107.0;-1
?;?;6;?;444.0;143;?;107.0;-1
?;-492.0;-3;?;445.0;143;?;106.0;-1
?;-491.0;1;?;444.0;142;?;108.0;-1
?;-491.0;1;?;445.0;142;?;107.0;-1
?;-491.0;4;?;445.0;142;?;108.0;-1
?;-492.0;11;?;446.0;143;?;109.0;-1
?;-492.0;24;-157.0;445.0;143;?;110.0;-1
?;-490.0;55;-155.0;?;143;?;111.0;-1
?;-487.0;86;-156.0;?;142;?;111.0;-1
?;-488.0;130;-158.0;?;143;?;111.0;-1
?;-485.0;112;-157.0;?;143;?;110.0;-1
?;-482.0;0;-157.0;?;143;?;112.0;-1
?;-476.0;-88;-157.0;?;143;?;111.0;-2
?;-470.0;-165;-159.0;442.0;143;?;?;-2
?;-463.0;-215;-161.0;440.0;142;?;?;-2
?;-456.0;-159;-161.0;445.0;142;?;?;-2
?;-445.0;-155;-168.0;442.0;143;?;?;-2
403.0;-434.0;-155;-170.0;445.0;143;?;?;-2
385.0;-419.0;-31;-175.0;449.0;143;?;?;-2
370.0;-405.0;-12;-183.0;454.0;143;?;?;-2
348.0;-390.0;-46;-190.0;458.0;143;?;?;-2
?;-373.0;-20;?;461.0;143;?;?;-2
?;-353.0;-15;?;467.0;143;?;?;-2
?;-335.0;-5;?;474.0;143;72;?;-2
?;-317.0;-6;?;482.0;143;72;?;-2
?;-295.0;-21;?;488.0;143;72;?;-2
?;-277.0;-26;?;492.0;142;72;133.0;-2
?;-260.0;-11;?;496.0;143;72;141.0;-2
?;-244.0;-14;?;496.0;143;72;152.0;-2
?;-226.0;-32;?;496.0;143;72;162.0;-2
181.0;-207.0;-20;?;491.0;143;?;174.0;-2
168.0;-188.0;-20;?;487.0;143;?;187.0;-2
155.0;-165.0;-15;?;481.0;143;?;200.0;-2
144.0;-135.0;-7;?;476.0;142;?;214.0;-2
129.0;-108.0;-17;?;472.0;141;?;228.0;-2
111.0;-78.0;-15;?;466.0;139;?;242.0;-2
?;-55.0;-12;?;460.0;137;?;252.0;-2
?;-35.0;-9;?;456.0;136;?;264.0;-2
?;-16.0;-15;?;449.0;135;?;271.0;-2
?;0.0;-15;?;442.0;135;?;278.0;-2
?;15.0;-6;?;439.0;135;?;286.0;-2
?;24.0;-12;?;433.0;135;?;290.0;-2
?;30.0;-7;?;428.0;135;?;292.0;-2
?;38.0;?;?;423.0;135;72;294.0;-2
?;44.0;?;?;418.0;135;72;292.0;-2
?;46.0;?;-356.0;413.0;135;72;284.0;-2
-83.0;51.0;?;-356.0;409.0;135;72;282.0;-2
-91.0;55.0;?;-355.0;406.0;135;72;282.0;?
-98.0;60.0;?;-355.0;404.0;135;?;?;-2
-104.0;64.0;?;-354.0;404.0;135;72;?;-2
-109.0;70.0;?;-353.0;401.0;135;72;?;-2
-110.0;73.0;?;-354.0;402.0;135;72;?;-2
?;80.0;?;-352.0;404.0;135;72;?;-2
?;85.0;?;-354.0;409.0;135;72;261.0;-2
?;89.0;?;-355.0;411.0;135;72;251.0;-2
?;99.0;?;-353.0;416.0;135;72;240.0;-2
?;110.0;14;-353.0;418.0;135;72;226.0;-2
?;116.0;13;-354.0;420.0;135;72;217.0;-2
?;122.0;-3;-354.0;423.0;135;72;202.0;-2
-147.0;128.0;-2;-354.0;424.0;136;72;192.0;-2
-143.0;129.0;0;-355.0;428.0;135;71;179.0;-2
-142.0;130.0;6;-355.0;431.0;136;71;171.0;-2
-137.0;130.0;6;-353.0;433.0;135;71;162.0;-2
-135.0;127.0;2;-350.0;437.0;136;71;155.0;-2
-128.0;122.0;12;-348.0;437.0;137;71;148.0;-2
-115.0;114.0;11;-346.0;438.0;136;71;142.0;-2
-101.0;108.0;6;-343.0;440.0;145;71;134.0;-2
-89.0;101.0;4;-340.0;442.0;154;71;130.0;-2
-80.0;94.0;-3;-335.0;441.0;155;71;125.0;?
-76.0;86.0;-9;-332.0;443.0;159;71;123.0;?
-70.0;?;-3;-324.0;441.0;163;71;121.0;?
-68.0;?;6;-320.0;441.0;162;71;119.0;?
?;?;1;-313.0;442.0;166;?;116.0;?
?;72.0;-3;-303.0;441.0;169;?;118.0;-2
?;74.0;-4;-292.0;437.0;169;?;120.0;-2
-94.0;74.0;5;-281.0;434.0;171;?;126.0;-2
-100.0;81.0;5;-268.0;429.0;173;?;127.0;-2
-101.0;90.0;0;-247.0;421.0;173;?;124.0;-2
-100.0;101.0;24;-230.0;413.0;172;?;115.0;-2
-102.0;115.0;-23;-211.0;399.0;176;?;100.0;-3
-110.0;130.0;66;?;?;179;?;77.0;-1
-129.0;148.0;67;?;?;179;?;53.0;-3
-150.0;172.0;132;?;?;179;71;36.0;-1
-178.0;192.0;162;?;?;179;70;15.0;2
-213.0;219.0;-785;?;?;179;68;3.0;-4
-262.0;?;-1162;?;?;179;73;-10.0;12
-315.0;?;-725;?;?;179;86;-9.0;-4
-378.0;?;-1244;?;268.0;180;102;1.0;15
-454.0;?;-1112;?;252.0;180;107;17.0;13
-531.0;322.0;352;102.0;231.0;180;126;35.0;-13
-612.0;342.0;715;143.0;201.0;180;162;53.0;160
-678.0;364.0;146;181.0;161.0;180;136;61.0;43
-728.0;384.0;83;215.0;121.0;180;199;64.0;-223
-769.0;401.0;-28;246.0;90.0;179;139;65.0;-164
-787.0;420.0;-233;276.0;69.0;180;-156;70.0;-165
-775.0;439.0;-48;304.0;48.0;182;-200;75.0;-179
-742.0;457.0;94;335.0;29.0;176;-146;83.0;-156
-694.0;478.0;73;363.0;-1.0;185;-176;94.0;-171
-634.0;501.0;42;384.0;-43.0;174;-152;103.0;-159
-578.0;524.0;-51;409.0;-80.0;183;-162;103.0;-163
-515.0;542.0;-90;421.0;-119.0;185;-162;?;-163
?;560.0;-69;437.0;-150.0;159;-154;?;-161
?;578.0;17;452.0;-176.0;227;-167;?;-161
?;592.0;143;467.0;-200.0;?;-150;?;-157
?;599.0;230;481.0;-221.0;?;-169;?;-156
?;?;216;493.0;?;?;-160;?;-154
?;?;225;507.0;?;?;-156;?;-154
?;?;364;522.0;-286.0;?;-218;?;-157
?;?;337;534.0;-313.0;?;9;?;-152
-504.0;602.0;527;543.0;-341.0;?;217;?;-162
-548.0;599.0;345;547.0;-365.0;?;148;?;-151
-591.0;594.0;401;553.0;-382.0;?;155;?;-154
-625.0;588.0;535;558.0;-398.0;?;160;123.0;-162
-659.0;583.0;-974;561.0;-408.0;?;135;140.0;-50
-685.0;575.0;-839;562.0;-417.0;?;141;157.0;16
-710.0;570.0;175;558.0;-415.0;?;135;170.0;2
-723.0;564.0;-195;555.0;-413.0;-177;137;176.0;25
-730.0;558.0;35;553.0;-408.0;-173;137;176.0;22
-738.0;554.0;117;549.0;?;-168;136;175.0;19
-743.0;553.0;67;544.0;?;-185;137;168.0;20
-744.0;552.0;72;533.0;?;-149;?;152.0;15
-746.0;554.0;38;525.0;?;-210;?;139.0;17
-747.0;556.0;-10;516.0;?;-131;?;129.0;13
-748.0;556.0;-253;506.0;?;171;136;?;12
-747.0;562.0;-4;492.0;?;193;135;?;11
-742.0;565.0;87;477.0;?;151;135;?;9
-734.0;566.0;3;462.0;?;183;135;?;11
-726.0;568.0;90;447.0;?;157;135;?;13
-714.0;567.0;34;428.0;-173.0;166;136;?;15
-703.0;563.0;-23;411.0;-164.0;162;136;?;16
-693.0;557.0;-22;389.0;-161.0;159;136;96.0;16
-691.0;552.0;89;370.0;-161.0;161;?;100.0;22
-695.0;542.0;197;348.0;-155.0;158;?;101.0;23
-697.0;533.0;286;335.0;-148.0;161;?;103.0;31
-703.0;524.0;279;318.0;-142.0;163;?;99.0;47
-722.0;515.0;147;301.0;-134.0;164;?;89.0;69
-742.0;510.0;117;288.0;-126.0;165;?;79.0;103
-747.0;507.0;68;271.0;-108.0;165;?;69.0;108
-747.0;504.0;261;259.0;-82.0;165;125;55.0;113
-737.0;504.0;582;249.0;-56.0;165;81;42.0;107
-722.0;504.0;453;243.0;-37.0;165;38;28.0;72
-715.0;506.0;289;237.0;-29.0;165;43;22.0;60
-708.0;510.0;467;234.0;-26.0;165;49;20.0;58
-707.0;513.0;655;230.0;-23.0;?;50;21.0;51
-709.0;513.0;842;232.0;-23.0;?;74;23.0;39
-712.0;514.0;842;236.0;-25.0;?;93;34.0;23
-707.0;510.0;786;245.0;-30.0;?;97;38.0;18
-701.0;504.0;373;252.0;-33.0;?;101;37.0;7
-702.0;495.0;-542;268.0;-34.0;?;104;40.0;-4
-703.0;483.0;-1062;?;-32.0;?;101;48.0;?
-712.0;475.0;-2337;?;-40.0;?;100;70.0;?
-719.0;473.0;-1733;?;-47.0;166;95;84.0;?
-723.0;473.0;635;?;-45.0;166;86;86.0;?
-724.0;468.0;-433;?;-26.0;166;82;73.0;?
-720.0;461.0;-1503;?;11.0;168;83;55.0;?
-706.0;454.0;?;?;53.0;168;84;26.0;?
?;442.0;?;?;89.0;166;83;9.0;?
?;426.0;?;?;?;167;83;0.0;?
?;409.0;?;?;?;169;83;-16.0;?
?;390.0;?;?;?;167;83;-27.0;?
?;374.0;?;?;?;166;83;-40.0;?
?;358.0;?;?;?;166;83;-48.0;?
?;344.0;?;?;?;153;84;-54.0;-1
?;331.0;?;56.0;?;153;83;-66.0;-1
?;316.0;?;33.0;?;150;84;-78.0;-1
?;303.0;?;6.0;280.0;154;84;-94.0;?
?;294.0;?;-19.0;302.0;187;83;-109.0;?
-450.0;293.0;?;-43.0;327.0;156;84;-125.0;?
-437.0;294.0;?;-69.0;342.0;212;82;-135.0;?
-426.0;299.0;?;-103.0;350.0;132;83;-140.0;-1
-414.0;304.0;119;-130.0;353.0;-172;83;-148.0;-1
-384.0;301.0;175;-159.0;354.0;-197;80;-159.0;1
-332.0;287.0;78;-183.0;360.0;-151;86;-171.0;3
-276.0;275.0;560;-207.0;369.0;-176;74;-198.0;7
-236.0;265.0;598;-230.0;379.0;-148;?;-232.0;12
-195.0;251.0;800;-251.0;386.0;-160;?;-276.0;16
-167.0;243.0;1770;-269.0;395.0;-158;?;-304.0;18
-151.0;238.0;1247;-284.0;407.0;-155;?;-320.0;16
-123.0;232.0;814;-300.0;419.0;-159;?;-334.0;14
-95.0;229.0;842;-314.0;431.0;-155;?;-339.0;10
-65.0;225.0;303;-325.0;440.0;-157;10;-332.0;8
-44.0;228.0;31;-335.0;446.0;-156;21;-315.0;4
-24.0;229.0;-253;-340.0;448.0;?;33;-307.0;-4
-7.0;229.0;-431;-343.0;446.0;?;36;-274.0;-11
5.0;230.0;-395;-342.0;442.0;?;33;-232.0;-18
19.0;233.0;-774;-334.0;431.0;?;35;-157.0;-21
15.0;241.0;-1107;-331.0;426.0;?;35;-88.0;-25
6.0;252.0;-2062;-329.0;422.0;?;35;-30.0;-33
-2.0;265.0;-1466;?;414.0;?;33;44.0;-35
-6.0;278.0;504;?;403.0;-146;32;94.0;-35
-1.0;283.0;-1833;?;386.0;?;34;136.0;-33
17.0;291.0;-1604;?;360.0;?;37;152.0;-31
31.0;300.0;1110;?;333.0;?;38;169.0;?
41.0;311.0;-282;?;308.0;?;37;177.0;?
62.0;323.0;-358;?;279.0;?;37;184.0;?
83.0;328.0;59;?;253.0;?;37;183.0;?
107.0;332.0;-241;?;230.0;?;37;187.0;?
130.0;331.0;-1;?;212.0;?;37;188.0;?
138.0;327.0;-178;?;195.0;-112;37;179.0;?
?;325.0;-119;-343.0;184.0;-107;37;168.0;?
?;321.0;-116;?;176.0;-92;37;152.0;?
?;316.0;-135;?;173.0;-61;37;138.0;?
?;313.0;-127;?;179.0;-33;38;114.0;?
?;313.0;-76;?;194.0;-15;36;97.0;?
?;313.0;-81;-362.0;211.0;?;38;82.0;?
?;315.0;-88;-368.0;239.0;?;37;71.0;?
?;320.0;-12;-371.0;266.0;?;35;69.0;?
?;323.0;-4;-375.0;288.0;?;43;83.0;-29
?;327.0;417;-375.0;309.0;?;31;104.0;-24
?;328.0;400;-376.0;326.0;?;58;134.0;-25
?;328.0;665;-380.0;335.0;?;?;163.0;-20
?;330.0;1827;-380.0;337.0;?;?;195.0;-1
?;336.0;2230;-377.0;340.0;?;?;232.0;3
?;337.0;2369;-378.0;344.0;?;?;250.0;2
?;339.0;1672;-372.0;348.0;?;?;260.0;3
?;345.0;539;-372.0;347.0;?;?;257.0;1
?;348.0;567;-366.0;346.0;?;?;254.0;-1
?;354.0;600;-364.0;341.0;?;?;251.0;-5
?;?;468;-361.0;336.0;?;?;247.0;-7
?;?;384;-352.0;331.0;2;?;247.0;-10
?;376.0;-251;-344.0;321.0;2;?;257.0;-17
?;389.0;-1236;-333.0;312.0;2;?;268.0;-21
?;401.0;-858;-325.0;303.0;2;?;270.0;-20
?;415.0;-906;-314.0;292.0;2;?;284.0;-20
145.0;427.0;-2094;?;281.0;2;?;290.0;-24
128.0;442.0;-236;?;264.0;2;65;291.0;-25
110.0;450.0;1241;?;244.0;2;64;283.0;-25
89.0;451.0;?;?;220.0;1;63;279.0;-25
54.0;457.0;?;?;194.0;-1;58;289.0;-24
18.0;463.0;?;-282.0;168.0;-1;55;308.0;-23
-15.0;466.0;0;-286.0;?;-1;55;347.0;-24
-34.0;470.0;260;-285.0;?;0;54;389.0;-24
-42.0;468.0;51;-285.0;?;-6;54;430.0;-24
-40.0;470.0;163;-290.0;?;-11;54;462.0;-24
-38.0;472.0;146;-291.0;?;-22;54;489.0;-24
-34.0;475.0;144;-292.0;?;-42;54;505.0;-24
-34.0;480.0;137;-291.0;?;-43;54;516.0;-24
-38.0;487.0;126;-292.0;?;-51;54;524.0;-24
-37.0;495.0;119;-285.0;?;-59;54;529.0;-24
-37.0;503.0;136;-286.0;?;-71;54;524.0;-24
-43.0;515.0;131;-280.0;?;-102;54;513.0;-24
-44.0;528.0;135;-278.0;?;-114;53;506.0;-23
-47.0;544.0;203;-275.0;?;-116;54;498.0;-24
-61.0;555.0;178;-269.0;?;-108;51;488.0;-20
-63.0;558.0;588;-256.0;?;-105;51;480.0;-17
-66.0;557.0;729;-247.0;?;-109;35;462.0;-11
-88.0;557.0;936;-238.0;?;-98;-8;446.0;-2
-116.0;559.0;2386;-227.0;?;-94;-40;440.0;6
-134.0;564.0;?;-214.0;?;-94;-46;423.0;13
-147.0;?;?;-192.0;?;-94;-42;404.0;1
-156.0;?;?;-174.0;163.0;-96;-38;379.0;?
-159.0;?;?;-153.0;143.0;-95;-26;364.0;?
-154.0;?;668;-136.0;126.0;-96;-1;356.0;?
-155.0;599.0;533;-118.0;106.0;-96;19;350.0;?
-148.0;615.0;395;-102.0;86.0;-97;39;349.0;?
-139.0;638.0;136;-86.0;67.0;-100;56;362.0;?
-121.0;658.0;-735;-66.0;53.0;?;62;383.0;?
-100.0;678.0;-1872;-43.0;43.0;?;67;402.0;-127
-92.0;700.0;-3196;-28.0;34.0;?;?;445.0;-53
-92.0;719.0;-3307;-9.0;27.0;?;?;493.0;-26
-105.0;739.0;-777;3.0;23.0;?;?;559.0;-29
-120.0;752.0;-428;11.0;22.0;?;?;601.0;-24
-137.0;760.0;-1542;17.0;14.0;?;?;626.0;-60
-155.0;765.0;-483;18.0;10.0;?;?;651.0;-106
?;771.0;83;14.0;8.0;?;?;?;-120
?;777.0;125;9.0;3.0;-103;?;?;-123
?;778.0;193;7.0;-5.0;-107;?;?;-126
?;778.0;97;3.0;-8.0;-154;?;?;-126
?;775.0;159;-1.0;-17.0;-142;?;?;-124
?;770.0;116;-4.0;-23.0;-182;?;?;-121
?;766.0;132;-10.0;-28.0;-190;?;?;-119
?;768.0;133;-13.0;-34.0;100;?;?;-116
?;765.0;?;-17.0;-38.0;?;52;?;-109
?;765.0;?;-21.0;-38.0;?;52;?;-105
?;766.0;?;-25.0;-35.0;?;52;?;-103
?;771.0;?;-29.0;-30.0;?;52;?;-99
?;776.0;69;-29.0;-19.0;?;52;?;-96
?;785.0;81;-35.0;-5.0;?;52;?;-94
?;789.0;52;-36.0;7.0;?;52;820.0;-95
-426.0;781.0;135;-29.0;9.0;142;51;815.0;-94
-453.0;774.0;211;-24.0;15.0;127;50;794.0;-108
-501.0;763.0;52;-24.0;18.0;131;47;772.0;?
-548.0;750.0;13;-19.0;17.0;131;41;752.0;?
-579.0;734.0;?;-14.0;13.0;130;36;715.0;?
-597.0;717.0;?;-11.0;10.0;131;30;680.0;?
-615.0;696.0;?;-7.0;10.0;130;22;645.0;?
-624.0;675.0;?;-3.0;11.0;131;14;629.0;?
-630.0;655.0;?;1.0;12.0;130;9;626.0;?
-644.0;635.0;-70;3.0;9.0;130;6;638.0;?
-656.0;617.0;-38;7.0;3.0;130;3;662.0;?
-668.0;592.0;-196;4.0;-8.0;129;0;706.0;?
-675.0;566.0;-257;6.0;-22.0;128;-2;745.0;?
-683.0;540.0;-138;12.0;-32.0;128;-5;777.0;3
-715.0;517.0;-139;22.0;-35.0;128;-10;824.0;2
-756.0;496.0;-155;37.0;-24.0;128;-12;868.0;1
-777.0;479.0;-119;48.0;-11.0;128;-14;924.0;0
-781.0;472.0;-97;57.0;-15.0;128;-16;?;-1
-791.0;?;-130;61.0;-26.0;129;-17;?;-2
-806.0;?;-105;61.0;-45.0;128;-17;?;-2
-824.0;?;-59;67.0;-62.0;128;-17;?;-2
-836.0;?;-128;66.0;-78.0;128;-16;?;-2
-859.0;?;-166;60.0;-80.0;128;-15;?;-2
-832.0;562.0;-230;53.0;-73.0;128;-15;?;-2
-717.0;583.0;-114;42.0;-66.0;128;-14;?;-2
-580.0;597.0;-36;29.0;-58.0;128;-11;?;-3
?;624.0;-429;9.0;-50.0;128;-7;?;-4
?;621.0;-661;-7.0;-41.0;128;-5;?;-4
?;560.0;-460;-18.0;-27.0;128;-6;?;-5
?;504.0;-286;-33.0;-14.0;128;-7;?;-6
?;?;-400;-48.0;2.0;128;-6;?;-5
?;?;-299;-65.0;25.0;128;-7;?;-6
?;?;-8;-81.0;44.0;128;-8;?;-8
?;?;-128;-95.0;66.0;128;-7;861.0;-10
-59.0;?;-133;-109.0;88.0;128;-7;864.0;-11
-62.0;?;26;-123.0;101.0;128;-8;869.0;-12
-78.0;?;52;-132.0;112.0;128;-9;872.0;-12
-67.0;396.0;132;-144.0;113.0;128;-11;877.0;-12
-49.0;393.0;70;-148.0;111.0;128;-12;880.0;-12
-50.0;394.0;-25;-151.0;101.0;128;-14;894.0;-12
-31.0;402.0;37;-152.0;90.0;128;-15;908.0;-12
-41.0;401.0;-146;-151.0;76.0;128;-16;?;-12
-50.0;396.0;-255;-144.0;60.0;128;-17;953.0;-12
-43.0;400.0;-113;-138.0;42.0;128;-18;967.0;-14
-62.0;431.0;?;-130.0;16.0;128;-18;984.0;-15
-62.0;409.0;?;-130.0;-3.0;128;-17;999.0;-15
-70.0;374.0;?;-130.0;-20.0;128;-18;1014.0;-16
-44.0;340.0;443;-136.0;-26.0;128;-15;1020.0;-13
-23.0;318.0;-42;-141.0;-25.0;128;-9;1025.0;-11
-27.0;308.0;-864;-145.0;-28.0;127;-7;1023.0;-12
-26.0;305.0;-121;-149.0;-31.0;126;-5;1016.0;-10
-23.0;306.0;47;-145.0;-33.0;125;-4;996.0;-9
6.0;310.0;-207;-149.0;-35.0;125;-3;982.0;-9
21.0;322.0;17;-149.0;-36.0;123;-3;972.0;-8
43.0;?;-85;-160.0;-31.0;118;-2;957.0;-8
58.0;?;-85;-164.0;?;109;-2;944.0;-8
66.0;?;-70;-171.0;?;105;-2;930.0;-8
81.0;?;-95;-177.0;23.0;107;?;914.0;-7
98.0;?;-62;-180.0;43.0;109;?;903.0;-7
104.0;?;-69;-189.0;60.0;115;?;888.0;-7
112.0;?;-75;-193.0;73.0;127;?;868.0;-7
129.0;362.0;-64;?;83.0;134;?;847.0;-7
152.0;363.0;-59;?;94.0;137;?;831.0;-7
183.0;355.0;-60;?;104.0;139;-1;822.0;-7
206.0;354.0;-45;?;111.0;?;-1;816.0;-7
229.0;363.0;-35;-201.0;114.0;?;-1;816.0;-7
264.0;381.0;-38;-202.0;118.0;?;-1;828.0;-7
253.0;408.0;-36;-200.0;112.0;?;-1;836.0;-7
230.0;430.0;-24;-192.0;108.0;?;-1;840.0;-7
217.0;443.0;-29;-187.0;100.0;?;-1;845.0;-7
207.0;449.0;?;-186.0;91.0;?;-1;?;-7
184.0;?;?;-184.0;80.0;?;-1;?;-7
177.0;?;?;-182.0;69.0;?;-1;?;-7
181.0;?;?;-189.0;63.0;?;-1;?;-7
174.0;?;?;-195.0;55.0;?;-1;?;-7
158.0;?;?;-200.0;53.0;?;-1;?;-7
145.0;?;?;-207.0;54.0;?;-1;?;-7
145.0;?;?;-209.0;56.0;131;-1;?;-6
144.0;?;?;-217.0;62.0;131;-1;?;-6
137.0;?;?;-220.0;71.0;132;-1;867.0;-6
126.0;?;?;-225.0;79.0;131;-1;864.0;-6
103.0;?;0;-226.0;91.0;130;-1;852.0;-6
95.0;?;4;-224.0;103.0;130;-1;845.0;-6
90.0;554.0;-6;-225.0;114.0;130;-1;842.0;-6
65.0;569.0;-3;-222.0;126.0;130;-1;833.0;-6
34.0;587.0;8;-218.0;140.0;130;-1;823.0;-6
6.0;603.0;-2;-218.0;154.0;131;-1;815.0;-6
-24.0;616.0;-2;-213.0;166.0;131;-1;807.0;-6
-44.0;618.0;-6;-208.0;178.0;132;-1;801.0;-6
-45.0;621.0;-11;-202.0;186.0;132;-1;797.0;-6
-46.0;620.0;2;?;190.0;132;-1;793.0;-6
-26.0;617.0;-3;?;192.0;132;-1;795.0;-6
?;617.0;-6;-188.0;194.0;132;-1;794.0;-6
?;617.0;1;-187.0;190.0;132;-1;795.0;-6
?;616.0;-2;-185.0;187.0;132;-1;799.0;-6
?;?;1;-183.0;182.0;?;-1;803.0;-6
?;?;1;-179.0;178.0;?;-1;808.0;-6
?;?;-6;-177.0;173.0;?;-1;814.0;-6
?;?;3;-172.0;171.0;?;-1;819.0;-6
?;?;4;-170.0;165.0;?;-1;819.0;-6
-81.0;?;-6;-166.0;159.0;?;-1;822.0;-6
-78.0;?;-2;-167.0;152.0;?;-1;822.0;-6
-74.0;?;3;-163.0;148.0;?;-1;822.0;-6
-73.0;?;4;-157.0;145.0;140;-1;823.0;-6
-71.0;?;9;-160.0;141.0;144;-1;823.0;-6
-74.0;?;7;-154.0;144.0;145;-1;823.0;-6
-75.0;?;-1;-151.0;143.0;142;-1;823.0;-6
-86.0;?;3;-155.0;147.0;141;-1;821.0;-6
-89.0;?;-3;-154.0;154.0;137;-1;817.0;-6
-94.0;?;?;-158.0;159.0;135;-1;811.0;-6
-100.0;?;?;-159.0;165.0;133;-1;804.0;-6
-114.0;?;?;?;172.0;127;-1;795.0;-6
-120.0;?;4;?;178.0;123;-1;788.0;-6
-108.0;?;11;?;180.0;123;-1;783.0;-6
-107.0;557.0;13;?;180.0;121;-1;777.0;-6
-143.0;547.0;26;-182.0;177.0;121;0;772.0;-6
-196.0;554.0;105;-188.0;173.0;122;1;772.0;-6
-264.0;562.0;-157;-196.0;171.0;122;6;775.0;-4
-320.0;574.0;-194;-198.0;172.0;123;13;784.0;-2
-339.0;601.0;-125;-200.0;175.0;123;14;793.0;-1
-327.0;632.0;-461;-202.0;180.0;?;13;796.0;-2
-440.0;667.0;-422;-204.0;183.0;?;11;800.0;-3
-560.0;701.0;-362;-207.0;181.0;?;8;796.0;-3
-608.0;732.0;-342;?;176.0;?;6;793.0;-5
-627.0;760.0;-250;?;162.0;?;4;787.0;-7
-628.0;787.0;-320;?;148.0;?;3;788.0;-9
-605.0;804.0;-306;?;128.0;121;3;794.0;-10
-610.0;820.0;-352;?;109.0;120;2;805.0;-11
-636.0;839.0;-209;?;87.0;120;-1;816.0;-13
-642.0;851.0;-236;?;60.0;120;-4;823.0;-13
-628.0;864.0;244;?;28.0;120;-9;832.0;-14
-603.0;876.0;177;?;-4.0;120;-14;841.0;-14
-590.0;889.0;241;?;-30.0;120;-18;846.0;-13
-576.0;900.0;1312;?;-54.0;120;-22;849.0;-11
-539.0;908.0;-1134;?;-77.0;120;-21;855.0;-7
-489.0;912.0;-1944;?;-95.0;120;-19;860.0;-5
-430.0;907.0;252;-135.0;-110.0;113;-18;865.0;-4
-379.0;?;-80;-144.0;-120.0;90;-17;868.0;-4
-344.0;?;-121;-152.0;-129.0;67;-17;868.0;?
-296.0;?;?;-161.0;-135.0;54;-17;869.0;?
-244.0;?;?;-171.0;-139.0;48;-17;?;?
-199.0;?;?;-186.0;-140.0;48;-17;?;-4
-158.0;?;?;-192.0;-146.0;48;-16;?;?
-128.0;?;?;-205.0;-154.0;51;-16;?;?
-107.0;?;?;-216.0;-161.0;60;-15;?;?
-74.0;?;-96;-221.0;-167.0;76;-15;?;?
-45.0;?;-77;-229.0;-172.0;100;-15;?;?
-6.0;?;-60;-234.0;-172.0;120;-15;811.0;?
40.0;?;-54;-235.0;-164.0;135;-15;802.0;?
90.0;?;-54;-233.0;-142.0;145;-15;787.0;?
138.0;?;-92;-221.0;-113.0;147;-16;775.0;?
175.0;?;-83;-205.0;-92.0;157;-15;763.0;?
195.0;?;-80;-191.0;-88.0;164;-17;753.0;?
195.0;?;-160;-176.0;-90.0;164;-12;743.0;?
176.0;?;-181;-165.0;-92.0;167;-15;735.0;?
153.0;?;-192;-162.0;-102.0;169;-11;727.0;?
115.0;?;-141;-162.0;-121.0;171;-3;717.0;8
87.0;?;-16;-160.0;-133.0;174;-9;708.0;16
79.0;?;-146;-156.0;-140.0;176;29;701.0;21
77.0;?;54;-155.0;-140.0;175;-20;691.0;18
80.0;?;-192;-151.0;-136.0;176;37;678.0;20
84.0;?;-790;-147.0;-136.0;176;146;668.0;23
91.0;635.0;-74;-148.0;-133.0;176;-70;655.0;19
100.0;631.0;251;-147.0;-132.0;174;-155;644.0;17
98.0;623.0;59;-143.0;-130.0;178;-109;632.0;19
98.0;617.0;182;-141.0;-127.0;173;-116;618.0;15
96.0;608.0;562;?;-122.0;177;-34;607.0;5
101.0;603.0;883;?;-123.0;177;-23;596.0;-11
107.0;602.0;447;?;-124.0;169;-19;584.0;-26
111.0;596.0;172;?;-122.0;190;0;576.0;-33
116.0;591.0;-818;-130.0;-123.0;154;-6;568.0;-34
119.0;587.0;55;-128.0;-131.0;206;4;561.0;-30
109.0;584.0;711;-131.0;-142.0;149;6;551.0;-24
106.0;584.0;-620;-139.0;-146.0;-155;7;541.0;-21
109.0;586.0;676;-152.0;-157.0;-200;10;532.0;-17
118.0;588.0;-546;-164.0;-174.0;-140;12;524.0;-14
124.0;584.0;-1621;-179.0;-192.0;-167;10;515.0;-14
133.0;572.0;167;-192.0;-213.0;-126;9;504.0;-13
146.0;560.0;-225;-202.0;-231.0;-91;9;493.0;-14
158.0;545.0;-189;-215.0;-250.0;-58;9;477.0;-14
174.0;534.0;44;-228.0;-259.0;-39;9;458.0;-13
188.0;519.0;-194;-244.0;-263.0;-14;9;440.0;-13
205.0;507.0;-46;-257.0;-267.0;-29;9;424.0;-13
215.0;495.0;?;-265.0;-270.0;28;9;413.0;-13
221.0;478.0;?;-282.0;-268.0;117;9;414.0;-13
234.0;460.0;?;-290.0;-260.0;154;9;419.0;-13
246.0;440.0;?;-301.0;-242.0;218;7;429.0;-13
266.0;424.0;?;-313.0;-214.0;-9;11;443.0;-13
298.0;413.0;?;-328.0;-178.0;-170;6;463.0;?
322.0;403.0;?;-333.0;-125.0;-47;12;482.0;?
333.0;396.0;?;-341.0;-69.0;-60;10;498.0;?
