Accelerometer RKN_ accY;Accelerometer HIP accY;InertialMeasurementUnit L-SHOE Nav_Ay;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;Accelerometer BACK accZ;InertialMeasurementUnit L-SHOE Nav_Ax
913.0;624.0;?;-8.0;?;-953.0;-124
915.0;635.0;?;-40.0;?;-990.0;-132
924.0;631.0;?;-49.0;?;-993.0;80
905.0;?;?;-26.0;?;-972.0;29
908.0;?;?;30.0;?;-935.0;21
927.0;?;-6;28.0;?;-994.0;36
915.0;?;18;23.0;?;-976.0;9
913.0;?;-6;43.0;?;-938.0;36
913.0;?;21;46.0;?;-912.0;?
901.0;849.0;-19;53.0;?;-878.0;?
908.0;839.0;-70;14.0;?;-823.0;?
906.0;906.0;75;39.0;?;-788.0;?
953.0;930.0;65;8.0;?;-660.0;?
901.0;951.0;-62;-4.0;?;-831.0;?
917.0;939.0;-20;24.0;?;-705.0;?
929.0;927.0;-63;46.0;?;-750.0;?
952.0;895.0;?;70.0;486.0;-662.0;59
899.0;866.0;?;50.0;495.0;-681.0;-14
915.0;?;?;?;505.0;-695.0;-139
915.0;?;?;?;480.0;-686.0;-596
925.0;?;?;?;459.0;-626.0;-1075
924.0;?;?;?;486.0;-590.0;-889
930.0;?;?;?;490.0;-526.0;-231
880.0;?;?;92.0;503.0;-528.0;370
912.0;?;?;109.0;497.0;-525.0;534
948.0;?;?;97.0;501.0;-538.0;425
907.0;?;-355;105.0;498.0;-491.0;154
914.0;?;-384;113.0;508.0;-464.0;-138
928.0;?;-171;110.0;537.0;-472.0;-86
911.0;799.0;-2;150.0;541.0;-469.0;17
943.0;733.0;5;119.0;563.0;-480.0;67
933.0;835.0;-67;93.0;552.0;-456.0;106
912.0;898.0;-50;78.0;592.0;-380.0;208
932.0;864.0;-57;139.0;?;-445.0;331
933.0;814.0;-63;151.0;?;-509.0;425
941.0;827.0;282;101.0;?;-514.0;850
912.0;849.0;265;29.0;?;-502.0;794
919.0;860.0;1122;197.0;?;-506.0;-293
930.0;870.0;1304;28.0;?;-566.0;-681
925.0;904.0;-407;34.0;?;-763.0;227
933.0;951.0;-464;105.0;?;-665.0;716
933.0;901.0;-13;236.0;?;-593.0;287
927.0;827.0;-174;435.0;?;-680.0;33
924.0;1016.0;-43;341.0;?;-564.0;76
916.0;1230.0;-118;417.0;?;-540.0;35
920.0;1115.0;-83;334.0;?;-601.0;43
928.0;977.0;-67;174.0;?;-510.0;71
943.0;971.0;-94;169.0;347.0;-468.0;49
931.0;896.0;-78;289.0;284.0;-454.0;65
975.0;969.0;-105;398.0;284.0;-473.0;65
962.0;1002.0;-73;382.0;327.0;-430.0;42
922.0;991.0;-55;370.0;282.0;-485.0;52
858.0;988.0;-80;283.0;208.0;-485.0;45
907.0;899.0;-61;173.0;88.0;-465.0;22
896.0;869.0;-64;198.0;-109.0;-393.0;25
819.0;893.0;-78;136.0;-90.0;-349.0;29
759.0;946.0;-66;247.0;172.0;-322.0;19
866.0;975.0;-75;140.0;897.0;-437.0;3
?;941.0;-66;243.0;902.0;-464.0;-20
?;895.0;-92;658.0;564.0;-542.0;-66
?;899.0;-79;-46.0;769.0;-704.0;-212
?;946.0;25;-322.0;684.0;-861.0;-337
?;968.0;37;?;405.0;-743.0;-385
1027.0;1081.0;36;?;350.0;-892.0;-382
1016.0;1128.0;-48;?;431.0;-726.0;-697
1010.0;1104.0;-319;?;280.0;-816.0;-1525
970.0;1151.0;-123;?;168.0;-677.0;-1283
977.0;1364.0;234;?;187.0;-619.0;-715
920.0;1141.0;-76;?;155.0;-588.0;-672
999.0;778.0;-451;?;147.0;-592.0;-145
954.0;896.0;-469;?;169.0;-596.0;-11
927.0;1079.0;-248;?;166.0;-602.0;283
890.0;1065.0;312;275.0;-16.0;-511.0;359
956.0;898.0;191;399.0;46.0;-577.0;444
1030.0;761.0;-445;286.0;370.0;-550.0;1322
992.0;785.0;-416;568.0;117.0;-469.0;1349
992.0;860.0;-383;-72.0;793.0;-439.0;1263
895.0;853.0;-103;?;884.0;-450.0;1081
894.0;789.0;338;?;308.0;-433.0;1040
953.0;826.0;-18;?;314.0;-533.0;1244
840.0;930.0;-398;?;-113.0;-495.0;1275
939.0;871.0;-345;?;-191.0;-385.0;960
988.0;823.0;241;?;90.0;-607.0;-572
998.0;826.0;1015;?;340.0;-693.0;-33
966.0;874.0;-361;?;303.0;-668.0;1842
911.0;879.0;-1549;320.0;178.0;-897.0;1310
950.0;977.0;-443;327.0;107.0;-794.0;513
992.0;947.0;-289;314.0;-23.0;-863.0;504
958.0;1037.0;-326;305.0;-65.0;-801.0;416
965.0;1374.0;36;314.0;-15.0;-891.0;353
923.0;1176.0;-124;248.0;-36.0;-845.0;341
809.0;1175.0;-51;191.0;-1.0;-850.0;307
821.0;1204.0;-82;237.0;-41.0;-872.0;320
1368.0;983.0;-91;179.0;-149.0;-860.0;342
1232.0;852.0;-49;147.0;-91.0;-867.0;308
979.0;891.0;-74;305.0;-28.0;-844.0;286
990.0;1013.0;-41;418.0;38.0;-874.0;253
979.0;992.0;-57;378.0;175.0;-793.0;228
1036.0;930.0;-76;389.0;494.0;-820.0;217
961.0;865.0;?;534.0;762.0;-853.0;208
970.0;915.0;?;508.0;1880.0;-893.0;211
959.0;929.0;?;492.0;501.0;-928.0;217
952.0;898.0;?;437.0;-286.0;-961.0;208
967.0;868.0;?;-145.0;44.0;-959.0;211
971.0;881.0;-65;-173.0;-61.0;-990.0;212
953.0;887.0;-74;-137.0;-184.0;-979.0;198
978.0;894.0;-64;-133.0;-260.0;-982.0;203
992.0;943.0;-65;?;-342.0;-984.0;192
947.0;983.0;-74;?;-260.0;-951.0;167
974.0;984.0;-55;?;-121.0;-940.0;152
967.0;979.0;-44;?;-22.0;-908.0;129
992.0;?;-43;?;12.0;-878.0;125
1015.0;?;-45;?;86.0;-880.0;126
1034.0;?;-38;?;184.0;-827.0;129
1016.0;?;-17;?;602.0;-781.0;116
1071.0;?;-12;130.0;782.0;-810.0;80
1211.0;957.0;-12;349.0;860.0;-758.0;79
1360.0;973.0;-9;149.0;747.0;-783.0;83
1453.0;976.0;-10;170.0;1000.0;-786.0;75
1588.0;966.0;11;41.0;783.0;-742.0;64
1081.0;974.0;-20;173.0;412.0;-795.0;99
696.0;955.0;-59;?;715.0;-790.0;87
430.0;948.0;-39;?;1175.0;-779.0;83
369.0;887.0;-175;?;?;-641.0;303
260.0;972.0;-339;?;?;-873.0;415
189.0;1049.0;-142;?;?;-298.0;344
143.0;1057.0;207;?;?;-423.0;155
701.0;1103.0;170;?;?;-348.0;188
915.0;1063.0;-250;265.0;?;-489.0;902
859.0;1054.0;-419;294.0;?;-346.0;1229
966.0;1080.0;-149;350.0;?;-484.0;732
1014.0;1010.0;89;373.0;?;-414.0;340
1041.0;780.0;184;393.0;?;-435.0;248
848.0;864.0;299;354.0;?;-392.0;125
687.0;1169.0;317;355.0;334.0;-420.0;64
762.0;1080.0;329;390.0;415.0;-450.0;117
708.0;918.0;402;267.0;312.0;-506.0;81
640.0;814.0;295;218.0;277.0;-493.0;171
1410.0;792.0;80;271.0;250.0;-498.0;362
1377.0;841.0;87;320.0;247.0;-482.0;354
802.0;891.0;125;330.0;248.0;-470.0;356
1090.0;919.0;-286;335.0;247.0;-471.0;208
1040.0;?;-1168;290.0;293.0;-502.0;-240
991.0;?;-967;235.0;285.0;-513.0;-555
1015.0;?;-1623;266.0;253.0;-544.0;-652
1008.0;?;-1409;?;245.0;-524.0;-1101
1004.0;?;1621;?;274.0;-653.0;-1227
980.0;?;-539;?;278.0;?;-49
1006.0;?;-3018;?;247.0;?;574
971.0;?;-2365;?;269.0;?;452
997.0;?;-2393;?;274.0;?;441
969.0;?;-319;?;254.0;?;-50
1004.0;?;273;?;247.0;?;-124
977.0;?;-319;?;271.0;?;65
?;?;77;?;350.0;?;-38
?;?;-127;?;411.0;?;-28
?;?;-55;?;373.0;?;-39
?;?;-50;?;230.0;?;?
?;?;-91;265.0;-30.0;?;?
?;?;-57;124.0;-75.0;?;?
?;?;-26;136.0;-3.0;?;?
?;?;-73;268.0;183.0;?;?
?;?;3;519.0;252.0;-599.0;?
?;?;207;447.0;233.0;-513.0;?
?;?;92;503.0;401.0;-682.0;?
?;?;237;600.0;965.0;-821.0;?
?;?;-15;575.0;992.0;-703.0;?
?;?;-249;534.0;865.0;-892.0;?
999.0;?;386;806.0;160.0;-923.0;?
983.0;1135.0;480;396.0;256.0;-870.0;?
976.0;1143.0;289;284.0;-21.0;-765.0;?
984.0;1209.0;58;397.0;-58.0;-663.0;?
958.0;920.0;-200;514.0;-79.0;-599.0;816
976.0;665.0;-110;494.0;-70.0;-582.0;593
1004.0;933.0;-124;410.0;-124.0;-611.0;620
1036.0;1317.0;-227;334.0;-80.0;-622.0;312
1058.0;1171.0;-495;153.0;41.0;-613.0;22
1037.0;812.0;-818;-66.0;131.0;-637.0;451
1017.0;?;-985;-183.0;245.0;-637.0;-309
1092.0;?;-597;-318.0;267.0;-698.0;-1505
1108.0;?;-50;-303.0;414.0;-684.0;-1908
903.0;?;44;-38.0;732.0;-669.0;-2124
959.0;?;534;44.0;733.0;-780.0;-559
914.0;?;723;167.0;936.0;-869.0;592
917.0;?;235;256.0;510.0;-879.0;0
971.0;?;20;691.0;358.0;-959.0;-1
985.0;?;-122;73.0;755.0;-825.0;51
1002.0;?;-138;-220.0;-164.0;-837.0;3
915.0;?;-38;54.0;-119.0;-841.0;79
960.0;1189.0;-48;76.0;79.0;-917.0;57
1049.0;1012.0;-47;55.0;222.0;-907.0;63
1035.0;1179.0;-42;270.0;-70.0;-846.0;59
?;869.0;-58;377.0;-56.0;-865.0;?
?;907.0;-53;128.0;41.0;-810.0;?
?;946.0;-25;200.0;52.0;-780.0;?
?;925.0;-20;137.0;60.0;-725.0;?
?;876.0;-27;256.0;-9.0;-791.0;?
?;839.0;-25;270.0;95.0;-774.0;?
1057.0;842.0;-13;311.0;255.0;-762.0;?
729.0;805.0;-17;486.0;228.0;-661.0;?
672.0;782.0;-30;537.0;222.0;-773.0;?
881.0;792.0;-12;334.0;460.0;-777.0;?
1085.0;769.0;1;336.0;602.0;-764.0;?
1156.0;756.0;-10;376.0;931.0;-781.0;?
872.0;755.0;-8;814.0;856.0;-761.0;13
906.0;717.0;-7;852.0;509.0;?;14
1052.0;729.0;-4;515.0;?;-778.0;10
962.0;734.0;-2;16.0;?;-768.0;12
1064.0;735.0;-2;-49.0;?;-771.0;3
1022.0;757.0;10;64.0;-263.0;-767.0;3
986.0;752.0;10;-103.0;-268.0;-776.0;14
1009.0;742.0;4;-53.0;-310.0;-772.0;12
1007.0;737.0;-3;-184.0;?;-784.0;?
969.0;732.0;7;-210.0;?;-808.0;?
1003.0;742.0;14;-291.0;?;-812.0;?
972.0;753.0;-1;-507.0;?;-799.0;?
921.0;735.0;3;-228.0;?;-810.0;?
987.0;745.0;6;252.0;?;-791.0;?
1046.0;752.0;-2;249.0;?;-817.0;?
?;770.0;-7;-243.0;?;-830.0;?
?;815.0;-5;?;?;-851.0;?
?;791.0;9;640.0;?;-885.0;?
?;789.0;4;462.0;884.0;-908.0;?
1142.0;802.0;-9;-808.0;-52.0;-902.0;?
945.0;829.0;2;17.0;133.0;-902.0;?
665.0;858.0;6;?;-181.0;-855.0;8
426.0;893.0;-7;?;108.0;-818.0;4
431.0;912.0;2;151.0;183.0;-763.0;10
354.0;951.0;13;?;127.0;-799.0;8
369.0;975.0;-6;?;?;-727.0;3
350.0;977.0;1;?;254.0;-784.0;14
540.0;974.0;-17;?;231.0;-754.0;-44
964.0;986.0;8;?;290.0;-903.0;-28
956.0;918.0;10;?;305.0;-818.0;-26
1097.0;937.0;-161;?;230.0;-708.0;-200
927.0;941.0;-217;?;239.0;-789.0;-360
734.0;?;-270;?;244.0;-750.0;-891
581.0;?;-169;430.0;266.0;-754.0;-1247
1980.0;1158.0;52;461.0;296.0;-660.0;-678
976.0;1011.0;40;401.0;306.0;-634.0;-297
733.0;873.0;74;317.0;339.0;-594.0;-329
1273.0;977.0;-185;328.0;321.0;-548.0;-137
958.0;1039.0;-448;371.0;218.0;-581.0;-141
1082.0;967.0;-350;336.0;233.0;-568.0;-524
948.0;920.0;?;339.0;229.0;-557.0;-629
1025.0;876.0;?;331.0;228.0;-568.0;-621
980.0;859.0;?;333.0;240.0;-557.0;-670
1007.0;897.0;?;362.0;237.0;-520.0;-252
956.0;964.0;?;337.0;189.0;-504.0;-329
983.0;947.0;?;369.0;286.0;-532.0;-47
1022.0;965.0;?;414.0;222.0;-471.0;413
?;924.0;?;407.0;185.0;-520.0;313
?;900.0;?;311.0;239.0;-485.0;1468
?;872.0;?;295.0;243.0;-472.0;1483
?;898.0;976;322.0;179.0;-521.0;1370
?;891.0;346;306.0;201.0;-706.0;1712
954.0;?;-1544;319.0;184.0;-787.0;582
973.0;?;-1114;325.0;163.0;-704.0;503
996.0;?;-345;358.0;173.0;-631.0;225
989.0;?;-288;292.0;266.0;-649.0;-155
1006.0;?;-34;302.0;254.0;-718.0;199
1007.0;?;-134;410.0;180.0;-666.0;66
1006.0;?;-111;382.0;178.0;-645.0;93
988.0;1162.0;-8;368.0;177.0;-633.0;60
998.0;847.0;-19;331.0;171.0;-564.0;-3
970.0;874.0;?;335.0;224.0;-605.0;36
994.0;1024.0;?;301.0;300.0;-610.0;7
995.0;1028.0;?;353.0;292.0;-570.0;20
1004.0;1054.0;?;283.0;361.0;-568.0;19
?;961.0;?;262.0;144.0;-533.0;18
?;911.0;?;319.0;78.0;-508.0;22
?;890.0;?;427.0;309.0;-533.0;32
?;983.0;?;605.0;666.0;-604.0;6
?;992.0;?;687.0;622.0;-630.0;-4
?;961.0;9;562.0;751.0;-596.0;14
?;924.0;-17;338.0;725.0;-592.0;-79
?;937.0;-100;702.0;?;-804.0;-192
?;984.0;?;540.0;?;-751.0;-282
?;1032.0;?;340.0;-90.0;-757.0;-368
?;1031.0;?;211.0;-73.0;-756.0;-350
?;1076.0;?;344.0;-44.0;-710.0;-469
?;1091.0;?;416.0;-57.0;-701.0;-964
968.0;?;?;299.0;-40.0;-690.0;-1329
967.0;?;?;207.0;-51.0;-618.0;-1214
928.0;?;?;146.0;17.0;?;-1372
983.0;?;?;-90.0;70.0;?;-1232
1030.0;?;?;-234.0;48.0;?;-296
975.0;?;?;-335.0;116.0;?;-66
1001.0;?;?;-329.0;164.0;?;-211
965.0;?;?;-187.0;605.0;?;9
1115.0;?;?;-139.0;841.0;-655.0;129
1179.0;?;?;98.0;989.0;-623.0;277
1009.0;818.0;?;443.0;841.0;-575.0;441
1072.0;850.0;?;873.0;223.0;-568.0;536
889.0;892.0;?;57.0;125.0;-579.0;594
1083.0;916.0;?;89.0;834.0;-548.0;?
1061.0;878.0;?;404.0;-416.0;-569.0;?
998.0;849.0;-220;-126.0;-130.0;-560.0;?
999.0;879.0;-182;-151.0;164.0;-580.0;?
961.0;868.0;-8;326.0;162.0;-559.0;?
978.0;870.0;?;506.0;28.0;-552.0;?
959.0;893.0;?;189.0;123.0;-654.0;?
881.0;908.0;?;260.0;10.0;-721.0;?
897.0;906.0;?;191.0;46.0;-764.0;?
946.0;894.0;?;196.0;109.0;-840.0;?
1032.0;911.0;?;319.0;86.0;-788.0;?
1063.0;841.0;?;333.0;136.0;-798.0;?
729.0;1022.0;?;336.0;210.0;-807.0;-60
703.0;1221.0;?;333.0;114.0;-832.0;-44
827.0;1054.0;?;230.0;-18.0;-767.0;-50
784.0;1106.0;42;171.0;58.0;-840.0;-52
1424.0;1110.0;9;239.0;2.0;-820.0;-39
1103.0;1016.0;15;178.0;121.0;?;-45
1015.0;951.0;16;330.0;?;?;-36
902.0;954.0;24;330.0;?;?;-30
1224.0;1015.0;22;410.0;?;?;-25
843.0;1035.0;27;626.0;?;?;-18
1060.0;1039.0;11;654.0;?;?;-27
1038.0;994.0;14;410.0;?;?;-11
964.0;958.0;18;52.0;?;?;-11
969.0;950.0;-8;-265.0;120.0;?;-39
1003.0;988.0;-8;?;-162.0;?;-24
972.0;969.0;0;?;-152.0;?;-23
985.0;978.0;-1;?;-174.0;-820.0;-33
981.0;977.0;0;?;-74.0;-808.0;-18
970.0;1034.0;-3;?;52.0;-844.0;-8
951.0;1059.0;0;?;223.0;-874.0;-9
955.0;1009.0;4;?;216.0;-834.0;-11
1002.0;996.0;-1;?;125.0;-838.0;-16
1002.0;1003.0;-5;?;136.0;-860.0;-23
1007.0;987.0;4;?;403.0;-871.0;-12
1084.0;956.0;1;?;813.0;-902.0;-7
1255.0;999.0;-9;?;930.0;-863.0;-15
1379.0;1045.0;0;184.0;825.0;-797.0;-6
1359.0;1038.0;0;167.0;686.0;-807.0;-2
1200.0;1022.0;1;271.0;521.0;-768.0;3
1059.0;1024.0;4;255.0;515.0;-774.0;-5
814.0;1026.0;-3;171.0;516.0;-764.0;-15
594.0;1056.0;-2;83.0;314.0;-785.0;-4
429.0;1045.0;6;227.0;444.0;-781.0;-7
456.0;1005.0;2;-111.0;290.0;-794.0;-7
453.0;976.0;-5;478.0;767.0;-787.0;-6
556.0;955.0;6;-109.0;495.0;-784.0;-2
796.0;962.0;4;331.0;0.0;-810.0;-4
939.0;987.0;-11;60.0;-87.0;-782.0;-13
878.0;1013.0;-1;234.0;26.0;-760.0;4
1015.0;1005.0;-2;243.0;108.0;-781.0;5
935.0;995.0;-9;390.0;153.0;-774.0;-7
998.0;955.0;-3;197.0;163.0;-751.0;-5
929.0;970.0;-1;337.0;181.0;-758.0;-2
882.0;994.0;-6;281.0;196.0;?;0
854.0;982.0;-9;321.0;190.0;?;?
860.0;991.0;2;353.0;223.0;?;?
871.0;1022.0;4;365.0;203.0;?;?
862.0;1038.0;5;352.0;224.0;-749.0;?
836.0;1041.0;8;372.0;194.0;-720.0;?
833.0;1025.0;-2;366.0;262.0;-720.0;?
?;1025.0;5;318.0;296.0;-667.0;?
?;1009.0;-5;343.0;239.0;-630.0;?
?;1009.0;8;223.0;247.0;-653.0;?
?;1016.0;-2;233.0;206.0;-729.0;?
?;1006.0;41;278.0;179.0;-639.0;?
?;988.0;7;317.0;189.0;-674.0;?
?;966.0;-120;294.0;205.0;-664.0;?
?;965.0;-146;301.0;229.0;-663.0;?
976.0;950.0;-786;259.0;190.0;-630.0;?
998.0;1041.0;-1088;283.0;141.0;-548.0;?
967.0;1124.0;-438;265.0;139.0;-523.0;1174
?;1021.0;-250;?;185.0;-479.0;1009
?;822.0;-190;258.0;?;-506.0;531
?;912.0;-80;263.0;?;-506.0;424
?;1125.0;-167;246.0;?;-523.0;322
?;1060.0;-15;?;?;-538.0;-11
?;814.0;204;?;?;-525.0;22
?;742.0;262;?;?;-533.0;-45
?;787.0;244;?;?;-493.0;-208
?;776.0;201;?;?;-490.0;-243
?;890.0;138;?;?;-500.0;-315
?;950.0;231;?;?;-514.0;-224
?;1004.0;176;?;?;-552.0;-146
?;918.0;130;?;?;-550.0;-30
?;928.0;243;?;?;-562.0;122
?;926.0;117;?;?;-544.0;-135
?;937.0;1063;?;?;-576.0;551
?;925.0;623;?;128.0;-582.0;93
?;941.0;-877;?;115.0;-733.0;-1297
?;931.0;343;?;115.0;-742.0;-48
?;909.0;492;?;92.0;-638.0;429
?;811.0;-224;?;111.0;-704.0;-93
?;862.0;120;?;83.0;-661.0;111
?;998.0;-15;246.0;136.0;-704.0;-60
1007.0;1156.0;30;271.0;147.0;-657.0;-47
986.0;1181.0;46;271.0;198.0;-580.0;-15
981.0;884.0;-22;252.0;177.0;-525.0;13
989.0;990.0;18;286.0;217.0;-457.0;41
989.0;1232.0;-4;315.0;247.0;-478.0;-15
987.0;1084.0;15;296.0;277.0;-497.0;19
992.0;1045.0;11;222.0;246.0;-478.0;5
995.0;1030.0;1;174.0;246.0;-511.0;5
985.0;887.0;19;136.0;36.0;-473.0;7
998.0;812.0;-3;39.0;-191.0;-487.0;-11
1011.0;792.0;-63;-39.0;-118.0;-532.0;31
986.0;886.0;-78;36.0;242.0;-573.0;22
975.0;995.0;-61;214.0;600.0;-571.0;-55
995.0;1042.0;-106;391.0;723.0;-523.0;-2
1006.0;1007.0;-249;262.0;498.0;-673.0;58
998.0;963.0;-353;234.0;339.0;-843.0;-30
989.0;968.0;-282;47.0;495.0;-713.0;29
977.0;1011.0;-322;-160.0;377.0;-840.0;-42
974.0;1032.0;-255;-220.0;25.0;-743.0;-295
994.0;1064.0;-128;-189.0;45.0;-717.0;-293
965.0;1156.0;-690;-177.0;87.0;-612.0;-379
987.0;1283.0;-803;-150.0;216.0;-493.0;-156
982.0;1053.0;-496;-155.0;192.0;?;154
986.0;819.0;-559;-27.0;153.0;-471.0;160
1037.0;912.0;-229;13.0;121.0;-488.0;352
1110.0;1020.0;65;35.0;95.0;-495.0;354
1120.0;1005.0;186;106.0;130.0;-462.0;210
1018.0;942.0;290;191.0;154.0;-476.0;340
938.0;735.0;974;127.0;185.0;-491.0;22
1058.0;668.0;2206;179.0;51.0;-449.0;452
949.0;782.0;2689;352.0;51.0;-508.0;-87
821.0;867.0;1962;305.0;-44.0;-540.0;-1352
877.0;833.0;370;949.0;386.0;-616.0;1971
786.0;833.0;408;708.0;648.0;-762.0;1296
882.0;819.0;641;1541.0;54.0;-775.0;-2517
896.0;814.0;-280;-273.0;150.0;-682.0;-627
873.0;933.0;141;-190.0;91.0;-642.0;152
977.0;1151.0;346;241.0;62.0;-736.0;-180
1038.0;1179.0;137;182.0;-148.0;-685.0;187
965.0;1477.0;326;538.0;-294.0;-718.0;-136
1009.0;1348.0;217;301.0;-117.0;-683.0;27
1027.0;688.0;270;129.0;51.0;-602.0;-4
1040.0;717.0;268;?;53.0;-637.0;-36
993.0;1040.0;237;?;-116.0;-613.0;?
1041.0;1128.0;247;?;32.0;-640.0;?
944.0;1005.0;212;?;148.0;-627.0;?
866.0;960.0;225;?;221.0;-675.0;-19
827.0;907.0;201;?;12.0;-653.0;-5
972.0;910.0;152;?;36.0;-669.0;5
1033.0;963.0;116;?;?;-626.0;-3
1113.0;1020.0;88;?;?;-597.0;-4
1194.0;994.0;57;?;?;-662.0;?
612.0;975.0;44;?;406.0;-632.0;?
1202.0;976.0;44;?;797.0;-654.0;?
879.0;976.0;34;?;1400.0;-680.0;?
1119.0;995.0;33;?;664.0;-663.0;?
1086.0;935.0;38;?;-190.0;-661.0;?
945.0;875.0;33;?;-98.0;-650.0;?
933.0;947.0;16;?;13.0;-630.0;?
1036.0;904.0;13;?;?;-632.0;?
903.0;888.0;31;?;?;-621.0;?
997.0;946.0;23;?;?;-621.0;-9
903.0;945.0;?;-117.0;?;-602.0;-11
960.0;904.0;?;-79.0;?;-600.0;-32
998.0;?;?;-218.0;?;-580.0;-37
991.0;?;?;-258.0;?;-560.0;-19
1015.0;?;?;-362.0;?;-571.0;-29
?;?;?;-76.0;-29.0;-582.0;-24
?;?;?;915.0;837.0;-593.0;-19
?;?;?;689.0;1189.0;-619.0;-14
?;?;?;464.0;1666.0;-624.0;8
?;?;?;1177.0;867.0;-601.0;-3
?;?;?;-132.0;600.0;-573.0;-6
?;?;?;787.0;358.0;-557.0;-3
1100.0;?;23;-106.0;-439.0;-555.0;-13
560.0;?;5;-240.0;-276.0;-546.0;-21
427.0;966.0;13;372.0;118.0;-564.0;-24
320.0;951.0;9;355.0;-107.0;-594.0;-8
320.0;917.0;9;311.0;30.0;-610.0;0
363.0;888.0;17;329.0;113.0;-600.0;-10
388.0;863.0;5;284.0;102.0;-579.0;-9
418.0;881.0;14;303.0;40.0;-530.0;-15
538.0;915.0;-6;262.0;40.0;-553.0;-28
?;924.0;21;378.0;-1.0;-560.0;-19
?;920.0;136;395.0;18.0;-572.0;-6
?;917.0;11;376.0;114.0;-562.0;26
?;900.0;-73;405.0;128.0;-526.0;58
?;869.0;27;360.0;145.0;-532.0;142
?;910.0;-9;357.0;231.0;-553.0;237
?;917.0;17;358.0;226.0;-549.0;223
?;919.0;111;404.0;162.0;-540.0;215
?;929.0;136;340.0;124.0;-523.0;180
?;918.0;43;174.0;114.0;-550.0;86
978.0;893.0;-14;180.0;43.0;-516.0;-3
988.0;907.0;82;178.0;39.0;-517.0;-44
1076.0;947.0;38;122.0;54.0;-549.0;-56
983.0;929.0;-120;124.0;?;-540.0;-161
964.0;830.0;?;143.0;?;-577.0;-89
1053.0;820.0;?;101.0;?;-587.0;65
998.0;870.0;?;112.0;?;-571.0;-22
1008.0;835.0;?;159.0;145.0;-721.0;-343
988.0;877.0;?;116.0;134.0;-746.0;-484
988.0;901.0;?;93.0;186.0;-809.0;-10
999.0;832.0;?;54.0;201.0;-765.0;199
983.0;860.0;?;70.0;204.0;-872.0;66
1015.0;826.0;?;101.0;185.0;-910.0;-333
993.0;842.0;?;115.0;186.0;-920.0;-745
1015.0;897.0;?;158.0;175.0;-913.0;-149
984.0;995.0;?;148.0;180.0;-924.0;170
976.0;1056.0;?;90.0;178.0;-784.0;-65
994.0;1031.0;-24;64.0;224.0;-797.0;0
999.0;1124.0;-36;72.0;242.0;-930.0;0
?;1178.0;-16;105.0;241.0;-903.0;-8
?;1137.0;2;138.0;301.0;-943.0;-9
?;1066.0;3;151.0;327.0;-849.0;-23
?;1030.0;7;?;327.0;-854.0;10
?;931.0;-4;?;306.0;-850.0;10
?;900.0;6;?;270.0;-869.0;-7
?;896.0;3;?;268.0;-784.0;-9
?;954.0;3;?;323.0;-743.0;-10
?;926.0;15;?;352.0;-827.0;-12
?;910.0;1;?;401.0;-813.0;0
?;938.0;-27;?;485.0;-799.0;12
?;934.0;-20;?;455.0;-782.0;9
?;923.0;6;?;470.0;-804.0;-5
?;895.0;14;?;366.0;-786.0;-6
?;861.0;11;?;?;-769.0;-3
?;879.0;4;160.0;?;-810.0;-4
?;870.0;-3;143.0;?;-830.0;3
?;919.0;-2;145.0;?;-832.0;1
?;948.0;-4;?;?;-841.0;-10
?;915.0;-4;?;?;-885.0;-2
?;902.0;?;?;393.0;-864.0;6
980.0;935.0;?;?;344.0;-850.0;3
1004.0;887.0;?;?;347.0;-904.0;5
969.0;877.0;?;?;?;-888.0;4
972.0;889.0;?;309.0;195.0;-879.0;-1
936.0;891.0;?;255.0;93.0;-904.0;-2
941.0;906.0;?;14.0;260.0;-890.0;-1
974.0;902.0;?;199.0;348.0;-919.0;-2
985.0;926.0;?;173.0;288.0;-874.0;1
995.0;901.0;?;164.0;245.0;-958.0;?
986.0;912.0;?;413.0;432.0;?;?
996.0;902.0;?;146.0;980.0;?;?
1007.0;924.0;?;-478.0;881.0;?;?
998.0;930.0;?;175.0;715.0;?;?
996.0;906.0;?;603.0;302.0;?;?
991.0;911.0;?;19.0;440.0;?;-7
951.0;896.0;?;138.0;338.0;?;-8
925.0;915.0;?;465.0;307.0;?;-6
995.0;917.0;?;475.0;357.0;?;-9
930.0;936.0;?;297.0;326.0;?;-4
959.0;927.0;-7;202.0;201.0;-925.0;3
949.0;937.0;-9;274.0;210.0;-943.0;3
?;922.0;12;323.0;185.0;-951.0;5
?;885.0;6;394.0;165.0;-929.0;3
?;881.0;-3;305.0;232.0;?;-3
?;904.0;8;252.0;245.0;?;2
?;903.0;4;227.0;283.0;?;7
?;924.0;3;268.0;373.0;?;2
?;940.0;3;382.0;305.0;?;-2
?;899.0;0;449.0;204.0;?;?
1140.0;901.0;2;392.0;231.0;?;?
792.0;887.0;0;294.0;277.0;?;?
962.0;903.0;-3;231.0;257.0;-950.0;?
1002.0;901.0;-3;266.0;276.0;-930.0;?
946.0;904.0;-3;302.0;241.0;-934.0;?
983.0;926.0;?;317.0;230.0;-913.0;?
968.0;919.0;?;343.0;?;-929.0;?
977.0;898.0;-2;342.0;?;-926.0;-2
984.0;?;-2;355.0;?;-938.0;-2
