InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit BACK Quaternion3;Accelerometer RWR accX;Accelerometer RUA^ accX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RLA accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ
?;-522.0;-213.0;?;?;165;908.0;35.0;-530.0
?;-494.0;-220.0;?;?;181;805.0;-141.0;-453.0
?;-548.0;-228.0;?;?;186;786.0;-138.0;-427.0
318.0;-586.0;-236.0;?;?;?;844.0;-186.0;-578.0
319.0;-515.0;-244.0;?;?;?;870.0;-278.0;-543.0
320.0;?;-251.0;?;?;?;800.0;-103.0;-549.0
321.0;?;-257.0;536.0;?;?;620.0;-254.0;-521.0
323.0;?;-260.0;657.0;?;?;800.0;-349.0;-452.0
325.0;?;-263.0;430.0;?;?;773.0;-258.0;-468.0
326.0;?;-265.0;510.0;?;?;639.0;-104.0;-496.0
326.0;?;-268.0;497.0;394.0;?;792.0;-316.0;-478.0
328.0;?;-268.0;402.0;435.0;?;789.0;-68.0;-509.0
331.0;?;-265.0;333.0;335.0;?;603.0;-54.0;-478.0
335.0;?;-259.0;485.0;343.0;?;671.0;96.0;-449.0
339.0;?;-251.0;386.0;414.0;?;1054.0;-145.0;-486.0
343.0;-380.0;-241.0;?;404.0;?;912.0;-193.0;-418.0
346.0;-341.0;-230.0;?;364.0;?;867.0;-186.0;-360.0
348.0;-345.0;-219.0;?;339.0;?;842.0;-251.0;-434.0
350.0;-434.0;-207.0;?;276.0;180;580.0;78.0;-455.0
?;-374.0;-196.0;?;298.0;180;815.0;-28.0;-420.0
?;-315.0;-184.0;?;335.0;180;783.0;-9.0;-449.0
?;-369.0;-171.0;?;94.0;180;860.0;-57.0;-508.0
?;-332.0;-158.0;?;314.0;180;959.0;-79.0;-457.0
?;-282.0;-144.0;?;409.0;180;974.0;-60.0;-360.0
?;-263.0;-132.0;?;344.0;180;911.0;-40.0;-269.0
?;-238.0;-121.0;?;312.0;180;923.0;-83.0;-77.0
?;-264.0;-110.0;?;277.0;180;902.0;56.0;-199.0
?;-228.0;-100.0;?;370.0;180;760.0;30.0;-437.0
?;-176.0;-91.0;?;233.0;180;899.0;12.0;-414.0
?;-245.0;-84.0;?;336.0;180;915.0;32.0;-393.0
?;-255.0;-78.0;162.0;269.0;180;858.0;84.0;-494.0
379.0;-248.0;-74.0;212.0;274.0;180;947.0;142.0;-401.0
379.0;-274.0;-70.0;177.0;328.0;180;?;335.0;-350.0
379.0;-159.0;-69.0;181.0;257.0;180;?;-154.0;-382.0
379.0;-129.0;-69.0;168.0;256.0;180;?;186.0;-249.0
380.0;-264.0;-69.0;105.0;247.0;180;?;743.0;-311.0
382.0;-32.0;-68.0;46.0;244.0;180;?;400.0;-315.0
383.0;-21.0;-66.0;122.0;292.0;180;?;358.0;-253.0
383.0;-102.0;-65.0;45.0;253.0;180;?;125.0;-243.0
382.0;15.0;-64.0;-21.0;260.0;180;?;-337.0;-297.0
379.0;-141.0;-64.0;-119.0;266.0;180;?;85.0;-257.0
376.0;-114.0;-64.0;13.0;208.0;180;?;56.0;-326.0
372.0;-225.0;-65.0;135.0;250.0;180;?;553.0;-297.0
369.0;-141.0;-65.0;-62.0;287.0;180;?;305.0;-255.0
365.0;-102.0;-64.0;-249.0;194.0;180;?;372.0;-293.0
361.0;-96.0;-65.0;-128.0;192.0;180;?;411.0;-227.0
357.0;-24.0;-64.0;?;232.0;180;?;352.0;-329.0
352.0;-62.0;-63.0;?;161.0;180;863.0;315.0;-286.0
347.0;-66.0;?;?;186.0;180;847.0;387.0;-211.0
342.0;-31.0;?;?;289.0;180;790.0;371.0;-165.0
336.0;-29.0;?;?;348.0;180;801.0;352.0;-195.0
330.0;-14.0;?;?;309.0;180;847.0;374.0;-137.0
325.0;-21.0;?;?;334.0;180;884.0;453.0;-374.0
320.0;-28.0;?;?;285.0;?;845.0;367.0;-340.0
317.0;-48.0;?;?;67.0;?;764.0;380.0;-310.0
313.0;?;?;?;?;?;777.0;515.0;-192.0
311.0;-15.0;?;?;?;?;695.0;410.0;-229.0
308.0;9.0;?;?;?;?;840.0;333.0;-196.0
306.0;-55.0;?;?;?;?;811.0;517.0;-197.0
303.0;-58.0;?;?;?;?;806.0;720.0;-206.0
302.0;-16.0;?;?;?;?;754.0;701.0;-206.0
301.0;6.0;?;-127.0;?;?;736.0;598.0;-202.0
300.0;-38.0;?;-344.0;?;?;?;676.0;-225.0
300.0;30.0;-83.0;-231.0;?;?;?;471.0;-195.0
300.0;-4.0;-83.0;-331.0;?;?;?;271.0;-268.0
301.0;-76.0;-83.0;-68.0;?;?;?;325.0;-381.0
302.0;-133.0;-83.0;-230.0;?;?;?;502.0;-208.0
302.0;-108.0;-83.0;-254.0;?;?;?;511.0;-275.0
302.0;-141.0;-83.0;?;?;?;?;598.0;-188.0
303.0;-7.0;-84.0;?;274.0;?;?;782.0;-262.0
?;21.0;-86.0;?;245.0;?;?;760.0;-257.0
?;-63.0;?;?;211.0;?;737.0;668.0;-222.0
?;-53.0;?;?;199.0;?;734.0;523.0;-242.0
?;-71.0;?;?;194.0;?;725.0;503.0;-229.0
?;-108.0;?;?;151.0;194;503.0;526.0;-294.0
?;-120.0;?;?;248.0;?;529.0;414.0;-295.0
?;-92.0;-86.0;?;231.0;?;1021.0;650.0;-273.0
310.0;-18.0;-88.0;?;278.0;?;906.0;839.0;-305.0
311.0;-65.0;?;?;324.0;?;758.0;726.0;-327.0
312.0;-135.0;?;?;307.0;?;440.0;585.0;-289.0
313.0;-80.0;?;?;301.0;?;600.0;598.0;-320.0
314.0;-31.0;?;-26.0;310.0;-193;764.0;618.0;-262.0
315.0;-65.0;?;33.0;278.0;-173;652.0;653.0;-334.0
315.0;-65.0;?;112.0;273.0;-181;703.0;667.0;-378.0
316.0;-99.0;?;28.0;203.0;-181;590.0;626.0;-488.0
317.0;-86.0;?;-22.0;171.0;-177;652.0;655.0;-435.0
318.0;-88.0;?;-97.0;83.0;-181;670.0;634.0;-511.0
321.0;-76.0;-93.0;-18.0;-4.0;-179;583.0;589.0;-555.0
324.0;-64.0;-90.0;18.0;-25.0;-178;478.0;459.0;-460.0
330.0;-34.0;-87.0;-42.0;15.0;-178;674.0;?;-436.0
339.0;-20.0;-83.0;-54.0;13.0;-178;668.0;?;-401.0
350.0;-31.0;-76.0;-56.0;-3.0;-172;722.0;?;-307.0
361.0;-74.0;-70.0;-159.0;7.0;-178;606.0;?;-296.0
373.0;-112.0;-62.0;-158.0;?;-163;507.0;?;-251.0
385.0;-127.0;-54.0;?;?;-178;669.0;?;-181.0
397.0;-157.0;-45.0;?;?;-174;807.0;?;-112.0
412.0;-183.0;-36.0;?;?;-161;706.0;?;-110.0
427.0;-205.0;-24.0;?;?;-222;?;?;-47.0
442.0;-202.0;-10.0;?;?;-4;?;?;-4.0
459.0;-192.0;7.0;?;-42.0;223;?;?;59.0
476.0;?;28.0;?;-27.0;165;500.0;?;81.0
491.0;?;54.0;?;-47.0;172;469.0;?;77.0
503.0;-64.0;83.0;?;-28.0;178;479.0;?;74.0
512.0;45.0;113.0;?;-27.0;162;469.0;?;126.0
518.0;80.0;140.0;?;-7.0;175;408.0;112.0;174.0
523.0;141.0;165.0;-506.0;-13.0;165;369.0;142.0;151.0
527.0;191.0;189.0;-529.0;-33.0;168;364.0;172.0;144.0
532.0;181.0;213.0;-504.0;-68.0;166;325.0;217.0;157.0
537.0;176.0;238.0;-517.0;-62.0;163;306.0;287.0;168.0
542.0;188.0;262.0;-505.0;-7.0;157;314.0;371.0;183.0
547.0;159.0;286.0;-417.0;21.0;158;258.0;412.0;?
553.0;178.0;310.0;-402.0;55.0;155;210.0;437.0;?
558.0;164.0;332.0;-401.0;97.0;164;227.0;466.0;?
564.0;164.0;351.0;-396.0;194.0;172;223.0;480.0;?
574.0;196.0;371.0;-408.0;130.0;167;198.0;499.0;?
584.0;?;391.0;-424.0;115.0;189;198.0;500.0;?
596.0;?;409.0;-371.0;106.0;155;?;518.0;?
609.0;?;426.0;-344.0;-97.0;206;?;543.0;?
621.0;?;442.0;-285.0;-28.0;152;?;528.0;?
631.0;?;456.0;-245.0;14.0;-152;?;543.0;?
641.0;?;469.0;-231.0;135.0;-207;?;587.0;?
652.0;263.0;480.0;-174.0;226.0;-155;?;601.0;?
663.0;298.0;492.0;-141.0;318.0;?;?;596.0;?
673.0;293.0;502.0;-207.0;246.0;?;?;594.0;?
682.0;270.0;511.0;-233.0;210.0;?;?;600.0;?
690.0;254.0;519.0;-202.0;115.0;?;?;582.0;-110.0
696.0;254.0;528.0;-218.0;4.0;?;?;549.0;-174.0
702.0;227.0;536.0;-265.0;60.0;?;?;538.0;-172.0
712.0;166.0;538.0;-185.0;166.0;?;330.0;?;-131.0
721.0;114.0;539.0;-281.0;181.0;?;388.0;?;-35.0
728.0;64.0;542.0;-263.0;227.0;?;370.0;?;18.0
734.0;54.0;552.0;-291.0;224.0;?;336.0;?;-15.0
740.0;140.0;560.0;-346.0;200.0;?;293.0;?;-32.0
746.0;170.0;563.0;-324.0;163.0;?;212.0;?;-45.0
750.0;126.0;567.0;-294.0;178.0;?;192.0;?;-66.0
754.0;44.0;571.0;-258.0;206.0;?;234.0;?;-65.0
755.0;?;579.0;-344.0;134.0;-177;280.0;?;-28.0
757.0;?;586.0;-381.0;?;-176;310.0;?;22.0
759.0;?;591.0;-341.0;?;-177;344.0;?;-20.0
762.0;?;597.0;-313.0;?;-170;323.0;?;-69.0
763.0;?;603.0;-333.0;?;-175;316.0;312.0;-39.0
766.0;?;606.0;-400.0;?;-121;315.0;301.0;-63.0
767.0;?;608.0;-480.0;?;-14;332.0;373.0;-111.0
769.0;?;609.0;-517.0;?;9;375.0;415.0;-117.0
771.0;?;611.0;-484.0;?;31;411.0;448.0;87.0
771.0;20.0;612.0;-326.0;?;67;442.0;512.0;159.0
772.0;13.0;614.0;-93.0;?;60;490.0;536.0;139.0
771.0;26.0;616.0;122.0;?;72;458.0;571.0;159.0
771.0;40.0;618.0;27.0;?;135;435.0;585.0;182.0
770.0;56.0;621.0;-134.0;?;153;427.0;557.0;80.0
770.0;65.0;624.0;-118.0;?;138;446.0;536.0;58.0
769.0;74.0;627.0;-431.0;?;220;436.0;531.0;-103.0
767.0;86.0;631.0;-85.0;?;79;371.0;509.0;-76.0
766.0;70.0;633.0;108.0;?;-188;356.0;501.0;-46.0
768.0;108.0;?;-1176.0;?;-175;413.0;?;22.0
774.0;361.0;?;293.0;?;-158;447.0;?;-79.0
777.0;450.0;624.0;1409.0;?;-181;328.0;?;81.0
778.0;291.0;623.0;460.0;?;-167;422.0;?;-352.0
779.0;177.0;623.0;614.0;387.0;-184;284.0;?;841.0
780.0;205.0;622.0;219.0;307.0;-178;188.0;?;-39.0
780.0;236.0;621.0;184.0;278.0;-179;180.0;?;-978.0
779.0;?;621.0;1048.0;139.0;-181;265.0;?;-606.0
779.0;?;621.0;-200.0;201.0;-177;521.0;?;-170.0
780.0;?;619.0;476.0;477.0;-182;588.0;?;-190.0
781.0;?;616.0;198.0;211.0;-177;356.0;?;-133.0
783.0;?;613.0;294.0;80.0;-181;322.0;?;-479.0
786.0;?;608.0;529.0;112.0;-181;203.0;?;-226.0
790.0;?;601.0;470.0;143.0;-172;-299.0;?;-373.0
795.0;?;594.0;115.0;247.0;-194;106.0;?;-204.0
798.0;?;590.0;-105.0;178.0;-159;?;?;?
800.0;?;586.0;?;-1.0;-205;?;932.0;?
800.0;4.0;584.0;?;369.0;-163;?;-329.0;?
803.0;-408.0;578.0;?;97.0;143;?;-367.0;?
808.0;-302.0;568.0;?;273.0;211;?;-111.0;?
814.0;-8.0;559.0;?;142.0;157;?;-43.0;?
818.0;210.0;553.0;?;178.0;193;?;-66.0;?
821.0;79.0;548.0;?;190.0;174;?;382.0;?
822.0;-212.0;546.0;?;187.0;180;?;-104.0;?
820.0;-139.0;546.0;?;151.0;182;?;70.0;?
820.0;-26.0;546.0;?;138.0;177;?;-211.0;-104.0
820.0;?;546.0;?;62.0;182;?;208.0;-151.0
820.0;?;546.0;?;132.0;179;?;231.0;-330.0
819.0;?;546.0;?;99.0;180;378.0;-194.0;-166.0
819.0;-7.0;547.0;?;-38.0;179;874.0;-260.0;-60.0
817.0;-83.0;547.0;?;-7.0;179;736.0;91.0;-115.0
816.0;35.0;549.0;49.0;-129.0;179;411.0;-443.0;-62.0
814.0;-157.0;551.0;-245.0;-135.0;179;637.0;-47.0;6.0
813.0;4.0;553.0;-441.0;-208.0;178;1149.0;-147.0;20.0
811.0;-61.0;554.0;-453.0;-219.0;178;629.0;163.0;37.0
810.0;51.0;554.0;-469.0;-211.0;176;977.0;57.0;-11.0
809.0;-53.0;553.0;-314.0;-236.0;?;876.0;-10.0;7.0
808.0;102.0;553.0;-271.0;-221.0;?;412.0;575.0;123.0
806.0;-53.0;553.0;-284.0;-204.0;?;530.0;232.0;150.0
804.0;-20.0;552.0;-314.0;-180.0;?;880.0;13.0;159.0
800.0;-5.0;552.0;-394.0;-218.0;?;516.0;73.0;139.0
797.0;88.0;550.0;-406.0;-281.0;?;722.0;253.0;124.0
792.0;130.0;548.0;-356.0;-255.0;?;716.0;221.0;117.0
792.0;146.0;539.0;-382.0;?;?;391.0;383.0;119.0
793.0;238.0;527.0;-353.0;?;?;519.0;352.0;123.0
795.0;293.0;513.0;-388.0;?;?;624.0;328.0;228.0
796.0;373.0;499.0;-412.0;?;?;700.0;325.0;190.0
795.0;354.0;485.0;-444.0;?;?;468.0;288.0;138.0
793.0;278.0;470.0;-487.0;?;?;187.0;429.0;134.0
792.0;286.0;456.0;-505.0;?;?;139.0;459.0;149.0
788.0;356.0;444.0;-461.0;?;?;64.0;407.0;198.0
784.0;384.0;434.0;-424.0;?;?;160.0;433.0;213.0
778.0;401.0;427.0;?;?;?;239.0;416.0;208.0
772.0;385.0;421.0;?;?;?;322.0;433.0;220.0
766.0;355.0;416.0;?;?;?;341.0;463.0;210.0
759.0;351.0;410.0;-429.0;?;?;285.0;489.0;200.0
752.0;388.0;405.0;-443.0;?;?;123.0;451.0;188.0
744.0;410.0;402.0;-446.0;?;?;130.0;402.0;182.0
737.0;397.0;399.0;-423.0;-268.0;?;209.0;420.0;203.0
729.0;364.0;394.0;-403.0;-215.0;?;234.0;464.0;196.0
723.0;384.0;389.0;-383.0;-200.0;-90;216.0;457.0;188.0
717.0;421.0;382.0;-380.0;-97.0;-224;197.0;479.0;176.0
710.0;416.0;375.0;-338.0;-47.0;-156;165.0;503.0;186.0
703.0;404.0;367.0;-353.0;-1.0;-190;135.0;527.0;156.0
696.0;406.0;360.0;-352.0;36.0;-178;92.0;500.0;132.0
689.0;428.0;353.0;?;51.0;-175;110.0;465.0;77.0
682.0;428.0;348.0;?;?;-182;122.0;470.0;57.0
674.0;395.0;344.0;?;?;-173;123.0;478.0;40.0
664.0;386.0;342.0;?;?;-179;96.0;467.0;3.0
653.0;386.0;341.0;?;?;-176;66.0;460.0;-18.0
641.0;393.0;342.0;?;217.0;-176;63.0;439.0;-20.0
628.0;411.0;344.0;?;203.0;-175;86.0;433.0;-10.0
614.0;405.0;348.0;?;191.0;-174;102.0;431.0;13.0
598.0;380.0;?;?;133.0;-174;106.0;431.0;-2.0
582.0;355.0;?;?;61.0;-173;95.0;423.0;-66.0
566.0;329.0;?;?;-1.0;-173;123.0;408.0;-55.0
551.0;286.0;?;?;-52.0;-174;158.0;407.0;-26.0
533.0;234.0;?;?;-49.0;-173;204.0;416.0;8.0
510.0;188.0;?;?;48.0;-173;238.0;?;45.0
486.0;113.0;?;-394.0;113.0;-174;256.0;?;110.0
462.0;61.0;?;-347.0;186.0;-173;270.0;?;152.0
438.0;39.0;?;-292.0;156.0;-174;271.0;?;156.0
413.0;62.0;?;-315.0;246.0;-174;295.0;?;132.0
389.0;92.0;?;-176.0;212.0;-174;302.0;?;64.0
366.0;72.0;?;-44.0;221.0;-176;307.0;?;45.0
344.0;59.0;?;16.0;296.0;-169;387.0;?;71.0
323.0;70.0;?;24.0;276.0;-176;432.0;?;21.0
300.0;85.0;?;-15.0;190.0;-166;434.0;?;-2.0
278.0;77.0;?;-38.0;-157.0;-131;432.0;?;-81.0
255.0;86.0;?;98.0;-47.0;-106;398.0;?;-163.0
233.0;118.0;?;181.0;82.0;-48;?;?;-131.0
211.0;142.0;?;92.0;-7.0;-34;?;?;-132.0
191.0;185.0;266.0;-230.0;-23.0;-6;411.0;587.0;-16.0
171.0;150.0;250.0;56.0;-13.0;-30;450.0;706.0;-76.0
151.0;?;235.0;208.0;113.0;-47;542.0;767.0;-207.0
131.0;?;219.0;300.0;70.0;138;646.0;759.0;-150.0
111.0;?;203.0;65.0;76.0;?;665.0;741.0;-6.0
93.0;?;186.0;133.0;135.0;?;641.0;716.0;31.0
77.0;?;172.0;265.0;121.0;?;630.0;664.0;-53.0
63.0;148.0;158.0;273.0;193.0;?;733.0;537.0;-20.0
50.0;163.0;145.0;286.0;185.0;?;749.0;409.0;?
39.0;129.0;130.0;272.0;115.0;?;817.0;453.0;?
29.0;156.0;118.0;96.0;129.0;?;701.0;454.0;?
29.0;360.0;112.0;20.0;81.0;?;663.0;310.0;?
22.0;351.0;106.0;135.0;111.0;?;566.0;273.0;?
11.0;233.0;?;36.0;130.0;?;699.0;250.0;?
5.0;199.0;?;60.0;277.0;?;772.0;249.0;?
4.0;225.0;?;167.0;515.0;?;549.0;253.0;?
1.0;250.0;?;79.0;346.0;?;458.0;404.0;?
-5.0;285.0;?;-106.0;334.0;?;782.0;307.0;?
-11.0;342.0;?;-485.0;263.0;?;815.0;142.0;?
-15.0;317.0;?;-491.0;-16.0;?;769.0;231.0;?
-16.0;252.0;?;54.0;-26.0;?;728.0;291.0;?
-15.0;285.0;?;274.0;227.0;161;791.0;216.0;?
-10.0;290.0;?;636.0;412.0;191;909.0;180.0;?
-3.0;233.0;?;380.0;273.0;169;?;311.0;149.0
6.0;294.0;?;503.0;163.0;181;?;232.0;-12.0
16.0;308.0;?;150.0;138.0;177;?;263.0;-270.0
28.0;295.0;?;28.0;59.0;176;822.0;485.0;-290.0
39.0;265.0;138.0;-416.0;145.0;179;806.0;489.0;-295.0
50.0;256.0;152.0;-378.0;-12.0;176;881.0;396.0;-180.0
61.0;185.0;165.0;485.0;227.0;178;891.0;491.0;-231.0
?;14.0;175.0;341.0;334.0;177;832.0;441.0;?
?;60.0;185.0;?;202.0;178;?;351.0;?
?;47.0;194.0;?;-116.0;177;844.0;430.0;?
?;-21.0;201.0;?;241.0;177;709.0;620.0;?
?;-46.0;213.0;?;192.0;177;497.0;708.0;-232.0
?;-7.0;226.0;?;175.0;177;452.0;381.0;132.0
?;17.0;240.0;?;194.0;178;649.0;64.0;116.0
?;-119.0;254.0;?;118.0;178;792.0;-122.0;-20.0
?;-80.0;265.0;?;29.0;178;895.0;-192.0;-115.0
?;3.0;271.0;?;145.0;178;688.0;-118.0;-133.0
?;135.0;276.0;?;145.0;178;640.0;-382.0;-63.0
114.0;14.0;278.0;?;159.0;178;47.0;-56.0;44.0
113.0;75.0;278.0;35.0;?;179;496.0;206.0;2.0
115.0;-64.0;276.0;?;?;179;36.0;564.0;-20.0
117.0;17.0;276.0;?;?;179;?;164.0;-32.0
117.0;-130.0;274.0;?;?;179;?;-13.0;-25.0
116.0;-4.0;?;?;?;179;?;390.0;-29.0
112.0;65.0;?;?;?;179;?;438.0;-43.0
107.0;92.0;?;?;?;179;?;298.0;25.0
102.0;25.0;?;?;?;179;?;168.0;87.0
98.0;59.0;?;?;?;179;?;56.0;18.0
93.0;-27.0;?;?;?;179;?;190.0;-70.0
90.0;-62.0;?;?;?;179;?;342.0;-114.0
87.0;39.0;?;?;?;179;?;257.0;-53.0
86.0;68.0;?;?;?;179;?;278.0;-44.0
84.0;?;?;?;?;179;?;305.0;-86.0
84.0;108.0;?;?;?;179;639.0;306.0;-64.0
84.0;132.0;?;?;408.0;179;641.0;270.0;38.0
83.0;151.0;?;46.0;402.0;179;714.0;316.0;-96.0
83.0;147.0;188.0;-86.0;344.0;179;680.0;382.0;-182.0
82.0;193.0;184.0;-290.0;171.0;179;585.0;460.0;-256.0
80.0;190.0;181.0;-389.0;142.0;179;530.0;437.0;-307.0
79.0;173.0;179.0;-665.0;29.0;179;328.0;287.0;-288.0
78.0;120.0;177.0;-657.0;-99.0;179;565.0;?;-183.0
78.0;190.0;174.0;-763.0;-51.0;179;732.0;?;-163.0
76.0;242.0;171.0;-715.0;55.0;179;681.0;?;-152.0
74.0;236.0;168.0;-370.0;10.0;179;820.0;?;-88.0
73.0;271.0;165.0;-130.0;147.0;179;1087.0;?;0.0
73.0;276.0;164.0;-178.0;259.0;179;894.0;?;-30.0
73.0;286.0;163.0;-161.0;187.0;179;843.0;?;86.0
72.0;235.0;162.0;-314.0;207.0;179;697.0;?;63.0
70.0;200.0;160.0;-529.0;104.0;179;765.0;?;-98.0
68.0;150.0;?;-455.0;33.0;179;?;?;-141.0
67.0;108.0;?;-483.0;3.0;179;?;?;-148.0
65.0;45.0;?;-242.0;-69.0;179;?;?;-132.0
64.0;77.0;?;-248.0;60.0;179;?;?;2.0
66.0;99.0;?;-258.0;72.0;179;?;?;-27.0
69.0;79.0;?;222.0;159.0;179;?;?;-42.0
74.0;106.0;?;637.0;236.0;179;?;827.0;-49.0
79.0;160.0;?;414.0;264.0;179;?;853.0;-154.0
82.0;115.0;?;?;254.0;179;?;1092.0;-40.0
85.0;194.0;?;?;226.0;179;?;770.0;-136.0
87.0;332.0;?;?;244.0;179;?;688.0;?
89.0;277.0;176.0;?;128.0;179;?;643.0;?
93.0;210.0;177.0;?;-272.0;179;?;549.0;-221.0
97.0;161.0;180.0;?;-30.0;179;?;641.0;-369.0
101.0;94.0;185.0;?;155.0;179;?;714.0;-197.0
105.0;128.0;189.0;?;-171.0;179;?;737.0;-75.0
109.0;187.0;195.0;197.0;14.0;179;?;801.0;-118.0
111.0;272.0;199.0;238.0;142.0;179;?;801.0;-368.0
114.0;334.0;202.0;240.0;171.0;179;?;606.0;?
116.0;337.0;206.0;160.0;242.0;179;544.0;551.0;?
118.0;315.0;?;212.0;148.0;179;566.0;372.0;-143.0
120.0;228.0;?;353.0;229.0;179;702.0;-18.0;-252.0
121.0;190.0;?;298.0;326.0;179;798.0;-74.0;-291.0
120.0;123.0;?;234.0;224.0;179;614.0;-10.0;-274.0
121.0;133.0;?;208.0;202.0;179;556.0;-55.0;-277.0
121.0;102.0;?;173.0;258.0;179;738.0;125.0;-335.0
122.0;?;?;27.0;133.0;179;932.0;717.0;-326.0
123.0;?;?;-27.0;-9.0;?;1001.0;168.0;-237.0
124.0;?;?;-275.0;-63.0;?;1229.0;-76.0;-199.0
122.0;279.0;?;-129.0;33.0;?;635.0;374.0;-236.0
120.0;345.0;?;140.0;137.0;?;511.0;574.0;-168.0
118.0;363.0;?;102.0;168.0;?;743.0;327.0;-65.0
115.0;216.0;?;76.0;199.0;?;787.0;195.0;45.0
112.0;180.0;?;-11.0;227.0;?;786.0;30.0;-47.0
107.0;107.0;226.0;-40.0;182.0;?;721.0;142.0;-167.0
103.0;105.0;225.0;32.0;?;?;643.0;106.0;-218.0
98.0;116.0;225.0;131.0;?;?;746.0;43.0;-170.0
92.0;25.0;225.0;-8.0;?;?;888.0;145.0;-145.0
86.0;67.0;224.0;-2.0;?;?;765.0;72.0;-73.0
80.0;136.0;222.0;53.0;?;179;635.0;95.0;-128.0
73.0;82.0;220.0;152.0;?;179;696.0;229.0;-122.0
66.0;91.0;217.0;5.0;?;179;826.0;321.0;-87.0
59.0;164.0;215.0;-24.0;?;179;871.0;352.0;3.0
50.0;268.0;211.0;97.0;?;179;689.0;390.0;-7.0
41.0;227.0;206.0;152.0;?;178;455.0;364.0;-18.0
34.0;177.0;199.0;97.0;?;177;670.0;303.0;9.0
27.0;162.0;191.0;?;60.0;178;807.0;230.0;46.0
19.0;130.0;181.0;?;64.0;177;735.0;255.0;15.0
11.0;88.0;170.0;?;68.0;176;705.0;287.0;-7.0
3.0;101.0;158.0;?;45.0;177;553.0;305.0;-20.0
-5.0;98.0;146.0;185.0;63.0;171;592.0;312.0;9.0
-13.0;126.0;133.0;127.0;48.0;180;691.0;322.0;9.0
-22.0;184.0;120.0;55.0;49.0;171;724.0;324.0;2.0
-33.0;226.0;105.0;21.0;9.0;174;617.0;378.0;17.0
-43.0;290.0;86.0;1.0;18.0;184;713.0;334.0;-15.0
-53.0;308.0;68.0;17.0;19.0;156;767.0;298.0;0.0
-61.0;299.0;50.0;173.0;4.0;221;778.0;330.0;28.0
-69.0;298.0;33.0;133.0;35.0;86;688.0;338.0;63.0
-76.0;301.0;17.0;95.0;38.0;-200;?;336.0;75.0
-83.0;303.0;3.0;50.0;38.0;?;?;276.0;133.0
-89.0;290.0;-9.0;7.0;27.0;-155;?;288.0;67.0
-96.0;274.0;-20.0;95.0;24.0;-201;868.0;309.0;35.0
-103.0;292.0;-29.0;108.0;91.0;-144;847.0;270.0;47.0
-110.0;280.0;-37.0;86.0;76.0;-212;814.0;269.0;64.0
-119.0;285.0;-45.0;170.0;93.0;-146;785.0;264.0;119.0
-127.0;316.0;-53.0;281.0;155.0;157;769.0;244.0;68.0
-136.0;320.0;-60.0;336.0;?;203;743.0;245.0;1.0
-146.0;314.0;-66.0;214.0;?;157;772.0;275.0;19.0
-157.0;327.0;-73.0;67.0;?;191;783.0;324.0;-38.0
-168.0;335.0;-79.0;-10.0;?;170;686.0;363.0;-152.0
-179.0;306.0;-85.0;-137.0;?;179;686.0;364.0;-293.0
-189.0;349.0;-90.0;-31.0;?;179;757.0;275.0;-374.0
-198.0;363.0;-94.0;-121.0;?;175;820.0;244.0;-274.0
-209.0;351.0;-96.0;-83.0;?;180;799.0;253.0;-119.0
-218.0;309.0;-98.0;-79.0;-8.0;176;769.0;296.0;-219.0
-227.0;283.0;-98.0;34.0;70.0;178;713.0;362.0;-202.0
-235.0;296.0;-96.0;?;142.0;178;687.0;299.0;-220.0
-243.0;294.0;-92.0;?;141.0;177;653.0;234.0;-267.0
-252.0;242.0;-87.0;?;117.0;177;567.0;218.0;-262.0
-261.0;201.0;-80.0;?;84.0;177;617.0;177.0;-361.0
-274.0;128.0;-72.0;?;80.0;177;667.0;103.0;-378.0
-291.0;60.0;-65.0;?;29.0;177;713.0;40.0;-323.0
-307.0;-105.0;-60.0;?;-9.0;178;678.0;106.0;-319.0
-323.0;-126.0;-56.0;?;6.0;178;?;73.0;-350.0
-339.0;103.0;-52.0;?;38.0;178;?;44.0;-336.0
-352.0;130.0;-49.0;?;28.0;178;?;113.0;-309.0
-364.0;155.0;-48.0;108.0;9.0;178;?;128.0;-308.0
-376.0;127.0;-48.0;27.0;11.0;178;?;158.0;-302.0
-388.0;71.0;-51.0;9.0;0.0;178;?;149.0;-327.0
-400.0;59.0;-55.0;42.0;17.0;?;?;114.0;-306.0
-412.0;49.0;-58.0;32.0;-4.0;?;?;93.0;-313.0
-424.0;-17.0;-61.0;-45.0;-19.0;?;442.0;79.0;-326.0
-434.0;-39.0;-64.0;38.0;-28.0;?;512.0;130.0;-293.0
-442.0;-40.0;-66.0;7.0;-45.0;?;387.0;112.0;-296.0
-450.0;2.0;-67.0;14.0;-18.0;?;452.0;95.0;-296.0
-458.0;20.0;-67.0;-1.0;-19.0;?;?;106.0;-265.0
-465.0;44.0;-68.0;-9.0;-21.0;?;?;99.0;?
-471.0;73.0;-68.0;56.0;-28.0;?;?;97.0;?
-477.0;78.0;-67.0;14.0;-32.0;?;?;75.0;-290.0
-482.0;53.0;-65.0;20.0;-34.0;?;?;76.0;-300.0
