InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticY;Accelerometer RWR accZ;InertialMeasurementUnit RUA magneticY
525.0;503.0;959.0;-565.0;198.0;823.0;-980.0
?;503.0;943.0;-566.0;199.0;809.0;-980.0
?;502.0;948.0;-566.0;205.0;794.0;-980.0
?;502.0;941.0;-568.0;213.0;?;-981.0
?;502.0;949.0;-568.0;210.0;?;-980.0
?;499.0;922.0;-567.0;210.0;?;-977.0
496.0;500.0;941.0;-565.0;208.0;?;-977.0
497.0;500.0;959.0;-564.0;204.0;?;-978.0
497.0;501.0;959.0;-565.0;203.0;?;-977.0
494.0;500.0;958.0;-564.0;202.0;?;-975.0
491.0;500.0;959.0;-565.0;198.0;?;-977.0
493.0;500.0;958.0;-564.0;196.0;?;-973.0
492.0;499.0;956.0;-564.0;195.0;?;-973.0
494.0;500.0;945.0;-561.0;194.0;?;-974.0
494.0;499.0;961.0;-564.0;198.0;?;-976.0
494.0;502.0;963.0;-562.0;204.0;?;-973.0
490.0;500.0;957.0;-561.0;213.0;?;-973.0
485.0;501.0;958.0;-560.0;229.0;?;-974.0
474.0;500.0;960.0;-557.0;244.0;?;?
465.0;501.0;950.0;-556.0;250.0;?;?
455.0;500.0;967.0;-553.0;250.0;?;?
448.0;498.0;960.0;-552.0;249.0;?;-968.0
440.0;499.0;950.0;-548.0;245.0;805.0;?
435.0;498.0;950.0;-548.0;248.0;802.0;?
433.0;498.0;949.0;-544.0;244.0;823.0;?
?;497.0;952.0;-543.0;247.0;825.0;?
?;496.0;957.0;-542.0;247.0;825.0;?
?;496.0;965.0;-542.0;241.0;825.0;?
?;496.0;954.0;-542.0;237.0;824.0;?
?;495.0;931.0;-542.0;229.0;843.0;?
?;495.0;960.0;-539.0;220.0;840.0;?
?;497.0;950.0;-539.0;217.0;789.0;?
?;495.0;955.0;-538.0;213.0;806.0;?
?;495.0;954.0;-538.0;203.0;808.0;?
?;494.0;946.0;-536.0;200.0;804.0;?
?;496.0;960.0;-536.0;194.0;806.0;?
?;494.0;?;-535.0;189.0;828.0;?
?;495.0;?;?;189.0;793.0;-958.0
436.0;495.0;?;?;190.0;811.0;-959.0
436.0;497.0;?;?;191.0;815.0;-959.0
436.0;497.0;?;?;191.0;824.0;-959.0
436.0;496.0;?;-535.0;190.0;816.0;-958.0
434.0;495.0;947.0;-535.0;188.0;815.0;-958.0
436.0;496.0;953.0;-536.0;188.0;824.0;?
434.0;497.0;959.0;-536.0;185.0;813.0;?
435.0;497.0;955.0;-535.0;182.0;801.0;?
434.0;495.0;942.0;-535.0;180.0;809.0;?
434.0;496.0;943.0;-535.0;177.0;827.0;?
?;496.0;957.0;-536.0;176.0;842.0;?
?;495.0;958.0;-534.0;177.0;825.0;?
436.0;495.0;959.0;?;177.0;782.0;?
436.0;496.0;951.0;?;178.0;817.0;?
436.0;?;949.0;?;?;823.0;?
437.0;?;959.0;?;?;834.0;?
438.0;?;950.0;-537.0;?;826.0;-961.0
440.0;?;939.0;-537.0;?;826.0;-962.0
442.0;?;942.0;-539.0;?;805.0;-962.0
439.0;?;960.0;-537.0;?;815.0;-963.0
437.0;?;957.0;-536.0;?;783.0;-960.0
439.0;?;944.0;-537.0;?;786.0;-960.0
440.0;?;945.0;-537.0;?;805.0;-961.0
443.0;?;959.0;-538.0;?;818.0;-961.0
444.0;?;940.0;-538.0;?;822.0;-961.0
444.0;?;941.0;-536.0;?;811.0;-961.0
444.0;490.0;930.0;-538.0;155.0;795.0;-962.0
444.0;488.0;942.0;-535.0;152.0;778.0;-960.0
446.0;488.0;952.0;-536.0;150.0;774.0;-960.0
448.0;483.0;947.0;-539.0;149.0;800.0;-961.0
450.0;482.0;959.0;-541.0;142.0;780.0;-964.0
450.0;481.0;950.0;?;132.0;757.0;-964.0
451.0;481.0;969.0;-543.0;120.0;775.0;-965.0
453.0;480.0;939.0;-544.0;99.0;779.0;-966.0
454.0;483.0;940.0;-546.0;67.0;805.0;-968.0
464.0;488.0;927.0;-550.0;?;765.0;-971.0
475.0;490.0;949.0;-551.0;?;774.0;-971.0
490.0;491.0;950.0;-554.0;?;766.0;-972.0
514.0;493.0;925.0;-552.0;-5.0;794.0;-974.0
548.0;497.0;934.0;-552.0;-20.0;770.0;-977.0
585.0;494.0;946.0;-549.0;-49.0;778.0;-976.0
613.0;496.0;944.0;?;-78.0;?;-978.0
625.0;495.0;938.0;?;-119.0;?;-979.0
627.0;493.0;939.0;-549.0;-159.0;?;-978.0
627.0;492.0;947.0;-550.0;-191.0;?;-980.0
629.0;491.0;943.0;-551.0;-192.0;?;-981.0
630.0;489.0;938.0;-553.0;-180.0;?;-980.0
629.0;491.0;941.0;-555.0;-179.0;?;-981.0
628.0;491.0;921.0;-559.0;-186.0;?;-981.0
?;490.0;950.0;-559.0;-182.0;?;-980.0
?;488.0;938.0;-558.0;-179.0;?;-979.0
?;?;925.0;-559.0;-189.0;774.0;-981.0
?;?;929.0;-559.0;-192.0;816.0;-980.0
624.0;?;945.0;-560.0;-193.0;771.0;-980.0
622.0;?;932.0;-563.0;-188.0;697.0;-979.0
622.0;?;928.0;-562.0;-189.0;759.0;-981.0
623.0;?;917.0;-563.0;-194.0;755.0;-979.0
623.0;?;950.0;-566.0;-195.0;788.0;-979.0
623.0;?;914.0;-567.0;-200.0;743.0;-980.0
621.0;?;923.0;-569.0;-198.0;740.0;-980.0
622.0;?;938.0;-570.0;-205.0;765.0;-982.0
621.0;?;948.0;-570.0;-215.0;772.0;-981.0
620.0;?;942.0;-570.0;-223.0;745.0;-982.0
619.0;?;930.0;?;-230.0;756.0;-982.0
617.0;490.0;940.0;?;-236.0;774.0;-982.0
614.0;489.0;949.0;?;-244.0;773.0;-984.0
613.0;489.0;?;?;-246.0;774.0;-986.0
613.0;490.0;?;?;-254.0;774.0;-987.0
613.0;489.0;?;?;-261.0;774.0;-987.0
613.0;489.0;?;?;-261.0;776.0;-987.0
610.0;487.0;?;?;-262.0;808.0;-990.0
612.0;491.0;?;-561.0;-263.0;795.0;-988.0
612.0;489.0;?;-558.0;-261.0;809.0;-987.0
613.0;488.0;?;-558.0;-260.0;824.0;-987.0
612.0;490.0;?;-559.0;-261.0;789.0;-987.0
611.0;489.0;931.0;-559.0;-260.0;785.0;-987.0
613.0;490.0;922.0;-560.0;-259.0;781.0;-987.0
611.0;491.0;942.0;-561.0;-258.0;795.0;-986.0
610.0;492.0;970.0;-561.0;-260.0;800.0;-987.0
610.0;491.0;941.0;-562.0;-261.0;802.0;-985.0
610.0;491.0;959.0;-563.0;-259.0;822.0;-985.0
610.0;494.0;938.0;-563.0;-259.0;?;-983.0
609.0;490.0;942.0;-562.0;-259.0;?;-983.0
609.0;493.0;935.0;-564.0;-260.0;?;-980.0
?;494.0;935.0;-566.0;-258.0;?;-981.0
?;495.0;948.0;-564.0;-254.0;?;-982.0
?;494.0;937.0;-565.0;-252.0;?;-980.0
?;496.0;942.0;-566.0;-253.0;794.0;-979.0
?;495.0;958.0;-566.0;-252.0;?;-980.0
?;497.0;945.0;-566.0;-247.0;?;-979.0
?;496.0;951.0;-563.0;?;?;-978.0
?;497.0;954.0;-561.0;?;?;-976.0
617.0;495.0;942.0;-562.0;?;?;-977.0
616.0;495.0;929.0;-562.0;?;?;-973.0
617.0;497.0;964.0;-561.0;?;?;-974.0
616.0;495.0;960.0;-559.0;?;?;-975.0
616.0;496.0;950.0;-559.0;?;804.0;-975.0
617.0;495.0;949.0;-560.0;?;814.0;-973.0
?;?;940.0;-562.0;?;817.0;-974.0
?;?;938.0;-560.0;?;865.0;-970.0
?;?;945.0;-562.0;?;840.0;-971.0
?;?;957.0;-563.0;?;807.0;-971.0
?;?;949.0;-564.0;?;836.0;-970.0
?;?;946.0;-563.0;?;801.0;-971.0
?;?;963.0;-564.0;?;793.0;-972.0
?;?;952.0;-566.0;?;816.0;-972.0
?;?;943.0;-565.0;?;842.0;?
?;?;950.0;-566.0;?;?;-971.0
?;?;956.0;-570.0;-152.0;?;-973.0
?;493.0;951.0;-573.0;-135.0;?;-971.0
?;494.0;950.0;-575.0;-114.0;?;-971.0
?;494.0;958.0;-577.0;-94.0;?;-970.0
?;494.0;979.0;-576.0;-80.0;?;-968.0
?;494.0;949.0;-577.0;-72.0;?;-969.0
?;494.0;958.0;-577.0;-66.0;?;-968.0
?;494.0;936.0;-574.0;-63.0;?;-967.0
628.0;494.0;959.0;-573.0;-57.0;?;-966.0
626.0;493.0;945.0;-574.0;-51.0;?;-967.0
625.0;494.0;956.0;-575.0;-54.0;827.0;-968.0
624.0;492.0;966.0;-573.0;-63.0;827.0;-968.0
624.0;492.0;929.0;-570.0;-75.0;789.0;-969.0
624.0;493.0;928.0;-572.0;-91.0;808.0;-968.0
625.0;492.0;947.0;-570.0;-104.0;777.0;-969.0
625.0;491.0;962.0;-568.0;-110.0;792.0;-969.0
624.0;490.0;952.0;-566.0;-122.0;823.0;-970.0
622.0;491.0;933.0;?;-134.0;791.0;-972.0
621.0;490.0;938.0;?;-137.0;793.0;-972.0
623.0;491.0;950.0;?;-142.0;829.0;-970.0
621.0;491.0;950.0;?;-146.0;822.0;-972.0
622.0;492.0;950.0;?;-148.0;793.0;-972.0
619.0;492.0;947.0;?;-157.0;814.0;?
?;492.0;944.0;?;-163.0;815.0;?
?;493.0;955.0;?;?;766.0;?
?;493.0;937.0;?;?;739.0;?
?;493.0;937.0;?;?;844.0;?
?;493.0;953.0;?;?;778.0;?
?;494.0;958.0;?;?;726.0;?
?;495.0;932.0;-551.0;?;859.0;?
?;494.0;?;?;?;896.0;?
?;494.0;?;?;?;794.0;?
?;494.0;?;-550.0;?;?;?
?;494.0;?;-551.0;?;?;-967.0
?;495.0;?;-549.0;?;?;-965.0
613.0;495.0;?;-549.0;-121.0;?;-966.0
612.0;494.0;?;-551.0;-114.0;?;-967.0
613.0;493.0;?;-553.0;-102.0;?;-965.0
614.0;495.0;?;-552.0;-91.0;?;-966.0
613.0;496.0;?;-553.0;-82.0;?;-966.0
613.0;496.0;?;-557.0;-75.0;?;-967.0
613.0;497.0;?;-561.0;-67.0;?;-968.0
615.0;497.0;?;-568.0;-63.0;?;-969.0
614.0;498.0;976.0;-569.0;-54.0;?;-969.0
614.0;497.0;940.0;-572.0;-37.0;?;?
616.0;498.0;928.0;-571.0;?;?;?
615.0;496.0;930.0;-571.0;?;?;?
617.0;498.0;934.0;?;?;768.0;?
618.0;497.0;950.0;?;?;820.0;?
617.0;498.0;940.0;?;?;775.0;?
621.0;497.0;940.0;?;?;768.0;?
622.0;499.0;922.0;?;?;787.0;?
621.0;498.0;950.0;?;293.0;776.0;?
622.0;?;957.0;-568.0;314.0;753.0;?
625.0;?;952.0;-566.0;332.0;793.0;?
627.0;?;954.0;-566.0;?;784.0;?
627.0;?;941.0;-567.0;?;803.0;?
630.0;?;946.0;-569.0;?;784.0;?
631.0;?;943.0;-569.0;?;807.0;?
633.0;498.0;941.0;-570.0;?;803.0;-980.0
635.0;497.0;935.0;-569.0;?;817.0;-981.0
634.0;495.0;958.0;-568.0;?;789.0;-980.0
638.0;495.0;955.0;-569.0;?;771.0;-981.0
639.0;495.0;932.0;-566.0;?;?;-981.0
640.0;494.0;?;-566.0;?;?;-982.0
642.0;494.0;?;-567.0;?;?;-984.0
646.0;492.0;?;-567.0;?;?;-984.0
646.0;492.0;?;-566.0;?;?;-982.0
650.0;491.0;?;-568.0;?;779.0;-983.0
651.0;492.0;?;-567.0;?;781.0;-981.0
651.0;491.0;?;-566.0;?;794.0;-982.0
654.0;490.0;?;-567.0;?;794.0;-982.0
655.0;490.0;?;-566.0;?;784.0;-982.0
655.0;491.0;?;-565.0;?;793.0;-980.0
659.0;488.0;?;-566.0;361.0;751.0;-981.0
660.0;488.0;?;-566.0;362.0;760.0;-979.0
662.0;490.0;?;-567.0;367.0;805.0;-981.0
675.0;495.0;?;-567.0;375.0;774.0;-981.0
690.0;498.0;?;-567.0;388.0;771.0;-981.0
701.0;498.0;942.0;-567.0;395.0;761.0;-981.0
706.0;500.0;938.0;-569.0;396.0;769.0;-980.0
706.0;502.0;949.0;-566.0;397.0;776.0;-982.0
698.0;501.0;941.0;-566.0;397.0;769.0;-984.0
681.0;503.0;940.0;-562.0;393.0;779.0;-985.0
660.0;506.0;940.0;-561.0;390.0;735.0;-984.0
634.0;504.0;951.0;-558.0;382.0;770.0;-983.0
608.0;508.0;946.0;-557.0;378.0;764.0;-985.0
?;509.0;930.0;-555.0;372.0;774.0;-986.0
?;509.0;941.0;-552.0;365.0;762.0;-987.0
?;513.0;940.0;-552.0;360.0;764.0;-987.0
?;512.0;952.0;-552.0;348.0;748.0;-988.0
?;513.0;943.0;-553.0;327.0;764.0;-988.0
?;513.0;939.0;-553.0;311.0;779.0;-990.0
?;515.0;938.0;-552.0;298.0;765.0;-990.0
?;516.0;941.0;-554.0;279.0;792.0;-990.0
?;517.0;936.0;-552.0;249.0;766.0;-990.0
?;518.0;955.0;-550.0;218.0;779.0;-993.0
?;519.0;945.0;-549.0;181.0;760.0;-993.0
?;520.0;930.0;-550.0;142.0;728.0;-995.0
?;521.0;930.0;-548.0;115.0;743.0;-992.0
?;521.0;930.0;-550.0;100.0;748.0;-992.0
?;521.0;941.0;-550.0;94.0;783.0;-994.0
?;520.0;951.0;-551.0;92.0;764.0;-993.0
405.0;520.0;959.0;-548.0;90.0;784.0;-993.0
408.0;523.0;943.0;-551.0;91.0;774.0;-993.0
413.0;522.0;946.0;-549.0;96.0;784.0;-994.0
417.0;519.0;953.0;-550.0;92.0;785.0;-993.0
420.0;519.0;936.0;-549.0;94.0;780.0;-993.0
424.0;520.0;937.0;-550.0;94.0;817.0;-991.0
427.0;518.0;925.0;-550.0;96.0;824.0;-992.0
428.0;517.0;943.0;-549.0;104.0;747.0;-991.0
437.0;518.0;947.0;-550.0;107.0;751.0;-994.0
444.0;519.0;914.0;-550.0;103.0;795.0;-990.0
453.0;517.0;932.0;-550.0;102.0;?;-993.0
462.0;517.0;959.0;-549.0;90.0;?;-991.0
475.0;516.0;932.0;-549.0;61.0;?;-991.0
494.0;511.0;921.0;-552.0;21.0;810.0;-991.0
512.0;?;941.0;-552.0;-38.0;765.0;-989.0
538.0;?;949.0;-550.0;-102.0;784.0;-989.0
566.0;?;939.0;-551.0;-159.0;805.0;-988.0
597.0;?;956.0;-548.0;-196.0;815.0;-988.0
626.0;?;948.0;-546.0;-224.0;815.0;-986.0
627.0;?;933.0;-543.0;-237.0;811.0;-984.0
618.0;?;949.0;-541.0;-240.0;788.0;-983.0
615.0;?;908.0;-538.0;-227.0;797.0;-982.0
615.0;?;910.0;-539.0;-199.0;758.0;-980.0
605.0;?;928.0;-538.0;-204.0;736.0;?
604.0;?;929.0;-540.0;-218.0;763.0;?
611.0;490.0;942.0;-543.0;-219.0;756.0;?
611.0;490.0;961.0;-542.0;-211.0;759.0;-976.0
609.0;490.0;940.0;-544.0;-210.0;817.0;-975.0
605.0;489.0;959.0;-543.0;-200.0;788.0;-977.0
603.0;?;921.0;-547.0;-192.0;?;-976.0
608.0;488.0;941.0;-546.0;-190.0;?;-975.0
609.0;487.0;938.0;-544.0;-185.0;?;-979.0
606.0;485.0;943.0;-548.0;-184.0;?;-977.0
607.0;?;949.0;-546.0;-186.0;779.0;-977.0
606.0;?;950.0;-548.0;-184.0;804.0;-978.0
611.0;?;946.0;-545.0;-182.0;792.0;-977.0
611.0;?;934.0;-544.0;-180.0;810.0;-977.0
611.0;?;928.0;-543.0;-179.0;791.0;-977.0
609.0;?;935.0;-541.0;-179.0;793.0;-979.0
611.0;?;940.0;-540.0;-180.0;799.0;-977.0
612.0;?;944.0;-540.0;-177.0;791.0;?
612.0;?;959.0;-539.0;-179.0;760.0;?
612.0;?;943.0;-540.0;-178.0;761.0;?
614.0;?;938.0;-540.0;-178.0;746.0;?
613.0;?;950.0;-541.0;-176.0;774.0;?
613.0;?;950.0;-542.0;-175.0;795.0;?
614.0;478.0;949.0;-541.0;-173.0;784.0;?
613.0;477.0;929.0;-543.0;-174.0;794.0;?
614.0;477.0;943.0;?;-172.0;792.0;?
615.0;477.0;948.0;?;-166.0;776.0;?
614.0;476.0;952.0;?;-164.0;778.0;-978.0
615.0;476.0;941.0;?;-162.0;755.0;-977.0
617.0;477.0;930.0;?;-160.0;790.0;-978.0
?;476.0;943.0;?;-161.0;766.0;-979.0
?;475.0;931.0;?;-163.0;798.0;-977.0
?;476.0;931.0;?;-163.0;745.0;-978.0
?;477.0;920.0;?;-163.0;765.0;-980.0
?;477.0;934.0;?;-162.0;769.0;-980.0
?;478.0;941.0;?;-163.0;798.0;-981.0
?;476.0;931.0;?;-165.0;790.0;-979.0
?;478.0;921.0;-538.0;-165.0;766.0;-979.0
?;?;940.0;-539.0;-164.0;795.0;-980.0
?;?;939.0;-540.0;-164.0;774.0;-978.0
614.0;?;929.0;-540.0;-168.0;774.0;-979.0
615.0;?;934.0;-542.0;-166.0;776.0;-980.0
614.0;?;949.0;-538.0;-166.0;803.0;-980.0
613.0;?;937.0;-540.0;-166.0;778.0;-980.0
613.0;477.0;940.0;-540.0;-164.0;778.0;-981.0
612.0;477.0;939.0;-540.0;-165.0;798.0;?
611.0;477.0;939.0;-539.0;?;758.0;?
613.0;478.0;941.0;-540.0;?;721.0;?
613.0;479.0;931.0;-539.0;?;762.0;?
612.0;479.0;936.0;-539.0;?;757.0;?
611.0;478.0;940.0;-539.0;-167.0;798.0;?
613.0;478.0;932.0;-539.0;-165.0;813.0;?
611.0;478.0;920.0;-539.0;-167.0;792.0;?
614.0;479.0;939.0;-538.0;-165.0;796.0;?
612.0;479.0;921.0;-540.0;-166.0;766.0;?
609.0;479.0;932.0;-539.0;?;773.0;?
610.0;480.0;949.0;-540.0;?;784.0;?
611.0;479.0;938.0;-541.0;?;784.0;?
610.0;481.0;941.0;-539.0;?;785.0;?
614.0;481.0;937.0;-538.0;?;780.0;?
611.0;481.0;945.0;-539.0;?;777.0;?
612.0;482.0;944.0;-539.0;?;779.0;?
611.0;482.0;941.0;-540.0;?;?;-983.0
610.0;482.0;926.0;-538.0;?;?;-982.0
611.0;482.0;931.0;-538.0;?;?;-981.0
612.0;482.0;935.0;-539.0;?;?;-982.0
611.0;484.0;927.0;-541.0;-165.0;?;-982.0
611.0;482.0;938.0;-540.0;-164.0;?;-983.0
612.0;484.0;941.0;-538.0;-166.0;?;-981.0
613.0;484.0;930.0;-538.0;-165.0;?;-983.0
609.0;484.0;959.0;-540.0;-167.0;?;-982.0
609.0;484.0;947.0;-541.0;-164.0;?;-982.0
610.0;485.0;932.0;-541.0;-166.0;?;-982.0
608.0;483.0;948.0;-540.0;-166.0;?;-981.0
609.0;486.0;925.0;-541.0;-164.0;?;-982.0
609.0;484.0;936.0;-540.0;-165.0;?;-984.0
?;482.0;951.0;-540.0;-165.0;?;-982.0
?;484.0;944.0;-541.0;-165.0;788.0;-983.0
?;481.0;942.0;-540.0;-165.0;791.0;-982.0
?;481.0;954.0;-542.0;-165.0;799.0;-982.0
612.0;483.0;934.0;-543.0;-167.0;767.0;-982.0
614.0;483.0;935.0;-542.0;-165.0;767.0;-981.0
?;480.0;941.0;-541.0;-165.0;802.0;-980.0
?;482.0;939.0;-542.0;-163.0;844.0;-981.0
?;481.0;948.0;-541.0;-163.0;791.0;?
?;480.0;?;-543.0;-161.0;768.0;?
?;478.0;?;-543.0;-162.0;794.0;?
?;480.0;?;-543.0;-163.0;784.0;?
?;478.0;?;-542.0;-163.0;794.0;?
?;480.0;?;-541.0;-162.0;793.0;?
?;478.0;?;-543.0;-163.0;796.0;?
?;478.0;?;-543.0;-163.0;786.0;?
?;479.0;?;-544.0;-160.0;764.0;?
?;477.0;?;-543.0;-159.0;772.0;-980.0
?;478.0;953.0;-543.0;-161.0;764.0;-980.0
?;475.0;937.0;-542.0;-160.0;780.0;-981.0
?;477.0;932.0;-542.0;-161.0;788.0;-979.0
615.0;475.0;944.0;-543.0;-160.0;791.0;-978.0
615.0;476.0;929.0;-543.0;-160.0;777.0;-979.0
616.0;477.0;946.0;-542.0;-159.0;797.0;-979.0
615.0;474.0;942.0;-544.0;-159.0;767.0;-981.0
616.0;476.0;939.0;-542.0;-161.0;773.0;-980.0
616.0;476.0;940.0;-543.0;-161.0;754.0;-981.0
615.0;475.0;931.0;-542.0;-162.0;764.0;-980.0
616.0;475.0;950.0;-541.0;-161.0;766.0;-982.0
615.0;475.0;936.0;-542.0;-160.0;804.0;-980.0
616.0;475.0;931.0;-539.0;-162.0;781.0;-979.0
616.0;475.0;944.0;-541.0;-161.0;783.0;-981.0
614.0;475.0;946.0;-539.0;-160.0;757.0;-980.0
616.0;477.0;941.0;-540.0;-161.0;788.0;-980.0
613.0;474.0;953.0;-542.0;?;760.0;-982.0
613.0;475.0;941.0;-541.0;?;756.0;-982.0
614.0;475.0;941.0;-541.0;?;774.0;-982.0
613.0;476.0;931.0;-542.0;-160.0;783.0;-981.0
612.0;474.0;937.0;-542.0;-161.0;759.0;-982.0
614.0;475.0;933.0;-539.0;-163.0;774.0;-982.0
614.0;476.0;921.0;-542.0;-163.0;785.0;-983.0
614.0;476.0;938.0;-541.0;-162.0;793.0;-981.0
613.0;476.0;950.0;?;-165.0;775.0;-983.0
615.0;475.0;921.0;?;-163.0;784.0;-983.0
613.0;475.0;942.0;?;-162.0;784.0;-983.0
613.0;475.0;935.0;?;-157.0;768.0;-983.0
614.0;474.0;920.0;?;-144.0;736.0;-982.0
614.0;473.0;935.0;?;-113.0;780.0;-984.0
616.0;474.0;936.0;-543.0;-87.0;768.0;-985.0
621.0;475.0;931.0;-550.0;-58.0;760.0;-985.0
623.0;475.0;943.0;-550.0;-37.0;751.0;-985.0
625.0;476.0;932.0;-551.0;-25.0;754.0;-985.0
629.0;474.0;930.0;-552.0;-25.0;779.0;-985.0
627.0;474.0;927.0;-550.0;-34.0;769.0;-986.0
626.0;475.0;945.0;-550.0;-49.0;766.0;-985.0
628.0;474.0;936.0;-549.0;-61.0;738.0;-986.0
629.0;473.0;919.0;-546.0;-80.0;763.0;-986.0
629.0;476.0;939.0;-547.0;-115.0;777.0;-984.0
630.0;474.0;940.0;-548.0;-159.0;772.0;-987.0
630.0;474.0;950.0;-549.0;-198.0;804.0;-985.0
634.0;474.0;937.0;-547.0;-217.0;784.0;-986.0
635.0;475.0;930.0;-549.0;-230.0;795.0;-985.0
638.0;475.0;928.0;-548.0;-246.0;790.0;-984.0
640.0;476.0;933.0;-548.0;-251.0;753.0;-985.0
637.0;477.0;934.0;-549.0;-255.0;757.0;-986.0
637.0;474.0;918.0;-549.0;-254.0;823.0;-986.0
636.0;476.0;943.0;-549.0;-257.0;855.0;-984.0
635.0;476.0;944.0;-550.0;-255.0;827.0;-987.0
631.0;476.0;939.0;-550.0;-256.0;777.0;-985.0
632.0;476.0;928.0;-549.0;-249.0;795.0;-985.0
634.0;476.0;?;-551.0;-245.0;783.0;-985.0
633.0;476.0;?;-551.0;-244.0;793.0;-985.0
632.0;476.0;?;-552.0;-228.0;770.0;-986.0
633.0;476.0;?;-553.0;-196.0;770.0;-988.0
632.0;476.0;?;-553.0;-136.0;813.0;-983.0
632.0;476.0;?;-552.0;-64.0;815.0;-984.0
632.0;477.0;?;-552.0;3.0;793.0;-984.0
632.0;477.0;?;-552.0;43.0;770.0;-982.0
631.0;?;?;-552.0;61.0;769.0;-984.0
633.0;?;?;-554.0;81.0;797.0;-984.0
633.0;?;933.0;-554.0;98.0;807.0;-983.0
636.0;?;933.0;-551.0;106.0;792.0;-982.0
639.0;?;942.0;-550.0;108.0;797.0;-981.0
640.0;?;936.0;-548.0;105.0;808.0;-981.0
646.0;?;948.0;-548.0;103.0;793.0;-982.0
648.0;?;941.0;-548.0;102.0;809.0;-983.0
648.0;474.0;947.0;-547.0;103.0;799.0;-980.0
648.0;476.0;942.0;-548.0;106.0;815.0;-981.0
648.0;474.0;939.0;-546.0;115.0;820.0;-979.0
646.0;474.0;931.0;-544.0;119.0;846.0;-979.0
648.0;475.0;921.0;-543.0;118.0;778.0;-979.0
648.0;476.0;931.0;-542.0;116.0;795.0;-979.0
649.0;475.0;953.0;-542.0;113.0;810.0;-979.0
650.0;475.0;954.0;-539.0;114.0;780.0;-977.0
650.0;475.0;941.0;-541.0;116.0;?;-978.0
647.0;475.0;945.0;-542.0;?;?;-979.0
648.0;475.0;909.0;-539.0;?;?;-978.0
650.0;475.0;920.0;-542.0;?;720.0;-979.0
649.0;474.0;933.0;-539.0;?;753.0;-977.0
647.0;475.0;948.0;-540.0;119.0;?;-977.0
?;475.0;941.0;-541.0;121.0;?;-978.0
?;475.0;951.0;-540.0;122.0;?;-978.0
?;475.0;961.0;-543.0;121.0;?;-979.0
?;474.0;951.0;-544.0;118.0;?;-980.0
?;474.0;941.0;-545.0;116.0;?;-979.0
?;475.0;939.0;-546.0;115.0;?;-978.0
?;476.0;950.0;-550.0;109.0;?;-980.0
?;474.0;940.0;-552.0;101.0;?;-978.0
?;473.0;951.0;-554.0;93.0;?;-978.0
?;473.0;946.0;-557.0;78.0;770.0;-981.0
?;473.0;929.0;-559.0;52.0;777.0;-980.0
?;476.0;946.0;-563.0;28.0;770.0;-981.0
?;474.0;945.0;-567.0;0.0;801.0;-982.0
?;475.0;940.0;-567.0;-26.0;820.0;-981.0
?;475.0;933.0;-570.0;-47.0;795.0;-981.0
?;476.0;938.0;-571.0;-54.0;793.0;-981.0
?;477.0;957.0;-570.0;-62.0;794.0;-980.0
?;475.0;954.0;-569.0;-70.0;786.0;-982.0
?;476.0;940.0;-568.0;-70.0;785.0;-981.0
?;475.0;941.0;-569.0;-75.0;768.0;?
?;477.0;929.0;-570.0;?;778.0;?
?;476.0;949.0;-570.0;?;804.0;?
653.0;477.0;930.0;-568.0;?;785.0;?
654.0;475.0;941.0;-568.0;?;795.0;?
654.0;476.0;948.0;-567.0;?;814.0;?
652.0;477.0;939.0;-566.0;?;803.0;?
653.0;476.0;939.0;-568.0;?;804.0;?
?;476.0;939.0;-567.0;?;801.0;?
652.0;475.0;939.0;?;?;789.0;-982.0
652.0;477.0;941.0;?;?;781.0;-981.0
653.0;475.0;930.0;?;?;768.0;-982.0
654.0;476.0;920.0;?;-105.0;788.0;-981.0
654.0;476.0;945.0;?;-100.0;785.0;-982.0
654.0;477.0;943.0;?;-101.0;797.0;-982.0
654.0;477.0;945.0;?;-98.0;797.0;-983.0
654.0;475.0;952.0;-566.0;-96.0;794.0;-980.0
655.0;477.0;940.0;-565.0;-99.0;777.0;-983.0
655.0;476.0;949.0;-563.0;-100.0;774.0;-981.0
654.0;477.0;930.0;-563.0;-100.0;764.0;-982.0
654.0;474.0;931.0;-564.0;-99.0;785.0;-982.0
655.0;477.0;950.0;-564.0;-97.0;816.0;-983.0
654.0;475.0;962.0;-564.0;-95.0;?;-981.0
656.0;476.0;947.0;-566.0;-96.0;?;-982.0
654.0;476.0;942.0;-565.0;-97.0;?;-981.0
654.0;?;978.0;-567.0;-98.0;?;-985.0
654.0;?;949.0;?;-96.0;?;-982.0
655.0;?;926.0;?;-97.0;?;-982.0
653.0;?;935.0;?;-97.0;?;-982.0
656.0;?;970.0;?;-97.0;?;-984.0
654.0;?;1072.0;?;-97.0;?;-982.0
655.0;?;1077.0;?;-96.0;?;-983.0
654.0;?;1091.0;?;-98.0;?;-981.0
654.0;?;1080.0;?;-99.0;?;-982.0
653.0;?;1007.0;?;-98.0;?;-980.0
651.0;?;1047.0;-575.0;-102.0;539.0;-977.0
653.0;?;?;-574.0;-100.0;514.0;-977.0
649.0;484.0;?;-573.0;?;423.0;-977.0
