InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY
-175;-59;-57;?;272;?;15;394;-15;-57
-175;-59;-56;?;253;?;-9;417;9;-56
-175;-35;-61;?;253;?;-22;397;22;-61
-175;-20;-34;?;314;?;-15;342;15;-34
-174;-28;-21;798;249;?;-64;420;64;-21
-174;-33;-23;758;216;?;-79;456;?;-23
-174;-27;-22;782;232;?;-78;436;?;-22
-174;?;-18;771;233;?;-61;442;?;-18
-174;?;26;789;269;80;11;411;?;26
-174;?;68;793;263;81;25;404;?;68
-174;?;69;792;262;79;11;407;?;69
-174;?;79;795;?;80;29;401;?;79
-174;?;71;795;246;80;24;405;?;71
-174;?;43;798;248;75;-18;409;18;43
-175;-22;28;796;243;78;-11;410;11;28
-175;-19;9;798;243;79;33;405;-33;9
-175;-19;-3;796;246;82;?;400;-13;-3
-175;-23;-31;792;252;85;-24;397;24;-31
-175;-20;-31;797;255;79;-20;397;20;-31
-175;-25;-21;794;257;78;-14;405;14;-21
-175;-20;-10;796;252;77;7;406;-7;-10
-175;-5;9;811;244;64;?;409;-35;9
-175;-14;-36;790;249;79;?;408;22;-36
?;-11;-83;782;256;100;?;376;84;-83
-175;-23;-39;783;253;79;?;417;25;-39
-174;4;-90;781;243;109;-114;368;114;-90
-169;111;-183;724;126;206;-598;325;598;-183
-166;194;-495;819;126;126;-1493;349;1493;-495
-163;434;-1872;1039;28;5;-2689;332;2689;-1872
-151;678;-5184;628;-949;185;-2967;1171;2967;-5184
-133;213;-9241;74;-1484;133;-1031;2360;1031;-9241
-120;-423;?;-53;-475;-66;616;1977;-616;-7983
-117;-197;?;114;477;-36;291;938;-291;-2637
-122;335;?;553;378;47;-125;734;125;-1618
-126;505;?;679;90;388;174;487;-174;-2455
-133;689;-1564;770;196;540;1497;216;-1497;-1564
-142;770;-1009;870;223;547;2715;160;-2715;-1009
-147;670;-906;827;146;532;3038;144;-3038;-906
-152;634;-493;983;185;212;3640;333;-3640;-493
-156;509;-129;1025;171;39;4066;432;-4066;-129
-159;263;-81;1127;209;-265;4015;692;-4015;?
-163;-79;347;1424;202;-762;3995;994;-3995;?
-165;-591;554;1152;136;-607;4083;1304;-4083;?
-166;-563;1090;1374;523;-954;3840;1420;-3840;?
-169;-1067;1705;772;464;-370;3773;1653;-3773;?
-172;?;756;-1135;375;1610;3212;1994;-3212;?
-172;?;-1041;-246;1042;865;263;1098;-263;?
-166;?;-3409;213;-108;702;-2354;577;2354;?
-161;-135;-1694;-672;288;1498;-3130;245;3130;?
-161;907;1338;578;2157;-329;-2966;409;2966;?
-160;-521;-105;1244;816;-1056;-1425;1613;1425;-105
-159;-434;-130;898;196;-276;-235;1016;235;-130
-160;65;531;872;539;-168;-172;563;172;531
-160;-226;-6;831;196;-85;-70;726;70;-6
-160;136;194;795;302;101;25;310;-25;194
-160;26;82;817;234;57;-41;421;41;82
-160;38;89;834;222;52;-13;409;13;89
-161;81;82;811;262;73;16;375;-16;82
-161;22;44;808;225;61;-10;429;10;44
-161;56;61;802;?;87;4;385;-4;61
?;43;17;802;?;73;22;406;-22;17
?;46;26;801;?;77;1;401;-1;26
?;51;6;807;?;78;14;391;-14;6
?;49;24;803;?;77;?;390;-67;24
-161;58;-30;808;?;84;?;384;72;-30
-160;73;?;?;?;94;?;354;145;6
-160;174;?;?;?;64;?;310;1066;-201
-160;226;?;?;?;72;?;288;1864;-177
-160;313;?;?;?;215;?;159;2658;?
-159;?;-712;?;?;101;?;381;5224;?
-154;?;-1043;?;51;-318;?;1163;4968;?
-145;?;544;?;377;19;-2249;786;2249;?
-137;?;1381;?;437;500;-839;152;839;?
-130;-127;386;?;-430;485;497;613;-497;?
-127;-424;-400;?;-491;667;1191;645;-1191;?
-127;-351;-350;?;-263;688;1192;557;-1192;?
-126;-464;-610;?;-651;765;1238;627;-1238;?
-129;-325;42;?;69;465;1183;637;-1183;?
-135;-276;1084;?;941;-132;1133;883;-1133;?
-137;?;751;?;557;-7;971;866;-971;?
-138;?;269;359;342;161;885;727;-885;269
-138;?;165;319;334;172;958;752;-958;165
-139;?;402;444;437;134;687;?;-687;402
-141;?;496;508;486;165;434;?;-434;496
-141;7;593;527;556;?;470;?;-470;593
-143;62;1211;681;780;?;308;?;-308;1211
-145;36;1353;695;462;?;118;?;-118;?
-145;111;1292;687;516;?;-109;?;109;?
-146;102;1211;749;588;?;-273;?;273;?
?;-18;890;756;380;?;-170;?;170;?
?;51;855;?;519;?;-124;349;124;?
?;43;847;?;503;?;-122;359;122;?
?;19;799;?;476;?;-101;389;101;?
?;100;972;?;523;?;-178;?;178;?
?;33;658;?;416;?;?;?;8;?
?;-85;259;?;344;?;?;?;-210;259
?;-55;335;?;355;?;?;?;-166;?
?;-58;328;?;355;?;?;?;-170;?
?;-87;410;?;306;?;?;?;-173;410
?;-9;392;?;223;80;208;?;-208;392
?;24;232;?;257;88;210;?;-210;232
?;-5;175;?;310;34;54;?;-54;175
-155;5;82;?;258;81;20;?;-20;82
-155;8;58;?;260;81;?;?;-48;58
?;5;64;803;269;80;?;?;21;64
?;5;61;798;267;85;?;371;-9;61
?;3;68;812;269;69;?;379;-28;68
?;-3;26;808;266;71;?;384;-6;26
-156;-13;46;807;283;63;?;390;-22;46
-156;1;110;813;?;67;?;377;14;110
-156;6;46;815;?;71;?;380;-15;46
-156;-5;9;809;252;70;?;388;1;9
-156;-6;37;810;259;68;?;387;42;37
-156;1;12;812;251;69;?;386;11;12
-156;-2;20;806;249;74;?;387;48;20
-156;-4;23;806;249;74;?;388;53;23
-156;9;-4;808;248;75;?;378;8;-4
-156;3;22;810;248;69;?;388;15;22
-156;3;34;816;245;63;18;392;-18;34
-156;5;-13;806;262;72;56;379;-56;-13
-156;-11;-22;795;275;75;35;386;-35;-22
-156;-1;-2;811;253;65;43;393;-43;-2
-156;6;-21;814;249;65;23;386;-23;-21
-156;5;-38;797;262;82;-18;?;18;-38
-156;1;-23;795;258;82;-22;?;22;-23
-156;-6;-12;804;255;70;27;?;-27;-12
-156;5;-22;809;251;?;35;?;-35;-22
-156;11;-24;807;243;?;-48;?;48;-24
-156;3;-5;806;251;?;-31;?;31;-5
-156;-2;-7;811;260;?;-28;?;28;-7
-156;-1;-28;810;253;?;-59;?;59;-28
-156;4;?;806;246;?;-32;?;32;-32
-156;4;-32;807;247;?;-35;?;35;-32
-156;-4;-26;801;253;?;-40;?;40;-26
-156;12;-10;803;248;?;-95;?;95;-10
-156;32;-15;812;240;?;-143;375;143;-15
-156;14;2;801;246;?;-110;392;110;2
-156;-7;44;785;251;?;-74;413;74;44
-156;-6;41;786;251;?;?;413;76;41
-156;?;28;791;254;67;?;424;39;28
-156;?;32;793;251;63;?;431;-120;32
-156;?;17;790;259;71;?;414;-203;17
-156;?;23;792;262;74;126;402;-126;23
-156;?;37;801;255;69;84;400;-84;37
-156;?;10;803;257;67;68;400;-68;10
-156;?;17;802;253;70;15;398;-15;17
-156;?;42;802;255;71;1;394;-1;42
-156;?;7;803;?;69;-6;400;6;7
-156;?;8;806;?;68;-63;402;63;8
-156;?;28;800;?;71;-62;?;62;28
-156;?;0;796;249;74;-9;?;9;0
-156;?;19;804;239;72;-4;397;4;19
-156;?;30;805;242;69;1;399;-1;30
-156;?;12;800;247;71;-3;?;3;12
-156;?;5;801;246;72;-30;?;30;5
-156;?;-23;807;239;68;-14;?;14;-23
-156;?;-24;807;239;67;-11;?;11;-24
-156;?;-16;801;241;72;-71;?;71;-16
-156;?;-29;801;241;70;-115;?;115;-29
-156;?;-9;797;241;75;-73;?;73;-9
-156;?;-5;792;242;77;-97;?;97;-5
-156;?;-20;792;241;73;-199;?;199;-20
-156;?;-18;791;240;74;-202;416;202;-18
-156;-1;-29;796;248;65;-212;424;212;-29
-156;0;19;783;244;74;-288;429;288;19
-157;5;8;777;231;78;-330;439;?;8
-157;11;-68;790;230;61;-339;453;?;-68
-157;10;-59;788;230;64;-338;451;?;-59
-157;11;-58;788;229;65;-337;451;?;-58
-157;9;-56;788;231;63;-342;451;?;-56
-157;12;-70;788;226;64;-332;451;?;-70
-157;?;?;786;233;64;-345;450;?;-44
-157;?;?;789;227;?;-333;452;?;-72
-157;?;?;788;229;?;-338;451;?;-60
-157;?;?;?;237;?;-352;449;?;-25
-157;?;?;?;207;?;-296;457;?;-165
-158;?;?;?;312;?;-519;435;?;364
-159;?;?;?;424;118;-831;427;?;1026
-159;?;?;?;400;110;-722;421;?;824
-159;?;?;?;446;87;-573;380;?;668
-159;?;?;?;506;45;-557;386;?;829
?;?;?;?;482;75;-489;366;?;941
?;?;?;?;507;152;-652;287;?;1013
?;?;?;?;578;74;-798;333;798;939
?;?;?;?;645;51;-558;330;558;964
?;-294;1153;?;549;205;-424;276;424;1153
?;-230;1168;583;481;227;-436;300;436;1168
?;-407;1185;610;655;198;-358;206;358;1185
?;102;1000;489;170;288;-855;531;855;1000
?;691;497;81;-390;571;-2381;1018;2381;497
?;581;710;290;?;426;-1675;883;1675;710
?;352;1465;1038;?;-92;500;527;-500;1465
?;-91;1604;968;?;-47;-66;362;66;1604
?;55;1240;861;?;-49;-249;569;249;1240
?;162;703;949;?;-93;341;580;-341;703
?;-195;148;789;?;101;-84;363;84;148
?;-191;25;814;?;71;88;388;-88;25
?;-244;137;803;?;73;81;386;-81;137
?;-257;281;789;?;92;-138;?;138;281
?;-228;486;798;?;94;-127;?;127;486
?;-248;514;789;?;97;-163;?;163;514
?;-166;297;814;241;76;-106;?;106;297
-174;-141;219;810;208;95;-101;?;101;219
-174;-156;271;810;221;93;-100;?;100;271
-177;-166;157;801;225;108;17;?;-17;157
-172;-146;110;840;196;66;-51;?;51;110
-180;-137;24;808;196;93;-12;?;12;24
-171;-163;87;875;215;22;-110;?;110;87
-176;-177;-2;875;222;58;-69;?;69;-2
-182;-268;-249;645;316;290;-251;?;251;-249
-153;-348;286;770;378;116;-1227;?;1227;286
-224;-244;350;819;304;?;-724;?;724;350
-60;-399;636;793;398;?;-2519;?;2519;636
202;-320;1453;822;230;292;-5441;255;5441;1453
168;-281;1751;1012;92;144;-6609;365;6609;1751
150;-1041;2584;1601;517;-1347;-7557;1952;7557;2584
121;-1352;4249;1701;467;-707;-4674;1667;4674;4249
97;-1450;6184;1783;354;-160;-3388;1291;3388;6184
93;-1124;3437;1451;295;4;-2618;1047;2618;3437
94;-371;-1317;?;44;995;2005;26;-2005;-1317
116;-584;-2064;?;277;780;3473;208;-3473;-2064
98;-684;-2055;?;333;765;3300;231;-3300;-2055
199;-375;-1512;?;197;342;4274;480;-4274;-1512
23;-527;-938;?;302;-121;4828;703;-4828;-938
-225;-124;-1187;?;86;-199;4725;873;-4725;-1187
-158;429;-1199;?;-171;-1215;5462;1544;-5462;-1199
-167;405;-1198;?;-161;-1127;5372;?;-5372;-1198
-176;1389;-214;?;-730;416;4002;?;-4002;-214
-155;2195;193;-606;-1211;900;4613;?;-4613;193
-175;672;82;224;-204;420;1869;?;-1869;82
-165;-1009;833;843;1117;10;-1525;9;1525;833
-170;-539;?;708;687;166;-901;177;901;448
-174;67;?;615;-2;426;-1312;31;1312;-330
-174;-173;?;?;282;87;50;390;-50;19
-174;-155;?;?;273;89;30;389;-30;?
-174;-161;?;?;265;86;15;394;-15;?
-174;-153;?;?;265;88;14;392;-14;?
-174;-51;?;?;260;76;-13;396;13;?
-174;-24;?;803;263;60;-15;410;15;?
-175;-40;70;788;255;89;?;382;21;?
-173;-35;-330;813;274;43;?;426;4;?
-171;-71;-122;806;316;42;?;416;16;?
-171;-62;-256;815;309;32;?;429;5;?
-164;428;-1741;1070;-45;-177;?;702;-803;?
-159;1121;-1819;1047;-752;70;?;848;-2142;-1819
-156;660;?;367;-798;705;?;953;-2329;-4966
?;-398;?;-21;46;622;?;1088;-1643;-6873
?;-486;?;344;494;84;?;975;-1009;-3494
?;-95;?;675;453;-64;?;715;-464;-2163
?;126;?;717;697;-34;?;413;-327;-1628
?;323;?;802;?;-31;?;262;-250;-755
?;424;?;884;?;8;?;256;-363;-765
?;372;?;830;?;-27;163;252;-163;-677
?;410;?;881;?;3;438;255;-438;-723
?;511;-616;1117;-23;48;1854;290;-1854;-616
?;492;-366;1210;82;-105;2300;346;-2300;-366
?;393;-150;?;535;-227;2194;402;-2194;-150
?;148;326;?;650;-269;2426;597;-2426;326
?;-3;407;?;661;-255;2207;670;-2207;407
?;-319;968;?;684;-104;1919;838;-1919;968
-170;-802;1424;191;612;337;1053;1058;-1053;1424
-170;-1081;352;-460;313;1030;200;1041;-200;352
-171;-1412;456;-746;219;1234;647;1291;-647;456
-168;-602;-656;-308;307;1040;-928;580;928;-656
-162;457;-2005;268;521;728;-3285;-276;3285;-2005
-163;262;-1910;127;429;845;-2794;-154;2794;-1910
-163;261;-1990;106;405;877;-2776;-171;2776;-1990
-162;331;488;813;1088;-137;-3008;348;3008;488
-165;191;1031;965;779;-277;-976;602;976;1031
-166;217;-174;761;216;152;266;360;-266;-174
-166;199;281;846;380;0;-39;452;39;281
-166;191;?;794;245;100;76;395;-76;4
-166;191;-17;790;236;108;87;390;-87;-17
-166;?;88;810;281;67;33;417;-33;88
-166;?;5;790;240;113;76;379;-76;5
-166;?;153;810;303;75;-3;395;3;153
-166;?;?;800;261;102;39;380;-39;63
-167;?;-34;802;230;120;35;356;-35;-34
-167;208;-44;801;267;104;33;369;-33;-44
-166;204;-41;800;277;99;39;375;-39;-41
-166;207;-47;800;268;104;35;369;-35;-47
-166;205;-42;800;275;100;36;373;-36;-42
-166;?;-44;800;272;102;36;371;-36;-44
-167;?;-43;801;273;101;36;372;-36;-43
-166;?;-43;802;273;100;35;370;-35;-43
-166;?;-45;792;273;105;36;379;-36;-45
?;?;-40;818;270;94;35;355;-35;-40
?;?;-48;777;?;110;37;393;-37;-48
?;?;-39;821;?;93;35;353;-35;-39
?;?;-43;804;?;100;35;369;-35;-43
?;?;-56;750;?;121;38;418;-38;-56
?;?;-14;916;?;56;30;265;-30;-14
?;?;-94;598;?;181;47;557;-47;-94
?;?;14;1059;?;1;?;133;-20;14
?;?;-82;515;?;209;?;640;-57;-82
?;?;65;-888;?;682;?;2026;-228;65
?;-184;?;605;717;26;236;724;-236;634
?;430;?;1032;572;-56;-8;186;8;-206
?;-381;?;369;437;253;-334;753;334;-511
?;73;?;822;290;33;-413;439;413;141
?;-129;?;641;279;116;-290;589;290;-26
?;-87;55;638;304;131;-332;556;332;55
?;-16;118;691;311;110;-367;502;367;118
?;-129;20;614;267;134;-240;597;240;20
?;-64;53;674;244;100;-159;564;159;53
?;-76;8;642;273;122;-111;570;111;8
?;-69;?;646;265;119;-100;569;100;?
?;-82;?;642;259;113;-110;586;110;?
?;-77;?;632;265;122;?;580;50;?
?;-70;?;643;252;115;?;580;78;?
?;-81;?;635;268;111;?;593;51;?
?;-73;?;624;276;124;?;583;-17;?
?;-55;44;643;253;117;?;573;86;?
?;-69;57;635;253;110;?;593;140;?
-171;-69;-23;625;249;114;?;597;89;?
-172;-50;-28;625;?;121;?;581;31;?
-172;-43;33;624;?;119;?;581;44;33
?;-55;40;625;?;107;?;601;78;40
?;-58;50;620;?;110;?;606;23;50
?;-42;36;627;?;113;?;591;-30;36
?;-43;4;630;?;106;?;597;-27;4
?;-44;30;629;?;107;?;597;26;30
?;-38;7;626;?;114;-116;590;116;7
?;-36;-47;629;?;112;-173;593;173;-47
?;-38;-41;630;?;109;-166;597;166;-41
?;-51;-39;607;?;115;-149;611;149;-39
?;-54;-46;602;?;112;-121;620;121;-46
?;-46;-65;613;?;103;-54;621;54;-65
-172;-51;-43;600;229;109;-40;625;40;-43
-172;-50;16;597;227;114;-54;621;54;16
-172;-42;9;612;218;106;-26;621;26;9
-172;-43;-4;603;227;108;-52;623;52;-4
-172;-38;9;594;224;119;-110;615;110;9
-172;-36;0;597;220;115;-103;618;103;0
-172;-37;-15;601;226;110;-82;622;82;-15
-172;-38;-10;597;224;111;-84;624;84;-10
-172;-40;-2;584;223;109;-47;638;47;-2
-172;-21;-2;588;225;108;-7;633;7;-2
-172;-7;-2;597;232;105;-19;625;19;-2
-172;-14;-2;589;235;108;-22;628;22;-2
-172;-17;-20;582;230;112;-22;630;22;-20
-172;-6;-32;586;233;113;-85;625;85;-32
-172;-7;-32;586;233;113;-80;?;80;-32
?;-24;-14;577;220;107;-34;?;34;-14
?;-16;14;579;218;107;-104;?;104;14
?;-17;-61;577;231;101;-33;?;33;-61
?;-11;-71;586;206;108;21;642;-21;-71
?;-19;-100;578;222;102;44;651;-44;-100
?;-39;-198;582;208;89;226;671;-226;-198
?;-31;-152;604;167;96;240;661;-240;-152
?;-81;-626;546;258;67;320;708;-320;-626
?;-179;-1573;652;-201;170;437;707;-437;-1573
?;-390;-2015;583;-778;414;383;748;-383;-2015
-157;-282;-1943;676;-633;324;433;705;-433;-1943
-155;227;-1539;1023;-62;54;1154;458;-1154;-1539
-158;203;-596;809;326;48;2629;462;-2629;-596
-159;-17;-55;814;76;53;3294;523;-3294;-55
-160;186;-883;535;724;63;2399;570;-2399;-883
-161;-189;-2103;335;991;-125;633;1036;-633;-2103
-157;-568;-1396;905;-66;?;-413;1031;413;-1396
-154;-26;321;847;78;?;-175;389;175;321
-154;139;372;789;402;?;-116;351;116;372
?;-12;70;898;?;?;-149;468;149;70
?;58;178;798;234;?;-1;371;1;178
?;27;-14;830;240;?;-50;425;50;-14
?;50;23;809;254;?;-24;399;24;23
?;49;49;809;250;?;-5;399;5;49
?;42;17;809;236;?;3;401;-3;17
?;63;4;800;250;?;-19;380;19;4
?;56;-28;?;250;?;-30;394;30;-28
?;60;-26;?;233;?;-6;378;6;-26
?;60;-63;?;235;?;-15;381;15;-63
?;53;-46;?;256;80;37;397;-37;-46
?;53;-46;?;261;79;47;398;-47;-46
?;50;-29;?;255;77;56;401;-56;-29
?;59;-58;?;264;80;22;392;-22;-58
-154;65;-29;?;266;77;-18;390;18;-29
-154;66;-41;?;268;79;-15;388;15;-41
-154;54;-142;?;241;96;34;376;-34;-142
-154;19;-166;?;194;85;123;399;-123;-166
-154;82;-311;?;257;93;118;340;-118;-311
-154;-14;-107;?;145;98;131;407;-131;-107
-153;96;-431;802;272;102;9;323;-9;-431
-148;362;-2273;740;633;89;-1353;144;1353;-2273
?;262;-2276;773;614;17;-2096;269;2096;-2276
?;328;-1079;754;690;9;-1389;212;1389;-1079
?;1;-3674;844;347;5;-3076;512;3076;-3674
?;-134;-4374;834;95;156;-1998;637;1998;-4374
?;274;-2032;651;344;436;1828;174;-1828;-2032
?;252;-2156;660;329;423;1644;201;-1644;-2156
?;561;-1079;604;698;305;1950;145;-1950;-1079
?;626;-129;564;764;342;2626;40;-2626;-129
?;203;-819;583;364;385;2171;248;-2171;-819
?;545;-251;576;672;371;2460;49;-2460;-251
?;249;-638;588;428;357;2379;238;-2379;-638
?;-1067;-1346;864;-389;-80;3507;1219;-3507;-1346
?;-1361;-770;1084;-321;-681;5200;1829;-5200;-770
?;-903;-1518;271;-395;-263;3607;1998;-3607;-1518
?;-52;-1612;-373;-121;213;716;1849;?;-1612
-162;669;-820;-448;438;-29;196;2082;?;-820
-163;539;-921;-380;355;90;40;1844;?;-921
-163;281;-548;498;487;356;-1037;266;?;-548
-162;-130;-567;1277;371;-142;-1102;186;?;-567
-161;2;400;1269;451;?;-548;1206;?;400
-161;406;1150;870;708;?;-331;1033;?;1150
-161;500;782;516;702;?;-252;721;?;782
-161;467;818;581;686;?;-253;733;?;818
-162;92;126;748;?;?;-96;483;96;126
-162;?;-99;795;?;?;3;367;-3;-99
-162;?;130;793;?;?;-27;411;27;130
-162;?;43;799;?;?;-9;383;9;43
-163;?;148;800;?;?;-7;398;7;148
-163;?;119;801;?;?;-6;394;6;119
-163;?;94;816;?;?;1;410;-1;94
-163;?;125;810;?;?;13;409;-13;125
-163;?;115;804;?;?;?;396;-11;115
-163;?;130;806;?;?;?;401;-20;130
-164;?;138;801;?;?;18;398;-18;138
-164;?;80;800;?;108;-17;401;17;80
-164;?;?;797;?;115;-35;394;35;38
-164;?;?;794;?;119;-39;391;39;52
-164;-6;?;800;228;112;-21;395;21;-12
-164;-7;?;809;231;100;20;401;-20;-100
-164;-7;?;818;235;91;35;405;-35;-126
-164;-7;?;817;235;92;35;405;-35;-125
-164;7;-90;802;248;99;30;402;-30;-90
-164;18;-85;799;262;107;1;386;-1;-85
-164;15;-86;794;261;110;5;384;-5;-86
-164;2;-67;784;?;113;25;402;-25;-67
-164;15;-78;786;?;110;27;392;-27;-78
-164;16;-122;799;?;102;8;384;-8;-122
-164;-9;-125;807;?;105;-20;391;20;-125
-163;45;-174;791;?;91;65;371;-65;-174
-161;-124;-280;844;?;102;-68;414;68;-280
-162;79;-197;781;?;82;113;359;-113;-197
-162;?;-275;834;?;99;-43;408;43;-275
-160;?;-554;813;280;69;-6;428;6;-554
?;?;-462;680;694;16;332;312;-332;-462
?;?;-2099;1265;-1186;178;-705;994;705;-2099
?;?;-6181;1012;-854;-63;1900;1404;-1900;-6181
?;?;-6196;159;952;-98;4723;863;-4723;-6196
?;?;-3004;369;360;217;2811;605;-2811;-3004
?;?;-2509;527;744;-6;2219;518;?;-2509
?;?;-1719;531;874;107;1971;290;-1971;-1719
?;?;-925;664;455;285;1114;220;-1114;-925
?;?;-534;788;493;76;1172;350;-1172;-534
?;?;437;890;205;70;1298;433;-1298;437
-152;?;321;852;163;79;1423;448;-1423;321
-155;?;260;891;250;-38;1428;518;-1428;260
-160;?;483;?;378;-161;1631;570;-1631;483
-161;-97;559;?;438;-220;1698;620;-1698;559
-164;-110;448;?;489;-165;1809;556;-1809;448
-169;?;250;?;590;-96;1916;479;-1916;250
-170;?;181;?;565;-74;1950;461;-1950;181
-171;?;367;?;577;4;2023;?;-2023;367
-174;?;846;?;648;105;1633;?;-1633;846
-174;?;670;?;436;241;1538;381;-1538;670
-176;?;900;429;737;392;1100;492;-1100;900
-178;?;643;137;344;760;-23;504;23;643
-178;?;211;-119;280;920;-563;753;563;211
-178;1177;-268;-13;328;636;?;1221;976;-268
-174;280;-2718;678;-1425;416;?;528;2069;-2718
-170;-96;-1679;893;963;-182;?;362;3348;-1679
-169;303;-443;528;2313;-153;?;703;2508;-443
-169;151;-1648;622;-259;201;?;583;786;-1648
-168;448;-541;975;300;-513;?;1206;?;-541
-168;534;-418;1011;473;-636;?;1336;?;-418
-167;32;-278;803;150;-26;?;605;?;-278
-167;-164;386;753;453;?;?;352;?;386
-167;-116;54;808;178;?;?;432;?;?
-167;-140;141;796;319;?;?;397;?;?
-168;-137;105;812;285;?;?;407;?;?
-168;-129;48;800;277;?;?;402;?;?
-168;-142;?;787;323;?;?;379;?;?
-168;-122;?;799;274;?;?;406;-1;?
-168;-122;96;799;253;?;43;401;-43;?
-168;-127;77;806;248;?;46;394;-46;?
-168;-139;70;798;267;?;36;373;-36;70
-168;-139;67;787;?;?;24;373;-24;67
-169;-138;98;812;?;?;22;372;-22;98
-169;-109;141;762;?;?;-102;402;102;141
-169;-140;77;828;256;?;25;372;-25;77
-169;-175;-135;807;247;?;-524;360;524;-135
-168;-506;-100;818;251;?;-3190;40;3190;-100
-166;-652;?;997;95;?;-6133;108;6133;-806
-159;4;-2797;694;86;?;-6422;1464;6422;-2797
-138;-637;-2563;1062;253;?;-4217;1210;4217;-2563
-119;-1361;-760;1356;239;?;-1043;-45;1043;-760
-112;-714;-610;776;66;750;-127;137;127;-610
-111;-726;-616;788;63;751;-196;132;196;-616
-120;-656;-323;724;89;785;1972;114;-1972;-323
-127;-606;-157;790;-154;611;?;172;-2882;-157
-137;-403;224;654;158;442;?;462;-3794;224
-152;-222;738;918;-230;-49;4592;678;-4592;738
-158;452;190;745;-440;-240;4776;1232;-4776;190
-163;800;-862;?;353;520;5494;1018;-5494;-862
-165;-29;-350;-246;400;1104;1821;-23;-1821;-350
-163;2601;168;-1783;2087;325;-1013;3066;1013;168
-165;2735;210;?;1812;-299;-214;3370;214;210
-166;-444;415;?;-429;-48;-163;37;163;415
-166;-8;97;?;180;64;108;476;-108;97
-166;58;-16;?;331;61;151;559;-151;-16
-166;-263;104;?;151;82;-8;233;8;104
-166;40;69;?;367;70;74;540;-74;69
-167;-179;36;?;177;78;21;311;-21;36
-167;-69;5;?;282;71;-23;430;23;5
-167;-98;9;801;250;80;-26;393;26;9
-167;-107;10;810;243;80;-7;383;7;10
-167;-82;3;783;272;82;-4;408;4;3
-167;-102;-7;809;263;71;13;390;-13;-7
-167;-91;8;801;250;80;-19;389;19;8
-167;-85;32;?;239;101;7;380;-7;32
-167;-82;49;?;255;?;25;392;-25;49
-167;-68;56;?;249;?;-37;401;37;56
-167;-69;-1;?;260;?;-3;391;3;-1
-167;-68;-61;?;246;72;-78;386;78;-61
-167;-59;-102;?;229;72;-140;384;140;?
-166;-69;-219;?;244;51;-448;391;448;?
-165;-82;-408;?;221;58;-1166;394;1166;?
-164;-65;-495;?;229;114;?;412;1410;?
-162;-14;-409;?;282;90;?;513;1374;?
-160;1;-316;?;279;49;-1384;571;1384;-316
-159;31;-103;?;222;86;-1157;590;1157;-103
-157;94;270;568;235;120;-864;637;864;270
-156;131;453;517;282;122;-753;666;753;453
-156;142;456;513;279;118;-760;676;760;456
-156;115;465;518;294;127;-731;649;731;465
-156;166;445;509;260;110;-791;702;791;445
-155;69;474;527;323;142;-669;602;669;474
-153;-150;428;597;413;195;-331;400;331;428
-152;-118;166;659;340;119;-250;490;250;166
-152;-85;99;682;388;42;-265;559;265;99
-152;-115;275;653;435;83;-240;500;240;275
-151;-53;199;590;397;127;-297;515;297;199
-150;9;2;561;417;97;-325;578;325;2
-150;35;39;581;421;39;-360;643;360;39
-150;36;37;573;422;47;-348;?;348;37
-149;39;-156;525;424;99;-237;?;237;-156
-148;?;-199;505;434;99;-294;?;294;-199
-147;?;-79;502;435;96;-282;?;282;-79
-147;?;-123;501;425;96;-235;?;235;-123
-146;?;-199;502;431;79;-315;?;315;-199
-145;?;-74;484;440;91;-201;636;201;-74
-145;?;-5;475;456;94;-113;630;113;-5
-145;?;-57;471;454;107;-118;615;118;-57
-145;?;-46;478;447;102;-100;620;100;-46
-145;?;-17;479;454;69;-70;661;?;-17
-145;?;11;464;457;83;47;653;?;11
-145;?;111;465;463;100;82;623;-82;?
-145;?;176;466;462;96;31;629;?;?
-145;?;113;476;445;88;65;642;-65;?
?;?;77;489;433;85;81;643;-81;?
?;?;79;490;433;86;93;642;-93;?
?;?;80;492;438;85;134;?;-134;?
-146;?;194;497;436;78;143;?;-143;?
-146;45;436;519;428;49;247;?;-247;?
-146;48;650;526;423;41;317;?;-317;?
-147;28;503;520;411;87;300;?;-300;?
-148;0;205;545;410;111;314;?;-314;?
-148;5;149;553;425;103;210;?;-210;?
-148;7;7;570;402;89;152;?;-152;?
-148;2;-164;606;?;47;153;?;-153;?
-148;51;-31;556;?;54;-52;?;52;?
-147;-36;-386;657;?;37;379;?;-379;-386
-145;?;-971;750;306;95;990;?;-990;-971
-145;?;?;612;685;135;887;?;-887;-1008
-144;?;?;614;1015;-28;816;?;-816;-564
-147;?;?;636;738;31;674;?;-674;744
-146;?;?;602;671;?;632;368;-632;1615
-150;?;1133;575;533;?;416;367;-416;1133
-159;?;1019;237;129;?;-734;488;734;1019
-158;?;1018;250;145;?;-691;483;691;1018
