Accelerometer LUA^ accZ;InertialMeasurementUnit BACK accY;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accZ;Accelerometer HIP accX;Accelerometer BACK accY
701.0;-65.0;410.0;93.0;-911.0;621.0;568.0;-58.0;637.0
685.0;-73.0;415.0;96.0;-905.0;621.0;597.0;-49.0;640.0
739.0;-68.0;412.0;89.0;-903.0;619.0;598.0;-51.0;639.0
746.0;-71.0;414.0;108.0;-906.0;621.0;617.0;-68.0;639.0
705.0;-75.0;418.0;109.0;-908.0;621.0;596.0;-59.0;646.0
704.0;-80.0;409.0;112.0;-907.0;620.0;607.0;-55.0;644.0
732.0;-80.0;401.0;119.0;-909.0;618.0;596.0;-38.0;637.0
699.0;-70.0;409.0;82.0;-914.0;619.0;610.0;-53.0;650.0
714.0;-75.0;405.0;88.0;-917.0;619.0;604.0;-43.0;641.0
694.0;-76.0;400.0;140.0;-915.0;617.0;?;-42.0;650.0
718.0;-61.0;401.0;83.0;-918.0;619.0;?;-57.0;649.0
741.0;-83.0;402.0;97.0;-914.0;618.0;?;-52.0;640.0
738.0;-80.0;402.0;117.0;-911.0;617.0;585.0;-49.0;640.0
721.0;-73.0;401.0;128.0;-914.0;?;589.0;-48.0;640.0
667.0;-72.0;409.0;129.0;-909.0;?;577.0;-51.0;639.0
631.0;-67.0;408.0;141.0;-914.0;?;593.0;-38.0;641.0
672.0;-76.0;396.0;141.0;-918.0;?;607.0;-67.0;635.0
685.0;-64.0;399.0;148.0;-915.0;?;607.0;-59.0;634.0
724.0;-72.0;402.0;142.0;-915.0;?;596.0;-58.0;641.0
712.0;-72.0;401.0;153.0;-920.0;?;588.0;-39.0;638.0
739.0;-62.0;398.0;154.0;-916.0;?;596.0;-51.0;640.0
719.0;-70.0;400.0;143.0;-908.0;618.0;585.0;-47.0;638.0
680.0;?;405.0;149.0;-915.0;619.0;588.0;-53.0;654.0
676.0;?;408.0;149.0;-914.0;620.0;586.0;-60.0;654.0
703.0;?;409.0;134.0;-910.0;621.0;587.0;-57.0;622.0
682.0;?;405.0;170.0;-915.0;620.0;583.0;-42.0;659.0
679.0;?;403.0;159.0;-910.0;620.0;574.0;-44.0;638.0
704.0;?;404.0;147.0;-910.0;619.0;584.0;-46.0;634.0
692.0;?;408.0;168.0;-912.0;619.0;581.0;-34.0;648.0
686.0;-72.0;407.0;147.0;-916.0;618.0;570.0;-60.0;627.0
653.0;-67.0;408.0;145.0;-911.0;619.0;558.0;-73.0;638.0
661.0;-70.0;402.0;153.0;-914.0;618.0;565.0;-43.0;648.0
662.0;-65.0;401.0;149.0;-919.0;619.0;567.0;-38.0;639.0
683.0;-63.0;405.0;155.0;-911.0;617.0;567.0;-39.0;656.0
682.0;-63.0;405.0;155.0;-912.0;619.0;567.0;-50.0;633.0
693.0;-68.0;406.0;150.0;-914.0;619.0;578.0;-68.0;645.0
675.0;-59.0;396.0;154.0;-916.0;620.0;585.0;-49.0;635.0
677.0;-69.0;409.0;164.0;-910.0;619.0;579.0;-61.0;644.0
674.0;-70.0;408.0;193.0;-906.0;620.0;602.0;?;644.0
662.0;-64.0;402.0;165.0;-917.0;617.0;586.0;?;638.0
679.0;-60.0;400.0;?;-915.0;619.0;565.0;?;640.0
685.0;?;409.0;?;-906.0;618.0;582.0;?;640.0
696.0;?;405.0;?;-912.0;618.0;569.0;?;649.0
680.0;?;407.0;?;-911.0;619.0;600.0;?;639.0
704.0;?;407.0;?;-913.0;617.0;587.0;?;641.0
?;?;406.0;?;-910.0;619.0;587.0;?;651.0
?;?;405.0;?;-912.0;619.0;594.0;?;645.0
?;?;404.0;169.0;-915.0;620.0;568.0;?;640.0
?;?;408.0;169.0;-910.0;621.0;575.0;?;634.0
?;?;410.0;166.0;-915.0;620.0;605.0;?;639.0
?;-60.0;408.0;166.0;-910.0;618.0;607.0;?;653.0
?;-68.0;410.0;173.0;-915.0;619.0;577.0;-58.0;?
?;-68.0;407.0;160.0;-911.0;619.0;585.0;-48.0;?
?;-56.0;406.0;153.0;-910.0;620.0;566.0;-40.0;?
?;-57.0;406.0;141.0;-915.0;620.0;577.0;-64.0;?
?;-59.0;410.0;149.0;-917.0;618.0;564.0;-47.0;?
?;-51.0;405.0;144.0;-913.0;619.0;588.0;-32.0;?
?;-64.0;?;144.0;-913.0;619.0;589.0;?;?
?;-77.0;?;143.0;-914.0;620.0;577.0;?;650.0
?;-79.0;?;137.0;-911.0;619.0;593.0;?;650.0
?;-72.0;?;135.0;-910.0;619.0;565.0;?;646.0
?;-58.0;?;?;-909.0;618.0;566.0;?;630.0
?;-71.0;?;?;-913.0;620.0;593.0;?;642.0
?;-70.0;?;?;-912.0;619.0;598.0;?;637.0
?;-62.0;?;?;-917.0;621.0;588.0;?;644.0
?;-66.0;?;?;-914.0;620.0;587.0;?;651.0
698.0;-62.0;?;?;-915.0;618.0;577.0;?;647.0
695.0;-57.0;?;?;-918.0;620.0;597.0;?;654.0
686.0;-65.0;?;?;-917.0;619.0;583.0;?;633.0
701.0;-63.0;?;135.0;-917.0;619.0;570.0;?;646.0
689.0;-69.0;?;137.0;-915.0;620.0;585.0;?;635.0
693.0;-68.0;?;138.0;-916.0;619.0;578.0;?;621.0
693.0;-65.0;?;140.0;-912.0;619.0;?;?;640.0
711.0;-56.0;?;148.0;-909.0;619.0;?;?;650.0
699.0;-65.0;?;138.0;-917.0;618.0;?;?;651.0
689.0;-64.0;?;141.0;-909.0;619.0;?;?;?
700.0;-65.0;408.0;138.0;-914.0;618.0;589.0;?;?
710.0;-73.0;406.0;155.0;?;618.0;594.0;?;?
704.0;-66.0;404.0;148.0;-911.0;618.0;614.0;-68.0;656.0
692.0;-71.0;401.0;149.0;-919.0;618.0;596.0;-62.0;651.0
701.0;-72.0;404.0;150.0;-911.0;618.0;584.0;-50.0;638.0
684.0;-74.0;405.0;149.0;-914.0;620.0;597.0;-49.0;632.0
712.0;-63.0;407.0;148.0;-914.0;619.0;587.0;-49.0;616.0
702.0;-66.0;407.0;149.0;-911.0;620.0;587.0;-49.0;646.0
712.0;-69.0;406.0;145.0;-912.0;619.0;597.0;-59.0;676.0
695.0;-66.0;406.0;147.0;-910.0;619.0;608.0;-57.0;671.0
672.0;-62.0;407.0;144.0;-913.0;618.0;603.0;-33.0;653.0
689.0;-64.0;404.0;149.0;-913.0;619.0;603.0;-23.0;639.0
715.0;-72.0;403.0;150.0;-916.0;619.0;611.0;-63.0;650.0
716.0;-74.0;403.0;152.0;-913.0;620.0;564.0;-77.0;643.0
724.0;-61.0;400.0;152.0;-917.0;618.0;598.0;-64.0;725.0
723.0;-65.0;404.0;147.0;-913.0;618.0;586.0;-53.0;747.0
720.0;-69.0;401.0;151.0;-913.0;619.0;571.0;-50.0;708.0
749.0;-63.0;405.0;149.0;-914.0;618.0;600.0;-37.0;680.0
736.0;-61.0;410.0;149.0;?;620.0;575.0;-31.0;685.0
741.0;-56.0;426.0;148.0;?;619.0;562.0;-51.0;697.0
784.0;-49.0;424.0;138.0;?;618.0;598.0;-31.0;701.0
772.0;-54.0;409.0;138.0;?;616.0;635.0;-37.0;705.0
763.0;-81.0;378.0;145.0;?;616.0;639.0;-57.0;?
775.0;-71.0;393.0;153.0;?;615.0;607.0;-79.0;?
734.0;-71.0;404.0;143.0;?;615.0;632.0;-48.0;?
725.0;-81.0;407.0;131.0;?;614.0;664.0;-61.0;?
746.0;-84.0;407.0;122.0;?;614.0;641.0;-53.0;?
721.0;-86.0;415.0;126.0;?;613.0;684.0;-11.0;?
738.0;-61.0;387.0;121.0;?;609.0;671.0;15.0;?
761.0;-20.0;345.0;113.0;?;611.0;686.0;37.0;?
770.0;-74.0;365.0;104.0;?;610.0;?;28.0;?
760.0;?;383.0;103.0;-921.0;610.0;?;5.0;?
756.0;?;380.0;94.0;-929.0;606.0;?;7.0;?
751.0;?;369.0;101.0;-930.0;603.0;?;-36.0;739.0
753.0;?;369.0;100.0;-928.0;596.0;?;-18.0;765.0
743.0;?;339.0;99.0;-949.0;592.0;?;?;760.0
743.0;?;318.0;88.0;-948.0;590.0;?;?;735.0
763.0;?;?;102.0;-948.0;586.0;?;?;696.0
749.0;?;?;111.0;-956.0;?;?;?;692.0
762.0;?;?;119.0;-955.0;?;649.0;?;727.0
779.0;?;?;114.0;-949.0;?;639.0;?;693.0
767.0;?;?;113.0;-959.0;?;691.0;?;702.0
803.0;?;?;114.0;-955.0;?;695.0;?;682.0
799.0;?;?;120.0;-962.0;?;676.0;?;651.0
782.0;-20.0;?;119.0;-965.0;?;662.0;?;631.0
775.0;-12.0;?;115.0;-965.0;582.0;643.0;?;674.0
803.0;-23.0;?;119.0;-954.0;580.0;635.0;?;693.0
820.0;-24.0;?;118.0;-946.0;581.0;646.0;?;678.0
781.0;-2.0;296.0;110.0;?;580.0;663.0;?;673.0
772.0;6.0;288.0;108.0;?;581.0;678.0;-49.0;677.0
782.0;?;291.0;104.0;?;581.0;698.0;-37.0;697.0
804.0;?;304.0;106.0;?;580.0;692.0;-21.0;712.0
784.0;?;323.0;102.0;?;581.0;679.0;-19.0;734.0
795.0;?;320.0;93.0;?;?;678.0;-28.0;694.0
794.0;?;338.0;87.0;?;?;669.0;-29.0;728.0
806.0;?;360.0;80.0;?;?;667.0;-39.0;754.0
798.0;-14.0;347.0;82.0;-949.0;?;668.0;-29.0;757.0
799.0;9.0;351.0;72.0;-923.0;?;660.0;-19.0;782.0
815.0;24.0;356.0;66.0;-926.0;?;687.0;1.0;747.0
?;48.0;344.0;51.0;-926.0;?;680.0;-17.0;735.0
?;?;328.0;52.0;-941.0;?;683.0;-25.0;744.0
800.0;?;333.0;54.0;-941.0;?;672.0;-8.0;734.0
809.0;?;335.0;?;-933.0;?;705.0;-9.0;749.0
816.0;?;?;?;-944.0;?;691.0;-16.0;772.0
804.0;?;?;?;-950.0;?;693.0;-12.0;758.0
804.0;?;?;?;-946.0;?;730.0;4.0;753.0
794.0;?;?;78.0;-967.0;?;689.0;-2.0;771.0
785.0;?;?;74.0;-948.0;?;663.0;2.0;759.0
764.0;?;?;79.0;-949.0;?;668.0;-8.0;774.0
796.0;?;?;70.0;-974.0;?;683.0;-10.0;817.0
802.0;?;?;65.0;-977.0;?;698.0;-18.0;780.0
792.0;?;?;70.0;-972.0;577.0;700.0;-12.0;775.0
813.0;?;?;73.0;-965.0;577.0;678.0;20.0;799.0
813.0;?;?;66.0;-961.0;576.0;686.0;9.0;801.0
799.0;39.0;?;64.0;-970.0;575.0;646.0;-1.0;792.0
829.0;16.0;?;71.0;-951.0;578.0;664.0;-13.0;772.0
791.0;10.0;?;80.0;-954.0;580.0;675.0;-35.0;783.0
789.0;52.0;291.0;73.0;-965.0;580.0;648.0;?;780.0
798.0;14.0;310.0;67.0;-963.0;583.0;622.0;?;772.0
814.0;44.0;302.0;67.0;-962.0;583.0;636.0;?;769.0
791.0;24.0;321.0;66.0;-970.0;587.0;624.0;?;763.0
789.0;17.0;315.0;61.0;-948.0;592.0;604.0;?;?
805.0;6.0;310.0;63.0;-940.0;592.0;641.0;?;?
774.0;-2.0;321.0;?;-943.0;596.0;642.0;?;?
773.0;-19.0;330.0;?;-938.0;596.0;631.0;?;?
765.0;-22.0;340.0;?;-933.0;599.0;?;?;?
783.0;-23.0;334.0;?;-937.0;600.0;?;?;?
775.0;-29.0;348.0;?;-945.0;603.0;?;?;?
780.0;-31.0;353.0;?;-934.0;605.0;?;?;?
787.0;-31.0;353.0;50.0;-931.0;607.0;?;?;?
850.0;-26.0;360.0;52.0;-928.0;606.0;?;-58.0;?
827.0;-31.0;368.0;50.0;-934.0;606.0;?;?;?
807.0;-15.0;367.0;53.0;-927.0;?;?;?;?
794.0;?;361.0;49.0;-925.0;?;?;?;?
775.0;?;363.0;49.0;-926.0;?;?;?;?
817.0;?;372.0;48.0;?;?;?;?;?
809.0;?;378.0;50.0;?;?;688.0;?;?
803.0;?;378.0;57.0;?;?;696.0;?;?
804.0;?;373.0;64.0;-917.0;?;678.0;-23.0;?
795.0;-67.0;366.0;79.0;-917.0;?;675.0;-5.0;?
764.0;-41.0;388.0;73.0;-927.0;?;650.0;-6.0;?
795.0;-8.0;349.0;61.0;-965.0;?;656.0;-11.0;?
783.0;23.0;353.0;43.0;-954.0;?;649.0;-10.0;?
797.0;13.0;353.0;32.0;-942.0;?;665.0;-10.0;?
790.0;5.0;352.0;57.0;-923.0;?;669.0;-19.0;726.0
798.0;7.0;363.0;67.0;-931.0;616.0;648.0;-20.0;742.0
785.0;-2.0;365.0;71.0;-935.0;617.0;659.0;1.0;744.0
792.0;-5.0;375.0;67.0;-931.0;617.0;670.0;-2.0;744.0
777.0;-9.0;374.0;67.0;-935.0;619.0;675.0;-8.0;743.0
764.0;-16.0;376.0;70.0;-938.0;618.0;656.0;-2.0;744.0
787.0;-28.0;372.0;84.0;-935.0;618.0;674.0;-11.0;743.0
805.0;-36.0;371.0;87.0;-925.0;619.0;674.0;-13.0;744.0
786.0;-33.0;372.0;83.0;-929.0;618.0;666.0;-21.0;723.0
808.0;-27.0;372.0;80.0;-926.0;?;669.0;-21.0;704.0
806.0;-32.0;381.0;80.0;-931.0;?;662.0;-13.0;701.0
784.0;-20.0;377.0;80.0;-927.0;?;656.0;-17.0;711.0
794.0;-21.0;379.0;81.0;-924.0;?;658.0;-13.0;752.0
779.0;-29.0;381.0;80.0;-921.0;?;669.0;-22.0;706.0
759.0;-23.0;377.0;77.0;-929.0;?;690.0;-40.0;713.0
810.0;-19.0;381.0;82.0;-919.0;?;660.0;-23.0;737.0
796.0;-28.0;378.0;78.0;-925.0;?;677.0;-10.0;725.0
779.0;-40.0;377.0;84.0;-924.0;?;658.0;-10.0;725.0
774.0;-42.0;369.0;87.0;-928.0;?;627.0;-1.0;716.0
767.0;-45.0;361.0;84.0;-931.0;?;645.0;-21.0;716.0
767.0;-43.0;364.0;87.0;-931.0;?;685.0;-19.0;738.0
775.0;-41.0;361.0;85.0;-935.0;?;656.0;-21.0;738.0
768.0;-23.0;366.0;79.0;-938.0;?;669.0;-19.0;718.0
751.0;-21.0;377.0;76.0;-924.0;614.0;674.0;-22.0;752.0
778.0;-19.0;377.0;76.0;-920.0;612.0;684.0;-17.0;749.0
777.0;-32.0;384.0;81.0;-925.0;611.0;683.0;-24.0;758.0
763.0;-53.0;358.0;83.0;-945.0;610.0;676.0;-10.0;762.0
774.0;-40.0;365.0;84.0;-931.0;605.0;678.0;-22.0;768.0
783.0;-31.0;369.0;92.0;-921.0;600.0;684.0;5.0;772.0
752.0;-30.0;356.0;94.0;-930.0;600.0;?;-12.0;771.0
779.0;-23.0;355.0;92.0;-933.0;601.0;?;-13.0;771.0
776.0;-20.0;347.0;84.0;-933.0;602.0;?;-18.0;772.0
767.0;-25.0;348.0;93.0;-936.0;600.0;?;-2.0;771.0
783.0;-34.0;352.0;88.0;-938.0;600.0;?;-9.0;782.0
?;-43.0;350.0;95.0;-949.0;601.0;?;-29.0;772.0
?;-35.0;341.0;96.0;-951.0;600.0;?;-17.0;783.0
?;-35.0;352.0;97.0;-933.0;601.0;?;-1.0;780.0
?;-50.0;353.0;97.0;-934.0;603.0;702.0;-9.0;770.0
?;-54.0;359.0;103.0;-935.0;601.0;678.0;-16.0;760.0
?;-49.0;346.0;103.0;-933.0;602.0;667.0;-25.0;750.0
?;-48.0;342.0;106.0;-945.0;603.0;673.0;-10.0;753.0
?;-57.0;347.0;106.0;-938.0;602.0;697.0;-23.0;733.0
?;-54.0;344.0;107.0;-939.0;602.0;691.0;-19.0;749.0
793.0;-49.0;339.0;100.0;-942.0;604.0;698.0;-16.0;732.0
802.0;-40.0;341.0;99.0;-943.0;602.0;709.0;-6.0;751.0
750.0;-41.0;343.0;96.0;-939.0;603.0;672.0;-25.0;768.0
759.0;-39.0;344.0;91.0;-940.0;603.0;674.0;-24.0;731.0
784.0;-36.0;346.0;94.0;-938.0;602.0;?;-10.0;761.0
770.0;-38.0;349.0;89.0;-943.0;603.0;?;-19.0;?
778.0;-36.0;351.0;90.0;-938.0;602.0;?;-20.0;?
785.0;-30.0;340.0;86.0;-950.0;600.0;?;-10.0;?
799.0;-31.0;345.0;90.0;-943.0;600.0;?;0.0;734.0
769.0;-37.0;348.0;85.0;-935.0;600.0;?;-13.0;737.0
759.0;-37.0;349.0;88.0;-932.0;599.0;?;-18.0;741.0
786.0;-35.0;350.0;90.0;-940.0;598.0;?;-11.0;738.0
780.0;-34.0;343.0;84.0;-937.0;598.0;?;-25.0;754.0
787.0;-38.0;348.0;95.0;-944.0;596.0;?;-27.0;756.0
763.0;-29.0;335.0;89.0;-948.0;596.0;?;-14.0;760.0
791.0;-29.0;333.0;86.0;-938.0;596.0;?;-14.0;750.0
784.0;-33.0;327.0;86.0;-942.0;594.0;?;-23.0;758.0
795.0;-21.0;317.0;91.0;-959.0;591.0;?;-17.0;766.0
791.0;-34.0;?;90.0;-946.0;591.0;672.0;-29.0;741.0
773.0;-23.0;?;88.0;-962.0;589.0;692.0;-21.0;739.0
790.0;-36.0;?;89.0;-939.0;592.0;681.0;-21.0;745.0
802.0;-47.0;?;94.0;-933.0;590.0;704.0;-2.0;751.0
792.0;-33.0;?;?;-936.0;587.0;?;-9.0;763.0
790.0;-20.0;?;?;-950.0;585.0;?;-20.0;736.0
782.0;-23.0;?;?;-943.0;588.0;678.0;-29.0;763.0
780.0;-22.0;?;?;-945.0;586.0;689.0;-28.0;751.0
769.0;-21.0;?;?;-949.0;585.0;683.0;-31.0;752.0
783.0;?;?;87.0;-951.0;583.0;668.0;-25.0;756.0
781.0;?;?;84.0;-954.0;580.0;678.0;-25.0;758.0
808.0;?;301.0;84.0;?;581.0;659.0;-23.0;758.0
799.0;?;291.0;82.0;?;580.0;645.0;-30.0;752.0
783.0;?;299.0;83.0;?;577.0;656.0;-28.0;757.0
804.0;?;294.0;76.0;?;577.0;672.0;-35.0;770.0
784.0;?;290.0;77.0;?;574.0;658.0;-41.0;760.0
784.0;?;293.0;87.0;?;572.0;671.0;-25.0;763.0
?;?;288.0;80.0;?;568.0;674.0;-25.0;763.0
?;?;285.0;72.0;?;567.0;657.0;-24.0;762.0
?;?;287.0;74.0;?;565.0;667.0;-32.0;772.0
?;?;277.0;73.0;?;565.0;676.0;-19.0;753.0
?;?;274.0;75.0;?;561.0;669.0;-39.0;773.0
?;4.0;274.0;74.0;?;559.0;629.0;-29.0;771.0
?;2.0;264.0;71.0;?;558.0;668.0;-37.0;770.0
?;3.0;267.0;72.0;-965.0;?;645.0;-21.0;750.0
?;7.0;253.0;71.0;-979.0;?;648.0;-26.0;773.0
?;3.0;255.0;?;-966.0;?;651.0;-11.0;774.0
?;-6.0;252.0;?;-966.0;?;670.0;-34.0;767.0
?;-4.0;243.0;?;-978.0;?;670.0;-27.0;787.0
804.0;-6.0;247.0;?;-968.0;?;676.0;-27.0;772.0
794.0;-3.0;240.0;?;-970.0;?;661.0;-16.0;778.0
803.0;-8.0;232.0;?;-977.0;?;656.0;-32.0;777.0
784.0;-4.0;239.0;?;-969.0;546.0;665.0;-36.0;762.0
806.0;-4.0;239.0;?;-961.0;544.0;661.0;-23.0;770.0
801.0;15.0;231.0;?;-974.0;542.0;664.0;-48.0;764.0
810.0;11.0;226.0;?;-980.0;541.0;662.0;-32.0;753.0
824.0;15.0;223.0;?;-978.0;541.0;646.0;-30.0;763.0
801.0;9.0;218.0;?;-983.0;540.0;697.0;-1.0;782.0
801.0;5.0;225.0;?;-972.0;539.0;687.0;-20.0;781.0
814.0;11.0;221.0;?;-974.0;539.0;659.0;-18.0;781.0
787.0;17.0;214.0;?;-973.0;?;677.0;-12.0;767.0
791.0;3.0;219.0;?;-976.0;?;668.0;-32.0;767.0
787.0;11.0;210.0;?;-984.0;?;678.0;-39.0;785.0
789.0;?;218.0;57.0;?;534.0;664.0;-21.0;772.0
813.0;?;214.0;57.0;?;535.0;671.0;?;762.0
805.0;?;210.0;56.0;?;535.0;660.0;?;783.0
794.0;?;212.0;57.0;?;?;666.0;?;766.0
795.0;?;215.0;56.0;?;?;686.0;?;781.0
?;?;211.0;59.0;?;?;683.0;?;789.0
?;?;211.0;55.0;?;?;668.0;?;763.0
?;-2.0;209.0;60.0;-973.0;?;676.0;?;788.0
?;?;211.0;?;-980.0;?;670.0;?;783.0
?;?;212.0;?;-981.0;?;667.0;?;773.0
?;?;210.0;?;-979.0;?;668.0;?;?
?;?;210.0;?;-981.0;?;668.0;-20.0;?
?;?;212.0;?;-977.0;?;689.0;-21.0;?
?;?;207.0;?;-983.0;?;698.0;-29.0;?
?;?;214.0;56.0;-978.0;?;684.0;-17.0;?
?;?;207.0;54.0;-974.0;?;666.0;3.0;?
?;?;210.0;60.0;-981.0;?;666.0;-7.0;?
?;?;212.0;50.0;-989.0;?;655.0;-19.0;?
?;?;210.0;53.0;-981.0;536.0;683.0;-8.0;?
?;?;215.0;56.0;-982.0;538.0;696.0;-14.0;725.0
?;?;219.0;60.0;-975.0;540.0;688.0;-27.0;719.0
?;?;221.0;51.0;-983.0;540.0;710.0;-19.0;713.0
?;?;227.0;48.0;-988.0;544.0;699.0;3.0;733.0
?;?;225.0;53.0;-974.0;544.0;695.0;21.0;726.0
?;-3.0;229.0;56.0;-981.0;547.0;666.0;4.0;743.0
?;-11.0;229.0;61.0;-976.0;550.0;719.0;0.0;751.0
?;-12.0;240.0;61.0;-967.0;552.0;731.0;-25.0;726.0
?;-21.0;252.0;61.0;-965.0;556.0;699.0;-39.0;745.0
?;-33.0;242.0;56.0;-956.0;556.0;688.0;-20.0;728.0
810.0;-31.0;247.0;65.0;-970.0;557.0;712.0;-18.0;730.0
816.0;-28.0;268.0;79.0;-961.0;561.0;715.0;-13.0;730.0
805.0;-29.0;276.0;63.0;-948.0;560.0;700.0;-28.0;729.0
811.0;-1.0;273.0;47.0;-959.0;561.0;707.0;-6.0;730.0
814.0;7.0;277.0;54.0;-958.0;563.0;697.0;-15.0;728.0
814.0;-8.0;284.0;61.0;-968.0;561.0;697.0;-21.0;737.0
814.0;-17.0;287.0;61.0;-962.0;561.0;708.0;-15.0;732.0
825.0;-18.0;281.0;55.0;-963.0;565.0;708.0;-13.0;742.0
820.0;-13.0;268.0;54.0;-968.0;565.0;669.0;-27.0;745.0
794.0;13.0;270.0;54.0;-969.0;564.0;675.0;-28.0;736.0
804.0;16.0;271.0;42.0;-968.0;567.0;682.0;-35.0;735.0
806.0;24.0;272.0;47.0;-970.0;570.0;699.0;-48.0;744.0
814.0;35.0;287.0;42.0;?;569.0;688.0;-34.0;753.0
818.0;27.0;289.0;30.0;-958.0;573.0;707.0;-2.0;753.0
816.0;21.0;297.0;44.0;-958.0;576.0;689.0;-18.0;738.0
802.0;16.0;310.0;43.0;-962.0;578.0;668.0;-49.0;714.0
831.0;-1.0;307.0;43.0;-951.0;580.0;670.0;-39.0;732.0
817.0;-16.0;307.0;37.0;-946.0;583.0;712.0;-39.0;731.0
783.0;-19.0;312.0;46.0;-949.0;585.0;702.0;-39.0;745.0
800.0;-19.0;316.0;47.0;-947.0;585.0;690.0;?;748.0
804.0;-15.0;320.0;39.0;-949.0;586.0;697.0;?;752.0
813.0;-4.0;327.0;35.0;-946.0;587.0;684.0;?;766.0
804.0;-5.0;?;31.0;-943.0;588.0;673.0;?;761.0
794.0;-3.0;?;36.0;-937.0;591.0;691.0;-15.0;757.0
794.0;-3.0;?;36.0;-941.0;592.0;691.0;?;743.0
805.0;-1.0;?;34.0;-944.0;594.0;705.0;?;753.0
?;-7.0;?;32.0;-948.0;595.0;713.0;?;726.0
?;14.0;?;107.0;-964.0;582.0;628.0;?;660.0
?;?;?;126.0;-952.0;588.0;607.0;?;661.0
?;?;?;134.0;-945.0;593.0;619.0;?;669.0
?;-75.0;?;145.0;-938.0;601.0;619.0;?;670.0
?;-99.0;?;155.0;-941.0;607.0;640.0;?;661.0
?;-168.0;?;162.0;-926.0;610.0;635.0;?;669.0
?;-78.0;?;160.0;?;610.0;640.0;?;675.0
702.0;-62.0;?;150.0;?;610.0;655.0;?;659.0
682.0;-85.0;?;162.0;?;610.0;666.0;?;658.0
695.0;-104.0;405.0;165.0;?;610.0;620.0;?;674.0
724.0;-131.0;406.0;162.0;?;611.0;615.0;?;679.0
689.0;-128.0;399.0;179.0;?;612.0;637.0;?;659.0
697.0;-118.0;401.0;184.0;?;610.0;638.0;?;669.0
734.0;-107.0;394.0;176.0;?;610.0;631.0;?;657.0
696.0;-100.0;380.0;175.0;?;609.0;626.0;?;662.0
697.0;-89.0;380.0;176.0;-921.0;611.0;637.0;?;667.0
702.0;-87.0;376.0;177.0;-925.0;611.0;647.0;?;673.0
700.0;-90.0;374.0;173.0;-925.0;611.0;658.0;?;669.0
709.0;-89.0;384.0;176.0;-921.0;612.0;658.0;?;645.0
?;-89.0;385.0;?;-917.0;613.0;657.0;?;652.0
?;?;381.0;?;-919.0;610.0;646.0;?;640.0
?;?;385.0;?;-922.0;611.0;632.0;?;616.0
?;?;382.0;?;-920.0;611.0;617.0;?;611.0
?;?;382.0;?;-924.0;610.0;636.0;?;611.0
?;?;384.0;?;-923.0;611.0;654.0;?;620.0
?;?;?;?;-923.0;611.0;657.0;-9.0;614.0
?;?;?;?;-928.0;611.0;660.0;-38.0;603.0
?;-81.0;?;?;-928.0;612.0;649.0;-18.0;603.0
?;-95.0;?;?;-919.0;613.0;650.0;-17.0;603.0
?;-106.0;?;?;-920.0;610.0;631.0;-11.0;603.0
?;-99.0;?;?;-917.0;?;642.0;-26.0;613.0
?;?;?;174.0;-921.0;?;657.0;-13.0;608.0
?;?;372.0;172.0;-923.0;?;667.0;-27.0;604.0
?;?;373.0;167.0;?;?;648.0;-39.0;597.0
724.0;?;369.0;165.0;?;?;650.0;-19.0;599.0
698.0;?;369.0;163.0;?;?;675.0;-23.0;614.0
698.0;?;367.0;162.0;?;?;645.0;-38.0;610.0
694.0;?;367.0;164.0;?;?;650.0;-15.0;?
700.0;?;370.0;166.0;?;?;661.0;-14.0;?
723.0;?;370.0;163.0;?;?;665.0;-36.0;?
711.0;?;373.0;162.0;?;?;659.0;-35.0;?
703.0;?;?;163.0;-923.0;?;670.0;-29.0;?
710.0;?;?;163.0;-930.0;?;662.0;-28.0;?
701.0;?;?;163.0;-930.0;?;646.0;-31.0;?
698.0;-67.0;364.0;160.0;-926.0;602.0;638.0;-20.0;?
696.0;-62.0;360.0;165.0;-932.0;602.0;673.0;-34.0;?
717.0;-62.0;357.0;163.0;-933.0;599.0;?;-33.0;?
707.0;-56.0;360.0;162.0;-933.0;601.0;?;-21.0;?
714.0;-63.0;364.0;167.0;-926.0;602.0;?;-11.0;?
678.0;-67.0;364.0;164.0;-927.0;600.0;?;-20.0;605.0
721.0;-65.0;364.0;167.0;-931.0;602.0;?;-20.0;598.0
713.0;-61.0;371.0;163.0;-927.0;604.0;?;-21.0;617.0
699.0;-66.0;362.0;165.0;-936.0;602.0;?;-29.0;609.0
703.0;-70.0;375.0;170.0;-924.0;602.0;?;?;609.0
711.0;-69.0;371.0;171.0;-926.0;603.0;?;-24.0;598.0
723.0;-72.0;372.0;165.0;-928.0;602.0;?;-8.0;598.0
732.0;-67.0;359.0;165.0;-930.0;603.0;?;-11.0;611.0
711.0;-74.0;375.0;167.0;-932.0;604.0;?;-10.0;621.0
713.0;-65.0;367.0;162.0;-929.0;602.0;?;-9.0;612.0
725.0;-60.0;371.0;166.0;-930.0;603.0;667.0;-16.0;612.0
695.0;-66.0;371.0;160.0;-924.0;603.0;642.0;-20.0;613.0
700.0;-64.0;366.0;165.0;-929.0;603.0;?;-26.0;622.0
