InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE EuY
-37;14;-344.0;17;?;-374.0;746;640;-14;?;?;27;-50
-31;13;-397.0;?;?;-372.0;750;648;-13;-11;?;21;-50
-5;1;-404.0;?;14;-382.0;747;641;-1;14;?;23;-50
8;20;-402.0;?;22;-382.0;744;639;?;22;?;26;-50
4;9;-371.0;?;13;-371.0;749;638;-9;13;?;23;-50
-23;-32;-375.0;?;5;-354.0;747;638;32;5;?;21;-50
-28;-27;-385.0;?;-3;-362.0;742;644;27;-3;?;19;-50
-1;-9;-375.0;?;-2;-338.0;750;642;9;-2;?;15;-50
1;-8;-368.0;?;-1;-341.0;750;641;8;-1;?;15;-50
-4;-12;-381.0;?;-3;-340.0;748;641;12;-3;?;15;-50
7;5;-373.0;?;1;-342.0;751;642;-5;1;?;17;-50
24;29;-362.0;?;-7;-357.0;751;640;-29;-7;?;25;-50
1;5;-357.0;?;-23;-351.0;749;638;-5;-23;1;27;?
-31;-30;-357.0;15;-13;-361.0;?;641;30;-13;-31;20;?
-14;-15;-357.0;18;6;-368.0;?;637;15;6;-14;?;?
-15;-4;-371.0;21;9;-388.0;?;633;4;9;-15;?;?
9;-11;-374.0;14;6;-377.0;?;641;11;6;9;?;?
26;13;-363.0;7;-7;-363.0;?;649;-13;-7;26;?;?
-15;21;-382.0;12;-11;-373.0;?;644;-21;-11;-15;?;?
-13;-7;-383.0;17;-11;-363.0;?;638;7;-11;-13;?;?
7;-20;-394.0;15;-31;-364.0;?;641;20;-31;7;?;?
17;-20;-391.0;15;-15;-372.0;?;639;20;-15;17;?;?
40;-19;-367.0;17;3;-348.0;?;636;19;3;40;?;?
15;-22;-355.0;16;?;-353.0;?;637;22;?;15;?;?
-22;-18;-364.0;16;?;-373.0;?;638;18;?;-22;21;?
-4;1;-382.0;?;?;-362.0;?;641;-1;?;-4;17;?
3;-5;-367.0;?;?;-378.0;?;642;5;?;3;21;-50
-6;-12;-361.0;?;?;-361.0;753;640;12;?;-6;26;-50
6;-5;-373.0;?;?;-357.0;748;642;5;?;6;19;-50
7;5;-386.0;15;?;-366.0;747;?;-5;?;7;16;?
-1;13;-381.0;13;?;-355.0;752;?;-13;?;-1;22;?
-1;13;-370.0;13;?;-354.0;752;?;-13;?;-1;22;?
-13;15;-381.0;11;?;-353.0;753;?;-15;?;-13;22;?
-30;2;-384.0;12;-6;-362.0;752;?;-2;?;-30;27;?
-4;-18;-373.0;12;-13;-372.0;751;?;18;?;?;25;?
21;-34;-393.0;?;-11;-373.0;752;?;34;?;?;18;?
19;-29;-361.0;?;-12;-355.0;752;?;29;?;?;20;?
12;8;-368.0;?;-3;-372.0;749;?;-8;?;12;24;?
-4;13;-379.0;?;0;-350.0;743;?;-13;0;-4;18;?
19;-10;-380.0;?;0;-360.0;748;?;10;0;19;21;?
23;21;-400.0;?;14;-374.0;752;?;-21;?;23;23;?
11;29;-363.0;?;-13;-374.0;746;?;-29;?;11;22;?
29;2;-363.0;?;-42;-388.0;746;?;-2;?;29;21;?
5;13;-343.0;?;-15;-384.0;751;?;?;?;5;17;?
-12;-11;?;?;-18;-364.0;751;?;?;-18;-12;24;?
-15;-10;?;?;-11;?;748;?;?;-11;-15;20;?
-20;19;?;?;14;?;748;649;?;14;-20;12;-50
-10;-4;?;?;-8;?;750;643;?;-8;-10;18;-50
-21;-9;?;?;-22;?;752;640;?;-22;-21;17;-50
-17;-6;?;9;-13;?;752;645;?;-13;-17;21;-50
19;-26;?;12;-12;?;750;643;?;-12;19;21;-50
32;-32;?;14;-11;?;749;640;?;-11;32;19;-50
29;-31;?;13;-12;-372.0;749;642;?;-12;29;20;-50
29;-31;?;13;-11;-362.0;750;641;?;-11;29;19;-50
29;-31;?;13;-12;-353.0;750;642;?;?;29;19;-50
33;-33;?;13;-14;?;750;641;?;?;33;19;-50
-8;-11;?;12;-3;?;749;643;?;?;-8;21;-50
-45;9;-380.0;12;-5;?;?;646;?;?;-45;21;-50
-17;-4;-376.0;12;6;?;?;644;?;?;-17;?;-50
11;-8;-381.0;10;16;?;?;?;8;?;11;?;-50
9;-9;-373.0;12;-20;?;?;645;9;?;9;?;-50
8;-20;-395.0;?;-28;?;?;645;20;?;?;17;-50
6;-7;-383.0;?;2;?;?;638;7;?;?;22;-50
-7;0;-378.0;?;35;-358.0;?;638;0;?;?;20;-50
7;-32;-375.0;?;32;-374.0;?;642;32;?;?;23;-50
4;-39;-389.0;?;7;-356.0;?;642;39;?;?;23;-50
-39;-11;-385.0;?;-1;-362.0;?;643;11;?;?;16;-50
-44;-6;-373.0;15;-5;-363.0;?;644;6;-5;?;14;-50
-41;-13;-362.0;15;6;-354.0;?;643;13;6;?;17;-50
-33;0;-354.0;15;-21;-365.0;746;643;0;-21;?;13;-50
-4;18;-377.0;16;-25;-371.0;748;639;-18;-25;?;18;-50
-13;37;-379.0;16;-3;-362.0;750;638;?;-3;?;26;-50
-14;46;-375.0;13;-21;-362.0;750;641;?;-21;?;24;-50
13;15;-366.0;15;9;-367.0;748;640;?;9;13;26;-50
-18;-9;-373.0;11;9;-367.0;749;645;?;9;-18;27;-50
-24;18;-374.0;11;-21;-350.0;749;646;?;-21;-24;16;-50
4;17;-370.0;15;-6;-359.0;748;641;?;?;4;17;-50
-1;-9;-382.0;10;-1;-369.0;752;644;?;?;-1;23;-50
8;1;-362.0;?;15;-373.0;751;646;?;?;8;20;-50
-2;-12;-369.0;?;20;?;744;646;?;?;-2;22;-50
-18;-22;-375.0;?;-20;?;748;642;?;?;-18;25;-50
-3;5;?;?;-28;?;751;640;?;?;-3;22;-50
-3;27;?;?;-9;?;744;644;?;?;-3;19;-50
0;23;?;?;-12;?;746;644;-23;?;?;19;-50
9;4;?;10;-4;-363.0;751;645;-4;?;?;20;-50
6;2;?;8;2;-355.0;752;647;-2;2;?;18;-50
20;-4;?;13;-5;-363.0;750;641;4;-5;?;23;-50
8;-7;?;15;0;-364.0;750;?;7;0;?;22;-50
-10;4;?;15;-17;-376.0;749;?;-4;-17;?;23;-50
9;2;?;15;-11;-368.0;748;?;-2;-11;?;30;-50
-5;10;?;9;21;-364.0;750;?;-10;21;-5;18;-50
-18;18;?;14;-25;-360.0;748;?;-18;-25;-18;15;-50
0;-5;?;13;-37;-371.0;749;?;5;-37;0;26;-50
-5;-20;?;11;0;-361.0;747;?;20;0;-5;27;-50
?;7;?;15;12;-358.0;742;?;-7;12;3;23;-50
?;-9;?;12;29;-363.0;748;?;9;29;-1;24;-50
?;-62;-356.0;13;6;-364.0;751;?;62;6;-32;26;-50
?;-36;-370.0;14;-8;-354.0;745;646;36;-8;-8;20;-50
?;-16;-364.0;14;1;-371.0;745;645;16;1;-14;23;-50
?;-17;-382.0;12;-18;-364.0;751;642;17;-18;-30;21;-50
?;-11;-372.0;11;8;-354.0;749;646;11;8;?;21;-50
?;-20;-354.0;15;39;-354.0;746;644;20;39;?;30;-50
?;16;-375.0;10;-2;-365.0;751;645;-16;-2;?;19;-50
?;13;-385.0;13;-16;-372.0;748;643;-13;-16;?;23;-50
-22;-25;-392.0;18;-11;-358.0;744;640;25;?;?;33;-50
0;8;-362.0;15;-6;-356.0;746;642;-8;?;?;27;-50
21;35;?;13;21;-361.0;748;644;-35;?;?;23;-50
20;34;?;13;20;?;748;644;-34;?;?;23;-50
18;40;?;14;17;?;747;642;-40;?;?;24;-50
22;1;?;10;21;?;749;647;-1;?;?;20;-50
10;-28;?;12;14;?;749;643;28;?;?;22;-50
-3;-16;?;19;8;?;747;636;16;8;?;29;?
-1;-21;-382.0;17;9;?;748;638;21;9;?;28;?
-1;-21;-376.0;17;9;?;748;638;21;9;-1;28;?
-2;-18;-364.0;18;7;?;747;637;18;7;-2;28;?
?;-22;-354.0;18;12;-381.0;748;637;22;12;-1;28;?
?;-17;-353.0;17;-1;-382.0;747;639;17;-1;3;27;?
?;-23;-363.0;14;-13;-372.0;745;644;23;-13;26;26;?
?;-18;-363.0;15;-12;-353.0;746;643;18;-12;15;25;?
-37;1;-362.0;14;-21;-356.0;749;?;-1;-21;-37;22;?
-41;7;-365.0;14;-16;-364.0;?;?;-7;-16;-41;21;?
-15;31;-373.0;18;-8;-360.0;?;?;-31;-8;-15;23;-50
-14;22;-375.0;18;-15;-352.0;?;?;-22;?;?;24;-50
-23;-16;-383.0;14;-8;-355.0;?;?;16;?;?;24;-50
-20;-20;-363.0;15;-2;-351.0;?;?;20;-2;?;26;?
-3;-20;-375.0;19;-3;-364.0;?;?;20;-3;?;24;?
1;-5;-378.0;18;8;-371.0;?;?;5;8;?;18;?
-3;7;-370.0;14;-1;-351.0;?;?;-7;-1;?;18;?
3;-6;-386.0;16;-17;-370.0;?;?;6;-17;?;24;?
10;-23;-404.0;23;-24;-365.0;?;639;23;-24;?;28;?
8;-19;-376.0;22;-21;-362.0;?;640;19;-21;?;28;?
-24;-17;-382.0;16;-3;-363.0;?;645;17;-3;-24;24;?
-45;-31;-373.0;14;-4;-363.0;?;646;31;-4;-45;23;?
3;20;-365.0;16;9;-364.0;744;644;-20;9;3;25;?
-7;43;-382.0;13;-4;-373.0;748;643;-43;-4;-7;22;?
-26;22;-374.0;8;-20;-374.0;?;646;-22;-20;-26;23;?
19;12;-382.0;11;-2;-368.0;?;648;-12;-2;19;28;?
-12;-19;-371.0;16;-12;-353.0;?;?;19;-12;-12;24;?
-19;11;-373.0;14;6;-366.0;?;?;-11;6;-19;24;?
18;16;-376.0;12;-10;-359.0;?;?;-16;-10;18;26;-50
-3;9;-385.0;14;-34;-371.0;?;647;-9;-34;-3;22;-50
-8;50;-375.0;13;-21;-363.0;?;648;-50;-21;-8;25;-50
-1;25;-345.0;12;-22;-351.0;?;?;?;-22;-1;30;-50
-19;0;-356.0;13;4;-360.0;?;?;?;4;-19;25;-50
-10;12;-369.0;11;4;-370.0;?;?;?;4;-10;19;-50
3;11;-383.0;8;-2;-374.0;?;644;?;-2;3;16;-50
-1;15;-365.0;11;-6;-364.0;?;642;?;-6;-1;20;-50
12;10;-372.0;15;-9;-354.0;?;642;?;-9;?;26;-50
19;-8;-373.0;15;8;-363.0;?;642;?;8;?;28;-50
13;-10;-403.0;17;-9;-372.0;?;639;?;-9;?;28;-50
4;-10;-382.0;17;3;-352.0;?;640;?;3;?;25;-50
18;-7;-381.0;17;27;-345.0;?;638;?;27;?;23;-50
-5;-13;-360.0;15;12;-345.0;?;642;?;12;?;24;-50
-17;-4;-382.0;12;-3;-345.0;?;648;?;-3;-17;24;-50
19;33;-373.0;15;-21;-344.0;?;644;?;-21;19;26;-50
-19;22;-366.0;14;-25;-345.0;?;645;?;-25;-19;24;-50
-29;-5;-372.0;16;-13;-347.0;?;643;?;-13;-29;23;-50
-1;-10;-384.0;17;-16;-362.0;?;639;?;-16;-1;?;-50
-17;-8;-393.0;?;-23;-363.0;750;639;?;-23;-17;?;-50
-9;-10;-400.0;?;?;-397.0;750;640;?;-21;-9;?;-50
0;-10;-390.0;?;?;-374.0;750;643;?;-4;0;?;-50
-19;-4;-373.0;?;?;-360.0;751;641;?;27;-19;?;-50
-17;-31;-373.0;15;?;-357.0;750;638;?;18;-17;?;-50
-10;-33;-373.0;14;?;-345.0;748;641;?;3;-10;?;-50
-9;15;-363.0;14;?;-336.0;747;643;?;-22;-9;?;-50
11;22;-374.0;15;?;-346.0;746;644;?;-40;11;?;-50
12;3;-384.0;14;?;-363.0;746;645;-3;3;12;?;-50
-9;16;-395.0;7;?;-353.0;752;649;-16;8;-9;?;-50
-9;31;-388.0;1;?;-368.0;755;655;-31;-9;-9;?;-50
-19;10;-370.0;9;?;-369.0;752;645;-10;7;-19;?;-50
-32;-11;-357.0;17;?;-366.0;748;638;11;4;-32;?;?
-21;3;-359.0;13;?;-370.0;746;646;-3;-23;-21;?;?
-20;14;-377.0;14;?;-362.0;746;644;-14;-34;-20;?;?
-24;?;-366.0;16;?;-355.0;744;642;3;-9;-24;?;?
-18;?;-362.0;16;?;-343.0;743;644;12;1;-18;?;?
-26;?;-369.0;16;-3;-372.0;744;643;7;-3;-26;?;?
-15;-10;-380.0;17;-1;-363.0;743;643;10;?;-15;?;?
9;2;-391.0;18;-1;-373.0;742;644;-2;?;9;?;?
9;6;-386.0;18;-1;-349.0;742;644;-6;?;9;?;?
12;-27;-364.0;19;-15;-360.0;744;640;27;?;12;?;?
-7;-13;-363.0;14;?;-373.0;748;641;13;?;-7;?;?
-24;21;-353.0;11;?;-363.0;749;644;-21;?;-24;29;?
-22;10;-364.0;12;?;-362.0;750;643;-10;?;-22;28;?
-21;13;?;12;?;-353.0;750;644;-13;?;-21;28;-50
12;32;?;15;?;-341.0;748;641;-32;?;12;23;-50
27;36;?;14;?;-341.0;748;642;-36;?;27;20;-50
4;30;?;17;?;-368.0;746;638;-30;?;4;26;-50
-17;20;?;15;?;-359.0;749;638;-20;?;-17;30;-50
-6;11;?;13;?;-366.0;751;641;-11;?;-6;26;-50
19;2;?;17;9;-358.0;748;638;-2;?;19;24;-50
12;-7;?;14;6;-378.0;752;637;?;?;12;26;-50
9;-11;?;13;17;-364.0;754;637;?;17;9;25;-50
7;-6;?;12;-21;-352.0;752;639;6;?;7;28;-50
11;-11;-406.0;12;-32;-348.0;751;641;11;?;11;29;-50
-7;6;-384.0;15;24;-351.0;750;640;-6;?;-7;25;-50
-22;14;-392.0;12;20;-363.0;750;644;-14;20;-22;26;-50
24;-18;-365.0;14;1;-363.0;749;641;18;1;24;27;-50
17;-4;-353.0;15;-5;-354.0;750;637;4;-5;17;30;-50
19;-6;-362.0;15;8;-364.0;747;641;6;8;19;27;-50
21;1;-355.0;14;2;-372.0;750;640;-1;2;21;26;-50
-23;34;-374.0;12;3;-361.0;755;637;-34;3;-23;27;?
-13;5;-358.0;16;38;-366.0;?;?;-5;38;-13;26;?
-22;6;-355.0;15;2;-354.0;?;?;-6;2;-22;30;?
-38;18;-370.0;14;-19;-354.0;?;?;-18;-19;-38;33;-50
-26;10;-390.0;15;-9;-371.0;?;?;-10;-9;-26;32;-50
-34;13;-389.0;15;-10;-343.0;?;?;-13;-10;-34;31;-50
-18;0;-372.0;16;-2;-353.0;748;?;0;-2;-18;25;-50
8;-9;-353.0;16;-11;-350.0;750;?;9;-11;8;23;-50
10;-9;-366.0;16;-11;-369.0;749;?;9;-11;10;24;-50
10;-8;-376.0;15;-15;-366.0;750;637;8;-15;10;23;-50
5;-11;-363.0;19;-3;-362.0;747;636;11;-3;5;24;-50
-1;-5;-372.0;22;-7;?;743;635;5;-7;-1;26;-50
10;13;-355.0;17;2;?;746;640;-13;2;10;26;-50
2;5;-353.0;13;48;?;749;642;-5;48;2;?;-50
?;-4;-372.0;14;?;?;751;639;4;5;-13;?;-50
?;16;-353.0;16;?;?;744;642;-16;-9;-2;?;-50
?;-1;-364.0;16;?;?;746;641;1;10;-8;?;-50
?;-19;-365.0;17;?;?;749;637;19;-17;?;?;-50
?;2;-389.0;14;?;?;746;644;-2;0;?;?;-50
?;-15;-370.0;10;?;?;753;643;15;?;?;?;-50
?;-28;-350.0;18;?;?;746;638;28;?;?;?;-50
?;-3;-353.0;18;?;?;741;643;3;-13;?;?;-50
?;-4;?;13;?;?;747;644;4;-9;?;?;-50
?;-22;?;17;?;?;745;641;22;1;?;?;-50
?;-20;?;16;?;-359.0;746;642;20;-2;?;?;-50
?;-10;-388.0;15;?;-353.0;751;638;10;-21;?;?;-50
?;-2;-364.0;11;?;-347.0;753;641;2;1;?;?;-50
?;5;-372.0;8;?;-344.0;754;644;-5;33;?;20;-50
-9;-1;-363.0;10;0;-345.0;753;643;1;0;?;23;-50
?;4;-383.0;11;-20;-345.0;751;643;-4;-20;?;27;-50
?;13;-371.0;12;-1;-346.0;752;642;-13;-1;?;32;?
?;13;-354.0;13;-9;-376.0;750;642;-13;-9;-24;31;-50
?;5;-375.0;16;-8;-381.0;748;638;-5;-8;4;28;-50
?;-35;-369.0;16;7;-384.0;747;639;35;7;26;27;-50
?;-27;-365.0;12;7;-375.0;748;645;27;7;-6;25;-50
?;29;-372.0;10;-3;-363.0;750;645;-29;-3;-18;26;-50
?;14;-359.0;10;-2;-355.0;754;642;-14;-2;8;28;-50
5;-11;-370.0;11;10;-346.0;751;643;11;10;5;25;-50
-9;3;-366.0;12;-7;-353.0;747;645;-3;-7;-9;29;-50
14;-12;-368.0;?;-1;-335.0;749;645;12;-1;14;28;-50
-4;-35;-373.0;?;22;-344.0;753;642;35;22;-4;26;-50
-17;-16;-379.0;?;-7;-343.0;753;642;16;-7;-17;30;-50
18;2;-385.0;?;-22;-359.0;750;644;-2;-22;18;30;-50
-2;0;-374.0;?;-3;-371.0;749;642;0;-3;-2;24;-50
-16;8;-364.0;13;-4;-374.0;750;641;-8;-4;-16;23;-50
-12;-16;-363.0;15;6;-345.0;748;640;?;6;-12;24;-50
-23;-27;-383.0;16;-14;-363.0;748;640;?;-14;-23;22;-50
-9;4;-372.0;12;-28;-352.0;750;644;?;-28;-9;22;-50
8;3;-360.0;12;16;-345.0;752;642;?;16;8;25;-50
13;-8;-357.0;13;13;-345.0;750;642;?;13;13;25;-50
-1;-15;-373.0;10;9;-359.0;750;645;?;9;-1;22;-50
9;-17;-378.0;12;-2;-360.0;751;640;?;-2;9;25;-50
18;12;-371.0;15;?;-353.0;?;640;?;-6;18;21;-50
-1;23;-353.0;17;?;-353.0;?;641;?;18;-1;18;-50
-1;4;-365.0;17;?;-360.0;?;639;?;-17;-1;21;-50
-6;-5;-368.0;11;?;-354.0;?;644;?;-16;-6;22;-50
-15;-19;-373.0;12;?;-340.0;?;642;?;20;-15;31;-50
-3;-14;-380.0;12;?;-360.0;?;639;?;7;-3;31;-50
13;-11;-370.0;8;?;-357.0;?;645;?;-15;13;19;-50
8;-7;-352.0;9;-10;-352.0;?;643;?;-10;8;22;-50
-10;31;-372.0;12;7;?;?;641;-31;7;-10;24;-50
8;25;-364.0;10;10;?;?;643;-25;?;8;21;-50
30;4;-353.0;7;7;-363.0;?;644;-4;?;?;22;-50
4;21;-353.0;12;6;-363.0;?;642;?;?;4;21;-50
-9;5;-366.0;18;-18;-362.0;745;639;?;?;-9;25;-50
9;-20;-383.0;16;-10;-352.0;748;640;?;?;9;32;-50
2;-11;-369.0;15;?;-343.0;750;639;?;?;2;30;-50
-3;-8;-377.0;14;?;-349.0;749;639;?;?;-3;?;-50
1;-8;-361.0;15;?;-352.0;749;638;?;49;1;?;-50
-2;-12;-365.0;?;?;-361.0;749;641;?;10;-2;?;-50
0;-4;-380.0;?;?;-352.0;750;649;4;-43;0;?;-50
10;24;-345.0;?;?;-354.0;752;648;-24;-1;10;24;-50
27;17;-355.0;?;?;-360.0;752;642;-17;4;27;27;-50
33;9;-372.0;?;?;-351.0;751;641;-9;-8;33;28;-50
20;18;-373.0;?;?;-355.0;753;641;-18;9;20;28;-50
1;7;-358.0;?;?;-353.0;752;644;-7;3;1;27;-50
-25;3;-341.0;11;?;-354.0;747;648;-3;-13;-25;23;-50
-21;2;-391.0;11;?;-354.0;748;648;-2;-12;-21;23;-50
7;-17;-383.0;13;?;-363.0;750;642;17;-9;7;26;-50
-4;-17;-372.0;20;-24;-354.0;746;634;17;-24;-4;29;-50
-7;0;-364.0;15;-1;-364.0;747;640;0;-1;-7;?;-50
15;1;-373.0;5;38;-360.0;753;650;-1;?;15;?;-50
?;2;-360.0;?;24;-355.0;751;647;-2;?;7;?;-50
?;-8;-367.0;?;9;-364.0;742;640;8;?;-1;?;-50
?;-13;-373.0;?;11;-346.0;740;?;13;?;0;?;-50
?;5;-375.0;?;-2;-357.0;748;?;-5;?;7;?;-50
?;-19;-391.0;?;5;-373.0;752;?;19;?;34;23;-50
15;-39;-383.0;?;-14;-356.0;749;?;39;?;15;29;-50
-22;8;-364.0;?;-41;-375.0;752;?;-8;?;-22;27;-50
-12;5;-363.0;?;-23;-350.0;751;?;-5;?;-12;26;-50
-32;-33;-356.0;?;-30;-357.0;740;?;33;?;-32;27;?
-42;2;-358.0;?;-17;-365.0;743;?;-2;-17;-42;27;?
4;29;-383.0;12;2;-355.0;749;?;-29;2;4;23;?
-1;4;-363.0;15;-18;-345.0;749;?;-4;-18;-1;22;-50
-31;-9;-373.0;11;-9;-345.0;752;?;9;-9;-31;28;-50
-13;1;-344.0;5;-1;-355.0;755;?;?;-1;-13;26;-50
-8;7;-375.0;4;-4;-373.0;757;?;?;-4;-8;24;-50
-9;-15;-372.0;9;5;-359.0;750;?;?;5;?;29;-50
9;-12;-371.0;15;-15;-355.0;747;642;?;-15;9;22;-50
21;1;-362.0;11;-16;-352.0;750;645;?;-16;21;18;-50
7;-21;?;13;8;-359.0;748;645;?;8;7;24;-50
?;-12;?;18;-17;-356.0;746;639;?;-17;-3;23;-50
?;11;?;12;-21;-341.0;747;646;?;-21;20;27;-50
?;0;?;13;2;-351.0;748;643;?;2;0;?;-50
-6;-35;?;21;-11;-355.0;746;634;?;-11;-6;?;-50
10;-20;?;19;-21;-352.0;746;637;?;-21;10;?;-50
10;25;-393.0;16;-11;-361.0;748;640;-25;-11;10;?;?
13;26;-367.0;16;-11;-356.0;748;639;-26;-11;13;?;?
-32;12;-372.0;14;-13;-353.0;749;?;-12;-13;-32;?;?
-28;-18;-354.0;16;-3;-354.0;747;?;18;-3;-28;?;?
-14;-3;-373.0;15;15;-354.0;?;?;?;15;-14;?;?
-30;38;-352.0;16;3;-354.0;?;?;?;3;-30;?;?
10;1;-366.0;19;-11;-344.0;?;?;?;-11;10;?;?
6;-23;-384.0;14;-9;?;?;?;?;-9;6;?;?
-24;0;-380.0;14;-32;?;?;?;?;-32;-24;?;?
-4;-5;-373.0;14;-7;?;?;?;?;-7;-4;?;?
13;-4;?;12;21;?;747;?;?;21;13;25;?
21;15;?;14;-7;?;748;?;?;-7;21;24;?
9;2;?;13;-1;?;748;?;?;-1;9;24;?
-13;-10;?;12;-5;?;749;?;?;-5;?;19;-50
16;0;?;9;-29;?;753;643;?;-29;?;26;-50
-3;-2;?;10;5;-351.0;751;644;?;5;?;30;-50
-34;-9;?;12;16;-362.0;750;642;?;16;?;24;-50
-6;5;-365.0;10;25;-356.0;751;644;?;25;?;24;-50
9;3;-375.0;15;40;-353.0;744;646;-3;40;?;26;-50
13;-20;-364.0;20;-22;-354.0;743;638;20;-22;?;26;-50
-15;5;-353.0;?;-13;-345.0;743;641;-5;-13;?;23;-50
-8;32;-372.0;?;18;-355.0;746;642;-32;?;?;25;-50
7;-3;-355.0;?;6;-363.0;750;639;3;?;?;24;-50
-24;-18;-383.0;?;8;-362.0;745;644;18;?;?;22;-50
-22;?;-357.0;15;-1;-351.0;746;644;-1;?;?;31;-50
?;?;-354.0;12;8;-344.0;748;646;?;?;?;25;-50
?;?;-372.0;9;-8;-344.0;746;651;-15;-8;?;?;-50
?;?;-376.0;10;-23;-347.0;751;644;-23;-23;?;?;-50
?;?;-364.0;13;-7;-359.0;752;639;11;-7;?;?;-50
?;?;-368.0;17;-13;-363.0;745;642;31;-13;?;27;-50
?;?;-339.0;?;-12;-362.0;745;642;31;-12;9;27;-50
?;?;-365.0;?;-10;-363.0;751;639;33;-10;30;31;-50
?;?;-374.0;?;?;-363.0;749;640;26;-14;4;32;-50
-4;-44;-366.0;?;?;-357.0;747;643;44;-6;-4;26;-50
22;-48;-345.0;?;?;-345.0;745;645;48;?;22;18;-50
-3;-18;-343.0;?;?;-353.0;746;641;18;?;-3;25;-50
-3;-19;-352.0;?;?;-354.0;746;645;19;?;-3;28;-50
8;-23;-373.0;?;?;-362.0;740;656;23;?;8;18;-50
16;-9;-363.0;?;?;-345.0;746;654;9;?;16;23;-50
16;12;-361.0;?;?;-356.0;747;647;-12;?;16;28;-50
-7;7;-357.0;?;?;-364.0;741;645;-7;?;-7;23;-50
-22;-21;-371.0;?;?;-358.0;748;639;21;?;-22;28;-50
-22;-21;-349.0;?;?;-342.0;748;639;21;?;-22;28;?
0;-26;-378.0;?;?;-346.0;744;646;26;-4;0;24;?
20;-34;-393.0;14;?;-344.0;743;647;34;-17;20;24;?
17;-30;-372.0;15;-8;-349.0;744;644;30;-8;17;23;?
22;-29;-383.0;15;-15;-356.0;743;646;29;-15;22;24;?
19;4;-367.0;13;-22;-345.0;744;648;-4;-22;19;23;?
-7;34;-371.0;10;-14;-352.0;748;649;-34;-14;-7;16;?
-13;14;-364.0;11;-8;-354.0;?;650;-14;-8;-13;16;?
-10;-6;-372.0;14;-18;-355.0;?;648;6;-18;-10;17;?
-9;10;-364.0;11;0;-337.0;?;651;-10;0;-9;19;?
1;12;-373.0;9;4;-336.0;?;650;-12;4;1;21;?
-1;13;-363.0;9;-21;-346.0;?;646;-13;-21;-1;19;?
-2;-1;-382.0;10;2;-372.0;?;649;1;2;-2;24;?
?;-20;-361.0;15;9;-352.0;?;644;20;9;7;28;?
?;56;-363.0;16;-11;-356.0;750;636;-56;-11;6;25;-50
?;38;-350.0;13;6;-365.0;747;643;-38;?;-23;24;-50
?;-32;-357.0;12;-23;-373.0;744;650;32;?;-27;26;-50
?;12;-363.0;10;-52;-356.0;746;652;-12;?;9;19;-50
?;-1;-362.0;10;9;-355.0;745;652;1;?;6;14;-50
?;2;-367.0;16;3;-348.0;741;646;-2;?;-26;26;-50
?;?;-375.0;13;-40;-349.0;749;641;-36;?;-25;23;-50
?;?;-364.0;9;-2;-355.0;752;?;6;?;0;18;-50
?;?;-374.0;16;17;-353.0;743;?;16;?;21;26;-50
?;?;-388.0;18;-1;?;742;?;-2;?;1;22;-50
?;?;-356.0;11;-1;?;745;?;15;?;-32;21;-50
?;?;-361.0;9;-7;?;749;?;33;?;-9;20;-50
?;?;-363.0;11;?;?;753;?;?;?;-3;19;-50
?;?;-353.0;11;?;?;749;?;?;-10;7;?;-50
?;?;-332.0;14;?;?;744;?;?;0;16;?;-50
?;?;-347.0;16;0;?;744;?;?;0;-10;?;-50
?;?;-375.0;11;-22;?;747;648;?;-22;14;?;-50
?;?;-369.0;7;-2;?;751;649;?;-2;10;?;-50
?;-40;-365.0;10;7;?;750;646;?;7;3;24;-50
23;-1;-373.0;13;0;?;744;648;?;0;23;21;-50
8;8;-351.0;16;20;?;742;647;?;20;8;24;-50
9;-39;-349.0;20;2;?;740;642;?;2;?;22;-50
5;-7;-373.0;20;-22;?;741;641;?;-22;5;23;-50
-9;36;-365.0;13;-11;?;745;648;?;-11;-9;23;-50
-9;2;-369.0;11;4;-329.0;746;649;?;4;-9;21;-50
6;-2;-373.0;12;-7;-360.0;746;648;?;-7;6;22;?
31;23;-387.0;12;-10;-348.0;746;647;?;-10;31;24;?
15;-4;-404.0;15;-1;?;746;644;4;-1;15;26;?
-28;-23;-392.0;14;-13;-363.0;746;645;23;-13;-28;24;?
-17;-16;-403.0;21;?;-373.0;737;644;16;1;-17;25;?
4;-25;-353.0;22;?;-381.0;735;645;25;-18;4;28;?
-1;-12;?;12;?;-360.0;744;651;12;-23;-1;21;?
22;13;?;13;?;-344.0;744;649;-13;30;22;18;-50
32;-4;?;15;?;-344.0;745;644;4;-2;32;23;-50
10;-30;?;?;?;-332.0;748;642;30;-32;10;20;-50
15;-21;?;?;?;-342.0;743;647;21;4;15;23;-50
