MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.IsAcceleration
299744;0;-64960;-24;?;?;?;1;0;1015
296641;0;-72761;-190;-406;1;0;?;0;1015
290232;0;-74327;-157;-184;1;0;1;0;0
286636;0;?;-131;-264;1;0;1;0;0
286636;0;-83752;-131;-264;1;0;1;0;?
286636;0;-83752;-131;-264;?;?;1;0;?
279270;0;-69310;21;-506;1;0;1;0;?
276312;0;?;?;-442;?;0;1;0;-1015
270483;0;-88624;?;-615;1;0;1;?;0
266858;0;-88595;?;-112;1;0;1;0;?
266858;0;-88595;-33;-112;1;0;1;0;?
260594;0;-47502;41;-202;?;0;1;0;2030
260014;0;23200;?;?;1;0;?;0;1015
260014;0;0;5;34;1;?;1;0;?
260014;0;0;5;34;1;?;?;0;?
260014;0;0;?;28;1;0;0;?;?
260014;0;0;7;35;1;?;0;0;0
260014;0;?;7;31;?;?;0;?;0
260014;0;?;5;35;1;0;0;0;0
260014;0;0;?;35;?;0;0;?;?
?;0;0;?;35;?;0;0;0;0
260014;?;0;7;18;1;0;?;0;0
260014;0;0;?;35;1;0;0;0;0
?;?;0;9;26;?;0;0;0;0
260014;0;?;?;29;?;0;?;0;0
260014;0;0;7;29;1;0;0;?;?
260014;0;0;8;?;1;0;0;0;?
?;?;0;8;30;1;0;0;?;0
260014;0;?;5;26;1;0;0;0;0
260014;?;0;?;26;1;0;?;?;?
260014;0;0;?;?;1;0;0;0;0
260014;?;?;7;31;1;0;0;0;0
?;0;0;8;34;1;0;0;0;0
260014;?;0;6;31;1;0;0;0;?
260014;0;0;6;?;?;0;0;0;?
260014;0;0;7;35;?;?;?;0;0
260014;0;?;7;?;1;0;?;0;0
260014;0;0;6;35;1;0;0;0;0
260014;0;?;7;?;1;0;0;0;0
260014;0;0;8;30;?;?;0;0;0
?;0;0;7;20;1;?;0;0;0
260014;0;0;?;20;1;0;0;?;0
?;0;0;7;31;1;0;0;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;?;?;12;1;0;0;0;0
260014;0;0;7;?;1;0;0;0;0
?;0;0;?;35;1;0;0;?;0
260014;0;0;3;25;1;?;0;0;0
?;0;0;6;?;1;0;0;0;0
260014;0;0;6;22;1;0;0;?;0
260014;0;0;6;44;1;0;0;0;0
?;0;0;6;44;?;?;0;?;0
?;0;?;?;40;1;?;0;0;0
?;0;0;7;?;1;?;?;0;0
?;?;0;8;26;1;0;0;0;0
260014;0;?;8;26;1;0;0;0;?
260014;0;0;7;30;1;0;0;0;0
260014;0;0;5;29;1;0;0;0;0
260014;0;0;6;?;1;?;?;0;0
260014;0;0;4;17;1;?;0;?;0
?;?;0;4;17;1;0;0;0;0
260014;0;0;?;?;1;0;0;0;0
260014;0;0;?;17;?;0;0;0;?
260014;0;0;4;?;1;0;0;?;0
260014;0;0;6;20;1;0;0;0;0
260014;0;0;6;?;1;0;?;?;?
260014;0;0;6;35;1;0;0;0;0
260014;0;0;7;25;1;?;0;0;0
260014;0;?;7;26;1;0;0;0;0
?;0;0;?;33;?;0;0;0;?
260014;0;?;4;?;1;0;?;0;0
?;0;0;?;35;1;0;0;0;0
260014;0;0;11;27;1;0;0;?;0
260014;0;0;7;22;1;?;0;0;?
260014;0;0;4;?;?;?;0;0;0
260014;0;0;?;30;?;0;0;0;0
260014;0;0;8;35;1;0;0;0;0
260014;?;0;8;35;?;0;0;?;0
?;0;?;6;22;1;0;?;0;0
260014;?;0;6;31;1;?;0;0;0
?;0;0;6;31;1;?;0;?;0
260014;0;?;7;35;1;0;0;0;0
260014;0;?;4;27;1;0;0;?;0
260014;0;?;6;?;1;0;0;0;0
260014;0;0;?;9;1;0;?;0;0
260014;0;0;6;9;1;0;0;0;0
?;0;0;6;31;1;?;0;0;0
?;0;0;?;?;1;0;?;0;0
260014;0;0;?;53;1;0;0;0;0
260014;?;0;6;53;1;0;0;0;0
260014;0;0;?;29;?;0;0;0;?
?;?;0;6;16;?;0;0;0;0
260014;0;?;?;16;1;?;0;0;0
?;0;0;7;?;?;0;0;0;0
260014;0;0;5;40;1;0;0;?;0
260014;?;?;?;40;?;0;0;0;0
260014;?;?;5;?;1;0;0;0;0
260014;0;?;7;30;1;?;0;0;0
260014;?;0;9;21;1;0;0;0;0
260014;0;0;?;21;?;?;0;0;0
260014;0;0;7;35;1;0;0;0;0
260014;?;?;?;10;?;0;0;0;0
260014;0;0;6;28;1;0;?;0;0
260014;?;0;?;18;?;0;0;0;?
?;?;0;9;18;1;0;0;0;0
260014;?;0;8;?;?;0;0;?;0
?;?;0;5;?;1;0;0;0;0
?;0;0;8;?;?;?;0;?;0
?;0;0;8;23;1;0;0;0;?
260014;0;?;?;40;1;0;0;0;0
260014;?;0;8;40;1;0;0;0;0
260014;0;0;4;28;?;0;0;0;0
260014;?;0;4;34;1;0;0;0;0
260014;0;0;3;28;1;0;0;0;?
260014;0;0;9;32;1;0;?;0;0
260014;0;?;7;34;?;0;?;0;0
260014;0;0;?;34;1;0;0;0;?
?;0;0;?;36;1;0;0;0;0
260014;0;0;?;?;1;0;?;0;0
260014;0;0;8;34;1;?;0;0;0
260014;0;0;?;34;1;0;0;0;?
260014;?;0;8;34;1;0;0;0;0
260014;0;0;7;22;1;0;0;0;0
260014;0;0;3;25;?;0;0;0;0
260014;0;0;4;?;1;0;0;0;?
?;0;0;7;?;1;0;?;?;0
260014;?;0;7;31;?;0;0;?;0
260014;0;0;7;51;1;0;0;0;?
260014;0;?;?;26;?;0;?;0;0
260014;0;0;7;?;1;0;0;0;?
260014;0;0;4;?;1;0;?;0;0
260014;?;0;4;27;1;0;0;0;0
?;0;0;5;37;1;0;?;0;0
260014;0;0;4;32;1;0;0;0;0
260014;?;0;3;21;1;0;0;0;0
260014;0;0;3;21;1;0;0;0;0
?;?;0;?;30;1;0;0;0;0
260014;0;0;?;30;1;0;0;?;0
260014;0;0;7;?;1;0;0;0;0
260014;0;0;7;?;?;0;0;0;?
260014;0;?;6;?;1;0;0;0;0
260014;?;0;?;30;?;0;0;0;0
258999;0;-38512;-153;-694;1;0;0;0;-2001
?;0;-66004;-233;?;1;0;0;0;-1015
?;0;-94830;-137;99;1;0;0;?;0
?;0;-94830;-137;99;1;0;0;0;0
242817;0;-97788;?;-97;?;0;0;0;-1015
236814;0;-59827;-85;-903;1;0;0;0;0
233392;0;-65163;?;?;1;?;0;?;1015
226577;0;?;?;?;1;0;0;0;1015
226577;0;?;-133;?;1;0;0;0;1015
226577;0;-91727;-133;-55;1;0;0;0;1015
223387;0;-78706;?;-30;1;0;0;0;0
217152;0;-69252;21;-556;?;?;?;0;?
213469;0;-78184;69;103;1;0;?;?;-1015
206741;?;?;-18;-789;1;0;?;0;0
206741;?;-82824;?;-789;1;0;0;0;?
203377;0;?;8;-71;1;0;0;0;0
?;0;?;-152;-239;1;0;0;?;0
190907;0;-72094;?;70;1;?;?;0;0
190907;0;-72094;?;70;1;0;0;0;?
187862;?;?;28;-266;1;0;0;0;0
?;0;-65540;-104;?;?;0;?;0;?
177306;0;?;12;131;1;?;?;0;?
171390;0;-62959;-150;-1006;1;?;0;0;-1015
171390;0;-62959;-150;-1006;1;?;0;0;-1015
171390;0;-62959;?;-1006;1;0;?;0;?
168258;0;-71949;-128;-393;1;0;0;?;0
160979;0;-90016;-79;174;1;?;0;?;-1015
155295;0;-69774;-130;?;1;0;0;0;1015
155295;0;-69774;?;-711;?;0;0;?;1015
152163;0;-84332;24;?;1;0;0;?;0
145464;0;-96744;?;?;?;0;?;0;0
?;0;-103965;-233;-581;1;0;0;0;-1015
135923;0;?;-189;-136;1;?;0;?;-1015
135923;0;-75603;-189;?;?;0;0;0;-1015
129282;0;?;49;-199;1;0;0;0;0
126092;0;?;-75;-276;1;0;0;?;-1015
119857;0;-60581;-7;-661;1;0;?;?;0
119857;0;?;-7;-661;1;0;0;0;0
116580;?;-67077;-5;-635;1;0;0;?;0
?;0;-67077;-5;-635;?;?;0;0;0
109852;0;-78996;-187;?;1;0;0;0;0
104081;0;-90393;-124;?;1;0;0;0;0
100978;0;-99180;?;-586;1;?;0;0;0
100978;0;?;-128;-586;1;0;0;0;0
?;0;-65801;?;?;1;0;0;0;?
?;0;-74559;-63;-91;1;0;0;0;0
?;0;-74559;-63;-91;1;?;0;0;0
84390;0;?;-49;?;1;?;?;0;0
78097;?;-80098;-158;-779;1;0;0;0;-1015
72094;0;-77894;-181;?;1;?;0;0;0
?;?;-61944;-236;-253;1;0;?;0;0
62089;0;?;-36;?;1;?;0;0;0
62089;0;-78474;-36;64;?;0;0;?;0
62089;0;-78474;-36;64;1;?;0;0;?
59131;0;?;-44;-407;1;?;?;?;0
52954;0;?;-153;?;1;0;0;0;?
46400;0;-88972;-171;-675;1;?;0;0;0
43210;?;-86797;-105;-375;?;0;0;?;1015
43210;0;?;-105;?;1;0;0;0;1015
37120;0;-72384;-101;-399;1;0;?;?;?
?;0;-75255;?;-787;1;0;0;0;0
27347;0;-76821;-255;-1038;1;0;0;0;?
22156;0;-56695;?;-742;1;0;0;0;2001
22156;?;-56695;-89;-742;1;0;0;?;2001
22011;0;-8903;-38;-842;1;0;0;0;0
22011;1;0;-40;-192;1;0;0;0;?
22011;?;0;-40;-192;1;0;?;0;0
22011;1;0;-40;?;?;?;0;0;0
22011;1;0;-40;-186;1;0;0;0;0
22011;1;0;-39;-177;?;0;0;0;0
?;1;0;-39;-177;?;0;0;0;0
?;1;?;-38;?;?;0;0;?;0
22011;1;0;-40;-196;1;0;0;0;0
22011;1;0;-40;-196;?;0;0;0;0
22011;1;0;-38;-190;1;?;0;0;?
22011;?;0;-40;-180;1;0;?;0;0
22011;1;?;-41;-198;?;0;0;0;0
?;1;0;-41;-198;?;0;0;0;?
22011;1;0;-41;-185;?;0;0;?;?
?;1;0;-36;-191;?;0;0;0;0
22011;?;0;-36;?;1;?;0;0;?
22011;1;0;-41;-193;?;0;0;0;0
22011;1;0;-41;-193;1;0;0;0;0
22011;1;0;-41;-193;1;?;0;?;0
22011;?;?;-40;-192;1;?;0;0;0
22011;1;0;?;-185;1;0;0;0;?
22011;1;0;-40;-185;1;0;?;0;0
22011;1;?;-41;-180;?;?;0;0;0
22011;?;?;?;-180;1;0;0;0;?
22011;1;0;-40;-175;1;0;0;0;?
22214;0;?;185;?;1;0;0;0;1044
28565;0;81113;222;?;1;?;?;0;-2030
28565;?;81113;222;384;1;0;0;0;-2030
?;0;82998;35;?;1;0;0;0;?
37613;0;91901;48;229;1;0;0;0;0
44399;?;91843;72;847;?;0;0;?;1015
44399;0;91843;72;847;1;0;0;0;1015
44399;?;?;72;847;1;?;0;0;1015
?;0;81432;?;?;1;?;0;0;0
53447;0;96048;88;135;1;0;?;0;?
60320;0;93902;145;477;?;0;0;0;?
?;0;71340;?;1019;?;?;0;?;0
63452;?;71340;5;1019;1;0;0;?;0
69368;0;?;?;488;1;?;0;0;?
72413;?;66816;?;327;1;0;0;0;?
?;0;75400;249;236;1;?;0;0;-1015
?;0;75400;249;236;1;0;0;0;-1015
?;0;?;143;-17;?;0;0;0;0
88247;?;?;?;471;1;0;?;0;?
?;0;66004;?;?;1;0;?;0;1015
101210;0;87725;?;-50;1;0;?;0;0
101210;0;87725;-1;-50;1;0;0;0;?
?;0;87725;-1;-50;?;0;0;0;?
?;?;?;?;401;1;0;0;0;?
110896;?;?;?;222;1;?;0;0;-2030
116899;0;67744;150;?;1;?;0;0;0
116899;0;67744;150;?;1;0;0;0;?
120002;0;66004;99;112;1;0;?;0;-1015
?;0;75284;?;24;1;?;0;0;0
129862;0;91060;38;555;1;0;?;0;0
135865;0;78561;18;212;1;0;?;0;?
135865;0;?;18;212;1;0;0;0;1015
142419;0;83897;186;362;?;0;0;0;0
?;0;?;155;580;1;0;0;?;-1015
151525;?;71630;66;204;1;?;0;0;0
151525;0;?;66;204;1;0;0;0;0
157441;0;73718;-17;?;1;0;?;?;-1015
?;?;?;?;-124;1;0;0;0;-1015
161066;0;76676;86;251;1;?;0;0;0
166808;0;94134;156;819;1;0;0;0;0
172985;0;66700;80;-75;?;0;0;0;1015
172985;0;66700;80;-75;1;0;0;0;?
176726;?;93699;29;?;?;0;0;0;0
182816;0;65337;58;290;?;?;0;0;-1015
188906;0;84361;36;147;1;0;0;0;0
192734;0;88653;65;-44;1;0;0;0;0
192734;0;88653;65;-44;1;0;?;0;0
198969;0;77546;0;?;1;0;0;0;0
202101;0;81490;167;-78;1;?;0;0;0
208916;0;?;157;375;1;0;0;0;?
208916;0;68005;157;375;1;0;0;0;0
208916;0;68005;157;375;1;?;0;0;0
214832;?;?;125;389;1;0;0;0;?
217935;0;94192;102;-308;?;0;0;0;0
?;0;95758;97;?;1;0;0;?;?
227940;0;99760;120;392;1;0;0;0;?
227940;0;99760;120;392;1;0;0;0;?
?;0;79054;145;742;1;?;0;0;?
240758;0;81896;199;540;1;0;?;0;?
?;0;?;?;890;1;0;0;?;0
?;0;73515;209;890;?;?;0;0;0
249864;0;83462;19;?;1;0;?;?;0
256360;0;88305;35;186;1;0;?;0;?
259463;0;81258;60;512;1;?;0;0;?
?;?;60436;128;558;1;0;0;0;?
?;0;60436;?;?;1;?;0;0;1015
265466;0;60436;128;558;1;0;?;0;1015
?;?;?;?;-121;1;0;?;?;0
?;0;90944;130;?;?;0;0;0;0
281474;0;95584;-24;?;1;?;0;0;0
?;0;95584;-24;381;1;0;0;0;0
287477;0;74501;103;225;1;0;0;0;-1015
291247;0;?;-26;?;?;0;0;0;0
297482;0;76299;190;1118;?;0;0;0;0
300672;0;76473;39;342;?;0;0;0;-1015
300672;0;?;39;342;1;?;?;0;-1015
307400;?;70035;?;372;?;0;0;0;-1015
313316;0;?;-53;397;1;0;0;?;0
316506;0;?;43;?;1;0;0;0;0
?;?;63104;43;-355;1;0;0;0;0
322915;0;70905;81;123;?;0;0;0;0
322915;0;?;81;123;1;0;?;?;?
?;0;66120;?;390;1;0;0;0;0
331963;?;68092;99;674;1;?;0;0;1015
331963;0;68092;99;674;1;0;0;0;1015
?;0;101268;126;?;1;0;0;0;-1015
341794;0;80272;58;272;1;0;0;?;-1015
347652;0;69049;195;?;1;0;0;0;?
353655;0;86884;55;-98;1;0;0;?;1015
353655;?;?;55;-98;?;?;0;0;1015
357309;?;?;199;-110;?;0;0;0;?
363254;?;77111;247;?;?;0;0;0;0
369257;0;95584;57;?;?;0;?;0;-1015
373085;0;67599;95;831;1;0;0;0;1015
373085;0;67599;?;?;1;0;0;0;1015
379407;0;90132;?;956;1;?;0;0;1015
385323;0;?;?;?;?;0;0;0;0
385323;0;90422;?;1140;?;0;0;0;0
388948;0;87696;73;661;1;0;0;0;-3016
388948;?;87696;73;661;1;?;?;0;-3016
389992;0;87;161;?;1;0;0;0;1015
389992;0;0;68;313;?;?;0;1;0
389992;0;0;69;317;?;0;?;1;0
389992;?;0;69;317;1;0;0;1;0
389992;0;0;69;317;1;0;0;1;0
389992;?;0;?;311;1;0;0;1;0
389992;?;0;70;321;1;0;0;1;0
389992;0;0;69;317;?;?;0;1;0
389992;0;0;69;317;1;0;0;1;0
389992;0;0;?;307;1;0;0;1;0
?;0;0;71;307;1;0;0;?;0
389992;0;0;72;325;1;0;?;?;0
389992;?;0;69;312;1;0;0;1;0
?;0;0;71;319;1;0;?;1;0
?;?;0;?;319;1;0;0;?;0
389992;0;0;70;?;1;0;?;1;0
389992;0;0;67;311;1;?;0;1;0
?;0;0;?;?;1;0;0;1;0
389992;?;?;68;305;1;?;?;1;0
389992;0;0;72;315;1;0;0;1;0
389992;0;?;70;319;1;?;0;1;0
?;?;0;67;317;1;?;0;?;0
389992;?;?;69;315;1;0;?;?;?
389992;0;0;?;?;1;0;0;1;0
388339;0;?;-147;?;1;0;?;?;-2001
388339;0;-69339;?;-1009;1;0;0;0;-2001
382075;0;?;-98;-1059;1;0;0;0;1015
?;0;?;-197;-432;1;?;0;?;0
372157;?;?;-90;-611;?;0;0;?;0
372157;?;-93206;-90;-611;1;0;0;0;0
?;0;?;-83;46;1;?;?;?;0
362732;?;-94569;?;30;?;0;0;?;0
356236;0;-75110;-166;-1055;1;0;?;0;-1015
?;0;?;-166;-1055;1;0;0;0;-1015
353133;?;-84680;?;-790;1;?;?;0;1015
347043;?;-73573;?;-348;1;0;0;0;1015
?;0;-67135;?;-533;1;0;0;?;0
336806;?;-80359;?;-716;1;0;0;0;0
336806;0;-80359;-82;-716;1;0;0;0;0
336806;0;-80359;-82;-716;1;?;0;0;0
330571;0;?;-137;?;1;0;0;0;0
327352;0;-82592;-137;-1127;1;0;?;?;?
320711;0;?;?;-279;1;0;0;0;-1015
317666;0;-81345;?;-371;?;0;?;0;0
?;0;-81345;?;?;1;0;0;0;0
311605;0;-76821;-192;-665;1;0;0;0;?
305109;?;?;-62;-509;1;0;0;0;?
301745;0;-63075;-58;-147;1;0;0;0;0
301745;0;-63075;?;-147;?;0;0;0;0
295510;?;?;29;?;1;0;0;0;0
292407;0;-84013;-3;-510;?;0;0;0;0
?;0;-96947;-179;-196;?;?;0;0;1015
279763;0;-66004;16;-467;1;0;0;0;?
279763;0;-66004;16;-467;1;0;0;0;?
276718;0;-65163;?;-665;1;0;?;0;0
276718;0;-65163;?;-665;1;0;?;0;0
?;0;-86420;-154;189;1;0;0;?;0
?;0;-76386;-18;-744;?;?;?;0;0
266713;0;?;?;?;1;0;0;?;0
260623;0;-100688;?;-164;1;0;0;?;1015
253750;0;-86246;-153;110;?;0;?;0;-1015
250705;0;-77981;23;-318;1;?;0;0;-1015
244876;0;-68817;?;-223;1;0;0;0;0
?;0;-68817;-211;?;?;0;0;0;?
237974;0;-80939;-5;-911;?;0;0;0;0
234697;0;-100340;-82;16;?;0;0;0;0
228694;0;-81026;11;-44;?;?;0;?;1015
228694;0;-81026;?;-44;?;?;0;0;1015
225591;0;-77256;-99;16;1;0;?;0;0
225591;0;-77256;-99;16;1;0;0;0;?
218776;0;-104168;-82;-464;1;0;0;0;?
212860;0;-85550;-165;?;?;0;0;0;-1015
?;0;?;28;?;1;0;0;0;0
209583;0;-85666;28;-32;1;0;0;0;0
203087;0;-77662;28;59;1;0;0;0;0
?;0;-86507;27;-93;1;0;0;0;0
193807;0;-77546;-157;-901;?;?;0;0;0
187021;0;-60320;?;-658;1;0;?;0;0
187021;0;?;-39;-658;1;?;?;?;0
183657;0;-72877;-99;-809;1;0;?;0;0
177654;0;-71833;-32;-290;1;0;0;0;0
177654;0;-71833;-32;?;1;0;0;?;0
167736;0;?;?;-791;1;0;0;0;-1015
167736;0;-90480;-51;-791;1;?;?;0;-1015
167736;0;-90480;-51;-791;1;0;0;0;-1015
161646;0;-95613;13;-45;1;0;0;?;1015
157818;0;-71079;-62;?;1;0;0;?;0
154454;0;-70180;-96;?;1;0;0;0;0
154454;0;-70180;-96;-280;1;0;0;0;?
148132;0;-90886;-128;62;?;?;0;?;?
141549;0;-81519;-157;?;1;?;0;0;1015
140012;0;-2871;-77;?;1;0;0;0;-1015
140012;0;0;-34;?;?;0;0;?;0
140012;0;0;?;-156;1;0;?;0;0
140012;0;?;-35;?;1;0;0;?;?
140012;0;0;-35;-156;1;0;0;0;0
140012;0;0;-29;?;1;0;0;0;0
140012;0;0;-29;-150;?;0;?;?;0
140012;?;?;-29;-150;1;?;?;0;0
140012;0;0;-35;-150;1;?;0;0;0
140012;0;0;?;?;1;0;0;0;0
140012;?;?;-35;-161;?;0;0;?;0
140012;?;0;-31;-165;?;0;0;0;0
140012;0;0;-31;-165;1;0;0;0;0
140012;0;0;-38;-156;1;0;0;0;?
140012;?;0;-35;-171;1;0;?;?;0
140012;0;0;-32;?;1;0;0;0;0
?;0;?;-34;-156;?;?;?;?;0
140012;0;0;-34;-156;1;0;0;0;?
140012;0;0;-35;?;1;0;0;0;0
?;0;0;-33;-145;?;0;?;0;0
140012;0;?;-31;-157;1;0;?;0;0
?;0;0;-31;-157;?;0;0;0;?
140012;0;0;-31;-157;1;0;0;0;?
?;0;?;-36;-153;1;?;0;0;0
?;0;0;-33;-172;1;0;?;?;0
?;0;0;?;-157;1;0;0;?;?
140012;?;?;-31;-154;1;0;?;0;0
140012;0;0;-31;-154;1;?;0;0;0
140012;?;0;-37;-140;1;?;0;?;0
140012;0;0;-33;-144;1;0;0;?;0
140012;0;0;-29;-159;?;0;0;0;0
140012;?;0;?;-159;1;0;0;0;0
140012;0;?;?;?;1;0;0;0;0
?;?;0;?;-152;1;0;0;0;0
140012;0;?;?;-159;1;0;0;0;0
140012;0;0;-33;-157;1;0;0;?;0
140012;0;0;-33;-157;1;0;?;0;0
140012;0;0;-32;-150;1;0;0;0;0
140012;0;?;?;-150;1;0;0;?;0
140012;?;0;?;?;1;0;0;0;0
140012;?;?;-33;-153;1;0;0;0;0
140012;0;0;-33;-153;1;?;0;?;?
140012;0;0;-33;-160;?;0;0;0;0
140012;0;0;?;-142;1;?;?;0;0
140012;0;0;?;-169;1;0;0;0;0
140012;0;0;-33;-169;?;0;0;0;0
140012;0;?;-36;-159;?;0;0;0;?
140012;0;0;-36;?;1;?;0;0;0
140012;?;?;?;-142;1;0;0;0;0
140012;?;0;-33;-157;1;0;0;0;0
140012;?;0;-33;-157;1;?;0;0;?
140012;0;0;?;-150;1;0;0;0;0
?;0;?;?;?;1;0;0;0;0
140012;0;0;-36;?;1;0;?;0;?
140012;?;0;-34;-157;1;0;0;0;0
140012;0;0;-33;-150;1;?;0;0;?
140012;0;0;?;-150;1;0;0;0;0
?;0;?;-32;-159;1;0;0;0;0
140012;0;0;?;-170;1;0;0;0;0
140012;0;0;-34;?;?;0;0;0;0
140012;0;0;?;-168;?;0;?;0;0
140012;0;0;-32;-144;1;0;0;0;0
140012;?;0;-33;-145;1;0;0;?;0
140012;0;0;-29;?;1;0;0;?;0
?;0;0;?;-159;1;0;0;?;0
140012;0;?;?;-148;1;0;0;?;0
140012;0;0;-36;-159;1;0;0;0;0
?;?;0;?;-156;1;?;0;0;?
140012;?;?;?;?;1;0;?;0;0
140012;0;?;-32;-158;1;0;0;?;0
140012;0;0;?;?;1;0;0;?;0
140012;0;0;?;-157;?;0;?;0;0
140012;0;0;?;?;?;0;0;0;0
?;?;0;-35;-153;1;0;0;0;0
?;0;?;?;-153;?;0;?;0;?
140012;0;0;?;-157;1;0;0;0;0
140012;0;0;-34;-153;1;?;0;0;0
140012;0;?;-30;-156;1;0;0;0;0
140012;0;0;-30;-161;1;0;0;0;0
140012;?;0;-30;-161;1;0;?;0;0
140012;0;0;-33;-171;?;0;0;0;0
?;0;0;-38;-138;1;0;0;0;?
140012;0;0;-33;?;1;0;0;?;0
140012;0;0;-36;-164;1;?;0;0;?
140012;0;?;-36;-164;1;0;0;0;0
140012;?;0;-36;-164;1;0;0;0;0
140012;0;0;-32;-157;1;0;?;0;0
140012;0;?;-31;-173;1;0;0;0;0
140012;0;0;?;-163;1;0;0;0;0
140012;0;0;-32;?;1;0;0;0;?
140012;0;0;?;-161;1;0;0;?;0
140012;?;0;-36;-150;1;0;0;0;0
140012;?;0;-33;?;1;0;0;0;0
140012;0;0;-31;-153;?;?;0;0;0
?;0;0;-31;-153;1;0;?;0;?
140012;0;0;-37;?;1;0;0;0;?
140012;0;0;-35;?;1;0;0;0;?
?;0;0;-33;?;1;0;0;0;0
?;?;0;?;-150;?;0;0;0;0
140012;0;0;-35;?;1;?;0;0;0
140012;0;0;-35;?;?;0;0;0;0
140012;0;0;-35;-170;1;0;0;0;0
140012;0;0;?;-173;1;0;0;0;0
140012;?;0;-32;?;1;?;0;0;?
140012;0;0;?;-153;1;0;0;0;0
140012;0;0;?;-134;1;0;0;0;0
140012;0;0;?;?;1;0;0;0;0
140012;0;0;-35;-153;1;0;?;0;0
140012;0;0;-35;-153;?;0;0;0;0
140012;0;0;-35;-140;1;0;0;0;0
140012;0;0;-35;-146;?;0;0;0;?
140012;0;0;-30;-150;1;0;0;0;?
140012;0;0;-35;-153;1;0;0;0;0
?;0;0;?;-153;1;?;0;0;0
140012;0;0;?;-153;?;0;?;0;0
140012;0;?;-32;?;1;0;0;0;0
140012;0;0;-32;-167;?;0;0;0;0
140012;0;0;-35;-138;?;?;0;0;0
140012;0;0;-35;-138;1;0;0;?;0
140012;0;0;-33;-158;1;?;0;0;?
140012;?;?;?;-156;1;0;?;0;0
140012;?;0;?;?;1;0;0;0;0
140012;0;0;-33;-153;?;0;0;?;?
140012;0;0;-33;-153;1;0;0;?;0
140012;?;0;-35;-142;?;?;0;0;0
?;0;0;?;-171;1;?;0;0;0
?;?;?;-33;-157;1;0;0;0;0
?;0;0;-35;-170;1;0;0;0;0
140012;0;0;-35;?;1;0;0;?;0
?;0;0;?;-156;?;0;0;0;0
140012;0;?;-36;-156;?;0;0;?;?
139345;0;-81751;-85;-1140;1;0;0;0;0
?;0;-72181;-1;-573;1;?;0;?;0
126585;?;-57478;?;-360;1;0;0;0;0
126585;0;-57478;-140;-360;1;0;0;?;0
?;0;-76763;?;-419;1;?;0;?;1015
117218;?;-78010;-92;-335;1;?;?;0;-1015
113477;0;-73283;?;31;?;0;0;?;0
113477;0;-73283;?;31;?;0;0;0;0
?;?;?;?;?;1;0;?;0;?
?;?;?;-61;-613;1;0;0;0;1015
97614;0;-86014;-8;-820;1;0;0;0;?
97614;0;?;-8;?;1;?;0;0;?
91698;0;-71282;-35;-669;1;0;?;0;1015
91698;?;?;-35;?;1;0;?;0;?
85550;0;-84303;?;-350;1;0;?;?;0
82012;0;-67367;-165;108;1;0;0;?;0
75777;0;-58667;-116;-619;1;?;0;0;0
72500;0;-85492;0;-364;?;?;?;0;2030
?;0;-85492;0;-364;1;?;0;?;2030
?;0;?;-2;?;?;0;0;?;0
?;0;-65801;?;-1073;1;0;0;0;-1015
56086;0;-70325;-210;-70;1;0;0;0;0
56086;0;-70325;-210;-70;?;0;0;0;0
?;?;-70325;-210;-70;1;0;0;0;0
46255;0;-93786;-68;-99;1;0;?;0;?
46255;0;-93786;-68;-99;1;0;0;0;-1015
40339;?;-83404;-250;-274;1;0;0;0;0
37120;?;-94250;-163;-704;1;0;?;0;?
30653;?;?;?;-578;1;0;0;0;?
30653;?;-96396;-99;-578;?;0;0;?;0
24244;?;-90248;-180;-1045;1;0;?;0;0
22069;0;-51475;?;-23;1;0;0;0;0
?;0;0;-38;?;1;?;0;0;0
22011;1;0;?;-201;1;0;0;0;?
22011;1;0;-37;-201;?;0;0;0;0
22011;1;0;-40;-184;1;0;0;?;0
?;1;0;-38;-180;1;?;0;0;?
?;1;0;-36;-185;1;0;0;0;?
22011;1;0;-36;-185;1;0;?;0;0
22011;?;?;-36;?;?;0;0;?;0
22011;1;0;-39;?;1;0;0;0;0
22011;1;0;-39;-178;1;0;0;0;0
22011;1;0;-35;-167;?;?;0;0;0
?;1;?;-36;-184;1;0;0;0;0
22011;1;0;-36;-184;1;0;0;0;?
?;1;0;-39;-184;1;0;0;0;0
?;?;0;-40;-178;1;0;0;0;?
22011;?;?;-39;-180;?;0;0;0;0
22011;1;?;-39;-180;1;?;0;0;0
?;1;0;-39;-184;1;0;?;0;0
22011;1;0;-39;-178;1;0;0;0;0
22011;1;0;-36;-180;1;0;0;0;0
22011;1;?;-36;-180;1;0;0;0;0
22011;?;0;-40;-184;1;0;0;0;0
?;1;0;-40;-184;1;0;0;0;0
22011;?;0;?;-184;?;0;0;0;0
22011;?;0;-37;-162;1;0;0;0;0
22011;1;0;-39;?;1;0;?;?;986
?;0;58435;175;589;1;?;0;?;0
25114;0;58435;175;589;1;0;0;0;0
28884;0;?;52;303;1;0;0;0;-1015
